電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
CPA00808,建平里,臺南市安平區建平里20鄰建平八街76號,"22.990779,120.179979",1.0,1538.0,第四分局,
CPA00811,建平里,臺南市安平區建平里20鄰建平九街1號,"22.990856,120.181788",1.0,477.0,第四分局,
CPA00812,國平里,臺南市安平區國平里17鄰健康路三段310號,"22.984463,120.170582",1.0,7582.0,第四分局,
CPA00813,建平里,臺南市安平區建平里7鄰府前路二段624號,"22.993417,120.184",1.0,7461.0,第四分局,
CPA00814,文平里,臺南市安平區文平里21鄰健康路三段15號,"22.982714,120.177674",1.0,837.0,第四分局,
CPA00818,國平里,臺南市安平區國平里13鄰建平一街239號,"22.984441,120.174454",1.0,318.0,第四分局,
CPA00820,華平里,臺南市安平區華平里3鄰怡平路468巷81號,"22.995398,120.173278",1.0,601.0,第四分局,
CPA00821,國平里,臺南市安平區國平里17鄰健康路三段308號,"22.984707,120.171618",1.0,12669.0,第四分局,
CPA00822,國平里,臺南市安平區國平里28鄰健康三街12巷1號,"22.985368,120.168745",1.0,8486.0,第四分局,
CPA00823,育平里,臺南市安平區育平里40鄰光州二街150號,"22.986643,120.16547",1.0,790.0,第四分局,
CPA00829,平通里,臺南市安平區平通里31鄰永華路二段898號,"22.992049,120.166636",1.0,1949.0,第四分局,
CPA00830,怡平里,臺南市安平區怡平里9鄰慶平路191號,"22.996827,120.178898",1.0,1888.0,第四分局,
CPA00831,平通里,臺南市安平區平通里22鄰育平九街374號,"22.995729,120.166662",1.0,138.0,第四分局,
CPA00832,國平里,臺南市安平區國平里17鄰府平路121號,"22.986629,120.17112",1.0,2668.0,第四分局,
CPA00836,億載里,臺南市安平區億載里8鄰郡平路310號,"22.989998,120.16373",1.0,2780.0,第四分局,
CPA00837,漁光里,臺南市安平區漁光里3鄰漁光路133號,"22.978247,120.1587",1.0,209.0,第四分局,
CPA00838,平通里,臺南市安平區平通里19鄰慶平路687號,"22.997633,120.168409",1.0,2486.0,第四分局,
CPA00839,平安里,臺南市安平區平安里2鄰民權路四段193號,"22.99897,120.180777",1.0,1064.0,第四分局,
CPA00840,文平里,臺南市安平區文平里6鄰永華二街199號,"22.988543,120.184267",1.0,2372.0,第四分局,
CPA00841,平通里,臺南市安平區平通里26鄰永華路二段768號,"22.991488,120.170765",1.0,3401.0,第四分局,
CPA00842,文平里,臺南市安平區文平里8鄰永華路二段129之1號,"22.989136,120.184247",1.0,668.0,第四分局,
CPA00843,育平里,臺南市安平區育平里39鄰健康路三段696之2號,"22.985251,120.165415",1.0,1832.0,第四分局,
CPA00844,平通里,臺南市安平區平通里21鄰國平路589號,"22.996300,120.171512",1.0,2282.0,第四分局,
CPA00845,王城里,臺南市安平區王城里11鄰安北路180號,"23.002455,120.158893",1.0,1094.0,第四分局,
CPA00846,國平里,臺南市安平區國平里27鄰健康三街140號,"22.987417,120.168516",1.0,6186.0,第四分局,
CPA00847,文平里,臺南市安平區文平里8鄰永華路二段161號,"22.989345,120.18283",1.0,3186.0,第四分局,
CPA00848,怡平里,臺南市安平區怡平里5鄰慶平路386號,"22.997093,120.17719",1.0,319.0,第四分局,
CPA00849,平通里,臺南市安平區平通里33鄰永華路二段900號,"22.991976,120.166238",1.0,3797.0,第四分局,
CPA00850,文平里,臺南市安平區文平里16鄰建平五街111號,"22.98748,120.179392",1.0,1564.0,第四分局,
CPA00851,國平里,臺南市安平區國平里8鄰文平路95號,"22.986166,120.17769",1.0,8633.0,第四分局,
CPA00852,國平里,臺南市安平區國平里23鄰郡平路56號,"22.988810,120.172004",1.0,2232.0,第四分局,
CPA00853,金城里,臺南市安平區金城里4鄰安北路722巷120號,"22.998705,120.145945",1.0,2686.0,第四分局,
CPA00854,國平里,臺南市安平區國平里22鄰文平路207號,"22.987221,120.177655",1.0,3089.0,第四分局,
CPA00855,建平里,臺南市安平區建平里7鄰府前四街90號,"22.994983,120.185176",1.0,1405.0,第四分局,
CPA00856,平安里,臺南市安平區平安里1鄰中華西路二段559號,"22.998515,120.186397",1.0,2612.0,第四分局,
CPA00857,平通里,臺南市安平區平通里15鄰育平路316號,"22.994540,120.168926",1.0,2370.0,第四分局,
CPA00858,平通里,臺南市安平區平通里32鄰育平七街123號,"22.993068,120.165135",1.0,440.0,第四分局,
CPA00859,育平里,臺南市安平區育平里32鄰府平路267巷2號,"22.987013,120.167038",1.0,2293.0,第四分局,
CPA00860,文平里,臺南市安平區文平里10鄰永華路二段377號,"22.989719,120.179985",1.0,3917.0,第四分局,
CPA00861,國平里,臺南市安平區國平里12鄰健康路三段138號,"22.983377,120.176972",1.0,2224.0,第四分局,
CPA00862,建平里,臺南市安平區建平里17鄰怡平路8號,"22.993126,120.18111",1.0,2201.0,第四分局,
CPA00863,育平里,臺南市安平區育平里18鄰永華路二段865號,"22.991349,120.167066",1.0,3945.0,第四分局,
CPA00864,建平里,臺南市安平區建平里4鄰文平路388號,"22.991966,120.178753",1.0,933.0,第四分局,
CPA00865,育平里,臺南市安平區育平里38鄰平豐路122號,"22.987151,120.164548",1.0,2192.0,第四分局,
CPA00866,金城里,臺南市安平區金城里2鄰安北路536號,"22.998743,120.149972",1.0,7749.0,第四分局,
CPA00867,國平里,臺南市安平區國平里33鄰健康路三段317號,"22.984041,120.169639",1.0,1866.0,第四分局,
CPA00868,國平里,臺南市安平區國平里33鄰健康路三段327號,"22.984186,120.168876",1.0,3924.0,第四分局,
CPA00869,建平里,臺南市安平區建平里4鄰文平路328號,"22.991174,120.178648",1.0,695.0,第四分局,
CPA00870,天妃里,臺南市安平區天妃里10鄰安北路98之2號,"23.001908,120.165364",1.0,704.0,第四分局,
CPA00871,億載里,臺南市安平區億載里6鄰永華路二段1178號,"22.992056,120.162914",1.0,1216.0,第四分局,
CPA00872,文平里,臺南市安平區文平里8鄰永華路二段159號,"22.989333,120.182909",1.0,348.0,第四分局,
CPA00873,平通里,臺南市安平區平通里26鄰永華路二段800號,"22.991555,120.169586",1.0,1109.0,第四分局,
CPA00874,國平里,臺南市安平區國平里1鄰永華路二段503號,"22.990321,120.175231",1.0,1741.0,第四分局,
CPA00875,國平里,臺南市安平區國平里33鄰國平西路31號,"22.983521,120.169732",1.0,2972.0,第四分局,
CPA00876,怡平里,臺南市安平區怡平里3鄰建平十七街177號,"22.997335,120.177809",1.0,117.0,第四分局,
CPA00877,國平里,臺南市安平區國平里35鄰國平南路96號,"22.981749,120.168366",1.0,3722.0,第四分局,
CPA00878,國平里,臺南市安平區國平里18鄰建平七街577號,"22.989597,120.172444",1.0,1497.0,第四分局,
CPA00879,建平里,臺南市安平區建平里13鄰永華路二段288號,"22.990217,120.179602",1.0,1882.0,第四分局,
CPA00880,平通里,臺南市安平區平通里32鄰育平七街115號,"22.993026,120.165482",1.0,664.0,第四分局,
CPA00881,平通里,臺南市安平區平通里32鄰育平六街100號,"22.992671,120.164677",1.0,245.0,第四分局,
CPA00882,華平里,臺南市安平區華平里4鄰育平九街99號,"22.994941,120.173136",2.0,618.0,第四分局,
CPA00883,王城里,臺南市安平區王城里13鄰安平路988號,"22.998878,120.154562",1.0,13087.0,第四分局,
CPA00884,文平里,臺南市安平區文平里10鄰永華路二段393號,"22.989850,120.178863",1.0,3132.0,第四分局,
CPA00885,國平里,臺南市安平區國平里35鄰國平北路123號,"22.982769,120.167627",1.0,2651.0,第四分局,
CPA00886,育平里,臺南市安平區育平里30鄰育平路108號,"22.987570,120.166712",1.0,1668.0,第四分局,
CPA00887,億載里,臺南市安平區億載里7鄰光州路108號,"22.990319,120.160138",2.0,1036.0,第四分局,
CPA00888,文平里,臺南市安平區文平里10鄰永華路二段381號,"22.989791,120.179307",1.0,1153.0,第四分局,
CPA00889,平通里,臺南市安平區平通里32鄰永華路二段930、932、936號,"22.99206,120.16539",1.0,1478.0,第四分局,
