編號,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度,村里別
810.0,臺中市北屯區松竹路455號,1.0,1216.0,第五分局,120.68789,24.18189,舊社里
811.0,臺中市北屯區長富街25號,1.0,375.0,第五分局,120.70960,24.18157,舊社里
812.0,臺中市北屯區南興一路26號,1.0,2196.0,第五分局,120.70500,24.17304,舊社里
813.0,臺中市北屯區南興一路88號,1.0,318.0,第五分局,120.70412,24.17318,舊社里
814.0,臺中市北屯區南興二路161號,3.0,209.0,第五分局,120.70549,24.17620,舊社里
815.0,臺中市北屯區南興北二路8號,1.0,2204.0,第五分局,120.70959,24.19289,舊社里
816.0,臺中市北屯區南興北三路19號,3.0,1743.0,第五分局,120.70709,24.19772,舊社里
817.0,臺中市北屯區南興東路109號,1.0,108.0,第五分局,120.70577,24.17579,舊社里
818.0,臺中市北屯區南興東路8號,2.0,1517.0,第五分局,120.70599,24.17346,舊社里
819.0,臺中市北屯區南興路1052號,1.0,1740.0,第五分局,120.70556,24.19091,舊社里
820.0,臺中市北屯區南興路1106號,3.0,1069.0,第五分局,120.70582,24.19259,舊社里
821.0,臺中市北屯區南興路1336號,1.0,583.0,第五分局,120.70637,24.19716,舊社里
822.0,臺中市北屯區南興路188號,1.0,2016.0,第五分局,120.70397,24.17597,舊社里
823.0,臺中市北屯區南興路709號,1.0,690.0,第五分局,120.70512,24.18935,舊社里
824.0,臺中市北屯區南興路818號,1.0,406.0,第五分局,120.70518,24.18711,舊社里
825.0,臺中市北屯區南興路913號,1.0,841.0,第五分局,120.70582,24.19317,舊社里
826.0,臺中市北屯區南興路923號,1.0,387.0,第五分局,120.70588,24.19358,舊社里
827.0,臺中市北屯區南興路999號,1.0,284.0,第五分局,120.70600,24.19536,舊社里
828.0,臺中市北屯區敦富10街115號,1.0,581.0,第五分局,120.70818,24.19405,舊社里
829.0,臺中市北屯區敦富一街177號,3.0,1704.0,第五分局,120.70588,24.18377,舊社里
830.0,臺中市北屯區敦富一街200-3號,1.0,2432.0,第五分局,120.70592,24.18452,舊社里
831.0,臺中市北屯區敦富七街55號,3.0,1544.0,第五分局,120.70548,24.18926,舊社里
832.0,臺中市北屯區敦富二街188號,1.0,1748.0,第五分局,120.70564,24.18536,舊社里
833.0,臺中市北屯區敦富十一街8號,1.0,400.0,第五分局,120.70878,24.19466,舊社里
834.0,臺中市北屯區敦富六街12號,4.0,2608.0,第五分局,120.70667,24.1883,舊社里
835.0,臺中市北屯區敦富六街21號,1.0,474.0,第五分局,120.70668,24.18792,舊社里
836.0,臺中市北屯區敦富路101號,1.0,1554.0,第五分局,120.70755,24.18301,舊社里
837.0,臺中市北屯區敦富路22號,3.0,2577.0,第五分局,120.70758,24.18663,舊社里
838.0,臺中市北屯區敦富路585號,1.0,1914.0,第五分局,120.70692,24.19281,舊社里
839.0,臺中市北屯區敦富路619號,1.0,816.0,第五分局,120.70685,24.19282,舊社里
840.0,臺中市北屯區敦富路799號,3.0,907.0,第五分局,120.7073,24.19707,舊社里
841.0,臺中市北屯區敦富路二街189號,3.0,1360.0,第五分局,120.70774,24.18400,舊社里
842.0,臺中市北屯區敦富路三街90號,3.0,1398.0,第五分局,120.70748,24.18727,舊社里
843.0,臺中市北屯區詔安街66號,3.0,1681.0,第五分局,120.70284,24.18487,舊社里
844.0,臺中市北屯區溪西路三段522號,1.0,928.0,第五分局,120.71044,24.18191,舊社里
845.0,臺中市北屯區僑孝街20巷35,1.0,443.0,第五分局,120.70009,24.17957,舊社里
846.0,臺中市北屯區僑孝街80號,1.0,150.0,第五分局,120.69857,24.17925,舊社里
847.0,臺中市北屯區敦富十二街123號,1.0,204.0,第五分局,120.70525,24.19541,舊社里
848.0,臺中市北屯區敦富路633號五樓之12,1.0,3014.0,第五分局,120.70687,24.19365,舊社里
849.0,"臺中市北屯區敦富路739號 十四樓之1",1.0,726.0,第五分局,120.70684,24.19595,舊社里
850.0,臺中市北屯區僑孝街80號,1.0,300.0,第五分局,120.69826,24.17925,舊社里
851.0,臺中市北屯區敦富一街267號九樓之3,1.0,1352.0,第五分局,120.70398,24.18373,舊社里
852.0,"臺中市北屯區南興路866號  ",1.0,691.0,第五分局,120.70478,24.18751,舊社里
853.0,臺中市北屯區南興三路285,2.0,756.0,第五分局,120.70335,24.17835,舊社里
854.0,臺中市北屯區敦富三街130號,3.0,846.0,第五分局,120.70475,24.18616,舊社里
855.0,臺中市北屯區北屯路479巷89號,1.0,216.0,第五分局,120.70303,24.18595,松茂里
856.0,臺中市北屯區東光路926號,1.0,1612.0,第五分局,120.70163,24.17203,東光里
857.0,臺中市北屯區東光路926號,1.0,1540.0,第五分局,120.70168,24.17250,東光里
858.0,臺中市北屯區松竹路178巷76弄51號,1.0,142.0,第五分局,120.69580,24.18527,松茂里
859.0,臺中市北屯區青島路4段183號,1.0,218.0,第五分局,120.69119,24.16712,平田里
860.0,臺中市北屯區大連路3段122號,1.0,392.0,第五分局,120.69415,24.17565,平田里
861.0,臺中市北屯區大連路3段139號,1.0,1006.0,第五分局,120.69436,24.17512,平田里
862.0,臺中市北屯區天津路4段219號,1.0,302.0,第五分局,120.69131,24.16929,平田里
863.0,臺中市北屯區太原路3段127號,1.0,1050.0,第五分局,120.68960,24.16543,平田里
864.0,臺中市北屯區文心路4段821號,1.0,1281.0,第五分局,120.69241,24.17251,平田里
865.0,臺中市北屯區文心路4段845號,1.0,313.0,第五分局,120.69247,24.17216,平田里
866.0,臺中市北屯區文心路4段875號,1.0,1130.0,第五分局,120.69311,24.17189,平田里
867.0,臺中市北屯區文心路4段935號,1.0,1526.0,第五分局,120.6942,24.17192,平興里
868.0,臺中市北屯區文心路4段959號,1.0,1703.0,第五分局,120.69545,24.17173,平田里
869.0,臺中市北屯區文心路4段989號,1.0,125.0,第五分局,120.69607,24.17165,平田里
870.0,臺中市北屯區文心路4段993號,1.0,1339.0,第五分局,120.69672,24.17162,平田里
871.0,臺中市北屯區文昌東9街30號,1.0,182.0,第五分局,120.69117,24.17079,平田里
872.0,臺中市北屯區文昌東9街33號,1.0,172.0,第五分局,120.69114,24.16951,平田里
873.0,臺中市北屯區北屯路290巷1號,1.0,2156.0,第五分局,120.69869,24.17314,東光里
874.0,臺中市北屯區北屯路290號,1.0,931.0,第五分局,120.69876,24.17316,東光里
875.0,臺中市北屯區北屯路298巷8-3號,1.0,399.0,第五分局,120.69984,24.17535,東光里
876.0,臺中市北屯區北屯路365號,1.0,108.0,第五分局,120.69786,24.17188,東光里
877.0,臺中市北屯區北屯路385-2號,1.0,165.0,第五分局,120.69811,24.17271,東光里
878.0,臺中市北屯區北屯路397-1號,1.0,275.0,第五分局,120.69794,24.17306,東光里
879.0,臺中市北屯區北屯路401號,1.0,583.0,第五分局,120.69794,24.17349,東光里
880.0,臺中市北屯區北屯路407號,1.0,735.0,第五分局,120.69793,24.17385,平興里
881.0,臺中市北屯區北屯路409號,1.0,1993.0,第五分局,120.69812,24.17515,東光里
882.0,臺中市北屯區北屯路509巷146弄87號,1.0,106.0,第五分局,120.70257,24.18721,松茂里
883.0,臺中市北屯區北屯路533巷203號,1.0,981.0,第五分局,120.69911,24.18787,松茂里
884.0,臺中市北屯區北平路4段107號,1.0,166.0,第五分局,120.69228,24.17107,平田里
885.0,臺中市北屯區北平路4段112號,1.0,142.0,第五分局,120.6925,24.17087,平田里
886.0,臺中市北屯區北平路4段121號,1.0,116.0,第五分局,120.69269,24.17143,平田里
887.0,臺中市北屯區北平路4段123號,1.0,239.0,第五分局,120.69297,24.17099,平田里
888.0,臺中市北屯區北新街2巷2弄1號,1.0,125.0,第五分局,120.69804,24.18189,松茂里
889.0,臺中市北屯區北新街2巷2弄4號,1.0,125.0,第五分局,120.69791,24.18156,松茂里
890.0,臺中市北屯區北新街3號,1.0,300.0,第五分局,120.69806,24.1824,松茂里
891.0,臺中市北屯區昌平路1段198號,1.0,33.0,第五分局,120.69100,24.17139,平田里
892.0,臺中市北屯區昌平路1段200號,1.0,33.0,第五分局,120.69184,24.17034,平田里
893.0,臺中市北屯區興安路1段250號,1.0,83.0,第五分局,120.69458,24.17289,平田里
894.0,臺中市北屯區興安路1段266號,1.0,83.0,第五分局,120.69447,24.17308,平田里
895.0,臺中市北屯區興安路1段270號,1.0,83.0,第五分局,120.69418,24.17335,平田里
896.0,臺中市北屯區遼陽六街33號,1.0,124.0,第五分局,120.69569,24.17393,平田里
897.0,臺中市北屯區遼陽六街35號,1.0,125.0,第五分局,120.69547,24.17409,平田里
898.0,臺中市北屯區遼陽北二街11號,1.0,150.0,第五分局,120.69264,24.17407,平田里
899.0,臺中市北屯區遼陽北二街95號,1.0,158.0,第五分局,120.69544,24.17331,平田里
900.0,臺中市北屯區遼陽北二街9號,1.0,133.0,第五分局,120.69281,24.17408,平田里
901.0,臺中市北屯區興安路1段264號,1.0,83.0,第五分局,120.69459,24.17306,平田里
902.0,臺中市北屯區崇德二路1段148之1號,1.0,773.0,第五分局,120.68333,24.17885,平興里
903.0,臺中市北屯區昌平三街36號,1.0,322.0,第五分局,120.68846,24.18705,松強里
904.0,臺中市北屯區昌平路1段152號,1.0,182.0,第五分局,120.69248,24.16937,平田里
905.0,臺中市北屯區昌平路1段212巷15號,1.0,116.0,第五分局,120.69225,24.17060,平田里
906.0,臺中市北屯區昌平路1段212巷17號,1.0,116.0,第五分局,120.69254,24.17068,平田里
907.0,臺中市北屯區昌平路1段260號,1.0,125.0,第五分局,120.69135,24.17193,平田里
908.0,臺中市北屯區昌平路1段82號,1.0,130.0,第五分局,120.69287,24.16928,平田里
909.0,臺中市北屯區昌平路2段10巷155號,1.0,258.0,第五分局,120.69208,24.18008,松安里
910.0,臺中市北屯區昌平路2段10巷72弄101號,1.0,133.0,第五分局,120.69264,24.17979,松和里
911.0,臺中市北屯區昌平路2段10巷72弄111號,1.0,100.0,第五分局,120.69267,24.17994,松和里
912.0,臺中市北屯區昌平路2段10巷72弄117號,1.0,104.0,第五分局,120.69249,24.17997,松和里
913.0,臺中市北屯區昌平路2段10巷72弄71號,1.0,116.0,第五分局,120.69267,24.17946,松和里
914.0,臺中市北屯區昌平路2段10巷72弄75號,1.0,200.0,第五分局,120.69199,24.18044,松和里
915.0,臺中市北屯區昌平路2段12號,3.0,902.0,第五分局,120.69070,24.17851,松和里
916.0,臺中市北屯區昌平路2段50-2號,1.0,233.0,第五分局,120.68369,24.19220,松安里
917.0,臺中市北屯區昌平路2段東一巷49弄2號,1.0,558.0,第五分局,120.68232,24.19233,松安里
918.0,臺中市北屯區昌平路2段東一巷63弄21號,1.0,566.0,第五分局,120.68249,24.19299,松安里
919.0,臺中市北屯區昌平路2段金谷巷62號,1.0,271.0,第五分局,120.69261,24.17818,松和里
920.0,臺中市北屯區昌平路2段金谷巷65號,1.0,158.0,第五分局,120.69258,24.17864,松和里
921.0,臺中市北屯區昌平路2段金谷巷69號,1.0,125.0,第五分局,120.69231,24.17791,松和里
922.0,臺中市北屯區東山路1段133巷13號,1.0,500.0,第五分局,120.70387,24.17105,東光里
923.0,臺中市北屯區東山路1段133號,1.0,100.0,第五分局,120.70341,24.17014,東光里
924.0,臺中市北屯區東山路1段143-5號,1.0,216.0,第五分局,120.70388,24.17058,東光里
925.0,臺中市北屯區東山路1段33巷9弄2號,1.0,150.0,第五分局,120.69875,24.17151,東光里
926.0,臺中市北屯區東山路1段37號,1.0,208.0,第五分局,120.69913,24.17154,東光里
927.0,臺中市北屯區東山路1段41-5號,1.0,208.0,第五分局,120.70038,24.17093,東光里
928.0,臺中市北屯區東山路1段57號,1.0,100.0,第五分局,120.70145,24.17072,東光里
929.0,臺中市北屯區東山路1段61號,1.0,100.0,第五分局,120.69815,24.17116,東光里
930.0,臺中市北屯區東山路1段63號,1.0,100.0,第五分局,120.69832,24.17104,東光里
931.0,臺中市北屯區東山路1段65號,1.0,100.0,第五分局,120.69811,24.17112,東光里
932.0,臺中市北屯區東山路1段59號,1.0,55.0,第五分局,120.70177,24.17048,東光里
933.0,臺中市北屯區東山路1段37巷6弄1號,1.0,55.0,第五分局,120.69814,24.17119,東光里
934.0,臺中市北屯區北屯路282-16號,1.0,77.0,第五分局,120.69883,24.17289,東光里
935.0,臺中市北屯區東山路1段282-321號,1.0,77.0,第五分局,120.71944,24.17671,東光里
936.0,臺中市北屯區東山路1段35號,1.0,77.0,第五分局,120.69929,24.17117,東光里
937.0,臺中市北屯區松山街170號,1.0,1043.0,第五分局,120.69754,24.18727,松茂里
938.0,臺中市北屯區昌平路2段10巷772弄105-9號,1.0,922.0,第五分局,120.69072,24.17756,松安里
939.0,臺中市北屯區松安街205號,1.0,942.0,第五分局,120.69311,24.18218,松安里
940.0,臺中市北屯區松安街328號,1.0,404.0,第五分局,120.69076,24.18239,松和里
941.0,臺中市北屯區松竹路107巷66-2號,1.0,885.0,第五分局,120.69707,24.18291,松茂里
942.0,臺中市北屯區松竹路118巷26號,1.0,132.0,第五分局,120.70133,24.18157,松茂里
943.0,臺中市北屯區松竹路145巷15號,1.0,1078.0,第五分局,120.72792,24.18305,松茂里
944.0,臺中市北屯區松竹路145巷7號,1.0,416.0,第五分局,120.69791,24.18606,松茂里
945.0,臺中市北屯區松竹路145巷97號,1.0,1041.0,第五分局,120.69761,24.18618,松茂里
946.0,臺中市北屯區松竹路178巷76弄193號,1.0,224.0,第五分局,120.69592,24.18594,松茂里
947.0,臺中市北屯區松竹路178巷76弄228號,1.0,100.0,第五分局,120.69591,24.18402,松茂里
948.0,臺中市北屯區松竹路178巷76弄82號,1.0,1388.0,第五分局,120.69570,24.18637,松茂里
949.0,臺中市北屯區松竹路299號,1.0,258.0,第五分局,120.69305,24.18334,松和里
950.0,臺中市北屯區松竹路2段160巷33弄13號,1.0,750.0,第五分局,120.69695,24.18576,松茂里
951.0,臺中市北屯區松竹路2段160巷4弄18號,1.0,416.0,第五分局,120.69788,24.18476,松茂里
952.0,臺中市北屯區松竹路2段160巷5號,1.0,2145.0,第五分局,120.69701,24.18536,松茂里
953.0,臺中市北屯區松竹路2段160巷6號,1.0,625.0,第五分局,120.69754,24.18464,松茂里
954.0,臺中市北屯區松竹路2段166號,1.0,995.0,第五分局,120.69727,24.18374,松茂里
955.0,臺中市北屯區松竹路2段178巷33號,1.0,986.0,第五分局,120.69600,24.18440,松強里
956.0,臺中市北屯區松竹路2段180-1號,1.0,518.0,第五分局,120.69577,24.18427,松強里
957.0,臺中市北屯區松竹路2段180號,1.0,555.0,第五分局,120.69577,24.18427,松強里
958.0,臺中市北屯區松竹路2段314號,1.0,390.0,第五分局,120.69169,24.18346,松強里
959.0,臺中市北屯區松竹路2段337巷13號,1.0,630.0,第五分局,120.69241,24.18272,松和里
960.0,臺中市北屯區松竹路2段337巷28號,1.0,2880.0,第五分局,120.69171,24.18282,松和里
961.0,臺中市北屯區松竹路2段376號,1.0,3828.0,第五分局,120.68896,24.18300,松強里
962.0,臺中市北屯區松竹路305巷18號,1.0,208.0,第五分局,120.69269,24.18289,松和里
963.0,臺中市北屯區松竹路305巷25號,1.0,216.0,第五分局,120.69364,24.18270,松和里
964.0,臺中市北屯區松竹路337巷7號,1.0,242.0,第五分局,120.69191,24.18313,松和里
965.0,臺中市北屯區松竹路48號,1.0,416.0,第五分局,120.70063,24.18621,松茂里
966.0,臺中市北屯區松竹路76巷12弄59號,1.0,683.0,第五分局,120.69975,24.18626,松茂里
967.0,臺中市北屯區松竹路二段317號,1.0,549.0,第五分局,120.69232,24.18320,松和里
968.0,臺中市北屯區昌平路2段國泰巷12號,1.0,50.0,第五分局,120.69144,24.17844,松和里
969.0,臺中市北屯區昌平路2段國泰巷16號,1.0,58.0,第五分局,120.69144,24.17869,松和里
970.0,臺中市北屯區松竹路2段387號,1.0,1562.0,第五分局,120.69007,24.18327,松和里
971.0,臺中市北屯區崇德6路1段207號,1.0,125.0,第五分局,120.69029,24.18109,松和里
972.0,臺中市北屯區松和街239號,1.0,1012.0,第五分局,120.69364,24.18344,松和里
973.0,臺中市北屯區松和街296號,1.0,1135.0,第五分局,120.69371,24.18314,松安里
974.0,臺中市北屯區松勇里北屯路509巷68號,1.0,33.0,第五分局,120.70197,24.18721,松勇里
975.0,臺中市北屯區北屯路509巷145弄20號,1.0,36.0,第五分局,120.70249,24.18745,松茂里
976.0,臺中市北屯區北屯路509巷145弄30號,1.0,37.0,第五分局,120.70232,24.18721,松茂里
977.0,臺中市北屯區北屯路509巷145弄32號,1.0,40.0,第五分局,120.70244,24.18706,松茂里
978.0,臺中市北屯區北屯路509巷146弄25-20號,1.0,95.0,第五分局,120.70232,24.18753,松茂里
979.0,臺中市北屯區北屯路509巷148號,1.0,83.0,第五分局,120.70232,24.18792,松茂里
980.0,臺中市北屯區松竹路509巷145弄219號,1.0,37.0,第五分局,120.70146,24.18157,松茂里
981.0,臺中市北屯區興安路2段461巷50號,1.0,98.0,第五分局,120.69413,24.18477,松強里
982.0,臺中市北屯區松義街125號,1.0,2083.0,第五分局,120.69795,24.18472,松茂里
983.0,臺中市北屯區松義街157號松義街157號,1.0,1041.0,第五分局,120.69833,24.18528,松茂里
984.0,臺中市北屯區松義街182號,1.0,656.0,第五分局,120.69824,24.18492,松茂里
985.0,臺中市北屯區柳陽西街135號,1.0,175.0,第五分局,120.69453,24.17823,松安里
986.0,臺中市北屯區柳陽東街69巷2號,1.0,808.0,第五分局,120.69326,24.17648,平興里
987.0,臺中市北屯區柳陽東街81號,1.0,1906.0,第五分局,120.69369,24.17671,平興里
988.0,臺中市北屯區修齊巷92弄6號,1.0,530.0,第五分局,120.69401,24.18115,松安里
989.0,臺中市北屯區旅順路2段259號,1.0,200.0,第五分局,120.69453,24.17431,平田里
990.0,臺中市北屯區旅順路2段298號,1.0,135.0,第五分局,120.69370,24.17460,平田里
991.0,臺中市北屯區旅順路2段31號,1.0,390.0,第五分局,120.68473,24.17501,平田里
992.0,臺中市北屯區旅順路2段322號,1.0,1099.0,第五分局,120.69474,24.17432,平田里
993.0,臺中市北屯區崇德2路1段159號,1.0,1120.0,第五分局,120.69491,24.17745,平興里
994.0,臺中市北屯區崇德六路41號,1.0,570.0,第五分局,120.68871,24.18070,松安里
995.0,臺中市北屯區崇德六路65號,1.0,1543.0,第五分局,120.68762,24.18076,松安里
996.0,臺中市北屯區綏遠路2段72號,1.0,229.0,第五分局,120.68191,24.17156,平田里
997.0,臺中市北屯區興安路1段121號,1.0,182.0,第五分局,120.69312,24.16905,平田里
998.0,臺中市北屯區興安路1段309號,1.0,192.0,第五分局,120.69409,24.17428,平田里
999.0,臺中市北屯區興安路1段321巷18號,1.0,1057.0,第五分局,120.69336,24.17509,平田里
1000.0,臺中市北屯區興安路2段15號,1.0,1574.0,第五分局,120.69442,24.17586,平興里
1001.0,臺中市北屯區興安路2段226巷28弄28號,1.0,104.0,第五分局,120.69490,24.18006,松安里
1002.0,臺中市北屯區興安路2段33巷10號,1.0,3122.0,第五分局,120.69495,24.18102,平田里
1003.0,臺中市北屯區興安路2段38號,1.0,208.0,第五分局,120.69461,24.17627,平田里
1004.0,臺中市北屯區興安路2段461巷12號,1.0,1755.0,第五分局,120.69441,24.18477,松強里
1005.0,臺中市北屯區興安路2段461巷33號,1.0,527.0,第五分局,120.69455,24.18490,松強里
1006.0,臺中市北屯區興安路2段461巷58弄10號,1.0,1593.0,第五分局,120.69401,24.18514,松強里
1007.0,臺中市北屯區興安路2段461巷58弄3號,1.0,1343.0,第五分局,120.69370,24.18521,松強里
1008.0,臺中市北屯區興安路2段46號,1.0,200.0,第五分局,120.69487,24.17660,平田里
1009.0,臺中市北屯區興安路2段470號,1.0,1036.0,第五分局,120.69508,24.18462,松茂里
1010.0,臺中市北屯區興安路二段77號,1.0,659.0,第五分局,120.69410,24.17727,平興里
1011.0,臺中市北屯區遼陽5街128號,1.0,130.0,第五分局,120.69501,24.17211,平田里
1012.0,臺中市北屯區遼陽北1街26號,1.0,130.0,第五分局,120.69321,24.17462,平田里
1013.0,臺中市北屯區遼陽北二街73號,1.0,166.0,第五分局,120.69517,24.17381,平田里
1014.0,臺中市北屯區遼寧路1段132號,1.0,5981.0,第五分局,120.69700,24.17554,平興里
1015.0,臺中市北屯區遼寧路1段14號,1.0,130.0,第五分局,120.69728,24.17272,平田里
1016.0,臺中市北屯區遼寧路1段15號,1.0,641.0,第五分局,120.69631,24.17280,平田里
1017.0,臺中市北屯區遼寧路1段27號,1.0,250.0,第五分局,120.69644,24.17318,平田里
1018.0,臺中市北屯區遼寧路1段281號,1.0,1210.0,第五分局,120.69601,24.18130,松安里
1019.0,臺中市北屯區遼寧路1段33號,1.0,148.0,第五分局,120.69683,24.17363,平田里
1020.0,臺中市北屯區遼寧路1段369號,1.0,1294.0,第五分局,120.69575,24.18346,松安里
1021.0,臺中市北屯區遼寧路1段57號,1.0,5484.0,第五分局,120.69652,24.17544,平興里
1022.0,臺中市北屯區遼寧路1段6-1號,1.0,900.0,第五分局,120.69704,24.17211,東光里
1023.0,臺中市北屯區遼寧路一段357巷2號,1.0,1131.0,第五分局,120.69585,24.18332,松安里
1024.0,臺中市北屯區遼寧路一段36號,1.0,967.0,第五分局,120.69667,24.18490,平田里
1025.0,臺中市北屯區瀋陽路3段334號,1.0,182.0,第五分局,120.69667,24.18490,平田里
1026.0,臺中市北屯區瀋陽路3段338號,1.0,489.0,第五分局,120.69531,24.17319,平田里
1027.0,北屯區松柏三街20號,1.0,50.0,第五分局,120.69620,24.18967,松強里
1028.0,北屯區松柏三街18號,1.0,50.0,第五分局,120.69599,24.18947,松強里
1029.0,臺中市北屯區山西路三段460號2樓之1,1.0,973.0,第五分局,120.69320,24.18604,松強里
1030.0,臺中市北屯區修齊街28號二樓之2,3.0,458.0,第五分局,120.69392,24.18282,松安里
1031.0,臺中市北屯區舊社里4鄰敦富三街130號,3.0,846.0,第五分局,"120.707110 ","24.193890 ",舊社里
1032.0,臺中市北屯區松竹路二段7巷56號,1.0,255.0,第五分局,"120.699100 ","24.181450 ",舊社里
1033.0,臺中市北屯區軍福十九路486號,1.0,1420.0,第五分局,"120.709050 ","24.180450 ",舊社里
1034.0,臺中市北屯區南興路50號,2.0,2313.0,第五分局,"120.703900 ","24.174540 ",舊社里
