編號,里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
771.0,大同里,臺中市南屯區大同里大墩六街261號,1.0,1122.0,第四分局,120.6476467,24.14258242
772.0,大同里,臺中市南屯區大同里精誠路504號,1.0,96.0,第四分局,120.6548226,24.14332217
773.0,大同里,臺中市南屯區大同里大墩二街95號,1.0,94.0,第四分局,120.6513403,24.13898028
774.0,大同里,臺中市南屯區大同里大墩六街230號,1.0,195.0,第四分局,120.648591,24.14289275
775.0,文心里,臺中市南屯區文心里大墩二街231號,1.0,277.0,第四分局,120.6473538,24.13901597
776.0,大同里,臺中市南屯區大同里大墩三街1號,1.0,424.0,第四分局,120.6535725,24.13956304
777.0,大同里,臺中市南屯區大同里大墩一街235號,1.0,248.0,第四分局,120.6485842,24.13800646
778.0,大同里,臺中市南屯區大同里大墩四街165號,1.0,191.0,第四分局,120.6513409,24.14105247
779.0,田心里,臺中市南屯區田心里東興路二段186號,1.0,787.0,第四分局,120.6531738,24.14167434
780.0,大同里,臺中市南屯區大同里大墩二街238號,1.0,175.0,第四分局,120.6472657,24.13916474
781.0,大同里,臺中市南屯區大同里大進街3號,1.0,154.0,第四分局,120.6511886,24.14133197
782.0,大同里,臺中市南屯區大同里大英街14號,1.0,402.0,第四分局,120.6488437,24.14127845
783.0,大同里,臺中市南屯區大同里大墩一街197號,1.0,273.0,第四分局,120.6495234,24.1380064
784.0,大同里,臺中市南屯區大同里大墩三街59號,1.0,306.0,第四分局,120.6486401,24.13960874
785.0,大同里,臺中市南屯區大同里大墩六街245號,1.0,527.0,第四分局,120.6480904,24.14260809
786.0,大同里,臺中市南屯區大同里大墩六街227號,1.0,214.0,第四分局,120.6483261,24.14266639
787.0,大同里,臺中市南屯區大同里大英街16號,1.0,188.0,第四分局,120.6488928,24.14127974
788.0,田心里,臺中市南屯區田心里大英街237號,1.0,513.0,第四分局,120.6485644,24.14755868
789.0,大同里,臺中市南屯區大同里大墩七街3號,1.0,522.0,第四分局,120.6543343,24.14372647
790.0,大同里,臺中市南屯區大同里東興東街44號,1.0,89.0,第四分局,120.6538561,24.13876824
791.0,大同里,臺中市南屯區大同里大進街8號,1.0,66.0,第四分局,120.6514399,24.14148008
792.0,大同里,臺中市南屯區大同里大墩五街328號,1.0,225.0,第四分局,120.6478391,24.14204838
793.0,大同里,臺中市南屯區大同里大墩二街4號,1.0,1196.0,第四分局,120.6542942,24.13928053
794.0,大同里,臺中市南屯區大同里大進街28號,1.0,384.0,第四分局,120.6514291,24.14238169
795.0,大同里,臺中市南屯區大同里大進街510號,1.0,71.0,第四分局,120.6515793,24.15292421
796.0,田心里,臺中市南屯區田心里大英街312號,1.0,123.0,第四分局,120.6489024,24.1483574
797.0,田心里,臺中市南屯區田心里田心北三巷29號,1.0,199.0,第四分局,120.6417124,24.14024468
798.0,田心里,臺中市南屯區田心里大容東街36號,1.0,853.0,第四分局,120.6476771,24.15605557
799.0,大同里,臺中市南屯區大同里大墩七街11號,1.0,630.0,第四分局,120.6540496,24.14390952
800.0,大興里,臺中市南屯區大興里東興東街38號,1.0,66.0,第四分局,120.6539426,24.13841932
801.0,大同里,臺中市南屯區大同里大墩六街218號,1.0,240.0,第四分局,120.649233,24.14295075
802.0,大同里,臺中市南屯區大同里精誠路674號,1.0,178.0,第四分局,120.6543899,24.13866876
803.0,田心里,臺中市南屯區田心里向心南路98巷123號,1.0,502.0,第四分局,120.641988,24.12596425
804.0,田心里,臺中市南屯區田心里黎明路一段1086號,1.0,91.0,第四分局,120.6384855,24.14069215
805.0,大同里,臺中市南屯區大同里大同街68號,1.0,435.0,第四分局,120.6540539,24.14475676
806.0,大同里,臺中市南屯區大同里大墩七街5號,1.0,490.0,第四分局,120.6544534,24.14401492
807.0,大同里,臺中市南屯區大同里大英街35號,1.0,105.0,第四分局,120.6487365,24.14233393
808.0,田心里,臺中市南屯區田心里文心南三路535號,1.0,136.0,第四分局,120.6455912,24.13350438
809.0,大同里,臺中市南屯區大同里大墩四街261號,1.0,613.0,第四分局,120.6486583,24.14119327
810.0,大同里,臺中市南屯區大同里大墩六街40號,1.0,219.0,第四分局,120.6538297,24.14302989
811.0,大同里,臺中市南屯區大同里大英街119號,1.0,246.0,第四分局,120.6485098,24.14432411
812.0,大同里,臺中市南屯區大同里大墩四街151號,1.0,120.0,第四分局,120.6511548,24.1410834
813.0,大同里,臺中市南屯區大同里東興西路30號,1.0,232.0,第四分局,120.6518845,24.13884093
814.0,大同里,臺中市南屯區大同里東興西路30號,1.0,359.0,第四分局,120.6518845,24.13884093
815.0,大同里,臺中市南屯區大同里大墩六街98號,1.0,112.0,第四分局,120.652268,24.14296025
816.0,大同里,臺中市南屯區大同里東興東街61號,1.0,1560.0,第四分局,120.6536479,24.13841889
817.0,大同里,臺中市南屯區大同里大墩二街86號,1.0,1435.0,第四分局,120.651488,24.13918579
818.0,大同里,臺中市南屯區大同里大墩六街48號,1.0,813.0,第四分局,120.6532271,24.14294958
819.0,大同里,臺中市南屯區大同里文心路一段186號,1.0,2681.0,第四分局,120.6469334,24.14142449
820.0,大同里,臺中市南屯區大同里向上南路301號,1.0,407.0,第四分局,120.6482377,24.14504569
821.0,大同里,臺中市南屯區大同里大進街88號,1.0,75.0,第四分局,120.651447,24.14457418
822.0,田心里,臺中市南屯區田心里文心南二路231號,1.0,114.0,第四分局,120.644868,24.13603688
823.0,大同里,臺中市南屯區大同里大進街2號,1.0,818.0,第四分局,120.6514165,24.14145422
824.0,田心里,臺中市南屯區田心里南屯路二段70號,1.0,317.0,第四分局,120.653391,24.13607691
825.0,大同里,臺中市南屯區大同里大墩二街139號,1.0,157.0,第四分局,120.6502924,24.13901014
826.0,田心里,臺中市南屯區田心里大墩四街287號,1.0,845.0,第四分局,120.6477677,24.14114689
827.0,大同里,臺中市南屯區大同里大同街52號,1.0,352.0,第四分局,120.6539862,24.14349303
828.0,溝墘里,臺中市南屯區溝墘里大墩十五街11號,1.0,125.0,第四分局,120.6489007,24.15301929
829.0,田心里,臺中市南屯區田心里文心路一段306號,1.0,439.0,第四分局,120.6469989,24.14792349
830.0,大同里,臺中市南屯區大同里大墩路170號,1.0,1231.0,第四分局,120.6500247,24.14131312
831.0,田心里,臺中市南屯區田心里向心路40號,1.0,563.0,第四分局,120.6446588,24.13975506
832.0,田心里,臺中市南屯區田心里南屯路三段82號,1.0,101.0,第四分局,120.6402082,24.13878854
833.0,大同里,臺中市南屯區大同里大墩二街28號,1.0,2196.0,第四分局,120.6534162,24.1392683
834.0,大同里,臺中市南屯區大同里東興路三段239號,1.0,136.0,第四分局,120.6527284,24.15314354
835.0,田心里,臺中市南屯區田心里南屯路二段338之1號,1.0,1259.0,第四分局,120.6469537,24.13759745
836.0,大同里,臺中市南屯區大同里東興東街63號,1.0,222.0,第四分局,120.653558,24.13861192
837.0,田心里,臺中市南屯區田心里文心路一段52號,1.0,3041.0,第四分局,120.647038,24.13916207
838.0,溝墘里,臺中市南屯區溝墘里向上路一段570號,1.0,386.0,第四分局,120.6511943,24.1470736
839.0,大同里,臺中市南屯區大同里大墩西一街18號,1.0,127.0,第四分局,120.6491075,24.13834536
840.0,溝墘里,臺中市南屯區溝墘里大進街536號,1.0,413.0,第四分局,120.651214,24.15306335
841.0,大同里,臺中市南屯區大同里大墩一街278號,1.0,2890.0,第四分局,120.647403,24.13819747
842.0,大同里,臺中市南屯區大同里東興東街122號,1.0,1262.0,第四分局,120.6538115,24.13967085
843.0,大同里,臺中市南屯區大同里東興路二段271號,1.0,113.0,第四分局,120.6527443,24.14382243
844.0,大同里,臺中市南屯區大同里南屯路二段131號,1.0,659.0,第四分局,120.6515964,24.13615333
845.0,大同里,臺中市南屯區大同里文心路一段382號,1.0,315.0,第四分局,120.6469429,24.14995267
846.0,大同里,臺中市南屯區大同里精誠路440號,1.0,2245.0,第四分局,120.6548686,24.14461564
847.0,大同里,臺中市南屯區大同里東興路二段227號,1.0,1188.0,第四分局,120.6528158,24.1426131
848.0,大同里,臺中市南屯區大同里東興路二段52號,1.0,217.0,第四分局,120.6532212,24.13738859
849.0,大同里,臺中市南屯區大同里文心路一段266號,1.0,2437.0,第四分局,120.6469696,24.14484242
850.0,大同里,臺中市南屯區大同里大墩四街65號,1.0,264.0,第四分局,120.6526957,24.1411247
851.0,大同里,臺中市南屯區大同里大墩二街188號,1.0,229.0,第四分局,120.648628,24.13924292
852.0,豐樂里,臺中市南屯區豐樂里向心南路811號,1.0,393.0,第四分局,120.6433186,24.13423145
853.0,大同里,臺中市南屯區大同里永春東三街305號,1.0,1179.0,第四分局,120.6513713,24.13647614
854.0,大同里,臺中市南屯區大同里大墩三街80號,1.0,1140.0,第四分局,120.6514359,24.13978681
855.0,田心里,臺中市南屯區田心里田心北三巷53號,1.0,352.0,第四分局,120.6426311,24.13896632
856.0,田心里,臺中市南屯區田心里文心南三路176號,1.0,988.0,第四分局,120.6518136,24.1336276
857.0,田心里,臺中市南屯區田心里田心北三巷41號,1.0,980.0,第四分局,120.6425882,24.13888799
858.0,大同里,臺中市南屯區大同里永春東路185號,1.0,528.0,第四分局,120.6519628,24.13498526
859.0,大同里,臺中市南屯區大同里向上路二段198號,1.0,1140.0,第四分局,120.6423919,24.14780384
860.0,大同里,臺中市南屯區大同里大墩六街107號,1.0,2250.0,第四分局,120.6518907,24.14280917
861.0,田心里,臺中市南屯區田心里五權西路二段537號,1.0,222.0,第四分局,120.6417298,24.1410526
862.0,田心里,臺中市南屯區田心里田心北三巷45號,1.0,389.0,第四分局,120.6427169,24.13888799
863.0,大同里,臺中市南屯區大同里大墩四街326號,1.0,414.0,第四分局,120.6462769,24.14124985
864.0,大同里,臺中市南屯區大同里大墩四街330號,1.0,1115.0,第四分局,120.6459835,24.14132273
865.0,田心里,臺中市南屯區田心里大墩六街200號,1.0,123.0,第四分局,120.6496107,24.14292329
866.0,大同里,臺中市南屯區大同里大墩六街90號,1.0,247.0,第四分局,120.6523393,24.14320577
867.0,田心里,臺中市南屯區田心里向上路二段43巷64之1號,1.0,371.0,第四分局,120.6452533,24.14708113
868.0,大同里,臺中市南屯區大同里東興路二段246號,1.0,3758.0,第四分局,120.6531463,24.14290326
869.0,田心里,臺中市南屯區田心里向心路63巷1弄345號,1.0,990.0,第四分局,120.644421,24.13985912
870.0,大同里,臺中市南屯區大同里大墩六街350巷61號,1.0,315.0,第四分局,120.6437692,24.14352108
871.0,同心里,臺中市南屯區同心里文心路一段218號,1.0,433.0,第四分局,120.6468488,24.14264116
872.0,同心里,臺中市南屯區同心里大墩一街229號,1.0,421.0,第四分局,120.6488836,24.13806857
873.0,田心里,臺中市南屯區田心里向心路63巷347之2號,1.0,675.0,第四分局,120.644421,24.13984933
874.0,大同里,臺中市南屯區大同里大墩五街302號,1.0,434.0,第四分局,120.648645,24.14217669
875.0,文心里,臺中市南屯區文心里大英街197號,1.0,1018.0,第四分局,120.6484725,24.14663394
876.0,大同里,臺中市南屯區大同里大墩四街306號,1.0,327.0,第四分局,120.6474432,24.14115315
877.0,田心里,臺中市南屯區田心里南屯路二段39號,1.0,1334.0,第四分局,120.6454202,24.13762862
878.0,田心里,臺中市南屯區田心里田心北三巷45號,1.0,427.0,第四分局,120.6427169,24.13889778
879.0,大同里,臺中市南屯區大同里大墩四街77號,1.0,150.0,第四分局,120.6523701,24.14112483
880.0,大同里,臺中市南屯區大同里東興路二段371號,1.0,2250.0,第四分局,120.6527356,24.14504958
881.0,大同里,臺中市南屯區大同里永春東路238號,1.0,2250.0,第四分局,120.6505881,24.13530251
882.0,大同里,臺中市南屯區大同里大墩四街2號,1.0,811.0,第四分局,120.6544241,24.14109599
883.0,田心里,臺中市南屯區田心里大墩四街326號,1.0,2088.0,第四分局,120.6463198,24.14139671
884.0,田心里,臺中市南屯區田心里大墩四街326號,1.0,340.0,第四分局,120.6463198,24.14139671
885.0,溝墘里,臺中市南屯區溝墘里大墩十四街340號,1.0,725.0,第四分局,120.6456832,24.15272077
886.0,文心里,臺中市南屯區文心里文心路一段256號,1.0,1118.0,第四分局,120.6469798,24.14381833
887.0,田心里,臺中市南屯區田心里河南路四段650號,1.0,481.0,第四分局,120.6385722,24.14590361
888.0,惠中里,臺中市南屯區惠中里向上路一段668號,1.0,634.0,第四分局,120.6481212,24.14708353
889.0,大同里,臺中市南屯區大同里大墩一街165號,1.0,377.0,第四分局,120.650306,24.13784348
890.0,惠中里,臺中市南屯區惠中里大墩十二街281號,1.0,734.0,第四分局,120.6481025,24.15006377
891.0,惠中里,臺中市南屯區惠中里向上路一段578號,1.0,390.0,第四分局,120.65077,24.14731157
892.0,大業里,臺中市南屯區大業里大墩十四街162號,1.0,631.0,第四分局,120.6509903,24.15268412
893.0,惠中里,臺中市南屯區惠中里大川街50號,1.0,1367.0,第四分局,120.6420386,24.14650812
894.0,田心里,臺中市南屯區田心里文心路一段73號,1.0,380.0,第四分局,120.6465247,24.14049575
895.0,大誠里,臺中市南屯區大誠里大墩二街25號,1.0,463.0,第四分局,120.6535536,24.13903355
896.0,文心里,臺中市南屯區文心里文心路一段280號,1.0,92.0,第四分局,120.6469662,24.1461888
897.0,大同里,臺中市南屯區大同里永春東路111號,1.0,249.0,第四分局,120.6532713,24.13489979
898.0,惠中里,臺中市南屯區惠中里大正街36號,1.0,627.0,第四分局,120.6455761,24.14964822
899.0,同心里,臺中市南屯區同心里大墩五街296號,1.0,265.0,第四分局,120.6488449,24.14210919
900.0,同心里,臺中市南屯區同心里大英街3號,1.0,374.0,第四分局,120.6486574,24.14147571
901.0,大業里,臺中市南屯區大業里公益路二段62號,1.0,759.0,第四分局,120.6509754,24.1511984
902.0,溝墘里,臺中市南屯區溝墘里大墩路649號,1.0,337.0,第四分局,120.6496543,24.15161234
903.0,文心里,臺中市南屯區文心里向上路一段649號,1.0,560.0,第四分局,120.6484288,24.14686104
904.0,大同里,臺中市南屯區大同里南屯路二段9之19號,1.0,896.0,第四分局,120.64889,24.13673723
905.0,惠中里,臺中市南屯區惠中里大墩十二街361號,1.0,304.0,第四分局,120.6449354,24.1498746
906.0,大誠里,臺中市南屯區大誠里東興路二段113號,1.0,1423.0,第四分局,120.6529416,24.13942489
907.0,大同里,臺中市南屯區大同里東興路二段31號,1.0,259.0,第四分局,120.6528999,24.13731461
908.0,溝墘里,臺中市南屯區溝墘里大墩十四街292號,1.0,100.0,第四分局,120.6479076,24.15263781
909.0,同心里,臺中市南屯區同心里五權西路二段222號,1.0,1227.0,第四分局,120.649745,24.14046974
910.0,溝墘里,臺中市南屯區溝墘里文心路一段556號,1.0,138.0,第四分局,120.6471016,24.15563836
911.0,大業里,臺中市南屯區大業里大聖街205號,1.0,820.0,第四分局,120.6504508,24.1522042
912.0,惠中里,臺中市南屯區惠中里大墩十街298號,1.0,1200.0,第四分局,120.6457716,24.14812599
913.0,惠中里,臺中市南屯區惠中里大英街231號,1.0,598.0,第四分局,120.6485938,24.14746423
914.0,溝墘里,臺中市南屯區溝墘里大墩路793號,1.0,226.0,第四分局,120.6496876,24.15492993
915.0,惠中里,臺中市南屯區惠中里惠文路596號,1.0,417.0,第四分局,120.6440058,24.1496182
916.0,惠中里,臺中市南屯區惠中里大墩路501號,1.0,321.0,第四分局,120.649666,24.14820347
917.0,大同里,臺中市南屯區大同里東興路二段252號,1.0,1306.0,第四分局,120.6532021,24.14327825
918.0,溝墘里,臺中市南屯區溝墘里河南路四段515巷355號,1.0,470.0,第四分局,120.6384449,24.14762541
919.0,大業里,臺中市南屯區大業里大墩十二街156號,1.0,372.0,第四分局,120.6510864,24.15024298
920.0,大業里,臺中市南屯區大業里大墩路806號,1.0,2370.0,第四分局,120.6500112,24.15473006
921.0,大同里,臺中市南屯區大同里大墩六街251號,1.0,350.0,第四分局,120.647923,24.14271245
922.0,大業里,臺中市南屯區大業里大墩路560號,1.0,143.0,第四分局,120.6499755,24.14967901
923.0,大業里,臺中市南屯區大業里公益路二段51號,1.0,431.0,第四分局,120.6509713,24.15073627
924.0,大業里,臺中市南屯區大業里大隆路71號,1.0,589.0,第四分局,120.6530651,24.15621277
925.0,溝墘里,臺中市南屯區溝墘里大墩14街296號,1.0,137.0,第四分局,120.6476333,24.15259091
926.0,惠中里,臺中市南屯區惠中里大聖街37號,1.0,6062.0,第四分局,120.6504744,24.14852893
927.0,大同里,臺中市南屯區大同里文心南三路20號,1.0,2634.0,第四分局,120.6536165,24.13386879
928.0,田心里,臺中市南屯區田心里文心南三路406號,1.0,1747.0,第四分局,120.6475231,24.13373416
929.0,豐樂里,臺中市南屯區豐樂里大墩南路379號,1.0,238.0,第四分局,120.649587,24.13166064
930.0,田心里,臺中市南屯區田心里永春東路288號,1.0,343.0,第四分局,120.6482619,24.1356493
931.0,惠中里,臺中市南屯區惠中里大墩十一街297號,1.0,613.0,第四分局,120.6472628,24.14897417
932.0,大同里,臺中市南屯區大同里大墩路192號,1.0,1023.0,第四分局,120.6501447,24.14190887
933.0,向心里,臺中市南屯區向心里南屯路二段405號,1.0,3863.0,第四分局,120.6433733,24.13844633
934.0,惠中里,臺中市南屯區惠中里向上路一段688號,1.0,115.0,第四分局,120.6478268,24.14715053
935.0,同心里,臺中市南屯區同心里大墩路229號,1.0,1108.0,第四分局,120.6497289,24.14220776
936.0,溝墘里,臺中市南屯區溝墘里公益路二段296號,1.0,454.0,第四分局,120.6423475,24.15162458
937.0,大同里,臺中市南屯區大同里大墩四街136號,1.0,698.0,第四分局,120.651826,24.14133153
938.0,惠中里,臺中市南屯區惠中里文心路一段351號,1.0,86.0,第四分局,120.6463206,24.14754805
939.0,惠中里,臺中市南屯區惠中里大墩十一街285號,1.0,155.0,第四分局,120.6481617,24.1489122
940.0,田心里,臺中市南屯區田心里文心路一段75號,1.0,576.0,第四分局,120.6465245,24.14072116
941.0,大同里,臺中市南屯區大同里大墩路260號,1.0,1942.0,第四分局,120.650034,24.14330601
942.0,溝墘里,臺中市南屯區溝墘里大墩十四街332號,1.0,596.0,第四分局,120.6463375,24.15269807
943.0,田心里,臺中市南屯區田心里南屯路2段428號,2.0,880.0,第四分局,120.6450775,24.13832376
944.0,向心里,臺中市南屯區向心里文心南路106號,1.0,1256.0,第四分局,120.6468801,24.13437565
945.0,向心里,臺中市南屯區向心里文心南路63號,1.0,56.0,第四分局,120.6461587,24.13520271
946.0,大同里,臺中市南屯區大同里東興路2段220號,1.0,831.0,第四分局,120.6531537,24.14231535
947.0,惠中里,臺中市南屯區惠中里大墩11街325號,1.0,518.0,第四分局,120.6458876,24.14881686
948.0,惠中里,臺中市南屯區惠中里大墩12街431號,1.0,1045.0,第四分局,120.6414487,24.1499798
949.0,田心里,臺中市南屯區田心里文心路1段119號,1.0,700.0,第四分局,120.6506297,24.14115468
950.0,大業里,臺中市南屯區大業里大墩路700號,1.0,461.0,第四分局,120.6497773,24.15259192
951.0,田心里,臺中市南屯區田心里向心路106號,1.0,280.0,第四分局,120.6459294,24.14206373
952.0,惠中里,臺中市南屯區惠中里公益路二段399號,1.0,155.0,第四分局,120.6411342,24.15117398
953.0,田心里,臺中市南屯區田心里大墩6街351號,1.0,236.0,第四分局,120.6439343,24.14298671
954.0,惠中里,臺中市南屯區惠中里大通街68號,1.0,1392.0,第四分局,120.6413724,24.14964674
955.0,田心里,臺中市南屯區田心里大墩4街460號,1.0,889.0,第四分局,120.6421757,24.14262584
956.0,惠中里,臺中市南屯區惠中里惠文路536號,1.0,1006.0,第四分局,120.6438641,24.14829118
957.0,田心里,臺中市南屯區田心里大墩六街488號,1.0,672.0,第四分局,120.6418033,24.14368836
958.0,同心里,臺中市南屯區同心里五權西路二段270號,1.0,576.0,第四分局,120.6482299,24.14049544
959.0,溝墘里,臺中市南屯區溝墘里水安街3號,1.0,646.0,第四分局,120.6462115,24.15300322
960.0,田心里,臺中市南屯區田心里大墩四街468號,1.0,927.0,第四分局,120.6420317,24.14252497
961.0,惠中里,臺中市南屯區惠中里大觀路215號,1.0,893.0,第四分局,120.6423916,24.14958403
962.0,文心里,臺中市南屯區文心里向上南路一段288號,1.0,1215.0,第四分局,120.6489732,24.14533899
963.0,田心里,臺中市南屯區田心里文心路一段213號,1.0,2076.0,第四分局,120.6464626,24.14348276
964.0,田心里,臺中市南屯區田心里惠文路301號,1.0,2172.0,第四分局,120.6425012,24.14352128
965.0,田心里,臺中市南屯區田心里惠德街117號,1.0,866.0,第四分局,120.6421572,24.14043302
966.0,惠中里,臺中市南屯區惠中里惠中路三段79號,3.0,592.0,第四分局,120.6409005,24.1481629
967.0,惠中里,臺中市南屯區惠中里惠文路529號,1.0,895.0,第四分局,120.6432996,24.14694405
968.0,田心里,臺中市南屯區田心里大墩七街469號,1.0,438.0,第四分局,120.642113,24.14423609
969.0,同心里,臺中市南屯區同心里文心路一段180號,1.0,225.0,第四分局,120.6468449,24.14136309
970.0,溝墘里,臺中市南屯區溝墘里大墩十四街339號,1.0,638.0,第四分局,120.6456725,24.15249104
971.0,田心里,臺中市南屯區田心里惠中路三段321號,1.0,78.0,第四分局,120.6407921,24.14413986
972.0,溝墘里,臺中市南屯區溝墘里大英街427號,1.0,1864.0,第四分局,120.6485759,24.15187052
973.0,田心里,臺中市南屯區田心里向心路32號,1.0,218.0,第四分局,120.6446652,24.13938965
974.0,大誠里,臺中市南屯區大誠里東興路二段128號,1.0,2969.0,第四分局,120.6532057,24.13987318
975.0,惠中里,臺中市南屯區惠中里公益路二段103號,1.0,684.0,第四分局,120.6496212,24.15080181
976.0,田心里,臺中市南屯區田心里大墩六街319巷88號,1.0,476.0,第四分局,120.6433447,24.14286804
977.0,田心里,臺中市南屯區田心里惠文路526號,1.0,188.0,第四分局,120.6437327,24.14645074
978.0,大同里,臺中市南屯區大同里大昌街98號,1.0,671.0,第四分局,120.6522057,24.14423565
979.0,大誠里,臺中市南屯區大誠里大墩二街102號,2.0,401.0,第四分局,120.651233,24.13921767
980.0,大業里,臺中市南屯區大業里大墩十八街28號,1.0,1109.0,第四分局,120.6513457,24.15641014
981.0,溝墘里,臺中市南屯區溝墘里大墩十四街237號,1.0,6834.0,第四分局,120.649276,24.15227622
982.0,惠中里,臺中市南屯區惠中里大觀路11號,1.0,1561.0,第四分局,120.6424698,24.14495251
983.0,惠中里,臺中市南屯區惠中里大墩七街526號,1.0,623.0,第四分局,120.6414984,24.14466277
984.0,溝墘里,臺中市南屯區溝墘里文心路一段521號,1.0,300.0,第四分局,120.6463522,24.15416132
985.0,惠中里,臺中市南屯區惠中里大墩十一街350號,1.0,149.0,第四分局,120.644628,24.14915731
986.0,田心里,臺中市南屯區田心里文心路一段93號,1.0,690.0,第四分局,120.6464348,24.1410183
987.0,田心里,臺中市南屯區田心里大墩四街396號,1.0,3308.0,第四分局,120.6441605,24.14176838
988.0,溝墘里,臺中市南屯區溝墘里大英街599號,1.0,1331.0,第四分局,120.6484595,24.15447105
989.0,田心里,臺中市南屯區田心里14鄰惠德街27號,2.0,427.0,第四分局,120.6453395,24.13943781
990.0,寶山里,臺中市南屯區寶山一街106號,3.0,385.0,第四分局,120.6154425,24.15271732
991.0,同心里,臺中市南屯區同心里20鄰大墩路135號,5.0,1022.0,第四分局,120.6497419,24.14053095
992.0,新生里,臺中市南屯區龍富路三段560號,1.0,989.0,第四分局,120.6255451,24.13795798
993.0,田心里,臺中市南屯區田心里16鄰文心路一段1-1號,5.0,1647.0,第四分局,120.6465555,24.13922858
