電腦編號,里別,防空疏散避難設施地址,地下層數,可容納人數,轄管分局,備駐
QMA01372,豐榮里,屏東縣屏東市豐榮里09鄰民享路139號,1,76.0,屏東分局,
QMA01374,豐榮里,屏東縣屏東市豐榮里13鄰民享路144號,1,21.0,屏東分局,
QMA01061,豐榮里,屏東縣屏東市豐榮里16鄰民享路162號,1,40.0,屏東分局,
QMA01353,豐榮里,屏東縣屏東市豐榮里09鄰民享一路71號,1,60.0,屏東分局,
QMA01053,豐榮里,屏東縣屏東市豐榮里01鄰林森路28號之1,1,33.0,屏東分局,
QMA01034,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之2,1,4.0,屏東分局,
QMA01051,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之5,1,52.0,屏東分局,
QMA01038,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之9,1,96.0,屏東分局,
QMA01027,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之15,1,22.0,屏東分局,
QMA01049,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之21,1,42.0,屏東分局,
QMA01052,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之21,1,61.0,屏東分局,
QMA01042,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之40,1,174.0,屏東分局,
QMA01045,豐榮里,屏東縣屏東市豐榮里04鄰林森路38號,1,424.0,屏東分局,
QMA01035,豐榮里,屏東縣屏東市豐榮里08鄰自立路250號,1,133.0,屏東分局,
QMA02114,豐榮里,屏東縣屏東市豐榮里8鄰自立路280號,1,177.0,屏東分局,
QMA02116,豐榮里,屏東縣屏東市豐榮里24鄰大連路69號,1,1200.0,屏東分局,
QMA01056,豐榮里,屏東縣屏東市豐榮里16鄰勝利東路13號,1,30.0,屏東分局,
QMA01064,豐榮里,屏東縣屏東市豐榮里16鄰勝利東路15號,1,58.0,屏東分局,
QMA01055,豐榮里,屏東縣屏東市豐榮里24鄰勝利東路47號,1,466.0,屏東分局,
QMA01063,豐榮里,屏東縣屏東市豐榮里24鄰勝利東路48號,1,421.0,屏東分局,
QMA01065,豐榮里,屏東縣屏東市豐榮里16鄰自由路300號,1,25.0,屏東分局,
QMA02115,豐榮里,屏東縣屏東市豐榮里24鄰民強街1號,1,180.0,屏東分局,
QMA01362,豐榮里,屏東縣屏東市豐榮里19鄰民貴街39號,1,30.0,屏東分局,
QMA01345,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街4號,1,12.0,屏東分局,
QMA01349,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街4號之1,1,12.0,屏東分局,
QMA01348,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街4號之2,1,12.0,屏東分局,
QMA01347,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街8號,1,12.0,屏東分局,
QMA01346,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街10號,1,12.0,屏東分局,
QMA01375,豐榮里,屏東縣屏東市豐榮里11鄰民貴二街1號之1,1,73.0,屏東分局,
QMA01357,豐榮里,屏東縣屏東市豐榮里11鄰民貴三街21號,1,46.0,屏東分局,
QMA01358,豐榮里,屏東縣屏東市豐榮里11鄰民貴三街19號,1,46.0,屏東分局,
QMA01054,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街45號,1,45.0,屏東分局,
QMA01062,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街47號,1,45.0,屏東分局,
QMA01060,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街49號,1,45.0,屏東分局,
QMA01069,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街58巷2號之10,1,252.0,屏東分局,
QMA01420,一心里,屏東縣屏東市一心里10鄰自立路124號,1,32.0,屏東分局,
QMA01422,一心里,屏東縣屏東市一心里13鄰自立路128號,1,25.0,屏東分局,
QMA01424,一心里,屏東縣屏東市一心里13鄰自立路130號,1,112.0,屏東分局,
QMA01419,一心里,屏東縣屏東市一心里13鄰自立路138號,1,30.0,屏東分局,共有2處、總計可容納人數88人
QMA01425,一心里,屏東縣屏東市一心里13鄰自立路138號,1,58.0,屏東分局,共有2處、總計可容納人數88人
QMA01421,一心里,屏東縣屏東市一心里12鄰復興路125號,1,14.0,屏東分局,
QMA01740,一心里,屏東縣屏東市一心里01鄰復興路134號,1,49.0,屏東分局,
QMA01741,一心里,屏東縣屏東市一心里01鄰復興路148號,1,24.0,屏東分局,
QMA01739,一心里,屏東縣屏東市一心里01鄰復興路168號,1,57.0,屏東分局,
QMA01440,一心里,屏東縣屏東市一心里08鄰復興路175號,1,58.0,屏東分局,
QMA01734,一心里,屏東縣屏東市一心里04鄰復興路190號,1,28.0,屏東分局,共有2處、總計可容納人數105人
QMA01735,一心里,屏東縣屏東市一心里04鄰復興路190號,1,77.0,屏東分局,共有2處、總計可容納人數105人
QMA01736,一心里,屏東縣屏東市一心里04鄰復興路192號,1,77.0,屏東分局,
QMA01423,一心里,屏東縣屏東市一心里08鄰復興路201號,1,110.0,屏東分局,
QMA01742,一心里,屏東縣屏東市一心里04鄰復興路210號,1,26.0,屏東分局,
QMA01993,一心里,屏東縣屏東市一心里06鄰復興路229巷12號,1,1640.0,屏東分局,
QMA01733,一心里,屏東縣屏東市一心里07鄰復興路240號,1,20.0,屏東分局,
QMA01424,一心里,屏東縣屏東市一心里06鄰復興路261號,1,716.0,屏東分局,
QMA01746,一心里,屏東縣屏東市一心里07鄰建國路2號,1,124.0,屏東分局,
QMA01725,一心里,屏東縣屏東市一心里08鄰建國路26號,1,25.0,屏東分局,
QMA01732,一心里,屏東縣屏東市一心里10鄰建國路38-6號,1,20.0,屏東分局,
QMA01726,一心里,屏東縣屏東市一心里12鄰建國路44號,1,10.0,屏東分局,
QMA01727,一心里,屏東縣屏東市一心里12鄰建國路44-1號,1,10.0,屏東分局,
QMA01728,一心里,屏東縣屏東市一心里12鄰建國路44-2號,1,10.0,屏東分局,
QMA01729,一心里,屏東縣屏東市一心里12鄰建國路44-3號,1,10.0,屏東分局,
QMA01730,一心里,屏東縣屏東市一心里12鄰建國路44-4號,1,10.0,屏東分局,
QMA01731,一心里,屏東縣屏東市一心里12鄰建國路44-5號,1,10.0,屏東分局,
QMA01737,一心里,屏東縣屏東市一心里12鄰建興路6號,1,26.0,屏東分局,
QMA01738,一心里,屏東縣屏東市一心里12鄰建興路8號,1,30.0,屏東分局,
QMA01743,一心里,屏東縣屏東市一心里36鄰建興路36號,1,156.0,屏東分局,共有2處、總計可容納人數422人
QMA01744,一心里,屏東縣屏東市一心里36鄰建興路36號,1,266.0,屏東分局,共有2處、總計可容納人數422人
QMA02043,一心里,屏東縣屏東市一心里11鄰廣東南路39號,1,3928.0,屏東分局,
QMA01443,一心里,屏東縣屏東市一心里11鄰台糖街3號,1,14830.0,屏東分局,
QMA01418,一心里,屏東縣屏東市一心里台糖一街15巷12號之3,1,58.0,屏東分局,
QMA01431,一心里,屏東縣屏東市一心里03鄰台糖一街21巷3號,1,58.0,屏東分局,
QMA01434,一心里,屏東縣屏東市一心里03鄰台糖一街21巷7號,1,58.0,屏東分局,
QMA01427,一心里,屏東縣屏東市一心里04鄰台糖一街21巷8號,1,58.0,屏東分局,
QMA01417,一心里,屏東縣屏東市一心里台糖一街21巷11號之2,1,58.0,屏東分局,
QMA01432,一心里,屏東縣屏東市一心里04鄰台糖一街21巷12號,1,58.0,屏東分局,共有2處、總計可容納人數116人
QMA01435,一心里,屏東縣屏東市一心里04鄰台糖一街21巷12號,1,58.0,屏東分局,共有2處、總計可容納人數116人
QMA01430,一心里,屏東縣屏東市一心里04鄰台糖一街21巷16號,1,58.0,屏東分局,
QMA01429,一心里,屏東縣屏東市一心里04鄰台糖一街27巷1號,1,58.0,屏東分局,
QMA01441,一心里,屏東縣屏東市一心里04鄰台糖一街27巷5號,1,58.0,屏東分局,
QMA01428,一心里,屏東縣屏東市一心里04鄰台糖一街27巷9號,1,58.0,屏東分局,
QMA01442,一心里,屏東縣屏東市一心里04鄰台糖一街27巷11號,1,58.0,屏東分局,
QMA02084,建國里,屏東縣屏東市建國里01鄰自由路17號,1,700.0,屏東分局,
QMA02083,建國里,屏東縣屏東市建國里01鄰自由路85號,1,266.0,屏東分局,
QMA01748,義勇里,屏東縣屏東市義勇里13鄰自立路159號,1,876.0,屏東分局,
QMA02121,義勇里,屏東縣屏東市義勇里08鄰廣東南路92號,1,149.0,屏東分局,
QMA02018,義勇里,屏東縣屏東市義勇里11鄰台糖街61號,1,1957.0,屏東分局,
QMA01409,義勇里,屏東縣屏東市義勇里07鄰台糖街130號,1,197.0,屏東分局,
QMA01407,義勇里,屏東縣屏東市義勇里07鄰台糖街131號,1,141.0,屏東分局,
QMA01410,義勇里,屏東縣屏東市義勇里07鄰台糖街132號,1,238.0,屏東分局,
QMA01414,義勇里,屏東縣屏東市義勇里07鄰台糖街133號,1,637.0,屏東分局,
QMA01415,義勇里,屏東縣屏東市義勇里07鄰台糖街133-1號,1,625.0,屏東分局,
QMA01722,義勇里,屏東縣屏東市義勇里13鄰台糖一街22巷13號,1,118.0,屏東分局,共有2處、總計可容納人數175人
QMA01718,義勇里,屏東縣屏東市義勇里13鄰台糖一街22巷13號,1,57.0,屏東分局,共有2處、總計可容納人數175人
QMA02019,義勇里,屏東縣屏東市義勇里05鄰台糖二街21號,1,1260.0,屏東分局,
QMA01697,義勇里,屏東縣屏東市義勇里10鄰台糖二街38巷23號之2,1,85.0,屏東分局,
QMA01698,義勇里,屏東縣屏東市義勇里10鄰台糖二街38巷25號,1,77.0,屏東分局,
QMA01696,義勇里,屏東縣屏東市義勇里10鄰台糖二街38巷31號,1,108.0,屏東分局,共有4處、總計可容納人數491人
QMA01716,義勇里,屏東縣屏東市義勇里10鄰台糖二街38巷31號,1,121.0,屏東分局,共有4處、總計可容納人數491人
QMA01715,義勇里,屏東縣屏東市義勇里10鄰台糖二街38巷31號,1,118.0,屏東分局,共有4處、總計可容納人數491人
QMA01714,義勇里,屏東縣屏東市義勇里10鄰台糖二街38巷31號,1,144.0,屏東分局,共有4處、總計可容納人數491人
QMA01695,義勇里,屏東縣屏東市義勇里10鄰台糖二街42巷30號,1,108.0,屏東分局,共有2處、總計可容納人數212人
QMA01717,義勇里,屏東縣屏東市義勇里10鄰台糖二街42巷30號,1,104.0,屏東分局,共有2處、總計可容納人數212人
QMA01701,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷1號,1,69.0,屏東分局,共有2處、總計可容納人數138人
QMA01702,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷1號,1,69.0,屏東分局,共有2處、總計可容納人數138人
QMA01703,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷2號,1,69.0,屏東分局,共有2處、總計可容納人數138人
QMA01704,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷2號,1,69.0,屏東分局,共有2處、總計可容納人數138人
QMA01700,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷5號,1,58.0,屏東分局,共有2處、總計可容納人數127人
QMA01705,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷5號,1,69.0,屏東分局,共有2處、總計可容納人數127人
QMA01707,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷6號,1,69.0,屏東分局,共有2處、總計可容納人數138人
QMA01706,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷6號,1,69.0,屏東分局,共有2處、總計可容納人數138人
QMA01708,義勇里,屏東縣屏東市義勇里01鄰台糖三街3巷9號,1,114.0,屏東分局,
QMA01709,義勇里,屏東縣屏東市義勇里02鄰台糖三街3巷22號,1,117.0,屏東分局,
QMA01711,義勇里,屏東縣屏東市義勇里08鄰台糖三街4巷10號,1,113.0,屏東分局,共有2處、總計可容納人數345人
QMA01719,義勇里,屏東縣屏東市義勇里04鄰台糖三街4巷10號,1,232.0,屏東分局,共有2處、總計可容納人數345人
QMA01710,義勇里,屏東縣屏東市義勇里08鄰台糖三街4巷15號,1,133.0,屏東分局,共有7處、總計可容納人數787人
QMA01713,義勇里,屏東縣屏東市義勇里08鄰台糖三街4巷15號,1,120.0,屏東分局,共有7處、總計可容納人數787人
QMA01712,義勇里,屏東縣屏東市義勇里08鄰台糖三街4巷15號,1,117.0,屏東分局,共有7處、總計可容納人數787人
QMA01699,義勇里,屏東縣屏東市義勇里08鄰台糖三街4巷15號,1,72.0,屏東分局,共有7處、總計可容納人數787人
QMA01623,義勇里,屏東縣屏東市義勇里04鄰台糖三街4巷15號,1,66.0,屏東分局,共有7處、總計可容納人數787人
QMA01720,義勇里,屏東縣屏東市義勇里04鄰台糖三街4巷15號,1,125.0,屏東分局,共有7處、總計可容納人數787人
QMA01721,義勇里,屏東縣屏東市義勇里04鄰台糖三街4巷15號,1,154.0,屏東分局,共有7處、總計可容納人數787人
QMA01995,永安里,屏東縣屏東市永安里07鄰建興南路6號,1,2973.0,屏東分局,
QMA01994,永安里,屏東縣屏東市永安里46鄰建興南路28號,1,1942.0,屏東分局,
QMA02076,永安里,屏東縣屏東市永安里07鄰建國路25號,1,800.0,屏東分局,共有7處、總計可容納人數1800人
QMA02077,永安里,屏東縣屏東市永安里07鄰建國路25號,1,200.0,屏東分局,共有7處、總計可容納人數1800人
QMA02078,永安里,屏東縣屏東市永安里07鄰建國路25號,1,200.0,屏東分局,共有7處、總計可容納人數1800人
QMA02079,永安里,屏東縣屏東市永安里07鄰建國路25號,1,200.0,屏東分局,共有7處、總計可容納人數1800人
QMA02080,永安里,屏東縣屏東市永安里07鄰建國路25號,1,100.0,屏東分局,共有7處、總計可容納人數1800人
QMA02081,永安里,屏東縣屏東市永安里07鄰建國路25號,1,200.0,屏東分局,共有7處、總計可容納人數1800人
QMA02082,永安里,屏東縣屏東市永安里07鄰建國路25號,1,100.0,屏東分局,共有7處、總計可容納人數1800人
QMA02122,永安里,屏東縣屏東市永安里15鄰棒球路10號,1,400.0,屏東分局,
QMA01550,永安里,屏東縣屏東市永安里42鄰棒球路142號,1,100.0,屏東分局,
QMA01552,永安里,屏東縣屏東市永安里42鄰棒球路160巷1號,1,113.0,屏東分局,
QMA01553,永安里,屏東縣屏東市永安里42鄰棒球路160巷9號,1,174.0,屏東分局,
QMA01547,永安里,屏東縣屏東市永安里42鄰棒球路160巷10號,1,29.0,屏東分局,
QMA01548,永安里,屏東縣屏東市永安里42鄰棒球路160巷12號,1,72.0,屏東分局,
QMA01549,永安里,屏東縣屏東市永安里42鄰棒球路160巷16號,1,2282.0,屏東分局,
QMA01551,永安里,屏東縣屏東市永安里42鄰棒球路166號,1,113.0,屏東分局,
QMA01554,永安里,屏東縣屏東市永安里43鄰棒球路180巷2號,1,185.0,屏東分局,
QMA01555,永安里,屏東縣屏東市永安里43鄰棒球路180巷3號,1,48.0,屏東分局,
QMA01556,永安里,屏東縣屏東市永安里43鄰棒球路180巷5號,1,48.0,屏東分局,
QMA01557,永安里,屏東縣屏東市永安里43鄰棒球路180巷7號,1,48.0,屏東分局,
QMA01558,永安里,屏東縣屏東市永安里43鄰棒球路180巷9號,1,48.0,屏東分局,
QMA01561,永安里,屏東縣屏東市永安里43鄰棒球路180巷10號,1,180.0,屏東分局,
QMA01559,永安里,屏東縣屏東市永安里43鄰棒球路184號,1,45.0,屏東分局,
QMA01560,永安里,屏東縣屏東市永安里43鄰棒球路200號,1,181.0,屏東分局,
QMA02117,永安里,屏東縣屏東市永安里20鄰復興路376號,1,323.0,屏東分局,共有2處、總計可容納人數665人
QMA02118,永安里,屏東縣屏東市永安里20鄰復興路376號,1,342.0,屏東分局,共有2處、總計可容納人數665人
QMA02123,永安里,屏東縣屏東市永安里15鄰復興路420號,1,300.0,屏東分局,
QMA02120,永安里,屏東縣屏東市永安里08鄰復興路446號,1,207.0,屏東分局,
QMA02119,永安里,屏東縣屏東市永安里08鄰復興路484號,1,150.0,屏東分局,
QMA02109,永安里,屏東縣屏東市永安里43鄰合作街43號,1,754.0,屏東分局,
QMA02096,金泉里,屏東縣屏東市金泉里07鄰自由路168號,1,380.0,屏東分局,
QMA02098,金泉里,屏東縣屏東市金泉里07鄰復興路25號,1,765.0,屏東分局,
QMA02097,金泉里,屏東縣屏東市金泉里10鄰民生路255號,1,480.0,屏東分局,
QMA02101,金泉里,屏東縣屏東市金泉里12鄰民生路287號,1,500.0,屏東分局,
QMA01629,新生里,屏東縣屏東市新生里01鄰復興南路一段39號,1,17.0,屏東分局,
QMA01628,新生里,屏東縣屏東市新生里01鄰復興南路一段41號,1,18.0,屏東分局,共有2處、總計可容納人數76人
QMA01627,新生里,屏東縣屏東市新生里01鄰復興南路一段41號,1,58.0,屏東分局,共有2處、總計可容納人數76人
QMA01621,新生里,屏東縣屏東市新生里01鄰復興南路一段57巷3號,1,60.0,屏東分局,
QMA01626,新生里,屏東縣屏東市新生里17鄰復興南路一段64號,1,17.0,屏東分局,
QMA01623,新生里,屏東縣屏東市新生里16鄰復興南路一段134號,1,40.0,屏東分局,
QMA01614,新生里,屏東縣屏東市新生里03鄰復興南路一段141巷25號,1,69.0,屏東分局,
"QMA01624 ",新生里,屏東縣屏東市新生里16鄰復興南路一段146號,1,13.0,屏東分局,
QMA01625,新生里,屏東縣屏東市新生里16鄰復興南路一段148號,1,17.0,屏東分局,
QMA01622,新生里,屏東縣屏東市新生里16鄰復興南路一段160號,1,13.0,屏東分局,
QMA01546,新生里,屏東縣屏東市新生里08鄰復興南路一段233號,1,1318.0,屏東分局,
QMA01618,新生里,屏東縣屏東市新生里33鄰復興南路一段376巷73號,1,1736.0,屏東分局,
QMA01615,新生里,屏東縣屏東市新生里04鄰和生路一段812號,1,58.0,屏東分局,
QMA01619,新生里,屏東縣屏東市新生里18鄰和生路二段53巷188號,1,98.0,屏東分局,
QMA01616,新生里,屏東縣屏東市新生里15鄰和生路二段68號,1,166.0,屏東分局,
QMA01617,新生里,屏東縣屏東市新生里15鄰和生路二段80號,1,41.0,屏東分局,
QMA01620,新生里,屏東縣屏東市新生里14鄰和生路二段221號,1,305.0,屏東分局,
QMA01695,厚生里,屏東縣屏東市厚生里04鄰公勇路77號,1,9912.0,屏東分局,
QMA01693,厚生里,屏東縣屏東市厚生里05鄰公勇路83號,1,2482.0,屏東分局,
QMA01661,厚生里,屏東縣屏東市厚生里10鄰公勇路99號,1,14.0,屏東分局,
QMA01665,厚生里,屏東縣屏東市厚生里01鄰建國路98巷1號,1,33.0,屏東分局,
QMA01666,厚生里,屏東縣屏東市厚生里01鄰建國路98巷3號,1,21.0,屏東分局,
QMA01667,厚生里,屏東縣屏東市厚生里01鄰建國路98巷5號,1,21.0,屏東分局,
QMA01668,厚生里,屏東縣屏東市厚生里01鄰建國路98巷7號,1,14.0,屏東分局,
QMA01669,厚生里,屏東縣屏東市厚生里01鄰建國路98巷9號,1,30.0,屏東分局,
QMA01588,厚生里,屏東縣屏東市厚生里25鄰建國路136號,1,70.0,屏東分局,
QMA01589,厚生里,屏東縣屏東市厚生里25鄰建國路136號之1,1,70.0,屏東分局,
QMA01590,厚生里,屏東縣屏東市厚生里25鄰建國路142號,1,49.0,屏東分局,
QMA01591,厚生里,屏東縣屏東市厚生里25鄰建國路146號,1,20.0,屏東分局,
QMA01592,厚生里,屏東縣屏東市厚生里33鄰建國路158號,1,45.0,屏東分局,
QMA01593,厚生里,屏東縣屏東市厚生里33鄰建國路176號之2,1,25.0,屏東分局,
QMA01594,厚生里,屏東縣屏東市厚生里33鄰建國路176號之3,1,25.0,屏東分局,
QMA01595,厚生里,屏東縣屏東市厚生里33鄰建國路176號之4,1,25.0,屏東分局,
QMA01596,厚生里,屏東縣屏東市厚生里33鄰建國路176號之9,1,50.0,屏東分局,
QMA01694,厚生里,屏東縣屏東市厚生里10鄰延平路89號,1,60.0,屏東分局,
QMA01670,厚生里,屏東縣屏東市厚生里31鄰延平一路242號,1,16.0,屏東分局,
QMA01689,厚生里,屏東縣屏東市厚生里36鄰延平一路245號,1,22.0,屏東分局,
QMA01690,厚生里,屏東縣屏東市厚生里36鄰延平一路256號,1,57.0,屏東分局,
QMA01671,厚生里,屏東縣屏東市厚生里36鄰延平一路281號,1,21.0,屏東分局,
QMA01677,厚生里,屏東縣屏東市厚生里07鄰自由路127號,1,22.0,屏東分局,
QMA01688,厚生里,屏東縣屏東市厚生里07鄰自由路西段105號,1,22.0,屏東分局,
QMA01687,厚生里,屏東縣屏東市厚生里07鄰自由路西段107號,1,22.0,屏東分局,
QMA01686,厚生里,屏東縣屏東市厚生里07鄰自由路西段109號,1,22.0,屏東分局,
QMA01685,厚生里,屏東縣屏東市厚生里07鄰自由路西段111號,1,22.0,屏東分局,
QMA01684,厚生里,屏東縣屏東市厚生里07鄰自由路西段113號,1,22.0,屏東分局,
QMA01683,厚生里,屏東縣屏東市厚生里07鄰自由路西段115號,1,22.0,屏東分局,
QMA01682,厚生里,屏東縣屏東市厚生里07鄰自由路西段117號,1,22.0,屏東分局,
QMA01681,厚生里,屏東縣屏東市厚生里07鄰自由路西段119號,1,22.0,屏東分局,
QMA01680,厚生里,屏東縣屏東市厚生里07鄰自由路西段121號,1,22.0,屏東分局,
QMA01679,厚生里,屏東縣屏東市厚生里07鄰自由路西段123號,1,22.0,屏東分局,
QMA01678,厚生里,屏東縣屏東市厚生里07鄰自由路西段125號,1,22.0,屏東分局,
QMA01535,厚生里,屏東縣屏東市厚生里22鄰自由路西段234號,1,66.0,屏東分局,
QMA01536,厚生里,屏東縣屏東市厚生里22鄰自由路西段236號,1,48.0,屏東分局,
QMA01537,厚生里,屏東縣屏東市厚生里22鄰自由路西路238號,1,48.0,屏東分局,
QMA01538,厚生里,屏東縣屏東市厚生里22鄰自由路西路240號,1,48.0,屏東分局,
QMA01597,厚生里,屏東縣屏東市厚生里30鄰建武路2號,1,25.0,屏東分局,
QMA01598,厚生里,屏東縣屏東市厚生里30鄰建武路2號之1,1,25.0,屏東分局,
QMA01599,厚生里,屏東縣屏東市厚生里30鄰建武路2號之2,1,45.0,屏東分局,
QMA01600,厚生里,屏東縣屏東市厚生里30鄰建武路4號之1,1,25.0,屏東分局,
QMA01539,厚生里,屏東縣屏東市厚生里22鄰建武路65號,1,50.0,屏東分局,
QMA01540,厚生里,屏東縣屏東市厚生里22鄰建武路67號,1,50.0,屏東分局,
QMA01541,厚生里,屏東縣屏東市厚生里34鄰建武路68號,1,85.0,屏東分局,
QMA01542,厚生里,屏東縣屏東市厚生里34鄰建武路99號,1,13.0,屏東分局,
QMA01543,厚生里,屏東縣屏東市厚生里34鄰建武路101號,1,18.0,屏東分局,
QMA01544,厚生里,屏東縣屏東市厚生里34鄰建武路103號,1,18.0,屏東分局,
QMA01531,厚生里,屏東縣屏東市厚生里18鄰建武路115號,1,52.0,屏東分局,
QMA01532,厚生里,屏東縣屏東市厚生里18鄰建武路117號,1,52.0,屏東分局,
QMA01601,厚生里,屏東縣屏東市厚生里29鄰和平路40號,1,25.0,屏東分局,
QMA01604,厚生里,屏東縣屏東市厚生里29鄰和平路56號,1,54.0,屏東分局,
QMA01526,厚生里,屏東縣屏東市厚生里22鄰和平路62號,1,57.0,屏東分局,
QMA01676,厚生里,屏東縣屏東市厚生里23鄰建民路30號,1,30.0,屏東分局,
QMA01693,厚生里,屏東縣屏東市厚生里23鄰建民路40號,1,302.0,屏東分局,
QMA01545,厚生里,屏東縣屏東市厚生里28鄰建民路111號之1,1,26.0,屏東分局,
QMA01603,厚生里,屏東縣屏東市厚生里30鄰四維路102號之7,1,85.0,屏東分局,
QMA01602,厚生里,屏東縣屏東市厚生里30鄰四維路102號之8,1,25.0,屏東分局,
QMA01672,厚生里,屏東縣屏東市厚生里06鄰光明街69號,1,34.0,屏東分局,
QMA01674,厚生里,屏東縣屏東市厚生里06鄰光明街73號,1,16.0,屏東分局,
QMA01673,厚生里,屏東縣屏東市厚生里08鄰光明街76號,1,16.0,屏東分局,
QMA01675,厚生里,屏東縣屏東市厚生里06鄰光明街77號,1,16.0,屏東分局,
QMA01691,厚生里,屏東縣屏東市厚生里31鄰光明街83號,1,22.0,屏東分局,
QMA01692,厚生里,屏東縣屏東市厚生里10鄰建華一街164號,1,2890.0,屏東分局,
QMA01527,厚生里,屏東縣屏東市厚生里12鄰建華一街236號,1,22.0,屏東分局,
QMA01528,厚生里,屏東縣屏東市厚生里12鄰建華一街238號,1,22.0,屏東分局,
QMA01530,厚生里,屏東縣屏東市厚生里17鄰建華一街300號,1,54.0,屏東分局,
QMA01533,厚生里,屏東縣屏東市厚生里19鄰建華一街342號,1,44.0,屏東分局,
QMA01534,厚生里,屏東縣屏東市厚生里19鄰建華一街344號,1,44.0,屏東分局,
QMA01784,永光里,屏東縣屏東市永光里06鄰光復路308號之5,1,48.0,屏東分局,
QMA01785,永光里,屏東縣屏東市永光里06鄰光復路308號之6,1,48.0,屏東分局,
QMA01750,永光里,屏東縣屏東市永光里06鄰民族路439號,1,21.0,屏東分局,
QMA01893,永光里,屏東縣屏東市永光里05鄰民族路442號,1,10.0,屏東分局,
QMA01892,永光里,屏東縣屏東市永光里05鄰民族路492號,1,42.0,屏東分局,
QMA01894,永光里,屏東縣屏東市永光里02鄰九江街24號,1,26.0,屏東分局,
QMA01786,永光里,屏東縣屏東市永光里03鄰靖華巷1號之1,1,40.0,屏東分局,
QMA01749,長安里,屏東縣屏東市長安里09鄰光復路378號之2,1,50.0,屏東分局,
QMA02003,崇武里,屏東縣屏東市崇武里04鄰建國路121號,1,1565.0,屏東分局,共有4處、總計可容納人數3353人
QMA02004,崇武里,屏東縣屏東市崇武里04鄰建國路121號,1,970.0,屏東分局,共有4處、總計可容納人數3353人
QMA02005,崇武里,屏東縣屏東市崇武里04鄰建國路121號,1,258.0,屏東分局,共有4處、總計可容納人數3353人
QMA02006,崇武里,屏東縣屏東市崇武里04鄰建國路121號,1,560.0,屏東分局,共有4處、總計可容納人數3353人
QMA01988,崇武里,屏東縣屏東市崇武里02鄰華盛街7號,1.2,57078.0,屏東分局,
QMA01927,安鎮里,屏東縣屏東市安鎮里02鄰建國路202號,1,497.0,屏東分局,
QMA01928,安鎮里,屏東縣屏東市安鎮里02鄰建國路202號,1,140.0,屏東分局,
QMA01756,安鎮里,屏東縣屏東市安鎮里21鄰建國路246號,1,61.0,屏東分局,
QMA01763,安鎮里,屏東縣屏東市安鎮里21鄰建國路248號,1,61.0,屏東分局,
QMA01757,安鎮里,屏東縣屏東市安鎮里21鄰建國路250號,1,62.0,屏東分局,
QMA01758,安鎮里,屏東縣屏東市安鎮里21鄰建國路254號,1,69.0,屏東分局,
QMA01759,安鎮里,屏東縣屏東市安鎮里21鄰建國路256號,1,24.0,屏東分局,
QMA01760,安鎮里,屏東縣屏東市安鎮里21鄰建國路258號,1,53.0,屏東分局,
QMA01761,安鎮里,屏東縣屏東市安鎮里21鄰建國路260號,1,53.0,屏東分局,
QMA01762,安鎮里,屏東縣屏東市安鎮里21鄰建國路262號,1,53.0,屏東分局,
QMA01765,安鎮里,屏東縣屏東市安鎮里21鄰建國路286號,1,54.0,屏東分局,
QMA01764,安鎮里,屏東縣屏東市安鎮里21鄰建國路288號,1,53.0,屏東分局,
QMA01767,安鎮里,屏東縣屏東市安鎮里21鄰建國路290號,1,60.0,屏東分局,
QMA01766,安鎮里,屏東縣屏東市安鎮里21鄰建國路292號,1,48.0,屏東分局,
QMA01768,安鎮里,屏東縣屏東市安鎮里21鄰建國路294號,1,48.0,屏東分局,
QMA01769,安鎮里,屏東縣屏東市安鎮里21鄰建國路296號,1,48.0,屏東分局,
QMA01755,安鎮里,屏東縣屏東市安鎮里15鄰大豐路27號,1,33.0,屏東分局,
QMA01771,安鎮里,屏東縣屏東市安鎮里20鄰大豐路42號,1,22.0,屏東分局,
QMA01770,安鎮里,屏東縣屏東市安鎮里20鄰大豐路44號,1,22.0,屏東分局,
