類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
大樓,龍揚大道,D608000029,柴埕里,新北市新店區柴埕里安民街170號,1,134.0,安康派出所,,121.5169,24.97064
大樓,早安華城,D608000030,公崙里,新北市新店區公崙里安忠路57巷26弄54號,1,204.0,安康派出所,,121.512,24.95748
大樓,皇家城堡,D608000032,柴埕里,新北市新店區柴埕里光華街20巷2號,1,463.0,安康派出所,,121.5173,24.96947
大樓,皇家城堡,D608000033,柴埕里,新北市新店區柴埕里光華街20巷1號,1,509.0,安康派出所,,121.5171,24.96952
大樓,華城綠階,D608000034,公崙里,新北市新店區公崙里安忠路57巷57號,2,2872.0,安康派出所,,121.5129,24.95793
大樓,安坑國小,D608000035,公崙里,新北市新店區公崙里安忠路36號,1,1510.0,安康派出所,,121.5142,24.9613
大樓,台北鄰居,D608000036,安昌里,新北市新店區安昌里安康路二段186號,1,697.0,安康派出所,,121.5114,24.96023
大樓,華廈,D608000037,柴埕里,新北市新店區柴埕里安和路二段89號,1,137.0,安康派出所,,121.5184,24.96914
公寓,公寓,D608000040,德安里,新北市新店區德安里安德街130巷36號,1,748.0,安康派出所,,121.5075,24.96038
公寓,公寓,D608000041,德安里,新北市新店區德安里安德街148巷11弄1號,1,793.0,安康派出所,,121.5078,24.95998
公寓,公寓,D608000043,德安里,新北市新店區德安里安康路二段341巷5-7號,1,72.0,安康派出所,,121.497,24.955
公寓,公寓,D608000044,德安里,新北市新店區德安里安康路二段341巷20號,1,101.0,安康派出所,,121.4968,24.95467
公寓,公寓,D608000045,德安里,新北市新店區德安里安康路二段341巷92號之1,1,181.0,安康派出所,,121.496,24.95415
大樓,觀天下,D608000046,明城里,新北市新店區明城里黎明路78-100號,3,6906.0,安康派出所,,121.5019,24.94519
大樓,觀天下,D608000047,明城里,新北市新店區明城里黎明路102號,2,6906.0,安康派出所,,121.502,24.94466
大樓,華廈,D608000048,德安里,新北市新店區德安里安德街117號,2,327.0,安康派出所,,121.5092,24.96064
大樓,達觀鎮A5社區,D608000049,達觀里,新北市新店區達觀里達觀路24號,2,1147.0,安康派出所,,121.5014,24.94078
大樓,達觀168社區,D608000050,達觀里,新北市新店區達觀里達觀路16號,3,1660.0,安康派出所,,121.5026,24.94082
大樓,達觀快樂20社區,D608000051,達觀里,新北市新店區達觀里達觀路20號,3,1300.0,安康派出所,,121.502,24.94138
大樓,達觀鎮A1社區,D608000052,達觀里,新北市新店區達觀里達觀路6號,3,4885.0,安康派出所,,121.5052,24.94255
大樓,達觀會館,D608000053,達觀里,新北市新店區達觀里達觀路12號,4,7920.0,安康派出所,,121.5044,24.94149
大樓,達觀22巷社區,D608000054,達觀里,新北市新店區達觀里達觀路22巷1號,3,2123.0,安康派出所,,121.502,24.94181
大樓,達觀鎮,D608000055,達觀里,新北市新店區達觀里達觀路32號,1,614.0,安康派出所,,121.5021,24.93997
大樓,大廈,D608000056,公崙里,新北市新店區公崙里安民街12號,1,250.0,安康派出所,,121.5154,24.96437
大樓,山水天地大廈C棟,D608000057,公崙里,新北市新店區公崙里安民街5號,2,1141.0,安康派出所,,121.5152,24.96433
大樓,豪觀社區,D608000058,公崙里,新北市新店區公崙里安忠路92巷6號,2,1717.0,安康派出所,,121.5106,24.95773
大樓,品值寶鎮,D608000059,安昌里,新北市新店區安昌里安康路二段200號,1,3288.0,安康派出所,,121.5105,24.95974
大樓,高鮮屋,D608000061,德安里,新北市新店區德安里安康路二段161號,3,1636.0,安康派出所,,121.5102,24.95934
大樓,頂好京華,D608000062,安昌里,新北市新店區安昌里安成街6號,1,327.0,安康派出所,,121.5108,24.96038
大樓,園味生活,D608000063,安昌里,新北市新店區安昌里安德街38號,2,945.0,安康派出所,,121.5114,24.96269
大樓,山水天地,D608000064,公崙里,新北市新店區公崙里安民街3巷1號,2,1200.0,安康派出所,,121.5146,24.96405
大樓,達觀鎮A3社區,D608000065,達觀里,新北市新店區達觀里達觀路10號之1,2,361.0,安康派出所,,121.5036,24.94398
大樓,華廈,D608000067,公崙里,新北市新店區公崙里安忠路57巷1號之2,2,395.0,安康派出所,,121.5135,24.95969
大樓,華廈,D608000068,安昌里,新北市新店區安昌里安德街48號,1,138.0,安康派出所,,121.5112,24.96251
大樓,大廈,D608000069,公崙里,新北市新店區公崙里安民街10號,1,126.0,安康派出所,,121.5154,24.96423
大樓,達觀鎮社區,D608000070,達觀里,新北市新店區達觀里達觀路43號,2,1237.0,安康派出所,,121.503,24.93813
大樓,達觀鎮社區,D608000071,達觀里,新北市新店區達觀里達觀路41號,2,1227.0,安康派出所,,121.5025,24.93841
大樓,達觀鎮萬象社區,D608000072,達觀里,新北市新店區達觀里達觀路40號,2,827.0,安康派出所,,121.5034,24.93882
大樓,達觀鎮A7社區,D608000073,達觀里,新北市新店區達觀里達觀路38號,3,1125.0,安康派出所,,121.5023,24.93936
大樓,早安華城社區,D608000074,公崙里,新北市新店區公崙里安忠路57巷26弄22號,1,372.0,安康派出所,,121.5125,24.95839
公寓,及人中學,D608000075,柴埕里,新北市新店區柴埕里安興路1號,1,225.0,安康派出所,,121.5149,24.96629
大樓,大樓,D608000076,柴埕里,新北市新店區柴埕里安民街68號,1,86.0,安康派出所,,121.5165,24.96647
大樓,桃李村風第一期,D608000077,柴埕里,新北市新店區柴埕里安民街202號,2,744.0,安康派出所,,121.5173,24.97184
大樓,師苑翠堤,D608000078,公崙里,新北市新店區公崙里安民街1號,1,269.0,安康派出所,,121.5152,24.96405
大樓,鮮境,D608000079,德安里,新北市新店區德安里安康路二段159巷31號,2,543.0,安康派出所,,121.5104,24.95866
大樓,桃李村風二期,D608000080,柴埕里,新北市新店區柴埕里安民街190巷1號,2,732.0,安康派出所,,121.5174,24.97114
大樓,快樂世界,D608000081,柴埕里,新北市新店區柴埕里安民街191號,2,2790.0,安康派出所,,121.5169,24.97112
大樓,台北金鑽,D608000082,公崙里,新北市新店區公崙里安康路二段93號,2,532.0,安康派出所,,121.5132,24.96273
大樓,滿意家,D608000083,柴埕里,新北市新店區柴埕里安民街176號,1,770.0,安康派出所,,121.517,24.9708
大樓,華廈,D608000084,公崙里,新北市新店區公崙里安忠路20號,1,583.0,安康派出所,,121.5145,24.96212
大樓,華城名門,D608000085,公崙里,新北市新店區公崙里安忠路57巷3號,2,931.0,安康派出所,,121.5137,24.9595
大樓,永保安康,D608000086,德安里,新北市新店區德安里安康路二段155號,3,1485.0,安康派出所,,121.5106,24.95961
大樓,安康高中,D608000087,柴埕里,新北市新店區柴埕里安興路25號,1,1268.0,安康派出所,,121.5149,24.96881
大樓,安居公教,D608000088,公崙里,新北市新店區公崙里安忠路40號,2,3484.0,安康派出所,,121.5131,24.95991
大樓,安居公教,D608000089,公崙里,新北市新店區公崙里安忠路56巷1號,2,1512.0,安康派出所,,121.5124,24.95909
大樓,雅仕堡大樓,D608000090,公崙里,新北市新店區公崙里安忠路57巷26弄58號,2,967.0,安康派出所,,121.5119,24.95729
大樓,大樓,D608000091,公崙里,新北市新店區公崙里安康路二段85巷11號,1,96.0,安康派出所,,121.5138,24.96223
大樓,台北寧靜大樓,D608000092,公崙里,新北市新店區公崙里安忠路57巷26弄35號,2,614.0,安康派出所,,121.5121,24.95786
公寓,公寓,D608000093,柴埕里,新北市新店區柴埕里安民街133巷22號,1,221.0,安康派出所,,121.5158,24.96938
大樓,台北寧靜大樓,D608000094,公崙里,新北市新店區公崙里安忠路57巷26弄21號,1,75.0,安康派出所,,121.5126,24.9583
大樓,華廈,D608000095,安昌里,新北市新店區安昌里安德街28號,1,188.0,安康派出所,,121.5118,24.96286
大樓,華廈,D608000096,公崙里,新北市新店區公崙里安忠路57巷2號,1,491.0,安康派出所,,121.5133,24.95935
大樓,夏綠蒂,D608000097,安昌里,新北市新店區安昌里安德街60巷5號,2,743.0,安康派出所,,121.5096,24.96206
大樓,景文科技大學,D608000098,公崙里,新北市新店區公崙里安忠路99號,1,1176.0,安康派出所,,121.5092,24.95197
大樓,悠秀,D608000099,公崙里,新北市新店區公崙里安德街26巷8號,1,317.0,安康派出所,,121.5117,24.96326
大樓,全聯福利中心,D608000100,公崙里,新北市新店區公崙里安康路二段120號,2,832.0,安康派出所,,121.5127,24.96268
大樓,柴埕市民活動中心,D608000101,柴埕里,新北市新店區柴埕里安民街79號,2,620.0,安康派出所,,121.5166,24.96738
大樓,大樓,D608000102,柴埕里,新北市新店區柴埕里安民街189號之6,1,142.0,安康派出所,,121.5169,24.97108
大樓,早安康橋,D608000103,安昌里,新北市新店區安昌里安德街50號,3,635.0,安康派出所,,121.511,24.96243
大樓,新北市青少年圖書館,D608000104,安昌里,新北市新店區安昌里安康路二段151號,2,1180.0,安康派出所,,121.5108,24.95982
大樓,21City花園廣場,D608000105,公崙里,新北市新店區公崙里安康路二段147號,2,498.0,安康派出所,,121.5113,24.95993
大樓,21City花園廣場,D608000106,公崙里,新北市新店區公崙里安康路二段149號,2,2668.0,安康派出所,,121.5111,24.95986
大樓,21City花園廣場,D608000107,公崙里,新北市新店區公崙里安忠路84巷8號,1,270.0,安康派出所,,121.5117,24.95899
大樓,光榮時代,D608000108,公崙里,新北市新店區公崙里安民街41號,3,1015.0,安康派出所,,121.5155,24.96569
大樓,博覽天下莫內社區,D608000109,柴埕里,新北市新店區柴埕里安民街156巷26號,2,708.0,安康派出所,,121.5174,24.96993
大樓,光之玫瑰,D608000110,柴埕里,新北市新店區柴埕里安民街189號之1,1,386.0,安康派出所,,121.5168,24.97092
大樓,大樓,D608000111,公崙里,新北市新店區公崙里安忠路57巷1-7號,4,211.0,安康派出所,,121.5135,24.95947
大樓,北城心殿,D608000112,公崙里,新北市新店區公崙里安康路二段118號之1,3,1906.0,安康派出所,,121.513,24.96316
大樓,博覽天下梵谷特區,D608000113,柴埕里,新北市新店區柴埕里安民街156巷25號,1,1010.0,安康派出所,,121.5176,24.97013
大樓,達觀國中,D608000114,德安里,新北市新店區德安里僑信路1號,1,1838.0,安康派出所,,121.5,24.95388
大樓,博覽天下塞尚特區,D608000115,柴埕里,新北市新店區柴埕里安民街158號,1,567.0,安康派出所,,121.5168,24.97023
大樓,博覽天下高更特區,D608000116,柴埕里,新北市新店區柴埕里安民街154號,1,695.0,安康派出所,,121.5168,24.97
大樓,耕莘醫院(安康院區),D608000117,德安里,新北市新店區德安里車子路15號,1,2374.0,安康派出所,不張貼標誌牌,,
大樓,風華社區,D608000118,安昌里,新北市新店區安昌里安成街2巷1號,1,1020.0,安康派出所,,121.5111,24.96044
大樓,玖宜美學,D608000119,公崙里,新北市新店區公崙里安忠路57巷26弄2號,1,273.0,安康派出所,,121.5128,24.95878
大樓,合唐儷賞,D608000120,公崙里,新北市新店區公崙里安忠路84巷1號之1,1,137.0,安康派出所,,121.5117,24.95884
大樓,i漂亮大樓,D608000121,安昌里,新北市新店區安昌里安德街74巷6號,1,833.0,安康派出所,,121.5102,24.96197
大樓,K6湛,D608000122,公崙里,新北市新店區公崙里安德街2-20號,1,599.0,安康派出所,,121.5122,24.96279
大樓,將捷家和,D608000123,公崙里,新北市新店區公崙里安和路一段25號,1,1426.0,安康派出所,,121.517,24.96524
大樓,御林園,D608000124,公崙里,新北市新店區公崙里安忠路57巷27號,1,452.0,安康派出所,,121.5133,24.95822
大樓,勝旺有境,D608000125,公崙里,新北市新店區公崙里安光路16號,1,1230.0,安康派出所,,121.5138,24.9648
大樓,成美大樓,D608000126,安昌里,新北市新店區安昌里安德街26巷1號,3,812.0,安康派出所,,121.5116,24.96312
大樓,華廈,D608000127,柴埕里,新北市新店區柴埕里碧安街2號,1,74.0,安康派出所,,121.5174,24.96763
大樓,淳瀞,D608000128,公崙里,新北市新店區公崙里安光路15巷18號,3,245.0,安康派出所,,121.5121,24.96391
大樓,元寶双囍,D608000129,柴埕里,新北市新店區柴埕里光華街10號,1,571.0,安康派出所,,121.5178,24.96906
大樓,大樓,D608000130,安昌里,新北市新店區安昌里安德街60巷11-1號,1,55.0,安康派出所,,121.5105,24.96253
大樓,大樓,D608000131,安昌里,新北市新店區安昌里安德街60巷11號,1,46.0,安康派出所,,121.5104,24.96242
大樓,合陽天擎,D608000132,公崙里,新北市新店區公崙里安光路25號,1,5105.0,安康派出所,,121.5134,24.96443
大樓,大樓,D608000133,柴埕里,新北市新店區柴埕里安民街249號,1,128.0,安康派出所,,121.5172,24.97228
大樓,好康居,D608000134,公崙里,新北市新店區公崙里公崙里安康路2段108號,1,318.0,安康派出所,,121.5134,24.963
大樓,華廈,D608000135,德安里,新北市新店區德安里安康路二段159巷27號,1,163.0,安康派出所,,121.5106,24.9587
大樓,公寓,D60A000003,萬順里,新北市深坑區萬順里北深路3段301-303號,1,260.0,深坑分駐所,,121.5981,25.00465
大樓,華廈,D60A000004,萬順里,新北市深坑區萬順里北深路3段299號,1,304.0,深坑分駐所,,121.5981,25.00462
大樓,華廈,D60A000005,萬順里,新北市深坑區萬順里北深路3段61-67號,1,212.0,深坑分駐所,,121.6072,25.00141
公寓,公寓,D60A000006,賴仲里,新北市深坑區賴仲里翠谷街18-20號,1,150.0,深坑分駐所,,121.6271,25.00875
大樓,華廈,D60A000007,埔新里,新北市深坑區埔新里文化街78-80號,1,334.0,深坑分駐所,,121.618,25.00206
大樓,華廈,D60A000009,賴仲里,新北市深坑區賴仲里翠谷街21巷1.2.3.6號,1,280.0,深坑分駐所,,121.6269,25.00846
公寓,公寓,D60A000010,埔新里,新北市深坑區埔新里文化街62.64號,1,145.0,深坑分駐所,,121.617,25.00198
公寓,公寓,D60A000011,埔新里,新北市深坑區埔新里文化街12-14號,1,220.0,深坑分駐所,,121.6203,25.00141
大樓,華廈,D60A000012,埔新里,新北市深坑區埔新里埔新街50號,1,576.0,深坑分駐所,,121.6206,25.00273
大樓,香榭華城,D60A000013,深坑里,新北市深坑區深坑里文化街29號,1,3609.0,深坑分駐所,,121.6194,25.0014
大樓,山水庭園,D60A000014,深坑里,新北市深坑區深坑里文化街39巷45弄2.6號,1,1002.0,深坑分駐所,,121.6194,25.00029
大樓,翠谷山莊,D60A000015,賴仲里,新北市深坑區賴仲里翠谷街38號,1,376.0,深坑分駐所,,121.6272,25.00919
大樓,華廈,D60A000016,埔新里,新北市深坑區埔新里北深路2段43巷11弄1號,1,552.0,深坑分駐所,,121.6198,25.00376
大樓,美麗人生,D60A000017,深坑里,新北市深坑區深坑里深坑街21號,1,1025.0,深坑分駐所,,121.6164,25.00212
大樓,華廈,D60A000018,萬順里,新北市深坑區萬順里北深路3段189巷2.191號,1,152.0,深坑分駐所,,121.6009,25.00325
大樓,華廈,D60A000019,萬順里,新北市深坑區萬順里北深路3段197號,1,211.0,深坑分駐所,,121.601,25.00372
大樓,蔚嵐山莊,D60A000020,埔新里,新北市深坑區埔新里北深路二段2巷8號,1,1011.0,深坑分駐所,,121.6208,25.00658
公寓,公寓,D60A000021,深坑里,新北市深坑區深坑里北深路2段132巷8弄1號,1,282.0,深坑分駐所,,121.616,25.00343
大樓,清溪社區,D60A000022,埔新里,新北市深坑區埔新里埔新街35巷6號,1,645.0,深坑分駐所,,121.6211,25.0029
大樓,大樓,D60A000023,埔新里,新北市深坑區埔新里埔新街10號,1,699.0,深坑分駐所,,121.6206,25.00403
大樓,華廈,D60A000024,埔新里,新北市深坑區埔新里北深路2段82號,1,277.0,深坑分駐所,,121.6176,25.00363
大樓,情趣大國,D60A000025,昇高里,新北市深坑區昇高里雲鄉路176號,1,1075.0,深坑分駐所,,121.6224,24.99827
