編號,里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
794.0,民龍里,臺中市西區民龍里3鄰大和路24號,1.0,297.0,第一分局,120.668515,24.150424
795.0,民龍里,臺中市西區民龍里3鄰大和路36號,1.0,132.0,第一分局,120.667749,24.150416
796.0,民龍里,臺中市西區民龍里3鄰英才路512號,1.0,675.0,第一分局,120.6649958,24.15083652
797.0,民龍里,臺中市西區民龍里3鄰英才路532號,1.0,1475.0,第一分局,120.665025,24.149923
798.0,民龍里,臺中市西區民龍里4鄰日進街128號,1.0,371.0,第一分局,120.670959,24.151658
799.0,民龍里,臺中市西區民龍里4鄰民權路239號,1.0,4176.0,第一分局,120.669236,24.150475
800.0,民龍里,臺中市西區民龍里4鄰民權路348號,1.0,394.0,第一分局,120.670741,24.151204
801.0,民龍里,臺中市西區民龍里4鄰民權路352號,1.0,377.0,第一分局,120.670665,24.151432
802.0,民龍里,臺中市西區民龍里5鄰英才路458號,1.0,1693.0,第一分局,120.665913,24.152622
803.0,民龍里,臺中市西區民龍里5鄰臺灣大道二段285號,1.0,643.0,第一分局,120.666297,24.152947
804.0,民龍里,臺中市西區民龍里5鄰臺灣大道二段311巷1弄36號,1.0,459.0,第一分局,120.6655761,24.15311906
805.0,民龍里,臺中市西區民龍里6鄰館前路55號,1.0,705.0,第一分局,120.6641195,24.15419035
806.0,民龍里,臺中市西區民龍里6鄰館前路57號,1.0,591.0,第一分局,120.6637603,24.15376882
807.0,民龍里,臺中市西區民龍里7鄰永達街４２號,1.0,231.0,第一分局,120.670634,24.153663
808.0,民龍里,臺中市西區民龍里8鄰文化街156號,1.0,788.0,第一分局,120.671593,24.152547
809.0,民龍里,臺中市西區民龍里8鄰日盛街22號,1.0,172.0,第一分局,120.672184,24.152082
810.0,民龍里,臺中市西區民龍里9鄰西屯路一段135號,1.0,161.0,第一分局,120.671653,24.151622
811.0,民龍里,臺中市西區民龍里英才路445號,1.0,438.0,第一分局,120.665432,24.149978
812.0,民龍里,臺中市西區民龍里英才路472號,1.0,694.0,第一分局,120.665273,24.152041
813.0,光復里,臺中市中區光復里012鄰臺灣大道一段３０６巷３５號,1.0,616.0,第一分局,120.6807114,24.14254282
814.0,光復里,臺中市中區光復里11鄰平等街63號,1.0,182.0,第一分局,120.679902,24.140967
815.0,光復里,臺中市中區光復里11鄰平等街67號,1.0,143.0,第一分局,120.679939,24.141037
816.0,光復里,臺中市中區光復里11鄰平等街69號,1.0,277.0,第一分局,120.67997,24.141055
817.0,光復里,臺中市中區光復里15鄰台灣大道1段258巷11號,1.0,244.0,第一分局,120.681302,24.14157
818.0,光復里,臺中市中區光復里15鄰台灣大道1段258巷13號,1.0,406.0,第一分局,120.681327,24.141594
819.0,光復里,臺中市中區光復里15鄰台灣大道1段306巷25號,1.0,86.0,第一分局,120.680603,24.142188
820.0,光復里,臺中市中區光復里15鄰市府路107巷16號,1.0,232.0,第一分局,120.68125,24.141689
821.0,光復里,臺中市中區光復里16鄰成功路199號,1.0,97.0,第一分局,120.680867,24.142429
822.0,光復里,臺中市中區光復里16鄰成功路201號,1.0,348.0,第一分局,120.680836,24.142455
823.0,光復里,臺中市中區光復里19鄰台灣大道1段306巷36號,1.0,122.0,第一分局,120.680835,24.142181
824.0,光復里,臺中市中區光復里19鄰台灣大道1段306巷38號,1.0,104.0,第一分局,120.680887,24.142232
825.0,光復里,臺中市中區光復里19鄰平等街107號,1.0,187.0,第一分局,120.680875,24.1421979
826.0,光復里,臺中市中區光復里19鄰平等街111號,1.0,85.0,第一分局,120.6814697,24.1422729
827.0,光復里,臺中市中區光復里1鄰平等街1號,1.0,406.0,第一分局,120.678357,24.13951
828.0,光復里,臺中市中區光復里1鄰平等街7號,1.0,322.0,第一分局,120.678449,24.139589
829.0,光復里,臺中市中區光復里1鄰民權路102號,1.0,472.0,第一分局,120.678011,24.139844
830.0,光復里,臺中市中區光復里21鄰平等街110號,1.0,197.0,第一分局,120.6817366,24.14251968
831.0,光復里,臺中市中區光復里21鄰平等路139號,1.0,105.0,第一分局,120.6817474,24.14277613
832.0,光復里,臺中市中區光復里22鄰平等街129號,1.0,91.0,第一分局,120.681262,24.14310159
833.0,光復里,臺中市中區光復里22鄰成功路216.218號,1.0,222.0,第一分局,120.681312,24.142333
834.0,光復里,臺中市中區光復里22鄰成功路238號,1.0,2054.0,第一分局,120.681113,24.142811
835.0,光復里,臺中市中區光復里24鄰光復路145.147號地下第1層,1.0,493.0,第一分局,120.681313,24.14339
836.0,光復里,臺中市中區光復里24鄰成功路248巷16號,1.0,128.0,第一分局,120.681297,24.143276
837.0,光復里,臺中市中區光復里24鄰成功路248巷18號,1.0,92.0,第一分局,120.681276,24.143291
838.0,光復里,臺中市中區光復里25鄰光復路62號,1.0,312.0,第一分局,120.682586,24.14261
839.0,光復里,臺中市中區光復里2鄰平等街41號,1.0,312.0,第一分局,120.679184,24.14036
840.0,光復里,臺中市中區光復里2鄰平等街57號,1.0,110.0,第一分局,120.679603,24.140667
841.0,光復里,臺中市中區光復里2鄰民族路100號,1.0,143.0,第一分局,120.6796306,24.14036157
842.0,光復里,臺中市中區光復里3鄰台灣大道1段299巷1號,1.0,277.0,第一分局,120.680265,24.141475
843.0,光復里,臺中市中區光復里3鄰台灣大道1段299巷8號,1.0,85.0,第一分局,120.68006,24.141573
844.0,光復里,臺中市中區光復里4鄰中山路175巷17號,1.0,308.0,第一分局,120.67934,24.140768
845.0,光復里,臺中市中區光復里4鄰中山路175巷23號,1.0,216.0,第一分局,120.678926,24.140623
846.0,光復里,臺中市中區光復里4鄰中山路175巷5號2,1.0,240.0,第一分局,120.67934,24.140768
847.0,光復里,臺中市中區光復里5鄰中山路143巷14之1號,1.0,205.0,第一分局,120.679744,24.140093
848.0,光復里,臺中市中區光復里5鄰中山路143巷14號,1.0,350.0,第一分局,120.679744,24.140093
849.0,光復里,臺中市中區光復里5鄰中山路143巷16號,1.0,408.0,第一分局,120.679649,24.139973
850.0,光復里,臺中市中區光復里5鄰中山路157.159號,1.0,333.0,第一分局,120.679818,24.14058
851.0,光復里,臺中市中區光復里5鄰平等街22號,1.0,150.0,第一分局,120.683244,24.143056
852.0,光復里,臺中市中區光復里5鄰平等街24號,1.0,241.0,第一分局,120.679539,24.140207
853.0,光復里,臺中市中區光復里5鄰平等街32號,1.0,335.0,第一分局,120.679683,24.140347
854.0,光復里,臺中市中區光復里5鄰平等街34號,1.0,96.0,第一分局,120.679734,24.140387
855.0,光復里,臺中市中區光復里5鄰平等街36號,1.0,113.0,第一分局,120.679755,24.140445
856.0,光復里,臺中市中區光復里5鄰平等街38號,1.0,120.0,第一分局,120.679762,24.140495
857.0,光復里,臺中市中區光復里5鄰民族路88號,1.0,115.0,第一分局,120.679647,24.139709
858.0,光復里,臺中市中區光復里5鄰民族路91號,1.0,152.0,第一分局,120.679337,24.139647
859.0,光復里,臺中市中區光復里5鄰民族路93號,1.0,200.0,第一分局,120.679295,24.139679
860.0,光復里,臺中市中區光復里5鄰民族路94號,1.0,337.0,第一分局,120.679343,24.140055
861.0,光復里,臺中市中區光復里5鄰民族路95號,1.0,208.0,第一分局,120.679253,24.139707
862.0,光復里,臺中市中區光復里5鄰民族路97.99號,1.0,151.0,第一分局,120.679226,24.139731
863.0,光復里,臺中市中區光復里6鄰台灣大道1段267號,1.0,388.0,第一分局,120.680638,24.141219
864.0,光復里,臺中市中區光復里6鄰台灣大道1段269號,1.0,383.0,第一分局,120.680629,24.141271
865.0,光復里,臺中市中區光復里6鄰平等街72號,1.0,90.0,第一分局,120.678865,24.139576
866.0,光復里,臺中市中區光復里9鄰中山路166號,1.0,383.0,第一分局,120.680009,24.140764
867.0,光復里,臺中市中區光復里9鄰中山路174號,1.0,187.0,第一分局,120.679753,24.140972
868.0,光復里,臺中市中區光復里9鄰平等街44號,1.0,93.0,第一分局,120.680092,24.140802
869.0,光復里,臺中市中區光復里9鄰平等街46.48號,1.0,414.0,第一分局,120.680218,24.140844
870.0,光復里,臺中市中區光復里9鄰平等街50號,1.0,200.0,第一分局,120.680246,24.140944
871.0,吉龍里,臺中市西區吉龍12鄰五權西四街27號,1.0,1190.0,第一分局,120.66252,24.138749
872.0,吉龍里,臺中市西區吉龍里01鄰五權西路23號,1.0,313.0,第一分局,120.664371,24.139727
873.0,吉龍里,臺中市西區吉龍里10鄰五權三街55巷5號,1.0,330.0,第一分局,120.663422,24.137485
874.0,吉龍里,臺中市西區吉龍里10鄰五權三街57號,1.0,386.0,第一分局,120.663453,24.137875
875.0,吉龍里,臺中市西區吉龍里11鄰五權西四街53號,1.0,111.0,第一分局,120.662458,24.137513
876.0,吉龍里,臺中市西區吉龍里11鄰五權西四街55號,1.0,90.0,第一分局,120.662471,24.137433
877.0,吉龍里,臺中市西區吉龍里11鄰美村路一段575號,1.0,153.0,第一分局,120.66184,24.139043
878.0,吉龍里,臺中市西區吉龍里12鄰美村路一段577號,1.0,292.0,第一分局,120.66188,24.138286
879.0,吉龍里,臺中市西區吉龍里14鄰美村路一段609號,1.0,114.0,第一分局,120.661856,24.137495
880.0,吉龍里,臺中市西區吉龍里14鄰美村路一段632號,1.0,417.0,第一分局,120.661454,24.1367
881.0,吉龍里,臺中市西區吉龍里14鄰美村路一段649號,1.0,114.0,第一分局,120.661912,24.136192
882.0,吉龍里,臺中市西區吉龍里16鄰忠明南路396號,1.0,515.0,第一分局,120.657801,24.134485
883.0,吉龍里,臺中市西區吉龍里18鄰五權西五街144號,1.0,83.0,第一分局,120.660079,24.135842
884.0,吉龍里,臺中市西區吉龍里18鄰五權西五街83號,1.0,102.0,第一分局,120.66322,24.137063
885.0,吉龍里,臺中市西區吉龍里19鄰五權八街171號,1.0,640.0,第一分局,120.659961,24.134242
886.0,吉龍里,臺中市西區吉龍里19鄰南屯路一段128號,1.0,1001.0,第一分局,120.661295,24.132535
887.0,吉龍里,臺中市西區吉龍里23鄰五權七街123號,1.0,1533.0,第一分局,120.66114,24.13503
888.0,吉龍里,臺中市西區吉龍里24鄰五權八街150號,1.0,97.0,第一分局,120.660647,24.134401
889.0,吉龍里,臺中市西區吉龍里24鄰五權西五街153號,1.0,886.0,第一分局,120.660289,24.134633
890.0,吉龍里,臺中市西區吉龍里25鄰忠明南路515號,1.0,837.0,第一分局,120.657801,24.134485
891.0,吉龍里,臺中市西區吉龍里25鄰南屯路一段158號,1.0,1638.0,第一分局,120.659415,24.133717
892.0,吉龍里,臺中市西區吉龍里27鄰美村路一段777號,1.0,2188.0,第一分局,120.661818,24.132949
893.0,吉龍里,臺中市西區吉龍里28鄰五權西五街107號,1.0,90.0,第一分局,120.660351,24.136143
894.0,吉龍里,臺中市西區吉龍里29鄰五權七街126號,1.0,113.0,第一分局,120.660919,24.135261
895.0,吉龍里,臺中市西區吉龍里29鄰五權七街130號,1.0,629.0,第一分局,120.66076,24.135278
896.0,吉龍里,臺中市西區吉龍里29鄰五權六街16號,1.0,84.0,第一分局,120.660591,24.135928
897.0,吉龍里,臺中市西區吉龍里29鄰五權六街81號,1.0,91.0,第一分局,120.660432,24.135614
898.0,吉龍里,臺中市西區吉龍里29鄰五權六街83號,1.0,94.0,第一分局,120.660458,24.135739
899.0,吉龍里,臺中市西區吉龍里29鄰美村路一段666號,1.0,788.0,第一分局,120.661518,24.135624
900.0,吉龍里,臺中市西區吉龍里2鄰五權一街3號之1,1.0,1011.0,第一分局,120.665243,24.139133
901.0,吉龍里,臺中市西區吉龍里2鄰五權一街7號,1.0,210.0,第一分局,120.665248,24.139856
902.0,吉龍里,臺中市西區吉龍里30鄰五權八街145號,2.0,1302.0,第一分局,120.660776,24.134238
903.0,吉龍里,臺中市西區吉龍里31鄰五權七街59號,1.0,611.0,第一分局,120.662396,24.135041
904.0,吉龍里,臺中市西區吉龍里31鄰五權西四街130號,1.0,350.0,第一分局,120.662491,24.134823
905.0,吉龍里,臺中市西區吉龍里31鄰美村路一段679號,1.0,885.0,第一分局,120.661812,24.13549
906.0,吉龍里,臺中市西區吉龍里3鄰五權一街15號,1.0,91.0,第一分局,120.664581,24.139147
907.0,吉龍里,臺中市西區吉龍里五權西三街45號,1.0,630.0,第一分局,120.6632189,24.13868285
908.0,安龍里,臺中市西區安龍里11鄰五權路2-55號,1.0,350.0,第一分局,120.666746,24.14087486
909.0,安龍里,臺中市西區安龍里11鄰五權路2-57號,1.0,141.0,第一分局,120.6666509,24.14079364
910.0,安龍里,臺中市西區安龍里11鄰忠勤街191號,1.0,151.0,第一分局,120.667829,24.141213
911.0,安龍里,臺中市西區安龍里13鄰梅川西路一段23號,1.0,493.0,第一分局,120.667305,24.142423
912.0,安龍里,臺中市西區安龍里13鄰梅川西路一段63號,1.0,403.0,第一分局,120.668451,24.143947
913.0,安龍里,臺中市西區安龍里16鄰民權路185號,1.0,797.0,第一分局,120.670886,24.14552
914.0,安龍里,臺中市西區安龍里16鄰梅川東路一段42號,1.0,442.0,第一分局,120.669706,24.145264
915.0,安龍里,臺中市西區安龍里17鄰忠勤街246號,1.0,113.0,第一分局,120.668385,24.141407
916.0,安龍里,臺中市西區安龍里17鄰忠勤街337號,1.0,164.0,第一分局,120.669272,24.142609
917.0,安龍里,臺中市西區安龍里19鄰自立街123號,1.0,183.0,第一分局,120.667737,24.142938
918.0,安龍里,臺中市西區安龍里19鄰自治街126號,1.0,183.0,第一分局,120.668426,24.14111
919.0,安龍里,臺中市西區安龍里19鄰自治街176號,1.0,320.0,第一分局,120.667784,24.141752
920.0,安龍里,臺中市西區安龍里19鄰自治街210號,1.0,97.0,第一分局,120.666889,24.142833
921.0,安龍里,臺中市西區安龍里19鄰自治街224號,1.0,483.0,第一分局,120.666949,24.143142
922.0,安龍里,臺中市西區安龍里19鄰自治街234號,1.0,205.0,第一分局,120.667267,24.143151
923.0,安龍里,臺中市西區安龍里19鄰自治街236號,1.0,96.0,第一分局,120.667347,24.143118
924.0,安龍里,臺中市西區安龍里19鄰自治街242號,1.0,511.0,第一分局,120.667502,24.14321
925.0,安龍里,臺中市西區安龍里19鄰忠勤街323號,1.0,196.0,第一分局,120.669006,24.142358
926.0,安龍里,臺中市西區安龍里19鄰英才路600號,1.0,395.0,第一分局,120.665695,24.141522
927.0,安龍里,臺中市西區安龍里1鄰五權路2-3號,1.0,234.0,第一分局,120.6686509,24.1429536
928.0,安龍里,臺中市西區安龍里1鄰五權路2-4號,1.0,344.0,第一分局,120.6684197,24.14431525
929.0,安龍里,臺中市西區安龍里1鄰五權路45號,1.0,86.0,第一分局,120.670162,24.144694
930.0,安龍里,臺中市西區安龍里20鄰民生路215號之1,1.0,197.0,第一分局,120.668293,24.144223
931.0,安龍里,臺中市西區安龍里22鄰自治街238號,1.0,542.0,第一分局,120.667535,24.143257
932.0,安龍里,臺中市西區安龍里2鄰五權路59號,1.0,580.0,第一分局,120.670522,24.145019
933.0,安龍里,臺中市西區安龍里2鄰自治街203號,1.0,150.0,第一分局,120.666634,24.142816
934.0,安龍里,臺中市西區安龍里3鄰民生路227號,1.0,2145.0,第一分局,120.666474,24.144224
935.0,安龍里,臺中市西區安龍里4鄰英才路601號,1.0,561.0,第一分局,120.6654916,24.1428926
936.0,安龍里,臺中市西區安龍里5鄰五權路27-1號,1.0,105.0,第一分局,120.669476,24.144067
937.0,安龍里,臺中市西區安龍里5鄰民生路195號,1.0,105.0,第一分局,120.66931,24.144189
938.0,安龍里,臺中市西區安龍里6鄰自治街139號,1.0,94.0,第一分局,120.668197,24.141007
939.0,安龍里,臺中市西區安龍里6鄰自治街141號,1.0,183.0,第一分局,120.668187,24.141055
940.0,安龍里,臺中市西區安龍里6鄰自治街143號,1.0,93.0,第一分局,120.668156,24.141081
941.0,安龍里,臺中市西區安龍里6鄰自治街161號,1.0,115.0,第一分局,120.667004,24.142095
942.0,安龍里,臺中市西區安龍里6鄰自治街179巷8號,1.0,42.0,第一分局,120.666723,24.14232
943.0,安龍里,臺中市西區安龍里6鄰自治街188號,1.0,157.0,第一分局,120.667085,24.142334
944.0,安龍里,臺中市西區安龍里6鄰自治街198號,1.0,287.0,第一分局,120.666876,24.142607
945.0,安龍里,臺中市西區安龍里6鄰英才路623號,1.0,344.0,第一分局,120.665982,24.142019
946.0,安龍里,臺中市西區安龍里6鄰英才路625號,1.0,130.0,第一分局,120.666016,24.142001
947.0,安龍里,臺中市西區安龍里6鄰英才路633號,1.0,302.0,第一分局,120.666137,24.141919
948.0,安龍里,臺中市西區安龍里7鄰林森路198號,1.0,88.0,第一分局,120.667795,24.140471
949.0,安龍里,臺中市西區安龍里7鄰林森路208號,1.0,185.0,第一分局,120.667916,24.140383
950.0,安龍里,臺中市西區安龍里8鄰忠勤街328號,1.0,124.0,第一分局,120.669762,24.142778
951.0,安龍里,臺中市西區安龍里8鄰忠勤街332號,1.0,197.0,第一分局,120.669989,24.142942
952.0,安龍里,臺中市西區安龍里8鄰忠勤街336號,1.0,210.0,第一分局,120.670047,24.143001
953.0,安龍里,臺中市西區安龍里8鄰忠勤街346號,1.0,367.0,第一分局,120.670123,24.143174
954.0,安龍里,臺中市西區安龍里9鄰五權路2-30號,1.0,282.0,第一分局,120.66753,24.14195366
955.0,安龍里,臺中市西區安龍里9鄰五權路2號之28,1.0,91.0,第一分局,120.668938,24.142883
956.0,安龍里,臺中市西區安龍里9鄰五權路2號之46,1.0,207.0,第一分局,120.667316,24.141311
957.0,安龍里,臺中市西區安龍里9鄰五權路2號之54,1.0,110.0,第一分局,120.667025,24.141128
958.0,安龍里,臺中市西區安龍里9鄰忠勤街179號,1.0,96.0,第一分局,120.667591,24.141055
959.0,安龍里,臺中市西區安龍里9鄰林森路214號,1.0,127.0,第一分局,120.667406,24.140806
960.0,安龍里,臺中市西區安龍里9鄰林森路218號,1.0,130.0,第一分局,120.667327,24.140854
961.0,利民里,臺中市西區利民里01鄰四維街24號,1.0,383.0,第一分局,120.676312,24.137063
962.0,利民里,臺中市西區利民里01鄰四維街29號,1.0,140.0,第一分局,120.675586,24.13728
963.0,利民里,臺中市西區利民里02鄰市府路23號,1.0,177.0,第一分局,120.676854,24.136631
964.0,利民里,臺中市西區利民里02鄰市府路25號,1.0,445.0,第一分局,120.676948,24.136683
965.0,利民里,臺中市西區利民里02鄰市府路31號,1.0,627.0,第一分局,120.677109,24.136869
966.0,利民里,臺中市西區利民里03鄰四維街31號,1.0,87.0,第一分局,120.675455,24.137394
967.0,利民里,臺中市西區利民里04鄰府後街38號之1,1.0,613.0,第一分局,120.67595,24.13673
968.0,利民里,臺中市西區利民里05鄰四維街3巷1號,1.0,190.0,第一分局,120.676286,24.136462
969.0,利民里,臺中市西區利民里05鄰四維街3巷2號,1.0,96.0,第一分局,120.676192,24.136361
970.0,利民里,臺中市西區利民里06鄰市府路13號,1.0,93.0,第一分局,120.676409,24.136227
971.0,利民里,臺中市西區利民里06鄰市府路19號,1.0,105.0,第一分局,120.676519,24.136334
972.0,利民里,臺中市西區利民里06鄰市府路1號,1.0,307.0,第一分局,120.6760736,24.13617966
973.0,利民里,臺中市西區利民里08鄰林森路24巷55號,1.0,228.0,第一分局,120.675218,24.135344
974.0,利民里,臺中市西區利民里08鄰林森路24巷57號,1.0,344.0,第一分局,120.675149,24.135466
975.0,利民里,臺中市西區利民里08鄰林森路24巷61號,1.0,839.0,第一分局,120.675248,24.13574
976.0,利民里,臺中市西區利民里12鄰民生路47巷3號,1.0,650.0,第一分局,120.676222,24.138107
977.0,利民里,臺中市西區利民里13鄰四維街2號之1,1.0,102.0,第一分局,120.676775,24.136689
978.0,利民里,臺中市西區利民里14鄰三民路一段168巷11號,1.0,98.0,第一分局,120.675487,24.137115
979.0,利民里,臺中市西區利民里14鄰三民路一段168巷7號,1.0,124.0,第一分局,120.675363,24.137212
980.0,利民里,臺中市西區利民里15鄰市府路37號,1.0,350.0,第一分局,120.677876,24.137667
981.0,利民里,臺中市西區利民里15鄰市府路39號,1.0,563.0,第一分局,120.677829,24.13811727
982.0,利民里,臺中市西區利民里15鄰民權路99-1號,1.0,751.0,第一分局,120.677734,24.138959
983.0,利民里,臺中市西區利民里15鄰民權路99號,1.0,309.0,第一分局,120.6785187,24.13884986
984.0,利民里,臺中市西區利民里21鄰府後街37號,1.0,220.0,第一分局,120.676322,24.13748
985.0,利民里,臺中市西區利民里24鄰府後街1-5號,1.0,765.0,第一分局,120.6742,24.13539
986.0,利民里,臺中市西區利民里24鄰林森路26號,1.0,645.0,第一分局,120.673914,24.135127
987.0,利民里,臺中市西區利民里7鄰自由路一段75號,1.0,543.0,第一分局,120.673212,24.132476
988.0,和龍里,臺中市西區和龍里01鄰臺灣大道二段80號,1.0,477.0,第一分局,120.67241,24.148944
989.0,和龍里,臺中市西區和龍里04鄰日興街122號,1.0,285.0,第一分局,120.674711,24.150013
990.0,和龍里,臺中市西區和龍里11鄰篤行路191號,1.0,187.0,第一分局,120.673474,24.150991
991.0,和龍里,臺中市西區和龍里12鄰篤行路185號,1.0,869.0,第一分局,120.673512,24.150576
992.0,和龍里,臺中市西區和龍里14鄰西屯路一段109號,1.0,230.0,第一分局,120.672405,24.150632
993.0,和龍里,臺中市西區和龍里15鄰篤信街27號,1.0,470.0,第一分局,120.6721451,24.14973049
994.0,和龍里,臺中市西區和龍里16鄰梅川東路二段14號,1.0,117.0,第一分局,120.671968,24.150428
995.0,和龍里,臺中市西區和龍里16鄰梅川東路二段20號,1.0,124.0,第一分局,120.672222,24.150722
996.0,和龍里,臺中市西區和龍里16鄰梅川東路二段21號,1.0,144.0,第一分局,120.67225,24.150744
997.0,和龍里,臺中市西區和龍里16鄰篤信街26號,1.0,151.0,第一分局,120.672666,24.149529
998.0,和龍里,臺中市西區和龍里19鄰五權路203號之1,1.0,258.0,第一分局,120.67175,24.146291
999.0,和龍里,臺中市西區和龍里21臺灣大道二段6號,1.0,2065.0,第一分局,120.6733887,24.14841824
1000.0,和龍里,臺中市西區和龍里21鄰臺灣大道二段16號,1.0,747.0,第一分局,120.6733162,24.14888474
1001.0,和龍里,臺中市西區和龍里22鄰五權路150號,1.0,308.0,第一分局,120.674693,24.148484
1002.0,和龍里,臺中市西區和龍里22鄰成功路481號,1.0,104.0,第一分局,120.674394,24.148099
1003.0,和龍里,臺中市西區和龍里22鄰臺灣大道一段728號,1.0,376.0,第一分局,120.673872,24.14712
1004.0,和龍里,臺中市西區和龍里2鄰日進街77號,1.0,46.0,第一分局,120.673107,24.151427
1005.0,和龍里,臺中市西區和龍里2鄰日進街79號,1.0,183.0,第一分局,120.673058,24.151434
1006.0,和龍里,臺中市西區和龍里2鄰梅川東路二段35號,1.0,283.0,第一分局,120.672831,24.151302
1007.0,和龍里,臺中市西區和龍里3鄰日興街100號,1.0,400.0,第一分局,120.674109,24.149533
1008.0,和龍里,臺中市西區和龍里4鄰篤行路173號,1.0,230.0,第一分局,120.673748,24.149984
1009.0,和龍里,臺中市西區和龍里5鄰西屯路一段70號,1.0,97.0,第一分局,120.673356,24.149785
1010.0,和龍里,臺中市西區和龍里5鄰西屯路一段72號,1.0,131.0,第一分局,120.673333,24.149806
1011.0,和龍里,臺中市西區和龍里5鄰西屯路一段86號,1.0,92.0,第一分局,120.673317,24.149913
1012.0,和龍里,臺中市西區和龍里5鄰篤信街54號,1.0,246.0,第一分局,120.673348,24.150127
1013.0,和龍里,臺中市西區和龍里8鄰篤行路184號,1.0,953.0,第一分局,120.673765,24.150569
1014.0,忠明里,臺中市西區忠明1鄰中美街477號,1.0,178.0,第一分局,120.6610431,24.15573089
1015.0,忠明里,臺中市西區忠明里10鄰中美街426號,1.0,93.0,第一分局,120.660345,24.15316
1016.0,忠明里,臺中市西區忠明里13鄰臺灣大道二段412號,1.0,1299.0,第一分局,120.663853,24.155266
1017.0,忠明里,臺中市西區忠明里15鄰中美街611號,1.0,165.0,第一分局,120.662308,24.157167
1018.0,忠明里,臺中市西區忠明里15鄰中美街633號,1.0,314.0,第一分局,120.662547,24.157484
1019.0,忠明里,臺中市西區忠明里15鄰中美街641號,1.0,464.0,第一分局,120.662655,24.157658
1020.0,忠明里,臺中市西區忠明里17鄰忠誠街33號,1.0,413.0,第一分局,120.662533,24.152404
1021.0,忠明里,臺中市西區忠明里19鄰忠誠街95號,1.0,106.0,第一分局,120.659872,24.152445
1022.0,忠明里,臺中市西區忠明里1鄰中美街469號,1.0,113.0,第一分局,120.660965,24.155107
1023.0,忠明里,臺中市西區忠明里1鄰中美街471號,1.0,266.0,第一分局,120.660998,24.155193
1024.0,忠明里,臺中市西區忠明里1鄰明義街46號,1.0,165.0,第一分局,120.660711,24.155117
1025.0,忠明里,臺中市西區忠明里1鄰華美街476號,1.0,338.0,第一分局,120.660456,24.15547
1026.0,忠明里,臺中市西區忠明里1鄰華美街480巷18號,1.0,526.0,第一分局,120.6607211,24.15575708
1027.0,忠明里,臺中市西區忠明里1鄰華美街490號,1.0,181.0,第一分局,120.660668,24.155774
1028.0,忠明里,臺中市西區忠明里1鄰華美街492號,1.0,94.0,第一分局,120.660692,24.155812
1029.0,忠明里,臺中市西區忠明里1鄰華美街494號,1.0,181.0,第一分局,120.66073,24.15586
1030.0,忠明里,臺中市西區忠明里1鄰臺灣大道二段459號,1.0,2599.0,第一分局,120.661778,24.155266
1031.0,忠明里,臺中市西區忠明里1鄰臺灣大道二段461號,1.0,393.0,第一分局,120.661334,24.155771
1032.0,忠明里,臺中市西區忠明里1鄰臺灣大道二段479號,1.0,208.0,第一分局,120.6609,24.155996
1033.0,忠明里,臺中市西區忠明里21鄰忠誠街107號,1.0,299.0,第一分局,120.659456,24.15241
1034.0,忠明里,臺中市西區忠明里21鄰忠誠街115號,1.0,115.0,第一分局,120.659188,24.152403
1035.0,忠明里,臺中市西區忠明里22鄰健行路1049號,1.0,3820.0,第一分局,120.663199,24.155767
1036.0,忠明里,臺中市西區忠明里23鄰中美街622號,1.0,935.0,第一分局,120.66265,24.157299
1037.0,忠明里,臺中市西區忠明里23鄰中美街636號,1.0,258.0,第一分局,120.663002,24.157702
1038.0,忠明里,臺中市西區忠明里23鄰健行路1042號,1.0,224.0,第一分局,120.663104,24.156725
1039.0,忠明里,臺中市西區忠明里23鄰博館三街86號,1.0,392.0,第一分局,120.662716,24.157038
1040.0,忠明里,臺中市西區忠明里23鄰博館路166號,1.0,912.0,第一分局,120.663721,24.157858
1041.0,忠明里,臺中市西區忠明里23鄰博館路166號,1.0,2268.0,第一分局,120.663721,24.157858
1042.0,忠明里,臺中市西區忠明里24鄰華美街522號之1,1.0,488.0,第一分局,120.6614295,24.1575669
1043.0,忠明里,臺中市西區忠明里25鄰長春街19號,1.0,134.0,第一分局,120.6611442,24.15404199
1044.0,忠明里,臺中市西區忠明里25鄰美村路一段36號,1.0,577.0,第一分局,120.661513,24.153773
1045.0,忠明里,臺中市西區忠明里26鄰忠誠街66巷17號,1.0,178.0,第一分局,120.660799,24.153019
1046.0,忠明里,臺中市西區忠明里27鄰中美街407號,1.0,95.0,第一分局,120.660084,24.152864
1047.0,忠明里,臺中市西區忠明里27鄰中美街419巷23號,1.0,100.0,第一分局,120.659336,24.15295
1048.0,忠明里,臺中市西區忠明里27鄰忠誠街110號,1.0,93.0,第一分局,120.659227,24.152678
1049.0,忠明里,臺中市西區忠明里27鄰忠誠街92號,1.0,132.0,第一分局,120.659747,24.152661
1050.0,忠明里,臺中市西區忠明里27鄰忠誠街96號,1.0,148.0,第一分局,120.659661,24.15266
1051.0,忠明里,臺中市西區忠明里28鄰華美街374號,1.0,477.0,第一分局,120.658994,24.152656
1052.0,忠明里,臺中市西區忠明里2鄰中美街464號,1.0,87.0,第一分局,120.660966,24.154685
1053.0,忠明里,臺中市西區忠明里2鄰美村路一段30號,1.0,485.0,第一分局,120.661457,24.154167
