類別,電腦編號,編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WXA00085,13814.0,復建里,"臺北市松山區八德路三段162號 ","25.047954,121.555238",1,"917 ",
大樓,WXA00152,13815.0,復建里,"臺北市松山區八德路三段158巷53號 ","25.045791,121.555447",1,"37 ",
大樓,WXA00159,13816.0,復建里,"臺北市松山區八德路三段158巷7弄10號 ","25.047302,121.555636",1,"41 ",
大樓,WXA00160,13817.0,復建里,"臺北市松山區八德路三段158巷7弄11號 ","25.047418,121.555537",1,"149 ",
大樓,WXA00162,13818.0,復建里,"臺北市松山區八德路三段158巷7弄18號 ","25.047356,121.555991",1,"42 ",
大樓,WXA00165,13819.0,復建里,"臺北市松山區八德路三段158巷7弄37號 ","25.047505,121.555971",1,"130 ",
大樓,WXA00166,13820.0,復建里,"臺北市松山區八德路三段158巷7弄39號 ","25.047516,121.556051",1,"101 ",
大樓,WXA00167,13821.0,復建里,"臺北市松山區八德路三段158巷7弄43號 ","25.047497,121.556167",1,"109 ",
大樓,WXA00168,13822.0,復建里,"臺北市松山區八德路三段158巷7弄5號 ","25.047395,121.555357",1,"68 ",
大樓,WXA00652,13823.0,復建里,臺北市松山區光復南路32巷16弄19號,"25.045438,121.556679",2,"318 ",
大樓,WXA00653,13824.0,復建里,"臺北市松山區光復南路32巷16弄13號 ","25.045876,121.556605",1,"840 ",
大樓,WXA00654,13825.0,復建里,"臺北市松山區光復南路22巷17號 ","25.047101,121.556008",1,"1053 ",
大樓,WXA00655,13826.0,復建里,"臺北市松山區光復南路68巷7號 ","25.045096,121.55479",1,"48 ",
大樓,WXA00666,13827.0,復建里,"臺北市松山區光復南路68巷3號 ","25.045096,121.55479",1,"108 ",
大樓,WXA00667,13828.0,復建里,"臺北市松山區光復南路68巷19號 ","25.045297,121.557602",1,"177 ",
大樓,WXA00668,13829.0,復建里,"臺北市松山區光復南路66巷26號 ","25.045262,121.556526",1,"262 ",
大樓,WXA00669,13830.0,復建里,"臺北市松山區光復南路66巷19號 ","25.045213,121.55674",1,"65 ",
大樓,WXA00670,13831.0,復建里,"臺北市松山區光復南路66巷12號 ","25.045338,121.556952",1,"154 ",
大樓,WXA00672,13832.0,復建里,"臺北市松山區光復南路58巷24號 ","25.045413,121.555677",1,"66 ",
大樓,WXA00673,13833.0,復建里,"臺北市松山區光復南路58巷12號 ","25.045466,121.556218",1,"142 ",
大樓,WXA00674,13834.0,復建里,"臺北市松山區光復南路46巷19號 ","25.046102,121.556419",1,"581 ",
大樓,WXA00761,13835.0,復建里,"臺北市松山區光復南路50號 ","25.045908,121.557598",1,"32 ",
大樓,WXA00838,13836.0,復建里,"臺北市松山區光復南路58巷24號 ","25.045413,121.555677",1,"66 ",
大樓,WXA00840,13837.0,復建里,"臺北市松山區光復南路32巷16弄4號 ","25.046333,121.556427",1,"70 ",
大樓,WXA00842,13838.0,復建里,"臺北市松山區光復南路58巷4號 ","25.045556,121.556939",1,"262 ",
大樓,WXA00850,13839.0,復建里,"臺北市松山區光復南路68巷19號 ","25.045096,121.55479",1,"177 ",
大樓,WXA00986,13840.0,復建里,"臺北市松山區光復南路58巷16-18號 ","25.045438,121.555915",1,"80 ",
大樓,WXA00987,13841.0,復建里,"臺北市松山區八德路三段158巷7弄1-3號 ","25.047402,121.555413",1,"266 ",
大樓,WXA00988,13842.0,復建里,"臺北市松山區光復南路68巷43號 ","25.045297,121.557602",1,"118 ",
大樓,WXA00989,13843.0,復建里,"臺北市松山區光復南路58巷17-19號 ","25.045584,121.555944",1,"77 ",
大樓,WXA00991,13844.0,復建里,"臺北市松山區光復南路58巷20號 ","25.04543,121.55583",1,"38 ",
大樓,WXA01366,13845.0,復建里,"臺北市松山區光復南路46巷25號 ","25.04607,121.55613",1,"41 ",
大樓,WXA01476,13846.0,復建里,臺北市松山區八德路三段164號,"25.047947,121.5553",2,"1405 ",
大樓,WXA01746,13847.0,復建里,"臺北市松山區八德路三段158巷57-59號 ","25.045627,121.555522",1,"262 ",
大樓,WXA00176,13848.0,復建里,臺北市松山區光復南路66巷50號,"25.045193,121.555769",2,"598 ",
大樓,WXA01810,13849.0,復建里,臺北市松山區八德路三段182號,"25.047917,121.555837",4,"1405 ",
大樓,WXA01825,13850.0,復建里,臺北市松山區光復南路32巷34號,"25.046361,121.555628",3,"1218 ",
大樓,WXA00087,13851.0,復建里,臺北市松山區八德路三段178號,"25.047917,121.555743",2,"398 ",
大樓,WXA00090,13852.0,復建里,臺北市松山區八德路三段200號,"25.047939,121.556424",2,"362 ",
大樓,WXA00790,13853.0,復建里,"臺北市松山區光復南路48號 ","25.046047,121.557415",1,"253 ",
大樓,WXA00804,13854.0,復建里,"臺北市松山區光復南路22巷13號 ","25.04712,121.556586",1,"298 ",
大樓,WXA00806,13855.0,復建里,"臺北市松山區光復南路22巷18號 ","25.04692,121.556312",1,"106 ",
大樓,WXA00807,13856.0,復建里,"臺北市松山區光復南路22巷20號 ","25.04691,121.556222",1,"44 ",
大樓,WXA00808,13857.0,復建里,"臺北市松山區光復南路22巷24號 ","25.046894,121.556081",1,"54 ",
大樓,WXA00815,13858.0,復建里,臺北市松山區光復南路32巷2號,"25.046585,121.557561",2,"116 ",
大樓,WXA00828,13859.0,復建里,"臺北市松山區光復南路46巷20號 ","25.045898,121.556349",1,"906 ",
大樓,WXA00829,13860.0,復建里,"臺北市松山區光復南路46巷26號 ","25.04585,121.555933",1,"138 ",
大樓,WXA00832,13861.0,復建里,"臺北市松山區光復南路46巷4號 ","25.046011,121.557167",1,"45 ",
大樓,WXA00834,13862.0,復建里,"臺北市松山區光復南路46巷8號 ","25.046009,121.557146",1,"196 ",
大樓,WXA00844,13863.0,復建里,"臺北市松山區光復南路6巷21號 ","25.04763,121.557122",1,"52 ",
大樓,WXA00845,13864.0,復建里,"臺北市松山區光復南路6巷29號 ","25.047653,121.556973",1,"496 ",
大樓,WXA00846,13865.0,復建里,"臺北市松山區光復南路6巷45號 ","25.047613,121.556647",1,"509 ",
大樓,WXA01775,13866.0,復建里,臺北市松山區八德路三段224號,"25.048007,121.557061",3,"1566 ",
大樓,WXA01813,13867.0,復建里,臺北市松山區八德路三段218-220號,"25.047992,121.556907",3,"528 ",
大樓,WXA00146,13868.0,復建里,"臺北市松山區八德路三段155巷20弄9號 ","25.04925,121.555845",1,"764 ",
大樓,WXA01768,13321.0,復盛里,臺北市松山區八德路四段86號,"25.048337,121.56043",3,"769 ",
大樓,WXA01824,13322.0,復盛里,臺北市松山區市民大道五段69號,"25.046686,121.561038",1,"635 ",
公寓,WXA00205,13323.0,復盛里,臺北市松山區八德路四段162號,"25.048597,121.562993",1,"161 ",
大樓,WXA00212,13324.0,復盛里,臺北市松山區八德路四段208號,"25.048712,121.564282",1,"1398 ",
大樓,WXA00216,13325.0,復盛里,臺北市松山區八德路四段232號,"25.048805,121.565109",1,"276 ",
大樓,WXA00291,13326.0,復盛里,臺北市松山區市民大道五段155號,"25.047969,121.564307",1,"789 ",
大樓,WXA00305,13327.0,復盛里,臺北市松山區光復南路13巷16號,"25.047716,121.559288",1,"708 ",
公寓,WXA00324,13328.0,復盛里,臺北市松山區八德路四段36巷43號,"25.046531,121.559278",1,"98 ",
大樓,WXA00798,13329.0,復盛里,臺北市松山區光復南路13巷31號,"25.047878,121.559265",1,"616 ",
大樓,WXA00799,13330.0,復盛里,臺北市松山區光復南路13巷39號,"25.047915,121.559637",1,"238 ",
大樓,WXA00801,13331.0,復盛里,臺北市松山區光復南路13巷43號,"25.047934,121.559809",1,"313 ",
大樓,WXAA00204,13332.0,復盛里,臺北市松山區八德路四段16號,"25.048152,121.558491",1,"626 ",
大樓,WXA00270,13333.0,復盛里,臺北市松山區八德路四段8號,"25.04813,121.558245",1,"142 ",
大樓,WXA00302,13334.0,復盛里,臺北市松山區光復南路17巷17號,"25.047243,121.558792",1,"958 ",
大樓,WXA00306,13335.0,復盛里,臺北市松山區光復南路17巷1號,"25.047331,121.558029",1,"1305 ",
大樓,WXA00307,13336.0,復盛里,臺北市松山區光復南路13巷8號,"25.047649,121.558672",1,"828 ",
大樓,WXA00309,13337.0,復盛里,臺北市松山區光復南路13巷3號,"25.047781,121.558278",1,"345 ",
大廈,WXA00310,13338.0,復盛里,臺北市松山區光復南路13巷29號,"25.04786,121.559078",1,"686 ",
公寓,WXA00323,13339.0,復盛里,臺北市松山區八德路四段36巷10號,"25.047418,121.559171",1,"18 ",
大樓,WXA00788,13340.0,復盛里,臺北市松山區光復南路21號,"25.047084,121.55806",1,"928 ",
公寓,WXA00793,13341.0,復盛里,臺北市松山區光復南路23號,"25.046887,121.558051",1,"166 ",
大樓,WXA00800,13342.0,復盛里,臺北市松山區光復南路13巷4號之1,"25.047602,121.558212",1,"753 ",
大樓,WXA01782,13343.0,復盛里,臺北市松山區八德路四段24號,"25.048179,121.558774",2,"1009 ",
大樓,WXA00364,13344.0,復盛里,臺北市松山區光復南路45巷12號,"25.046185,121.558569",1,"325 ",
大樓,WXA00789,13345.0,復盛里,臺北市松山區光復南路35號,"25.046571,121.557953",1,"1578 ",
大樓,WXA00792,13346.0,復盛里,臺北市松山區光復南路61號,"25.04566,121.557934",4,"462 ",
大樓,WXA00821,13347.0,復盛里,臺北市松山區光復南路33巷6號,"25.046683,121.558401",1,"316 ",
大樓,WXA00823,13348.0,復盛里,臺北市松山區光復南路45巷18號,"25.046175,121.558764",1,"378 ",
公寓,WXA00825,13349.0,復盛里,臺北市松山區光復南路45巷21號,"25.046377,121.558569",1,"74 ",
大樓,WXA00826,13350.0,復盛里,臺北市松山區光復南路45巷22號,"25.046189,121.558891",1,"941 ",
公寓,WXA00835,13351.0,復盛里,臺北市松山區光復南路57巷6號,"25.045736,121.558494",1,"200 ",
大樓,WXA01829,13352.0,復盛里,臺北市松山區市民大道五段1號,"25.045496,121.558162",1,"320 ",
公寓,WXA00822,13353.0,復盛里,臺北市松山區光復南路45巷12號,"25.046185,121.558569",1,"325 ",
大樓,WXA00811,13869.0,復勢里,"臺北市松山區八德路三段155巷20弄2號 ","25.049137,121.555325",1,"697 ",
大樓,WXA00084,13870.0,復勢里,"臺北市松山區八德路三段121號之1 ","25.048262,121.554305",1,"249 ",
大樓,WXA00086,13871.0,復勢里,"臺北市松山區八德路三段175號 ","25.047927,121.555572",1,"45 ",
大樓,WXA000867,13872.0,復勢里,"臺北市松山區八德路三段183號 ","25.048154,121.555852",1,"88 ",
大樓,WXA00868,13873.0,復勢里,"臺北市松山區八德路三段179號 ","25.048155,121.555757",1,"17 ",
大樓,WXA01527,13874.0,復勢里,"臺北市松山區寧安街7巷1號 ","25.049543,121.554582",1,"516 ",
大樓,WXA01821,13875.0,復勢里,"臺北市松山區八德路三段177號 ","25.048155,121.555708",1,"984 ",
大樓,WXA00091,13876.0,復勢里,"臺北市松山區八德路三段217號 ","25.048211,121.556783",1,"328 ",
大樓,WXA00092,13877.0,復勢里,"臺北市松山區八德路三段221號之1 ","25.048227,121.556923",2,"926 ",
大樓,WXA00093,13878.0,復勢里,"臺北市松山區八德路三段247號 ","25.048296,121.557573",1、2,"632 ",
大樓,WXA00169,13879.0,復勢里,"臺北市松山區八德路三段199巷1號 ","25.048462,121.556386",1,"74 ",
大樓,WXA00170,13880.0,復勢里,"臺北市松山區八德路三段199巷5號 ","25.048888,121.556383",1,"152 ",
大樓,WXA00171,13881.0,復勢里,"臺北市松山區八德路三段199巷6號 ","25.048881,121.556261",1,"425 ",
大樓,WXA00174,13882.0,復勢里,"臺北市松山區八德路三段199巷4弄2號 ","25.048795,121.55628",1,"332 ",
大樓,WXA00742,13883.0,復勢里,"臺北市松山區光復北路12號 ","25.048715,121.557666",1,"80 ",
大樓,WXA00746,13884.0,復勢里,"臺北市松山區光復北路16號 ","25.048853,121.557671",1,"841 ",
大樓,WXA00748,13885.0,復勢里,"臺北市松山區光復北路2號 ","25.048497,121.557657",1,"1056 ",
大樓,WXA00771,13886.0,復勢里,"臺北市松山區光復北路26巷8號 ","25.048845,121.557281",2,"1050 ",
大樓,WXA00776,13887.0,復勢里,"臺北市松山區光復北路60巷22號 ","25.049866,121.55625",1,"385 ",
大樓,WXA00777,13888.0,復勢里,"臺北市松山區光復北路60巷34號 ","25.049876,121.555705",1,"762 ",
大樓,WXA00172,13889.0,復勢里,"臺北市松山區八德路三段199巷1弄10號 ","25.048908,121.556776",1,"326 ",
大樓,WXA00173,13890.0,復勢里,"臺北市松山區八德路三段199巷1弄2號 ","25.048805,121.556439",1,"93 ",
大樓,WXA00768,13891.0,復勢里,"臺北市松山區光復北路26巷1號 ","25.049111,121.557481",1,"552 ",
大樓,WXA00769,13892.0,復勢里,"臺北市松山區光復北路26巷3號 ","25.049111,121.557481",1、2,"184 ",
大樓,WXA007725,13893.0,復勢里,"臺北市松山區光復北路60巷17號 ","25.049679,121.557053",1,"397 ",
大樓,WXA00773,13894.0,復勢里,"臺北市松山區光復北路60巷19號之11 ","25.049682,121.556424",1,"97 ",
大樓,WXA00774,13895.0,復勢里,"臺北市松山區光復北路60巷19號之2 ","25.049676,121.556845",1,"2457 ",
大樓,WXA00862,13896.0,復勢里,"臺北市松山區八德路三段199巷21號 ","25.049268,121.556451",1,"333 ",
大樓,WXA00863,13897.0,復勢里,"臺北市松山區八德路三段199巷11號 ","25.049061,121.556375",1,"2457 ",
大樓,WXA00864,13898.0,復勢里,"臺北市松山區八德路三段199巷1弄4號 ","25.048867,121.556646",1,"328 ",
大樓,WXA00865,13899.0,復勢里,"臺北市松山區光復北路60巷13號 ","25.049676,121.557182",1,"328 ",
大樓,WXA00866,13900.0,復勢里,"臺北市松山區光復北路60巷20號之1 ","25.049817,121.557055",1,"321 ",
大樓,WXA01801,13901.0,復勢里,"臺北市松山區光復北路26巷5號 ","25.049119,121.557359",3,"2122 ",
大樓,WXA00741,13902.0,復勢里,"臺北市松山區光復北路102號 ","25.050609,121.55771",1,"249 ",
大樓,WXA00751,13903.0,復勢里,"臺北市松山區光復北路66號 ","25.049904,121.557695",1,"424 ",
大樓,WXA00752,13904.0,復勢里,"臺北市松山區光復北路66號 ","25.049904,121.557695",1,"537 ",
大樓,WXA00753,13905.0,復勢里,"臺北市松山區光復北路68號 ","25.050059,121.557696",1,"445 ",
大樓,WXA00756,13906.0,復勢里,"臺北市松山區光復北路96號 ","25.050353,121.557704",1、2,"668 ",
大樓,WXA00758,13907.0,復勢里,"臺北市松山區光復北路100巷10號 ","25.050456,121.557201",1,"448 ",
大樓,WXA00759,13908.0,復勢里,"臺北市松山區光復北路100巷11號 ","25.050612,121.557084",1,"160 ",
大樓,WXA00778,13909.0,復勢里,"臺北市松山區光復北路80巷1號 ","25.050196,121.557419",1,"137 ",
大樓,WXA00779,13910.0,復勢里,"臺北市松山區光復北路80巷25號 ","25.050212,121.557249",1,"844 ",
大樓,WXA00780,13911.0,復勢里,"臺北市松山區光復北路80巷37號 ","25.050225,121.556659",1,"204 ",
大樓,WXA00781,13912.0,復勢里,"臺北市松山區光復北路80巷41號 ","25.050229,121.556511",1,"233 ",
大樓,WXA00860,13913.0,復勢里,"臺北市松山區光復北路82號 ","25.050266,121.557734",1,"308 ",
大樓,WXA00861,13914.0,復勢里,"臺北市松山區光復北路112號 ","25.050709,121.557712",1,"454 ",
大樓,WXA01192,13915.0,復勢里,"臺北市松山區南京東路四段160號之1 ","25.051251,121.556448",2,"884 ",
大樓,WXA01195,13916.0,復勢里,"臺北市松山區南京東路四段170號 ","25.051369,121.556816",1,"426 ",
大樓,WXA01196,13917.0,復勢里,"臺北市松山區南京東路四段180號 ","25.051368,121.557025",1,"88 ",
大樓,WXA01198,13918.0,復勢里,"臺北市松山區南京東路四段186號 ","25.051358,121.557479",1、2,"906 ",
大樓,WXA00762,13919.0,復勢里,"臺北市松山區光復北路120巷14號 ","25.050896,121.557182",1,"94 ",
大樓,WXA00763,13920.0,復勢里,"臺北市松山區光復北路120巷4號 ","25.050896,121.557472",1,"152 ",
大樓,WXA00764,13921.0,復勢里,"臺北市松山區光復北路120巷5號 ","25.051024,121.557162",1,"308 ",
大樓,WXA00765,13922.0,復勢里,"臺北市松山區光復北路120巷6號 ","25.050889,121.557381",1,"41 ",
大樓,WXA00857,13923.0,復勢里,"臺北市松山區南京東路四段130號 ","25.051394,121.555708",1,"1162 ",
大樓,WXA00858,13924.0,復勢里,"臺北市松山區南京東路四段156號 ","25.051355,121.556261",1,"348 ",
大樓,WXA00859,13925.0,復勢里,"臺北市松山區南京東路四段120巷19弄15-19號 ","25.050653,121.555732",1,"350 ",
大樓,WXA01187,13926.0,復勢里,"臺北市松山區南京東路四段126號 ","25.051373,121.555364",3,"1660 ",
大樓,WXA01191,13927.0,復勢里,"臺北市松山區南京東路四段150號 ","25.051386,121.556005",3,"326 ",
大樓,WXA01218,13928.0,復勢里,"臺北市松山區南京東路四段120巷27號 ","25.050381,121.555179",2,"500 ",
大樓,WXA01219,13929.0,復勢里,"臺北市松山區南京東路四段120巷31號 ","25.05009,121.555176",1,"346 ",
大樓,WXA01220,13930.0,復勢里,"臺北市松山區南京東路四段120巷9弄22號 ","25.050912,121.555924",1,"196 ",
大樓,WXA01227,13931.0,復勢里,"臺北市松山區南京東路四段158巷6號 ","25.050853,121.556455",1,"452 ",
大樓,WXA01848,13932.0,復勢里,"臺北市松山區光復北路120巷2號 ","25.050896,121.557472",1,"210 ",
大樓,WXA01908,13933.0,復勢里,"臺北市松山區八德路三段157號 ","25.048193,121.555182",2,"1226 ",
大樓,WXA00089,13934.0,復勢里,"臺北市松山區八德路三段158巷20弄1號 ","25.047232,121.555104",1,"137 ",
大樓,WXA00156,13935.0,復勢里,"臺北市松山區八德路三段158巷20弄23號 ","25.047183,121.554658",1,"449 ",
大樓,WXA00158,13936.0,復勢里,"臺北市松山區八德路三段158巷20弄7號 ","25.047222,121.555013",1,"510 ",
大樓,WXA00809,13937.0,復勢里,"臺北市松山區光復南路22巷33號 ","25.046935,121.554869",1,"686 ",
大樓,WXA00810,13938.0,復勢里,"臺北市松山光復南路22巷47號 ","25.046291,121.555208",1,"181 ",
大樓,WXA00816,13939.0,復勢里,"臺北市松山區光復南路32巷38號 ","25.046289,121.555086",1,"172 ",
大樓,WXA00817,13940.0,復勢里,"臺北市松山區光復南路32巷46號 ","25.046191,121.554541",1,"264 ",
大樓,WXA01407,13941.0,復勢里,"臺北市松山區光復南路32巷27-31號 ","25.046534,121.555432",1,"1514 ",
大樓,WXA00154,13942.0,復勢里,"臺北市松山區八德路三段158巷20弄10號 ","25.047391,121.554844",1,"2669 ",
大樓,WXA00157,13943.0,復勢里,"臺北市松山區八德路三段158巷20弄32號 ","25.047357,121.554553",1,"220 ",
大樓,WXA00854,13944.0,復勢里,"臺北市松山區八德路三段154-156號 ","25.047979,121.554963",1,"226 ",
普林頓斯高職,WXA01923,14734.0,復勢里,臺北市松山區南京東路四段120巷11號,"25.050839,121.555197",1,"1439 ",
大樓,WXA00855,13945.0,復源里,"臺北市松山區八德路三段158巷20弄54號 ","25.047315,121.554128",1,"220 ",
大樓,WXA00856,13946.0,復源里,"臺北市松山區八德路三段138號 ","25.048009,121.554562",1,"106 ",
大樓," WXA00005",13947.0,復源里,"臺北市松山區八德路三段106巷116號 ","25.044765,121.55407",1,"118 ",
大樓," WXA00100",13948.0,復源里,"臺北市松山區八德路三段106巷70號 ","25.046009,121.55408",1,"314 ",
大樓,WXA00101,13949.0,復源里,"臺北市松山區八德路三段106巷76號 ","25.045862,121.554095",1,"452 ",
大樓,WXA00153,13950.0,復源里,"臺北市松山區八德路三段158巷68號 ","25.04494,121.555409",1,"65 ",
大樓," WXA00422",13951.0,復源里,"臺北市松山區光復南路58巷36號 ","25.045338,121.555008",1,"94 ",
大樓,WXA00423,13952.0,復源里,"臺北市松山區光復南路58巷44號 ","25.045304,121.554631",1,"182 ",
大樓," WXA00621",13953.0,復源里,"臺北市松山區光復南路58巷34號 ","25.045342,121.555171",1,"57 ",
大樓,WXA00677,13954.0,復源里,"臺北市松山區光復南路46巷39號 ","25.045898,121.554877",2,"142 ",
大樓," WXA00678",13955.0,復源里,"臺北市松山區光復南路46巷32號 ","25.045786,121.555268",1,"352 ",
大樓," WXA00679",13956.0,復源里,"臺北市松山區光復南路46巷51號 ","25.045809,121.554311",1,"112 ",
大樓,WXA00680,13957.0,復源里,"臺北市松山區光復南路58巷28號 ","25.045366,121.555358",1,"36 ",
大樓,WXA01748,13958.0,復源里,"臺北市松山區光復南路66巷78號 ","25.045088,121.554396",1,"82 ",
大樓,WXA01827,13959.0,復源里,"臺北市松山區八德路三段106巷86號 ","25.045432,121.554208",1,"1656 ",
大樓,WXA01870,13960.0,復源里,臺北市松山區光復南路58號,"25.045624,121.557606",5,"1889 ",
大樓,WXA00123,13961.0,復源里," 臺北市松山區八德路三段12巷52弄8號 ","25.046267,121.550123",1,"662 ",
大樓,WXA00133,13962.0,復源里," 臺北市松山區八德路三段12巷62弄2號 ","25.045862,121.550469",2,"241 ",
大樓,WXA00135,13963.0,復源里," 臺北市松山區八德路三段12巷66弄15號 ","25.045521,121.550095",1,"42 ",
大樓,WXA00141,13964.0,復源里," 臺北市松山區八德路三段12巷70弄12號 ","25.045385,121.550206",1,"154 ",
大樓,WXA00142,13965.0,復源里," 臺北市松山區八德路三段12巷70弄15號 ","25.045242,121.550077",1,"366 ",
大樓,WXA00143,13966.0,復源里," 臺北市松山區八德路三段12巷70弄6號 ","25.045403,121.550406",1,"214 ",
大樓,WXA00144,13967.0,復源里," 臺北市松山區八德路三段12巷80弄2號 ","25.047248,121.550574",1,"308 ",
大樓,WXA00190,13968.0,復源里," 臺北市松山區八德路三段8巷29號 ","25.046534,121.549758",1,"214 ",
大樓,WXA00192,13969.0,復源里," 臺北市松山區八德路三段8巷37號 ","25.045881,121.549762",1,"200 ",
大樓,WXA00311,13970.0,復源里," 臺北市松山區八德路三段12巷52弄18號 ","25.046251,121.549802",1,"214 ",
大樓,WXA01920,13971.0,復源里,"臺北市松山區光復南路46巷36號 ","25.045734,121.554654",3,"2060 ",
大樓,WXA01341,13972.0,復源里," 臺北市松山區八德路三段12巷70弄5號 ","25.045216,121.550377",1,"450 ",
大樓,WXA01427,13973.0,敦化里," 臺北市松山區八德路三段8巷50.52號 ","25.045321,121.549567",1,"86 ",
大樓,WXA01428,13974.0,敦化里," 臺北市松山區敦化南路一段67.69號 ","25.045582,121.548483",1,"781 ",
大樓,WXA01429,13975.0,敦化里," 臺北市松山區敦化南路一段25號 ","25.04633,121.54929",2,"1465 ",
大樓,WXA01430,13976.0,敦化里," 臺北市松山區敦化南路一段57號 ","25.04578,121.549265",2,"914 ",
大樓,WXA01883,13977.0,敦化里," 臺北市松山區敦化南路一段77號 ","25.045134,121.549274",1,"1026 ",
大樓,WXA00089,13978.0,敦化里," 臺北市松山區八德路三段20號 ","25.048065,121.551109",1,"2060 ",
大樓,WXA00109,13979.0,敦化里," 臺北市松山區八德路三段12巷17弄37號之1 ","25.046728,121.551942",1,"152 ",
大樓,WXA00110,13980.0,敦化里," 臺北市松山區八德路三段12巷5弄14號 ","25.047556,121.551053",1,"261 ",
大樓,WXA00111,13981.0,敦化里," 臺北市松山區八德路三段12巷5弄2號 ","25.047556,121.550821",1,"452 ",
大樓,WXA00112,13982.0,敦化里," 臺北市松山區八德路三段12巷5弄20號 ","25.047554,121.551278",1,"318 ",
大樓," WXA00113",13983.0,敦化里," 臺北市松山區八德路三段12巷5弄26號 ","25.047552,121.551428",1,"318 ",
大樓,WXA00114,13984.0,敦化里," 臺北市松山區八德路三段12巷5弄45號 ","25.047723,121.55183",1,"166 ",
大樓,WXA00119,13985.0,敦化里," 臺北市松山區八德路三段12巷51弄27號 ","25.046278,121.551967",1,"109 ",
大樓," WXA00140",13986.0,敦化里," 臺北市松山區八德路三段12巷7弄5號 ","25.047238,121.550908",1,"385 ",
大樓,WXA00182,13987.0,敦化里," 臺北市松山區八德路三段74巷64號 ","25.046455,121.552392",1,"504 ",
大樓,WXA00186,13988.0,敦化里," 臺北市松山區八德路三段74巷14弄1號 ","25.04756,121.552409",1,"245 ",
大樓,WXA00187,13989.0,敦化里," 臺北市松山區八德路三段74巷14弄11號 ","25.047549,121.552207",1,"165 ",
大樓,WXA00102,13990.0,敦化里," 臺北市松山區八德路三段12巷11號 ","25.046852,121.550831",1,"513 ",
大樓," WXA00107",13991.0,敦化里," 臺北市松山區八德路三段12巷17弄18號 ","25.046564,121.551606",1,"941 ",
大樓,WXA00138,13992.0,敦化里," 臺北市松山區八德路三段12巷7弄26號 ","25.047059,121.551678",1,"646 ",
大樓,WXA00139,13993.0,敦化里," 臺北市松山區八德路三段12巷7弄27號 ","25.047198,121.55164",1,"856 ",
大樓,WXA01884,13994.0,敦化里," 臺北市松山區北寧路18號 ","25.048846,121.552724",1,"245 ",
大樓,WXA00116,13995.0,敦化里," 臺北市松山區八德路三段12巷51弄2號 ","25.046088,121.550854",1,"317 ",
大樓,WXA00118,13996.0,敦化里," 臺北市松山區八德路三段12巷51弄22號 ","25.046085,121.551446",1,"317 ",
大樓,WXA00120,13997.0,敦化里," 臺北市松山區八德路三段12巷51弄30號 ","25.046106,121.551661",1,"88 ",
大樓,WXA00121,13998.0,敦化里," 臺北市松山區八德路三段12巷51弄32號 ","25.046085,121.551753",1,"249 ",
大樓,WXA00122,13999.0,敦化里," 臺北市松山區八德路三段12巷51弄36號 ","25.046084,121.551922",1,"124 ",
大樓,WXA00124,14000.0,敦化里," 臺北市松山區八德路三段12巷53弄15號 ","25.045845,121.551168",1,"89 ",
大樓,WXA00126,14001.0,敦化里," 臺北市松山區八德路三段12巷53弄21號 ","25.045873,121.551467",1,"504 ",
大樓,WXA00128,14002.0,敦化里," 臺北市松山區八德路三段12巷53弄5號 ","25.045874,121.550991",1,"345 ",
大樓,WXA00183,14003.0,敦化里," 臺北市松山區八德路三段74巷78號 ","25.045732,121.552415",1,"288 ",
大樓,WXA01302,14004.0,敦化里," 臺北市松山區八德路三段12巷51弄44號 ","25.046075,121.552105",1,"289 ",
大樓,WXA00129,14005.0,敦化里," 臺北市松山區八德路三段12巷57弄20號 ","25.045241,121.55143",1,"49 ",
大樓,WXA00130,14006.0,敦化里," 臺北市松山區八德路三段12巷57弄22號 ","25.045245,121.551516",1,"113 ",
大樓,WXA00131,14007.0,敦化里," 臺北市松山區八德路三段12巷57弄34號 ","25.045245,121.551708",1,"233 ",
大樓,WXA00132,14008.0,敦化里," 臺北市松山區八德路三段12巷57弄36號 ","25.045245,121.551789",1,"234 ",
大樓,WXA00136,14009.0,敦化里," 臺北市松山區八德路三段12巷67弄13號 ","25.045722,121.549908",1,"290 ",
大樓,WXA00137,14010.0,敦化里," 臺北市松山區八德路三段12巷67弄19號 ","25.045244,121.549819",1,"117 ",
大樓,WXA00184,14011.0,敦化里," 臺北市松山區八德路三段74巷86號 ","25.045148,121.552384",1,"2000 ",
大樓,WXA01752,14012.0,敦化里," 臺北市松山區八德路三段12巷74-76號 ","25.045029,121.550655",1,"514 ",
大樓,WXA00064,14013.0,敦化里," 臺北市松山區敦化南路一段7號 ","25.046914,121.549297",1,"724 ",
大樓,WXA00065,14014.0,敦化里," 臺北市松山區敦化南路一段21號 ","25.046655,121.549277",1,"246 ",
大樓,WXA00079,14015.0,敦化里," 臺北市松山區八德路三段10號 ","25.04804,121.549826",1、2,"2265 ",
大樓,WXA00088,14016.0,敦化里," 臺北市松山區八德路三段2號 ","25.04786,121.549295",1,"829 ",
大樓,WXA00103,14017.0,敦化里," 臺北市松山區八德路三段12巷16弄3號 ","25.047056,121.55052",1,"350 ",
大樓,WXA00104,14018.0,敦化里," 臺北市松山區八德路三段12巷16弄4號 ","25.047249,121.550477",1,"384 ",
