類別,村里別,地址,地下樓層數,可容納人數,轄管分局,備註
大樓,科園里,新竹市東區科園里工業東三路8號,1,786.0,第二分局,
大樓,科園里,新竹市東區科園里研發二路3號,1,2424.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里科技三路1號,1,700.0,第二分局,
大樓,科園里,新竹市東區科園里工業東二路8號,1,140.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里新安路3號,1,218.0,第二分局,
大樓,科園里,新竹市東區科園里工業東二路4號,1,178.0,第二分局,
大樓,科園里,新竹市東區科園里工業東二路6號,1,516.0,第二分局,
大樓,科園里,新竹市東區科園里工業東二路3號,1,744.0,第二分局,
大樓,科園里,新竹市東區科園里工業東三路2號,1,189.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,582.0,第二分局,
大樓,科園里,新竹市東區科園里科園路152.154號,1,26.0,第二分局,
公寓,科園里,新竹市東區科園里民享街197號,1,29.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,3,1412.0,第二分局,
公寓,科園里,新竹市東區科園里民享街160號,1,69.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里工業東路9號 ,1,341.0,第二分局,
大樓,科園里,新竹市東區科園里民享街197巷12號,1,20.0,第二分局,
大樓,科園里,新竹市東區科園里科園路36-46號 ,1,118.0,第二分局,
大樓,科園里,新竹市東區科園里民享街9號,1,20.0,第二分局,
公寓,科園里,新竹市東區科園里科園路106號,1,24.0,第二分局,
公寓,科園里,新竹市東區科園里民享街197巷1號,1,24.0,第二分局,
公寓,科園里,新竹市東區科園里科園路100號,1,24.0,第二分局,
公寓,科園里,新竹市東區科園里民享街197巷15號,1,24.0,第二分局,
公寓,科園里,新竹市東區科園里科園路9號 ,1,28.0,第二分局,
大樓,科園里,新竹市東區科園里科園路156號,1,116.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村五路15號,1,429.0,第二分局,
大樓,科園里,新竹市東區科園里工業東五路1號,1,169.0,第二分局,
公寓,科園里,新竹市東區科園里民有一街52號,1,45.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,612.0,第二分局,
公寓,科園里,新竹市東區科園里科園路94號 ,1,53.0,第二分局,
公寓,科園里,新竹市東區科園里科園路44號 ,1,24.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路9之2號,1,156.0,第二分局,
大樓,科園里,新竹市東區科園里工業東五路6號,1,778.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,1718.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路1號,1,260.0,第二分局,
大樓,科園里,新竹市東區科園里工業東六路3號,1,229.0,第二分局,
大樓,科園里,新竹市東區科園里工業東三路1號,1,116.0,第二分局,
大樓,科園里,新竹市東區科園里新安路1號,1,304.0,第二分局,
公寓,科園里,新竹市東區科園里民享街182號,1,18.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里新安路3號,1,241.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里工業東四路18號,1,260.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里工業東四路26號,1,260.0,第二分局,
大樓,科園里,新竹市東區科園里工業東四路10-16號,1,341.0,第二分局,
大樓,科園里,新竹市東區科園里園區二路119號,1,148.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里新安路2號,1,1000.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,293.0,第二分局,
大樓,科園里,新竹市東區科園里民享街156號,1,40.0,第二分局,
大樓,公園里,新竹市東區公園里體育路26之1號 ,2,3858.0,第二分局,
大樓,科園里,新竹市東區科園里民享街152號,1,41.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里工業東二路11號,1,141.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里工業東三路34號,1,141.0,第二分局,
交通部總郵政局,科園里,新竹市東區科園里工業東二路2之1號,1,268.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村五路14號,1,330.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹中三路18號,1,321.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路101號,1,213.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,549.0,第二分局,
公寓,科園里,新竹市東區科園里科園路102號,1,20.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村三路9號,1,910.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路4號,1,137.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里新安路2號,1,2705.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里研發三路7號,1,933.0,第二分局,
大樓,科園里,新竹市東區科園里工業東三路6號,1,1160.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,682.0,第二分局,
公寓,科園里,新竹市東區科園里民有街35號,1,29.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,2620.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路101號,1,1662.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,412.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,549.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路101號,1,204.0,第二分局,
大樓,科園里,新竹市東區科園里工業東六路1號,1,149.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里研發二路10號,1,217.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村七路7號,1,332.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路31號,1,625.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村五路1號,1,496.0,第二分局,
行政院國家科學委員會,科園里,新竹市東區科園里研發六路20號,1,310.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里園區一路19號,1,938.0,第二分局,
大樓,科園里,新竹市東區科園里民享街206巷,1,85.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村三路25號,1,405.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村五路2號,1,985.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村五路17號,1,625.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村七路19號,1,372.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村七路17號,1,250.0,第二分局,
大樓,科園里,新竹市東區科園里園區一路17號,1,692.0,第二分局,
公寓,科園里,新竹市東區科園里愛民街47-49號,1,36.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,1429.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,260.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,916.0,第二分局,
公寓,科園里,新竹市東區科園里民有路10巷7弄32號 ,1,36.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62之24號,1,138.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄18號,1,153.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路1號,1,137.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里埔頂路66巷62弄20號,1,152.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄14號,1,158.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里埔頂路99巷62弄16號,1,162.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里埔頂路99巷62弄6號,1,128.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄10號,1,146.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄2號,1,110.0,第二分局,
大樓,科園里,新竹市東區科園里研新四路8號,1,4989.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄12號,1,156.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,738.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄4號,1,121.0,第二分局,
大樓,豐功里,新竹市東區豐功里新源路62巷27號 ,1,2161.0,第二分局,
大樓,軍功里,新竹市東區軍功里4鄰建功一路35號,1,133.0,第二分局,
工業技術研究院,光明里,新竹市東區光明里光明新村167號,1,734.0,第二分局,
大樓,科園里,新竹市東區科園里展業一路9號,1,4428.0,第二分局,
大樓,軍功里,新竹市東區軍功里16鄰建新路8號,1,325.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里埔頂路99巷168號,1,164.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段576巷33號,1,261.0,第二分局,
大樓,軍功里,新竹市東區軍功里4鄰建功一路37號,2,254.0,第二分局,
大樓,科園里,新竹市東區科園里湖濱二路13-27號,1,488.0,第二分局,
大樓,豐功里,新竹市東區豐功里新源街62巷29號,1,1761.0,第二分局,
大樓,科園里,新竹市東區科園里光復路一段531巷82號,1,1273.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,1905.0,第二分局,
大樓,光明里,新竹市東區光明里大學路81巷3弄15號,1,460.0,第二分局,
公寓,光明里,新竹市東區光明里大學路二段56號,2,16438.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,973.0,第二分局,
大樓,科園里,新竹市東區東科園里展業一路10號,1,544.0,第二分局,
大樓,建功里,新竹市東區建功里金城二路26號,1,273.0,第二分局,
埔頂派出所,龍山里,新竹市東區龍山里光復路一段568號,2,1381.0,第二分局,
大樓,科園里,新竹市東區科園里園區二路15.17號,1,2709.0,第二分局,
大樓,龍山里,新竹市東區龍山里7鄰光復路一段476巷88號,2,9765.0,第二分局,
大樓,科園里,新竹市東區科園里力行三路3號,1,4217.0,第二分局,
台灣電力公司,龍山里,新竹市東區龍山里7鄰光復路一段566號,1,1201.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里2鄰埔頂路107號,1,4888.0,第二分局,
大樓,立功里,新竹市東區立功里建功路24號,1,460.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷121號,1,440.0,第二分局,
大樓,科園里,新竹市東區科園里研發二路30號,1,2942.0,第二分局,
大樓,科園里,新竹市東區科園里光復路1段28-30號,1,550.0,第二分局,
大樓,科園里,新竹市東區科園里研新四路8號,1,4989.0,第二分局,
大樓,豐功里,新竹市東區豐功里建中一路35號,1,2352.0,第二分局,
大樓,軍功里,新竹市東區軍功里16鄰建新路26號,1,202.0,第二分局,
大樓,科園里,新竹市東區科園里力行一路1號,1,1266.0,第二分局,
大樓,軍功里,新竹市東區軍功里5鄰建功路31號,1,508.0,第二分局,
大樓,科園里,新竹市東區科園里研發二路32號,1,204.0,第二分局,
大樓,科園里,新竹市東區科園里力行一路12號,1,800.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,1405.0,第二分局,
大樓,科園里,新竹市東區科園里力行一路3號,1,3916.0,第二分局,
大樓,軍功里,新竹市東區軍功里1鄰光復路二段350號,1,278.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,4329.0,第二分局,
光復中學,光明里,新竹市東區光明里光復路二段153號,1,545.0,第二分局,
大樓,光明里,新竹市東區光明里大學路54號,1,734.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里2鄰埔頂路99巷8號,1,597.0,第二分局,
大樓,科園里,新竹市東區科園里力行一路10號,1,184.0,第二分局,
大樓,科園里,新竹市東區科園里工業東三路2號,1,1900.0,第二分局,
大樓,科園里,新竹市東區科園里竹村七路2-12號,1,3485.0,第二分局,
大樓,科園里,新竹市東區科園里工業東三路1號,1,2589.0,第二分局,
大樓,軍功里,新竹市東區軍功里4鄰建功一路68號,1,242.0,第二分局,
大樓,科園里,新竹市東區科園里力行三路2號,1,6508.0,第二分局,
大樓,科園里,新竹市東區科園里展業一路15號,1,2854.0,第二分局,
大樓,光明里,新竹市東區光明里大學路1021號,1,1221.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,738.0,第二分局,
大樓,科園里,新竹市東區科園里工業東四路24號,1,2241.0,第二分局,
大樓,科園里,新竹市東區科園里力行三路3號,1,10240.0,第二分局,
大樓,科園里,新竹市東區科園里力行路9號,1,6630.0,第二分局,
大樓,科園里,新竹市東區科園里展業二路18號,1,2166.0,第二分局,
大樓,科園里,新竹市東區科園里力行路10號,1,1984.0,第二分局,
大樓,科園里,新竹市東區科園里工業東路24號之1 ,1,2240.0,第二分局,
大樓,科園里,新竹市東區科園里力行三路3號,1,10240.0,第二分局,
大樓,龍山里,新竹市東區龍山里埔頂路256號,1,2848.0,第二分局,
大樓,科園里,新竹市東區科園里展業二路18號,1,2166.0,第二分局,
大樓,科園里,新竹市東區科園里力行路10號,1,2645.0,第二分局,
大樓,科園里,新竹市東區科園里力行二路16號,1,1542.0,第二分局,
大樓,科園里,新竹市東區科園里力行路2號,1,4190.0,第二分局,
大樓,建華里,新竹市東區建華里東南街188巷15-19號,1,1012.0,第二分局,
光武國中,龍山里,新竹市東區龍山里光復路一段512號,4,2284.0,第二分局,
大樓,科園里,新竹市東區科園里力行路19號,1,7110.0,第二分局,
大樓,光復里,新竹市東區光復里東勢街143-145號,1、2,189.0,第二分局,
大樓,科園里,新竹市東區科園里力行二路3號,1,7277.0,第二分局,
公寓,榮光里,新竹市東區榮光里中華路二段471號,1,37.0,第二分局,
公寓,東園里,新竹市東區東園里自由路10號第1層,1,300.0,第二分局,
大樓,東山里,新竹市東區東山里東山街77號,1,368.0,第二分局,
竹市第五信用合作社,關東里,新竹市東區關東里13鄰光復路一段238號,2,940.0,第二分局,
大樓,仙水里,新竹市東區仙水里光復路1段485巷10之1號,1,2902.0,第二分局,
公寓,綠水里,新竹市東區綠水里園後街25號,1,850.0,第二分局,
國立陽明交通大學,建功里,新竹市東區建功里24鄰建中一路27號,2,1048.0,第二分局,
大樓,東山里,新竹市東區東山里食品路141巷28號,1,190.0,第二分局,
大樓,榮光里,新竹市東區榮光里民族路15號,1,385.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段576巷17號,1,260.0,第二分局,
大樓,東山里,新竹市東區東山里食品路27號-2,1,2952.0,第二分局,
大樓,科園里,新竹市東區科園里創新二路1號,1,8240.0,第二分局,
大樓,科園里,新竹市東區科園里力行五路9號,1,4713.0,第二分局,
大樓,科園里,新竹市東區科園里24鄰力行六路6號,1,5282.0,第二分局,
大樓,科園里,新竹市東區科園里力行路2號,1,862.0,第二分局,
大樓,科園里,新竹市東區科園里研發二路25號,1,3540.0,第二分局,
國立清華大學(動機工程館),光明里,新竹市東區光明里光復路二段101號,1,2826.0,第二分局,
大樓,東山里,新竹市東區東山里食品路127巷5號,1,324.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段576巷42號,1,2748.0,第二分局,
大樓,榮光里,新竹市東區榮光里民族路7號,2,369.0,第二分局,
大樓,軍功里,新竹市東區軍功里4鄰建功一路29號,2,289.0,第二分局,
大樓,金山里,新竹市東區金山里金山七街1號,1,2292.0,第二分局,
大樓,科園里,新竹市東區科園里24鄰力行路16號,1,10056.0,第二分局,
大樓,金山里,新竹市東區金山里光復路1段89巷141號,2,6346.0,第二分局,
大樓,光明里,新竹市東區光明里大學路228號,1,412.0,第二分局,
大樓,光明里,新竹市東區光明里大學路216號,2,834.0,第二分局,
大樓,新莊里,新竹市東區新莊里光復路1段376巷293號,2,1521.0,第二分局,
大樓,科園里,新竹市東區科園里24鄰力行路22號,1,536.0,第二分局,
大樓,科園里,新竹市東區科園里24鄰科技五路2號,1,8285.0,第二分局,
大樓,立功里,新竹市東區立功里光復路二段272號,1,886.0,第二分局,
龍山國小,龍山里,新竹市東區龍山里光復路一段574號,1,284.0,第二分局,
大樓,中正里,新竹市東區中正里中正路59號,2,344.0,第二分局,
大樓,新莊里,新竹市東區新莊里光復路1段67號,2,3777.0,第二分局,
大樓,科園里,新竹市東區科園里研新二路1號,1,404.0,第二分局,
大樓,榮光里,新竹市東區榮光里民族路27號,1,284.0,第二分局,
大樓,科園里,新竹市東區科園里24鄰力行路11號,1,6162.0,第二分局,
大樓,科園里,新竹市東區科園里4鄰力行路25號,1,1568.0,第二分局,
大樓,仙水里,新竹市東區仙水里光復路1段525巷65號,2,402.0,第二分局,
大樓,東山里,新竹市東區東山里學府路29號,1,1276.0,第二分局,
建功國小,軍功里,新竹市東區軍功里建功一路104巷22號,1,584.0,第二分局,
大樓,關東里,新竹市東區關東里光復路1段322號,2,302.0,第二分局,
公寓,綠水里,新竹市東區綠水里光復路2段321號,1,14.0,第二分局,
大樓,科園里,新竹市東區科園里24鄰工業東七路7號  ,1,2444.0,第二分局,
大樓,仙水里,新竹市東區仙水里光復路1段459巷47號,1,1137.0,第二分局,
大樓,軍功里,新竹市東區軍功里14鄰建新路52號,3,10742.0,第二分局,
大樓,綠水里,新竹市東區綠水里光復路2段321號,1,24.0,第二分局,
大樓,金山里,新竹市東區金山里光復路1段89巷109號,2,6981.0,第二分局,
新竹高級工業職業學校,三民里,新竹市東區三民里中華路二段2號,1,1110.0,第二分局,
建功國中,立功里,新竹市東區立功里10鄰建功二路17號,1,2756.0,第二分局,
大樓,科園里,新竹市東區科園里展業一路10號,1,6024.0,第二分局,
大樓,立功里,新竹市東區立功里光復路2段2巷49號,1,1804.0,第二分局,
大樓,仙水里,新竹市東區仙水里光復路1段525巷39號,1,164.0,第二分局,
公寓,金山里,新竹市東區金山里力行四路5號,3,29.0,第二分局,
大樓,金山里,新竹市東區金山里金山街2號,1,869.0,第二分局,
大樓,科園里,新竹市東區科園里科技五路6號,1,5126.0,第二分局,
大樓,科園里,新竹市東區科園里力行路23號,1,1942.0,第二分局,
大樓,科園里,新竹市東區科園里工業東四路24之2號,1,4720.0,第二分局,
大樓,金山里,新竹市東區金山里力行六路5號,3,856.0,第二分局,
大樓,榮光里,新竹市東區榮光里中華路二段419號,2,3220.0,第二分局,
大樓,科園里,新竹市東區科園里24鄰力行五路3號,1,10729.0,第二分局,
大樓,新莊里,新竹市東區新莊里新莊街171號,1,655.0,第二分局,
大樓,金山里,新竹市東區金山里介壽路45號,1,1008.0,第二分局,
大樓,三民里,新竹市東區三民里東大路一段118號,3,1250.0,第二分局,
大樓,科園里,新竹市東區科園里力行路12號,1,762.0,第二分局,
大樓,建功里,新竹市東區建功里11鄰建功二路61號,1,909.0,第二分局,
大樓,榮光里,新竹市東區榮光里民族路15號,1,385.0,第二分局,
大樓,光明里,新竹市東區光明里14鄰大學路1031號,1,496.0,第二分局,
大樓,仙水里,新竹市東區仙水里光復路1段72號,2,1541.0,第二分局,
大樓,科園里,新竹市東區科園里1鄰光復路一段683巷1弄3號,1,197.0,第二分局,
大樓,科園里,新竹市東區科園里力行七路8號,1,6822.0,第二分局,
大樓,東山里,新竹市東區東山里食品路43號,1,588.0,第二分局,
大樓,金山里,新竹市東區金山里力行六路3號,3,4484.0,第二分局,
公寓,東園里,新竹市東區東園里中華路一段305號,1,177.0,第二分局,
大樓,東園里,新竹市東區東園里中華路2段51號,1,1300.0,第二分局,
大樓,千甲里,新竹市東區千甲里水利路21號,1,2120.0,第二分局,
大樓,千甲里,新竹市東區千甲里水利路81號,1,8578.0,第二分局,
大樓,公園里,新竹市東區公園里公園路280號,2,3194.0,第二分局,
大樓,復中里,新竹市東區復中里三民路97號,1,1266.0,第二分局,
大樓,綠水里,新竹市東區綠水里光復路2段289號,1,3664.0,第二分局,
大樓,公園里,新竹市東區公園里公園路326號,2,4204.0,第二分局,
大樓,綠水里,新竹市東區綠水里園後街43號-9,1,116.0,第二分局,
大樓,公園里,新竹市東區公園里公園路328號,2,2219.0,第二分局,
大樓,東山里,新竹市東區東山里食品路41號1-19,1,5436.0,第二分局,
大樓,綠水里,新竹市東區綠水里博愛街49號,1,1081.0,第二分局,
公寓,建華里,新竹市東區建華里學府路4號,1,2150.0,第二分局,
公寓,復興里,新竹市東區復興里9鄰經國路一段379巷35號,1,155.0,第二分局,
大樓,復興里,新竹市東區復興里9鄰經國路一段379巷5號,1,232.0,第二分局,
大樓,文華里,新竹市東區文華里經國路一段730號,1,483.0,第二分局,
大樓,榮光里,新竹市東區榮光里東門街75號,1,334.0,第二分局,
三民國小,復興里,新竹市東區復興里10鄰自由路66號,1,1476.0,第二分局,
大樓,三民里,新竹市東區三民里中華路二段162巷16號,1,196.0,第二分局,
大樓,復興里,新竹市東區復興里9鄰經國路一段393號,1,853.0,第二分局,
新竹高級工業職業學校,三民里,新竹市東區三民里中華路二段2號,1,1813.0,第二分局,
東門國小,育賢里,新竹市東區育賢里民族路33號,1,905.0,第二分局,
稅務局,中正里,新竹市東區中正里中央路112號,2,1912.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,205.0,第二分局,
大樓,科園里,新竹市東區科園里科園路107巷1號,1,2176.0,第二分局,
新科國中,金山里,新竹市東區金山里光復路1段89巷88號,1,950.0,第二分局,
大樓,金山里,新竹市東區金山里力行七路6號,1,2988.0,第二分局,
大樓,復中里,新竹市東區復中里民權路211號,1,812.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,359.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,1243.0,第二分局,
大樓,錦華里,新竹市東區錦華里3鄰民權路229號,1,162.0,第二分局,
大樓,豐功里,新竹市東區豐功里東美路89號,2,1675.0,第二分局,
公寓,中正里,新竹市東區中正里府後街18號,1,24.0,第二分局,
大樓,中正里,新竹市東區中正里中正路96巷1號,1,552.0,第二分局,
大樓,科園里,新竹市東區科園里科學園路171號,1,2355.0,第二分局,
大樓,科園里,新竹市東區科園里湖濱二路28號,1,1583.0,第二分局,
大樓,科園里,新竹市東區科園里工業三路3號 ,1,8337.0,第二分局,
大樓,錦華里,新竹市東區錦華里4鄰世界街60巷10號,1,149.0,第二分局,
大樓,新莊里,新竹市東區新莊里光復路1段360號,2,9817.0,第二分局,
大樓,關新里,新竹市東區關新里關新西街192號,2,6474.0,第二分局,
大樓,豐功里,新竹市東區豐功里公道五路二段315號,1,25100.0,第二分局,
大樓,復興里,新竹市東區復興里經國路一段406號,1,2007.0,第二分局,
新竹市消防局,公園里,新竹市東區公園里公園路356之1號,1,255.0,第二分局,
大樓,文華里,新竹市東區文華里北大路52號,1,298.0,第二分局,
關東國小,關東里,新竹市東區關東里關東路53號,2,1950.0,第二分局,
大樓,仙宮里,新竹市東區仙宮里1鄰寶山路452巷2弄1號,3,3155.0,第二分局,
大樓,光明里,新竹市東區光明里大學路214號,1,132.0,第二分局,
新科國中,金山里,新竹市東區金山里光復路1段89巷88之1號,1,1857.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰公道五路二段99號,3,9854.0,第二分局,
大樓,文華里,新竹市東區文華里北大路21號,1,778.0,第二分局,
大樓,新莊里,新竹市東區新莊里12鄰關新路19巷35號,3,9817.0,第二分局,
大樓,錦華里,新竹市東區錦華里4鄰東大路一段222號,1,759.0,第二分局,
大樓,關新里,新竹市東區關新里關新東路356號,2,6764.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,2,3663.0,第二分局,
公寓,三民里,新竹市東區三民里民族路67巷1弄5號,1,68.0,第二分局,
大樓,龍山里,新竹市東區龍山里16鄰崇和路7號,3,11937.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里13鄰慈祥路80號,1,3831.0,第二分局,
公寓,三民里,新竹市東區三民里民權路111巷23號,1,69.0,第二分局,
大樓,龍山里,新竹市東區龍山里2鄰立鵬路81號,2,7491.0,第二分局,
大樓,中正里,新竹市東區中正里府後街21號,2,860.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里13鄰世傑路298號,3,5563.0,第二分局,
大樓,新莊里,新竹市東區新莊里11鄰關新路19巷38號,3,11978.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里22鄰慈雲路139號,4,12664.0,第二分局,
大樓,關新里,新竹市東區關新里關新西路67號,1,897.0,第二分局,
大樓,關新里,新竹市東區關新里關新路63巷1之1號,1,415.0,第二分局,
大樓,復中里,新竹市東區復中里中央路245巷58號,3,959.0,第二分局,
大樓,關東里,新竹市東區關東里關新東路1段178號,3,11979.0,第二分局,
大樓,豐功里,新竹市東區豐功里7鄰建中路110號,2,13437.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里13鄰慈祥路70號,3,2365.0,第二分局,
國防部總政治作戰局-王明我,建功里,新竹市東區建功里1鄰金城一路75號,1,35012.0,第二分局,
大樓,龍山里,新竹市東區龍山里6鄰龍山東路286號,3,12064.0,第二分局,
大樓,錦華里,新竹市東區錦華里6鄰錦華街49號,1,2917.0,第二分局,
大樓,光明里,新竹市東區光明里20鄰大學路1001號,1,17333.0,第二分局,
大樓,豐功里,新竹市東區豐功里1鄰公道五路二段415號,1,13613.0,第二分局,
公寓,錦華里,新竹市東區錦華里18鄰北大路31號,1,26.0,第二分局,
公寓,復興里,新竹市東區復興路7鄰自由路95巷38弄25號,1,620.0,第二分局,
大樓,親仁里,新竹市東區親仁里文化街100號,1,1114.0,第二分局,
大樓,東園里,新竹市東區東園里中華路一段289號2-1號,1,6346.0,第二分局,
新竹女中,三民里,新竹市東區三民里中華路二段270號,1,1353.0,第二分局,
大樓,龍山里,新竹市東區龍山里11鄰埔頂路502號,3,4202.0,第二分局,
大樓,東勢里,新竹市東區東勢里6鄰東新路82號,3,15045.0,第二分局,
大樓,東園里,新竹市東區東園里15鄰鐵道路一段28巷93號,1,13602.0,第二分局,
大樓,東園里,新竹市東區東園里中華路一段320-2號,1,2769.0,第二分局,
大樓,關新里,新竹市東區關新里5鄰關新路65號,3,5046.0,第二分局,
公寓,公園里,新竹市東區公園里花園街43巷2之18號,1,33.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,2,1690.0,第二分局,
大樓,三民里,新竹市東區三民里中華路二段185號,2,1980.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,2,2873.0,第二分局,
大樓,光明里,新竹市東區光明里大學路16號,2,7196.0,第二分局,
大樓,文華里,新竹市東區文華里北大路92巷59號,2,1436.0,第二分局,
大樓,光復里,新竹市東區光復里忠孝路9-2號,1,199.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里22鄰慈雲路95號,5,4438.0,第二分局,
公寓,光復里,新竹市東區光復里11鄰忠孝路72巷1號,1,4077.0,第二分局,
公寓,光復里,新竹市東區光復里忠孝路27巷25號1樓,1,1458.0,第二分局,
大樓,光復里,新竹市東區光復里水源街65號,1,1104.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里慈祥路99號,1,382.0,第二分局,
大樓,榮光里,新竹市東區榮光里林森路18號,1,4807.0,第二分局,
大樓,龍山里,新竹市東區龍山里5鄰慈雲路68號,5,5111.0,第二分局,
公寓,東園里,新竹市東區東園里八德路19巷21號,1,1678.0,第二分局,
公寓,東園里,新竹市東區東園里八德路27巷22號,1,1645.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里25鄰慈雲路118號,5,5758.0,第二分局,
大樓,文華里,新竹市東區文華里民權路267號,1,1936.0,第二分局,
光武中學,龍山里,新竹市東區龍山里光復路一段512號,1,3375.0,第二分局,
公寓,綠水里,新竹市東區綠水里光復路2段808號,1,1433.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里世傑路99號,3,3597.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,2435.0,第二分局,
大樓,光復里,新竹市東區光復里7鄰公道五路三段1號,1,9771.0,第二分局,
大樓,錦華里,新竹市東區錦華里2鄰世界街10號,1,241.0,第二分局,
大樓,綠水里,新竹市東區綠水里7鄰光復路二段321號,1,3145.0,第二分局,
大樓,錦華里,新竹市東區錦華里3鄰東大路232巷12號,1,485.0,第二分局,
