編號,村里別,地址,可容納人數,地下樓層數,類別,備註,placemark_address
908.0,惠來里,彰化縣員林市惠來里中山路1段532號,"48 ","1 ",大樓,,彰化縣員林市惠來里中山路1段532號
909.0,惠來里,彰化縣員林市惠來里中山路1段534號,"48 ","1 ",大樓,,彰化縣員林市惠來里中山路1段534號
910.0,惠來里,彰化縣員林市惠來里中正路1巷69號,"71 ","1 ",大樓,,彰化縣員林市惠來里中正路1巷69號
911.0,惠來里,彰化縣員林市惠來里中正路1巷70號,"71 ","1 ",大樓,,彰化縣員林市惠來里中正路1巷70號
912.0,惠來里,彰化縣員林市惠來里中正路1巷71號,"71 ","1 ",大樓,,彰化縣員林市惠來里中正路1巷71號
913.0,惠來里,彰化縣員林市惠來里永和街57號,"41 ","1 ",大樓,,彰化縣員林市惠來里永和街57號
914.0,惠來里,彰化縣員林市惠來里永和街59號,"37 ","1 ",大樓,,彰化縣員林市惠來里永和街59號
915.0,惠來里,彰化縣員林市惠來里永和街76號,"399 ","1 ",大樓,,彰化縣員林市惠來里永和街76號
916.0,惠來里,彰化縣員林市惠來里永和街81號,"32 ","1 ",大樓,,彰化縣員林市惠來里永和街81號
917.0,惠來里,彰化縣員林市惠來里光明南街32號,"33 ","1 ",大樓,,彰化縣員林市惠來里光明南街32號
918.0,惠來里,彰化縣員林市惠來里光明南街36號,"37 ","1 ",大樓,,彰化縣員林市惠來里光明南街36號
919.0,惠來里,彰化縣員林市惠來里光明南街56號,"200 ","1 ",大樓,,彰化縣員林市惠來里光明南街56號
920.0,惠來里,彰化縣員林市惠來里光明街141巷20號,"129 ","1 ",大樓,,彰化縣員林市惠來里光明街141巷20號
921.0,惠來里,彰化縣員林市惠來里光明街141號,"227 ","1 ",大樓,,彰化縣員林市惠來里光明街141號
922.0,惠來里,彰化縣員林市惠來里光明街161號,"23 ","1 ",大樓,,彰化縣員林市惠來里光明街161號
923.0,惠來里,彰化縣員林市惠來里光明街18巷25號,"59 ","1 ",大樓,,彰化縣員林市惠來里光明街18巷25號
924.0,惠來里,彰化縣員林市惠來里光明街18巷25號,"25 ","1 ",大樓,,彰化縣員林市惠來里光明街18巷25號
925.0,惠來里,彰化縣員林市惠來里光明街18巷29弄1之11號,"200 ","1 ",大樓,,彰化縣員林市惠來里光明街18巷29弄1之11號
926.0,惠來里,彰化縣員林市惠來里光明街198.200號,"261 ","1 ",大樓,,彰化縣員林市惠來里光明街198.200號
927.0,惠來里,彰化縣員林市惠來里光明街205號,"51 ","1 ",大樓,,彰化縣員林市惠來里光明街205號
928.0,惠來里,彰化縣員林市惠來里光明街209號,"40 ","1 ",大樓,,彰化縣員林市惠來里光明街209號
929.0,惠來里,彰化縣員林市惠來里南昌路124號,"27 ","1 ",大樓,,彰化縣員林市惠來里南昌路124號
930.0,惠來里,彰化縣員林市惠來里南昌路126之1號,"61 ","1 ",大樓,,彰化縣員林市惠來里南昌路126之1號
931.0,惠來里,彰化縣員林市惠來里南昌路128號,"199 ","1 ",大樓,,彰化縣員林市惠來里南昌路128號
932.0,惠來里,彰化縣員林市惠來里南昌路138號,"85 ","1 ",大樓,,彰化縣員林市惠來里南昌路138號
933.0,惠來里,彰化縣員林市惠來里南昌路138號,"393 ","1 ",大樓,,彰化縣員林市惠來里南昌路138號
934.0,惠來里,彰化縣員林市惠來里南昌路150之1號,"17 ","1 ",大樓,,彰化縣員林市惠來里南昌路150之1號
935.0,惠來里,彰化縣員林市惠來里南昌路150之1號,"17 ","1 ",大樓,,彰化縣員林市惠來里南昌路150之1號
936.0,惠來里,彰化縣員林市惠來里南昌路152之1號,"44 ","1 ",大樓,,彰化縣員林市惠來里南昌路152之1號
937.0,惠來里,彰化縣員林市惠來里南昌路225巷3號,"149 ","1 ",大樓,,彰化縣員林市惠來里南昌路225巷3號
938.0,惠來里,彰化縣員林市惠來里南昌路75.77號,"1,745 ","1 ",大樓,,彰化縣員林市惠來里南昌路75.77號
939.0,惠來里,彰化縣員林市惠來里南昌路79號2樓,"109 ","1 ",大樓,,彰化縣員林市惠來里南昌路79號2樓
940.0,惠來里,彰化縣員林市惠來里南昌路91號,"167 ","1 ",大樓,,彰化縣員林市惠來里南昌路91號
941.0,惠來里,彰化縣員林市惠來里惠來街104號,"88 ","1 ",大樓,,彰化縣員林市惠來里惠來街104號
942.0,惠來里,彰化縣員林市惠來里惠來街106巷98弄2號,"27 ","1 ",大樓,,彰化縣員林市惠來里惠來街106巷98弄2號
943.0,惠來里,彰化縣員林市惠來里惠來街106巷98弄4號,"27 ","1 ",大樓,,彰化縣員林市惠來里惠來街106巷98弄4號
944.0,惠來里,彰化縣員林市惠來里惠來街106巷98弄6號,"27 ","1 ",大樓,,彰化縣員林市惠來里惠來街106巷98弄6號
945.0,惠來里,彰化縣員林市惠來里惠來街106巷98弄8號,"27 ","1 ",大樓,,彰化縣員林市惠來里惠來街106巷98弄8號
946.0,惠來里,彰化縣員林市惠來里惠來街108之3號,"48 ","1 ",大樓,,彰化縣員林市惠來里惠來街108之3號
947.0,惠來里,彰化縣員林市惠來里惠來街96號,"33 ","1 ",大樓,,彰化縣員林市惠來里惠來街96號
948.0,惠來里,彰化縣員林市惠來里惠明街105號,"29 ","1 ",大樓,,彰化縣員林市惠來里惠明街105號
949.0,惠來里,彰化縣員林市惠來里惠明街106巷50弄1號,"24 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷50弄1號
950.0,惠來里,彰化縣員林市惠來里惠明街106巷50弄2號,"24 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷50弄2號
951.0,惠來里,彰化縣員林市惠來里惠明街106巷50弄3號,"24 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷50弄3號
952.0,惠來里,彰化縣員林市惠來里惠明街106巷50弄5號,"24 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷50弄5號
953.0,惠來里,彰化縣員林市惠來里惠明街106巷52號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷52號
954.0,惠來里,彰化縣員林市惠來里惠明街106巷53號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷53號
955.0,惠來里,彰化縣員林市惠來里惠明街106巷54號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷54號
956.0,惠來里,彰化縣員林市惠來里惠明街106巷55號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷55號
957.0,惠來里,彰化縣員林市惠來里惠明街106巷56號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷56號
958.0,惠來里,彰化縣員林市惠來里惠明街106巷57號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷57號
959.0,惠來里,彰化縣員林市惠來里惠明街106巷58號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷58號
960.0,惠來里,彰化縣員林市惠來里惠明街106巷59號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷59號
961.0,惠來里,彰化縣員林市惠來里惠明街106巷60號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷60號
962.0,惠來里,彰化縣員林市惠來里惠明街106巷61號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷61號
963.0,惠來里,彰化縣員林市惠來里惠明街106巷62號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷62號
964.0,惠來里,彰化縣員林市惠來里惠明街106巷63號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷63號
965.0,惠來里,彰化縣員林市惠來里惠明街106巷64號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷64號
966.0,惠來里,彰化縣員林市惠來里惠明街106巷65號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷65號
967.0,惠來里,彰化縣員林市惠來里惠明街106巷66號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷66號
968.0,惠來里,彰化縣員林市惠來里惠明街106巷67號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷67號
969.0,惠來里,彰化縣員林市惠來里惠明街106巷68號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷68號
970.0,惠來里,彰化縣員林市惠來里惠明街106巷69號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷69號
971.0,惠來里,彰化縣員林市惠來里惠明街106巷71號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷71號
972.0,惠來里,彰化縣員林市惠來里惠明街106巷72號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷72號
973.0,惠來里,彰化縣員林市惠來里惠明街106巷73號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷73號
974.0,惠來里,彰化縣員林市惠來里惠明街106巷74號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷74號
975.0,惠來里,彰化縣員林市惠來里惠明街106巷75號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷75號
976.0,惠來里,彰化縣員林市惠來里惠明街106巷76號,"20 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷76號
977.0,惠來里,彰化縣員林市惠來里惠明街106巷78號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷78號
978.0,惠來里,彰化縣員林市惠來里惠明街106巷79號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷79號
979.0,惠來里,彰化縣員林市惠來里惠明街106巷80號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷80號
980.0,惠來里,彰化縣員林市惠來里惠明街106巷81號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷81號
981.0,惠來里,彰化縣員林市惠來里惠明街106巷82號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷82號
982.0,惠來里,彰化縣員林市惠來里惠明街106巷83號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷83號
983.0,惠來里,彰化縣員林市惠來里惠明街106巷84號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷84號
984.0,惠來里,彰化縣員林市惠來里惠明街106巷85號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷85號
985.0,惠來里,彰化縣員林市惠來里惠明街106巷86號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷86號
986.0,惠來里,彰化縣員林市惠來里惠明街106巷87號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷87號
987.0,惠來里,彰化縣員林市惠來里惠明街106巷88號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷88號
988.0,惠來里,彰化縣員林市惠來里惠明街106巷89號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷89號
989.0,惠來里,彰化縣員林市惠來里惠明街106巷90號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷90號
990.0,惠來里,彰化縣員林市惠來里惠明街106巷91號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷91號
991.0,惠來里,彰化縣員林市惠來里惠明街106巷92號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷92號
992.0,惠來里,彰化縣員林市惠來里惠明街106巷93號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷93號
993.0,惠來里,彰化縣員林市惠來里惠明街106巷94號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷94號
994.0,惠來里,彰化縣員林市惠來里惠明街106巷95號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷95號
995.0,惠來里,彰化縣員林市惠來里惠明街106巷96號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷96號
996.0,惠來里,彰化縣員林市惠來里惠明街106巷97號,"32 ","1 ",大樓,,彰化縣員林市惠來里惠明街106巷97號
997.0,惠來里,彰化縣員林市惠來里惠明街110號,"84 ","1 ",大樓,,彰化縣員林市惠來里惠明街110號
998.0,惠來里,彰化縣員林市惠來里惠明街157巷14.16.18號,"129 ","1 ",大樓,,彰化縣員林市惠來里惠明街157巷14.16.18號
999.0,惠來里,彰化縣員林市惠來里惠明街157號,"469 ","1 ",大樓,,彰化縣員林市惠來里惠明街157號
1000.0,惠來里,彰化縣員林市惠來里惠明街19巷21號,"53 ","1 ",大樓,,彰化縣員林市惠來里惠明街19巷21號
1001.0,惠來里,彰化縣員林市惠來里惠明街213號,"55 ","1 ",大樓,,彰化縣員林市惠來里惠明街213號
1002.0,惠來里,彰化縣員林市惠來里惠明街215號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街215號
1003.0,惠來里,彰化縣員林市惠來里惠明街217號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街217號
1004.0,惠來里,彰化縣員林市惠來里惠明街219號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街219號
1005.0,惠來里,彰化縣員林市惠來里惠明街221號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街221號
1006.0,惠來里,彰化縣員林市惠來里惠明街223號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街223號
1007.0,惠來里,彰化縣員林市惠來里惠明街225號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街225號
1008.0,惠來里,彰化縣員林市惠來里惠明街227號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街227號
1009.0,惠來里,彰化縣員林市惠來里惠明街229號,"56 ","1 ",大樓,,彰化縣員林市惠來里惠明街229號
1010.0,惠來里,彰化縣員林市惠來里惠明街231號,"55 ","1 ",大樓,,彰化縣員林市惠來里惠明街231號
1011.0,惠來里,彰化縣員林市惠來里惠明街233巷1至9號,"343 ","1 ",大樓,,彰化縣員林市惠來里惠明街233巷1至9號
1012.0,惠來里,彰化縣員林市惠來里惠明街303號,"1,283 ","1 ",大樓,,彰化縣員林市惠來里惠明街303號
1013.0,惠來里,彰化縣員林市惠來里惠明街53巷1弄6號,"63 ","1 ",大樓,,彰化縣員林市惠來里惠明街53巷1弄6號
1014.0,惠來里,彰化縣員林市惠來里惠明街53巷1弄8號,"59 ","1 ",大樓,,彰化縣員林市惠來里惠明街53巷1弄8號
1015.0,惠來里,彰化縣員林市惠來里惠明街58號,"65 ","1 ",大樓,,彰化縣員林市惠來里惠明街58號
1016.0,惠來里,彰化縣員林市惠來里惠明街71號,"3,407 ","1 ",大樓,,彰化縣員林市惠來里惠明街71號
1017.0,惠來里,彰化縣員林市惠來里惠明街89號,"45 ","1 ",大樓,,彰化縣員林市惠來里惠明街89號
1018.0,惠來里,彰化縣員林市惠來里黎明巷62號,"25 ","1 ",大樓,,彰化縣員林市惠來里黎明巷62號
1019.0,惠來里,彰化縣員林市惠來里光明街106號,"28 ","1 ",大樓,,彰化縣員林市惠來里光明街106號
1020.0,惠來里,彰化縣員林市惠來里15鄰中山路1段478號,"1,127 ","1 ",大樓,,彰化縣員林市惠來里15鄰中山路1段478號
1021.0,新生里,彰化縣員林市新生里員鹿路176號,"48 ","1 ",大樓,,彰化縣員林市新生里員鹿路176號
1022.0,新生里,彰化縣員林市新生里員鹿路178號,"48 ","1 ",大樓,,彰化縣員林市新生里員鹿路178號
1023.0,新生里,彰化縣員林市新生里員鹿路180號,"60 ","1 ",大樓,,彰化縣員林市新生里員鹿路180號
1024.0,新生里,彰化縣員林市新生里員鹿路182號,"48 ","1 ",大樓,,彰化縣員林市新生里員鹿路182號
1025.0,新生里,彰化縣員林市新生里員鹿路190號,"67 ","1 ",大樓,,彰化縣員林市新生里員鹿路190號
1026.0,新生里,彰化縣員林市新生里員鹿路26號,"631 ","1 ",大樓,,彰化縣員林市新生里員鹿路26號
1027.0,新生里,彰化縣員林市新生里員鹿路38巷26號,"80 ","1 ",大樓,,彰化縣員林市新生里員鹿路38巷26號
1028.0,新生里,彰化縣員林市新生里員鹿路82之1號,"48 ","1 ",大樓,,彰化縣員林市新生里員鹿路82之1號
1029.0,新生里,彰化縣員林市新生里員鹿路82號,"44 ","1 ",大樓,,彰化縣員林市新生里員鹿路82號
1030.0,新生里,彰化縣員林市新生里員鹿路86之71號,"70 ","1 ",大樓,,彰化縣員林市新生里員鹿路86之71號
1031.0,新生里,彰化縣員林市新生里員鹿路86之312號,"64 ","1 ",大樓,,彰化縣員林市新生里員鹿路86之312號
1032.0,新生里,彰化縣員林市新生里員鹿路86之313號,"64 ","1 ",大樓,,彰化縣員林市新生里員鹿路86之313號
1033.0,新生里,彰化縣員林市新生里員鹿路86之314號,"64 ","1 ",大樓,,彰化縣員林市新生里員鹿路86之314號
1034.0,新生里,彰化縣員林市新生里員鹿路86之315號,"64 ","1 ",大樓,,彰化縣員林市新生里員鹿路86之315號
1035.0,新生里,彰化縣員林市新生里員鹿路86號,"23 ","1 ",大樓,,彰化縣員林市新生里員鹿路86號
1036.0,新生里,彰化縣員林市新生里員鹿路88號,"23 ","1 ",大樓,,彰化縣員林市新生里員鹿路88號
1037.0,新生里,彰化縣員林市新生里莒光路161巷32.34號,"164 ","1 ",大樓,,彰化縣員林市新生里莒光路161巷32.34號
1038.0,新生里,彰化縣員林市新生里莒光路222號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路222號
1039.0,新生里,彰化縣員林市新生里莒光路224號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路224號
1040.0,新生里,彰化縣員林市新生里莒光路230號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路230號
1041.0,新生里,彰化縣員林市新生里莒光路234號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路234號
1042.0,新生里,彰化縣員林市新生里莒光路236號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路236號
1043.0,新生里,彰化縣員林市新生里莒光路238號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路238號
1044.0,新生里,彰化縣員林市新生里莒光路264號,"25 ","1 ",大樓,,彰化縣員林市新生里莒光路264號
1045.0,新生里,彰化縣員林市新生里莒光路282巷13號,"36 ","1 ",大樓,,彰化縣員林市新生里莒光路282巷13號
1046.0,新生里,彰化縣員林市新生里莒光路282巷17弄11號,"23 ","1 ",大樓,,彰化縣員林市新生里莒光路282巷17弄11號
1047.0,新生里,彰化縣員林市新生里莒光路282巷8弄12號,"25 ","1 ",大樓,,彰化縣員林市新生里莒光路282巷8弄12號
1048.0,新生里,彰化縣員林市新生里莒光路288號,"32 ","1 ",大樓,,彰化縣員林市新生里莒光路288號
1049.0,新生里,彰化縣員林市新生里莒光路290號,"31 ","1 ",大樓,,彰化縣員林市新生里莒光路290號
1050.0,新生里,彰化縣員林市新生里莒光路292號,"31 ","1 ",大樓,,彰化縣員林市新生里莒光路292號
1051.0,新生里,彰化縣員林市新生里莒光路293號,"55 ","1 ",大樓,,彰化縣員林市新生里莒光路293號
1052.0,新生里,彰化縣員林市新生里莒光路294號,"208 ","1 ",大樓,,彰化縣員林市新生里莒光路294號
1053.0,新生里,彰化縣員林市新生里莒光路295號,"55 ","1 ",大樓,,彰化縣員林市新生里莒光路295號
1054.0,新生里,彰化縣員林市新生里莒光路297之1至7號,"369 ","1 ",大樓,,彰化縣員林市新生里莒光路297之1至7號
1055.0,新生里,彰化縣員林市新生里莒光路310號,"28 ","1 ",大樓,,彰化縣員林市新生里莒光路310號
1056.0,新生里,彰化縣員林市新生里莒光路312號,"28 ","1 ",大樓,,彰化縣員林市新生里莒光路312號
1057.0,新生里,彰化縣員林市新生里莒光路314號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路314號
1058.0,新生里,彰化縣員林市新生里莒光路329號,"26 ","1 ",大樓,,彰化縣員林市新生里莒光路329號
1059.0,新生里,彰化縣員林市新生里莒光路331號,"26 ","1 ",大樓,,彰化縣員林市新生里莒光路331號
1060.0,新生里,彰化縣員林市新生里莒光路333號,"26 ","1 ",大樓,,彰化縣員林市新生里莒光路333號
1061.0,新生里,彰化縣員林市新生里莒光路335號,"26 ","1 ",大樓,,彰化縣員林市新生里莒光路335號
1062.0,新生里,彰化縣員林市新生里莒光路337號,"26 ","1 ",大樓,,彰化縣員林市新生里莒光路337號
1063.0,新生里,彰化縣員林市新生里莒光路340號,"32 ","1 ",大樓,,彰化縣員林市新生里莒光路340號
1064.0,新生里,彰化縣員林市新生里莒光路346號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路346號
1065.0,新生里,彰化縣員林市新生里莒光路348號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路348號
1066.0,新生里,彰化縣員林市新生里莒光路350號,"27 ","1 ",大樓,,彰化縣員林市新生里莒光路350號
1067.0,新生里,彰化縣員林市新生里莒光路371號,"532 ","1 ",大樓,,彰化縣員林市新生里莒光路371號
1068.0,新生里,彰化縣員林市新生里莒光路376號,"53 ","1 ",大樓,,彰化縣員林市新生里莒光路376號
1069.0,新生里,彰化縣員林市新生里莒光路378號,"53 ","1 ",大樓,,彰化縣員林市新生里莒光路378號
1070.0,新生里,彰化縣員林市新生里莒光路439號,"25 ","1 ",大樓,,彰化縣員林市新生里莒光路439號
1071.0,新生里,彰化縣員林市新生里莒光路43號,"25 ","1 ",大樓,,彰化縣員林市新生里莒光路43號
1072.0,新生里,彰化縣員林市新生里莒光路441號,"29 ","1 ",大樓,,彰化縣員林市新生里莒光路441號
1073.0,新生里,彰化縣員林市新生里莒光路443號,"29 ","1 ",大樓,,彰化縣員林市新生里莒光路443號
1074.0,新生里,彰化縣員林市新生里莒光路447號,"47 ","1 ",大樓,,彰化縣員林市新生里莒光路447號
1075.0,新生里,彰化縣員林市新生里莒光路457巷11弄7號,"33 ","1 ",大樓,,彰化縣員林市新生里莒光路457巷11弄7號
1076.0,新生里,彰化縣員林市新生里莒光路457巷11弄9號,"35 ","1 ",大樓,,彰化縣員林市新生里莒光路457巷11弄9號
1077.0,新生里,彰化縣員林市新生里莒光路469號,"85 ","1 ",大樓,,彰化縣員林市新生里莒光路469號
1078.0,新生里,彰化縣員林市新生里莒光路469號,"32 ","1 ",大樓,,彰化縣員林市新生里莒光路469號
1079.0,新生里,彰化縣員林市新生里莒光路473號,"31 ","1 ",大樓,,彰化縣員林市新生里莒光路473號
1080.0,新生里,彰化縣員林市新生里莒光路474巷15弄10號,"29 ","1 ",大樓,,彰化縣員林市新生里莒光路474巷15弄10號
1081.0,新生里,彰化縣員林市新生里莒光路474巷15弄12號,"29 ","1 ",大樓,,彰化縣員林市新生里莒光路474巷15弄12號
1082.0,新生里,彰化縣員林市新生里莒光路474巷15弄14號,"29 ","1 ",大樓,,彰化縣員林市新生里莒光路474巷15弄14號
1083.0,新生里,彰化縣員林市新生里莒光路474巷15弄16號,"29 ","1 ",大樓,,彰化縣員林市新生里莒光路474巷15弄16號
1084.0,新生里,彰化縣員林市新生里莒光路475號,"67 ","1 ",大樓,,彰化縣員林市新生里莒光路475號
1085.0,新生里,彰化縣員林市新生里莒光路477號,"65 ","1 ",大樓,,彰化縣員林市新生里莒光路477號
1086.0,新生里,彰化縣員林市新生里莒光路635巷109弄10號,"81 ","1 ",大樓,,彰化縣員林市新生里莒光路635巷109弄10號
1087.0,新生里,彰化縣員林市新生里莒光路635巷109弄20號,"117 ","1 ",大樓,,彰化縣員林市新生里莒光路635巷109弄20號
1088.0,新生里,彰化縣員林市新生里莒光路635巷109弄28號,"111 ","1 ",大樓,,彰化縣員林市新生里莒光路635巷109弄28號
1089.0,新生里,彰化縣員林市新生里莒光路635號,"129 ","1 ",大樓,,彰化縣員林市新生里莒光路635號
1090.0,新生里,彰化縣員林市新生里新生路109巷21號,"112 ","1 ",大樓,,彰化縣員林市新生里新生路109巷21號
1091.0,新生里,彰化縣員林市新生里新生路109巷24號,"205 ","1 ",大樓,,彰化縣員林市新生里新生路109巷24號
1092.0,新生里,彰化縣員林市新生里新生路109巷7號,"175 ","1 ",大樓,,彰化縣員林市新生里新生路109巷7號
1093.0,新生里,彰化縣員林市新生里新生路111巷27號,"353 ","1 ",大樓,,彰化縣員林市新生里新生路111巷27號
1094.0,新生里,彰化縣員林市新生里新生路111巷56號,"113 ","1 ",大樓,,彰化縣員林市新生里新生路111巷56號
1095.0,新生里,彰化縣員林市新生里新生路11號,"15 ","1 ",大樓,,彰化縣員林市新生里新生路11號
1096.0,新生里,彰化縣員林市新生里新生路120號,"25 ","1 ",大樓,,彰化縣員林市新生里新生路120號
1097.0,新生里,彰化縣員林市新生里新生路122號,"25 ","1 ",大樓,,彰化縣員林市新生里新生路122號
1098.0,新生里,彰化縣員林市新生里新生路124號,"25 ","1 ",大樓,,彰化縣員林市新生里新生路124號
1099.0,新生里,彰化縣員林市新生里新生路126號,"25 ","1 ",大樓,,彰化縣員林市新生里新生路126號
1100.0,新生里,彰化縣員林市新生里新生路152號,"44 ","1 ",大樓,,彰化縣員林市新生里新生路152號
1101.0,新生里,彰化縣員林市新生里新生路155巷33弄1號,"27 ","1 ",大樓,,彰化縣員林市新生里新生路155巷33弄1號
1102.0,新生里,彰化縣員林市新生里新生路155巷33弄3號,"27 ","1 ",大樓,,彰化縣員林市新生里新生路155巷33弄3號
1103.0,新生里,彰化縣員林市新生里新生路155巷34弄15號,"67 ","1 ",大樓,,彰化縣員林市新生里新生路155巷34弄15號
1104.0,新生里,彰化縣員林市新生里新生路155巷34弄23號,"67 ","1 ",大樓,,彰化縣員林市新生里新生路155巷34弄23號
1105.0,新生里,彰化縣員林市新生里新生路155巷34弄25號,"67 ","1 ",大樓,,彰化縣員林市新生里新生路155巷34弄25號
1106.0,新生里,彰化縣員林市新生里新生路155巷34弄27號,"67 ","1 ",大樓,,彰化縣員林市新生里新生路155巷34弄27號
1107.0,新生里,彰化縣員林市新生里新生路155巷6弄24號,"20 ","1 ",大樓,,彰化縣員林市新生里新生路155巷6弄24號
1108.0,新生里,彰化縣員林市新生里新生路157號,"1,007 ","1 ",大樓,,彰化縣員林市新生里新生路157號
1109.0,新生里,彰化縣員林市新生里新生路15號,"15 ","1 ",大樓,,彰化縣員林市新生里新生路15號
1110.0,新生里,彰化縣員林市新生里新生路1之3號,"23 ","1 ",大樓,,彰化縣員林市新生里新生路1之3號
1111.0,新生里,彰化縣員林市新生里新生路239號,"20 ","1 ",大樓,,彰化縣員林市新生里新生路239號
1112.0,新生里,彰化縣員林市新生里新生路27巷7號,"264 ","1 ",大樓,,彰化縣員林市新生里新生路27巷7號
1113.0,新生里,彰化縣員林市新生里新生路27巷7號,"245 ","1 ",大樓,,彰化縣員林市新生里新生路27巷7號
1114.0,新生里,彰化縣員林市新生里新生路28號,"51 ","1 ",大樓,,彰化縣員林市新生里新生路28號
1115.0,新生里,彰化縣員林市新生里新生路2號,"13 ","1 ",大樓,,彰化縣員林市新生里新生路2號
1116.0,新生里,彰化縣員林市新生里新生路30號,"60 ","1 ",大樓,,彰化縣員林市新生里新生路30號
1117.0,新生里,彰化縣員林市新生里新生路35號,"953 ","1 ",大樓,,彰化縣員林市新生里新生路35號
1118.0,新生里,彰化縣員林市新生里新生路390巷49號,"112 ","1 ",大樓,,彰化縣員林市新生里新生路390巷49號
1119.0,新生里,彰化縣員林市新生里新生路390巷49號,"111 ","1 ",大樓,,彰化縣員林市新生里新生路390巷49號
1120.0,新生里,彰化縣員林市新生里新生路390巷51弄18.19號,"221 ","1 ",大樓,,彰化縣員林市新生里新生路390巷51弄18.19號
1121.0,新生里,彰化縣員林市新生里新生路390巷51弄2之18號,"221 ","1 ",大樓,,彰化縣員林市新生里新生路390巷51弄2之18號
1122.0,新生里,彰化縣員林市新生里新生路3號,"15 ","1 ",大樓,,彰化縣員林市新生里新生路3號
1123.0,新生里,彰化縣員林市新生里新生路457巷11弄23號,"32 ","1 ",大樓,,彰化縣員林市新生里新生路457巷11弄23號
1124.0,新生里,彰化縣員林市新生里新生路457巷11弄5號,"32 ","1 ",大樓,,彰化縣員林市新生里新生路457巷11弄5號
1125.0,新生里,彰化縣員林市新生里新生路4號,"13 ","1 ",大樓,,彰化縣員林市新生里新生路4號
