電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
LY1983,萬和大廈,苓雅區,尚義里,高雄市苓雅區中正二路89號,"  1 ",284,苓雅分局
LY1991,文化皇家大樓,苓雅區,田西里,高雄市苓雅區中華四路193號,"  1 ",152,苓雅分局
LY1995,敦尚園華廈,苓雅區,廣澤里,高雄市苓雅區中山二路272號,"  1 ",254,苓雅分局
LY2001,友利園大廈,苓雅區,日中里,高雄市苓雅區興中一路212號,"  1 ",516,苓雅分局
LY2023,一般建築(華廈),苓雅區,中正里,高雄市苓雅區林德街10巷9號,"  1 ",183,苓雅分局
LY2024,一般建築(華廈),苓雅區,中正里,高雄市苓雅區林德街26巷12號,"  1 ",157,苓雅分局
LY2029,碼頭公寓,苓雅區,福西里,高雄市苓雅區明德街23號,"  1 ",868,苓雅分局
LY2058,友利園大廈,苓雅區,日中里,高雄市苓雅區林森二路48號,"  1 ",905,苓雅分局
LY2062,一般建築(華廈),苓雅區,日中里,高雄市苓雅區永樂街64號,"  1 ",144,苓雅分局
LY2073,鴛鴦雙子星大廈,苓雅區,普照里,高雄市苓雅區復興二路3號,"  1 ",1237,苓雅分局
LY2075,一般建築(華廈),苓雅區,永康里,高雄市苓雅區四維一路78號,"  1 ",91,苓雅分局
LY2088,一般建築(華廈),苓雅區,苓中里,高雄市苓雅區永平路42號,"  1 ",213,苓雅分局
LY2107,一般建築(華廈),苓雅區,正大里,高雄市苓雅區建國一路121之2號,"  1 ",339,苓雅分局
LY2109,以馬內利國際事業有限公司,苓雅區,普天里,高雄市苓雅區三多二路390號,"  1 ",180,苓雅分局
LY2130,一般建築(華廈),苓雅區,林興里,高雄市苓雅區林西街48巷12號,"  1 ",260,苓雅分局
LY2137,藍田大樓,苓雅區,林貴里,高雄市苓雅區和平二路324號,"  1 ",94,苓雅分局
LY2168,弘泰家園華廈,苓雅區,博仁里,高雄市苓雅區五福三路149之1號,"  1 ",606,苓雅分局
LY2173,超群大廈,苓雅區,普天里,高雄市苓雅區永靖街113號,"  1 ",1150,苓雅分局
LY2176,一般建築(華廈),苓雅區,中正里,高雄市苓雅區廣州一街159號,"  1 ",177,苓雅分局
LY2220,五權公寓,苓雅區,林德里,高雄市苓雅區五權街59號,"  1 ",509,苓雅分局
LY2267,華樹勝利大廈,苓雅區,人和里,高雄市苓雅區四維四路2號,"  2 ",437,苓雅分局
LY2281,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區和平一路147之5號,"  1 ",206,苓雅分局
LY2287,武廟中醫診所,苓雅區,正文里,高雄市苓雅區武廟路124號,"  1 ",176,苓雅分局
LY2356,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區廣州一街123號,"  1 ",200,苓雅分局
LY2377,高地商旅,苓雅區,正大里,高雄市苓雅區建民路37號,"  1 ",254,苓雅分局
LY2386,高雄師範大學,苓雅區,同慶里,高雄市苓雅區和平一路116號,"  1 ",3478,苓雅分局
LY2393,國家一品大廈,苓雅區,林泉里,高雄市苓雅區四維二路94之1號,"  1 ",318,苓雅分局
LY2397,一般建築(華廈),苓雅區,林南里,高雄市苓雅區和平一路149之15號,"  1 ",711,苓雅分局
LY2412,新崛江商旅,苓雅區,美田里,高雄市苓雅區林森二路73號,"  1 ",103,苓雅分局
LY2417,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區四維二路96之4號,"  1 ",465,苓雅分局
LY2455,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區廣東一街111號,"  1 ",222,苓雅分局
LY2456,一般建築(華廈),苓雅區,正大里,高雄市苓雅區輔仁路175號,"  1 ",174,苓雅分局
LY2469,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街57號,"  1 ",788,苓雅分局
LY2488,宏碁建設,苓雅區,尚義里,高雄市苓雅區尚志街8號,"  1 ",414,苓雅分局
LY2489,鳳凰名厦,苓雅區,尚義里,高雄市苓雅區尚志街4號,"  1 ",203,苓雅分局
LY2495,中正華夏,苓雅區,中正里,高雄市苓雅區林南街18號,"  1 ",2087,苓雅分局
LY2508,文華大廈,苓雅區,林南里,高雄市苓雅區和平一路149之6號,"  1 ",326,苓雅分局
LY2528,高屋國家廣場,苓雅區,中正里,高雄市苓雅區廣州一街149之3號,"  1 ",613,苓雅分局
LY2529,歐帝聯合大廈,苓雅區,安祥里,高雄市苓雅區和平一路256之1號,"  1 ",198,苓雅分局
LY2542,翰林華廈,苓雅區,林中里,高雄市苓雅區和平一路131號,"  1 ",262,苓雅分局
LY2552,一般建築(華廈),苓雅區,中正里,高雄市苓雅區青年一路1之11號,"  1 ",241,苓雅分局
LY2553,一般建築(華廈),苓雅區,晴朗里,高雄市苓雅區永裕街29號,"  1 ",437,苓雅分局
LY2557,一般建築(華廈),苓雅區,林中里,高雄市苓雅區五權街244號,"  1 ",140,苓雅分局
LY2588,一般建築(華廈),苓雅區,凱旋里,高雄市苓雅區凱旋二路131號,"  1 ",127,苓雅分局
LY2606,中國庭園大廈,苓雅區,中正里,高雄市苓雅區林南街22號,"  1 ",453,苓雅分局
LY2644,宏威大廈,苓雅區,尚義里,高雄市苓雅區中正二路81號,"  1 ",134,苓雅分局
LY2666,鴻漢企業,苓雅區,福壽里,高雄市苓雅區河南路102號,"  1 ",233,苓雅分局
LY2681,一般建築(華廈),苓雅區,中正里,高雄市苓雅區青年一路1之7號,"  1 ",315,苓雅分局
LY2691,如茵樓,苓雅區,中正里,高雄市苓雅區青年一路6號,"  1 ",165,苓雅分局
LY2738,一般建築(華廈),苓雅區,日中里,高雄市苓雅區忠孝二路63之2號,"  1 ",230,苓雅分局
LY2788,家發大樓,苓雅區,正文里,高雄市苓雅區武廟路122號,"  1 ",128,苓雅分局
LY2794,一般建築(華廈),苓雅區,中正里,高雄市苓雅區青年一路1之5號,"  1 ",530,苓雅分局
LY2807,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區廣州一街121號,"  1 ",257,苓雅分局
LY2814,中正長春,苓雅區,尚義里,高雄市苓雅區中正二路101號,"  1 ",243,苓雅分局
LY2821,一般建築(華廈),苓雅區,中正里,高雄市苓雅區青年一路1之18號,"  1 ",139,苓雅分局
LY2831,鳳凰翡翠樓,苓雅區,林泉里,高雄市苓雅區林泉街65號,"  1 ",444,苓雅分局
LY2835,民權雅砌大廈,苓雅區,苓雅里,高雄市苓雅區四維四路176號,"  1 ",513,苓雅分局
LY2863,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街15號,"  1 ",111,苓雅分局
LY2864,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街19號,"  1 ",133,苓雅分局
LY2865,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街23號,"  1 ",133,苓雅分局
LY2866,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街27號,"  1 ",213,苓雅分局
LY2867,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街31號,"  1 ",213,苓雅分局
LY2868,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街35號,"  1 ",197,苓雅分局
LY2873,中正文化DC大樓,苓雅區,廣澤里,高雄市苓雅區三多三路224號,"  1 ",105,苓雅分局
LY2912,麗尊酒店,苓雅區,人和里,高雄市苓雅區苓雅二路40號,"  1 ",796,苓雅分局
LY2914,一般建築(華廈),苓雅區,晴朗里,高雄市苓雅區永定街133號,"  1 ",211,苓雅分局
LY2916,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區四維二路96之5號,"  1 ",179,苓雅分局
LY2917,中正虹庭名廈,苓雅區,林德里,高雄市苓雅區英明路300號,"  1 ",266,苓雅分局
LY2964,首府大廈,苓雅區,普天里,高雄市苓雅區民權一路30號,"  1 ",449,苓雅分局
LY2966,國家花園名厦,苓雅區,中正里,高雄市苓雅區林南街31號,"  1 ",488,苓雅分局
LY2968,一般建築(華廈),苓雅區,林中里,高雄市苓雅區五權街230號,"  1 ",113,苓雅分局
LY3029,百基建設,苓雅區,五權里,高雄市苓雅區武廟路205號,"  1 ",2416,苓雅分局
LY3048,聲都青年大廈,苓雅區,和煦里,高雄市苓雅區復興二路91號,"  1 ",265,苓雅分局
LY3066,敦煌名宮華廈,苓雅區,林富里,高雄市苓雅區四維二路124號,"  1 ",448,苓雅分局
LY3067,國泰中正廣場大廈,苓雅區,林南里,高雄市苓雅區林德街39號,"  1 ",3618,苓雅分局
LY3068,福康國小,苓雅區,福隆里,高雄市苓雅區漢陽街17號,"  1 ",801,苓雅分局
LY3102,榮富民華廈,苓雅區,林圍里,高雄市苓雅區青年一路98號,"  1 ",103,苓雅分局
LY3104,國泰建設中正廣場華厦,苓雅區,林南里,高雄市苓雅區林泉街38巷7之1號,"  1 ",3297,苓雅分局
LY3109,鳳凰香榭大廈,苓雅區,林富里,高雄市苓雅區苓雅一路29號,"  1 ",983,苓雅分局
LY3116,東坡名盧華廈,苓雅區,林富里,高雄市苓雅區苓雅一路35號,"  1 ",274,苓雅分局
LY3125,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區林泉街73號,"  1 ",191,苓雅分局
LY3176,苓洲國民小學,苓雅區,城西里,高雄市苓雅區四維四路61號,"  1 ",696,苓雅分局
LY3177,裡文化大樓,苓雅區,城北里,高雄市苓雅區興中二路106號,"  1 ",539,苓雅分局
LY3178,財團法人中華基督教衛理公會,苓雅區,城東里,高雄市苓雅區城東里興中二路11號,"  1 ",197,苓雅分局
LY3179,彩虹藝術家,苓雅區,安祥里,高雄市苓雅區中正二路56巷4號,"  1.00 ",472,苓雅分局
LY3186,IDO大樓,苓雅區,苓東里,高雄市苓雅區四維四路237號,"  1 ",93,苓雅分局
LY3209,華谷馨園大樓,苓雅區,普天里,高雄市苓雅區興中一路52號之1,"  1 ",629,苓雅分局
LY3211,一般建築(華廈),苓雅區,林西里,高雄市苓雅區五權街65號,"  1 ",396,苓雅分局
LY3213,一般建築(華廈),苓雅區,安祥里,高雄市苓雅區中正二路56巷33弄8號,"  1 ",998,苓雅分局
LY3214,愛丁堡名廈,苓雅區,普天里,高雄市苓雅區興中一路22號,"  1 ",679,苓雅分局
LY3220,新都廳Ⅱ大樓,苓雅區,博仁里,高雄市苓雅區海邊路109號,"  1 ",1024,苓雅分局
LY3238,文化綻大樓,苓雅區,城北里,高雄市苓雅區四維四路69號,"  1 ",314,苓雅分局
LY3240,中國第一景大樓,苓雅區,和煦里,高雄市苓雅區仁愛三街308之1號,"  1 ",4579,苓雅分局
LY3241,一般建築(華廈),苓雅區,正大里,高雄市苓雅區武廟路66號,"  1 ",302,苓雅分局
LY3242,百成建設華廈,苓雅區,林中里,高雄市苓雅區廣東一街70號,"  1 ",446,苓雅分局
LY3244,一般建築(華廈),苓雅區,安祥里,高雄市苓雅區中正二路56巷25號,"  1 ",283,苓雅分局
LY3246,誼福企業有限公司,苓雅區,華堂里,高雄市苓雅區興中一路349號,"  1 ",133,苓雅分局
LY3284,"光華教會 - 台灣基督長老教會",苓雅區,林南里,高雄市苓雅區光華一路148之38號,"  1 ",251,苓雅分局
LY3288,一般建築(華廈),苓雅區,林富里,高雄市苓雅區福建街207之1號,"  1 ",124,苓雅分局
LY3302,阮綜合醫院,苓雅區,鼓中里,高雄市苓雅區四維四路166號,"  2 ",952,苓雅分局
LY3307,鳳凰麗榭華廈,苓雅區,林富里,高雄市苓雅區苓雅一路27號,"  1 ",467,苓雅分局
LY3330,台灣菸酒公司,苓雅區,仁政里,高雄市苓雅區文橫二路113號,"  1 ",598,苓雅分局
LY3376,台灣銀行苓雅分行,苓雅區,仁政里,高雄市苓雅區青年一路261號,"  1 ",663,苓雅分局
LY3380,長榮大樓,苓雅區,苓東里,高雄市苓雅區四維四路177號,"  2 ",476,苓雅分局
LY3392,文化白宮大廈,苓雅區,林富里,高雄市苓雅區四維二路118號,"  1 ",358,苓雅分局
LY3395,世紀双星大廈,苓雅區,林富里,高雄市苓雅區四維二路146號,"  1 ",1070,苓雅分局
LY3424,中正豪門天廈,苓雅區,林圍里,高雄市苓雅區青年一路32號,"  1 ",1302,苓雅分局
LY3425,諾貝爾名廈,苓雅區,林圍里,高雄市苓雅區民權一路90之1號,"  2 ",390,苓雅分局
LY3429,胡適名廈,苓雅區,同慶里,高雄市苓雅區四維二路28號,"  1 ",1024,苓雅分局
LY3430,大雅牙醫診所,苓雅區,林中里,高雄市苓雅區光華一路146號,"  1 ",70,苓雅分局
LY3444,道明高級中學,苓雅區,民主里,高雄市苓雅區建國一路354號,"  1 ",1162,苓雅分局
LY3445,國家一品大廈,苓雅區,林泉里,高雄市苓雅區四維二路94之18號,"  1 ",1092,苓雅分局
LY3446,國家四維新廈,苓雅區,仁政里,高雄市苓雅區四維三路198之5號,"  1 ",704,苓雅分局
LY3474,一般建築(華廈),苓雅區,同慶里,高雄市苓雅區同慶路90號,"  1 ",92,苓雅分局
LY3475,同心碧麗富邑,苓雅區,林南里,高雄市苓雅區林泉街36號,"  1 ",1578,苓雅分局
LY3476,鴻碩文化靜園華廈,苓雅區,林富里,高雄市苓雅區福建街194號,"  1 ",88,苓雅分局
LY3480,一般建築(華廈),苓雅區,安祥里,高雄市苓雅區泰順街3號十之1,"  1 ",1048,苓雅分局
LY3490,城中小貴族大廈,苓雅區,苓雅里,高雄市苓雅區四維四路172之3號,"  1 ",189,苓雅分局
LY3491,文化皇家大樓,苓雅區,林圍里,高雄市苓雅區廈門街23號,"  1 ",1736,苓雅分局
LY3502,長谷大樓,苓雅區,仁政里,高雄市苓雅區中山二路412號地下層,"  2 ",380,苓雅分局
LY3510,敦尚園華廈,苓雅區,林富里,高雄市苓雅區福建街225號,"  1 ",275,苓雅分局
LY3517,文化天下大廈,苓雅區,普天里,高雄市苓雅區福建街31號,"  1 ",808,苓雅分局
LY3520,百星凱撒天地大廈,苓雅區,普照里,高雄市苓雅區興中一路110號,"  1 ",599,苓雅分局
LY3526,四維山水大樓,苓雅區,苓中里,高雄市苓雅區四維四路196號地下室,"  1 ",305,苓雅分局
LY3532,"文化靜園 II華廈",苓雅區,普天里,高雄市苓雅區福建街24號,"  1 ",345,苓雅分局
LY3549,林森市銀大樓,苓雅區,華堂里,高雄市苓雅區林森二路23號,"  1 ",335,苓雅分局
LY3556,一般建築(華廈),苓雅區,林西里,高雄市苓雅區五權街121號,"  1 ",391,苓雅分局
LY3557,中正c大樓,苓雅區,林榮里,高雄市苓雅區英義街160號,"  1 ",224,苓雅分局
LY3561,文化生活綠第,苓雅區,林泉里,高雄市苓雅區林泉街179號,"  2 ",699,苓雅分局
LY3567,宏總2001廣場大樓,苓雅區,華堂里,高雄市苓雅區永樂街115號,"  2 ",3519,苓雅分局
LY3574,崇偉大廈,苓雅區,安祥里,高雄市苓雅區中正二路22號,"  1 ",404,苓雅分局
LY3575,皇甫世家,苓雅區,尚義里,高雄市苓雅區民族二路2號,"  1 ",123,苓雅分局
LY3576,鳳凰麗榭華廈,苓雅區,林富里,高雄市苓雅區福建街223巷4號,"  1 ",404,苓雅分局
LY3577,中正綠園華廈,苓雅區,林華里,高雄市苓雅區廣東二街83號,"  1 ",516,苓雅分局
LY3588,一般建築(華廈),苓雅區,林華里,高雄市苓雅區和平二路365號,"  1 ",144,苓雅分局
LY3603,王象東都大樓,苓雅區,正文里,高雄市苓雅區褔德二路20之4號,"  2 ",730,苓雅分局
LY3605,名門天下管理委員會,苓雅區,苓雅里,高雄市苓雅區四維四路170之7號,"  1 ",138,苓雅分局
LY3606,中正360生活廣場,苓雅區,林榮里,高雄市苓雅區英義街113號,"  1 ",952,苓雅分局
LY3607,亞歷山大企業中心,苓雅區,正大里,高雄市苓雅區中正一路284號,"  2 ",561,苓雅分局
LY3608,麗景天廈,苓雅區,林靖里,高雄市苓雅區三多二路62號,"  1 ",216,苓雅分局
LY3609,花想容服飾,苓雅區,正言里,高雄市苓雅區正言路37號,"  1 ",797,苓雅分局
LY3612,首府大廈,苓雅區,尚義里,高雄市苓雅區中正二路105號之1,"  2 ",918,苓雅分局
LY3613,安田婦產科診所,苓雅區,林興里,高雄市苓雅區三多二路353號,"  1 ",248,苓雅分局
LY3617,愛琴海大樓,苓雅區,苓中里,高雄市苓雅區四維四路226號,"  1 ",174,苓雅分局
LY3620,中正企業總部,苓雅區,福南里,高雄市苓雅區中正一路263號,"  2 ",656,苓雅分局
LY3622,鑽石大廈,苓雅區,苓雅里,高雄市苓雅區四維四路174之1號,"  1 ",221,苓雅分局
LY3624,市政財經銀座華廈,苓雅區,晴朗里,高雄市苓雅區苓雅一路195號,"  1 ",95,苓雅分局
LY3628,白雲大廈,苓雅區,尚義里,高雄市苓雅區中正二路91號,"  2 ",485,苓雅分局
LY3629,遠東商業總部大樓,苓雅區,城東里,高雄市苓雅區仁義街2之4號,"  2 ",297,苓雅分局
LY3630,中正翠園華廈,苓雅區,正言里,高雄市苓雅區武廟路129號之1,"  1 ",333,苓雅分局
LY3635,一般建築(華廈),苓雅區,林華里,高雄市苓雅區廣東二街76號,"  2 ",244,苓雅分局
LY3646,一般建築(華廈),苓雅區,正文里,高雄市苓雅區福德二路75巷11號,"  1 ",281,苓雅分局
LY3656,弘泰家園華廈,苓雅區,林西里,高雄市苓雅區五權街117號,"  1 ",150,苓雅分局
LY3658,財團法人高雄市基督教青年會,苓雅區,林華里,高雄市苓雅區和平二路431號,"  2 ",486,苓雅分局
LY3661,哈佛社區,苓雅區,正心里,高雄市苓雅區正言路111號,"  1 ",1305,苓雅分局
LY3662,康橋大廈,苓雅區,正心里,高雄市苓雅區正言路95號,"  1 ",2585,苓雅分局
LY3669,康橋商旅,苓雅區,福西里,高雄市苓雅區三多一路94號,"  1 ",189,苓雅分局
LY3670,一般建築(華廈),苓雅區,五權里,高雄市苓雅區河北路219號,"  1 ",203,苓雅分局
LY3671,一般建築(華廈),苓雅區,普天里,高雄市苓雅區永富街27號,"  1 ",396,苓雅分局
LY3674,種子商旅-光華館,苓雅區,林南里,高雄市苓雅區光華一路148之42號,"  1 ",187,苓雅分局
LY3684,聯邦企業廣場大樓,苓雅區,美田里,高雄市苓雅區林森二路89號,"  2 ",349,苓雅分局
LY3686,國泰世華銀行-東高雄分行,苓雅區,安祥里,高雄市苓雅區中正二路72號,"  2 ",779,苓雅分局
LY3687,華樹勝利大廈,苓雅區,華堂里,高雄市苓雅區四維三路174號,"  1 ",221,苓雅分局
LY3698,一般建築(華廈),苓雅區,正大里,高雄市苓雅區建民路76號,"  1 ",392,苓雅分局
LY3699,捷絲旅,苓雅區,正大里,高雄市苓雅區中正一路134號,"  2 ",493,苓雅分局
LY3701,遠見企業大樓,苓雅區,苓東里,高雄市苓雅區四維四路167號,"  2 ",354,苓雅分局
LY3702,泛美企業 ,苓雅區,尚義里,高雄市苓雅區光華一路226號,"  2 ",260,苓雅分局
LY3704,中正世家,苓雅區,福東里,高雄市苓雅區武嶺街92號地下室,"  1 ",455,苓雅分局
LY3705,王象中正大樓,苓雅區,福南里,高雄市苓雅區中正一路255號,"  2 ",160,苓雅分局
LY3708,世貿中心大樓,苓雅區,苓洲里,高雄市苓雅區青年二路210號,"  2 ",378,苓雅分局
LY3716,祥福大樓,苓雅區,英明里,高雄市苓雅區英明路120號,"  1 ",1523,苓雅分局
LY3717,藍天大廈,苓雅區,林圍里,高雄市苓雅區光華一路261號,"  2 ",1309,苓雅分局
LY3721,中正財經大樓,苓雅區,福南里,高雄市苓雅區中正一路305號,"  2 ",218,苓雅分局
LY3722,企業家資訊大樓,苓雅區,苓中里,高雄市苓雅區四維四路190之1號,"  2 ",522,苓雅分局
LY3736,漢陽門第,苓雅區,福隆里,高雄市苓雅區漢陽街116號,"  1 ",245,苓雅分局
LY3740,一般建築(華廈),苓雅區,林泉里,高雄市苓雅區四維二路94之21號,"  1 ",123,苓雅分局
LY3741,一般建築(華廈),苓雅區,福南里,高雄市苓雅區福安路470號,"  1 ",186,苓雅分局
LY3742,嘉年華大樓,苓雅區,美田里,高雄市苓雅區美田里青年一路191號,"  2 ",557,苓雅分局
LY3747,皇甫國際商業大樓,苓雅區,尚義里,高雄市苓雅區光華一路232號,"  2 ",389,苓雅分局
LY3750,御城明鴻大樓,苓雅區,人和里,高雄市苓雅區中華四路256號,"  2 ",382,苓雅分局
LY3759,摩登貴族大廈,苓雅區,林富里,高雄市苓雅區光華一路131號,"  1 ",131,苓雅分局
LY3760,前程出版社,苓雅區,正道里,高雄市苓雅區福德一路56號,"  1 ",127,苓雅分局
LY3765,一般建築(華廈),苓雅區,日中里,高雄市苓雅區永樂街48號,"  1 ",143,苓雅分局
LY3767,智慧星座大樓,苓雅區,苓雅里,高雄市苓雅區四維四路172之6號,"  1 ",327,苓雅分局
LY3769,黃讚中正名邸,苓雅區,福東里,高雄市苓雅區武嶺街46號,"  1 ",221,苓雅分局
LY3770,道明一品門第,苓雅區,民主里,高雄市苓雅區憲法路8之4號,"  1 ",131,苓雅分局
LY3774,華谷森園事業家,苓雅區,安祥里,高雄市苓雅區凱旋一路1號,"  2 ",193,苓雅分局
LY3776,雅園,苓雅區,五權里,高雄市苓雅區五權里河北路228號,"  1 ",145,苓雅分局
LY3777,一般建築(華廈),苓雅區,正義里,高雄市苓雅區正義路1號,"  1 ",112,苓雅分局
LY3780,清水室內設計,苓雅區,正文里,高雄市苓雅區建國一路175之3號,"  1 ",236,苓雅分局
LY3781,要盛建設,苓雅區,安祥里,高雄市苓雅區中正二路20號,"  2 ",511,苓雅分局
LY3782,宏基企業廣場,苓雅區,正大里,高雄市苓雅區輔仁路155號,"  2 ",1293,苓雅分局
LY3783,朝代大廈,苓雅區,正心里,高雄市苓雅區輔仁路357巷120號,"  2 ",1805,苓雅分局
LY3786,中正事業京華大廈,苓雅區,林富里,高雄市苓雅區光華一路129號,"  1 ",327,苓雅分局
LY3788,自由女神企業大廈,苓雅區,林西里,高雄市苓雅區光華一路12號,"  2 ",303,苓雅分局
LY3790,中正ICR華廈,苓雅區,正文里,高雄市苓雅區身修路31號,"  1 ",298,苓雅分局
LY3792,一般建築(華廈),苓雅區,晴朗里,高雄市苓雅區苓雅一路252號,"  1 ",76,苓雅分局
LY3793,名人新巷新銳樓,苓雅區,林富里,高雄市苓雅區林富街10號,"  2 ",1185,苓雅分局
LY3795,名人新巷卓越樓,苓雅區,林富里,高雄市苓雅區林富街11號,"  2 ",856,苓雅分局
LY3798,泛美企業寶座,苓雅區,林貴里,高雄市苓雅區三多二路171號,"  2 ",257,苓雅分局
LY3799,中正一品大樓,苓雅區,正言里,高雄市苓雅區中正一路372號,"  2 ",423,苓雅分局
LY3802,堅山中正大廈,苓雅區,福南里,高雄市苓雅區中正一路249號,"  2 ",653,苓雅分局
LY3803,市政首席王座大樓,苓雅區,和煦里,高雄市苓雅區四維三路80號,"  3 ",607,苓雅分局
LY3804,世紀之星大樓,苓雅區,華堂里,高雄市苓雅區永樂街139號,"  2 ",792,苓雅分局
LY3806,元大商業銀行股份有限公司,苓雅區,安祥里,高雄市苓雅區安祥里中正二路58號,"  2 ",786,苓雅分局
LY3808,四維國小,苓雅區,林富里,高雄市苓雅區青年一路103號,"  1 ",621,苓雅分局
LY3809,復興帝苑大廈,苓雅區,普照里,高雄市苓雅區復興二路9號,"  2 ",388,苓雅分局
LY3810,生活貴族,苓雅區,五福里,高雄市苓雅區福德一路293號,"  1 ",159,苓雅分局
LY3812,一般建築(華廈),苓雅區,五福里,高雄市苓雅區福德二路271號,"  1 ",356,苓雅分局
LY3813,青年商務大樓,苓雅區,苓洲里,高雄市苓雅區青年二路212號,"  1 ",366,苓雅分局
LY3814,京城大樓,苓雅區,正大里,高雄市苓雅區中正一路120號,"  3 ",915,苓雅分局
LY3815,國際港務聯盟大樓,苓雅區,博仁里,高雄市苓雅區海邊路65號地下室,"  2 ",489,苓雅分局
LY3818,翡翠大樓,苓雅區,福西里,高雄市苓雅區福西街64號,"  1 ",80,苓雅分局
LY3819,一般建築(華廈),苓雅區,五權里,高雄市苓雅區大順三路11巷30號,"  1 ",83,苓雅分局
LY3821,五權國小,苓雅區,林德里,高雄市苓雅區三多二路100號,"  1 ",1412,苓雅分局
LY3822,勞保大樓,苓雅區,正言里,高雄市苓雅區中正一路304號,"  2 ",584,苓雅分局
LY3825,高昇商務中心,苓雅區,苓中里,高雄市苓雅區四維四路216號,"  2 ",341,苓雅分局
LY3827,一般建築(華廈),苓雅區,美田里,高雄市苓雅區中興街127號,"  1 ",122,苓雅分局
LY3829,四維大樓,苓雅區,城東里,高雄市苓雅區四維四路7號,"  4 ",1627,苓雅分局
LY3830,加冕人生,苓雅區,中正里,高雄市苓雅區光華一路148之83號,"  3 ",1470,苓雅分局
LY3831,國泰人壽中正第二大樓,苓雅區,安祥里,高雄市苓雅區中正二路30號,"  4 ",817,苓雅分局
LY3834,華正大樓,苓雅區,正大里,高雄市苓雅區中正一路256號之B1,"  1 ",176,苓雅分局
LY3836,高雄市政府四維行政中心,苓雅區,晴朗里,高雄市苓雅區四維三路2號,"  2 ",8838,苓雅分局
LY3840,尖美溫哥華,苓雅區,安祥里,高雄市苓雅區河南路228號,"  2 ",2113,苓雅分局
LY3841,舊警察宿舍,苓雅區,林德里,高雄市苓雅區和平一路72號,"  1 ",633,苓雅分局
LY3842,宏碁財經廣場,苓雅區,正大里,高雄市苓雅區建國一路109號,"  2 ",368,苓雅分局
LY3843,遠東銀座,苓雅區,城西里,高雄市苓雅區興中二路69號,"  2 ",336,苓雅分局
LY3845,永信林園大樓,苓雅區,文昌里,高雄市苓雅區文昌路90號,"  1 ",1663,苓雅分局
LY3846,名貴大飯店,苓雅區,福西里,高雄市苓雅區三多一路146號,"  1 ",428,苓雅分局
LY3847,一般建築(華廈),苓雅區,和煦里,高雄市苓雅區忠孝二路118號,"  1 ",170,苓雅分局
LY3849,中正芳鄰,苓雅區,正道里,高雄市苓雅區福德一路63巷2號,"  1 ",695,苓雅分局
LY3850,康橋大飯店,苓雅區,日中里,高雄市苓雅區林森二路10號,"  2 ",512,苓雅分局
LY3852,唐榮中華大樓,苓雅區,城西里,高雄市苓雅區中華四路51號,"  2 ",724,苓雅分局
LY3854,寶成中正大樓(聯邦銀行高雄分行),苓雅區,尚義里,高雄市苓雅區光華一路204號,"  3 ",1101,苓雅分局
LY3856,聯安企業,苓雅區,意誠里,高雄市苓雅區新光路40號,"  5 ",1918,苓雅分局
LY3858,冠軍寶座,苓雅區,福東里,高雄市苓雅區三多一路69號,"  2 ",570,苓雅分局
LY3859,文化新家,苓雅區,林榮里,高雄市苓雅區英義街328號,"  1 ",375,苓雅分局
LY3860,台灣領航企業大樓,苓雅區,苓昇里,高雄市苓雅區海邊路29號,"  4 ",1332,苓雅分局
LY3861,GT智慧生活,苓雅區,正文里,高雄市苓雅區建國一路171號,"  1 ",379,苓雅分局
LY3862,荷蘭小貴族,苓雅區,福祥里,高雄市苓雅區河南路46號,"  1 ",132,苓雅分局
LY3863,中正翰林,苓雅區,文昌里,高雄市苓雅區正義路247號,"  1 ",567,苓雅分局
LY3864,高門大樓,苓雅區,正大里,高雄市苓雅區中正一路258號,"  1 ",62,苓雅分局
LY3866,生活富邑,苓雅區,林榮里,高雄市苓雅區英義街306號,"  1 ",316,苓雅分局
LY3867,國稅局,苓雅區,林南里,高雄市苓雅區廣州一街148號,"  3 ",2305,苓雅分局
LY3868,一般建築(華廈),苓雅區,中正里,高雄市苓雅區廣州一街143之6號,"  1 ",153,苓雅分局
LY3869,翰棠公園學府,苓雅區,民主里,高雄市苓雅區樂仁路122之1號,"  1 ",166,苓雅分局
LY3870,曼哈頓大樓,苓雅區,城北里,高雄市苓雅區三多四路110號,"  4 ",1193,苓雅分局
LY3871,尊邸,苓雅區,安祥里,高雄市苓雅區中正二路56巷5號,"  2 ",541,苓雅分局
