建築物名稱,縣(市),鄉鎮市區,村里別,地址,"避難 樓層","防空避難 設備面積(平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,緯經度,備註
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市華民路85巷9號,1.0,"19 ",,21.0,苗栗分局,"24.564414492447785, 120.81593199775676",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路113號,1.0,"21 ",,23.0,苗栗分局,"24.558595193981013, 120.81752098241267",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路115號,1.0,"26 ",,28.0,苗栗分局,"24.558784026844656, 120.81734393638165",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路143號,1.0,"29 ",,32.0,苗栗分局,"24.559214100951692, 120.81714170939728",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路414-2號,1.0,"60 ",,66.0,苗栗分局,"24.563325436311523, 120.81219292288957",
民宅公寓,苗栗縣,苗栗市,文聖里,苗栗縣苗栗市文發路360號,1.0,"60 ",,66.0,苗栗分局,"24.57643954519721, 120.81236090939777",
民宅公寓,苗栗縣,苗栗市,文聖里,苗栗縣苗栗市文發路362號,1.0,"26 ",,28.0,苗栗分局,"24.576527357092534, 120.81236090939777",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路571號,1.0,"15 ",,16.0,苗栗分局,"24.566395246887524, 120.81039325357715",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路573號,1.0,"15 ",,16.0,苗栗分局,"24.56666236174878, 120.81004125357705",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路575號,1.0,"15 ",,16.0,苗栗分局,"24.566621231178015, 120.80994435172556",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路126號,1.0,"28 ",,31.0,苗栗分局,"24.560536298789646, 120.81787312288935",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路128號,1.0,"28 ",,31.0,苗栗分局,"24.560608608035086, 120.81795696892061",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路130號,1.0,"24 ",,26.0,苗栗分局,"24.560522433749686, 120.81767989405354",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路136號,1.0,"12 ",,13.0,苗栗分局,"24.5604843407362, 120.81762898056132",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路150號,1.0,"58 ",,64.0,苗栗分局,"24.560263599235608, 120.81745278241283",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路154號,1.0,"28 ",,31.0,苗栗分局,"24.560188841196442, 120.81735959590496",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路156號,1.0,"48 ",,53.0,苗栗分局,"24.560095399510626, 120.81734601124866",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷11號,1.0,"20 ",,22.0,苗栗分局,"24.559968157293724, 120.81673400792167",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷19號,1.0,"50 ",,55.0,苗栗分局,"24.560204313103895, 120.81657001357287",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷19號,1.0,"22 ",,24.0,苗栗分局,"24.560204313103895, 120.81657001357287",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷4號,1.0,"51 ",,56.0,苗栗分局,"24.56023628296547, 120.81707416706908",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷6號,1.0,"22 ",,24.0,苗栗分局,"24.560240690071648, 120.81697893638169",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷9號,1.0,"30 ",,33.0,苗栗分局,"24.559980566992134, 120.81681646706889",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷24號,1.0,"22 ",,24.0,苗栗分局,"24.560420640835314, 120.81668878056125",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷26號,1.0,"21 ",,23.0,苗栗分局,"24.560903040084156, 120.81628089590505",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷28號,1.0,"21 ",,23.0,苗栗分局,"24.560829023978425, 120.81628855357702",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷0號,1.0,"21 ",,23.0,苗栗分局,"24.56089924009009, 120.81620838241282",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷2號,1.0,"21 ",,23.0,苗栗分局,"24.56035235723997, 120.81715465172537",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷4號,1.0,"21 ",,23.0,苗栗分局,"24.56021676667955, 120.81711708241276",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷6號,1.0,"21 ",,23.0,苗栗分局,"24.560201657498162, 120.81703258056132",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷8號,1.0,"21 ",,23.0,苗栗分局,"24.5603069991646, 120.81696102474085",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷9號,1.0,"55 ",,61.0,苗栗分局,"24.560029357793155, 120.81681646706889",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街119號,1.0,"20 ",,22.0,苗栗分局,"24.563570135930384, 120.8158086228896",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街120-1號,1.0,"30 ",,33.0,苗栗分局,"24.563591620106006, 120.81634055357702",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路119號5,1.0,"60 ",,66.0,苗栗分局,"24.563673904215506, 120.81655608241289",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路123號,1.0,"22 ",,24.0,苗栗分局,"24.563651293695848, 120.81633315172537",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路125號,1.0,"22 ",,24.0,苗栗分局,"24.563663493675932, 120.81631200939732",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路127號,1.0,"22 ",,24.0,苗栗分局,"24.563901093287413, 120.81641626706916",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路129號,1.0,"21 ",,23.0,苗栗分局,"24.56391820900399, 120.81641356706913",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路90號,1.0,"34 ",,37.0,苗栗分局,"24.564017803786985, 120.81728123823324",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路92號,1.0,"34 ",,37.0,苗栗分局,"24.564220777070172, 120.81728808241299",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路95號,1.0,"29 ",,32.0,苗栗分局,"24.56360625166577, 120.817409253577",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路97號,1.0,"29 ",,32.0,苗栗分局,"24.563636209509205, 120.81723372288957",
苗栗高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路183號,1.0,"58 ",,64.0,苗栗分局,"24.559689849391507, 120.81668804008454",
苗栗高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路183號,1.0,"245 ",,272.0,苗栗分局,"24.559689849391507, 120.81668804008454",
苗栗高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路183號,1.0,"1353 ",,1503.0,苗栗分局,"24.559689849391507, 120.81668804008454",
苗栗高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路183號,1.0,"21 ",,23.0,苗栗分局,"24.559689849391507, 120.81668804008454",
苗栗高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市苗中路40號,1.0,"75 ",,83.0,苗栗分局,"24.55933900961701, 120.8168946670691",
苗栗高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市苗中路40號,1.0,"177 ",,196.0,苗栗分局,"24.55933900961701, 120.8168946670691",
明仁國中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市電台10號,1.0,"483 ",,536.0,苗栗分局,"24.55785575261471, 120.81170191048174",
苗栗高商,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市電台7號,1.0,"390 ",,433.0,苗栗分局,"24.55724097647699, 120.81517805332123",
苗栗高商,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市電台7號,1.0,"172 ",,191.0,苗栗分局,"24.55724097647699, 120.81517805332123",
苗栗高商,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市電台7號,1.0,"390 ",,433.0,苗栗分局,"24.55724097647699, 120.81517805332123",
建台高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路251號,1.0,397,,441.0,苗栗分局,"24.560440740804044, 120.81490570939722",
建台高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路251號,1.0,1108,,1231.0,苗栗分局,"24.560440740804044, 120.81490570939722",
建台高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路251號,1.0,437,,485.0,苗栗分局,"24.560440740804044, 120.81490570939722",
建台高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路251號,1.0,324,,360.0,苗栗分局,"24.560440740804044, 120.81490570939722",
建台高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路251號,1.0,253,,281.0,苗栗分局,"24.560440740804044, 120.81490570939722",
建台高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路251號,1.0,193,,214.0,苗栗分局,"24.560440740804044, 120.81490570939722",
建台高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路251號,1.0,156,,173.0,苗栗分局,"24.560440740804044, 120.81490570939722",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路206巷1號,1.0,"54 ",,60.0,苗栗分局,"24.560098174016204, 120.81616235357683",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路208號,1.0,"25 ",,27.0,苗栗分局,"24.560258373716803, 120.81609036706904",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路260號,1.0,"24 ",,26.0,苗栗分局,"24.560882504997224, 120.81480130754578",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路260號,1.0,"25 ",,27.0,苗栗分局,"24.560882504997224, 120.81480130754578",
民宅公寓,苗栗縣,苗栗市,清華里,苗栗縣苗栗市國華路123-9號123-9號,1.0,"35 ",,38.0,苗栗分局,"24.574301747467988, 120.82961678056165",
民宅公寓,苗栗縣,苗栗市,清華里,苗栗縣苗栗市國華路123號,1.0,"35 ",,38.0,苗栗分局,"24.574301747467988, 120.82961678056165",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路323號,1.0,"35 ",,38.0,苗栗分局,"24.561542106871904, 120.8132233689205",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路325號,1.0,"35 ",,38.0,苗栗分局,"24.561637655038222, 120.81307389405362",
住宅大樓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市國華路1015巷61號,2.0,"678 ",,753.0,苗栗分局,"24.565327617672352, 120.81382835172563",
住宅大樓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市名門街80號,1.0,"861 ",,956.0,苗栗分局,"24.56661706183336, 120.81475695172567",
住宅大樓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路351巷5號,1.0,"1205 ",v,836.0,苗栗分局,"24.562030254365684, 120.81257358241284",
住宅大樓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市國華路793號,1.0,"2797 ",v,1942.0,苗栗分局,"24.570672724866576, 120.81469268181566",
苗栗小巨蛋,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市國華路1121號,2.0,"17617 ",v,12234.0,苗栗分局,"24.56370072509, 120.81494355434437",
頭屋國中,苗栗縣,頭屋鄉,頭屋村,苗栗縣頭屋鄉中正街86巷14號,1.0,"467 ",,518.0,苗栗分局,"24.578389169587687, 120.84899115172603",
大源氣體,苗栗縣,頭屋鄉,頭屋村,苗栗縣頭屋鄉雙龍街92-1號,1.0,"29 ",,32.0,苗栗分局,"24.57243529374716, 120.85068352474129",
台灣石油探勘,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉明屋98號,1.0,"347 ",,385.0,苗栗分局,"24.579964280256075, 120.87000991124933",
民宅公寓,苗栗縣,頭屋鄉,頭屋村,苗栗縣頭屋鄉中正街25號,1.0,"246 ",,273.0,苗栗分局,"24.577254571444147, 120.85241058056174",
住宅大樓,苗栗縣,頭屋鄉,頭屋村,苗栗縣頭屋鄉中華街69地下1層,1.0,"1263 ",,1403.0,苗栗分局,"24.57647370381989, 120.85219453823359",
頭屋鄉圖書館,苗栗縣,頭屋鄉,頭屋村,苗栗縣頭屋鄉中正街14地下1層,1.0,"229 ",,254.0,苗栗分局,"24.577163142092083, 120.85212454592823",
新光紡織,苗栗縣,頭屋鄉,頭屋村,苗栗縣頭屋鄉中正街25地下1層,1.0,"227 ",,252.0,苗栗分局,"24.57488826569368, 120.85140746141043",
民宅公寓,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路261號,1.0,"57 ",,63.0,苗栗分局,"24.57813218353946, 120.85783956521819",
台灣石油,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路265號,1.0,"67 ",,74.0,苗栗分局,"24.5767107972456, 120.8580388118148",
明德藝品,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路176號,1.0,"55 ",,61.0,苗栗分局,"24.578557298329407, 120.85925257428926",
長興小館,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路247號,1.0,"29 ",,32.0,苗栗分局,"24.578718266102115, 120.85909163823382",
民宅公寓,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路253號,1.0,"37 ",,41.0,苗栗分局,"24.578672712401477, 120.85872145172598",
汽車修護廠,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路265號,1.0,"131 ",,145.0,苗栗分局,"24.578077890665767, 120.85763987613883",
汽車修護廠,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路198號,1.0,"57 ",,63.0,苗栗分局,"24.57846385514527, 120.85822794055666",
民宅公寓,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路196號,1.0,"126 ",,140.0,苗栗分局,"24.578590396181056, 120.8579793805619",
民宅公寓,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路259號,1.0,"27 ",,30.0,苗栗分局,"24.57803230205522, 120.8581398776445",
國利陶瓷,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路255號,1.0,"72 ",,80.0,苗栗分局,"24.578406032700357, 120.85885042889971",
禮智陶瓷,苗栗縣,頭屋鄉,象山村,苗栗縣頭屋鄉象山路257號,1.0,"27 ",,30.0,苗栗分局,"24.57751077423352, 120.85873911279302",
頭屋鄉明德活動中心,苗栗縣,頭屋鄉,明德村,苗栗縣頭屋鄉明德路81號,1.0,"92 ",,102.0,苗栗分局,"24.58592668195625, 120.88609276116335",
行政院農業改良場,苗栗縣,公館鄉,館南村,苗栗縣公館鄉館南261號,1.0,"116 ",,128.0,苗栗分局,"24.4952472939539, 120.82780990464198",
行政院農業改良場,苗栗縣,公館鄉,館南村,苗栗縣公館鄉館南261號,1.0,"193 ",,214.0,苗栗分局,"24.4952472939539, 120.82780990464198",
行政院農業改良場,苗栗縣,公館鄉,館南村,苗栗縣公館鄉館南261號,1.0,"116 ",,128.0,苗栗分局,"24.4952472939539, 120.82780990464198",
民宅公寓,苗栗縣,公館鄉,館南村,苗栗縣公館鄉仁愛路一段160-2號,2.0,"518 ",,575.0,苗栗分局,"24.50134795819857, 120.82380220939527",
民宅公寓,苗栗縣,公館鄉,館中村,苗栗縣公館鄉近光路24號,1.0,"624 ",,693.0,苗栗分局,"24.501457734396148, 120.82745985542641",
民宅公寓,苗栗縣,公館鄉,館中村,苗栗縣公館鄉大同路251巷31-1號,2.0,"100 ",,111.0,苗栗分局,"24.5055693261661, 120.82688692288765",
公館分駐所,苗栗縣,公館鄉,館中村,苗栗縣公館鄉大同路181號,2.0,"195 ",,216.0,苗栗分局,"24.503833541239185, 120.8271069670672",
民宅公寓,苗栗縣,公館鄉,館中村,苗栗縣公館鄉大同路75號,1.0,"351 ",,390.0,苗栗分局,"24.5001472974206, 120.82764193823117",
公館鄉圖書館,苗栗縣,公館鄉,館中村,苗栗縣公館鄉宮前路30號,1.0,"150 ",,166.0,苗栗分局,"24.4999594760272, 120.82637118176943",
民宅公寓,苗栗縣,公館鄉,館東村,苗栗縣公館鄉華東街28號,2.0,"30 ",,33.0,苗栗分局,"24.502212842610277, 120.8291001003194",
民宅公寓,苗栗縣,公館鄉,館東村,苗栗縣公館鄉大東路140號,1.0,"37 ",,41.0,苗栗分局,"24.50178323204942, 120.8287115517234",
民宅公寓,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉玉泉369-10號,2.0,"649 ",,721.0,苗栗分局,"24.507652596417927, 120.82883876706742",
民宅公寓,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉玉泉59號,2.0,"169 ",,187.0,苗栗分局,"24.50927802040225, 120.82583188241122",
民宅公寓,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉玉泉36號,2.0,"125 ",,138.0,苗栗分局,"24.508282657347007, 120.82603970939559",
宏聲陶瓷廠,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉玉泉52號,1.0,"23 ",,25.0,苗栗分局,"24.508714745606092, 120.82571509775482",
宏聲陶瓷廠,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉玉泉52號,1.0,"30 ",,33.0,苗栗分局,"24.508714745606092, 120.82571509775482",
民宅公寓,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉玉泉59號,2.0,"77 ",,85.0,苗栗分局,"24.50927802040225, 120.82576750939569",
台灣蠶絲公司,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉玉泉367號,1.0,"196 ",,217.0,苗栗分局,"24.507389041181955, 120.82738783737011",
中油出磺坑礦場,苗栗縣,公館鄉,玉泉村,苗栗縣公館鄉開礦36號,1.0,"380 ",,422.0,苗栗分局,"24.460224664721096, 120.85603898055807",
中油出磺坑礦場,苗栗縣,公館鄉,開礦村,苗栗縣公館鄉福基45號,1.0,"71 ",,78.0,苗栗分局,"24.4752499732565, 120.82997838055861",
中油出磺坑礦場,苗栗縣,公館鄉,福基村,苗栗縣公館鄉開礦36號,1.0,"3 ",,3.0,苗栗分局,"24.460224664721096, 120.85603898055807",
中油出磺坑礦場,苗栗縣,公館鄉,開礦村,苗栗縣公館鄉開礦36號,1.0,"3 ",,3.0,苗栗分局,"24.460224664721096, 120.85603898055807",
中油出磺坑礦場,苗栗縣,公館鄉,開礦村,苗栗縣公館鄉開礦36號,1.0,"7 ",,7.0,苗栗分局,"24.460224664721096, 120.85603898055807",
中油出磺坑礦場,苗栗縣,公館鄉,開礦村,苗栗縣公館鄉開礦36號,1.0,"7 ",,7.0,苗栗分局,"24.460224664721096, 120.85603898055807",
中油出磺坑礦場,苗栗縣,公館鄉,開礦村,苗栗縣公館鄉開礦36號,1.0,"6 ",,6.0,苗栗分局,"24.460224664721096, 120.85603898055807",
中油出磺坑礦場,苗栗縣,公館鄉,開礦村,苗栗縣公館鄉開礦36號,1.0,"5 ",,5.0,苗栗分局,"24.460224664721096, 120.85603898055807",
民宅公寓,苗栗縣,公館鄉,開礦村,苗栗縣公館鄉五谷36號,1.0,"3 ",,3.0,苗栗分局,"24.460224664721096, 120.85603898055807",
住宅大樓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷38號,1.0,"3802 ",,4224.0,苗栗分局,"24.520770908829107, 120.8217582021693",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷236號,1.0,"259 ",,287.0,苗栗分局,"24.521214013969928, 120.82182117485661",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷86號,1.0,"70 ",,77.0,苗栗分局,"24.527085414188853, 120.8191638363805",
鶴岡國小,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉鶴山197號,1.0,"336 ",,373.0,苗栗分局,"24.53438060086462, 120.83230506706828",
民宅公寓,苗栗縣,公館鄉,尖山村,苗栗縣公館鄉五谷55號,1.0,"27 ",,30.0,苗栗分局,"24.525974457972776, 120.81830541513267",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷106號,1.0,"102 ",,113.0,苗栗分局,"24.523641609653705, 120.82636251201157",
五穀宮,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷92號,1.0,"66 ",,73.0,苗栗分局,"24.539633522429043, 120.83504320367383",
中興紡織,苗栗縣,公館鄉,尖山村,苗栗縣公館鄉尖山245號,1.0,"66 ",,73.0,苗栗分局,"24.52841720651749, 120.81875206902617",
民宅公寓,苗栗縣,公館鄉,鶴山村,苗栗縣公館鄉五谷92號,2.0,"22 ",,24.0,苗栗分局,"24.52825128227589, 120.82136748190003",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷21之1號,1.0,"50 ",,55.0,苗栗分局,"24.526976668378452, 120.81951778220848",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷66號,1.0,"32 ",,35.0,苗栗分局,"24.527136665125557, 120.82085630681719",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷57號,1.0,"51 ",,56.0,苗栗分局,"24.52769546491745, 120.82072487858044",
中外陶瓷,苗栗縣,公館鄉,玉谷村,苗栗縣公館鄉五谷58號,1.0,"51 ",,56.0,苗栗分局,"24.528926478652405, 120.8179684874874",
民宅公寓,苗栗縣,公館鄉,尖山村,苗栗縣公館鄉五谷101號,2.0,"15 ",,16.0,苗栗分局,"24.52956640564923, 120.82334968168406",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷13號,1.0,"59 ",,65.0,苗栗分局,"24.529639489988313, 120.8228367209425",
中油天然氣,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷51號,2.0,"45 ",,50.0,苗栗分局,"24.53291678841474, 120.81772398813243",
民宅公寓,苗栗縣,公館鄉,五谷村,苗栗縣公館鄉五谷76號,1.0,"46 ",,51.0,苗栗分局,"24.52799937663741, 120.81938439775557",
興世亞混凝土,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆三路17號,1.0,"108 ",,120.0,苗栗分局,"24.502027257037522, 120.79911558055943",
福林輪胎公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆三路2號,1.0,"48 ",,53.0,苗栗分局,"24.497546397004502, 120.79946392707546",
金明玻璃公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆三路15號,1.0,"84 ",,93.0,苗栗分局,"24.498375451303612, 120.80015669200174",
金明玻璃公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆一路13號,1.0,"42 ",,46.0,苗栗分局,"24.50077780656846, 120.79933806678368",
立敦電機公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆二路9號,1.0,"134 ",,148.0,苗栗分局,"24.49648270339852, 120.79970958055928",
喜陽公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆二路4號,1.0,"54 ",,60.0,苗栗分局,"24.496343082389707, 120.79875843823112",
滿來塑膠公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉孝興街8號,1.0,"180 ",,200.0,苗栗分局,"24.48911793384865, 120.8003745093949",
敦信金屬公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉仁興街6號,1.0,"87 ",,96.0,苗栗分局,"24.485148085877295, 120.80156405172296",
振邦公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路10號,1.0,"74 ",,82.0,苗栗分局,"24.488842203701658, 120.80022158179567",
唐絹實業公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路10之1號,1.0,"45 ",,50.0,苗栗分局,"24.49252006148595, 120.80109451111188",
協機公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路91號,1.0,"45 ",,50.0,苗栗分局,"24.48744956485652, 120.8028264382308",
正隆紙廠,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆三路10號,1.0,"283 ",,314.0,苗栗分局,"24.499474451393095, 120.79950709960558",
苗力公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路18之1號,1.0,"35 ",,38.0,苗栗分局,"24.490514076348273, 120.8014987378578",
台蠶公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路6號,1.0,"234 ",,260.0,苗栗分局,"24.493575851537084, 120.80118256647305",
贊新鋼鐵公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉孝興街1號,1.0,"132 ",,146.0,苗栗分局,"24.489145979048107, 120.8002896363794",
光男企業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路14號,1.0,"2141 ",,2378.0,苗栗分局,"24.480136623204967, 120.79439046706639",
格蘭富公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路14號,1.0,"486 ",,540.0,苗栗分局,"24.480136623204967, 120.79439046706639",
敦和公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路28號,1.0,"79 ",,87.0,苗栗分局,"24.48632742825601, 120.80272363823079",
大揚公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路22號,1.0,"100 ",,111.0,苗栗分局,"24.48952337840348, 120.80171675172312",
新琇公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉仁興街3號,1.0,"81 ",,90.0,苗栗分局,"24.485607985091725, 120.80178708055887",
銅鑼鄉地政事務所,苗栗縣,銅鑼鄉,福興村,苗栗縣銅鑼鄉平陽路46之2號,1.0,"134 ",,148.0,苗栗分局,"24.494078990824775, 120.79025973823107",
振輝公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路3號,1.0,"143 ",,158.0,苗栗分局,"24.493928397505407, 120.80089987870763",
銅鑼鄉公所,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉新興路78號,1.0,"87 ",,96.0,苗栗分局,"24.484487722959507, 120.79376535357429",
啟欣公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉瑞興街3號,1.0,"134 ",,148.0,苗栗分局,"24.491648301755273, 120.79916978055913",
銅鑼陶藝,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路18號,1.0,"192 ",,213.0,苗栗分局,"24.49062104938978, 120.80149515172313",
啟昌公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路10號,1.0,"132 ",,146.0,苗栗分局,"24.49182342057365, 120.80048106706687",
合立公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉瑞興街18號,1.0,"67 ",,74.0,苗栗分局,"24.4885612525889, 120.79948783823085",
岱德股份公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路13號,1.0,"60 ",,66.0,苗栗分局,"24.474362480147107, 120.79119756706632",
