類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,XX1189,光耀里,高雄市新興區光耀里復橫一路31號,"22.628976,120.311919",1,816,
一般建築,,XX1528,順昌里,高雄市新興區順昌里七賢一路121號,"22.63360709,120.314088196183",1.2.3.4.5.6.7,820,
一般建築,,XX1497,南港里,高雄市新興區南港里林森一路252號,"22.635369,120.305148",1.2.3,823,
一般建築,,XX0201,興昌里,高雄市新興區興昌里七賢一路225號,"22.63370169,120.310362667346",1.2,826,
一般建築,,QJ0701,林投里,高雄市前金區林投里成功一路412號,"22.62732,120.292716",1.2.3.4,3321,
一般建築,,QJ0675,社東里,高雄市前金區社東里自強二路51號,"22.623415,120.295872",1.2.3,837,
一般建築,,QJ0680,長生里,高雄市前金區長生里長生街8號,"22.622751,120.29709",1.2.3.4.5,841,
一般建築,,XX0152,玉衡里,高雄市新興區玉衡里文橫一路17號,"22.624728,120.302831",1,848,
一般建築,,XX1210,玉衡里,高雄市新興區玉衡里玉竹二街14號,"22.624573,120.302578",1,849,
辦公室,,QJ0225,林投里,高雄市前金區林投里自強二路169號,"22.627535,120.294278",1,855,
一般建築,,XX0875,光耀里,高雄市新興區光耀里民生一路22號,"22.628443,120.311997",1,861,
旅館,,XX1489,新江里,高雄市新興區新江里中山一路280號,"22.635427,120.302646",1.2.3.4,862,
一般建築,,XX1529,文昌里,高雄市新興區文昌里中正二路196號,"22.630742,120.315856",1.2.3.4.5.6,872,
一般建築,,QJ0601,北金里,高雄市前金區北金里八德二路196號,"22.634467,120.293486",1.2,872,
商場,,QJ0586,青山里,高雄市前金區青山里中正四路151號,"22.629169,120.296396",1.2.3,873,
辦公室,,QJ0224,後金里,高雄市前金區後金里中正四路226號,"22.629079,120.292734",1,877,
學校,,QJ0184,博孝里,高雄市前金區博孝里五福三路122號,"22.62192103838953, 120.29412097973614",1,879,
政府機關,,QJ0559,後金里,高雄市前金區後金里中正四路260號,"22.627922,120.290643",1,884,
一般建築,,XX0914,南港里,高雄市新興區南港里南華橫二路33號,"22.634889,120.306629",1,889,
旅館,,QJ0114,新生里,高雄市前金區新生里七賢二路394號,"22.631015,120.288664",1,890,
辦公室,,XX1377,建華里,高雄市新興區建華里七賢二路110號,"22.634181,120.298002",1.2.3,892,
一般建築,,QJ0681,新生里,高雄市前金區新生里自強一路83巷21號,"22.631504,120.292219",1.2.3,893,
一般建築,,QJ0689,新生里,高雄市前金區新生里旺盛街46號,"22.631436,120.292467",1.2.3,893,
商場,,XX1431,文昌里,高雄市新興區文昌里中正二路222號,"22.630821,120.314925",1.2.3,894,
一般建築,,XX0757,建華里,高雄市新興區建華里中山一路263號,"22.635408,120.301911",1,894,
一般建築,,QJ0175,東金里,高雄市前金區東金里自強一路54號,"22.630638,120.293439",1,895,
一般建築,,XX1321,光耀里,高雄市新興區光耀里錦田路20號,"22.628561,120.310306",1.2,907,
一般建築,,XX0782,建華里,高雄市新興區建華里七賢二路74號,"22.634602,120.299338",1,908,
一般建築,,QJ0581,北金里,高雄市前金區北金里八德二路212號,"22.634174,120.292593",1,910,
一般建築,,XX1274,建華里,高雄市新興區建華里同愛街28號,"22.635456,120.300648",1.2.3.4.5,912,
一般建築,,XX0794,秋山里,高雄市新興區秋山里明星街5號,"22.633949,120.300939",1,913,
一般建築,,XX0501,德生里,高雄市新興區德生里民生一路99號,"22.627482,120.311601",1,914,
學校,,QJ0036,博孝里,高雄市前金區博孝里五福三路122號,"22.621376350712243, 120.29253311196503",1,916,
一般建築,,QJ0706,青山里,高雄市前金區青山里大同一路270號,"22.62796,120.297203",1.2.3.4.5,7531,
一般建築,,XX0469,新江里,高雄市新興區新江里七賢一路480號,"22.634677,120.304089",1,918,
一般建築,,QJ0665,新生里,高雄市前金區新生里七賢二路289號,"22.631409,120.29118",1.2.3.4,923,
一般建築,,XX1111,振華里,高雄市新興區振華里新田路99號,"22.622634,120.305184",1,932,
旅館,,XX0229,秋山里,高雄市新興區秋山里民主路16號,"22.633378,120.300248",1.2,935,
一般建築,,QJ0646,復元里,高雄市前金區復元里中華三路65號,"22.625409,120.297155",1.2.3,935,
一般建築,,QJ0307,草江里,高雄市前金區草江里中華三路156號,"22.631485,120.295272",1,937,
一般建築,,QJ0336,復元里,高雄市前金區復元里中華三路67號,"22.626408,120.296705",1,938,
一般建築,,QJ0300,青山里,高雄市前金區青山里中正四路87號,"22.630019,120.298638",1.2,940,
一般建築,,XX0549,永寧里,高雄市新興區永寧里五福二路196號,"22.624775,120.305379",1,943,
一般建築,,XX1370,黎明里,高雄市新興區黎明里南華橫一路11號,"22.633565,120.304242",1,943,
辦公室,,XX1339,順昌里,高雄市新興區順昌里七賢一路18號,"22.63389740785929, 120.31580722088735",1,944,
一般建築,,XX0354,仁聲里,高雄市新興區仁聲里復興一路49號,"22.629916,120.307875",1,946,
一般建築,,XX1455,仁聲里,高雄市新興區仁聲里中正三路69號,"22.630776,120.307677",1.2.3,956,
商場,,XX1260,文昌里,高雄市新興區文昌里和平一路199號,"22.631057,120.317385",1.2,957,
一般建築,,QJ0570,北金里,高雄市前金區北金里河南二路123號,"22.634426,120.293051",1,961,
一般建築,,QJ0536,榮復里,高雄市前金區榮復里五福三路79號,"22.621176,120.296235",1.2,964,
政府機關,,XX1418,東坡里,高雄市新興區東坡里中山一路100號,"22.630659,120.302207",1.2,965,
一般建築,,XX1532,仁聲里,高雄市新興區仁聲里仁愛一街86號,"22.630254432726503, 120.30735736541715",1.2,967,
商場,,XX1408,浩然里,高雄市新興區浩然里五福二路65號,"22.624527,120.305982",1,978,
一般建築,,XX0323,光耀里,高雄市新興區光耀里黃海街36號,"22.629619,120.312558",1,979,
辦公室,,QJ0354,榮復里,高雄市前金區榮復里五福三路87號,"22.621067,120.29584",1.2,981,
一般建築,,XX1122,振華里,高雄市新興區振華里新田路103號,"22.622616,120.305107",1,992,
一般建築,,XX1256,浩然里,高雄市新興區浩然里五福二路49號,"22.624886,120.306952",1.2,996,
商場,,XX1365,開平里,高雄市新興區開平里七賢一路216號,"22.634253,120.310772",1.2.3,996,
一般建築,,QJ0590,榮復里,高雄市前金區榮復里五福三路63號,"22.621386,120.296626",1.2.3,998,
一般建築,,XX1484,建華里,高雄市新興區建華里八德二路70號,"22.635992,120.298548",1.2.3,999,
辦公室,,QJ0571,青山里,高雄市前金區青山里中華三路108號,"22.628926,120.296336",1.2,1005,
一般建築,,XX1372,浩然里,高雄市新興區浩然里復興二路171號,"22.625022,120.308287",1.2,1005,
一般建築,,XX1477,永寧里,高雄市新興區永寧里五福二路136號,"22.625304,120.306918",1.2.3.4.5,1020,
辦公室,,XX0817,永寧里,高雄市新興區永寧里五福二路200號,"22.624693,120.305122",1,1029,
一般建築,,XX1156,仁聲里,高雄市新興區仁聲里復興一路47之1號,"22.629788,120.307866",1,1030,
一般建築,,XX0852,開平里,高雄市新興區開平里開封路449號,"22.636256,120.311952",1,1030,
一般建築,,XX1511,玉衡里,高雄市新興區玉衡里民生一路345號之1,"22.62697689,120.303681367346",1.2.3,1038,
商場,,QJ0569,長城里,高雄市前金區長城里六合二路107之1號,"22.631488,120.297861",1.2.3,1038,
一般建築,,QJ0282,新生里,高雄市前金區新生里七賢二路426號,"22.630749,120.287764",1,1041,
商場,,XX1304,德生里,高雄市新興區德生里民生一路111號,"22.627455,120.311206",1.2,1045,
一般建築,,XX1514,秋山里,高雄市新興區秋山里七賢二路57號,"22.634371,120.299957",1.2.3.4.5,1046,
一般建築,,QJ0537,長城里,高雄市前金區長城里河南二路106號,"22.634806,120.294432",1,1047,
一般建築,,XX1503,明莊里,高雄市新興區明莊里自立二路86號,"22.631347,120.299",1.2.3.4.5,1049,
一般建築,,XX0445,大明里,高雄市新興區大明里中正四路53號,"22.630496,120.300034",1,1059,
商場,,XX0472,仁聲里,高雄市新興區仁聲里復興一路19號,"22.628796,120.307809",1,1064,
一般建築,,XX1373,德望里,高雄市新興區德望里民生一路176號,"22.627943,120.309242",1.2,1064,
一般建築,,XX1449,長驛里,高雄市新興區長驛里民主路59號之1,"22.63275259,120.299152125019",1.2,1067,
一般建築,,QJ0558,新生里,高雄市前金區新生里河南二路174號,"22.633305,120.289807",1,1067,
辦公室,,XX0639,南港里,高雄市新興區南港里忠孝一路456號,"22.634551,120.306492",1.2,1084,
一般建築,,XX1354,文昌里,高雄市新興區文昌里信守街12號,"22.631335,120.316641",1.2,1090,
一般建築,,XX1470,新江里,高雄市新興區新江里七賢一路510號,"22.634688,120.30331",1.2.3.4,1097,
學校,,QJ0346,國民里,高雄市前金區國民里大同二路61號,"22.62600975871684, 120.29338829660557",1,1100,
學校,,QJ0619,林投里,高雄市前金區林投里大同二路76號,"22.626574,120.293344",1,1106,
一般建築,,XX1384,德望里,高雄市新興區德望里達仁街20號,"22.628105,120.308871",1.2,1127,
一般建築,,QJ0222,長生里,高雄市前金區長生里民生二路71號,"22.625205,120.296229",1,1144,
一般建築,,XX0171,中東里,高雄市新興區中東里七賢一路301號,"22.633928,120.308659",1,1147,
一般建築,,QJ0367,長城里,高雄市前金區長城里中山橫路95號,"22.631067,120.298665",1,1148,
體育設施,,QJ0145,新生里,高雄市前金區新生里河南二路196之1號,"22.6320814,120.287103667346",1,1149,
一般建築,,QJ0200,文東里,高雄市前金區文東里五福三路21號,"22.622312,120.299715",1.2,1168,
一般建築,,QJ0654,東金里,高雄市前金區東金里旺盛街28號,"22.631732,120.293319",1.2,1171,
辦公室,,QJ0534,文東里,高雄市前金區文東里中山二路505號,"22.620253,120.30174",1.2,1177,
一般建築,,XX0336,德望里,高雄市新興區德望里復興一路22號,"22.629138,120.308164",1,1182,
一般建築,,QJ0034,青山里,高雄市前金區青山里中正四路99號,"22.629919,120.298226",1.2,1187,
商場,,XX1367,仁聲里,高雄市新興區仁聲里復興一路63號B,"22.630413,120.307907",1.2.3,1190,
一般建築,,QJ0511,草江里,高雄市前金區草江里瑞源路140號,"22.632966,120.296983",1.2,1201,
一般建築,,XX1442,德政里,高雄市新興區德政里忠孝一路262號,"22.630006,120.306102",1,1205,
一般建築,,XX0812,德生里,高雄市新興區德生里五福一街2號之1,"22.62608689,120.308828267346",1,1206,
一般建築,,XX1485,德生里,高雄市新興區德生里復興街22號,"22.626801,120.309173",1.2,1206,
辦公室,,XX1326,德生里,高雄市新興區德生里民生一路247號,"22.627099,120.308115",1.2.3,1214,
一般建築,,QJ0643,榮復里,高雄市前金區榮復里五福三路68號,"22.621817,120.296407",1.2.3,1220,
旅館,,XX1226,秋山里,高雄市新興區秋山里七賢二路11號,"22.634447,120.301419",1.2.3,1221,
一般建築,,XX0874,振成里,高雄市新興區振成里林森一路14號,"22.624945,120.304975",1,1222,
一般建築,,XX0837,黎明里,高雄市新興區黎明里中山一路242號,"22.634208,120.302533",1,1228,
一般建築,,XX1454,成功里,高雄市新興區成功里忠孝一路322號,"22.631808,120.306444",1.2,1249,
宗教設施,,QJ0182,新生里,高雄市前金區新生里七賢二路329號,"22.630994,120.290048",1.2,1253,
辦公室,,XX1300,中東里,高雄市新興區中東里中正三路38號,"22.631115,120.309496",1.2.3,1260,
一般建築,,XX0770,中東里,高雄市新興區中東里七賢一路299號,"22.633897,120.308908",1,1271,
一般建築,,QJ0596,東金里,高雄市前金區東金里自強一路22號,"22.629674,120.293816",1.2,1281,
辦公室,,XX0637,新江里,高雄市新興區新江里中山一路308號,"22.636413,120.302722",1.2,1282,
辦公室,,XX0302,文昌里,高雄市新興區文昌里六合路67號,"22.63177,120.317117",1,1290,
一般建築,,QJ0432,後金里,高雄市前金區後金里中正四路192號,"22.628814,120.293481",1,1293,
一般建築,,XX1121,開平里,高雄市新興區開平里開封路435號,"22.635729,120.311806",1,1319,
辦公室,,QJ0192,東金里,高雄市前金區東金里中正四路168號,"22.629445,120.295244",1.2.3,1323,
辦公室,,QJ0457,復元里,高雄市前金區復元里大同二路23號,"22.627026,120.295638",1.2,1332,
辦公室,,XX1311,黎明里,高雄市新興區黎明里七賢一路469號,"22.634252,120.304049",1.2.3,1347,
一般建築,,XX0335,德望里,高雄市新興區德望里復橫一路156之1號,"22.62948,120.308421",1,1353,
一般建築,,XX1337,建華里,高雄市新興區建華里七賢二路58號,"22.634816,120.299861",1,1355,
一般建築,,XX0681,仁聲里,高雄市新興區仁聲里復興一路51號,"22.630023,120.307879",1,1356,
一般建築,,QJ0630,社東里,高雄市前金區社東里民生二路129號,"22.624887,120.295202",1.2.3.4,1357,
一般建築,,XX1440,德望里,高雄市新興區德望里復興一路10號,"22.628378,120.308126",1.2.3,1358,
一般建築,,XX0103,新江里,高雄市新興區新江里八德一路316號,"22.635981,120.304871",1.2,1362,
商場,,XX0104,新江里,高雄市新興區新江里林森一路267號,"22.636261,120.304878",1.2,1372,
辦公室,,QJ0568,東金里,高雄市前金區東金里中華三路149號,"22.630502,120.295165",1,1413,
學校,,XX0645,浩然里,高雄市新興區浩然里五福二路3號,"22.625236778324307, 120.30877633099703",1,1417,
一般建築,,XX0952,玉衡里,高雄市新興區玉衡里中山一路12之2號,"22.626033,120.301655",1.2,1421,
宗教設施,,XX1140,建華里,高雄市新興區建華里河南二路2號,"22.636561,120.301232",1,1432,
一般建築,,QJ0555,社東里,高雄市前金區社東里五福三路80號,"22.621763,120.296165",1.2,1440,
一般建築,,QJ0651,新生里,高雄市前金區新生里市中一路232號,"22.63045,120.289614",1.2,1443,
一般建築,,XX1533,文昌里,高雄市新興區文昌里中正二路186號,"22.630605648770487, 120.31638524620593",1.2.3,1454,
一般建築,,QJ0688,青山里,高雄市前金區青山里中華三路106號,"22.62876,120.296368",1.2.3,1459,
一般建築,,QJ0522,社東里,高雄市前金區社東里光復二街48號,"22.623747,120.295306",1,1461,
一般建築,,XX1494,成功里,高雄市新興區成功里復興一路89號之1,"22.63194139,120.308115396182",1.2.3,1487,
一般建築,,XX0328,光耀里,高雄市新興區光耀里中正三路5號,"22.630434,120.311047",1,1498,
商場,,QJ0399,草江里,高雄市前金區草江里六合二路132號,"22.631163,120.295862",1,1510,
一般建築,,QJ0314,後金里,高雄市前金區後金里中正四路258號,"22.628143,120.29134",1,1520,
一般建築,,QJ0115,文東里,高雄市前金區文東里中山二路575號,"22.621993,120.301012",1,1548,
一般建築,,XX1095,文昌里,高雄市新興區文昌里中正二路184號,"22.630701,120.316543",1.2,1555,
旅館,,XX1327,玉衡里,高雄市新興區玉衡里中山一路4號,"22.624351,120.30144",1.2.3,1563,
一般建築,,QJ0269,長生里,高雄市前金區長生里光復一街2號,"22.623694,120.297693",1,1583,
旅館,,QJ0142,後金里,高雄市前金區後金里六合二路279號,"22.6292,120.290974",1,1596,
辦公室,,QJ0617,後金里,高雄市前金區後金里成功一路436號,"22.629194,120.292043",1.2.3,1597,
一般建築,,XX0227,德生里,高雄市新興區德生里五福一路142號,"22.627053,120.31204",1,1601,
一般建築,,QJ0644,新生里,高雄市前金區新生里市中一路268號,"22.631875,120.289097",1.2,1604,
一般建築,,,青山里,高雄市前金區青山里中正四路107號,"22.629691,120.297679",1.2,1606,
郵局,,QJ0679,長興里,高雄市前金區長興里六合二路147號,"22.630851,120.296075",1.2.3.4,1607,
一般建築,,XX0114,建華里,高雄市新興區建華里自立一路66之16號,"22.635974,120.297499",1.2,1608,
一般建築,,XX0505,光耀里,高雄市新興區光耀里渤海街16號,"22.63008,120.312479",1,1610,
一般建築,,XX0976,愛平里,高雄市新興區愛平里中正三路158號,"22.631488,120.30423",1.2,1627,
一般建築,,QJ0144,復元里,高雄市前金區復元里民生二路58號,"22.626467,120.297907",1,1639,
一般建築,,QJ0348,青山里,高雄市前金區青山里自立橫路65號,"22.629214,120.299035",1,1642,
學校,,XX0816,浩然里,高雄市新興區浩然里五福二路3號,"22.624949586562405, 120.30895872121397",1,1661,
一般建築,,XX1436,開平里,高雄市新興區開平里興邦路88號,"22.636212,120.310053",1.2,1661,
一般建築,,XX0288,東坡里,高雄市新興區東坡里林森一路163號,"22.630139,120.304424",1,1733,
學校,,QJ0310,後金里,高雄市前金區後金里六合二路278號,"22.629882627003212, 120.29003981011144",1,1736,
學校,,XX1347,興昌里,高雄市新興區興昌里中正三路32號,"22.631232,120.310909",1,1752,
一般建築,,QJ0363,復元里,高雄市前金區復元里中華三路68號,"22.626989,120.297205",1.2,1769,
一般建築,,QJ0493,博孝里,高雄市前金區博孝里河東路8號,"22.621661,120.291167",1.2.3,1775,
一般建築,,XX0143,南港里,高雄市新興區南港里林森一路242號,"22.634943,120.305179",1.2,1793,
辦公室,,QJ0405,草江里,高雄市前金區草江里中華三路148號,"22.631215,120.295407",1.2,1800,
一般建築,,XX1093,中東里,高雄市新興區中東里六合一路98號,"22.632795,120.307687",1.2,1812,
一般建築,,QJ0575,博孝里,高雄市前金區博孝里光復二街167號,"22.621963,120.291756",1.2.3,1815,
學校,,QJ0294,博孝里,高雄市前金區博孝里五福三路122號,"22.620936,120.292738",1,1824,
辦公室,,,順昌里,高雄市新興區順昌里七賢一路18號,"22.634184,120.315854",1.2,1832,
一般建築,,QJ0628,青山里,高雄市前金區青山里中正四路111號,"22.629584,120.297327",1.2.3,1833,
學校,,XX1462,興昌里,高雄市新興區興昌里中正三路32號,"22.63126100523254, 120.31054063285892",1,1835,
一般建築,,XX1350,浩然里,高雄市新興區浩然里林森一路60號,"22.62624419,120.30496533851",1,1841,
辦公室,,XX1422,興昌里,高雄市新興區興昌里民族二路95號,"22.632014,120.312825",1.2.3.4,1845,
商場,,XX1303,明莊里,高雄市新興區明莊里六合二路1號,"22.632742,120.301593",1.2,1859,
辦公室,,XX1047,成功里,高雄市新興區成功里林森一路230號,"22.63382674720717, 120.30513712308989",1,1869,
一般建築,,XX1447,榮治里,高雄市新興區榮治里民生二路36號,"22.627775,120.300338",1.2.3.4.5.6.7,1870,
一般建築,,XX1155,德生里,高雄市新興區德生里德順街17號,"22.627051,120.309687",1.2,1887,
一般建築,,XX1275,浩然里,高雄市新興區浩然里復興二路260號,"22.622781,120.309588",1.2,1892,
一般建築,,XX0570,中東里,高雄市新興區中東里七賢一路321號,"22.634015,120.307813",1,1897,
辦公室,,XX1176,中東里,高雄市新興區中東里中正三路34號,"22.631027,120.310097",1,1916,
辦公室,,QJ0146,文西里,高雄市前金區文西里五福三路61號,"22.621452,120.297067",1.2,1942,
一般建築,,XX0451,南港里,高雄市新興區南港里七賢一路398號,"22.634463,120.306861",1.2,1942,
一般建築,,XX1343,德生里,高雄市新興區德生里民權一路251號地下室,"22.627063,120.310169",1.2.3.4,1946,
一般建築,,XX0349,南港里,高雄市新興區南港里仁愛一街291巷8號,"22.634708,120.307231",1,1994,
一般建築,,XX1315,大明里,高雄市新興區大明里大同一路188號,"22.629027,120.300687",1.2.3,2062,
商場,,XX1381,東坡里,高雄市新興區東坡里林森一路165號,"22.630565,120.30425",1.2.3,2103,
辦公室,,XX0906,興昌里,高雄市新興區興昌里中正三路2號,"22.630956,120.312712",1.2.3,2116,
辦公室,,QJ0370,新生里,高雄市前金區新生里河南二路196號,"22.632247,120.287426",1,2192,
一般建築,,XX0057,東坡里,高雄市新興區東坡里中正三路179號,"22.630897,120.303154",1,2216,
一般建築,,QJ0567,社東里,高雄市前金區社東里民生二路139號,"22.624647,120.294663",1.2,2222,
一般建築,,XX0949,中東里,高雄市新興區中東里六合一路55號,"22.632427,120.308713",1,2233,
一般建築,,QJ0312,青山里,高雄市前金區青山里瑞源路31之1號,"22.628944,120.29821",1,2233,
學校,,QJ0482,後金里,高雄市前金區後金里六合二路278號,"22.62936,120.290459",1,2245,
辦公室,,QJ0658,後金里,高雄市前金區後金里成功一路428號,"22.628678,120.292312",1.2,2250,
一般建築,,XX1182,振華里,高雄市新興區振華里新田路71號,"22.62303989,120.306310796182",1.2,2256,
辦公室,,QJ0631,新生里,高雄市前金區新生里河南二路167號,"22.633375,120.290544",1.2.3,2271,
一般建築,,XX1402,德望里,高雄市新興區德望里中正三路55號之1,"22.63073669,120.308326467346",1.2.3.4,2334,
一般建築,,QJ0465,林投里,高雄市前金區林投里中正四路259號,"22.627247,120.2903",1.2,2369,
一般建築,,QJ0640,新生里,高雄市前金區新生里河南二路150號,"22.63381,120.291338",1.2,2371,
一般建築,,XX1414,開平里,高雄市新興區開平里七賢一路302號,"22.63448,120.308717",1.2.3.4,2390,
一般建築,,XX1248,順昌里,高雄市新興區順昌里七賢一路20號,"22.634039,120.315528",1.2,2405,
一般建築,,XX1005,開平里,高雄市新興區開平里七賢一路300號之1,"22.634445,120.309022",1,2411,
學校,,XX1027,榮治里,高雄市新興區榮治里大同一路231號,"22.627951,120.298454",1,2471,
一般建築,,QJ0504,新生里,高雄市前金區新生里七賢二路396號,"22.630821,120.287985",1.2,2498,
一般建築,,QJ0641,新生里,高雄市前金區新生里鼎盛街88號,"22.632408,120.289724",1.2,2504,
一般建築,,QJ0655,長城里,高雄市前金區長城里新盛一街28號,"22.630707,120.296505",1.2.3,2518,
辦公室,,XX0903,中東里,高雄市新興區中東里七賢一路249號,"22.633842,120.309702",1.2,2522,
一般建築,,XX1391,振成里,高雄市新興區振成里新田路100號,"22.622802,120.304875",1.2,2541,
學校,,XX1330,玉衡里,高雄市新興區玉衡里五福二路218號,"22.624607356392044, 120.30359671567332",1,2615,
一般建築,,QJ0652,長生里,高雄市前金區長生里自強二路50巷12號,"22.623532,120.296544",1.2.3,2640,
辦公室,,XX1334,光耀里,高雄市新興區光耀里民生一路54號,"22.628094,120.310603",1.2.3,2690,
一般建築,,XX1028,東坡里,高雄市新興區東坡里中正三路177號,"22.63088,120.303486",1,2712,
商場,,QJ0609,國民里,高雄市前金區國民里河東路176號,"22.624845,120.290226",1.2.3,2752,
一般建築,,XX1469,開平里,高雄市新興區開平里同心路25號,"22.634518,120.312175",1.2.3,2823,
一般建築,,QJ0709,文西里,高雄市前金區文西里光明街2號,"22.621279,120.297907",1.2.3.4,2828,
一般建築,,XX1530,南港里,高雄市新興區南港里八德一路210號,"22.635731,120.307818",1.2.3,2868,
一般建築,,XX1487,文昌里,高雄市新興區文昌里民族二路72號,"22.632757,120.31391",1.2.3.4.5.6,2879,
商場,,XX1458,玉衡里,高雄市新興區玉衡里五福二路262號,"22.623557,120.301689",1.2,2879,
學校,,XX1441,浩然里,高雄市新興區浩然里五福二路3號,"22.625236778324307, 120.30958099371885",1,2895,
學校,,XX1426,玉衡里,高雄市新興區玉衡里五福二路218號,"22.62469649,120.303897125019",1,3120,
一般建築,,QJ0660,國民里,高雄市前金區國民里民生二路200號,"22.624471,120.291555",1.2.3.4.5,3177,
學校,,QJ0574,國民里,高雄市前金區國民里大同二路61號,"22.626227626704047, 120.29389255191123",1,3209,
一般建築,,XX1444,文昌里,高雄市新興區文昌里民族二路38號,"22.631699,120.313674",1.2.3.4.5,3293,
一般建築,,QJ0711,長生里,高雄市前金區長生里光復三街39號,"22.624447650660898, 120.29621124567886",1.2.3.4,3433,
商場,,QJ0653,文西里,高雄市前金區文西里五福三路57號,"22.621649,120.298278",1.2.3.4.5,3439,
一般建築,,XX1448,德生里,高雄市新興區德生里五福一路140號,"22.627108,120.312406",1.2.3.4.5,3537,
商場,,QJ0027,國民里,高雄市前金區國民里大同二路145號十之6,"22.62522319,120.290172696182",1.2,3549,
一般建築,,XX1393,德生里,高雄市新興區德生里復興二路316號,"22.625836,120.308307",1.2.3,3585,
商場,,QJ0334,文西里,高雄市前金區文西里五福三路59號,"22.621617,120.297619",1.2.3,3592,
一般建築,,QJ0707,新生里,高雄市前金區新生里旺盛街126號,"22.630721,120.290443",1.2.3,3701,
一般建築,,XX1459,愛平里,高雄市新興區愛平里興華路67號,"22.632051,120.303597",1.2,3732,
辦公室,,QJ0605,林投里,高雄市前金區林投里中正四路215號,"22.628062,120.292762",1.2.3.4,3734,
一般建築,,QJ0510,林投里,高雄市前金區林投里中正四路235號,"22.628062,120.292762",1.2.3.4,3779,
一般建築,,QJ0637,青山里,高雄市前金區青山里新盛二街86號,"22.629061,120.297127",1.2.3,3792,
旅館,,XX1410,中東里,高雄市新興區中東里七賢一路311號,"22.633944,120.308092",1.2.3.4.5,3984,
一般建築,,XX0439,中東里,高雄市新興區中東里六合一路96巷18號,"22.633338,120.307975",1,4095,
一般建築,,QJ0710,民生里,高雄市前金區民生里中正四路169號,"22.628924913051424, 120.29527677312788",1.2.3.4,4238,
商場,,XX1435,開平里,高雄市新興區開平里洛陽街66號,"22.634419,120.309379",1.2.3.4,4245,
一般建築,,XX1407,開平里,高雄市新興區開平里錦田路113號,"22.634468,120.310436",1,4294,
辦公室,,XX0329,成功里,高雄市新興區成功里林森一路230號,"22.633914,120.305226",1,4450,
辦公室,,XX1430,德望里,高雄市新興區德望里中正三路25號,"22.630502,120.309897",1.2.3.4,4616,
一般建築,,QJ0607,新生里,高雄市前金區新生里河南二路158號,"22.633725,120.291071",1.2,5487,
辦公室,,QJ0635,林投里,高雄市前金區林投里前金二街30號,"22.627642,120.293492",1,5731,
旅館,,QJ0206,國民里,高雄市前金區國民里民生二路202號,"22.624213,120.290678",1.2.3,14504,
一般建築,,XX1527,漢民里,高雄市新興區漢民里民生一路362號,"22.627689,120.303095",1.2.3.4.5,6464,
一般建築,,QJ0531,復元里,高雄市前金區復元里中華三路68號,"22.62700861656165, 120.29747104689012",1.2,6735,
辦公室,,QJ0533,林投里,高雄市前金區林投里河東路188號,"22.626196,120.289519",1.2,9883,
商場,,QJ0597,榮復里,高雄市前金區榮復里成功一路266號,"22.619333,120.296032",1.2.3.4.5.6.7,10051,
一般建築,,QJ0712,三川里,高雄市前金區三川里七賢二路148號,"22.633818428349613, 120.2971654723852",1.2.3.4.5.6,10460,
一般建築,,QJ0713,草江里,高雄市前金區草江里瑞源路101號,"22.631575606558624, 120.29723293984028",1.2.3.4.5.6,13720,
一般建築,,LY0601,林中里,高雄市苓雅區林中里五權街200號,"22.620481,120.319506",1,27,
一般建築,,,苓雅里,高雄市苓雅區苓雅里四維四路172之8號,"22.614871,120.296379",1,34,
一般建築,,LY3864,正大里,高雄市苓雅區正大里中正一路258號,"22.629445,120.328838",1,75,
一般建築,,LY3936,同慶里,高雄市苓雅區同慶里凱旋二路75號,"22.624365,120.323635",1,80,
一般建築,,LY3430,林中里,高雄市苓雅區林中里光華一路146號,"22.62141,120.316768",1,85,
一般建築,,LY3915,正大里,高雄市苓雅區正大里正言路46之1號,"22.630451,120.330033",2,89,
一般建築,,LY3923,林西里,高雄市苓雅區林西里五權街133之2號,"22.620138,120.319107",1,89,
一般建築,,LY3792,晴朗里,高雄市苓雅區晴朗里苓雅一路252號,"22.62115,120.310357",1,92,
一般建築,,,苓雅里,高雄市苓雅區苓雅里苓雅二路235號,"22.615918,120.295457",1,100,
一般建築,,LY3476,林富里,高雄市苓雅區林富里福建街194號,"22.621825,120.315634",1,106,
一般建築,,LY2075,永康里,高雄市苓雅區永康里四維一路78號,"22.626162,120.330232",1,109,
一般建築,,LY3474,同慶里,高雄市苓雅區同慶里同慶路90號,"22.627435,120.320393",1,111,
一般建築,,LY2137,林貴里,高雄市苓雅區林貴里和平二路324號,"22.615891,120.322802",1,113,
一般建築,,LY3911,華堂里,高雄市苓雅區華堂里苓雅一路317號,"22.619824,120.307175",1,113,
一般建築,,LY3624,晴朗里,高雄市苓雅區晴朗里苓雅一路195號,"22.620941,120.3108",1,114,
一般建築,,LY1258,鼓中里,高雄市苓雅區鼓中里苓雅二路85之5號,"22.617349,120.299711",1,115,
一般建築,,LY3935,五福里,高雄市苓雅區五福里憲政路2號,"22.634634,120.328154",1,116,
一般建築,,LY4037,林中里,高雄市苓雅區林中里光華一路100巷13號,"22.620754,120.317421",1,118,
一般建築,,LY3102,林圍里,高雄市苓雅區林圍里青年一路98號,"22.623749,120.312304",1,124,
