編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,備註,placemark_address
571.0,南平里,彰化縣員林市南平里靜修路74號,靜修國小,地下室,"1 ","226 ",JSA01138,,彰化縣員林市南平里靜修路74號
572.0,南平里,彰化縣員林市南平里靜修路74號,靜修國小,地下室,"1 ","1,998 ",JSA01587,,彰化縣員林市南平里靜修路74號
573.0,南平里,彰化縣員林市南平里靜修路81之32號,民宅,地下室,"1 ","46 ",JSA00515,,彰化縣員林市南平里靜修路81之32號
574.0,惠來里,彰化縣員林市惠來里中山南路10號,林立偉診所,地下室,"1 ","46 ",JSA01120,,彰化縣員林市惠來里中山南路10號
575.0,惠來里,彰化縣員林市惠來里中山南路12號,家怡藥局,地下室,"1 ","46 ",JSA01121,,彰化縣員林市惠來里中山南路12號
576.0,惠來里,彰化縣員林市惠來里中山南路14號,賴澤民服務處,地下室,"1 ","47 ",JSA01122,,彰化縣員林市惠來里中山南路14號
577.0,惠來里,彰化縣員林市惠來里中山南路15號,DoDo服飾,地下室,"1 ","61 ",JSA00664,,彰化縣員林市惠來里中山南路15號
578.0,惠來里,彰化縣員林市惠來里中山南路16號,銓興當鋪,地下室,"1 ","46 ",JSA01123,,彰化縣員林市惠來里中山南路16號
579.0,惠來里,彰化縣員林市惠來里中山南路186號,賴土地代書,地下室,"1 ","72 ",JSA01079,,彰化縣員林市惠來里中山南路186號
580.0,惠來里,彰化縣員林市惠來里中山南路19號,究好音樂,地下室,"1 ","74 ",JSA00666,,彰化縣員林市惠來里中山南路19號
581.0,惠來里,彰化縣員林市惠來里中山南路1號,三泰電子材料,地下室,"1 ","58 ",JSA00662,,彰化縣員林市惠來里中山南路1號
582.0,惠來里,彰化縣員林市惠來里中山南路2.4.6.8號,台灣大哥大,地下室,"1 ","282 ",JSA01119,,彰化縣員林市惠來里中山南路2.4.6.8號
583.0,惠來里,彰化縣員林市惠來里中山南路21號,德泰蔘藥行,地下室,"1 ","75 ",JSA00667,,彰化縣員林市惠來里中山南路21號
584.0,惠來里,彰化縣員林市惠來里中山南路36號,仁愛中醫聯合診所,地下室,"1 ","122 ",JSA01530,,彰化縣員林市惠來里中山南路36號
585.0,惠來里,彰化縣員林市惠來里中山南路3號,林寶隆行,地下室,"1 ","56 ",JSA00663,,彰化縣員林市惠來里中山南路3號
586.0,惠來里,彰化縣員林市惠來里中山南路56號,民宅,地下室,"1 ","731 ",JSA00924,,彰化縣員林市惠來里中山南路56號
587.0,惠來里,彰化縣員林市惠來里中山南路82號,水晶氣穴放鬆美學,地下室,"1 ","21 ",JSA01035,,彰化縣員林市惠來里中山南路82號
588.0,惠來里,彰化縣員林市惠來里中山南路84號,民宅,地下室,"1 ","22 ",JSA01037,,彰化縣員林市惠來里中山南路84號
589.0,惠來里,彰化縣員林市惠來里中山南路85號,民宅,地下室,"1 ","65 ",JSA01185,,彰化縣員林市惠來里中山南路85號
590.0,惠來里,彰化縣員林市惠來里中山南路86號,民宅,地下室,"1 ","22 ",JSA01038,,彰化縣員林市惠來里中山南路86號
591.0,惠來里,彰化縣員林市惠來里中山南路87號,民宅,地下室,"1 ","53 ",JSA01186,,彰化縣員林市惠來里中山南路87號
592.0,惠來里,彰化縣員林市惠來里中山南路88號,民宅,地下室,"1 ","22 ",JSA01039,,彰化縣員林市惠來里中山南路88號
593.0,惠來里,彰化縣員林市惠來里中山南路89號,宏隆蔘藥行,地下室,"1 ","60 ",JSA01187,,彰化縣員林市惠來里中山南路89號
594.0,惠來里,彰化縣員林市惠來里中山南路90號,聯鎰服裝材料,地下室,"1 ","21 ",JSA01040,,彰化縣員林市惠來里中山南路90號
595.0,惠來里,彰化縣員林市惠來里中山南路92號,環球影音,地下室,"1 ","383 ",JSA01041,,彰化縣員林市惠來里中山南路92號
596.0,惠來里,彰化縣員林市中山路1段384號,東元馬達,地下室,"1 ","148 ",JSA00818,,彰化縣員林市中山路1段384號
597.0,惠來里,彰化縣員林市中山路1段480巷6號,民宅,地下室,"1 ","37 ",JSA01105,,彰化縣員林市中山路1段480巷6號
598.0,惠來里,彰化縣員林市中山路1段532號,民宅,地下室,"1 ","40 ",JSA01158,,彰化縣員林市中山路1段532號
599.0,惠來里,彰化縣員林市中山路1段534號,民宅,地下室,"1 ","40 ",JSA01159,,彰化縣員林市中山路1段534號
600.0,惠來里,彰化縣員林市惠來里中正路1巷69號,民宅,地下室,"1 ","58 ",JSA00889,,彰化縣員林市惠來里中正路1巷69號
601.0,惠來里,彰化縣員林市惠來里中正路1巷70號,民宅,地下室,"1 ","58 ",JSA00890,,彰化縣員林市惠來里中正路1巷70號
602.0,惠來里,彰化縣員林市惠來里中正路1巷71號,民宅,地下室,"1 ","58 ",JSA00891,,彰化縣員林市惠來里中正路1巷71號
603.0,惠來里,彰化縣員林市惠來里永和街57號,黃鈵淇地政士事務所,地下室,"1 ","34 ",JSA01276,,彰化縣員林市惠來里永和街57號
604.0,惠來里,彰化縣員林市惠來里永和街59號,民宅,地下室,"1 ","31 ",JSA01277,,彰化縣員林市惠來里永和街59號
605.0,惠來里,彰化縣員林市惠來里永和街78號,儒林天下,地下室,"1 ","332 ",JSA01509,,彰化縣員林市惠來里永和街78號
606.0,惠來里,彰化縣員林市惠來里永和街81號,捷安特順發車行,地下室,"1 ","26 ",JSA01027,,彰化縣員林市惠來里永和街81號
607.0,惠來里,彰化縣員林市惠來里光明南街32號,鴻達紙行,地下室,"1 ","27 ",JSA01026,,彰化縣員林市惠來里光明南街32號
608.0,惠來里,彰化縣員林市惠來里光明南街36號,正點玩具,地下室,"1 ","31 ",JSA01025,,彰化縣員林市惠來里光明南街36號
609.0,惠來里,彰化縣員林市惠來里光明南街56號,華亞人力資源管理顧問有限公司,地下室,"1 ","167 ",JSA01551,,彰化縣員林市惠來里光明南街56號
610.0,惠來里,彰化縣員林市惠來里光明街141巷20號,妙化堂,地下室,"1 ","107 ",JSA00058,,彰化縣員林市惠來里光明街141巷20號
611.0,惠來里,彰化縣員林市惠來里光明街161號,加樂藥局,地下室,"1 ","18 ",JSA00952,,彰化縣員林市惠來里光明街161號
612.0,惠來里,彰化縣員林市惠來里光明街205號,正光鞋行,地下室,"1 ","42 ",JSA00897,,彰化縣員林市惠來里光明街205號
613.0,惠來里,彰化縣員林市惠來里光明街209號,大新童裝行,地下室,"1 ","33 ",JSA00073,,彰化縣員林市惠來里光明街209號
614.0,惠來里,彰化縣員林市惠來里南昌路124號,水餃峯,地下室,"1 ","22 ",JSA00458,,彰化縣員林市惠來里南昌路124號
615.0,惠來里,彰化縣員林市惠來里南昌路128號,蕭火炩婦產科,地下室,"1 ","165 ",JSA01023,,彰化縣員林市惠來里南昌路128號
616.0,惠來里,彰化縣員林市惠來里南昌路138號,西門漁具行,地下室,"1 ","71 ",JSA00855,,彰化縣員林市惠來里南昌路138號
617.0,惠來里,彰化縣員林市惠來里南昌路225巷3號,民宅,地下室,"1 ","124 ",JSA00849,,彰化縣員林市惠來里南昌路225巷3號
618.0,惠來里,彰化縣員林市惠來里南昌路91號,鴨董南昌店,地下室,"1 ","138 ",JSA01261,,彰化縣員林市惠來里南昌路91號
619.0,惠來里,彰化縣員林市惠來里惠來街108之3號,民宅,地下室,"1 ","40 ",JSA00448,,彰化縣員林市惠來里惠來街108之3號
620.0,惠來里,彰化縣員林市惠來里惠來街96之1號,民宅,地下室,"1 ","27 ",JSA00785,,彰化縣員林市惠來里惠來街96之1號
621.0,惠來里,彰化縣員林市惠來里惠明街105號,民宅,地下室,"1 ","24 ",JSA00488,,彰化縣員林市惠來里惠明街105號
622.0,惠來里,彰化縣員林市惠來里惠明街106巷50弄1號,民宅,地下室,"1 ","20 ",JSA00321,,彰化縣員林市惠來里惠明街106巷50弄1號
623.0,惠來里,彰化縣員林市惠來里惠明街106巷50弄5號,民宅,地下室,"1 ","20 ",JSA00323,,彰化縣員林市惠來里惠明街106巷50弄5號
624.0,惠來里,彰化縣員林市惠來里惠明街106巷52號,民宅,地下室,"1 ","16 ",JSA00251,,彰化縣員林市惠來里惠明街106巷52號
625.0,惠來里,彰化縣員林市惠來里惠明街106巷53號,民宅,地下室,"1 ","16 ",JSA00263,,彰化縣員林市惠來里惠明街106巷53號
626.0,惠來里,彰化縣員林市惠來里惠明街106巷54號,民宅,地下室,"1 ","16 ",JSA00250,,彰化縣員林市惠來里惠明街106巷54號
627.0,惠來里,彰化縣員林市惠來里惠明街106巷55號,民宅,地下室,"1 ","16 ",JSA00262,,彰化縣員林市惠來里惠明街106巷55號
628.0,惠來里,彰化縣員林市惠來里惠明街106巷59號,民宅,地下室,"1 ","16 ",JSA00260,,彰化縣員林市惠來里惠明街106巷59號
629.0,惠來里,彰化縣員林市惠來里惠明街106巷61號,民宅,地下室,"1 ","16 ",JSA00259,,彰化縣員林市惠來里惠明街106巷61號
630.0,惠來里,彰化縣員林市惠來里惠明街106巷67號,民宅,地下室,"1 ","16 ",JSA00256,,彰化縣員林市惠來里惠明街106巷67號
631.0,惠來里,彰化縣員林市惠來里惠明街106巷68號,民宅,地下室,"1 ","16 ",JSA00243,,彰化縣員林市惠來里惠明街106巷68號
632.0,惠來里,彰化縣員林市惠來里惠明街106巷69號,民宅,地下室,"1 ","16 ",JSA00255,,彰化縣員林市惠來里惠明街106巷69號
633.0,惠來里,彰化縣員林市惠來里惠明街106巷72號,民宅,地下室,"1 ","16 ",JSA00240,,彰化縣員林市惠來里惠明街106巷72號
634.0,惠來里,彰化縣員林市惠來里惠明街106巷73號,民宅,地下室,"1 ","16 ",JSA00252,,彰化縣員林市惠來里惠明街106巷73號
635.0,惠來里,彰化縣員林市惠來里惠明街106巷74號,民宅,地下室,"1 ","16 ",JSA00241,,彰化縣員林市惠來里惠明街106巷74號
636.0,惠來里,彰化縣員林市惠來里惠明街106巷75號,民宅,地下室,"1 ","16 ",JSA00253,,彰化縣員林市惠來里惠明街106巷75號
637.0,惠來里,彰化縣員林市惠來里惠明街106巷76巷1號,民宅,地下室,"1 ","16 ",JSA00242,,彰化縣員林市惠來里惠明街106巷76巷1號
638.0,惠來里,彰化縣員林市惠來里惠明街106巷78號,民宅,地下室,"1 ","26 ",JSA00228,,彰化縣員林市惠來里惠明街106巷78號
639.0,惠來里,彰化縣員林市惠來里惠明街106巷79號,民宅,地下室,"1 ","26 ",JSA00238,,彰化縣員林市惠來里惠明街106巷79號
640.0,惠來里,彰化縣員林市惠來里惠明街106巷81號,民宅,地下室,"1 ","26 ",JSA00237,,彰化縣員林市惠來里惠明街106巷81號
641.0,惠來里,彰化縣員林市惠來里惠明街106巷82號,民宅,地下室,"1 ","26 ",JSA00226,,彰化縣員林市惠來里惠明街106巷82號
642.0,惠來里,彰化縣員林市惠來里惠明街106巷83號,民宅,地下室,"1 ","26 ",JSA00236,,彰化縣員林市惠來里惠明街106巷83號
643.0,惠來里,彰化縣員林市惠來里惠明街106巷87號,民宅,地下室,"1 ","26 ",JSA00234,,彰化縣員林市惠來里惠明街106巷87號
644.0,惠來里,彰化縣員林市惠來里惠明街106巷88號,民宅,地下室,"1 ","26 ",JSA00223,,彰化縣員林市惠來里惠明街106巷88號
645.0,惠來里,彰化縣員林市惠來里惠明街106巷93號,民宅,地下室,"1 ","26 ",JSA00231,,彰化縣員林市惠來里惠明街106巷93號
646.0,惠來里,彰化縣員林市惠來里惠明街106巷95號,民宅,地下室,"1 ","26 ",JSA00230,,彰化縣員林市惠來里惠明街106巷95號
647.0,惠來里,彰化縣員林市惠來里惠明街106巷96號,民宅,地下室,"1 ","26 ",JSA00219,,彰化縣員林市惠來里惠明街106巷96號
648.0,惠來里,彰化縣員林市惠來里惠明街106巷97號,民宅,地下室,"1 ","26 ",JSA00229,,彰化縣員林市惠來里惠明街106巷97號
649.0,惠來里,彰化縣員林市惠來里惠明街157巷14.16.18號,民宅,地下室,"1 ","138 ",JSA01435,,彰化縣員林市惠來里惠明街157巷14.16.18號
650.0,惠來里,彰化縣員林市惠來里惠明街157號,員林手機維修,地下室,"1 ","244 ",JSA01514,,彰化縣員林市惠來里惠明街157號
651.0,惠來里,彰化縣員林市惠來里惠明街213號,民宅,地下室,"1 ","45 ",JSA01214,,彰化縣員林市惠來里惠明街213號
652.0,惠來里,彰化縣員林市惠來里惠明街215號,民宅,地下室,"1 ","46 ",JSA01213,,彰化縣員林市惠來里惠明街215號
653.0,惠來里,彰化縣員林市惠來里惠明街217號,民宅,地下室,"1 ","46 ",JSA01212,,彰化縣員林市惠來里惠明街217號
654.0,惠來里,彰化縣員林市惠來里惠明街219號,陳素月服務處,地下室,"1 ","46 ",JSA01211,,彰化縣員林市惠來里惠明街219號
655.0,惠來里,彰化縣員林市惠來里惠明街221號,民宅,地下室,"1 ","46 ",JSA01210,,彰化縣員林市惠來里惠明街221號
656.0,惠來里,彰化縣員林市惠來里惠明街223號,民宅,地下室,"1 ","46 ",JSA01209,,彰化縣員林市惠來里惠明街223號
657.0,惠來里,彰化縣員林市惠來里惠明街225號,武賢堂,地下室,"1 ","46 ",JSA01208,,彰化縣員林市惠來里惠明街225號
658.0,惠來里,彰化縣員林市惠來里惠明街229號,健寶羽毛藝品,地下室,"1 ","46 ",JSA01206,,彰化縣員林市惠來里惠明街229號
659.0,惠來里,彰化縣員林市惠來里惠明街231號,大統電子材料,地下室,"1 ","45 ",JSA01205,,彰化縣員林市惠來里惠明街231號
660.0,惠來里,彰化縣員林市惠來里惠明街233巷1至9號,忠德營造,地下室,"1 ","178 ",JSA01442,,彰化縣員林市惠來里惠明街233巷1至9號
661.0,惠來里,彰化縣員林市惠來里惠明街303號,員華書苑,地下室,"1 ","668 ",JSA01527,,彰化縣員林市惠來里惠明街303號
662.0,惠來里,彰化縣員林市惠來里惠明街53巷1弄6號,民宅,地下室,"1 ","52 ",JSA00888,,彰化縣員林市惠來里惠明街53巷1弄6號
663.0,惠來里,彰化縣員林市惠來里惠明街53巷1弄8號,民宅,地下室,"1 ","52 ",JSA00887,,彰化縣員林市惠來里惠明街53巷1弄8號
664.0,惠來里,彰化縣員林市惠來里惠明街58號,純潔大樓,地下室,"1 ","54 ",JSA00867,,彰化縣員林市惠來里惠明街58號
665.0,惠來里,彰化縣員林市惠來里惠明街71號,國富鎮大樓,地下室,"1 ","1,774 ",JSA01543,,彰化縣員林市惠來里惠明街71號
666.0,惠來里,彰化縣員林市惠來里惠明街89號,民宅,地下室,"1 ","37 ",JSA00790,,彰化縣員林市惠來里惠明街89號
667.0,惠來里,彰化縣員林市惠來里黎明巷62號,民宅,地下室,"1 ","21 ",JSA00151,,彰化縣員林市惠來里黎明巷62號
668.0,惠來里,彰化縣員林市惠來里中山路一段478號,中山讚大樓,地下室,"1 ","586 ",JSA01619,,彰化縣員林市惠來里中山路一段478號
669.0,新生里,彰化縣員林市新生里員鹿路178號,民宅,地下室,"1 ","40 ",JSA01348,,彰化縣員林市新生里員鹿路178號
670.0,新生里,彰化縣員林市新生里員鹿路180號,民宅,地下室,"1 ","50 ",JSA01349,,彰化縣員林市新生里員鹿路180號
671.0,新生里,彰化縣員林市新生里員鹿路182號,凱越通訊,地下室,"1 ","40 ",JSA01350,,彰化縣員林市新生里員鹿路182號
672.0,新生里,彰化縣員林市新生里員鹿路86號,民宅,地下室,"1 ","18 ",JSA00922,,彰化縣員林市新生里員鹿路86號
673.0,新生里,彰化縣員林市新生里員鹿路88號,三大攝影社,地下室,"1 ","18 ",JSA00923,,彰化縣員林市新生里員鹿路88號
674.0,新生里,彰化縣員林市新生里莒光路161巷32.34號,民宅,地下室,"1 ","136 ",JSA01372,,彰化縣員林市新生里莒光路161巷32.34號
675.0,新生里,彰化縣員林市新生里莒光路222號,MsSu時尚精品,地下室,"1 ","22 ",JSA01008,,彰化縣員林市新生里莒光路222號
676.0,新生里,彰化縣員林市新生里莒光路224號,大家房屋莒光店,地下室,"1 ","22 ",JSA01011,,彰化縣員林市新生里莒光路224號
677.0,新生里,彰化縣員林市新生里莒光路230號,財源當鋪,地下室,"1 ","22 ",JSA01009,,彰化縣員林市新生里莒光路230號
678.0,新生里,彰化縣員林市新生里莒光路234號,民宅,地下室,"1 ","22 ",JSA01006,,彰化縣員林市新生里莒光路234號
679.0,新生里,彰化縣員林市新生里莒光路236號,瑋宸精密工業公司,地下室,"1 ","22 ",JSA01007,,彰化縣員林市新生里莒光路236號
680.0,新生里,彰化縣員林市新生里莒光路238號,想木家實木地板,地下室,"1 ","22 ",JSA01010,,彰化縣員林市新生里莒光路238號
681.0,新生里,彰化縣員林市新生里莒光路282巷13號,民宅,地下室,"1 ","30 ",JSA00467,,彰化縣員林市新生里莒光路282巷13號
682.0,新生里,彰化縣員林市新生里莒光路290號,民宅,地下室,"1 ","25 ",JSA00148,,彰化縣員林市新生里莒光路290號
683.0,新生里,彰化縣員林市新生里莒光路292號,民宅,地下室,"1 ","25 ",JSA00149,,彰化縣員林市新生里莒光路292號
684.0,新生里,彰化縣員林市新生里莒光路293號,莒光汽車冷氣行,地下室,"1 ","45 ",JSA00437,,彰化縣員林市新生里莒光路293號
685.0,新生里,彰化縣員林市新生里莒光路294號,蘇黎世產物員林分公司,地下室,"1 ","173 ",JSA01533,,彰化縣員林市新生里莒光路294號
686.0,新生里,彰化縣員林市新生里莒光路295號,民宅,地下室,"1 ","45 ",JSA00441,,彰化縣員林市新生里莒光路295號
687.0,新生里,彰化縣員林市新生里莒光路297之1至7號,優美大飯店,地下室,"1 ","307 ",JSA01160,,彰化縣員林市新生里莒光路297之1至7號
688.0,新生里,彰化縣員林市新生里莒光路310號,大同水電補習班,地下室,"1 ","23 ",JSA00990,,彰化縣員林市新生里莒光路310號
689.0,新生里,彰化縣員林市新生里莒光路312號,有巢氏房屋莒光店,地下室,"1 ","23 ",JSA01012,,彰化縣員林市新生里莒光路312號
690.0,新生里,彰化縣員林市新生里莒光路314號,民宅,地下室,"1 ","22 ",JSA01086,,彰化縣員林市新生里莒光路314號
691.0,新生里,彰化縣員林市新生里莒光路329號,民宅,地下室,"1 ","21 ",JSA00145,,彰化縣員林市新生里莒光路329號
692.0,新生里,彰化縣員林市新生里莒光路331號,秋天泰式養生館,地下室,"1 ","21 ",JSA00143,,彰化縣員林市新生里莒光路331號
693.0,新生里,彰化縣員林市新生里莒光路333號,民宅,地下室,"1 ","21 ",JSA00144,,彰化縣員林市新生里莒光路333號
694.0,新生里,彰化縣員林市新生里莒光路335號,民宅,地下室,"1 ","21 ",JSA00141,,彰化縣員林市新生里莒光路335號
695.0,新生里,彰化縣員林市新生里莒光路337號,福文企業社,地下室,"1 ","21 ",JSA00142,,彰化縣員林市新生里莒光路337號
696.0,新生里,彰化縣員林市新生里莒光路346號,民宅,地下室,"1 ","22 ",JSA00172,,彰化縣員林市新生里莒光路346號
697.0,新生里,彰化縣員林市新生里莒光路348號,朝陽茶行,地下室,"1 ","22 ",JSA00171,,彰化縣員林市新生里莒光路348號
698.0,新生里,彰化縣員林市新生里莒光路376號,民宅,地下室,"1 ","44 ",JSA00492,,彰化縣員林市新生里莒光路376號
699.0,新生里,彰化縣員林市新生里莒光路378號,民宅,地下室,"1 ","44 ",JSA00493,,彰化縣員林市新生里莒光路378號
700.0,新生里,彰化縣員林市新生里莒光路439號,愛炫歡唱,地下室,"1 ","21 ",JSA00740,,彰化縣員林市新生里莒光路439號
701.0,新生里,彰化縣員林市新生里莒光路455號,原員大永和豆漿,地下室,"1 ","21 ",JSA00330,,彰化縣員林市新生里莒光路455號
702.0,新生里,彰化縣員林市新生里莒光路441號,民宅,地下室,"1 ","24 ",JSA00587,,彰化縣員林市新生里莒光路441號
703.0,新生里,彰化縣員林市新生里莒光路443號,民宅,地下室,"1 ","24 ",JSA00586,,彰化縣員林市新生里莒光路443號
704.0,新生里,彰化縣員林市新生里莒光路447號,美佳燈藝,地下室,"1 ","38 ",JSA00541,,彰化縣員林市新生里莒光路447號
705.0,新生里,彰化縣員林市新生里莒光路473號,太炸了炸物食堂,地下室,"1 ","25 ",JSA01268,,彰化縣員林市新生里莒光路473號
706.0,新生里,彰化縣員林市新生里莒光路475號,民宅,地下室,"1 ","55 ",JSA01270,,彰化縣員林市新生里莒光路475號
707.0,新生里,彰化縣員林市新生里莒光路477號,金宸科技有限公司,地下室,"1 ","54 ",JSA01269,,彰化縣員林市新生里莒光路477號
708.0,新生里,彰化縣員林市新生里新生路111巷27號,民宅,地下室,"1 ","294 ",JSA01310,,彰化縣員林市新生里新生路111巷27號
709.0,新生里,彰化縣員林市新生里新生路152號,活力7點早餐工房,地下室,"1 ","36 ",JSA01273,,彰化縣員林市新生里新生路152號
710.0,新生里,彰化縣員林市新生里新生路157號,來來皮件旅行箱,地下室,"1 ","88 ",JSA01302,,彰化縣員林市新生里新生路157號
711.0,新生里,彰化縣員林市新生里新生路239號,東池池上飯包,地下室,"1 ","16 ",JSA01058,,彰化縣員林市新生里新生路239號
712.0,新生里,彰化縣員林市新生里新生路27巷7號,民宅,地下室,"1 ","220 ",JSA00695,,彰化縣員林市新生里新生路27巷7號
713.0,新生里,彰化縣員林市新生里新生路27巷16號,民宅,地下室,"1 ","204 ",JSA00696,,彰化縣員林市新生里新生路27巷16號
714.0,新生里,彰化縣員林市新生里新生路28號,民宅,地下室,"1 ","42 ",JSA00940,,彰化縣員林市新生里新生路28號
715.0,新生里,彰化縣員林市新生里新生路30號,義和機械五金行,地下室,"1 ","50 ",JSA00911,,彰化縣員林市新生里新生路30號
716.0,新生里,彰化縣員林市新生里新生路35號,新生活特區,地下室,"1 ","496 ",JSA01608,,彰化縣員林市新生里新生路35號
717.0,新生里,彰化縣員林市新生里新生路3號,民宅,地下室,"1 ","12 ",JSA00277,,彰化縣員林市新生里新生路3號
718.0,新生里,彰化縣員林市新生里新生路563及莒光路676號,完美精品會館,地下室,"1 ","120 ",JSA01364,,彰化縣員林市新生里新生路563及莒光路676號
719.0,新生里,彰化縣員林市新生里新生路5號,民宅,地下室,"1 ","12 ",JSA00283,,彰化縣員林市新生里新生路5號
720.0,新生里,彰化縣員林市新生里新生路8號,民宅,地下室,"1 ","12 ",JSA00291,,彰化縣員林市新生里新生路8號
721.0,新生里,彰化縣員林市新生里新義街85號,良成護理之家,地下室,"1 ","461 ",JSA01564,,彰化縣員林市新生里新義街85號
722.0,新生里,彰化縣員林市新生里靜修路55號,業成電腦職訓中心,地下室,"1 ","185 ",JSA01559,,彰化縣員林市新生里靜修路55號
723.0,新生里,彰化縣員林市新生里靜修路60之1號,台灣彩券,地下室,"1 ","24 ",JSA01019,,彰化縣員林市新生里靜修路60之1號
724.0,新生里,彰化縣員林市新生里靜修路71之3號,易通文理補習班,地下室,"1 ","62 ",JSA00185,,彰化縣員林市新生里靜修路71之3號
725.0,新生里,彰化縣員林市新生里靜修路71號,民宅,地下室,"1 ","16 ",JSA00658,,彰化縣員林市新生里靜修路71號
726.0,新生里,彰化縣員林市新生里靜修路79號,員林高中,地下室,"1 ","452 ",JSA00837,,彰化縣員林市新生里靜修路79號
727.0,新生里,彰化縣員林市新生里靜修路79號,員林高中,地下室,"1 ","476 ",JSA01568,,彰化縣員林市新生里靜修路79號
728.0,新生里,彰化縣員林市新生里雙景街29號,民宅,地下室,"1 ","25 ",JSA01388,,彰化縣員林市新生里雙景街29號
729.0,溝皂里,彰化縣員林市溝皂里柳橋路二段35號,"台灣世界展望會
南彰中心",地下室,"1 ","377 ",JSA01485,,彰化縣員林市溝皂里柳橋路二段35號
730.0,溝皂里,彰化縣員林市10鄰員集路2段501號,常春醫院,地下室,"1 ","180 ",JSA01617,,彰化縣員林市10鄰員集路2段501號
731.0,南東里,彰化縣員林市南東里山腳路4段212號,東山國小,地下室,"1 ","147 ",JSA01586,,彰化縣員林市南東里山腳路4段212號
732.0,浮圳里,彰化縣員林市浮圳里員東路1段125號,環太實業有限公司,地下室,"1 ","173 ",JSA01201,,彰化縣員林市浮圳里員東路1段125號
733.0,浮圳里,彰化縣員林市浮圳里員東路1段513號,建隆鞋業,地下室,"1 ","184 ",JSA00100,,彰化縣員林市浮圳里員東路1段513號
734.0,浮圳里,彰化縣員林市浮圳里員東路2段12號,員東國小,地下室,"1 ","532 ",JSA01546,,彰化縣員林市浮圳里員東路2段12號
735.0,浮圳里,彰化縣員林市浮圳里員東路2段12號,員東國小,地下室,"1 ","31 ",JSA00626,,彰化縣員林市浮圳里員東路2段12號
736.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,中州科大,地下室,"1 ","258 ",JSA01044,,彰化縣員林市鎮興里山腳路3段2巷6號
737.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,中州科大,地下室,"1 ","436 ",JSA01054,,彰化縣員林市鎮興里山腳路3段2巷6號
738.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,中州科大,地下室,"1 ","1,066 ",JSA01221,,彰化縣員林市鎮興里山腳路3段2巷6號
739.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,中州科大,地下室,"1 ","1,530 ",JSA01562,,彰化縣員林市鎮興里山腳路3段2巷6號
740.0,三橋里,彰化縣員林市三橋里合作街202號,民宅,地下室,"1 ","102 ",JSA00118,,彰化縣員林市三橋里合作街202號
741.0,三橋里,彰化縣員林市三橋里永安街12號,民宅,地下室,"1 ","141 ",JSA00119,,彰化縣員林市三橋里永安街12號
742.0,三橋里,彰化縣員林市三橋里永興街11號,民宅,地下室,"1 ","17 ",JSA00454,,彰化縣員林市三橋里永興街11號
743.0,三橋里,彰化縣員林市三橋里建國路125號,再添商行,地下室,"1 ","44 ",JSA00489,,彰化縣員林市三橋里建國路125號
744.0,三橋里,彰化縣員林市三橋里浮圳路2段192巷1號,民宅,地下室,"1 ","30 ",JSA00502,,彰化縣員林市三橋里浮圳路2段192巷1號
745.0,三橋里,彰化縣員林市三橋里合作街246號,民宅,地下室,"1 ","50 ",JSA00534,,彰化縣員林市三橋里合作街246號
746.0,三橋里,彰化縣員林市三橋里合作街248號,民宅,地下室,"1 ","50 ",JSA00535,,彰化縣員林市三橋里合作街248號
747.0,三橋里,彰化縣員林市三橋里大榮街67號,民宅,地下室,"1 ","52 ",JSA00773,,彰化縣員林市三橋里大榮街67號
748.0,三橋里,彰化縣員林市三橋里大榮街69號,民宅,地下室,"1 ","52 ",JSA00774,,彰化縣員林市三橋里大榮街69號
749.0,三橋里,彰化縣員林市三橋里永興街7號,民宅,地下室,"1 ","23 ",JSA00841,,彰化縣員林市三橋里永興街7號
750.0,三橋里,彰化縣員林市三橋里永興街9號,民宅,地下室,"1 ","23 ",JSA00842,,彰化縣員林市三橋里永興街9號
751.0,三橋里,彰化縣員林市三橋里建國路92號,民宅,地下室,"1 ","100 ",JSA00883,,彰化縣員林市三橋里建國路92號
752.0,三橋里,彰化縣員林市永興街2.2-1.2-2號,民宅,地下室,"1 ","95 ",JSA01259,,彰化縣員林市永興街2.2-1.2-2號
753.0,三橋里,彰化縣員林市三橋里建國路105號,員林中區扶輪社,地下室,"1 ","250 ",JSA01524,,彰化縣員林市三橋里建國路105號
754.0,大饒里,彰化縣員林市大饒里中正路56號,員林家商,地下室,"1 ","333 ",JSA00072,,彰化縣員林市大饒里中正路56號
755.0,大饒里,彰化縣員林市大饒里中正路56號,員林家商,地下室,"1 ","258 ",JSA00620,,彰化縣員林市大饒里中正路56號
756.0,大饒里,彰化縣員林市大饒里中正路56號,員林家商,地下室,"1 ","747 ",JSA01528,,彰化縣員林市大饒里中正路56號
757.0,大饒里,彰化縣員林市大饒里中正路56號,員林家商,地下室,"1 ","523 ",JSA01279,,彰化縣員林市大饒里中正路56號
758.0,大饒里,彰化縣員林市大饒里萬年巷45之1號,民宅,地下室,"1 ","30 ",JSA00082,,彰化縣員林市大饒里萬年巷45之1號
