電腦編號,座落,緯度,經度,地下樓層數,可容納人數,管轄分局,placemark_address
TPA0257,宜蘭縣羅東鎮大新里公正路65號 ,24.6779083,121.7724081,1.0,164,羅東分局,"大樓 TPA0257 宜蘭縣羅東鎮大新里公正路65號  164"
TPA0258,宜蘭縣羅東鎮東安里站東路292號 ,24.6788285,121.7752114,1.0,725,羅東分局,"大樓 TPA0258 宜蘭縣羅東鎮東安里站東路292號  725"
TPA0259,宜蘭縣羅東鎮大新里安平路41號 ,24.6767286,121.7731464,1.0,2078,羅東分局,"東京花園廣場 TPA0259 宜蘭縣羅東鎮大新里安平路41號  2078"
TPA0260,宜蘭縣羅東鎮南昌里南昌街5號 ,24.6723866,121.7741794,1.0,393,羅東分局,"博愛文苑 TPA0260 宜蘭縣羅東鎮南昌里南昌街5號  393"
TPA0261,宜蘭縣羅東鎮南昌里民族路83號 ,24.674249,121.7680965,2.0,350,羅東分局,"大樓 TPA0261 宜蘭縣羅東鎮南昌里民族路83號  350"
TPA0262,宜蘭縣羅東鎮東安里安康路76號 ,24.6803331,121.775673,1.0,1454,羅東分局,"大欣豪景 TPA0262 宜蘭縣羅東鎮東安里安康路76號  1454"
TPA0263,宜蘭縣羅東鎮南昌里站前南路238號 ,24.6723075,121.774604,1.0,478,羅東分局,"金玉滿堂 TPA0263 宜蘭縣羅東鎮南昌里站前南路238號  478"
TPA0264,宜蘭縣羅東鎮東安里禮運路1號 ,24.6808256,121.7767455,1.0,2934,羅東分局,"大發大樓 TPA0264 宜蘭縣羅東鎮東安里禮運路1號  2934"
TPA0265,宜蘭縣羅東鎮羅莊里天祥路95號 ,24.670999,121.7760925,1.0,1744,羅東分局,"大樓 TPA0265 宜蘭縣羅東鎮羅莊里天祥路95號  1744"
TPA0267,宜蘭縣羅東鎮羅莊里天祥路10號,24.6689225,121.7766184,1.0,721,羅東分局,"萊茵名邸 TPA0267 宜蘭縣羅東鎮羅莊里天祥路10號 721"
TPA0268,宜蘭縣羅東鎮開明里開羅街17號 ,24.673682,121.773417,1.0,696,羅東分局,"蘭陽情 TPA0268 宜蘭縣羅東鎮開明里開羅街17號  696"
TPA0270,宜蘭縣羅東鎮東安里陽明路13號 ,24.6754802,121.776179,1.0,233,羅東分局,"大樓 TPA0270 宜蘭縣羅東鎮東安里陽明路13號  233"
TPA0271,宜蘭縣羅東鎮大新里和平路75-1號,24.6762499,121.7720905,1.0,309,羅東分局,"山水飯店 TPA0271 宜蘭縣羅東鎮大新里和平路75-1號 309"
TPA0272,宜蘭縣羅東鎮新群里中山路一段137號 ,24.671865,121.7965838,1.0,2550,羅東分局,"台北花園 TPA0272 宜蘭縣羅東鎮新群里中山路一段137號  2550"
TPA0273,宜蘭縣羅東鎮南昌里站前南路87號 ,24.669386,121.774779,1.0,1374,羅東分局,"博愛天下 TPA0273 宜蘭縣羅東鎮南昌里站前南路87號  1374"
TPA0275,宜蘭縣羅東鎮羅莊里康莊路100號 ,24.6715191,121.777044,1.0,872,羅東分局,"大樓 TPA0275 宜蘭縣羅東鎮羅莊里康莊路100號  872"
TPA0276,宜蘭縣羅東鎮東安里光榮路185號 ,24.6739851,121.77742,1.0,350,羅東分局,"大樓 TPA0276 宜蘭縣羅東鎮東安里光榮路185號  350"
TPA0277,宜蘭縣羅東鎮羅莊里天祥路42巷1號,24.669796,121.776631,1.0,2361,羅東分局,"羅莊麗地 TPA0277 宜蘭縣羅東鎮羅莊里天祥路42巷1號 2361"
TPA0278,宜蘭縣羅東鎮羅莊里光榮路27號 ,24.668881,121.777337,1.0,246,羅東分局,"大樓 TPA0278 宜蘭縣羅東鎮羅莊里光榮路27號  246"
TPA0279,宜蘭縣羅東鎮東安里光榮路269號 ,24.6765329,121.7773285,1.0,2632,羅東分局,"紐約市 TPA0279 宜蘭縣羅東鎮東安里光榮路269號  2632"
TPA0280,宜蘭縣羅東鎮羅莊里光榮路45號,24.66926,121.7774929,1.0,766,羅東分局,"苑信貴族 TPA0280 宜蘭縣羅東鎮羅莊里光榮路45號 766"
TPA0323,宜蘭縣羅東鎮大新里中正北路30號 ,24.6793771,121.7719571,1.0,1418,羅東分局,"大樓 TPA0323 宜蘭縣羅東鎮大新里中正北路30號  1418"
TPA0345,宜蘭縣羅東鎮東安里光榮路491號 ,24.6811432,121.7776011,2.0,2150,羅東分局,"晏京建設 TPA0345 宜蘭縣羅東鎮東安里光榮路491號  2150"
TPA0357,宜蘭縣羅東鎮東安里光榮路405巷2號,24.6801551,121.7773596,1.0,1054,羅東分局,"晏京龍門二期 TPA0357 宜蘭縣羅東鎮東安里光榮路405巷2號 1054"
TPA0360,宜蘭縣羅東鎮開明里民族路1號,24.6732595,121.7729122,1.0,4000,羅東分局,"羅東國小 TPA0360 宜蘭縣羅東鎮開明里民族路1號 4000"
TPA0362,宜蘭縣羅東鎮南昌里中正南路160號,24.6718382,121.7715737,2.0,2581,羅東分局,"聖母醫院 TPA0362 宜蘭縣羅東鎮南昌里中正南路160號 2581"
TPA0367,宜蘭縣羅東鎮羅莊里站東路190號,24.6735188,121.7750845,4.0,8883,羅東分局,"村却酒店 TPA0367 宜蘭縣羅東鎮羅莊里站東路190號 8883"
TPA0373,宜蘭縣羅東鎮南昌里博愛路22號 ,24.6699901,121.7735524,1.0,3927,羅東分局,"天濶 TPA0373 宜蘭縣羅東鎮南昌里博愛路22號  3927"
TPA0381,宜蘭縣羅東鎮羅莊里羅莊街130巷1號 ,24.6679396,121.7840842,1.0,1432,羅東分局,"英雄世家 TPA0381 宜蘭縣羅東鎮羅莊里羅莊街130巷1號  1432"
TPA0383,宜蘭縣羅東鎮東安里陽明路88號 ,24.6780619,121.7765891,1.0,484,羅東分局,"後站新都 TPA0383 宜蘭縣羅東鎮東安里陽明路88號  484"
TPA0385,宜蘭縣羅東鎮南豪里和平路100號 ,24.6761478,121.7724419,1.0,518,羅東分局,"站前居易 TPA0385 宜蘭縣羅東鎮南豪里和平路100號  518"
TPA0387,宜蘭縣羅東鎮大新里安平路31號 ,24.677069,121.7732534,1.0,755,羅東分局,"站前皇家大廈 TPA0387 宜蘭縣羅東鎮大新里安平路31號  755"
TPA0391,宜蘭縣羅東鎮東安里陽明路13號 ,24.6754802,121.776179,1.0,157,羅東分局,"大樓 TPA0391 宜蘭縣羅東鎮東安里陽明路13號  157"
TPA0394,宜蘭縣羅東鎮大新里安平路26號 ,24.6771062,121.7731009,1.0,495,羅東分局,"哈佛新廈 TPA0394 宜蘭縣羅東鎮大新里安平路26號  495"
TPA0398,宜蘭縣羅東鎮羅莊里民族路1號,24.6732595,121.7729122,1.0,1272,羅東分局,"羅東國小 TPA0398 宜蘭縣羅東鎮羅莊里民族路1號 1272"
TPA0399,宜蘭縣羅東鎮大新里安平路16號 ,24.6773287,121.7731343,2.0,1416,羅東分局,"麻吉親子飯店 TPA0399 宜蘭縣羅東鎮大新里安平路16號  1416"
TPA0414,宜蘭縣羅東鎮東安里東宜一路33號,24.6762475,121.7793794,2.0,1729,羅東分局,"誠峰裸東 TPA0414 宜蘭縣羅東鎮東安里東宜一路33號 1729"
TPA0415,宜蘭縣羅東鎮東安里禮運路58號,24.6806374,121.7753896,2.0,2756,羅東分局,"孩子王大樓 TPA0415 宜蘭縣羅東鎮東安里禮運路58號 2756"
TPA0022,宜蘭縣五結鄉大吉村五結中路3段38號,24.703411,121.7825,0.0,132,羅東分局,"東北木業 TPA0022 宜蘭縣五結鄉大吉村五結中路3段38號 132"
TPA0025,宜蘭縣五結鄉福興村陽明北路2號 ,24.6809183,121.776431,1.0,1620,羅東分局,"蘭陽經典大樓 TPA0025 宜蘭縣五結鄉福興村陽明北路2號  1620"
TPA0029,宜蘭縣五結鄉福興村五結路3段751號 ,24.6818339,121.7761998,1.0,206,羅東分局,"大樓 TPA0029 宜蘭縣五結鄉福興村五結路3段751號  206"
TPA0031,宜蘭縣五結鄉福興村協福路62號 ,24.674692,121.8093311,1.0,1017,羅東分局,"景中天 TPA0031 宜蘭縣五結鄉福興村協福路62號  1017"
TPA0032,宜蘭縣五結鄉協和村公園三路35號 ,24.6780448,121.8112436,1.0,1162,羅東分局,"煙波庭 TPA0032 宜蘭縣五結鄉協和村公園三路35號  1162"
TPA0033,宜蘭縣五結鄉協和村親河路2段132號 ,24.6735069,121.8089367,1.0,1132,羅東分局,"朝代大樓 TPA0033 宜蘭縣五結鄉協和村親河路2段132號  1132"
TPA0351,宜蘭縣五結鄉五結村國民中路20號,24.6939819,121.7939474,1.0,5362,羅東分局,"特殊教育學校 TPA0351 宜蘭縣五結鄉五結村國民中路20號 5362"
TPA0364,宜蘭縣五結鄉協和村親河路58巷78號 ,24.6729574,121.8111852,1.0,1370,羅東分局,"慈愛養護院 TPA0364 宜蘭縣五結鄉協和村親河路58巷78號  1370"
TPA0406,宜蘭縣五結鄉孝威村孝威南路19號,24.6806639,121.8106034,1.0,3506,羅東分局,"夏威夷大樓 TPA0406 宜蘭縣五結鄉孝威村孝威南路19號 3506"
TPA0408,宜蘭縣五結鄉五結村五結中路2段7號,24.6851467,121.7976477,1.0,1328,羅東分局,"五結鄉農會 TPA0408 宜蘭縣五結鄉五結村五結中路2段7號 1328"
TPA0004,宜蘭縣五結鄉三興村五結中路3段507號,24.7032641,121.7780121,1.0,160,羅東分局,"五結鄉農會二結辦事處 TPA0004 宜蘭縣五結鄉三興村五結中路3段507號 160"
TPA0005,宜蘭縣五結鄉中興村中里路18號,24.6938034,121.77573,1.0,129,羅東分局,"達特富科技股份有限公司 TPA0005 宜蘭縣五結鄉中興村中里路18號 129"
TPA0009,宜蘭縣五結鄉上四村中正東路50號 ,24.698913,121.7708718,1.0,309,羅東分局,"興中國中 TPA0009 宜蘭縣五結鄉上四村中正東路50號  309"
TPA0011,宜蘭縣五結鄉鎮安村二結路339號 ,24.7088235,121.7710303,1.0,620,羅東分局,"慈林文教基金會 TPA0011 宜蘭縣五結鄉鎮安村二結路339號  620"
TPA0013,宜蘭縣五結鄉上四村中正西路41巷9號 ,24.7002989,121.7684953,1.0,3238,羅東分局,"金員外建設股份有限公司 TPA0013 宜蘭縣五結鄉上四村中正西路41巷9號  3238"
TPA0014,宜蘭縣五結鄉二結村中正路3段21號,24.7082,121.770961,1.0,1013,羅東分局,"力麗樂活大樓 TPA0014 宜蘭縣五結鄉二結村中正路3段21號 1013"
TPA0015,宜蘭縣五結鄉中興村台興路117號 ,24.698878,121.767828,1.0,3412,羅東分局,"中興大廈 第3、4棟 TPA0015 宜蘭縣五結鄉中興村台興路117號  3412"
TPA0016,宜蘭縣五結鄉中興村台興路99號 ,24.698283,121.767965,1.0,4170,羅東分局,"中興大廈 TPA0016 宜蘭縣五結鄉中興村台興路99號  4170"
TPA0017,宜蘭縣五結鄉中興村中興路3段8號,24.692955,121.7743288,0.0,6158,羅東分局,"興中紙業股份有限公司 TPA0017 宜蘭縣五結鄉中興村中興路3段8號 6158"
TPA0346,宜蘭縣五結鄉鎮安村西河一路7號 ,24.7029072,121.7677193,1.0,1438,羅東分局,"中興大廈 TPA0346 宜蘭縣五結鄉鎮安村西河一路7號  1438"
TPA0363,宜蘭縣五結鄉四結村中正路一段172號 ,24.6908693,121.7703195,2.0,4812,羅東分局,"晏京帝寶 TPA0363 宜蘭縣五結鄉四結村中正路一段172號  4812"
TPA0405,宜蘭縣五結鄉二結村中正路三段186號 ,24.7073328,121.7718421,1.0,625,羅東分局,"中正寶座 TPA0405 宜蘭縣五結鄉二結村中正路三段186號  625"
TPA0412,宜蘭縣五結鄉上四村中正路二段9號,24.6943129,121.7693394,1.0,452,羅東分局,"宜蘭監理站 TPA0412 宜蘭縣五結鄉上四村中正路二段9號 452"
TPA0001,宜蘭縣五結鄉利澤村利澤西路3-26號,24.664925,121.819889,1.0,2869,羅東分局,"優勝美地 TPA0001 宜蘭縣五結鄉利澤村利澤西路3-26號 2869"
TPA0023,宜蘭縣五結鄉利澤村親河路一段50號,24.6686669,121.8233666,1.0,1146,羅東分局,"五結鄉立幼兒園利澤分班 TPA0023 宜蘭縣五結鄉利澤村親河路一段50號 1146"
TPA0327,宜蘭縣五結鄉成興村五濱路1段136巷22號 ,24.663157,121.8290849,1.0,1706,羅東分局,"噶瑪蘭大樓 TPA0327 宜蘭縣五結鄉成興村五濱路1段136巷22號  1706"
TPA0332,宜蘭縣五結鄉季新村清水一巷1弄13號 ,24.6824447,121.8335911,1.0,5881,羅東分局,"清水大鎮 TPA0332 宜蘭縣五結鄉季新村清水一巷1弄13號  5881"
TPA0333,宜蘭縣五結鄉季新村清水一巷7號 ,24.6824235,121.8333078,1.0,3282,羅東分局,"清水大鎮 TPA0333 宜蘭縣五結鄉季新村清水一巷7號  3282"
TPA0334,宜蘭縣五結鄉季新村清水一巷2弄72號 ,24.6827153,121.8335135,1.0,2156,羅東分局,"清水大鎮 TPA0334 宜蘭縣五結鄉季新村清水一巷2弄72號  2156"
TPA0335,宜蘭縣五結鄉季新村清水一巷1弄8號 ,24.6824447,121.8335911,1.0,7134,羅東分局,"清水大鎮 TPA0335 宜蘭縣五結鄉季新村清水一巷1弄8號  7134"
TPA0336,宜蘭縣五結鄉季新村清水一巷1弄1號 ,24.6824447,121.8335911,1.0,893,羅東分局,"清水大鎮 TPA0336 宜蘭縣五結鄉季新村清水一巷1弄1號  893"
TPA0337,宜蘭縣五結鄉季新村清水一巷2弄16號 ,24.6827153,121.8335135,1.0,2544,羅東分局,"清水大鎮 TPA0337 宜蘭縣五結鄉季新村清水一巷2弄16號  2544"
TPA0338,宜蘭縣五結鄉季新村清水一巷10號 ,24.6826929,121.8332806,1.0,3288,羅東分局,"清水大鎮 TPA0338 宜蘭縣五結鄉季新村清水一巷10號  3288"
TPA0339,宜蘭縣五結鄉成興村五濱路一段136巷21號 ,24.6679441,121.829157,1.0,1706,羅東分局,"噶瑪蘭大樓 TPA0339 宜蘭縣五結鄉成興村五濱路一段136巷21號  1706"
TPA0365,宜蘭縣五結鄉成興村利工二路75號,24.6555112,121.8363546,1.0,544,羅東分局,"統一製菓 TPA0365 宜蘭縣五結鄉成興村利工二路75號 544"
TPA0404,宜蘭縣五結鄉利澤村利成路二段388號,24.6659559,121.8230702,1.0,263,羅東分局,"台電公司 TPA0404 宜蘭縣五結鄉利澤村利成路二段388號 263"
TPA0407,宜蘭縣五結鄉成興村利寶路99號 ,24.6658633,121.828673,1.0,805,羅東分局,"利澤國中 TPA0407 宜蘭縣五結鄉成興村利寶路99號  805"
TPA0410,宜蘭縣五結鄉成興村利功二路87號 ,24.6578924,121.8355016,1.0,178,羅東分局,"工廠 TPA0410 宜蘭縣五結鄉成興村利功二路87號  178"
TPA0314,宜蘭縣冬山鄉順安村永興路一段231號 ,24.6553566,121.7698176,1.0,386,羅東分局,"工廠 TPA0314 宜蘭縣冬山鄉順安村永興路一段231號  386"
TPA0315,宜蘭縣冬山鄉群英村冬山路五段359號 ,24.6680818,121.7675265,1.0,332,羅東分局,"大樓 TPA0315 宜蘭縣冬山鄉群英村冬山路五段359號  332"
TPA0316,宜蘭縣冬山鄉群英村冬山路五段353號 ,24.6679753,121.7677987,1.0,321,羅東分局,"合億大樓 TPA0316 宜蘭縣冬山鄉群英村冬山路五段353號  321"
TPA0319,宜蘭縣冬山鄉廣興村廣興路117號,24.6702943,121.7509864,1.0,132,羅東分局,"羅東高工 TPA0319 宜蘭縣冬山鄉廣興村廣興路117號 132"
TPA0321,宜蘭縣冬山鄉廣興村廣興路680巷190號,24.6637794,121.7313212,1.0,186,羅東分局,"工廠 TPA0321 宜蘭縣冬山鄉廣興村廣興路680巷190號 186"
TPA0322,宜蘭縣冬山鄉廣興村廣興路51-4號 ,24.6709931,121.7527585,1.0,193,羅東分局,"羅東高工 TPA0322 宜蘭縣冬山鄉廣興村廣興路51-4號  193"
TPA0348,宜蘭縣冬山鄉廣興村廣安路97巷1弄2號 ,24.6714857,121.7479927,1.0,634,羅東分局,"學府天下 TPA0348 宜蘭縣冬山鄉廣興村廣安路97巷1弄2號  634"
TPA0401,宜蘭縣冬山鄉柯林村光華一路318巷6號,24.681557,121.730163,1.0,782,羅東分局,"公寓 TPA0401 宜蘭縣冬山鄉柯林村光華一路318巷6號 782"
TPA0402,宜蘭縣冬山鄉廣興村冬山鄉廣興路117號,24.6702943,121.7509864,1.0,1382,羅東分局,"羅東高工 TPA0402 宜蘭縣冬山鄉廣興村冬山鄉廣興路117號 1382"
TPA0281,宜蘭縣冬山鄉南興村冬山路186號 ,24.6349399,121.7898687,1.0,457,羅東分局,"冬山市場 TPA0281 宜蘭縣冬山鄉南興村冬山路186號  457"
TPA0284,宜蘭縣冬山鄉大興村自強路16號,24.6325671,121.819051,1.0,120,羅東分局,"工廠 TPA0284 宜蘭縣冬山鄉大興村自強路16號 120"
TPA0286,宜蘭縣冬山鄉大興村龍祥八路2號,24.634042,121.8169429,1.0,698,羅東分局,"工廠 TPA0286 宜蘭縣冬山鄉大興村龍祥八路2號 698"
TPA0289,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,678,羅東分局,"台灣化學纖維股份有限公司 TPA0289 宜蘭縣冬山鄉大興村龍祥十路2號 678"
TPA0292,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,670,羅東分局,"工廠 TPA0292 宜蘭縣冬山鄉大興村龍祥十路2號 670"
TPA0294,宜蘭縣冬山鄉香和村香中路1號,24.6311951,121.797754,0.0,1165,羅東分局,"同榮實業股份有限公司 TPA0294 宜蘭縣冬山鄉香和村香中路1號 1165"
TPA0300,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,1462,羅東分局,"台灣化學纖維股份有限公司 TPA0300 宜蘭縣冬山鄉大興村龍祥十路2號 1462"
TPA0302,宜蘭縣冬山鄉大興村自強路41號,24.632302,121.8190225,1.0,302,羅東分局,"工廠 TPA0302 宜蘭縣冬山鄉大興村自強路41號 302"
TPA0304,宜蘭縣冬山鄉大興村自強路31號,24.6323823,121.8219256,1.0,252,羅東分局,"工廠 TPA0304 宜蘭縣冬山鄉大興村自強路31號 252"
TPA0306,宜蘭縣冬山鄉東城村東福路201號,24.6217571,121.8084077,1.0,150,羅東分局,"冬山電石廠 TPA0306 宜蘭縣冬山鄉東城村東福路201號 150"
TPA0308,宜蘭縣冬山鄉南興村照安路26號 ,24.6318151,121.7912871,1.0,302,羅東分局,"冬山國中 TPA0308 宜蘭縣冬山鄉南興村照安路26號  302"
TPA0311,宜蘭縣冬山鄉珍珠村幸福二路188號,24.654666,121.785352,1.0,1624,羅東分局,"博愛醫院宿舍 TPA0311 宜蘭縣冬山鄉珍珠村幸福二路188號 1624"
TPA0331,宜蘭縣冬山鄉南興村冬山路一段879號,24.6321683,121.7940223,2.0,1329,羅東分局,"電信局 TPA0331 宜蘭縣冬山鄉南興村冬山路一段879號 1329"
TPA0356,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,291,羅東分局,"台化公司 TPA0356 宜蘭縣冬山鄉大興村龍祥十路2號 291"
TMH0001,宜蘭縣員山鄉逸仙村12鄰大安路121號,24.7416778,121.6977043,1.0,113,宜蘭分局,"普恩廟 TMH0001 宜蘭縣員山鄉逸仙村12鄰大安路121號 113"
TOA0076,宜蘭縣壯圍鄉大福村壯濱路6段235巷11號 ,24.8016921,121.8168567,2.0,1397,礁溪分局,"快樂福第 TOA0076 宜蘭縣壯圍鄉大福村壯濱路6段235巷11號  1397"
TOA0077,宜蘭縣壯圍鄉大福村壯濱路六段278號,24.8026961,121.817,1.0,816,礁溪分局,"觀海旭日渡假中心 TOA0077 宜蘭縣壯圍鄉大福村壯濱路六段278號 816"
TQA0087,宜蘭縣南澳鄉澳花村和平路38-1號 ,24.3326999,121.7450235,1.0,298,蘇澳分局,"中華電信 TQA0087 宜蘭縣南澳鄉澳花村和平路38-1號  298"
TOA0117,宜蘭縣頭城鎮青雲路二段629巷10號,24.84776,121.8125414,1.0,4420,礁溪分局,"黃金海岸 TOA0117 宜蘭縣頭城鎮青雲路二段629巷10號 4420"
TNA0007,宜蘭縣大同鄉太平村泰雅路四段6號,24.5800534,121.4923843,1.0,194,三星分局,"棲蘭山莊 TNA0007 宜蘭縣大同鄉太平村泰雅路四段6號 194"
