類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
中山一路發14廠,DJ01000041,中原里,新北市中和區中原里橋安街2號,1,419.0,中原派出所,,121.49292,25.003425
福美路298號,DJ01000042,福善里,新北市中和區福善里福美路298號,1,230.0,中原派出所,,121.49724,25.005021
福美路303號,DJ01000044,福善里,新北市中和區福善里福美路303號,1,317.0,中原派出所,,121.49715,25.004783
智匯企業,DJ01000045,中原里,新北市中和區中原里橋安街15巷1號,1,2745.0,中原派出所,,121.49241,25.00389
群採數位影像製作,DJ01000046,中原里,新北市中和區中原里立德街200巷23號,1,318.0,中原派出所,,121.48522,25.009953
縱橫天下,DJ01000047,中原里,新北市中和區中原里橋安街27號,2,2100.0,中原派出所,,121.49239,25.004717
E時代科技總部,DJ01000048,中原里,新北市中和區中原里中正路951號,4,2943.0,中原派出所,,121.4835,25.006559
及成企業,DJ01000049,碧河里,新北市中和區碧河里建二路111號,2,1456.0,中原派出所,,121.48642,25.003816
大亨企業,DJ01000050,中原里,新北市中和區中原里橋和路85號,2,248.0,中原派出所,,121.49001,25.005506
新得里有限公司,DJ01000051,中原里,新北市中和區中原里立德街211號,1,354.0,中原派出所,,121.48339,25.00989
全球長昇鴻,DJ01000052,中原里,新北市中和區中原里中正路876號,1,3657.0,中原派出所,,121.48415,25.006356
嘉仲印刷,DJ01000053,中原里,新北市中和區中原里立德街218號,2,695.0,中原派出所,,121.48312,25.010221
立昌紙業,DJ01000054,碧河里,新北市中和區碧河里連城路194巷11號,1,1040.0,中原派出所,,121.49178,24.997704
橋和經貿,DJ01000055,中原里,新北市中和區中原里橋和路115號,2,454.0,中原派出所,,121.49128,25.00579
光復國小,DJ01000056,中原里,新北市中和區中原里光環路二段1號,2,1209.0,中原派出所,,121.48258,25.014698
健亨私人住宅大樓,DJ01000057,平河里,新北市中和區平河里建一路100號,1,198.0,中原派出所,,121.48786,25.000568
中山晶鑽工商園區,DJ01000058,中原里,新北市中和區中原里中山路二段530號,2,624.0,中原派出所,,121.48579,25.005049
天悅大廈,DJ01000059,連和里,新北市中和區連和里景平路601號,45,17107.0,中原派出所,,121.49675,25.001034
LEXUS,DJ01000060,中原里,新北市中和區中原里中山路二段546號,1,397.0,中原派出所,,121.48495,25.0051
四知新城,DJ01000061,連和里,新北市中和區連和里連城路146號,12,3024.0,中原派出所,,121.49507,24.998405
冠提橋和,DJ01000062,中原里,新北市中和區中原里橋和路116號,1,959.0,中原派出所,,121.49134,25.005485
好市多中和店,DJ01000063,連和里,新北市中和區連和里中山路二段347號,1,8892.0,中原派出所,,121.49196,25.002706
光復國小,DJ01000064,中原里,新北市中和區中原里光環路二段1號,1,3566.0,中原派出所,,121.48258,25.014698
百隆彩藝印刷,DJ01000065,中原里,新北市中和區中原里橋和路56號,1,428.0,中原派出所,,121.48943,25.005077
威電電子股份有限公司,DJ01000066,中原里,新北市中和區中原里立德街199號,1,1488.0,中原派出所,,121.48426,25.009408
台北生活智慧王,DJ01000067,碧河里,新北市中和區碧河里連勝街95號,1,906.0,中原派出所,,121.495,24.996061
大中探針實業,DJ01000068,中原里,新北市中和區中原里中山路二段432號,1,412.0,中原派出所,,121.48951,25.004176
廣寰科技股份有限公司,DJ01000069,碧河里,新北市中和區碧河里建二路113號,1,368.0,中原派出所,,121.48683,25.003816
MIT國際科學園區NO.3,DJ01000070,中原里,新北市中和區中原里立德街103號,2,5651.0,中原派出所,,121.48606,25.008519
美麗殿興業有限公司,DJ01000071,中原里,新北市中和區中原里板南路487號,1,1008.0,中原派出所,,121.48798,25.006367
富村食品冷凍,DJ01000072,碧河里,新北市中和區碧河里建康路250號,1,2577.0,中原派出所,,121.49245,24.999615
大來經貿廣場,DJ01000073,碧河里,新北市中和區碧河里建康路156號,3,7566.0,中原派出所,,121.49034,25.000005
捷運上城,DJ01000074,碧河里,新北市中和區碧河里中正路288號,3,703.0,中原派出所,,121.49456,24.994318
漢皇super大廈,DJ01000075,連和里,新北市中和區連和里中山路二段305號,3,4102.0,中原派出所,,121.49519,25.002019
山水彩色印刷,DJ01000076,碧河里,新北市中和區碧河里連城路222巷1號,1,1156.0,中原派出所,,121.49103,24.996997
金石通訊行,DJ01000079,福善里,新北市中和區福善里景平路750號,1,64.0,中原派出所,,121.49654,25.004462
陳文雄,DJ01000080,福善里,新北市中和區福善里中山路二段242巷4號,1,117.0,中原派出所,,121.49776,25.003044
福美路319號,DJ01000081,福善里,新北市中和區福善里福美路319號,1,131.0,中原派出所,,121.49654,25.004608
誠傢設計,DJ01000082,福善里,新北市中和區福善里景平路738號,1,134.0,中原派出所,,121.49665,25.004127
劉邦誥,DJ01000083,福善里,新北市中和區福善里中山路二段242巷8號,1,153.0,中原派出所,,121.49775,25.003209
公寓,DJ01000084,福善里,新北市中和區福善里福美路307號,1,182.0,中原派出所,,121.49699,25.00475
綠朋傢俱行,DJ01000086,福善里,新北市中和區福善里景平路744號,1,163.0,中原派出所,,121.4966,25.004292
徐邱瑞燕,DJ01000087,福善里,新北市中和區福善里景平路746號,1,164.0,中原派出所,,121.49658,25.004343
公寓,DJ01000089,福善里,新北市中和區福善里景平路736巷3弄3號,1,360.0,中原派出所,,121.49725,25.003746
佳麗美甲美睫,DJ01000091,福真里,新北市中和區福真里景平路739號,1,765.0,中原派出所,,121.49624,25.004449
華中庭園,DJ01000095,福善里,新北市中和區福善里永和路99巷1號,1,415.0,中原派出所,,121.49623,25.005942
龍門大廈,DJ01000097,福善里,新北市中和區福善里景平路726號,1,263.0,中原派出所,,121.49677,25.00332
連城工業廣場,DJ01000121,碧河里,新北市中和區碧河里連城路222巷2弄1號,1,2226.0,中原派出所,,121.49128,24.997165
江志敏,DJ01000133,福真里,新北市中和區福真里中山路二段312巷33弄11號,1,211.0,中原派出所,,121.4948,25.003627
昇佳科技,DJ01000164,中原里,新北市中和區中原里中板路18巷1弄1號,1,2347.0,中原派出所,,121.48381,25.012292
新第來享,DJ01000177,福善里,新北市中和區福善里景平路726-4號,1,281.0,中原派出所,,121.49673,25.003566
家美企業,DJ01000178,連和里,新北市中和區連和里中山路二段327巷1號,1,7538.0,中原派出所,,121.4934,25.001562
"禾暉 企業社",DJ01000213,中原里,新北市中和區中原里立業路83巷1號,2,475.0,中原派出所,,121.49141,25.007252
凱撒大地,DJ01000215,福善里,新北市中和區福善里景平路782號,1,739.0,中原派出所,,121.49606,25.005575
萬豐企業天廈,DJ01000216,中原里,新北市中和區中原里中山路二段560號,1,709.0,中原派出所,,121.48323,25.005263
?慈護理之家,DJ01000217,中原里,新北市中和區中原里中正路909號,2,404.0,中原派出所,,121.48356,25.006444
理研電器,DJ01000218,碧河里,新北市中和區碧河里錦和路59號,1,256.0,中原派出所,,121.48893,24.998774
連和里活動中心,DJ01000219,連和里,新北市中和區連和里連城路54號,1,246.0,中原派出所,,121.49804,25.001886
財星廣場,DJ01000220,中原里,新北市中和區中原里中板路15巷9號,1,2861.0,中原派出所,,121.48427,25.011239
立業63號,DJ01000222,中原里,新北市中和區中原里立業路63號,1,660.0,中原派出所,,121.49219,25.00724
華隆經貿廣場,DJ01000223,碧河里,新北市中和區碧河里中山路二段351號,3,4118.0,中原派出所,,121.49068,25.003167
芝加哥財經廣場,DJ01000224,中原里,新北市中和區中原里中山路二段348巷8號,12,5384.0,中原派出所,,121.49305,25.003002
黃金新幹線,DJ01000225,福真里,新北市中和區福真里中山路二段296號,3,918.0,中原派出所,,121.49619,25.00253
鴻遠實業,DJ01000226,中原里,新北市中和區中原里立德街305號,1,65.0,中原派出所,,121.48311,25.009975
連城路229號,DJ01000227,碧河里,新北市中和區碧河里連城路229號,1,52.0,中原派出所,,121.49416,24.997396
中正逸園,DJ01000228,碧河里,新北市中和區碧河里中正路276號,1,595.0,中原派出所,,121.49487,24.994121
萬億紙器,DJ01000229,中原里,新北市中和區中原里立德街200巷56號,2,1088.0,中原派出所,,121.48564,25.010473
財星廣場,DJ01000231,中原里,新北市中和區中原里中板路7號,1,945.0,中原派出所,,121.48477,25.01156
雅舍小品大廈,DJ01000233,福真里,新北市中和區福真里景平路761號,1,297.0,中原派出所,,121.49597,25.005071
公寓,DJ01000234,碧河里,新北市中和區碧河里建一路76號,1,201.0,中原派出所,,121.48759,25.00269
泓福香鋪,DJ01000235,碧河里,新北市中和區碧河里連勝街146號,1,925.0,中原派出所,,121.49413,24.9972
中山精典,DJ01000236,碧河里,新北市中和區碧河里中山路二段389號,1,1038.0,中原派出所,,121.48681,25.004723
大亨工業,DJ01000237,中原里,新北市中和區中原里橋和路87號,2,516.0,中原派出所,,121.49013,25.005529
興亞華中園中園,DJ01000238,福真里,新北市中和區福真里景平路989巷2號,2,1255.0,中原派出所,,121.49568,25.005459
順益汽車,DJ01000239,中原里,新北市中和區中原里中正路912號,1,145.0,中原派出所,,121.48353,25.007445
寶喬家飾,DJ01000240,中原里,新北市中和區中原里橋和路128號,1,23.0,中原派出所,,121.49323,25.005901
家有中山工業,DJ01000241,中原里,新北市中和區中原里中山路二段366巷10號,1,799.0,中原派出所,,121.49202,25.004104
中山贏家,DJ01000242,碧河里,新北市中和區碧河里中山路二段369號,1,478.0,中原派出所,,121.48746,25.004646
佳俍企業,DJ01000243,中原里,新北市中和區中原里中板路47巷27號,1,323.0,中原派出所,,121.48221,25.010806
漢偉資訊,DJ01000244,碧河里,新北市中和區碧河里連城路166號,2,2661.0,中原派出所,,121.49381,24.997588
台北企業家,DJ01000245,中原里,新北市中和區中原里中山路二段442號,2,742.0,中原派出所,,121.48913,25.004336
光復國小,DJ01000246,中原里,新北市中和區中原里光環路二段1號,2,1262.0,中原派出所,,121.48258,25.014698
親水河畔,DJ01000247,中原里,新北市中和區中原里橋和路320號,2,954.0,中原派出所,,121.49746,25.007177
三福製衣,DJ01000248,中原里,新北市中和區中原里立德街200巷21號,2,381.0,中原派出所,,121.48512,25.009791
景觀私人住宅大樓,DJ01000249,福善里,新北市中和區福善里景平路722號,2,606.0,中原派出所,,121.4968,25.003014
皇甫彩藝印刷,DJ01000250,中原里,新北市中和區中原里中正路988巷10號,1,469.0,中原派出所,,121.48207,25.009774
好消息私人住宅大樓,DJ01000251,中原里,新北市中和區中原里中正路911號,2,817.0,中原派出所,,121.48355,25.006465
美成產後護理之家,DJ01000252,碧河里,新北市中和區碧河里建康路152號,1,138.0,中原派出所,,121.48971,25.000148
金龍世紀,DJ01000253,連和里,新北市中和區連和里建康路270號,1,1256.0,中原派出所,,121.493,25.000107
雙和一品苑,DJ01000254,碧河里,新北市中和區碧河里中正路360號,3,1029.0,中原派出所,,121.49341,24.994216
遠雄采梅園,DJ01000255,中原里,新北市中和區中原里中原二街127號,1,1612.0,中原派出所,,121.48544,25.01284
天囍大廈,DJ01000256,中原里,新北市中和區中原里中正路901號,3,1010.0,中原派出所,,121.48381,25.005682
遠雄左岸玫瑰園,DJ01000257,中原里,新北市中和區中原里中原街86號,1,3597.0,中原派出所,,121.48869,25.009283
遠雄左岸紫金園,DJ01000258,中原里,新北市中和區中原里中原二街115號,1,1938.0,中原派出所,,121.48586,25.012237
遠雄左岸彩虹園,DJ01000259,中原里,新北市中和區中原里中原街166號,1,2366.0,中原派出所,,121.4847,25.012441
江左風華,DJ01000260,中原里,新北市中和區中原里中原二街65號,1,439.0,中原派出所,,121.4874,25.010786
香榭園社區,DJ01000261,中原里,新北市中和區中原里中原街2號,1,4252.0,中原派出所,,121.49167,25.007875
新大房建設,DJ01000262,中原里,新北市中和區中原里橋和路86號,1,105.0,中原派出所,,121.49006,25.005228
光寶科技股份有限公司,DJ01000263,碧河里,新北市中和區碧河里建六路77號,3,785.0,中原派出所,,121.48762,25.002311
遠雄左岸錦繡園,DJ01000264,中原里,新北市中和區中原里中原五街22號,2,1088.0,中原派出所,,121.48663,25.011113
景泰丰社區,DJ01000265,中原里,新北市中和區中原里中原二街156號,3,1011.0,中原派出所,,121.4867,25.012179
呈冠渼學,DJ01000266,中原里,新北市中和區中原里中原二街73號,1,739.0,中原派出所,,121.4871,25.011057
遠雄錸儷,DJ01000267,中原里,新北市中和區中原里中原街126號,1,4165.0,中原派出所,,121.4858,25.011121
世界V1社區,DJ01000268,福真里,新北市中和區福真里中山二段332巷1號,1,2831.0,中原派出所,,121.49483,25.002578
遠雄左岸牡丹園,DJ01000269,中原里,新北市中和區中原里中原東街90號,1,1822.0,中原派出所,,121.48712,25.012798
遠雄PARKONE,DJ01000270,中原里,新北市中和區中原里中原二街20號,1,1524.0,中原派出所,,121.48867,25.010271
旭泰城光,DJ01000271,福善里,新北市中和區福善里中山二段208號,1,161.0,中原派出所,,121.49984,25.002817
遠雄日安社區,DJ01000272,中原里,新北市中和區中原里環河西路三段66號,1,248.0,中原派出所,,121.4936,25.007549
冠德蝴水映,DJ01000273,中原里,新北市中和區中原里中原五街51號,3,671.0,中原派出所,,121.48753,25.012215
映象太和,DJ01000274,碧河里,新北市中和區碧河里建康路178號,1,1796.0,中原派出所,,121.49187,24.999855
遠雄和光社區,DJ01000275,中原里,新北市中和區中原里中原二街166號,1,1834.0,中原派出所,,121.48628,25.012712
依德股份有限公司,DJ01000276,碧河里,新北市中和區碧河里建一路68號,12,2965.0,中原派出所,,121.48777,25.003077
遠雄悅河,DJ01000277,中原里,新北市中和區中原里中原街28號,1,1516.0,中原派出所,,121.49054,25.008666
遠雄百富社區,DJ01000278,中原里,新北市中和區中原里中原二街26號,1,4670.0,中原派出所,,121.48832,25.010881
台灣科技廣場,DJ01000279,中原里,新北市中和區中原里橋和路11號,3,5210.0,中原派出所,,121.48852,25.005372
灣岸Villa社區,DJ01000280,中原里,新北市中和區中原里立業路2號2樓,3,1821.0,中原派出所,,121.49463,25.007366
台灣科技?場,DJ01000281,碧河里,新北市中和區碧河里建八路198號,1,4144.0,中原派出所,,121.4913,24.998855
中板科技大樓,DJ01000282,中原里,新北市中和區中原里中板路23號,1,1002.0,中原派出所,,121.48388,25.011582
中和安邦段青年社會住宅,DJ01000283,連和里,新北市中和區連和里連城路142號,1,3403.0,中原派出所,,121.4954,24.998882
華固中原置地商辦,DJ01000284,中原里,新北市中和區中原里中原街95號,1,2997.0,中原派出所,,121.48602,25.010661
山進電子工業股份有限公司,DJ01000285,中原里,新北市中和區中原里立德街7巷18號2樓,1,646.0,中原派出所,,121.48964,25.006319
比利迦中和區健康段新進工程,DJ01000286,碧河里,新北市中和區碧河里中山路二段357巷2之2號,1,431.0,中原派出所,,121.4886,25.003759
泰隆豐和,DJ01000287,中原里,新北市中和區中原里橋和路322號,1,582.0,中原派出所,,121.49756,25.007586
比利迦中和區健康段新進工程,DJ01000288,碧河里,新北市中和區碧河里中山路二段357巷2號,1,453.0,中原派出所,,121.4885932,25.00374971
冠德心禾匯,DA23000196,嘉慶里,新北市中和區嘉慶里連城路555之8號,1、2,976.0,員山派出所,,121.479938,24.99493388
雙和湯泉社區,DA23000197,灰磘里,新北市中和區灰磘里員山路22之11號2樓,1,1736.0,員山派出所,,121.4838273,24.9848801
私人住宅大樓,DA04000085,佳和里,新北市中和區佳和里29鄰中山路二段112號2樓,2,94.0,中和派出所,,121.5029428,25.00415612
光寶科技中和數位大樓,DJ01000289,碧河里,新北市中和區碧河里建一路86號,1,3298.0,中原派出所,,121.4878717,25.00239192
福和國中,D201000107,秀和里,新北市永和區秀和里永利路71號,1,243.0,秀朗派出所,,121.52086,25.003998
公寓,D201000110,秀成里,新北市永和區秀成里成功路一段93巷15號,1,56.0,秀朗派出所,,121.52779,25.002795
公寓,D201000111,得和里,新北市永和區得和里秀朗路一段196巷11號,1,66.0,秀朗派出所,,121.51989,25.002687
公寓,D201000112,福和里,新北市永和區福和里福和路263巷13號,1,642.0,秀朗派出所,,121.51802,25.00662
私人住宅大樓,D201000113,永貞里,新北市永和區永貞里永貞路72號,1,825.0,秀朗派出所,,121.52024,25.005334
私人住宅大樓,D201000114,永貞里,新北市永和區永貞里福和路147號,1,977.0,秀朗派出所,,121.52065,25.007654
私人住宅大樓,D201000115,福和里,新北市永和區福和里永貞路148號,1,236.0,秀朗派出所,,121.51794,25.004487
私人住宅大樓,D201000116,福和里,新北市永和區福和里福和路221號,1,242.0,秀朗派出所,,121.51889,25.007467
私人住宅大樓,D201000117,福和里,新北市永和區福和里中正路504號,1,238.0,秀朗派出所,,121.51739,25.00446
復興名園,D201000118,永元里,新北市永和區永元里秀朗路二段24巷6弄11號,1,481.0,秀朗派出所,,121.52058,25.002716
福和全星,D201000119,福和里,新北市永和區福和里福和路213號,1,213.0,秀朗派出所,,121.51906,25.007486
復興貴族,D201000120,得和里,新北市永和區得和里秀朗路一段196巷1號,1,720.0,秀朗派出所,,121.51947,25.00305
私人住宅大樓,D201000121,永元里,新北市永和區永元里永元路17巷7弄2號,1,515.0,秀朗派出所,,121.52115,25.000561
國華私人住宅大樓,D201000122,福和里,新北市永和區福和里中正路588號,1,744.0,秀朗派出所,,121.51715,25.006833
私人住宅大樓,D201000123,永貞里,新北市永和區永貞里8鄰永安街4巷1號,1,290.0,秀朗派出所,,121.5188,25.005918
東偉大和公寓大廈,D201000124,秀和里,新北市永和區秀和里林森路122號,1,66.0,秀朗派出所,,121.52239,25.003271
東偉大和公寓大廈,D201000125,秀和里,新北市永和區秀和里林森路122號,1,349.0,秀朗派出所,,121.52239,25.003271
私人住宅大樓,D201000126,福和里,新北市永和區福和里永寧街125號,1,644.0,秀朗派出所,,121.51803,25.005575
國豐福星大樓,D201000127,永貞里,新北市永和區永貞里福和路201號,2,319.0,秀朗派出所,,121.51944,25.007526
福和國中,D201000128,秀和里,新北市永和區秀和里永利路71號,1,3135.0,秀朗派出所,,121.52086,25.003998
私人住宅大樓,D201000129,永貞里,新北市永和區永貞里永亨路7號,1,66.0,秀朗派出所,,121.51928,25.00573
私人住宅大樓,D201000130,福和里,新北市永和區福和里永寧街115巷1號,1,197.0,秀朗派出所,,121.51833,25.006201
私人住宅大樓,D201000131,永貞里,新北市永和區永貞里永亨路13號,1,193.0,秀朗派出所,,121.51948,25.005948
私人住宅大樓,D201000132,秀和里,新北市永和區秀和里永亨路107號,1,776.0,秀朗派出所,,121.5234,25.004807
永和禮拜堂,D201000133,福和里,新北市永和區福和里永利路27號,2,214.0,秀朗派出所,,121.51831,25.005964
私人住宅大樓,D201000134,永元里,新北市永和區永元里秀朗路二段24巷21號,2,103.0,秀朗派出所,,121.52055,25.002141
私人住宅大樓,D201000135,福和里,新北市永和區福和里中正路550號,2,379.0,秀朗派出所,,121.51726,25.005606
恆豐大廈,D201000136,福和里,新北市永和區福和里中正路522號,2,406.0,秀朗派出所,,121.51733,25.004942
私人住宅大樓,D201000137,秀朗里,新北市永和區秀朗里成功路一段116號,2,545.0,秀朗派出所,,121.52677,25.002423
永安科技大樓,D201000138,秀朗里,新北市永和區秀朗里成功路一段76號,5,3352.0,秀朗派出所,,121.52677,25.003401
私人住宅大樓,D201000139,永元里,新北市永和區永元里永元路85號,2,579.0,秀朗派出所,,121.52224,25.001449
私人住宅大樓,D201000140,秀朗里,新北市永和區秀朗里秀朗路二段161巷8號,2,662.0,秀朗派出所,,121.52519,25.001878
統領中正大廈,D201000141,得和里,新北市永和區得和里中正路456號,3,661.0,秀朗派出所,,121.51763,25.002995
私人住宅大樓,D201000142,秀成里,新北市永和區秀成里成功路一段93巷11號,1,245.0,秀朗派出所,,121.52752,25.002842
私人住宅大樓,D201000143,秀和里,新北市永和區秀和里秀朗路二段13巷2號,1,420.0,秀朗派出所,,121.52112,25.002842
私人住宅大樓,D201000144,秀成里,新北市永和區秀成里成功路一段93巷10號,1,97.0,秀朗派出所,,121.52756,25.002659
統領中正大廈,D201000145,得和里,新北市永和區得和里中正路442巷3號,2,366.0,秀朗派出所,,121.51782,25.00277
私人住宅大樓,D201000146,得和里,新北市永和區得和里得和路103號,1,66.0,秀朗派出所,,121.51817,25.00032
私人住宅大樓,D201000147,得和里,新北市永和區得和里中正路370號,2,218.0,秀朗派出所,,121.51776,25.000939
私人住宅大樓,D201000148,福和里,新北市永和區福和里永寧街82號,1,33.0,秀朗派出所,,121.51816,25.004139
私人住宅大樓,D201000149,福和里,新北市永和區福和里永安街11號,1,63.0,秀朗派出所,,121.51903,25.006382
私人住宅大樓,D201000150,得和里,新北市永和區得和里中正路468巷1號,2,22.0,秀朗派出所,,121.51764,25.003251
私人住宅大樓,D201000151,秀成里,新北市永和區秀成里成功路一段93巷13弄21號,1,171.0,秀朗派出所,,121.52759,25.003519
私人住宅大樓,D201000152,得和里,新北市永和區得和里秀朗路一段192巷2弄2號,1,320.0,秀朗派出所,,121.51893,25.003006
永和學名,D201000153,得和里,新北市永和區得和里中正路442巷1號,2,234.0,秀朗派出所,,121.51773,25.002742
永貞一品大廈,D201000154,福和里,新北市永和區福和里永貞路79號,2,465.0,秀朗派出所,,121.5186,25.004343
私人住宅大樓,D201000155,得和里,新北市永和區得和里中正路428巷25弄2號,1,117.0,秀朗派出所,,121.51842,25.002506
長春藤大廈,D201000156,福和里,新北市永和區福和里永亨路98號,3,1497.0,秀朗派出所,,121.52327,25.004558
鳳凰新村,D201000157,得和里,新北市永和區得和里秀朗路二段84號,2,781.0,秀朗派出所,,121.51754,25.003458
私人住宅大樓,D201000158,秀林里,新北市永和區秀林里秀朗路二段124號,1,374.0,秀朗派出所,,121.52429,25.001311
傳家堡,D201000159,秀朗里,新北市永和區秀朗里永亨路165巷1號,3,807.0,秀朗派出所,,121.52602,25.004058
私人住宅大樓,D201000160,得和里,新北市永和區得和里中正路428巷3號,1,247.0,秀朗派出所,,121.5178,25.002409
宏怡天廈,D201000161,福和里,新北市永和區福和里中正路568號,2,169.0,秀朗派出所,,121.5172,25.006228
橋頭堡大廈,D201000162,秀和里,新北市永和區秀和里林森路92號,2,623.0,秀朗派出所,,121.52311,25.003671
私人住宅大樓,D201000163,得和里,新北市永和區得和里中正路412巷1號,1,398.0,秀朗派出所,,121.51789,25.002145
永和國中,D201000164,秀和里,新北市永和區秀和里國中路111號,1,921.0,秀朗派出所,,121.52332,25.006689
私人住宅大樓,D201000165,永福里,新北市永和區永福里福和路103號,3,1168.0,秀朗派出所,,121.52181,25.007777
能夠居,D201000166,秀朗里,新北市永和區秀朗里林森路29巷18號,1,134.0,秀朗派出所,,121.52621,25.004483
私人住宅大樓,D201000167,福和里,新北市永和區福和里中正路608號,2,149.0,秀朗派出所,,121.5171,25.007216
第一世家,D201000168,福和里,新北市永和區福和里中正路602巷1號,3,410.0,秀朗派出所,,121.51723,25.007058
長堤寶石大樓,D201000169,秀成里,新北市永和區秀成里成功路一段93巷16號,1,208.0,秀朗派出所,,121.52776,25.00266
秀朗靜園社區,D201000170,秀林里,新北市永和區秀林里秀朗路二段114號,2,694.0,秀朗派出所,,121.52433,25.001523
花志聯合大樓,D201000171,福和里,新北市永和區福和里永利路18號,1,109.0,秀朗派出所,,121.51812,25.005824
儒邑大樓,D201000172,永元里,新北市永和區永元里秀朗路二段24巷33號,1,93.0,秀朗派出所,,121.52036,25.002008
私人住宅大樓,D201000173,福和里,新北市永和區福和里中正路512號,2,343.0,秀朗派出所,,121.51736,25.004669
永和秀朗社區,D201000174,永元里,新北市永和區永元里秀朗路二段24巷18號,2,991.0,秀朗派出所,,121.52012,25.00214
永和秀朗社區,D201000175,永元里,新北市永和區永元里秀朗路二段24巷35號,1,186.0,秀朗派出所,,121.52026,25.001962
潤泰中正國寶,D201000176,得和里,新北市永和區得和里中正路374號,3,607.0,秀朗派出所,,121.51773,25.001114
私人住宅大樓,D201000177,福和里,新北市永和區福和里永寧街66號,1,256.0,秀朗派出所,,121.51789,25.005588
私人住宅大樓,D201000178,永元里,新北市永和區永元里得和路243巷25號,1,193.0,秀朗派出所,,121.52064,25.001071
秀朗大樓,D201000179,秀朗里,新北市永和區秀朗里秀朗路二段98號,1,229.0,秀朗派出所,,121.52518,25.001666
私人住宅大樓,D201000180,福和里,新北市永和區福和里永利路5號,1,71.0,秀朗派出所,,121.51748,25.006097
私人住宅大樓,D201000181,秀城里,新北市永和區秀城里成功路一段93巷13弄8號,2,466.0,秀朗派出所,,121.52745,25.003078
長堤第一景社區,D201000182,秀城里,新北市永和區秀城里環河東路3段146號,3,612.0,秀朗派出所,,121.52833,25.003471
珍園大樓,D201000184,福和里,新北市永和區福和里永貞路132號,2,235.0,秀朗派出所,,121.51842,25.004509
美新厝公寓大廈,D201000186,秀和里,新北市永和區秀和里林森路44巷6弄1號,3,649.0,秀朗派出所,,121.52545,25.005405
台大御園,D201000187,秀和里,新北市永和區秀和里永利路138號,3,1180.0,秀朗派出所,,121.52192,25.00283
永基京華大樓,D201000189,永元里,新北市永和區永元里得和路211號,2,669.0,秀朗派出所,,121.51921,25.000316
台北愛河,D201000190,河濱里,新北市永和區河濱里福和路7巷7號,5,1211.0,秀朗派出所,,121.5253,25.007889
私人住宅大樓,D201000191,永元里,新北市永和區永元里郎秀朗路二段24巷16弄16號,2,401.0,秀朗派出所,,121.52024,25.002342
福和賞,D201000192,河濱里,新北市永和區河濱子河濱子7鄰福和路5號,3,1107.0,秀朗派出所,,121.52565,25.007977
私人住宅大樓,D201000194,秀和里,新北市永和區秀和里秀朗路二段35巷26號,1,146.0,秀朗派出所,,121.52172,25.002781
秀朗時尚公寓大廈,D201000195,永元路,新北市永和區永元路99號,1,59.0,秀朗派出所,,121.52244,25.002156
私人住宅大樓,D201000196,秀朗里,新北市永和區秀朗里永利路322巷29號,2,770.0,秀朗派出所,,121.52525,25.002761
私人住宅大樓,D201000197,秀和里,新北市永和區秀和里永元路97號,3,822.0,秀朗派出所,,121.52242,25.002095
芬第夏宮,D201000198,福和里,新北市永和區福和里永利路72巷1號,3,864.0,秀朗派出所,,121.52013,25.003944
芬第夏宮,D201000199,福和里,新北市永和區福和里永貞路45號,3,1683.0,秀朗派出所,,121.51959,25.004428
長虹華府,D201000200,秀林里,新北市永和區秀林里永元路120號,4,1259.0,秀朗派出所,,121.52276,25.002487
私人住宅大樓,D201000201,福和里,新北市永和區福和里永寧街135巷31號,1,58.0,秀朗派出所,,121.51877,25.0048
私人住宅大樓,D201000202,福和里,新北市永和區福和里永利路94巷5號,1,92.0,秀朗派出所,,121.52071,25.003461
私人住宅大樓,D201000203,秀朗里,新北市永和區秀朗里秀朗路二段181巷2號,1,243.0,秀朗派出所,,121.5263,25.00141
私人住宅大樓,D201000204,永元里,新北市永和區永元里得和路243巷21號,1,203.0,秀朗派出所,,121.52057,25.000865
秀朗晶悅,D201000205,得和里,新北市永和區得和里秀朗路一段220巷9號,1,186.0,秀朗派出所,,121.52001,25.002742
私人住宅大樓,D201000206,福和里,新北市永和區福和里永利路72號,1,440.0,秀朗派出所,,121.52029,25.004128
永利臻園,D201000207,秀和里,新北市永和區秀和里永利路96號,1,311.0,秀朗派出所,,121.52094,25.00359
漢皇德居,D201000208,秀林里,新北市永和區秀林里秀朗路二段80號,3,311.0,秀朗派出所,,121.52311,25.001598
永和運動中心,D201000209,秀林里,新北市永和區秀林里永利路250號,3,1847.0,秀朗派出所,,121.52428,25.003231
私人住宅大樓,D201000210,永興里,新北市永和區永興里永利路137之1號,1,90.0,秀朗派出所,,121.52393,25.003575
廣宇晴朗社區,D201000212,秀林里,新北市永和區秀林里秀朗路二段101號,1,86.0,秀朗派出所,,121.52351,25.001724
東煒大和,D201000213,秀和里,新北市永和區秀和里林森路126號,1,813.0,秀朗派出所,,121.52215,25.003172
私人住宅大樓,D201000215,得和里,新北市永和區得和里秀朗路一段220巷5號,1,131.0,秀朗派出所,,121.52011,25.002836
吉明秀,D201000216,秀林里,新北市永和區秀林里秀朗路二段133號,1,786.0,秀朗派出所,,121.52454,25.001674
廣宇晴朗II,D201000217,秀林里,新北市永和區秀林里秀朗路二段117號,1,515.0,秀朗派出所,,121.52402,25.001901
