建築物名稱,縣(市),鄉鎮市區,村里別,地址,避難樓層,"防空避難 設備面積 (平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,"建檔日期 （西元年/月/日）","最後修正日期 （西元年/月/日）",緯經度,備註
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街26號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.688888, 120.915621",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街28號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.689094475375647, 120.91571033992304",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街30號,1.0,12.0,,13.0,頭份分局,1971/7/27,2022/12/31,"24.688953, 120.915532",
住宅大樓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里10鄰中正路169號,1.0,956.0,v,663.0,頭份分局,1986/11/3,2022/12/31,"24.686868883800628, 120.9103207103023",
住宅大樓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里12鄰忠孝一路69巷1弄2號,1.0,126.0,v,87.0,頭份分局,101/12/1,2022/12/31,"24.68966239412284, 120.90735091461559",
凌巨科技公司,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里4鄰工業路15號,1.0,247.0,,274.0,頭份分局,1987/7/27,2022/12/31,"24.673297, 120.888187",
中化實業公司,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里6鄰自強路2段217號,1.0,5076.0,,5640.0,頭份分局,1987/10/27,2022/12/31,"24.682179505855625, 120.89279479683286",
住宅大樓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里4鄰仁愛路1號,1.0,1075.0,v,746.0,頭份分局,1987/12/10,2022/12/31,"24.684191699530686, 120.91045040256215",
思夢樂,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里7鄰中央路708號,1.0,1251.0,,1390.0,頭份分局,88/2/44,2022/12/31,"24.694367523552994, 120.89133936423822",
六合國小,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里19鄰民族路252號,1.0,973.0,,1081.0,頭份分局,1988/7/8,2022/12/31,"24.685230, 120.901348",
亞太技術學院,苗栗縣,頭份市,珊湖里,苗栗縣頭份市珊湖里2鄰親民路110號,1.0,1874.0,,2082.0,頭份分局,1988/9/16,2022/12/31,"24.682658, 120.970203",
三灣老人活動中心,苗栗縣,三灣鄉,三灣村,苗栗縣三灣鄉三灣村13鄰肚兜角22號,1.0,2367.0,,2630.0,頭份分局,1988/10/2,2022/12/31,"24.653474, 120.955165",
住宅大樓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里6鄰力行街2號,1.0,709.0,v,492.0,頭份分局,1988/11/1,2022/12/31,"24.694852678995925, 120.91276409116823",
住宅大樓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里6鄰建國路66號,1.0,701.0,v,486.0,頭份分局,1988/11/1,2022/12/31,"24.694442996295674, 120.91242338742612",
蟠桃國小,苗栗縣,頭份市,中興里,苗栗縣頭份市中興里1鄰信東路285號,1.0,554.0,,615.0,頭份分局,1977/1/26,2022/12/31,"24.692946, 120.906947",
新興國小,苗栗縣,頭份市,下興里,苗栗縣頭份市下興里5鄰水源路157號,1.0,597.0,,663.0,頭份分局,1989/1/25,2022/12/31,"24.675169, 120.912920",
民宅公寓,苗栗縣,頭份市,珊湖里,苗栗縣頭份市珊湖里17鄰中正三路136巷8號,1.0,179.28,,199.0,頭份分局,1989/4/17,2022/12/31,"24.681195, 120.957079",
明光寺,苗栗縣,頭份市,民生里,苗栗縣頭份市民生里2鄰自強路二段39巷80號,1.0,253.0,,281.0,頭份分局,1989/5/15,2022/12/31,"24.682988, 120.889256",
億圖實業公司,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里4鄰工業路80號,1.0,134.0,,148.0,頭份分局,1989/8/30,2022/12/31,"24.674546926173885, 120.88462536122722",
住宅大樓,苗栗縣,頭份市,山下里,苗栗縣頭份市山下里9鄰永福街29號,1.0,529.0,v,367.0,頭份分局,1989/10/20,2022/12/31,"24.698123, 120.903923",
興華中學,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里22鄰中正一路401號,1.0,1002.0,,1113.0,頭份分局,1990/1/17,2022/12/31,"24.685901, 120.936346",
興華高中,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里22鄰中正一路401號,1.0,372.0,,413.0,頭份分局,1994/6/24,2022/12/31,"24.685901, 120.936346",
建國國中慈輝分校,苗栗縣,頭份市,合興里,苗栗縣頭份市合興里13鄰八德二路131號,1.0,957.99,,1064.0,頭份分局,1994/8/8,2022/12/31,"24.701796, 120.896043",
信義國小,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里6鄰信中路36號,1.0,779.75,,866.0,頭份分局,1994/8/26,2022/12/31,"24.696977, 120.890662",
住宅大樓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里16鄰中央路515號,1.0,541.66,v,376.0,頭份分局,1997/4/2,2022/12/31,"24.694082, 120.895680",
住宅大樓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里21鄰公北二路101號,1.0,1065.9,v,740.0,頭份分局,104/06/16,2022/12/31,"24.692364039719735, 120.88925810125598",
住宅大樓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里3鄰中興路436巷10號,1.0,726.4,v,504.0,頭份分局,104/8/28,2022/12/31,"24.692749, 120.905178",
住宅大樓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里3鄰永安街169號,1.0,406.97,v,282.0,頭份分局,104/12/30,2022/12/31,"24.69754759118976, 120.9143693113899",
住宅大樓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里1鄰中華路883之7號,1.0,11813.6,v,8203.0,頭份分局,105/7/7,2022/12/31,"24.683075, 120.904098",
住宅大樓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里16鄰中央路525號,1.0,1094.24,v,759.0,頭份分局,105/11/15,2022/12/31,"24.693944, 120.895321",
住宅大樓,苗栗縣,頭份市,中興里,苗栗縣頭份市中興里9鄰中央路332號,1.0,2747.66,v,1908.0,頭份分局,105/11/18,2022/12/31,"24.692955, 120.900975",
住宅大樓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里6鄰光華街58號,1.0,1956.0,v,1358.0,頭份分局,105/12/22,2022/12/31,"24.681912466004817, 120.90137915514308",
住宅大樓,苗栗縣,頭份市,興隆里,苗栗縣頭份市興隆里5鄰花園東路100巷11號,1.0,4838.11,v,3359.0,頭份分局,105/12/8,2022/12/31,"24.690618, 120.944300",
住宅大樓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里11鄰中正路598巷31號,1.0,4018.0,v,2790.0,頭份分局,106/4/13,2022/12/31,"24.687130, 120.921951",
住宅大樓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里10鄰中央路505號,1.0,2302.5,v,1598.0,頭份分局,106/4/25,2022/12/31,"24.693817252254238, 120.89589850474731",
住宅大樓,苗栗縣,頭份市,上埔里,苗栗縣頭份市上埔里4鄰中正一路181巷16號,1.0,238.64,v,165.0,頭份分局,106/5/10,2022/12/31,"24.686756, 120.929428",
住宅大樓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里3鄰上庄路87號,1.0,36.35,v,25.0,頭份分局,106/7/24,2022/12/31,"24.692209, 120.894147",
住宅大樓,苗栗縣,頭份市,山下里,苗栗縣頭份市山下里9鄰永忠街38號,1.0,6835.86,v,4747.0,頭份分局,106/7/31,2022/12/31,"24.698167, 120.903014",
住宅大樓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里23鄰自強路二段506號,1.0,1207.52,v,838.0,頭份分局,106/11/17,2022/12/31,"24.682673, 120.884347",
住宅大樓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里20鄰八德一路159號,1.0,476.39,v,330.0,頭份分局,106/8/7,2022/12/31,"24.69094225114899, 120.89291591171002",
住宅大樓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里19鄰富強一街17號,3.0,3676.77,v,2553.0,頭份分局,107/6/29,2022/12/31,"24.687506088275228, 120.89918070862794",
住宅大樓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里4鄰銀河路256號,2.0,1067.11,v,741.0,頭份分局,107/8/9,2022/12/31,"24.680105615297716, 120.90379417467528",
住宅大樓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里8鄰建國路二段1-7號,2.0,758.01,v,526.0,頭份分局,107/9/13,2022/12/31,"24.696897126316603, 120.9073349847052",
住宅大樓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里3鄰中正一路509號,2.0,3326.48,v,2310.0,頭份分局,107/12/13,2022/12/31,"24.683323, 120.938574",
住宅大樓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里7鄰公北三路138號,4.0,1687.99,v,1172.0,頭份分局,108/1/14,2022/12/31,"24.693297468202104, 120.88834680341992",
住宅大樓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里3鄰文林路36巷52弄7號,1.0,703.2,v,488.0,頭份分局,108/2/1,2022/12/31,"24.699591499239887, 120.88929344841294",
住宅大樓,苗栗縣,頭份市,中興里,苗栗縣頭份市中興里3鄰中央路168號,2.0,1978.86,v,1374.0,頭份分局,108/3/18,2022/12/31,"24.690510039578363, 120.9041795025989",
住宅大樓,苗栗縣,頭份市,山下里,苗栗縣頭份市山下里8鄰翠亨路148號,1.0,2417.13,v,1678.0,頭份分局,108/4/15,2022/12/31,"24.699617, 120.901344",
住宅大樓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里19鄰富強二街6號,3.0,3673.77,v,2551.0,頭份分局,108/8/5,2022/12/31,"24.686933, 120.897931",
住宅大樓,苗栗縣,頭份市,興隆里,苗栗縣頭份市興隆里8鄰隆頂街16號,2.0,4747.54,v,3296.0,頭份分局,108/8/21,2022/12/31,"24.706734, 120.926408",
住宅大樓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里5鄰東銀街91號,3.0,901.77,v,626.0,頭份分局,108/9/10,2022/12/31,"24.682173651626226, 120.90080314664455",
住宅大樓,苗栗縣,頭份市,民族裡,苗栗縣頭份市民族裡8鄰民族路158號,2.0,1421.72,v,987.0,頭份分局,109/3/2,2022/12/31,"24.684820664705136, 120.90415759350198",
住宅大樓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里14鄰中正一路228號,2.0,194.65,v,135.0,頭份分局,108/03/02,2022/12/31,"24.686186, 120.929546",
住宅大樓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里6鄰昌隆一街105號,3.0,5958.56,v,4137.0,頭份分局,109/7/22,2022/12/31,"24.687541, 120.897194",
住宅大樓,苗栗縣,頭份市,興隆里,苗栗縣頭份市興隆里5鄰花園東路100巷101號,2.0,1355.69,v,941.0,頭份分局,109/07/31,2022/12/31,"24.689223, 120.944892",
住宅大樓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里21鄰公園七街51號,3.0,1340.69,v,931.0,頭份分局,109/10/16,2022/12/31,"24.693213244488245, 120.89180893690421",
住宅大樓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里2鄰中正路275號,1.0,218.53,v,151.0,頭份分局,109/11/11,2022/12/31,"24.688251, 120.917536",
住宅大樓,苗栗縣,頭份市,文化里,苗栗縣頭份市文化里2鄰合興街36號,1.0,331.5,v,230.0,頭份分局,110/06/02,2022/12/31,"24.69771095233987, 120.89650051594292",
住宅大樓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里6鄰富強三街70號,1.0,1629.65,v,1131.0,頭份分局,110/06/22,2022/12/31,"24.688068614051154, 120.89656915307555",
住宅大樓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里13鄰忠孝一路69巷98號,1.0,1953.73,v,1356.0,頭份分局,2021/10/6,2022/12/31,"24.690790067107397, 120.90688477801042",
"超豐電子股份
有限公司",苗栗縣,頭份市,民生里,苗栗縣頭份市民生里10鄰中民路11號,2.0,750.0,v,520.0,頭份分局,2022/5/11,2022/12/31,"24.678518812521023, 120.89692265147373",
住宅大樓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里6鄰昌榮二街201號,3.0,1643.47,v,1141.0,頭份分局,2022/5/25,2022/12/31,"24.688206821810393, 120.89763581851155",
商僑企業有限公司,苗栗縣,頭份市,興隆里,苗栗縣頭份市興隆里11鄰中華路1626巷123弄11號,1.0,517.36,v,359.0,頭份分局,2022/9/30,2022/12/31,"24.702449, 120.924600",
公寓大樓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里7鄰公北三路196號,1.0,2051.28,v,1424.0,頭份分局,2023/5/18,2023/6/7,"24.693116, 120.887379",
