類別,建築物名稱,電腦編號,村里別,地址,"地下 樓層數","可容納 人數",派出所,備註,經度,緯度
大樓,比漾廣場,D204000159,保安里,新北市永和區保安里中山路一段236號,5,4802.0,新生派出所,,121.507977,25.008101
大樓,仁愛狀元邸,D204000160,中溪里,新北市永和區中溪里保福路二段95號,2,601.0,新生派出所,,121.510452,25.012973
大樓,龐畢度大廈,D204000161,中溪里,新北市永和區中溪里中山路一段142號,2,136.0,新生派出所,,121.510067,25.009817
大樓,大樓,D204000162,中溪村,新北市永和區中溪村中溪村12鄰保福路二段25號,1,61.0,新生派出所,,121.510829,25.01127
大樓,大樓,D204000163,保順里,新北市永和區保順里保順路11號,3,479.0,新生派出所,,121.50435,25.009563
大樓,桂閣櫻花,D204000164,中溪里,新北市永和區中溪里中山路一段128巷1號,2,588.0,新生派出所,,121.510283,25.010122
大樓,大樓,D204000165,保順里,新北市永和區保順里保順路19號,2,165.0,新生派出所,,121.503565,25.010349
大樓,太平洋時代,D204000166,保安里,新北市永和區保安里仁愛路309號,4,3576.0,新生派出所,,121.503491,25.007721
大樓,大樓,D204000167,保順里,新北市永和區保順里環河西路二段213號,2,209.0,新生派出所,,121.50137,25.01044
大樓,大樓,D204000168,中溪里,新北市永和區中溪里中山路一段120號,2,476.0,新生派出所,,121.510664,25.010279
大樓,大樓,D204000169,保安里,新北市永和區保安里中山路一段220號,2,297.0,新生派出所,,121.508225,25.0083
公寓,公寓,D204000170,保安里,新北市永和區保安里保生路251號,1,1938.0,新生派出所,,121.505264,25.009055
大樓,大樓,D204000171,新?里,新北市永和區新?里文化路182巷9號,1,50.0,新生派出所,,121.511499,25.01611
大樓,大樓,D204000172,文化里,新北市永和區文化里保福路二段117號,1,101.0,新生派出所,,121.50992,25.013797
大樓,真善美社區,D204000173,保順里,新北市永和區保順里仁愛路306巷20號,2,1611.0,新生派出所,,121.502249,25.008705
大樓,水築館,D204000174,保順里,新北市永和區保順里環河西路二段241號,4,2596.0,新生派出所,,121.500592,25.009151
大樓,西華伯朗,D204000176,保安里,新北市永和區保安里中山路一段232號,1,72.0,新生派出所,,121.508004,25.008122
大樓,仁愛提琴手,D204000177,保順里,新北市永和區保順里仁愛路282巷12號,2,404.0,新生派出所,,121.503376,25.00882
大樓,仁愛提琴手,D204000178,保順里,新北市永和區保順里仁愛路282巷2號,2,370.0,新生派出所,,121.503716,25.008426
大樓,仁愛國寶,D204000179,保順里,新北市永和區保順里仁愛路306巷71號,3,3350.0,新生派出所,,121.501919,25.009255
大樓,羅浮公園,D204000180,保順里,新北市永和區保順里仁愛路264號,3,1179.0,新生派出所,,121.504234,25.008654
大樓,PAYK紐約,D204000181,保順里,新北市永和區保順里仁愛路306巷35弄2號,2,502.0,新生派出所,,121.501916,25.008506
大樓,仁愛提琴手,D204000182,保順里,新北市永和區保順里仁愛路284號,2,624.0,新生派出所,,121.503528,25.008297
大樓,捷運名人,D204000183,後溪里,新北市永和區後溪里永和路二段121號,2,227.0,新生派出所,,121.514884,25.012061
大樓,PARK紐約,D204000184,保順里,新北市永和區保順里仁愛路306巷31號,2,655.0,新生派出所,,121.502257,25.008509
大樓,大樓,D204000185,下溪里,新北市永和區下溪里保安路109號,1,132.0,新生派出所,,121.507934,25.014069
大樓,歐堡翡翠,D204000186,保順里,新北市永和區保順里仁愛路306巷18弄15號,2,793.0,新生派出所,,121.50324,25.009183
大樓,歐堡鑽石,D204000187,保順里,新北市永和區保順里仁愛路306巷18弄2號,2,1312.0,新生派出所,,121.503302,25.009025
大樓,大樓,D204000188,保安里,新北市永和區保安里仁愛路299巷14號,1,102.0,新生派出所,,121.504231,25.007519
大樓,大樓,D204000189,仁愛里,新北市永和區仁愛里仁愛路74號,2,271.0,新生派出所,,121.512938,25.013372
公寓,網溪國小,D204000191,文化里,新北市永和區文化里文化路133號,1,1636.0,新生派出所,,121.510584,25.015162
大樓,大樓,D204000192,新?里,新北市永和區新?里文化路174號,1,106.0,新生派出所,,121.511637,25.015764
大樓,富都如意大廈,D204000193,保順里,新北市永和區保順里仁愛路306巷18弄9號,1,429.0,新生派出所,,121.503103,25.009091
大樓,富都吉祥大廈,D204000194,保順里,新北市永和區保順里仁愛路306巷18弄1號,1,898.0,新生派出所,,121.502667,25.008922
大樓,新北市立圖書館永和保生分館,D204000195,新生里,新北市永和區新生里新生路218號,1,551.0,新生派出所,,121.505229,25.012968
大樓,仁愛經典,D204000196,中溪里,新北市永和區中溪里仁愛路202巷16號,1,371.0,新生派出所,,121.509123,25.012721
大樓,仁愛皇家,D204000197,保順里,新北市永和區保順里仁愛路282巷46號,1,1088.0,新生派出所,,121.502587,25.009456
大樓,新時代社區,D204000198,信義里,新北市永和區信義里中山路一段38號,1,838.0,新生派出所,,121.51341,25.010687
大樓,新永和社區,D204000199,下溪里,新北市永和區下溪里保福二段133巷40號,1,250.0,新生派出所,,121.508567,25.013539
大樓,歐堡鑽石大廈,D204000200,保順里,新北市永和區保順里仁愛路282巷16號,1,41.0,新生派出所,,121.503258,25.008941
大樓,雍河院,D204000201,文化里,新北市永和區文化里保福二段88巷17號,4,1294.0,新生派出所,,121.511358,25.013682
大樓,仁愛101大廈,D204000202,仁愛里,新北市永和區仁愛里仁愛路87號,1,1166.0,新生派出所,,121.513034,25.013204
大樓,大樓,D204000203,後溪里,新北市永和區後溪里信義25巷30弄8號1,1,101.0,新生派出所,,121.512576,25.011976
大樓,大樓,D204000204,後溪里,新北市永和區後溪里信義25巷30弄9號,1,99.0,新生派出所,,121.512476,25.011973
公寓,保福宮,D204000205,下溪里,新北市永和區下溪里仁愛路202巷11號,1,1270.0,新生派出所,,121.508869,25.013139
大樓,捷運新都星,D204000206,後溪里,新北市永和區後溪里信義22號,1,1416.0,新生派出所,,121.51404,25.012314
大樓,永和苑公寓大廈,D204000207,下溪里,新北市永和區下溪里保福路二段111號,1,1475.0,新生派出所,,121.509979,25.013616
大樓,福砌社區,D204000209,下溪里,新北市永和區下溪里保安路105巷18號,1,71.0,新生派出所,,121.508906,25.01412
大樓,福砌社區,D204000210,下溪里,新北市永和區下溪里保安路105巷9號,1,403.0,新生派出所,,121.508929,25.01428
公寓,頂溪國小,D204000211,文化里,新北市永和區文化里文化133號,1,4364.0,新生派出所,,121.510584,25.015162
大樓,大樓,D204000212,中溪里,新北市永和區中溪里中山一段128巷8號,1,103.0,新生派出所,,121.510039,25.01031
大樓,大樓,D204000213,後溪里,新北市永和區後溪里仁愛31巷7弄5號,1,34.0,新生派出所,,121.514487,25.012864
大樓,大樓,D204000214,下溪里,新北市永和區下溪里保福路二段115號,1,43.0,新生派出所,,121.51003,25.013511
大樓,仁愛富達,D204000215,保順里,新北市永和區保順里仁愛路306巷62號,1,391.0,新生派出所,,121.5021,25.009496
大樓,三輝双子星,D204000216,保順里,新北市永和區保順里仁愛路248號,1,2848.0,新生派出所,,121.504703,25.009105
大樓,仁愛麗晶,D204000217,保順里,新北市永和區保順里仁愛路306巷58號,1,432.0,新生派出所,,121.502137,25.009445
大樓,仁愛柏]麗,D204000218,下溪里,新北市永和區下溪里永平路302巷32弄2號,1,864.0,新生派出所,,121.507848,25.013018
大樓,大樓,D204000219,下溪里,新北市永和區下溪里保安路236號,1,2371.0,新生派出所,,121.507002,25.013342
大樓,華南銀行,D204000220,福林里,新北市永和區福林里21鄰福和路158號,2,165.0,新生派出所,,,
大樓,忠泰和社區,D204000221,保順里,新北市永和區保順里21鄰仁愛路282巷1號,4,963.0,新生派出所,,121.503257,25.008636
大樓,,D204000222,後溪里,新北市永和區後溪里6鄰信義路16巷6號2樓,1,193.0,新生派出所,,121.514438,25.012444
大樓,,D204000223,保順里,新北市永和區保順里20鄰仁愛路306巷25號二樓,1、2,227.0,新生派出所,11202,121.502645,25.008479
大樓,,D204000224,中溪里,新北市永和區中溪里13鄰仁愛路195巷8號,1,141.0,新生派出所,11202,121.510217,25.011859
大樓,,D204000225,後溪里,新北市永和區後溪里信義路18-2號,1,592.0,新生派出所,,121.514147,25.012525
公寓,公寓,D205000047,民權里,新北市永和區民權里得和路202號,1,1459.0,得和派出所,,121.52141,24.999679
大樓,大樓,D205000050,民權里,新北市永和區民權里民有75巷10弄135號,1,271.0,得和派出所,,121.518723,24.996065
大樓,大樓,D205000051,秀元里,新北市永和區秀元里永元路18巷16號,1,67.0,得和派出所,,121.523086,25.000187
大樓,大樓,D205000052,民本里,新北市永和區民本里成功路二段193號,1,281.0,得和派出所,,121.526666,24.996409
大樓,大樓,D205000053,民治里,新北市永和區民治里得和路110號,1,65.0,得和派出所,,121.518315,25.000054
大樓,大樓,D205000054,秀得里,新北市永和區秀得里得和路421號,1,231.0,得和派出所,,121.526046,24.999238
大樓,冠倫名門,D205000055,民本里,新北市永和區民本里成功路二段183號,1,552.0,得和派出所,,121.526685,24.996639
大樓,大樓,D205000056,秀元里,新北市永和區秀元里永元路18巷12弄1號,1,272.0,得和派出所,,121.523058,25.000073
大樓,朝代大地,D205000057,民樂里,新北市永和區民樂里成功路二段47巷135號,3,1265.0,得和派出所,,121.52741,25.000375
大樓,秀朗芳鄰,D205000058,民權里,新北市永和區民權里民有75巷10弄20號,1,239.0,得和派出所,,121.519194,24.996014
大樓,民生福邨,D205000059,民富里,新北市永和區民富里民生路25巷41號,1,94.0,得和派出所,,121.525275,24.998452
大樓,大樓,D205000060,民富里,新北市永和區民富里四維街34號,1,84.0,得和派出所,,121.52569,24.998078
大樓,智慧名廈,D205000061,民族里,新北市永和區民族里民權路36巷17號,1,235.0,得和派出所,,121.5189,24.998993
大樓,北城營造,D205000062,民權里,新北市永和區民權里民族街81巷58號,1,350.0,得和派出所,,121.520023,24.996404
大樓,金壁輝煌,D205000063,民治里,新北市永和區民治里中正路224號,2,490.0,得和派出所,,121.516102,24.997719
大樓,福慧名廈,D205000064,民族里,新北市永和區民族里民權路36巷18號,1,250.0,得和派出所,,121.519346,24.999064
大樓,歐洲香榭,D205000065,潭安里,新北市永和區潭安里得和路51號,1,161.0,得和派出所,,121.516821,25.000177
大樓,北城玫瑰社區,D205000066,民權里,新北市永和區民權里民生路44巷2號,3,2768.0,得和派出所,,121.521266,24.996665
大樓,成功大第,D205000067,民樂里,新北市永和區民樂里成功路二段75號,3,2100.0,得和派出所,,121.526836,24.999675
大樓,台北新宿,D205000068,智光里,新北市永和區智光里中正路20號,2,315.0,得和派出所,,121.512728,24.993908
大樓,大樓,D205000069,民權里,新北市永和區民權里13鄰民族街81巷26號,1,296.0,得和派出所,,121.518953,24.99653
大樓,福林天廈,D205000070,民治里,新北市永和區民治里得和路104巷18號,3,737.0,得和派出所,,121.517811,24.999453
大樓,大樓,D205000071,民族里,新北市永和區民族里得和路114號,2,376.0,得和派出所,,121.518469,25.000082
大樓,大樓,D205000072,潭安里,新北市永和區潭安里中正路63號,2,256.0,得和派出所,,121.514729,24.996573
大樓,老爺華廈,D205000073,民治里,新北市永和區民治里中正路220號,2,845.0,得和派出所,,121.515885,24.997487
大樓,大樓,D205000074,民富里,新北市永和區民富里成功路二段129巷10號,1,136.0,得和派出所,,121.527133,24.99822
大樓,大樓,D205000075,民族里,新北市永和區民族里民權路36巷2號,1,156.0,得和派出所,,121.519872,24.998988
大樓,德慧名廈,D205000076,民族里,新北市永和區民族里民權路36巷10號,1,316.0,得和派出所,,121.519757,24.999012
大樓,大樓,D205000077,民權里,新北市永和區民權里民權路37號,3,832.0,得和派出所,,121.52006,24.997575
大樓,大樓,D205000078,潭安里,新北市永和區潭安里安樂路96號,1,81.0,得和派出所,,121.514301,24.999116
大樓,榮美大第,D205000079,秀得里,新北市永和區秀得里成功路二段28號,3,1705.0,得和派出所,,121.526612,25.000546
大樓,永和華府,D205000080,民族里,新北市永和區民族里民權路80-84號,1,1158.0,得和派出所,,121.51983,24.997588
大樓,成功新象,D205000081,民富里,新北市永和區民富里成功路二段131號,1,611.0,得和派出所,,121.52677,24.998175
大樓,大樓,D205000082,民富里,新北市永和區民富里成功路二段80號,1,67.0,得和派出所,,121.52657,24.998888
大樓,大樓,D205000083,民族里,新北市永和區民族里得和路160號,2,322.0,得和派出所,,121.51954,25.000041
大樓,大樓,D205000084,民本里,新北市永和區民本里民樂街59巷20弄10號,1,122.0,得和派出所,,121.528006,24.997529
大樓,月河,D205000085,民本里,新北市永和區民本里環河東路四段86號,2,558.0,得和派出所,,121.528213,24.997677
大樓,天琴大廈,D205000086,民樂里,新北市永和區民樂里環河東路四段8號,4,2269.0,得和派出所,,121.52885,25.000255
大樓,大樓,D205000087,民權里,新北市永和區民權里民權路51號,5,2969.0,得和派出所,,121.520068,24.997072
大樓,得青大樓,D205000088,秀元里,新北市永和區秀元里得和路273號,2,763.0,得和派出所,,121.521998,24.999919
大樓,君國天下,D205000089,潭安里,新北市永和區潭安里中正路89號,3,2051.0,得和派出所,,121.515234,24.997135
大樓,大樓,D205000090,民族里,新北市永和區民族里民權路60號,3,1141.0,得和派出所,,121.519921,24.998018
大樓,得和天廈,D205000091,潭安村,新北市永和區潭安村潭安村20鄰中正路129巷2號,3,1152.0,得和派出所,,121.515832,24.998029
大樓,大樓,D205000092,潭安里,新北市永和區潭安里中正路253號,2,340.0,得和派出所,,121.517582,25.000294
大樓,御景花園,D205000093,民樂里,新北市永和區民樂里環河東路四段46號,2,806.0,得和派出所,,121.528579,24.998723
公寓,昇陽國艷,D205000094,民樂里,新北市永和區民樂里成功路二段61號,3,2033.0,得和派出所,,121.526898,25.000223
大樓,"松元伊頓\",D205000095,潭安里,新北市永和區潭安里中正路257號,2,570.0,得和派出所,,121.517575,25.000522
大樓,大樓,D205000096,智光里,新北市永和區智光里民有街26號,1,176.0,得和派出所,,121.516711,24.996419
大樓,環東極品,D205000097,民本里,新北市永和區民本里環河東路四段98號,3,510.0,得和派出所,,121.527962,24.996992
公寓,公寓,D205000098,民權里,新北市永和區民權里民權路1號,3,9981.0,得和派出所,,121.52036,24.998855
大樓,大樓,D205000099,民族里,新北市永和區民族里民權路84號,1,161.0,得和派出所,,121.519766,24.997028
