類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,MMA0253,保福里,嘉義市西區保福里德安路116號,"23.4841,120.42945",1.0,85.0,
一般建築,,MMA0254,保福里,嘉義市西區保福里德安路114號,"23.4841,120.42949",1.0,85.0,
一般建築,,MMA0255,保福里,嘉義市西區保福里竹圍路150號,"23.48671,120.42941",1.0,68.0,
大樓,,MMA0256,保福里,嘉義市西區保福里竹圍路116號,"23.48677,120.43018",1.0,102.0,
大樓,,MMA0257,保福里,嘉義市西區保福里國揚一街20號,"23.48712,120.42795",1.0,394.0,
大樓,,MMA0258,福安里,嘉義市西區福安里竹圍路216號,"23.48645,120.42613",1.0,1582.0,
大樓,,MMA0259,保福里,嘉義市西區保福里八德路191號,"23.48771,120.43019",1.0,2344.0,
公有建築,世賢圖書館,MMA0260,保福里,嘉義市西區保福里世賢路一段685號,"23.4898,120.42845",1.0,756.0,
大樓,,MMA0261,保福里,嘉義市西區保福里興達路557號,"23.48482,120.429",1.0,868.0,
一般建築,,MMA0262,保福里,嘉義市西區保福里德安路132號,"23.48407,120.4291",1.0,84.0,
大樓,,MMA0263,保安里,嘉義市西區保安里世賢路一段580巷157號,"23.49469,120.42871",1.0,714.0,
一般建築,,MMA0264,保安里,嘉義市西區保安里世賢路一段638巷56號,"23.49322,120.42949",1.0,80.0,
一般建築,,MMA0265,保安里,嘉義市西區保安里世賢路一段638巷50號,"23.49316,120.42931",1.0,62.0,
一般建築,,MMA0266,保安里,嘉義市西區保安里世賢路一段638巷42號,"23.49322,120.42928",1.0,66.0,
一般建築,,MMA0267,保安里,嘉義市西區保安里世賢路一段638巷40號,"23.49324,120.42933",1.0,65.0,
一般建築,,MMA0268,保安里,嘉義市西區保安里世賢路一段638巷38號,"23.49328,120.42939",1.0,80.0,
一般建築,,MMA0269,保安里,嘉義市西區保安里世賢路一段638巷36號,"23.49331,120.42944",1.0,66.0,
大樓,,MMA0270,保安里,嘉義市西區保安里世賢路一段716號,"23.49139,120.42852",1.0,2252.0,
嘉義菸葉廠,,MMA0271,保安里,嘉義市西區保安里北興街460號,"23.48883,120.43281",1.0,461.0,
一般建築,,MMA0272,保生里,嘉義市西區保生里北興街362號,"23.48625,120.43733",1.0,29.0,
一般建築,,MMA0273,保生里,嘉義市西區保生里北興街362號之1,"23.48626,120.43729",1.0,29.0,
一般建築,,MMA0274,保生里,嘉義市西區保生里北興街362號之2,"23.48629,120.43726",1.0,29.0,
一般建築,,MMA0275,保生里,嘉義市西區保生里北興街364號,"23.4863,120.43723",1.0,29.0,
一般建築,,MMA0276,保生里,嘉義市西區保生里北興街364號之1,"23.48631,120.43719",1.0,29.0,
一般建築,,MMA0277,保生里,嘉義市西區保生里北興街364號之2,"23.48634,120.43716",1.0,30.0,
一般建築,,MMA0279,保生里,嘉義市西區保生里北興街400巷7號之22,"23.48744,120.4368",1.0,38.0,
一般建築,,MMA0280,保生里,嘉義市西區保生里北興街400巷7號之21,"23.4874,120.43681",1.0,38.0,
一般建築,,MMA0281,保生里,嘉義市西區保生里友孝路310號,"23.48838,120.43532",1.0,44.0,
公寓大廈,友愛大第,MMA0282,保生里,嘉義市西區保生里友愛路560號,"23.48983,120.43602",1.0,3073.0,
一般建築,,MMA0283,保生里,嘉義市西區保生里友孝路306巷3號,"23.48838,120.43558",1.0,45.0,
一般建築,,MMA0284,保生里,嘉義市西區保生里友孝路306巷8號,"23.48844,120.43585",1.0,18.0,
一般建築,,MMA0285,保生里,嘉義市西區保生里友孝路306巷11號,"23.48844,120.43605",1.0,22.0,
一般建築,,MMA0286,保生里,嘉義市西區保生里友孝路306巷10號,"23.48845,120.43596",1.0,22.0,
一般建築,,MMA0287,保生里,嘉義市西區保生里友孝路306巷9號,"23.48844,120.43591",1.0,22.0,
一般建築,,MMA0288,保生里,嘉義市西區保生里保安四路1號,"23.4909,120.43629",1.0,86.0,
一般建築,,MMA0289,保生里,嘉義市西區保生里遠東街24號之3,"23.48632,120.43794",2.0,53.0,
一般建築,,MMA0290,保生里,嘉義市西區保生里遠東街24號之2,"23.48634,120.43798",1.0,54.0,
一般建築,,MMA0291,保生里,嘉義市西區保生里遠東街24號之1,"23.48637,120.43801",1.0,54.0,
一般建築,,MMA0292,保安里,嘉義市西區保安里北興街448號之4,"23.48782,120.43439",1.0,50.0,
一般建築,,MMA0293,保安里,嘉義市西區保安里北興街448號之5,"23.48785,120.43432",1.0,53.0,
一般建築,,MMA0294,保生里,嘉義市西區保生里自由路300號,"23.48977,120.43607",1.0,61.0,
一般建築,,MMA0295,保生里,嘉義市西區保生里通化三街25號,"23.49157,120.43488",1.0,20.0,
嘉義菸葉廠,,MMA0296,保安里,嘉義市西區保安里北興街460號,"23.48883,120.43281",1.0,1200.0,
一般建築,,MMA0297,保生里,嘉義市西區保生里遠東街22號之1,"23.48653,120.43825",1.0,54.0,
一般建築,,MMA0298,保生里,嘉義市西區保生里遠東街22號之2,"23.48652,120.43821",1.0,54.0,
一般建築,,MMA0299,保生里,嘉義市西區保生里遠東街22號之3,"23.4865,120.43819",1.0,54.0,
一般建築,,MMA0300,保生里,嘉義市西區保生里遠東街22號之4,"23.48647,120.43815",1.0,54.0,
大樓,,MMA0301,保生里,嘉義市西區保生里友愛路581號,"23.4906,120.43603",1.0,204.0,
大樓,,MMA0302,保生里,嘉義市西區保生里友愛路580號,"23.4902,120.43636",1.0,1185.0,
大樓,,MMA0303,保生里,嘉義市西區保生里永吉四街31號,"23.49214,120.43607",1.0,702.0,
大樓,,MMA0304,保生里,嘉義市西區保生里安東一街44號,"23.49334,120.43378",1.0,449.0,
一般建築,,MMA0305,保生里,嘉義市西區保生里長春一街27號,"23.48994,120.43784",1.0,37.0,
一般建築,,MMA0306,保生里,嘉義市西區保生里保安一路298號,"23.49296,120.43403",1.0,85.0,
公寓大廈,自由頌,MMA0307,保生里,嘉義市西區保生里自由路506號,"23.49308,120.43179",1.0,1578.0,
大樓,,MMA0308,保安里,嘉義市西區保安里八德路330號,"23.49121,120.43022",1.0,1170.0,
公寓大廈,金慶世賢名廈,MMA0309,保福里,嘉義市西區保福里世賢路一段651號,"23.49104,120.42945",1.2,3420.0,
大樓,,MMA0310,保福里,嘉義市西區保福里八德路309號,"23.49124,120.42985",1.0,1397.0,
大樓,,MMA0311,保福里,嘉義市西區保福里八德路137號,"23.48621,120.43045",1.0,412.0,
大樓,,MMA0312,保福里,嘉義市西區保福里興達路562號,"23.48515,120.42983",1.0,1420.0,
一般建築,,MMA0313,保福里,嘉義市西區保福里國聖六街34號,"23.48621,120.43003",1.0,40.0,
一般建築,,MMA0314,保福里,嘉義市西區保福里國聖六街36號,"23.48627,120.43003",1.0,37.0,
大樓,,MMA0316,保安里,嘉義市西區保安里八德路380號,"23.49171,120.43075",1.0,614.0,
大樓,,MMA0317,保福里,嘉義市西區保福里世賢路一段675號,"23.49068,120.42911",1.0,232.0,
大樓,,MMA0318,保福里,嘉義市西區保福里興達路592巷1號,"23.48517,120.42875",1.0,902.0,
大樓,,MMA0324,下埤里,嘉義市西區下埤里下埤路53巷198號,"23.48968,120.41686",1.0,437.0,
一般建築,,MMA0326,下埤里,嘉義市西區下埤里北港路900號,"23.48777,120.41315",1.0,74.0,
一般建築,,MMA0329,下埤里,嘉義市西區下埤里北港路746巷31號,"23.48727,120.41689",1.0,136.0,
一般建築,,MMA0331,竹村里,嘉義市西區竹村里北港路1491號,"23.49254,120.396",1.0,34.0,
大樓,,MMA0332,竹村里,嘉義市西區竹村里竹仔腳20號之73,"23.49355,120.39642",1.0,1942.0,
一般建築,,MMA0333,新厝里,嘉義市西區新厝里龍江街69號,"23.49049,120.44084",1.0,45.0,
大樓,,MMA0334,新厝里,嘉義市西區新厝里友愛路823號,"23.49189,120.44122",1.0,222.0,
一般建築,,MMA0335,新厝里,嘉義市西區新厝里合江街85號,"23.49202,120.44129",1.0,29.0,
一般建築,,MMA0336,新厝里,嘉義市西區新厝里合江街81號,"23.49204,120.44137",1.0,40.0,
一般建築,,MMA0338,新厝里,嘉義市西區新厝里松江二街53號,"23.49331,120.44133",1.0,17.0,
一般建築,,MMA0339,新厝里,嘉義市西區新厝里松江二街55號,"23.49334,120.44129",1.0,17.0,
一般建築,,MMA0340,新厝里,嘉義市西區新厝里松江二街57號,"23.49337,120.44128",1.0,17.0,
一般建築,,MMA0341,新厝里,嘉義市西區新厝里松江二街59號,"23.49341,120.44127",1.0,17.0,
一般建築,,MMA0342,新厝里,嘉義市西區新厝里松江三街116號,"23.49291,120.44176",1.0,37.0,
一般建築,,MMA0343,新厝里,嘉義市西區新厝里松江三街94號,"23.49285,120.44215",1.0,37.0,
一般建築,,MMA0344,新厝里,嘉義市西區新厝里松江三街92號,"23.49285,120.44219",1.0,38.0,
一般建築,,MMA0345,新厝里,嘉義市西區新厝里松江三街90號,"23.49284,120.44223",1.0,38.0,
一般建築,,MMA0346,新厝里,嘉義市西區新厝里松江三街88號,"23.49284,120.44227",1.0,38.0,
大樓,,MMA0347,新厝里,嘉義市西區新厝里松江一街27號,"23.49284,120.44245",1.0,105.0,
一般建築,,MMA0348,新厝里,嘉義市西區新厝里保安一路58號,"23.49368,120.44068",1.0,80.0,
一般建築,,MMA0349,新厝里,嘉義市西區新厝里保安一路34號,"23.49375,120.44141",1.0,49.0,
一般建築,,MMA0350,新厝里,嘉義市西區新厝里保安一路15號,"23.49362,120.44194",1.0,50.0,
一般建築,,MMA0351,新厝里,嘉義市西區新厝里保安一路41號,"23.49354,120.44129",1.0,20.0,
一般建築,,MMA0352,新厝里,嘉義市西區新厝里保安一路43號,"23.49351,120.44126",1.0,21.0,
一般建築,,MMA0353,新厝里,嘉義市西區新厝里保安一路45號,"23.4935,120.44122",1.0,21.0,
一般建築,,MMA0354,新厝里,嘉義市西區新厝里保安一路47號,"23.4935,120.44117",1.0,21.0,
一般建築,,MMA0355,新厝里,嘉義市西區新厝里保安一路49號,"23.49354,120.44112",1.0,21.0,
一般建築,,MMA0356,新厝里,嘉義市西區新厝里保安一路51號,"23.49353,120.44107",1.0,21.0,
一般建築,,MMA0357,新厝里,嘉義市西區新厝里保安一路53號,"23.49352,120.44102",1.0,21.0,
一般建築,,MMA0358,新厝里,嘉義市西區新厝里保安一路55號,"23.49351,120.44099",1.0,21.0,
一般建築,,MMA0359,新厝里,嘉義市西區新厝里龍江街99號,"23.49241,120.44074",1.0,44.0,
大樓,,MMA0360,新厝里,嘉義市西區新厝里保安二路106號,"23.49229,120.43869",1.0,126.0,
一般建築,,MMA0361,新厝里,嘉義市西區新厝里保安二路155號,"23.49319,120.43823",1.0,61.0,
一般建築,,MMA0362,新厝里,嘉義市西區新厝里保安二路153號,"23.49315,120.43823",1.0,61.0,
大樓,,MMA0363,新厝里,嘉義市西區新厝里保安二路115號,"23.49248,120.43833",1.0,128.0,
一般建築,,MMA0364,新厝里,嘉義市西區新厝里合江街204號,"23.49231,120.43832",1.0,82.0,
一般建築,,MMA0365,新厝里,嘉義市西區新厝里合江街206號,"23.49231,120.43828",1.0,82.0,
大樓,,MMA0366,新厝里,嘉義市西區新厝里永吉一街68號,"23.49282,120.43799",1.0,1805.0,
一般建築,,MMA0367,新厝里,嘉義市西區新厝里友愛路729號,"23.49174,120.43926",1.0,68.0,
大樓,,MMA0368,後驛里,嘉義市西區後驛里博愛路二段52號,"23.48317,120.4407",1.0,178.0,
大樓,,MMA0369,後驛里,嘉義市西區後驛里後驛街13號,"23.48306,120.44174",1.0,589.0,
大樓,,MMA0370,重興里,嘉義市西區重興里博愛路一段484號,"23.48564,120.44263",1.0,537.0,
大樓,,MMA0371,竹圍里,嘉義市西區竹圍里友孝路129號,"23.48341,120.43546",1.0,185.0,
一般建築,,MMA0372,國華里,嘉義市西區國華里民權路420號,"23.48204,120.447",1.0,53.0,
一般建築,,MMA0373,國華里,嘉義市西區國華里林森西路226號,"23.48376,120.44713",1.0,5.0,
一般建築,,MMA0374,國華里,嘉義市西區國華里民權路428號,"23.482,120.4467",1.0,4.0,
一般建築,,MMA0375,國華里,嘉義市西區國華里國華街329號,"23.48317,120.44779",1.0,4.0,
一般建築,,MMA0376,國華里,嘉義市西區國華里忠義街182號,"23.48287,120.44703",1.0,4.0,
一般建築,,MMA0377,國華里,嘉義市西區國華里長榮街276號,"23.48286,120.44714",1.0,4.0,
一般建築,,MMA0378,國華里,嘉義市西區國華里林森西路189號,"23.48324,120.4467",1.0,5.0,
一般建築,,MMA0379,國華里,嘉義市西區國華里長榮街280號,"23.48281,120.44686",1.0,4.0,
一般建築,,MMA0380,國華里,嘉義市西區國華里國華街351巷24號,"23.48386,120.44652",1.0,4.0,
一般建築,,MMA0381,國華里,嘉義市西區國華里民權路422號,"23.48202,120.44692",1.0,4.0,
一般建築,,MMA0382,國華里,嘉義市西區國華里民權路422號之1,"23.48202,120.44688",1.0,4.0,
一般建築,,MMA0383,國華里,嘉義市西區國華里林森西路318號,"23.48294,120.44537",1.0,6.0,
一般建築,,MMA0384,國華里,嘉義市西區國華里長榮街286號,"23.48277,120.44667",1.0,4.0,
一般建築,,MMA0385,國華里,嘉義市西區國華里林森西路196號,"23.48411,120.44798",1.0,5.0,
一般建築,,MMA0386,國華里,嘉義市西區國華里民生北路348號,"23.48293,120.44596",1.0,4.0,
一般建築,,MMA0387,國華里,嘉義市西區國華里林森西路258號,"23.4835,120.44646",1.0,5.0,
一般建築,,MMA0388,國華里,嘉義市西區國華里林森西路262號,"23.48347,120.44639",1.0,5.0,
一般建築,,MMA0389,國華里,嘉義市西區國華里林森西路264號,"23.48346,120.44636",1.0,5.0,
一般建築,,MMA0390,國華里,嘉義市西區國華里林森西路218號,"23.48385,120.44734",1.0,5.0,
一般建築,,MMA0391,國華里,嘉義市西區國華里長榮街327號,"23.4826,120.44624",1.0,4.0,
一般建築,,MMA0392,國華里,嘉義市西區國華里忠義街197巷25號,"23.48228,120.44628",1.0,4.0,
一般建築,,MMA0393,國華里,嘉義市西區國華里林森西路278號,"23.48337,120.44613",1.0,5.0,
一般建築,,MMA0394,國華里,嘉義市西區國華里林森西路276號,"23.48338,120.44616",1.0,5.0,
一般建築,,MMA0395,國華里,嘉義市西區國華里國華街333號,"23.48324,120.44779",1.0,4.0,
一般建築,,MMA0396,國華里,嘉義市西區國華里忠義街196號,"23.48314,120.44701",1.0,5.0,
一般建築,,MMA0397,國華里,嘉義市西區國華里長榮街260號,"23.48294,120.44758",1.0,4.0,
一般建築,,MMA0398,國華里,嘉義市西區國華里長榮街274號,"23.48288,120.44724",1.0,4.0,
一般建築,,MMA0399,國華里,嘉義市西區國華里林森西路185號,"23.48333,120.44685",1.0,6.0,
一般建築,,MMA0400,國華里,嘉義市西區國華里林森西路296巷60號,"23.4835,120.44517",1.0,6.0,
一般建築,,MMA0401,國華里,嘉義市西區國華里國華街351巷29號,"23.48409,120.44699",1.0,4.0,
一般建築,,MMA0402,國華里,嘉義市西區國華里忠義街195號,"23.48231,120.44698",1.0,6.0,
一般建築,,MMA0404,國華里,嘉義市西區國華里林森西路252號,"23.48354,120.44656",1.0,5.0,
一般建築,,MMA0405,國華里,嘉義市西區國華里民生北路332號,"23.48253,120.446",1.0,8.0,
一般建築,,MMA0406,國華里,嘉義市西區國華里忠義街201號,"23.48258,120.44696",1.0,8.0,
一般建築,,MMA0407,番社里,嘉義市西區番社里新榮路333號,"23.47967,120.44403",1.0,5.0,
一般建築,,MMA0408,番社里,嘉義市西區番社里新榮路337號,"23.47981,120.44398",1.0,2.0,
一般建築,,MMA0409,番社里,嘉義市西區番社里中山路414號,"23.47962,120.44503",1.0,5.0,
一般建築,,MMA0410,番社里,嘉義市西區番社里中山路428號,"23.47958,120.44474",1.0,5.0,
一般建築,,MMA0411,番社里,嘉義市西區番社里中山路430號,"23.47957,120.44461",1.0,5.0,
一般建築,,MMA0412,番社里,嘉義市西區番社里中山路434號,"23.47957,120.44452",1.0,5.0,
一般建築,,MMA0413,番社里,嘉義市西區番社里中山路448號,"23.47953,120.44427",1.0,5.0,
一般建築,,MMA0414,番社里,嘉義市西區番社里中山路450號,"23.47954,120.4442",1.0,5.0,
一般建築,,MMA0415,番社里,嘉義市西區番社里中山路452號,"23.4795,120.444",1.0,5.0,
一般建築,,MMA0417,番社里,嘉義市西區番社里中山路496號,"23.47941,120.44288",1.0,5.0,
一般建築,,MMA0418,番社里,嘉義市西區番社里中山路498號,"23.47941,120.44279",1.0,5.0,
一般建築,,MMA0419,番社里,嘉義市西區番社里新榮路228號,"23.47983,120.44414",1.0,29.0,
一般建築,,MMA0420,番社里,嘉義市西區番社里北榮街193號,"23.48042,120.4448",1.0,5.0,
一般建築,,MMA0421,番社里,嘉義市西區番社里北榮街174號,"23.48048,120.44447",1.0,5.0,
一般建築,,MMA0422,番社里,嘉義市西區番社里中山路492號,"23.47942,120.44295",1.0,5.0,
一般建築,,MMA0423,番社里,嘉義市西區番社里北榮街219號,"23.48031,120.44353",1.0,5.0,
一般建築,,MMA0424,番社里,嘉義市西區番社里中山路422號,"23.4796,120.44486",1.0,5.0,
一般建築,,MMA0425,番社里,嘉義市西區番社里北榮街227號,"23.48029,120.44336",1.0,5.0,
一般建築,,MMA0426,番社里,嘉義市西區番社里北榮街229號,"23.48029,120.44336",1.0,5.0,
一般建築,,MMA0427,番社里,嘉義市西區番社里西榮街251號,"23.48036,120.44496",1.0,5.0,
一般建築,,MMA0428,番社里,嘉義市西區番社里北榮街195號,"23.48041,120.4447",1.0,5.0,
一般建築,,MMA0429,番社里,嘉義市西區番社里新榮路341號,"23.48011,120.44397",1.0,5.0,
一般建築,,MMA0430,番社里,嘉義市西區番社里新榮路343號,"23.48016,120.44396",1.0,5.0,
一般建築,,MMA0431,番社里,嘉義市西區番社里西榮街231號,"23.48,120.445",1.0,5.0,
一般建築,,MMA0432,番社里,嘉義市西區番社里西榮街227號,"23.47994,120.44501",1.0,5.0,
一般建築,,MMA0433,番社里,嘉義市西區番社里中山路462號,"23.47949,120.4437",1.0,5.0,
一般建築,,MMA0434,番社里,嘉義市西區番社里中山路466號,"23.47948,120.44361",1.0,5.0,
一般建築,,MMA0435,番社里,嘉義市西區番社里北榮街207號,"23.48034,120.44381",1.0,5.0,
一般建築,,MMA0436,番社里,嘉義市西區番社里新榮路252號,"23.48071,120.44406",1.0,5.0,
一般建築,,MMA0437,番社里,嘉義市西區番社里西榮街263號,"23.48081,120.44491",1.0,5.0,
一般建築,,MMA0438,番社里,嘉義市西區番社里新榮路256號,"23.48083,120.44405",1.0,5.0,
一般建築,,MMA0439,番社里,嘉義市西區番社里新榮路258號,"23.48087,120.44405",1.0,5.0,
一般建築,,MMA0440,番社里,嘉義市西區番社里西榮街241號,"23.48015,120.44498",1.0,5.0,
一般建築,,MMA0441,番社里,嘉義市西區番社里北榮街164號,"23.48052,120.44482",1.0,5.0,
一般建築,,MMA0442,番社里,嘉義市西區番社里中山路440號,"23.47956,120.44442",1.0,5.0,
一般建築,,MMA0443,番社里,嘉義市西區番社里中山路442號,"23.47955,120.44437",1.0,5.0,
一般建築,,MMA0444,番社里,嘉義市西區番社里北榮街199號,"23.48041,120.44461",1.0,5.0,
一般建築,,MMA0445,番社里,嘉義市西區番社里中山路456號,"23.4795,120.44387",1.0,5.0,
一般建築,,MMA0446,番社里,嘉義市西區番社里中山路444號,"23.47955,120.44434",1.0,5.0,
一般建築,,MMA0447,番社里,嘉義市西區番社里中山路446號,"23.47955,120.4443",1.0,5.0,
一般建築,,MMA0448,番社里,嘉義市西區番社里林森西路295號,"23.48002,120.44309",1.0,6.0,
大樓,,MMA0449,番社里,嘉義市西區番社里新榮路234號,"23.48001,120.44413",1.0,766.0,
大樓,,MMA0450,番社里,嘉義市西區番社里新榮路236號,"23.48001,120.44413",1.0,1188.0,
