類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
新月會館私人住宅大樓,DE04000181,中正里,新北市板橋區中正里新月三街1號,1.0,483.0,新海派出所,,121.45607,25.026715
板橋大悅社區,DE04000182,中正里,新北市板橋區中正里藝文街171號,1.0,1598.0,新海派出所,,121.45139,25.021792
歡喜市私人住宅大樓,DE04000183,中正里,新北市板橋區中正里藝文街217號,1.0,1309.0,新海派出所,,121.45111,25.021036
新月天地社區,DE04000184,中正里,新北市板橋區中正里12鄰環河西路5段233號,1.0,3137.0,新海派出所,,121.4531,25.026827
富江翠社區,DE04000185,中正里,新北市板橋區中正里中正路455號,1.0,1809.0,新海派出所,,121.45409,25.026188
瑞典月灣私人住宅大樓,DE04000186,中正里,新北市板橋區中正里環河西路五段159號,1.0,815.0,新海派出所,,121.45452,25.027902
嘉和私人住宅大樓,DE04000187,中正里,新北市板橋區中正里藝文街59號,1.0,906.0,新海派出所,,121.45219,25.023208
國泰田私人住宅大樓,DE04000188,宏翠里,新北市板橋區宏翠里3鄰環河西路四段2229號2樓,1.0,558.0,新海派出所,,121.46007,25.030961
私人住宅大樓,DE04000189,中正里,新北市板橋區中正里14鄰中正路528號,2.0,1106.0,新海派出所,,121.45537,25.027322
私人住宅大樓,DE04000190,宏翠里,新北市板橋區宏翠里6鄰環河西路四段2215號2樓,1.0,1600.0,新海派出所,,121.46071,25.03126
私人住宅大樓,DE04000191,中正里,新北市板橋區中正里3鄰藝文一街8號,1.0,497.0,新海派出所,,121.45234,25.02258
,DE04000192,吉翠里,新北市板橋區吉翠里長江路一段11號,2.0,294.0,新海派出所,,121.4579026,25.02902373
樹學院,DE04000193,中正里,新北市板橋區中正里新月一街13號,4.0,363.0,新海派出所,,121.4540181,25.0259294
藝樹家,DE04000194,中正里,新北市板橋區中正里香社一路2號,1.0,715.0,新海派出所,,121.451404,25.0206614
,DE04000195,宏翠里,新北市板橋區宏翠里環河西路四段2297號二樓,1.0,97.0,新海派出所,,121.4598587,25.03146526
永翠漾,DE04000196,中正里,新北市板橋區中正里藝文街150號,1.0,550.0,新海派出所,,121.4509259,25.02202389
嘉潤青翠,DE04000197,中正里,新北市板橋區中正里中正路485號,1.0,697.0,新海派出所,,121.45463,25.02679
國盛富地,DE05000001,文翠里,新北市板橋區文翠里仁化街1號,1.0,540.0,文聖派出所,,121.47443,25.031661
公寓,DE05000004,文翠里,新北市板橋區文翠里仁化街131號,1.0,214.0,文聖派出所,,121.47715,25.032772
宏聚私人住宅大樓,DE05000006,文翠里,新北市板橋區文翠里文化路二段548巷29號,1.0,228.0,文聖派出所,,121.47698,25.033829
公寓,DE05000007,嵐翠里,新北市板橋區嵐翠里懷德街66巷33號,1.0,120.0,文聖派出所,,121.47654,25.031672
公寓,DE05000010,青翠里,新北市板橋區青翠里仁化街152巷1號,1.0,140.0,文聖派出所,,121.4781,25.033229
私人住宅大樓,DE05000013,青翠里,新北市板橋區青翠里仁化街186號,1.0,142.0,文聖派出所,,121.47872,25.034089
瑞典月灣私人住宅大樓,DE05000015,中正里,新北市板橋區中正里環河西路五段159號,1.0,550.0,文聖派出所,,121.45452,25.027902
私人住宅大樓,DE05000016,懷翠里,新北市板橋區懷翠里懷德街127巷1號,1.0,396.0,文聖派出所,,121.47892,25.030909
私人住宅大樓,DE05000017,懷翠里,新北市板橋區懷翠里民治街73號,1.0,136.0,文聖派出所,,121.47965,25.032519
吉祥儒邑,DE05000023,松翠里,新北市板橋區松翠里文化路二段410巷2弄16號,1.0,2034.0,文聖派出所,,121.47407,25.03069
私人住宅大樓,DE05000025,松柏里,新北市板橋區松柏里松柏街66號,1.0,548.0,文聖派出所,,121.47607,25.030287
私人住宅大樓,DE05000026,松翠里,新北市板橋區松翠里文聖街40巷5號,1.0,612.0,文聖派出所,,121.47606,25.031015
文化馥園,DE05000027,松翠里,新北市板橋區松翠里仁化街40號,1.0,470.0,文聖派出所,,121.47503,25.03158
文化金都,DE05000029,松翠里,新北市板橋區松翠里文聖街42號,1.0,1113.0,文聖派出所,,121.47647,25.031246
雙十金星,DE05000031,龍翠里,新北市板橋區龍翠里雙十路二段6號8,1.0,663.0,文聖派出所,,121.477,25.025982
雙十金星,DE05000032,龍翠里,新北市板橋區龍翠里大同街8巷10號,1.0,166.0,文聖派出所,,121.47719,25.026902
私人住宅大樓,DE05000033,松柏里,新北市板橋區松柏里松柏街64號,1.0,100.0,文聖派出所,,121.47588,25.030544
私人住宅大樓,DE05000034,松柏里,新北市板橋區松柏里松柏街64號,1.0,113.0,文聖派出所,,121.47588,25.030544
公寓,DE05000035,松柏里,新北市板橋區松柏里松柏街90號,1.0,418.0,文聖派出所,,121.4766,25.030597
文聖國小,DE05000038,松柏里,新北市板橋區松柏里文聖街86號,1.0,646.0,文聖派出所,,121.47747,25.029222
公寓,DE05000041,嵐翠里,新北市板橋區嵐翠里文聖街89巷34號,1.0,95.0,文聖派出所,,121.47852,25.030395
私人住宅大樓,DE05000043,嵐翠里,新北市板橋區嵐翠里文聖街73號,1.0,1702.0,文聖派出所,,121.47731,25.030533
大富社區,DE05000044,懷翠里,新北市板橋區懷翠里懷德街139巷1號,1.0,2034.0,文聖派出所,,121.47937,25.030545
好鄰居大貴區,DE05000045,懷翠里,新北市板橋區懷翠里懷德街139巷23號,1.0,1801.0,文聖派出所,,121.48002,25.031208
公寓,DE05000049,龍翠里,新北市板橋區龍翠里大同街7號,1.0,116.0,文聖派出所,,121.47695,25.026921
圓與屋Ｂ座,DE05000050,龍翠里,新北市板橋區龍翠里文聖街207號,1.0,409.0,文聖派出所,,121.4797,25.026522
公寓,DE05000051,龍翠里,新北市板橋區龍翠里大同街5巷1號,1.0,534.0,文聖派出所,,121.47691,25.026992
圓與屋,DE05000052,龍翠里,新北市板橋區龍翠里文聖街188號,1.0,733.0,文聖派出所,,121.47941,25.026636
吉祥花園,DE05000053,華翠里,新北市板橋區華翠里莒光路133巷7弄,1.0,1377.0,文聖派出所,,121.47247,25.024607
莒光消防分隊,DE05000054,華翠里,新北市板橋區華翠里莒光路161號,1.0,706.0,文聖派出所,,121.47393,25.024302
莒光國小,DE05000055,華翠里,新北市板橋區華翠里莒光路163號,1.0,331.0,文聖派出所,,121.47423,25.025183
莒光國小,DE05000056,華翠里,新北市板橋區華翠里莒光路163號,1.0,210.0,文聖派出所,,121.47423,25.025183
莒光國小,DE05000057,華翠里,新北市板橋區華翠里莒光路163號,1.0,395.0,文聖派出所,,121.47423,25.025183
莒光雙喜臨門,DE05000058,華翠里,新北市板橋區華翠里莒光路157號,1.0,1153.0,文聖派出所,,121.47357,25.024088
文化奇蹟,DE05000059,忠翠里,新北市板橋區忠翠里文化路二段182巷3弄33號,1.0,793.0,文聖派出所,,121.47236,25.028703
文化大地,DE05000061,忠翠里,新北市板橋區忠翠里莊敬路58號,1.0,749.0,文聖派出所,,121.47272,25.026693
公園新第,DE05000062,華翠里,新北市板橋區華翠里莒光路78巷11號,1.0,288.0,文聖派出所,,121.47179,25.023645
公寓,DE05000063,文翠里,新北市板橋區文翠里文聖街11巷26號,1.0,96.0,文聖派出所,,121.47625,25.033
私人住宅大樓,DE05000064,文翠里,新北市板橋區文翠里文化路二段498號,1.0,1862.0,文聖派出所,,121.47561,25.033255
公寓,DE05000068,莒光里,新北市板橋區莒光里文化路二段124巷4號,1.0,305.0,文聖派出所,,121.47034,25.025995
文化大院,DE05000071,文翠里,新北市板橋區文翠里文化路二段548巷30號,1.0,815.0,文聖派出所,,121.47696,25.03353
福匯常住,DE05000072,龍翠里,新北市板橋區龍翠里大同街16號,1.0,479.0,文聖派出所,,121.47766,25.026926
公寓,DE05000073,華江里,新北市板橋區華江里莒光路40巷24號,1.0,139.0,文聖派出所,,121.47015,25.023284
文化大人,DE05000075,忠翠里,新北市板橋區忠翠里文化路二段182巷3弄48號,1.0,1892.0,文聖派出所,,121.47271,25.028783
台灣世家,DE05000076,忠翠里,新北市板橋區忠翠里莊敬路9號,1.0,4149.0,文聖派出所,,121.47476,25.02763
雙十私人住宅大樓,DE05000079,忠翠里,新北市板橋區忠翠里雙十路二段71號,1.0,442.0,文聖派出所,,121.4762,25.026765
私人住宅大樓,DE05000080,忠翠里,新北市板橋區忠翠里雙十路二段79號,1.0,220.0,文聖派出所,,121.47604,25.027023
興洋名宮,DE05000081,文翠里,新北市板橋區文翠里仁化街83號,1.0,1025.0,文聖派出所,,121.47607,25.032004
江翠儷學,DE05000082,文聖里,新北市板橋區文聖里懷德街174巷26號,1.0,657.0,文聖派出所,,121.47832,25.029254
昇陽天廈,DE05000083,忠翠里,新北市板橋區忠翠里莊敬路34號,1.0,2481.0,文聖派出所,,121.47303,25.027421
龍之邦A區,DE05000084,忠翠里,新北市板橋區忠翠里雙十路二段209號,1.0,1043.0,文聖派出所,,121.47318,25.028897
龍之邦B區,DE05000085,忠翠里,新北市板橋區忠翠里文化路二段182巷3弄51號,1.0,1295.0,文聖派出所,,121.47245,25.028851
私人住宅大樓,DE05000086,青翠里,新北市板橋區青翠里民治街88號,1.0,180.0,文聖派出所,,121.47926,25.031966
福臨門B區,DE05000088,懷翠里,新北市板橋區懷翠里懷德街139巷20弄50號,1.0,1261.0,文聖派出所,,121.48076,25.030633
福臨門A區,DE05000089,懷翠里,新北市板橋區懷翠里懷德街181巷1號,1.0,1261.0,文聖派出所,,121.47943,25.030165
捷運千禧,DE05000090,文翠里,新北市板橋區文翠里文化路二段520號,1.0,333.0,文聖派出所,,121.47595,25.033641
松柏私人住宅大樓,DE05000091,松柏里,新北市板橋區松柏里松柏街50巷3號,1.0,470.0,文聖派出所,,121.47584,25.030212
富貴親家,DE05000092,莒光里,新北市板橋區莒光里莒光路57號,1.0,331.0,文聖派出所,,121.47093,25.024342
江翠國廣,DE05000093,松翠里,新北市板橋區松翠里文化路二段398號,1.0,768.0,文聖派出所,,121.47377,25.031251
江翠名門,DE05000094,龍翠里,新北市板橋區龍翠里文聖街163號,1.0,499.0,文聖派出所,,121.47944,25.027138
文化大街C區,DE05000095,文聖里,新北市板橋區文聖里大同街77號,1.0,157.0,文聖派出所,,121.47967,25.028294
文聖大街B區,DE05000096,龍翠里,新北市板橋區龍翠里文聖街159號,1.0,475.0,文聖派出所,,121.47888,25.027509
新富時代,DE05000097,文翠里,新北市板橋區文翠里文化路二段430號,1.0,86.0,文聖派出所,,121.47437,25.031851
爵士館,DE05000098,忠翠里,新北市板橋區忠翠里莊敬路75巷31號,1.0,94.0,文聖派出所,,121.47387,25.026386
新北市議會,DE05000099,忠翠里,新北市板橋區忠翠里文化路二段166號,1.0,516.0,文聖派出所,,121.4709,25.027031
公寓,DE05000100,文聖里,新北市板橋區文聖里大同街95號,1.0,145.0,文聖派出所,,121.48003,25.02846
雙璽私人住宅大樓,DE05000101,松柏里,新北市板橋區松柏里雙十路二段108號,1.0,663.0,文聖派出所,,121.47455,25.028533
格林珍寶,DE05000102,龍翠里,新北市板橋區龍翠里大同街50巷31-53號,1.0,2115.0,文聖派出所,,121.4791,25.026889
文化遠見,DE05000103,忠翠里,新北市板橋區忠翠里文化路二段182巷1弄16號,1.0,721.0,文聖派出所,,121.47163,25.027946
五福國廣,DE05000104,懷翠里,新北市板橋區懷翠里懷德街201巷12號,1.0,922.0,文聖派出所,,121.48133,25.029386
私人住宅大樓,DE05000105,忠翠里,新北市板橋區忠翠里雙十路二段47巷2弄25號,1.0,123.0,文聖派出所,,121.47528,25.026889
文化勳章,DE05000106,莒光里,新北市板橋區莒光里文化路二段82號,1.0,1906.0,文聖派出所,,121.46982,25.025478
私人住宅大樓,DE05000107,華翠里,新北市板橋區華翠里莊敬路75巷6號,1.0,205.0,文聖派出所,,121.47324,25.026591
金築賞,DE05000108,忠翠里,新北市板橋區忠翠里文化路二段246號,1.0,471.0,文聖派出所,,121.47103,25.027959
椰林珍寶,DE05000109,忠翠里,新北市板橋區忠翠里雙十路二段47巷51號,1.0,1193.0,文聖派出所,,121.47502,25.02526
瑞林珍寶,DE05000111,龍翠里,新北市板橋區龍翠里文聖街179號,1.0,1821.0,文聖派出所,,121.4796,25.027069
捷運經典,DE05000112,龍翠里,新北市板橋區龍翠里大同街30號,1.0,287.0,文聖派出所,,121.47821,25.027266
五福國寶二期,DE05000113,懷翠里,新北市板橋區懷翠里懷德街201巷28號,1.0,584.0,文聖派出所,,121.48223,25.029715
私人住宅大樓,DE05000114,文聖里,新北市板橋區文聖里大同街97號,1.0,134.0,文聖派出所,,121.48008,25.028488
雙十珍寶,DE05000115,龍翠里,新北市板橋區龍翠里雙十路二段10號,1.0,513.0,文聖派出所,,121.47661,25.02672
千囍元,DE05000116,華翠里,新北市板橋區華翠里莒光路152號,1.0,1127.0,文聖派出所,,121.47369,25.023899
上上願,DE05000117,龍翠里,新北市板橋區龍翠里文聖街158號,1.0,1006.0,文聖派出所,,121.47891,25.027224
公寓,DE05000118,莒光里,新北市板橋區莒光里莒光路15巷5號,1.0,85.0,文聖派出所,,121.46998,25.025144
家麒文化,DE05000119,忠翠里,新北市板橋區忠翠里莊敬路39號,1.0,3150.0,文聖派出所,,121.47332,25.027043
私人住宅大樓,DE05000120,忠翠里,新北市板橋區忠翠里莊敬路75巷10號,1.0,140.0,文聖派出所,,121.47387,25.026386
私人住宅大樓,DE05000121,青翠里,新北市板橋區青翠里民治街45號,1.0,334.0,文聖派出所,,121.47896,25.033895
仰德珍寶,DE05000122,松柏里,新北市板橋區松柏里松柏街50巷41號,1.0,6299.0,文聖派出所,,121.47609,25.029561
永福私人住宅大樓,DE05000123,龍翠里,新北市板橋區龍翠里大同街41號,4.0,288.0,文聖派出所,,121.47816,25.027434
文化儷園,DE05000124,華江里,新北市板橋區華江里文化路一段286巷3號,1.0,216.0,文聖派出所,,121.46779,25.021481
民生千禧,DE05000125,華江里,新北市板橋區華江里民生路二段206號,1.0,645.0,文聖派出所,,121.46975,25.021186
早安公園,DE05000126,華江里,新北市板橋區華江里民生路二段188號,1.0,346.0,文聖派出所,,121.47005,25.020833
捷和藍京,DE05000127,華江里,新北市板橋區華江里民生路二段229號,1.0,598.0,文聖派出所,,121.4686,25.021407
窈窕屋,DE05000128,華江里,新北市板橋區華江里民生路二段226巷8弄22號,1.0,297.0,文聖派出所,,121.4702,25.021585
生活品味,DE05000129,華江里,新北市板橋區華江里民生路二段226巷19號,1.0,361.0,文聖派出所,,121.47068,25.022054
公寓,DE05000130,華江里,新北市板橋區華江里民生路二段234巷67號,1.0,101.0,文聖派出所,,121.47008,25.022606
鑑築,DE05000131,華江里,新北市板橋區華江里莊敬路160號,1.0,727.0,文聖派出所,,121.47138,25.022623
新巨蛋,DE05000132,華江里,新北市板橋區華江里文化路一段360巷號,1.0,3000.0,文聖派出所,,121.46866,25.023422
民生大道,DE05000133,華江里,新北市板橋區華江里民生路二段214號,1.0,465.0,文聖派出所,,121.46943,25.02164
福匯常安,DE05000134,龍翠里,新北市板橋區龍翠里大同街17號,1.0,172.0,文聖派出所,,121.47725,25.027012
寶第花園,DE05000135,忠翠里,新北市板橋區忠翠里雙十路二段69巷12號,1.0,166.0,文聖派出所,,121.47463,25.02638
風和樹,DE05000136,忠翠里,新北市板橋區忠翠里雙十路二段25號,1.0,374.0,文聖派出所,,121.47667,25.025552
幸福MRT,DE05000137,松翠里,新北市板橋區松翠里文化路二段410巷26號,3.0,387.0,文聖派出所,,121.47447,25.030729
三暉岱門,DE05000138,忠翠里,新北市板橋區忠翠里文化路二段288號,3.0,950.0,文聖派出所,,121.47202,25.029231
私人住宅大樓,DE05000139,華翠里,新北市板橋區華翠里萬板路101號,1.0,471.0,文聖派出所,,121.47272,25.023632
家甫建設,DE05000140,華翠里,新北市板橋區華翠里9鄰莒光路81號2樓,1.0,710.0,文聖派出所,,121.47196,25.024276
欣璞綻,DE05000141,華江里,新北市板橋區華江里11鄰民生路二段240巷68號2樓,1.0,1296.0,文聖派出所,,121.46996,25.022641
板橋璞園的家,DE05000142,懷翠里,新北市板橋區懷翠里田單北街61號2樓,1.0,547.0,文聖派出所,,121.48149,25.030541
發樓me,DE05000143,松柏里,新北市板橋區松柏里雙十路二段130巷2弄1號,1.0,736.0,文聖派出所,,121.47428,25.02941
恆隆?,DE05000144,懷翠里,新北市板橋區懷翠里環河西路四段815號2樓,1.0,504.0,文聖派出所,,121.48135,25.033253
甘霖環翠,DE05000145,福翠里,新北市板橋區福翠里3鄰懷德街233巷28號,1.0,351.0,文聖派出所,,121.48177,25.029281
儷堤珍寶,DE05000146,懷翠里,新北市板橋區懷翠里環河西路四段801號,1.0,658.0,文聖派出所,,121.4815107,25.03307328
禾川琚,DE02000768,柏翠里,新北市板橋區柏翠里華江三路122號,1.0,2073.0,江翠派出所,,121.4768921,25.03722714
私人住宅大樓,D101000003,自強里,新北市板橋區自強里自強新村82號,1.0,66.0,板橋派出所,,121.45434,25.012807
私人住宅大樓,D101000004,自強里,新北市板橋區自強里自強新村73-1號,1.0,54.0,板橋派出所,,121.45472,25.012911
私人住宅大樓,D101000005,自強里,新北市板橋區自強里自強新村78-1號,1.0,42.0,板橋派出所,,121.45474,25.012685
私人住宅大樓,D101000009,自強里,新北市板橋區自強里自強新村22-77號,1.0,57.0,板橋派出所,,121.45475,25.014336
私人住宅大樓,D101000010,自強里,新北市板橋區自強里自強新村57號,1.0,42.0,板橋派出所,,121.45459,25.013522
私人住宅大樓,D101000011,自強里,新北市板橋區自強里自強新村72號,1.0,68.0,板橋派出所,,121.45414,25.013221
私人住宅大樓,D101000015,自強里,新北市板橋區自強里自強新村75-1號,1.0,56.0,板橋派出所,,121.45431,25.012984
私人住宅大樓,D101000016,自強里,新北市板橋區自強里自強新村58號,1.0,41.0,板橋派出所,,121.45443,25.01355
私人住宅大樓,D101000019,自強里,新北市板橋區自強里自強新村45-46號,1.0,176.0,板橋派出所,,121.45473,25.013815
私人住宅大樓,D101000020,自強里,新北市板橋區自強里自強新村52號,1.0,61.0,板橋派出所,,121.45453,25.013694
私人住宅大樓,D101000021,自強里,新北市板橋區自強里自強新村45號,1.0,176.0,板橋派出所,,121.45475,25.013933
私人住宅大樓,D101000022,自強里,新北市板橋區自強里自強新村63號,1.0,46.0,板橋派出所,,121.45457,25.013288
私人住宅大樓,D101000023,自強里,新北市板橋區自強里自強新村67號,1.0,50.0,板橋派出所,,121.45398,25.013383
私人住宅大樓,D101000024,自強里,新北市板橋區自強里自強新村74號,1.0,91.0,板橋派出所,,121.45456,25.012946
私人住宅大樓,D101000028,自強里,新北市板橋區自強里自強新村53號,1.0,113.0,板橋派出所,,121.45435,25.013732
私人住宅大樓,D101000030,光榮里,新北市板橋區光榮里南雅西路二段102-106號,1.0,96.0,板橋派出所,,121.45231,25.011795
私人住宅大樓,D101000033,自強里,新北市板橋區自強里自強新村76號,1.0,46.0,板橋派出所,,121.45421,25.012975
私人住宅大樓,D101000034,自強里,新北市板橋區自強里自強新村62號,1.0,53.0,板橋派出所,,121.45471,25.013277
私人住宅大樓,D101000035,自強里,新北市板橋區自強里自強新村88號,1.0,95.0,板橋派出所,,121.45433,25.012558
私人住宅大樓,D101000037,自強里,新北市板橋區自強里自強新村95號,1.0,74.0,板橋派出所,,121.45549,25.013232
私人住宅大樓,D101000040,自強里,新北市板橋區自強里自強新村66號,1.0,54.0,板橋派出所,,121.45414,25.013382
私人住宅大樓,D101000041,自強里,新北市板橋區自強里自強新村66號,1.0,54.0,板橋派出所,,121.45414,25.013382
私人住宅大樓,D101000044,自強里,新北市板橋區自強里自強新村42號,1.0,88.0,板橋派出所,,121.45524,25.013872
私人住宅大樓,D101000056,光華里,新北市板橋區光華里光華街4-6號,1.0,123.0,板橋派出所,,121.45427,25.011375
私人住宅大樓,D101000057,自強里,新北市板橋區自強里自強新村79號,1.0,43.0,板橋派出所,,121.4546,25.012809
私人住宅大樓,D101000058,漢生里,新北市板橋區漢生里光正街12號,1.0,200.0,板橋派出所,,121.46303,25.017171
私人住宅大樓,D101000059,流芳里,新北市板橋區流芳里館前西路139號,1.0,710.0,板橋派出所,,121.45636,25.00776
私人住宅大樓,D101000063,自立里,新北市板橋區自立里大智街61號,1.0,293.0,板橋派出所,,121.45391,25.015435
私人住宅大樓,D101000067,社後里,新北市板橋區社後里中正路313號,1.0,507.0,板橋派出所,,121.45508,25.019804
私人住宅大樓,D101000079,光華里,新北市板橋區光華里光華街24巷4號,1.0,85.0,板橋派出所,,121.45428,25.012219
私人住宅大樓,D101000080,光華里,新北市板橋區光華里光華街13巷36-38號,1.0,286.0,板橋派出所,,121.45296,25.011332
私人住宅大樓,D101000083,光華里,新北市板橋區光華里南雅西路二段80-82號,1.0,92.0,板橋派出所,,121.45261,25.010838
私人住宅大樓,D101000084,光榮里,新北市板橋區光榮里南雅西路二段110巷42號,1.0,43.0,板橋派出所,,121.45283,25.01337
私人住宅大樓,D101000085,光華里,新北市板橋區光華里光華街15巷37-39號,1.0,124.0,板橋派出所,,121.45289,25.011509
林園天廈,D101000089,光華里,新北市板橋區光華里南雅西路二段2-1號,1.0,352.0,板橋派出所,,121.45322,25.008954
日順府前大廈,D101000091,新興里,新北市板橋區新興里館前西路207號,1.0,229.0,板橋派出所,,121.45483,25.008352
林家花園廣場大廈,D101000093,留侯里,新北市板橋區留侯里府中路171號,1.0,1724.0,板橋派出所,,121.45483,25.009208
私人住宅大樓,D101000097,光榮里,新北市板橋區光榮里光華街39巷13號,1.0,56.0,板橋派出所,,121.45333,25.013038
私人住宅大樓,D101000099,漢生里,新北市板橋區漢生里文化路一段215-217號,1.0,223.0,板橋派出所,,121.46348,25.017093
私人住宅大樓,D101000102,光榮里,新北市板橋區光榮里光華街19巷20-22號,1.0,121.0,板橋派出所,,121.45353,25.01239
板橋高中,D101000104,黃石里,新北市板橋區黃石里文化路一段25號,1.0,1011.0,板橋派出所,,121.4591,25.011684
私人住宅大樓,D101000106,流芳里,新北市板橋區流芳里大東街30-32號,1.0,37.0,板橋派出所,,121.45648,25.00894
私人住宅大樓,D101000107,流芳里,新北市板橋區流芳里大東街31號,1.0,298.0,板橋派出所,,121.4566,25.008811
私人住宅大樓,D101000108,流芳里,新北市板橋區流芳里大東街25-27號,1.0,706.0,板橋派出所,,121.45661,25.008922
私人住宅大樓,D101000110,民安里,新北市板橋區民安里民權路202巷7弄23號,1.0,56.0,板橋派出所,,121.45914,25.014936
私人住宅大樓,D101000111,民安里,新北市板橋區民安里民權路202巷7弄25號,1.0,50.0,板橋派出所,,121.45908,25.014951
私人住宅大樓,D101000112,民安里,新北市板橋區民安里民權路202巷7弄1號,1.0,43.0,板橋派出所,,121.46003,25.014721
私人住宅大樓,D101000113,民安里,新北市板橋區民安里民權路202巷1弄9-11號,1.0,34.0,板橋派出所,,121.45914,25.014348
私人住宅大樓,D101000114,光華里,新北市板橋區光華里光華街1巷2-8號,1.0,1092.0,板橋派出所,,121.45399,25.011294
泰昌公寓大廈,D101000115,留侯里,新北市板橋區留侯里館前西路145號,1.0,177.0,板橋派出所,,121.45622,25.007874
財星私人住宅大樓,D101000117,新興里,新北市板橋區新興里南雅南路一段55號,1.0,95.0,板橋派出所,,121.45594,25.005988
大順小財神,D101000118,新興里,新北市板橋區新興里南雅東路8號,3.0,1282.0,板橋派出所,,121.45518,25.005981
私人住宅大樓,D101000119,香雅里,新北市板橋區香雅里南雅西路二段219-221號,2.0,134.0,板橋派出所,,121.45151,25.013858
私人住宅大樓,D101000120,香社里,新北市板橋區香社里大勇街9巷8號,1.0,819.0,板橋派出所,,121.45383,25.016675
私人住宅大樓,D101000121,民安里,新北市板橋區民安里民權路186號,1.0,238.0,板橋派出所,,121.45932,25.013673
公寓,D101000122,民安里,新北市板橋區民安里民權路252-254號,2.0,170.0,板橋派出所,,121.45823,25.014825
大福地,D101000124,留侯里,新北市板橋區留侯里館前西路138號,1.0,76.0,板橋派出所,,121.45632,25.008066
南雅尊邸,D101000125,湳興里,新北市板橋區湳興里南雅南路一段106號,1.0,281.0,板橋派出所,,121.45484,25.004436
私人住宅大樓,D101000127,光華里,新北市板橋區光華里南雅西路二段78號,1.0,343.0,板橋派出所,,121.4527,25.01056
中山國中,D101000129,新民里,新北市板橋區新民里文化路一段188巷56號,1.0,2384.0,板橋派出所,,121.46748,25.018554
私人住宅大樓,D101000131,漢生里,新北市板橋區漢生里文化路一段189號,1.0,150.0,板橋派出所,,121.46306,25.016556
揚昇河畔,D101000132,湳興里,新北市板橋區湳興里館前西路275號,1.0,810.0,板橋派出所,,121.45271,25.008431
馥都飯店,D101000133,流芳里,新北市板橋區流芳里縣民大道一段189號,1.0,472.0,板橋派出所,,121.45823,25.007459
儷緻華園,D101000134,挹秀里,新北市板橋區挹秀里明德街15-17號,1.0,201.0,板橋派出所,,121.45989,25.010625
金阪神社區,D101000135,新興里,新北市板橋區新興里南雅東路22號,1.0,1078.0,板橋派出所,,121.4545,25.006252
公寓,D101000136,新民里,新北市板橋區新民里文化路一段106號,1.0,97.0,板橋派出所,,121.46481,25.018159
新站歐洲,D101000137,湳興里,新北市板橋區湳興里南雅東路27-1號,1.0,1365.0,板橋派出所,,121.45467,25.00596
新站歐洲,D101000138,湳興里,新北市板橋區湳興里南雅東路1號,1.0,1338.0,板橋派出所,,121.45535,25.005668
昇陽府中棧,D101000139,流芳里,新北市板橋區流芳里館前西路66號,1.0,622.0,板橋派出所,,121.45779,25.007103
麗寶百貨,D101000140,新民里,新北市板橋區新民里縣民大道二段3號,1.0,2326.0,板橋派出所,,121.46222,25.012143
府中15,D101000141,挹秀里,新北市板橋區挹秀里府中路15號,1.0,283.0,板橋派出所,,121.45952,25.009487
大凱臻品,D101000143,光榮里,新北市板橋區光榮里南雅西路二段142號,1.0,203.0,板橋派出所,,121.45199,25.013021
樂業安居社區,D101000144,漢生里,新北市板橋區漢生里光正街67號,1.0,177.0,板橋派出所,,121.46158,25.018232
囍市社區,D101000145,新興里,新北市板橋區新興里縣民大道一段111號,1.0,141.0,板橋派出所,,121.45656,25.005512
府中青年社會住宅,D101000146,挹秀里,新北市板橋區挹秀里府後街2號,1.0,330.0,板橋派出所,,121.45928,25.010048
昇陽文薈社區,D101000147,黃石里,新北市板橋區黃石里北門街13號,2.0,998.0,板橋派出所,,121.45692,25.01096
府中贊,D101000148,赤松里,新北市板橋區赤松里府中路54號,1.0,529.0,板橋派出所,,121.45711,25.009649
源邸社區,D101000149,自強里,新北市板橋區自強里中正路65號,1.0,731.0,板橋派出所,,121.45614,25.013785
帝后花園,D101000150,社後里,新北市板橋區社後里中正路151號,1.0,1211.0,板橋派出所,,121.45649,25.015882
大禾社區,D101000151,香雅里,新北市板橋區香雅里藝文街366號,1.0,1571.0,板橋派出所,,121.45016,25.018527
囍堂社區,D101000152,新興里,新北市板橋區新興里縣民大道一段121號,1.0,120.0,板橋派出所,,121.45666,25.005647
柏克萊公園社區,D101000153,香社里,新北市板橋區香社里永翠路342號,1.0,1762.0,板橋派出所,,121.45086,25.018209
皇翔來青社區,D101000155,漢生里,新北市板橋區漢生里民權路172號,1.0,1492.0,板橋派出所,,121.45998,25.013186
府中晶璽,D101000156,湳興里,新北市板橋區湳興里19鄰南雅東路41之1號,1.0,618.0,板橋派出所,,121.45421,25.006651
三美私人住宅大樓,D101000157,民安里,新北市板橋區民安里民權路182號,1.0,110.0,板橋派出所,,121.45957,25.013823
萬禧園,D101000158,湳興里,新北市板橋區湳興里縣民大道1號,1.0,955.0,板橋派出所,,121.45361,25.003913
高妍植3,D101000159,香雅里,新北市板橋區香雅里10鄰板城路806號3樓,1.0,1618.0,板橋派出所,,121.4492742,25.01798679
公寓,D101000747,社後里,新北市板橋區社後里中正路107號,1.0,96.0,板橋派出所,,121.45642,25.014927
