電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
XG2332,透天,小港區,松金里,高雄市小港區松金里3鄰高松路78之2號,1,12,小港分局
XG2333,透天,小港區,松金里,高雄市小港區松金里3鄰高松路78之3號,1,12,小港分局
XG2334,透天,小港區,松金里,高雄市小港區松金里3鄰高松路78之4號,1,12,小港分局
XG2335,透天,小港區,松金里,高雄市小港區松金里3鄰高松路78之5號,1,12,小港分局
XG2336,公寓,小港區,松金里,高雄市小港區松金里1鄰高鳳路1之1號,1,55,小港分局
XG2738,華廈,小港區,松金里,高雄市小港區松金里13鄰宏林街59號,1,262,小港分局
XG2855,坪頂國小,小港區,坪頂里,高雄市小港區坪頂里9鄰大平路2號,1,793,小港分局
XG1247,透天,小港區,山明里,高雄市小港區山明里18鄰敬業路59巷16號,1,13,小港分局
XG2311,環球水泥公司,小港區,山明里,高雄市小港區山明里1鄰沿海三路20之1號,1,214,小港分局
XG0701,透天,小港區,山明里,高雄市小港區山明里9鄰水秀路88號,1,12,小港分局
XG0702,透天,小港區,山明里,高雄市小港區山明里9鄰水秀路90號,1,12,小港分局
XG0703,透天,小港區,山明里,高雄市小港區山明里9鄰水秀路92號,1,12,小港分局
XG0704,公寓,小港區,山明里,高雄市小港區山明里9鄰山明路281巷67號,1,44,小港分局
XG0724,公寓,小港區,山明里,高雄市小港區山明里11鄰華山路79號,1,382,小港分局
XG0725,公寓,小港區,山明里,高雄市小港區山明里23鄰泰興街7號,1,367,小港分局
XG0730,昌懋工程公司,小港區,山明里,高雄市小港區山明里1鄰永春街6號,1,78,小港分局
XG0731,耀鄉工業公司,小港區,山明里,高雄市小港區山明里1鄰金鋁街20號,1,48,小港分局
XG0738,龍典工業公司,小港區,山明里,高雄市小港區山明里1鄰長泰街52號,1,204,小港分局
XG0745,駿維實業公司,小港區,山明里,高雄市小港區山明里1鄰長泰街42之1號,1,108,小港分局
XG0746,中慶環保公司,小港區,山明里,高雄市小港區山明里1鄰長泰街56號,1,101,小港分局
XG0749,美商倍拿得公司,小港區,山明里,高雄市小港區山明里1鄰長泰街30號,1,45,小港分局
XG0761,工廠,小港區,山明里,高雄市小港區山明里1鄰長泰街27號,1,80,小港分局
XG0762,環球水泥公司,小港區,山明里,高雄市小港區山明里1鄰沿海三路20號,1,472,小港分局
XG0763,太爺企業公司,小港區,山明里,高雄市小港區山明里1鄰永春街14號,1,106,小港分局
XG0766,工廠,小港區,山明里,高雄市小港區山明里1鄰長泰街15號,1,102,小港分局
XG0769,公寓,小港區,山明里,高雄市小港區山明里9鄰永忠街25號,1,78,小港分局
XG0770,銘船公司,小港區,山明里,高雄市小港區山明里鄰1鄰長泰街28號,1,47,小港分局
XG0813,工廠,小港區,山明里,高雄市小港區山明里1鄰永春街8號,1,53,小港分局
XG0848,盛餘公司A,小港區,山明里,高雄市小港區山明里1鄰中林路11號,1,19,小港分局
XG0851,永記造漆公司,小港區,山明里,高雄市小港區山明里1鄰沿海三路26號,1,100,小港分局
XG0852,盛餘公司,小港區,山明里,高雄市小港區山明里1鄰中林路11號,1,34,小港分局
XG0872,元旭電機公司,小港區,山明里,高雄市小港區山明里1鄰長泰街13號,1,106,小港分局
XG0893,九如牌機械公司,小港區,山明里,高雄市小港區山明里1鄰永春街20號,1,95,小港分局
XG0899,全美手套公司,小港區,山明里,高雄市小港區山明里1鄰東林路4之1號,1,87,小港分局
XG0902,永記造漆公司,小港區,山明里,高雄市小港區山明里1鄰沿海三路26號,1,645,小港分局
XG0976,公寓,小港區,山明里,高雄市小港區山明里2鄰華山路127號,1,57,小港分局
XG0993,透天,小港區,山明里,高雄市小港區山明里1鄰東林路3之1號,1,22,小港分局
XG0996,建昇朔膠公司,小港區,山明里,高雄市小港區山明里1鄰長泰街19號,1,67,小港分局
XG1005,龍德食材公司,小港區,山明里,高雄市小港區山明里1鄰永春街22號,1,48,小港分局
XG1032,盛餘公司B,小港區,山明里,高雄市小港區山明里1鄰中林路11號,1,78,小港分局
XG1095,源鋼企業公司,小港區,山明里,高雄市小港區山明里1鄰大業南路54號,1,243,小港分局
XG1096,台電公司,小港區,山明里,高雄市小港區山明里1鄰北林路10號,1,577,小港分局
XG1116,美商倍拿得公司,小港區,山明里,高雄市小港區山明里1鄰長泰街30號,1,58,小港分局
XG1134,公寓,小港區,山明里,高雄市小港區山明里17鄰水秀路119號,1,44,小港分局
XG1248,透天,小港區,山明里,高雄市小港區山明里18鄰敬業路59巷18號,1,13,小港分局
XG1249,透天,小港區,山明里,高雄市小港區山明里18鄰敬業路59巷20號,1,13,小港分局
XG1250,透天,小港區,山明里,高雄市小港區山明里18鄰敬業路59巷22號,1,13,小港分局
XG1251,透天,小港區,山明里,高雄市小港區山明里18鄰敬業路59巷24號,1,13,小港分局
XG1252,透天,小港區,山明里,高雄市小港區山明里18鄰敬業路59巷26號,1,13,小港分局
XG1253,公寓,小港區,山明里,高雄市小港區山明里18鄰敬業路59巷28號,1,46,小港分局
XG1267,正大鐵工廠,小港區,山明里,高雄市小港區山明里1鄰世全路1號,1,147,小港分局
XG1327,盛餘公司C,小港區,山明里,高雄市小港區山明里1鄰中林路11號,1,401,小港分局
XG1331,工廠,小港區,山明里,高雄市小港區山明里鄰1鄰永春街1號,1,35,小港分局
XG1341,公寓,小港區,山明里,高雄市小港區山明里18鄰泰興街20號,1,36,小港分局
XG1342,透天,小港區,山明里,高雄市小港區山明里18鄰泰興街24號,1,14,小港分局
XG1343,透天,小港區,山明里,高雄市小港區山明里18鄰泰興街22號,1,14,小港分局
XG1407,良欣實業公司,小港區,山明里,高雄市小港區山明里鄰1鄰東林路13號,1,79,小港分局
XG1419,工廠,小港區,山明里,高雄市小港區山明里1鄰東林路3之3號,1,33,小港分局
XG1463,上鋼公司,小港區,山明里,高雄市小港區山明里1鄰上林街2號,1,56,小港分局
XG1464,工廠,小港區,山明里,高雄市小港區山明里1鄰永春街4號,1,63,小港分局
XG1532,工廠,小港區,山明里,高雄市小港區山明里1鄰金鋁街12號,1,81,小港分局
XG1533,裕益汽車公司,小港區,山明里,高雄市小港區山明里1鄰大業南路50號,1,505,小港分局
XG1553,建華鋼鐵公司,小港區,山明里,高雄市小港區山明里1鄰利昌街2號,1,160,小港分局
XG1554,裕益汽車公司,小港區,山明里,高雄市小港區山明里1鄰大業南路50號,1,505,小港分局
XG1811,旭和螺絲公司,小港區,山明里,高雄市小港區山明里1鄰永春街12號,1,56,小港分局
XG1816,工廠,小港區,山明里,高雄市小港區山明里1鄰沿海三路20之2號,1,127,小港分局
XG2009,工廠,小港區,山明里,高雄市小港區山明里1鄰沿海三路20之3號,1,281,小港分局
XG2017,工廠,小港區,山明里,高雄市小港區山明里1鄰永春街6號,1,42,小港分局
XG2086,林商行玻璃公司,小港區,山明里,高雄市小港區山明里1鄰大業南路46號,1,1620,小港分局
XG2095,九如牌機械公司,小港區,山明里,高雄市小港區山明里1鄰永春街20號,1,83,小港分局
XG2161,盛餘公司D,小港區,山明里,高雄市小港區山明里1鄰中林路11號,1,244,小港分局
XG2269,透天,小港區,山明里,高雄市小港區山明里1鄰北林路1號,1,15,小港分局
XG2324,透天,小港區,山明里,高雄市小港區山明里20鄰山明路24號,1,82,小港分局
XG2487,公寓,小港區,山明里,高雄市小港區山明里27鄰秀峰街1巷12弄41號,1,73,小港分局
XG2533,工廠,小港區,山明里,高雄市小港區1鄰沿海三路20之3號,1,473,小港分局
XG2553,茂生農經公司,小港區,山明里,高雄市小港區山明里1鄰大業南路60號,1、2,331,小港分局
XG2554,茂生農經公司,小港區,山明里,高雄市小港區山明里1鄰大業南路60號,1、2,254,小港分局
XG2557,永記造漆公司,小港區,山明里,高雄市小港區山明里1鄰沿海三路26號,1,294,小港分局
XG2662,春源鋼鐵公司,小港區,山明里,高雄市小港區山明里1鄰世全路5號,1,543,小港分局
XG2712,台灣鉅邁公司,小港區,山明里,高雄市小港區山明里1鄰永春街2號,1,577,小港分局
XG2715,鼎基先進公司,小港區,山明里,高雄市小港區山明里1鄰北林路8號,1,291,小港分局
XG2735,華廈,小港區,山明里,高雄市小港區山明里2鄰學府路45號,1,495,小港分局
XG2752,春源鋼鐵公司,小港區,山明里,高雄市小港區1鄰世全路5號,1,109,小港分局
XG2754,漢泰鋼鐵公司,小港區,山明里,高雄市小港區山明里鄰1鄰北林路5號,1,230,小港分局
XG2756,華廈,小港區,山明里,高雄市小港區山明里17鄰鳳福路23號,1,679,小港分局
XG2757,鼎基先進公司,小港區,山明里,高雄市小港區山明里鄰1鄰北林路8號,1,428,小港分局
XG2773,高雄餐旅大學,小港區,山明里,高雄市小港區山明里32鄰松和路1號,1,1389,小港分局
XG2774,鋼鐵公司,小港區,山明里,高雄市小港區山明里1鄰大業南路55號,1,484,小港分局
XG2775,中鴻鋼鐵公司,小港區,山明里,高雄市小港區山明里1鄰沿海三路24號,1,93,小港分局
XG2776,高雄餐旅大學,小港區,山明里,高雄市小港區山明里32鄰松和路1號,1,594,小港分局
XG2784,郵局投遞中心,小港區,山明里,高雄市小港區山明里鄰1鄰沿海二路20號,1,849,小港分局
XG2794,華廈,小港區,山明里,高雄市小港區山明里25鄰華美街1號,1,534,小港分局
XG2795,華廈,小港區,山明里,高雄市小港區山明里25鄰宏偉街27號,1,3454,小港分局
XG2796,華廈,小港區,山明里,高雄市小港區山明里25鄰宏偉街2號,1,1333,小港分局
XG2797,華廈,小港區,山明里,高雄市小港區山明里25鄰宏光街349號,1,5763,小港分局
XG2802,市立小港醫院,小港區,山明里,高雄市小港區山明里20鄰山明路482號,1、2,3913,小港分局
XG2803,市立小港醫院,小港區,山明里,高雄市小港區山明里鄰山明路482號,1、2,4465,小港分局
XG2810,華廈,小港區,山明里,高雄市小港區山明里20鄰山明路66號,1,276,小港分局
XG2813,太田生技公司,小港區,山明里,高雄市小港區山明里鄰1鄰東林路7號,1,90,小港分局
XG2819,華山國小,小港區,山明里,高雄市小港區山明里25鄰華仁街1號,1,1595,小港分局
XG2821,大樓,小港區,山明里,高雄市小港區山明里23鄰華立街10號,1、2,653,小港分局
XG2823,小港凱薩大樓,小港區,山明里,高雄市小港區山明里24鄰泰興街151號,1、2,1056,小港分局
XG2824,華廈,小港區,山明里,高雄市小港區山明里19鄰宏光街467號,1,582,小港分局
XG2827,南區資源回收廠,小港區,山明里,高雄市小港區1鄰北林路6號,1,2018,小港分局
XG2833,李長榮公司,小港區,山明里,高雄市小港區山明里1鄰中林路3之1號,1,1282,小港分局
XG2837,大豐名仕園華夏,小港區,山明里,高雄市小港區山明里21鄰華明街2號,1,961,小港分局
XG2839,高雄餐旅大學教學大樓,小港區,山明里,高雄市小港區山明里32鄰松和路1號,1,909,小港分局
XG2845,高雄餐旅大學宿舍,小港區,山明里,高雄市小港區山明里32鄰松和路1號,1,984,小港分局
XG2849,鳳陽國小,小港區,山明里,高雄市小港區山明里15鄰鳳陽街2號,1,1282,小港分局
XG2852,餐旅高中,小港區,山明里,高雄市小港區山明里32鄰松和路40號,1,676,小港分局
XG2853,大樓,小港區,山明里,高雄市小港區山明里11鄰華山路231號,1、2,966,小港分局
XG2858,高桂消防分隊,小港區,山明里,高雄市小港區山明里15鄰博學路369號,1,344,小港分局
XG2862,大樓,小港區,山明里,高雄市小港區山明里10鄰山明路199號,1、2,1910,小港分局
XG2869,公寓,小港區,山明里,高雄市小港區山明里10鄰山明路279之6號,1,117,小港分局
XG2881,橙田護理之家,小港區,山明里,高雄市小港區山明里19鄰宏光街511號,1,380,小港分局
XG2891,福懋毓品大樓,小港區,山明里,高雄市小港區山明里25鄰山明路150號,1,2522,小港分局
XG2892,福懋毓品大樓,小港區,山明里,高雄市小港區山明里25鄰山明路150號,2,2522,小港分局
XG2893,藍帶大樓,小港區,山明里,高雄市小港區山明里22鄰華明街35號,1,2830,小港分局
XG2894,藍帶大樓,小港區,山明里,高雄市小港區山明里22鄰華明街35號,2,2830,小港分局
XG2900,華廈,小港區,山明里,高雄市小港區山明里28鄰松華路50號,1,351,小港分局
XG2903,山水晶棧大樓,小港區,山明里,高雄市小港區山明里11鄰敬業路86號,1,742,小港分局
XG2904,山水晶棧大樓,小港區,山明里,高雄市小港區山明里11鄰敬業路86號,2,742,小港分局
XG2905,虹牌油漆,小港區,山明里,高雄市小港區山明里1鄰沿海三路26號,1,992,小港分局
XG2912,九如機械公司,小港區,山明里,高雄市小港區山明里1鄰永春街20號,1,1700,小港分局
XG1325,公寓,小港區,孔宅里,高雄市小港區孔宅里9鄰金城路8之5號,1,54,小港分局
XG1512,公寓,小港區,孔宅里,高雄市小港區孔宅里9鄰孔鳳路170號,1,122,小港分局
XG2669,明義國中教學大樓,小港區,孔宅里,高雄市小港區孔宅里8鄰明義街2號,1,1344,小港分局
XG2703,明義國中行政大樓,小港區,孔宅里,高雄市小港區孔宅里8鄰明義街2號,1,1671,小港分局
XG2716,大樓,小港區,孔宅里,高雄市小港區孔宅里15鄰旭日街50號,1,1985,小港分局
XG2848,明義國小,小港區,孔宅里,高雄市小港區孔宅里9鄰明義街77號,1,1082,小港分局
XG2871,哲園大樓,小港區,孔宅里,高雄市小港區孔宅里9鄰中安路888號,1,2636,小港分局
XG2872,哲園大樓,小港區,孔宅里,高雄市小港區孔宅里9鄰中安路888號,2,2636,小港分局
XG2732,汎美大鎮大樓,小港區,孔宅里,高雄市小港區孔宅里18鄰中安路921號,1、2,2566,小港分局
XG2750,杭州大廈,小港區,孔宅里,高雄市小港區孔宅里20鄰高鳳路461號,1,1573,小港分局
XG2426,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路240號,1,22,小港分局
XG2427,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路238號,1,22,小港分局
XG2428,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路236號,1,22,小港分局
XG2430,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路234號,1,22,小港分局
XG2431,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路232號,1,22,小港分局
XG2432,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路230號,1,22,小港分局
XG2433,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路228號,1,22,小港分局
XG2434,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路226號,1,22,小港分局
XG2435,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路224號,1,22,小港分局
XG2436,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路222號,1,22,小港分局
XG2437,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路220號,1,22,小港分局
XG2438,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路218號,1,22,小港分局
XG2439,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路216號,1,22,小港分局
XG2440,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路214號,1,22,小港分局
XG2441,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路212號,1,22,小港分局
XG2442,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路210號,1,22,小港分局
XG2443,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路208號,1,22,小港分局
XG2444,透天,小港區,合作里,高雄市小港區合作里1鄰孔鳳路206號,1,22,小港分局
XG2445,透天,小港區,合作里,高雄市小港區合作里1鄰金城路1號,1,22,小港分局
XG2446,透天,小港區,合作里,高雄市小港區合作里1鄰金城路1之1號,1,22,小港分局
XG2447,透天,小港區,合作里,高雄市小港區合作里1鄰金城路1之2號,1,22,小港分局
XG2448,透天,小港區,合作里,高雄市小港區合作里1鄰孔祥街133號,1,39,小港分局
XG2578,透天,小港區,合作里,高雄市小港區合作里8鄰復華路176號,1,16,小港分局
XG2579,透天,小港區,合作里,高雄市小港區合作里8鄰復華路178號,1,16,小港分局
XG2580,透天,小港區,合作里,高雄市小港區合作里8鄰復華路180號,1,16,小港分局
XG2581,透天,小港區,合作里,高雄市小港區合作里8鄰復華路182號,1,17,小港分局
XG2582,透天,小港區,合作里,高雄市小港區合作里8鄰復華路184號,1,16,小港分局
XG2583,透天,小港區,合作里,高雄市小港區合作里8鄰復華路186號,1,16,小港分局
XG2584,透天,小港區,合作里,高雄市小港區合作里8鄰復華路188號,1,16,小港分局
XG2585,透天,小港區,合作里,高雄市小港區合作里8鄰復華路190號,1,16,小港分局
XG2586,透天,小港區,合作里,高雄市小港區合作里8鄰復華路192號,1,16,小港分局
XG2587,透天,小港區,合作里,高雄市小港區合作里8鄰復華路194號,1,16,小港分局
XG2588,透天,小港區,合作里,高雄市小港區合作里8鄰復華路196號,1,16,小港分局
XG2589,透天,小港區,合作里,高雄市小港區合作里8鄰復華路198號,1,16,小港分局
XG2590,透天,小港區,合作里,高雄市小港區合作里8鄰復華路200號,1,16,小港分局
XG2591,透天,小港區,合作里,高雄市小港區合作里8鄰復華路202號,1,16,小港分局
XG2592,透天,小港區,合作里,高雄市小港區合作里8鄰復華路204號,1,16,小港分局
XG2593,透天,小港區,合作里,高雄市小港區合作里8鄰復華路206號,1,16,小港分局
XG2594,透天,小港區,合作里,高雄市小港區合作里8鄰復華路208號,1,16,小港分局
XG2595,透天,小港區,合作里,高雄市小港區合作里8鄰復華路172號,1,16,小港分局
XG2596,透天,小港區,合作里,高雄市小港區合作里8鄰復華路170號,1,16,小港分局
XG2597,透天,小港區,合作里,高雄市小港區合作里8鄰復華路168號,1,16,小港分局
XG2598,透天,小港區,合作里,高雄市小港區合作里8鄰復華路166號,1,16,小港分局
XG2599,透天,小港區,合作里,高雄市小港區合作里8鄰復華路164號,1,16,小港分局
XG2600,透天,小港區,合作里,高雄市小港區合作里8鄰復華路162號,1,16,小港分局
XG2601,透天,小港區,合作里,高雄市小港區合作里8鄰復華路160號,1,16,小港分局
XG2697,華廈,小港區,合作里,高雄市小港區合作里4鄰復華路38巷1號,1,644,小港分局
XG0626,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街14之1號,1,34,小港分局
XG0821,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街13號,1,17,小港分局
XG0822,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌路13之1號,1,17,小港分局
XG0839,透天,小港區,廈莊里,高雄市小港區廈莊里3鄰廈莊一街138號,1,14,小港分局
XG0888,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街18號,1,14,小港分局
XG0889,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街18之1號,1,14,小港分局
XG0890,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街18之2號,1,14,小港分局
XG0891,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街18之3號,1,14,小港分局
XG0909,透天,小港區,廈莊里,高雄市小港區廈莊里5鄰新昌街3之5號,1,38,小港分局
XG0910,透天,小港區,廈莊里,高雄市小港區廈莊里5鄰新昌街3之16號,1,11,小港分局
XG0911,透天,小港區,廈莊里,高雄市小港區廈莊里5鄰新昌街3之15號,1,11,小港分局
XG0930,透天,小港區,廈莊里,高雄市小港區廈莊里5鄰新昌街3之2號,1,35,小港分局
XG0934,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街26號,1,11,小港分局
XG0936,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街30號,1,11,小港分局
XG0937,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街32號,1,11,小港分局
XG0938,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街36號,1,20,小港分局
XG0939,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街38號,1,20,小港分局
XG0940,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街40號,1,20,小港分局
XG0941,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街42號,1,20,小港分局
XG0942,透天,小港區,廈莊里,高雄市小港區廈莊里1鄰新昌街21之8號,1,12,小港分局
XG1107,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街16之6號,1,14,小港分局
XG1108,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街16之5號,1,14,小港分局
XG1109,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街16之4號,1,14,小港分局
XG1110,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街16之3號,1,14,小港分局
XG1111,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街16之2號,1,14,小港分局
XG1112,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街16之1號,1,14,小港分局
XG1142,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路418號,1,20,小港分局
XG1143,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路420號,1,10,小港分局
XG1144,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路422號,1,10,小港分局
XG1145,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路424號,1,44,小港分局
XG1424,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路490號,1,14,小港分局
XG1425,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路488號,1,11,小港分局
XG1426,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路481號,1,11,小港分局
XG1427,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路484號,1,11,小港分局
XG1428,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路482號,1,11,小港分局
XG1429,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路480號,1,11,小港分局
XG1430,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路478號,1,11,小港分局
XG1431,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路476號,1,11,小港分局
XG1432,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路474號,1,11,小港分局
XG1433,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路472號,1,35,小港分局
XG1434,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路468號,1,41,小港分局
XG1435,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路466號,1,11,小港分局
XG1436,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路464號,1,11,小港分局
XG1437,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街73號,1,11,小港分局
XG1438,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街71號,1,10,小港分局
XG1439,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街69號,1,10,小港分局
XG1440,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街67號,1,10,小港分局
XG1441,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街65號,1,10,小港分局
XG1442,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街63號,1,10,小港分局
XG1443,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街61號,1,10,小港分局
XG1444,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街59號,1,10,小港分局
XG1445,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街57號,1,10,小港分局
XG1446,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街55號,1,10,小港分局
XG1447,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街53號,1,10,小港分局
XG1448,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街51號,1,11,小港分局
XG1449,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街49號,1,11,小港分局
XG1450,透天,小港區,廈莊里,高雄市小港區廈莊里10鄰廈莊二街47號,1,11,小港分局
XG1451,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷3號,1,10,小港分局
XG1452,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷1號,1,10,小港分局
XG1453,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷4號,1,11,小港分局
XG1454,透天,小港區,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷2號,1,11,小港分局
XG1603,透天,小港區,廈莊里,高雄市小港區廈莊里4鄰新昌街11之8號,1,23,小港分局
XG1794,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路421號,1,22,小港分局
XG1795,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路425號,1,14,小港分局
XG1952,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路397號,1,46,小港分局
XG1953,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路399號,1,47,小港分局
XG1993,透天,小港區,廈莊里,高雄市小港區廈莊里6鄰孔鳳路319號,1,14,小港分局
XG1994,透天,小港區,廈莊里,高雄市小港區廈莊里6鄰孔鳳路321號,1,14,小港分局
XG1995,透天,小港區,廈莊里,高雄市小港區廈莊里6鄰孔鳳路323號,1,14,小港分局
XG1996,透天,小港區,廈莊里,高雄市小港區廈莊里6鄰孔鳳路325號,1,14,小港分局
XG1997,透天,小港區,廈莊里,高雄市小港區廈莊里6鄰孔鳳路327號,1,14,小港分局
XG1998,透天,小港區,廈莊里,高雄市小港區廈莊里6鄰孔鳳路329號,1,14,小港分局
XG1999,透天,小港區,廈莊里,高雄市小港區廈莊里6鄰孔鳳路331號,1,13,小港分局
XG2236,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路381號,1,24,小港分局
XG2237,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路385號,1,24,小港分局
XG2238,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路387號,1,24,小港分局
XG2239,透天,小港區,廈莊里,高雄市小港區廈莊里8鄰孔鳳路389號,1,13,小港分局
XG2285,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街17之6號,1,16,小港分局
XG2286,透天,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街17之5號,1,16,小港分局
XG2516,華廈,小港區,廈莊里,高雄市小港區廈莊里3鄰廈莊六街53號,1,305,小港分局
XG2517,華廈,小港區,廈莊里,高雄市小港區廈莊里1鄰廈莊六街70號,1,119,小港分局
XG2730,華廈,小港區,廈莊里,高雄市小港區廈莊里2鄰新昌街26之39號,1,578,小港分局
XG2832,華廈,小港區,廈莊里,高雄市小港區廈莊里14鄰廈莊六街158號,1,593,小港分局
XG2864,新境大廈,小港區,廈莊里,高雄市小港區廈莊里14鄰桂華街22號,1,956,小港分局
XG2865,新境大廈,小港區,廈莊里,高雄市小港區廈莊里14鄰桂華街22號,2,956,小港分局
XG2866,新境大廈,小港區,廈莊里,高雄市小港區廈莊里14鄰桂華街22號,3,956,小港分局
XG2873,大樓,小港區,廈莊里,高雄市小港區廈莊里14鄰桂華街2號,1,1144,小港分局
XG2874,大樓,小港區,廈莊里,高雄市小港區廈莊里14鄰桂華街2號,2,1144,小港分局
XG2885,大樓,小港區,廈莊里,高雄市小港區廈莊里14鄰廈莊六街109號,1,1409,小港分局
XG2886,大樓,小港區,廈莊里,高雄市小港區廈莊里14鄰廈莊六街109號,2,1409,小港分局
XG2887,大樓,小港區,廈莊里,高雄市小港區廈莊里14鄰廈莊六街109號,3,1409,小港分局
XG2901,大樓,小港區,廈莊里,高雄市小港區廈莊里5鄰華昌路19號,1,840,小港分局
XG2902,大樓,小港區,廈莊里,高雄市小港區廈莊里5鄰華昌路19號,2,840,小港分局
XG2925,大夢想家大廈,小港區,廈莊里,高雄市小港區廈莊里14鄰廈莊三街145號,1、2、3、4,3577,小港分局
XG2927,常景錄大樓,小港區,廈莊里,高雄市小港區廈莊里14鄰孔鳳路628號,1、2、3、4,8775,小港分局
