類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
大樓,大凱臻品,D101000143,光榮里,新北市板橋區光榮里南雅西路二段142號,1.0,203.0,板橋派出所,,121.451985,25.013021
大樓,樂業安居社區,D101000144,漢生里,新北市板橋區漢生里光正街67號,1.0,177.0,板橋派出所,,121.461583,25.018232
大樓,囍市社區,D101000145,新興里,新北市板橋區新興里縣民大道一段111號,1.0,141.0,板橋派出所,,121.456558,25.005512
大樓,府中青年社會住宅,D101000146,挹秀里,新北市板橋區挹秀里府後街2號,1.0,330.0,板橋派出所,,121.459284,25.010048
大樓,昇陽文薈社區,D101000147,黃石里,新北市板橋區黃石里北門街13號,2.0,998.0,板橋派出所,,121.456922,25.01096
大樓,府中贊,D101000148,赤松里,新北市板橋區赤松里府中路54號,1.0,529.0,板橋派出所,,121.45711,25.009649
大樓,源邸社區,D101000149,自強里,新北市板橋區自強里中正路65號,1.0,731.0,板橋派出所,,121.456139,25.013785
大樓,帝后花園,D101000150,社後里,新北市板橋區社後里中正路151號,1.0,1211.0,板橋派出所,,121.456487,25.015882
大樓,大禾社區,D101000151,香雅里,新北市板橋區香雅里藝文街366號,1.0,1571.0,板橋派出所,,121.450164,25.018527
大樓,囍堂社區,D101000152,新興里,新北市板橋區新興里縣民大道一段121號,1.0,120.0,板橋派出所,,121.456658,25.005647
公寓,柏克萊公園社區,D101000153,香社里,新北市板橋區香社里永翠路342號,1.0,1762.0,板橋派出所,,121.450861,25.018209
大樓,皇翔來青社區,D101000155,漢生里,新北市板橋區漢生里民權路172號,1.0,1492.0,板橋派出所,,121.459976,25.013186
大樓,公寓,D101000747,社後里,新北市板橋區社後里中正路107號,1.0,96.0,板橋派出所,,121.456423,25.014927
大樓,百揮首璽,D101000883,挹秀里,新北市板橋區挹秀里民權路85號,1.0,138.0,板橋派出所,,121.460826,25.011807
大樓,府中商業大樓,D101000884,挹秀里,新北市板橋區挹秀里府中路67號,1.0,157.0,板橋派出所,,121.457941,25.009309
大樓,一品陞月,D101000885,新興里,新北市板橋區新興里南雅南路1段23號,1.0,507.0,板橋派出所,,121.456428,25.006803
大樓,國稅局,D101000886,挹秀里,新北市板橋區挹秀里文化路1段48號,1.0,940.0,板橋派出所,,121.460033,25.012068
大樓,新板時尚,D101000913,新興里,新北市板橋區新興里新興路22號,1.0,572.0,板橋派出所,,121.455914,25.007094
大樓,御極大樓,D101000917,社後里,新北市板橋區社後里中正路106號,1.0,291.0,板橋派出所,,121.456788,25.015542
大樓,馥華雲鼎,D101000919,挹秀里,新北市板橋區挹秀里縣民大道1段295號,1.0,1432.0,板橋派出所,,121.460853,25.010603
大樓,新北市政府警察局,D101000920,挹秀里,新北市板橋區挹秀里府中路32號,1.0,1250.0,板橋派出所,,121.458456,25.009864
公寓,公寓,D102000027,國泰里,新北市板橋區國泰里國泰街75巷28弄19號,1.0,66.0,後埔派出所,,121.467798,25.004886
公寓,公寓,D102000028,國泰里,新北市板橋區國泰里國泰街107號,1.0,63.0,後埔派出所,,121.466621,25.006362
公寓,彰化銀行,D102000045,景星里,新北市板橋區景星里中山路一段22號,1.0,205.0,後埔派出所,,121.460207,25.008095
大樓,大樓,D102000046,鄉雲里,新北市板橋區鄉雲里中山路一段5-7號,1.0,60.0,後埔派出所,,121.459856,25.007982
大樓,台電,D102000048,福星里,新北市板橋區福星里四川路一段287號,1.0,780.0,後埔派出所,,121.458939,25.000684
公寓,公寓,D102000053,後埔里,新北市板橋區後埔里館前東路96號,1.0,1378.0,後埔派出所,,121.462169,25.007412
公寓,公寓,D102000054,景星里,新北市板橋區景星里成都街51-56號,1.0,127.0,後埔派出所,,121.461502,25.005052
公寓,誠品生活,D102000056,景星里,新北市板橋區景星里中山路一段46號,1.0,1315.0,後埔派出所,,121.46086,25.008888
公寓,公寓,D102000057,景星里,新北市板橋區景星里重慶路112號,1.0,234.0,後埔派出所,,121.462062,25.005269
公寓,公寓,D102000058,景星里,新北市板橋區景星里後埔街46-52號,1.0,118.0,後埔派出所,,121.46044,25.006027
公寓,公寓,D102000060,景星里,新北市板橋區景星里重慶路12巷5-9號,1.0,96.0,後埔派出所,,121.460682,25.007696
大樓,大樓,D102000063,後埔里,新北市板橋區後埔里實踐路38-40號,1.0,117.0,後埔派出所,,121.463603,25.006798
公寓,公寓,D102000066,廣德里,新北市板橋區廣德里忠孝路174巷39號,1.0,36.0,後埔派出所,,121.464571,25.001492
公寓,公寓,D102000071,廣德里,新北市板橋區廣德里忠孝路196巷17號,1.0,241.0,後埔派出所,,121.465484,25.002265
公寓,公寓,D102000072,後埔里,新北市板橋區後埔里實踐路32巷3-17號,1.0,588.0,後埔派出所,,121.463203,25.007069
公寓,公寓,D102000073,景星里,新北市板橋區景星里重慶路60號,1.0,164.0,後埔派出所,,121.461712,25.007064
公寓,公寓,D102000078,鄉雲里,新北市板橋區鄉雲里大華街10-20號,1.0,502.0,後埔派出所,,121.458803,25.006254
大樓,大樓,D102000079,景星里,新北市板橋區景星里中山路一段26號,1.0,260.0,後埔派出所,,121.46043,25.008378
公寓,公寓,D102000080,景星里,新北市板橋區景星里成都街21號,1.0,83.0,後埔派出所,,121.460839,25.004942
公寓,公寓,D102000082,景星里,新北市板橋區景星里成都街25-27號,1.0,220.0,後埔派出所,,121.460891,25.004954
公寓,公寓,D102000084,景星里,新北市板橋區景星里重慶路88巷10號,1.0,223.0,後埔派出所,,121.461604,25.006016
公寓,金福輪大廈,D102000086,景星里,新北市板橋區景星里中山路一段2號,1.0,203.0,後埔派出所,,121.459669,25.007347
公寓,公寓,D102000087,大豐里,新北市板橋區大豐里重慶路278號,1.0,54.0,後埔派出所,,121.463053,24.999482
公寓,公寓,D102000091,後埔里,新北市板橋區後埔里重慶路93巷9-15號,1.0,235.0,後埔派出所,,121.462512,25.005855
公寓,公寓,D102000092,後埔里,新北市板橋區後埔里重慶路93巷17-31號,1.0,215.0,後埔派出所,,121.462745,25.005888
公寓,公寓,D102000096,景星里,新北市板橋區景星里後埔街76-80號,1.0,156.0,後埔派出所,,121.460623,25.005102
大樓,大樓,D102000101,後埔里,新北市板橋區後埔里實踐路36號,1.0,165.0,後埔派出所,,121.463584,25.006875
公寓,公寓,D102000102,大豐里,新北市板橋區大豐里仁愛路9號,1.0,87.0,後埔派出所,,121.458608,24.999568
公寓,公寓,D102000104,景星里,新北市板橋區景星里後埔街54-60號,1.0,277.0,後埔派出所,,121.460494,25.005785
大樓,公寓,D102000108,景星里,新北市板橋區景星里重慶路104號,1.0,263.0,後埔派出所,,121.461985,25.005634
大樓,大樓,D102000109,福星里,新北市板橋區福星里忠孝路61-63號,1.0,298.0,後埔派出所,,121.461526,25.002186
公寓,公寓,D102000111,景星里,新北市板橋區景星里重慶路98號,1.0,75.0,後埔派出所,,121.461918,25.005945
公寓,公寓,D102000113,景星里,新北市板橋區景星里成都街9-11號,1.0,253.0,後埔派出所,,121.460348,25.004874
公寓,公寓,D102000114,福星里,新北市板橋區福星里忠孝路48巷2弄8號,1.0,234.0,後埔派出所,,121.460721,25.001578
公寓,公寓,D102000115,大豐里,新北市板橋區大豐里重慶路276-1號,1.0,193.0,後埔派出所,,121.462938,25.000273
大樓,大樓,D102000117,福祿里,新北市板橋區福祿里國泰街29-37號,1.0,621.0,後埔派出所,,121.468846,25.006707
大樓,大樓,D102000122,福德里,新北市板橋區福德里忠孝路196-1號,1.0,265.0,後埔派出所,,121.465593,25.002625
公寓,公寓,D102000123,廣德里,新北市板橋區廣德里重慶路269巷26-28號,1.0,245.0,後埔派出所,,121.465057,24.998745
公寓,公寓,D102000125,後埔里,新北市板橋區後埔里重慶路91巷9-11號,1.0,53.0,後埔派出所,,121.462569,25.006227
大樓,公寓,D102000129,福祿里,新北市板橋區福祿里國泰街17-21號,1.0,214.0,後埔派出所,,121.469365,25.006787
公寓,公寓,D102000133,福德里,新北市板橋區福德里重慶路155巷41號,1.0,137.0,後埔派出所,,121.463625,25.004231
公寓,公寓,D102000134,鄉雲里,新北市板橋區鄉雲里大華街49-55號,1.0,201.0,後埔派出所,,121.459521,25.003639
公寓,公寓,D102000138,鄉雲里,新北市板橋區鄉雲里大華街160號,1.0,176.0,後埔派出所,,121.45937,25.004088
大樓,公寓,D102000140,景星里,新北市板橋區景星里重慶路60號,1.0,191.0,後埔派出所,,121.461712,25.007064
大樓,大樓,D102000141,福星里,新北市板橋區福星里忠孝路84-88號,1.0,482.0,後埔派出所,,121.46154,25.001945
公寓,公寓,D102000142,福星里,新北市板橋區福星里光明街19-31號,1.0,818.0,後埔派出所,,121.460549,25.002652
大樓,大樓,D102000145,後埔里,新北市板橋區後埔里重慶路77號,1.0,231.0,後埔派出所,,121.461958,25.006599
公寓,公寓,D102000147,景星里,新北市板橋區景星里景福路36號,1.0,37.0,後埔派出所,,121.46163,25.005696
大樓,公寓,D102000148,廣德里,新北市板橋區廣德里忠孝路176巷23-25號,1.0,222.0,後埔派出所,,121.465226,25.001768
公寓,公寓,D102000149,廣德里,新北市板橋區廣德里忠孝路132巷30-32號,1.0,85.0,後埔派出所,,121.46351,25.001196
大樓,豪美館前大廈,D102000150,後埔里,新北市板橋區後埔里館前東路100-110號,1.0,1656.0,後埔派出所,,121.462736,25.00749
大樓,大樓,D102000151,鄉雲里,新北市板橋區鄉雲里四川路二段16巷1-10號,1.0,3393.0,後埔派出所,,121.455835,24.996506
公寓,公寓,D102000152,景星里,新北市板橋區景星里四川路一段87巷75號,1.0,67.0,後埔派出所,,121.46071,25.006299
公寓,公寓,D102000153,大豐里,新北市板橋區大豐里大豐街108號,1.0,81.0,後埔派出所,,121.461732,25.000719
大樓,大樓,D102000154,廣德里,新北市板橋區廣德里忠孝路196巷27號,1.0,273.0,後埔派出所,,121.465619,25.001847
大樓,大傑大樓,D102000155,後埔里,新北市板橋區後埔里實踐路32巷1號,1.0,385.0,後埔派出所,,121.4633,25.007084
公寓,國泰世華銀行,D102000156,大豐里,新北市板橋區大豐里重慶路260-262號,1.0,675.0,後埔派出所,,121.462842,25.000669
大樓,大樓,D102000157,大豐里,新北市板橋區大豐里重慶路308巷19號,1.0,559.0,後埔派出所,,121.463364,24.999162
大樓,大樓,D102000158,福星里,新北市板橋區福星里成都街10號,1.0,206.0,後埔派出所,,121.460329,25.004718
大樓,大樓,D102000159,景星里,新北市板橋區景星里中山路一段48號,1.0,206.0,後埔派出所,,121.460907,25.009003
大樓,大樓,D102000160,景星里,新北市板橋區景星里重慶路59-61號,1.0,253.0,後埔派出所,,121.461733,25.006985
公寓,公寓,D102000161,福星里,新北市板橋區福星里校前街7-10號,1.0,240.0,後埔派出所,,121.460436,25.003164
公寓,公寓,D102000163,福德里,新北市板橋區福德里重慶路155巷47號,1.0,25.0,後埔派出所,,121.463842,25.004283
大樓,大樓,D102000165,福德里,新北市板橋區福德里忠孝路201巷57-59號,1.0,282.0,後埔派出所,,121.464776,25.003953
大樓,大樓,D102000166,福星里,新北市板橋區福星里忠孝路58號,1.0,132.0,後埔派出所,,121.461017,25.001901
大樓,三信商業大樓,D102000167,景星里,新北市板橋區景星里重慶路66號,1.0,1592.0,後埔派出所,,121.461841,25.006454
大樓,成都綠洲,D102000168,福德里,新北市板橋區福德里忠孝路201巷89號,1.0,377.0,後埔派出所,,121.46466,25.004604
大樓,大樓,D102000169,廣德里,新北市板橋區廣德里忠孝路196巷26號,1.0,594.0,後埔派出所,,121.465457,25.001587
大樓,大樓,D102000170,福德里,新北市板橋區福德里忠孝路219號,1.0,130.0,後埔派出所,,121.465566,25.002826
大樓,四川天下,D102000171,福星里,新北市板橋區福星里四川路一段269號,1.0,243.0,後埔派出所,,121.459637,25.002107
大樓,怡寶大樓,D102000172,景星里,新北市板橋區景星里中山路一段10號,1.0,1048.0,後埔派出所,,121.460122,25.007961
大樓,翰學園,D102000173,後埔里,新北市板橋區後埔里重慶路69巷10號,1.0,1611.0,後埔派出所,,121.462448,25.006889
大樓,大樓,D102000174,福德里,新北市板橋區福德里實踐路93巷10號,1.0,516.0,後埔派出所,,121.46448,25.005418
大樓,大樓,D102000175,福星里,新北市板橋區福星里忠孝路52號,1.0,172.0,後埔派出所,,121.460896,25.001884
大樓,大樓,D102000176,福星里,新北市板橋區福星里忠孝路50號,1.0,185.0,後埔派出所,,121.460811,25.001864
公寓,站前銀座,D102000177,景星里,新北市板橋區景星里四川路一段57號,1.0,222.0,後埔派出所,,121.459657,25.006208
公寓,大樓,D102000178,福星里,新北市板橋區福星里四川路一段159號,1.0,194.0,後埔派出所,,121.460048,25.004022
大樓,大樓,D102000179,華興里,新北市板橋區華興里貴興路38-40號,1.0,500.0,後埔派出所,,121.457312,25.003597
大樓,前元建設華夏,D102000181,景星里,新北市板橋區景星里四川路一段25號,1.0,538.0,後埔派出所,,121.459544,25.006795
大樓,大樓,D102000182,廣德里,新北市板橋區廣德里重慶路327巷7弄2號,1.0,348.0,後埔派出所,,121.464297,24.998626
大樓,新寶天第,D102000183,景星里,新北市板橋區景星里四川路一段107號,1.0,652.0,後埔派出所,,121.459866,25.005088
大樓,大樓,D102000184,景星里,新北市板橋區景星里重慶路78號,1.0,457.0,後埔派出所,,121.4618785,25.0063548
大樓,大樓,D102000185,後埔里,新北市板橋區後埔里實踐路30號,1.0,1016.0,後埔派出所,,121.463505,25.007293
大樓,三甲好禮社區,D102000187,華興里,新北市板橋區華興里稚暉街20號,1.0,282.0,後埔派出所,,121.455872,25.004328
大樓,大樓,D102000188,福德里,新北市板橋區福德里實踐路128號,1.0,406.0,後埔派出所,,121.464357,25.002884
大樓,大樓,D102000189,華興里,新北市板橋區華興里貴興路48號,1.0,457.0,後埔派出所,,121.457115,25.003279
大樓,三甲好禮社區,D102000190,華興里,新北市板橋區華興里稚暉街20號,1.0,2020.0,後埔派出所,,121.455872,25.004328
公寓,大樓,D102000191,華興里,新北市板橋區華興里南雅南路二段3號,1.0,1705.0,後埔派出所,,121.454596,25.002981
大樓,大樓,D102000192,華興里,新北市板橋區華興里南雅南路二段11巷5號,2.0,1051.0,後埔派出所,,121.454865,25.00239
大樓,大樓,D102000193,國泰里,新北市板橋區國泰里實踐路93巷43弄3號,1.0,452.0,後埔派出所,,121.465738,25.005384
大樓,大樓,D102000194,後埔里,新北市板橋區後埔里成都街93號,1.0,753.0,後埔派出所,,121.463087,25.005342
大樓,大樓,D102000195,後埔里,新北市板橋區後埔里實踐路34號,1.0,482.0,後埔派出所,,121.463539,25.007085
大樓,大樓,D102000196,廣德里,新北市板橋區廣德里重慶路269巷18號,1.0,164.0,後埔派出所,,121.46449,24.99896
大樓,板橋京都公寓大廈,D102000197,廣德里,新北市板橋區廣德里重慶路269巷79號,1.0,1941.0,後埔派出所,,121.465534,24.999698
大樓,大樓,D102000198,廣德里,新北市板橋區廣德里重慶路269巷18號,1.0,186.0,後埔派出所,,121.46449,24.99896
大樓,大樓,D102000199,鄉雲里,新北市板橋區鄉雲里四川路一段286巷2號,1.0,815.0,後埔派出所,,121.458508,25.000934
大樓,大樓,D102000200,福星里,新北市板橋區福星里忠孝路19號,1.0,1288.0,後埔派出所,,121.460382,25.002003
大樓,大樓,D102000201,後埔里,新北市板橋區後埔里重慶路71號,1.0,302.0,後埔派出所,,121.461918,25.006796
大樓,擎天大廈,D102000202,廣德里,新北市板橋區廣德里重慶路247號,1.0,1520.0,後埔派出所,,121.463374,25.000521
大樓,大樓,D102000203,後埔里,新北市板橋區後埔里館前東路106號,1.0,1302.0,後埔派出所,,121.462971,25.007532
大樓,大樓,D102000204,景星里,新北市板橋區景星里館前東路1號,1.0,868.0,後埔派出所,,121.459648,25.007216
公寓,公寓,D102000205,景星里,新北市板橋區景星里後埔街79號,1.0,193.0,後埔派出所,,121.460696,25.005406
大樓,大樓,D102000206,廣德里,新北市板橋區廣德里重慶路245巷26號,1.0,84.0,後埔派出所,,121.464485,25.000772
大樓,台電,D102000207,福星里,新北市板橋區福星里四川路一段285號,1.0,527.0,後埔派出所,,121.459367,25.001372
大樓,大樓,D102000208,福德里,新北市板橋區福德里實踐路93巷26號,1.0,167.0,後埔派出所,,121.465082,25.005247
大樓,大樓,D102000209,華興里,新北市板橋區華興里貴興路52號,1.0,197.0,後埔派出所,容量數修正,121.457004,25.003199
大樓,大樓,D102000211,福星里,新北市板橋區福星里四川路一段155號,1.0,19.0,後埔派出所,,121.460031,25.004145
大樓,大樓,D102000212,福星里,新北市板橋區福星里四川路一段131號,1.0,218.0,後埔派出所,,121.459944,25.004635
大樓,大樓,D102000213,華興里,新北市板橋區華興里貴興路94號,1.0,325.0,後埔派出所,,121.455803,25.002693
大樓,尊品公寓大廈,D102000214,福星里,新北市板橋區福星里四川路一段257號,1.0,630.0,後埔派出所,,121.459776,25.002371
大樓,冠君大飯店,D102000215,後埔里,新北市板橋區後埔里重慶路91-1號,1.0,330.0,後埔派出所,,121.462078,25.005945
大樓,大樓,D102000216,福祿里,新北市板橋區福祿里國泰街39巷6弄1號,1.0,795.0,後埔派出所,,121.468514,25.005609
大樓,大樓,D102000217,福星里,新北市板橋區福星里四川路一段255號,1.0,18.0,後埔派出所,,121.459777,25.00257
大樓,大樓,D102000218,福德里,新北市板橋區福德里忠孝路237號,3.0,1016.0,後埔派出所,,121.46606,25.002909
大樓,大樓,D102000219,廣德里,新北市板橋區廣德里重慶路245巷11號,2.0,779.0,後埔派出所,,121.463759,25.000798
大樓,大樓,D102000220,福祿里,新北市板橋區福祿里民族路192號,1.0,180.0,後埔派出所,,121.467982,25.007573
大樓,大樓,D102000221,廣德里,新北市板橋區廣德里重慶路287號,1.0,338.0,後埔派出所,,121.463651,24.999278
大樓,大樓,D102000222,景星里,新北市板橋區景星里成都街43號,1.0,259.0,後埔派出所,,121.461308,25.005036
大樓,土地銀行,D102000223,福祿里,新北市板橋區福祿里民族路212號,1.0,1059.0,後埔派出所,,121.468429,25.007417
大樓,狀元紅社區,D102000224,國泰里,新北市板橋區國泰里國泰街75巷28弄52號,2.0,245.0,後埔派出所,,121.467657,25.004835
大樓,成都府社區,D102000225,景星里,新北市板橋區景星里成都街29號,2.0,940.0,後埔派出所,,121.461007,25.00499
大樓,網路花園社區,D102000226,國泰里,新北市板橋區國泰里實踐路93巷65號,2.0,1168.0,後埔派出所,,121.467475,25.004958
大樓,大樓,D102000227,福星里,新北市板橋區福星里校前街42號,1.0,63.0,後埔派出所,,121.46119,25.003183
大樓,大樓,D102000228,廣德里,新北市板橋區廣德里重慶路245巷32弄5號,1.0,471.0,後埔派出所,,121.464747,25.000586
大樓,忠孝敦煌B區,D102000229,福德里,新北市板橋區福德里忠孝路241號,1.0,945.0,後埔派出所,,121.466283,25.002939
大樓,大樓,D102000230,景星里,新北市板橋區景星里館前東路2號,1.0,270.0,後埔派出所,,121.459565,25.006989
大樓,重慶晶鑽大樓,D102000231,景星里,新北市板橋區景星里重慶路8號,3.0,356.0,後埔派出所,,121.460631,25.008016
大樓,大樓,D102000232,大豐里,新北市板橋區大豐里重慶路300號,2.0,311.0,後埔派出所,,121.463756,24.998483
大樓,台北經典社區,D102000233,福星里,新北市板橋區福星里忠孝路31號,3.0,1242.0,後埔派出所,,121.460717,25.002042
大樓,南雅邑品社區,D102000234,華興里,新北市板橋區華興里貴興路106巷7號,1.0,1078.0,後埔派出所,,121.455234,25.00273
大樓,站前凱悅,D102000235,鄉雲里,新北市板橋區鄉雲里中山路一段1號,5.0,2128.0,後埔派出所,,121.459371,25.007416
大樓,大樓,D102000236,景星里,新北市板橋區景星里四川路一段105號,1.0,223.0,後埔派出所,,121.459817,25.005203
大樓,長生大樓,D102000237,鄉雲里,新北市板橋區鄉雲里中山路一段3號,3.0,334.0,後埔派出所,,121.459733,25.007805
大樓,大樓,D102000238,鄉雲里,新北市板橋區鄉雲里大華街22號,2.0,517.0,後埔派出所,,121.458875,25.006092
大樓,帝寶大樓,D102000239,福祿里,新北市板橋區福祿里民族路228號,1.0,382.0,後埔派出所,,121.468812,25.007285
大樓,忠孝七期社區,D102000241,福德里,新北市板橋區福德里忠孝路206號,2.0,568.0,後埔派出所,,121.465935,25.00269
大樓,怡園社區,D102000242,鄉雲里,新北市板橋區鄉雲里大華街128號,2.0,464.0,後埔派出所,,121.459295,25.004989
大樓,大樓,D102000243,後埔里,新北市板橋區後埔里成都街71巷2號,2.0,281.0,後埔派出所,,121.462389,25.005298
大樓,大樓,D102000244,福星里,新北市板橋區福星里忠孝路96號,2.0,1805.0,後埔派出所,,121.461825,25.002015
公寓,新站21合康愛樂社區,D102000245,國泰里,新北市板橋區國泰里實踐路65巷41號,1.0,524.0,後埔派出所,,121.465093,25.006507
公寓,公寓,D102000246,景星里,新北市板橋區景星里重慶路78號,1.0,362.0,後埔派出所,,121.461905,25.006115
大樓,大樓,D102000247,廣德里,新北市板橋區廣德里重慶路245巷22弄15號,1.0,94.0,後埔派出所,,121.464547,25.000289
公寓,公寓,D102000248,大豐里,新北市板橋區大豐里忠孝路48巷36號,1.0,289.0,後埔派出所,,121.460936,25.00051
大樓,金富天廈社區,D102000249,福德里,新北市板橋區福德里忠孝路263號,1.0,1514.0,後埔派出所,,121.466966,25.003089
大樓,大樓,D102000251,後埔里,新北市板橋區後埔里重慶路93巷26號,3.0,1075.0,後埔派出所,,121.463094,25.00581
大樓,國泰晶華社區,D102000252,福祿里,新北市板橋區福祿里國泰街75巷29號,2.0,806.0,後埔派出所,,121.467977,25.005513
大樓,大樓,D102000253,福德里,新北市板橋區福德里忠孝路255號,2.0,427.0,後埔派出所,,121.466544,25.002989
大樓,大樓,D102000254,廣德里,新北市板橋區廣德里忠孝路190巷6號,1.0,479.0,後埔派出所,,121.465523,25.002433
大樓,台北遠東通訊園區TPKA研發大樓,D102000255,鄉雲里,新北市板橋區鄉雲里四川路一段332號,2.0,3525.0,後埔派出所,,121.458004,25.00012
大樓,吉峻園首,D102000256,廣德里,新北市板橋區廣德里重慶路245巷50弄36號,1.0,85.0,後埔派出所,,121.464949,24.999724
大樓,浩市達社區,D102000257,鄉雲里,新北市板橋區鄉雲里大華街30號,3.0,390.0,後埔派出所,,121.458779,25.005777
大樓,金腹帝寶,D102000258,廣德里,新北市板橋區廣德里重慶路245巷80號,1.0,1315.0,後埔派出所,,121.466139,25.000927
大樓,新板京王社區,D102000259,鄉雲里,新北市板橋區鄉雲里華興街18號,1.0,409.0,後埔派出所,,121.459266,25.004716
大樓,大樓,D102000260,鄉雲里,新北市板橋區鄉雲里四川路一段210-222號,1.0,690.0,後埔派出所,,121.45942,25.002211
大樓,玖原富都,D102000261,華興里,新北市板橋區華興里貴興路6-1號,4.0,967.0,後埔派出所,,121.457616,25.004395
大樓,大樓,D102000262,福星里,新北市板橋區福星里四川路一段207號,1.0,104.0,後埔派出所,,121.460118,25.003556
大樓,大樓,D102000263,景星里,新北市板橋區景星里景福路28號,1.0,64.0,後埔派出所,,121.461466,25.005682
大樓,大樓,D102000264,國泰里,新北市板橋區國泰里國泰街75巷28弄2號,1.0,79.0,後埔派出所,,121.467574,25.005442
大樓,府中臻藏,D102000265,福星里,新北市板橋區福星里四川路一段205號,1.0,63.0,後埔派出所,,121.460274,25.00362
大樓,大樓,D102000266,後埔里,新北市板橋區後埔里實踐路42號,1.0,284.0,後埔派出所,,121.463624,25.006675
大樓,海山花園社區,D102000267,福祿里,新北市板橋區福祿里8鄰民族路236號,1.0,541.0,後埔派出所,,121.46899,25.00722
大樓,嘉廷臻園,D102000268,廣德里,新北市板橋區廣德里忠孝路196巷6號,2.0,410.0,後埔派出所,,121.465097,25.00234
大樓,家泰A+社區,D102000269,廣德里,新北市板橋區廣德里13鄰忠孝路154巷18號二樓,1.0,285.0,後埔派出所,,121.463915,25.001936
大樓,忠孝國中,D102000270,福星里,新北市板橋區福星里3鄰成都街30號,1.0,452.0,後埔派出所,,121.460875,25.004774
大樓,後埔國小,D102000271,福星里,新北市板橋區福星里重慶路157號,1.0,4911.0,後埔派出所,,121.462699,25.003346
公寓,金福輪大廈,D102000393,景星里,新北市板橋區景星里中山路一段2號,1.0,395.0,後埔派出所,,121.459669,25.007347
大樓,新北市政府消防局板橋分隊,D102000882,廣德里,新北市板橋區廣德里重慶路293號,1.0,281.0,後埔派出所,,121.463378,24.999116
大樓,大將首悅,D102000887,廣德里,新北市板橋區廣德里重慶路245巷9弄1號,1.0,548.0,後埔派出所,,121.46354,25.0009
大樓,金品雅緻,D102000888,廣德里,新北市板橋區廣德里重慶路269巷77號,1.0,70.0,後埔派出所,,121.46561,24.999165
大樓,府中晶品,D102000901,景星里,新北市板橋區景星里四川路一段67-69號,1.0,893.0,後埔派出所,,121.460165,25.006107
大樓,大樓,D102000902,福祿里,新北市板橋區福祿里國泰街39巷5弄18號,1.0,57.0,後埔派出所,,121.468914,25.006032
公寓,愛買,D102000904,華貴里,新北市板橋區華貴里貴興路101號,1.0,4869.0,後埔派出所,,121.456587,25.002002
大樓,極上學,D102000907,國泰里,新北市板橋區國泰里實踐路93巷43弄13號,3.0,272.0,後埔派出所,,121.466034,25.006014
大樓,永捷貴築,D102000915,廣德里,新北市板橋區廣德里重慶路269巷2號,1.0,151.0,後埔派出所,,121.464126,24.999132
公寓,中山國小,D103000003,中山里,新北市板橋區中山里大觀路二段59巷31號,1.0,206.0,大觀派出所,,121.447687,25.002304
公寓,台灣藝術大學美術系大工坊,D103000004,復興里,新北市板橋區復興里大觀路二段28號,1.0,11.0,大觀派出所,,121.446295,25.00232
公寓,公寓,D103000006,龍安里,新北市板橋區龍安里大觀路二段148巷22弄1號,1.0,261.0,大觀派出所,,121.442147,24.99997
公寓,台灣藝術大學美術系大工坊,D103000007,復興里,新北市板橋區復興里大觀路二段28號,1.0,355.0,大觀派出所,,121.446295,25.00232
公寓,板橋榮民之家,D103000010,復興里,新北市板橋區復興里大觀路二段32號,1.0,402.0,大觀派出所,,121.445531,25.001225
公寓,大觀國小,D103000022,浮洲里,新北市板橋區浮洲里大觀路一段30號,1.0,270.0,大觀派出所,,121.44935,25.008611
公寓,公寓,D103000023,華中里,新北市板橋區華中里僑中一街124巷9弄8號,1.0,286.0,大觀派出所,,121.44554,25.012847
公寓,公寓,D103000024,大安里,新北市板橋區大安里大觀路二段153巷39弄1號,1.0,159.0,大觀派出所,,121.446863,25.000548
公寓,台灣藝術大學,D103000026,浮洲里,新北市板橋區浮洲里大觀路一段59號,1.0,1392.0,大觀派出所,,121.447569,25.005889
公寓,公寓,D103000029,大安里,新北市板橋區大安里大觀路二段163巷2號,1.0,415.0,大觀派出所,,121.445605,25.000385
公寓,大觀國小,D103000031,浮洲里,新北市板橋區浮洲里大觀路一段30號,1.0,635.0,大觀派出所,,121.44935,25.008611
公寓,公寓,D103000032,浮洲里,新北市板橋區浮洲里僑中三街1號,1.0,642.0,大觀派出所,,121.446845,25.004481
公寓,公寓,D103000034,大安里,新北市板橋區大安里大觀路二段185號,1.0,369.0,大觀派出所,,121.444905,24.999868
公寓,公寓,D103000038,浮洲里,新北市板橋區浮洲里僑中三街2-40號,1.0,652.0,大觀派出所,,121.446919,25.004627
公寓,公寓,D103000044,華中里,新北市板橋區華中里僑中一街102巷3弄2-18號,1.0,286.0,大觀派出所,,121.446686,25.012404
公寓,公寓,D103000045,大觀里,新北市板橋區大觀里僑中二街100巷2-32號,1.0,591.0,大觀派出所,,121.445894,25.008563
公寓,公寓,D103000047,復興里,新北市板橋區復興里大觀路二段22巷33號,1.0,603.0,大觀派出所,,121.444903,25.003604
公寓,公寓,D103000060,大觀里,新北市板橋區大觀里僑中二街8巷1號,1.0,853.0,大觀派出所,,121.446992,25.011181
公寓,公寓,D103000061,大觀里,新北市板橋區大觀里僑中二街92巷3號,1.0,763.0,大觀派出所,,121.446107,25.008891
