轄管區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
中山區,WMA01341,正義里,臺北市中山區林森北路145巷33號,"25.051233,121.52637",1,"29 ",中山分局,
中山區,WMA01342,正義里,臺北市中山區林森北路145巷36號,"25.051151,121.526338",1,"117 ",中山分局,
中山區,WMA01343,正義里,臺北市中山區林森北路145巷7號,"25.051402,121.525735",1,"213 ",中山分局,
中山區,WMA03528,正義里,臺北市中山區林森北路133巷26號,"25.050826,121.526051",1,"146 ",中山分局,
中山區,WMA03693,正義里,臺北市中山區林森北路133巷8號,"25.050975,121.52557",1,"149 ",中山分局,
中山區,WMA01260,正義里,臺北市中山區林森北路117號,"25.050609,121.525099",1,"453 ",中山分局,
中山區,WMA01319,正義里,臺北市中山區林森北路119巷15號,"25.050674,121.52576",1,"169 ",中山分局,
中山區,WMA01320,正義里,臺北市中山區林森北路119巷16號,"25.050502,121.525791",1,"172 ",中山分局,
中山區,WMA01321,正義里,臺北市中山區林森北路119巷31號,"25.050533,121.526259",1,"197 ",中山分局,
中山區,WMA01322,正義里,臺北市中山區林森北路119巷35、37號,"25.050487,121.527587",1,"290 ",中山分局,
中山區,WMA01323,正義里,臺北市中山區林森北路119巷40號,"25.050305,121.526613",1,"197 ",中山分局,
中山區,WMA01327,正義里,臺北市中山區林森北路133巷67號,"25.050846,121.527508",1,"200 ",中山分局,
中山區,WMA01328,正義里,臺北市中山區林森北路133巷86號,"25.050744,121.527593",1,"112 ",中山分局,
中山區,WMA02200,正義里,臺北市中山區新生北路一段112-118號,"25.050488,121.527874",2,"396 ",中山分局,
中山區,WMA02201,正義里,臺北市中山區新生北路一段122號,"25.050799,121.527739",1、2,"552 ",中山分局,
中山區,WMA02203,正義里,臺北市中山區新生北路一段130、132號,"25.051848,121.527454",1,"318 ",中山分局,
中山區,WMA03108,正義里,臺北市中山區林森北路119巷29號,"25.050543,121.526223",1,"146 ",中山分局,
中山區,WMA03424,正義里,臺北市中山區林森北路119巷18-20號,"25.050481,121.525904",1,"358 ",中山分局,
中山區,WMA01305,正義里,臺北市中山區林森北路107巷12號,"25.050125,121.525544",1,"185 ",中山分局,
中山區,WMA01306,正義里,臺北市中山區林森北路107巷23、25號,"25.04981,121.52804",1,"241 ",中山分局,
中山區,WMA01307,正義里,臺北市中山區林森北路107巷30號,"25.050001,121.526028",1,"486 ",中山分局,
中山區,WMA01308,正義里,臺北市中山區林森北路107巷35-41號,"25.050121,121.526202",3,"537 ",中山分局,
中山區,WMA01309,正義里,臺北市中山區林森北路107巷46、48號,"25.04981,121.52804",1,"254 ",中山分局,
中山區,WMA01381,正義里,臺北市中山區林森北路85巷57-61號,"25.049423,121.526929",1,"62 ",中山分局,
中山區,WMA01382,正義里,臺北市中山區林森北路85巷68號,"25.049182,121.52727",1,"81 ",中山分局,
中山區,WMA01382,正義里,臺北市中山區林森北路85巷70號,"25.049167,121.527341",1,"81 ",中山分局,
中山區,WMA01384,正義里,臺北市中山區林森北路85巷83-87號,"25.04924,121.52775",1,"206 ",中山分局,
中山區,WMA01385,正義里,臺北市中山區林森北路85巷90-94號,"25.049026,121.528018",1,"288 ",中山分局,
中山區,WMA01386,正義里,臺北市中山區林森北路85巷91號,"25.049133,121.528093",1,"80 ",中山分局,
中山區,WMA01387,正義里,臺北市中山區林森北路85巷93-95之1號,"25.04924,121.528229",1,"350 ",中山分局,
中山區,WMA01388,正義里,臺北市中山區林森北路85巷66弄1-6號,"25.049042,121.527208",1,"214 ",中山分局,
中山區,WMA01669,正義里,臺北市中山區長安東路一段53巷1-3、1-5、1-6號,"25.048995,121.526508",1,"1140 ",中山分局,
中山區,WMA01670,正義里,臺北市中山區長安東路一段53巷16-24號,"25.049685,121.526583",1,"268 ",中山分局,
中山區,WMA03080,正義里,臺北市中山區林森北路107巷18號,"25.050063,121.525712",1,"273 ",中山分局,
中山區,WMA03391,正義里,臺北市中山區林森北路107巷32號,"25.04992,121.526126",1,"289 ",中山分局,
中山區,WMA03463,正義里,臺北市中山區林森北路85巷77號,"25.049309,121.527502",1,"297 ",中山分局,
中山區,WMA03510,正義里,臺北市中山區林森北路85巷63號,"25.049374,121.527118",1,"253 ",中山分局,
中山區,WMA03536,正義里,臺北市中山區林森北路85巷62號,"25.049219,121.527116",1,"154 ",中山分局,
中山區,WMA03770,正義里,臺北市中山區林森北路107巷28號,"25.05002,121.525935",1,"125 ",中山分局,
中山區,WMA03729,正義里,臺北市中山區林森北路107巷3號,"25.050305,121.525437",1,"144 ",中山分局,
中山區,WMA01317,正義里,臺北市中山區林森北路107巷90號-90號之2,"25.049558,121.528002",1,"464 ",中山分局,
中山區,WMA01644,正義里,臺北市中山區長安東路一段99、101號,"25.048299,121.529203",1,"428 ",中山分局,
中山區,WMA01659,正義里,臺北市中山區長安東路一段67號,"25.048569,121.527565",1,"326 ",中山分局,
中山區,WMA01660,正義里,臺北市中山區長安東路一段81號,"25.0484,121.528386",1,"446 ",中山分局,
中山區,WMA01661,正義里,臺北市中山區長安東路一段83、83之1號,"25.048299,121.529203",1,"232 ",中山分局,
中山區,WMA01673,正義里,臺北市中山區長安東路一段65巷3、5號,"25.049123,121.527441",1,"249 ",中山分局,
中山區,WMA02196,正義里,臺北市中山區新生北路一段106號,"25.049436,121.52834",1,"554 ",中山分局,
中山區,WMA02197,正義里,臺北市中山區新生北路一段108號、108號之1,"25.051848,121.527454",2,"432 ",中山分局,
中山區,WMA02199,正義里,臺北市中山區新生北路一段100號、100號之1,"25.051848,121.527454",2,"928 ",中山分局,
中山區,WMA02235,正義里,臺北市中山區新生北路一段98-100號,"25.048753,121.528813",1,"473 ",中山分局,
中山區,WMA02235,正義里,臺北市中山區新生北路一段102巷2-12號,"25.048795,121.528651",1,"672 ",中山分局,
中山區,WMA02236,正義里,臺北市中山區新生北路一段102巷1號,"25.048921,121.528553",1,"632 ",中山分局,
中山區,WMA01256,正義里,臺北市中山區林森北路101號,"25.050153,121.524974",1,"226 ",中山分局,
中山區,WMA01258,正義里,臺北市中山區林森北路103號,"25.050182,121.524981",1,"109 ",中山分局,
中山區,WMA01258,正義里,臺北市中山區林森北路105號之1,"25.050267,121.525006",1,"105 ",中山分局,
中山區,WMA01302,正義里,臺北市中山區林森北路83號,"25.049738,121.524852",1、2,"1200 ",中山分局,
中山區,WMA01375,正義里,臺北市中山區林森北路85巷29號,"25.049672,121.525887",1,"305 ",中山分局,
中山區,WMA01376,正義里,臺北市中山區林森北路85巷32號,"25.049486,121.52591",1,"122 ",中山分局,
中山區,WMA01377,正義里,臺北市中山區林森北路85巷36號,"25.049455,121.526011",1,"440 ",中山分局,
中山區,WMA01378,正義里,臺北市中山區林森北路85巷39-49號,"25.0496,121.526245",1,"60 ",中山分局,
中山區,WMA01379,正義里,臺北市中山區長安東路一段53巷10-14號,"25.049275,121.526467",1,"109 ",中山分局,
中山區,WMA01379,正義里,臺北市中山區林森北路85巷48號,"25.049385,121.526467",1,"103 ",中山分局,
中山區,WMA01380,正義里,臺北市中山區林森北路85巷5號,"25.049776,121.525294",1,"136 ",中山分局,
中山區,WMA01383,正義里,臺北市中山區林森北路85巷7-13號,"25.049754,121.52542",1,"376 ",中山分局,
中山區,WMA01665,正義里,臺北市中山區長安東路一段43巷1號,"25.04926,121.52567",1,"154 ",中山分局,
中山區,WMA01666,正義里,臺北市中山區長安東路一段43巷2號,"25.04934,121.525544",1,"144 ",中山分局,
中山區,WMA01672,正義里,臺北市中山區長安東路一段53巷2號,"25.048953,121.526369",1,"230 ",中山分局,
中山區,WMA03116,正義里,臺北市中山區長安東路一段35號,"25.049188,121.524984",1、2,"1410 ",中山分局,
中山區,WMA03333,正義里,臺北市中山區林森北路85巷40號,"25.049461,121.526144",1,"66 ",中山分局,
中山區,WMA03466,正義里,臺北市中山區長安東路一段51號,"25.048914,121.526081",1,"594 ",中山分局,
中山區,WMA03502,正義里,臺北市中山區林森北路85巷33號,"25.049617,121.526152",1,"305 ",中山分局,
中山區,WMA03749,正義里,臺北市中山區林森北路77號,"25.049541,121.52486",1,"318 ",中山分局,
中山區,WMA01310,正義里,臺北市中山區林森北路107巷54號,"25.049803,121.526749",1,"88 ",中山分局,
中山區,WMA01311,正義里,臺北市中山區林森北路107巷60號,"25.049821,121.526909",1,"134 ",中山分局,
中山區,WMA01312,正義里,臺北市中山區林森北路107巷62號,"25.049799,121.526998",1,"184 ",中山分局,
中山區,WMA01313,正義里,臺北市中山區林森北路107巷76-82號,"25.049679,121.527469",1,"568 ",中山分局,
中山區,WMA01314,正義里,臺北市中山區林森北路107巷81號,"25.049761,121.527826",1,"207 ",中山分局,
中山區,WMA01314,正義里,臺北市中山區林森北路107巷83號,"25.049761,121.527826",1,"225 ",中山分局,
中山區,WMA01315,正義里,臺北市中山區林森北路107巷87號,"25.049769,121.527939",1,"40 ",中山分局,
中山區,WMA01316,正義里,臺北市中山區林森北路107巷88號,"25.049582,121.527887",1,"146 ",中山分局,
中山區,WMA01324,正義里,臺北市中山區林森北路119巷63號,"25.050325,121.527153",1,"46 ",中山分局,
中山區,WMA01325,正義里,臺北市中山區林森北路119巷85-91號,"25.050367,121.527728",1,"385 ",中山分局,
中山區,WMA01671,正義里,臺北市中山區長安東路一段53巷15-19號,"25.049994,121.526798",1,"412 ",中山分局,
中山區,WMA03258,正義里,臺北市中山區林森北路107巷68號,"25.049776,121.527094",1,"248 ",中山分局,
中山區,WMA03779,正義里,臺北市中山區林森北路119巷71號,"25.05026,121.527362",1,"274 ",中山分局,
中山區,WMA00102,民安里,臺北市中山區中山北路一段56-58號,"25.049638,121.521764",1,"661 ",中山分局,
中山區,WMA00103,民安里,臺北市中山區中山北路一段70-78號,"25.048715,121.520814",1,"574 ",中山分局,
中山區,WMA00164,民安里,臺北市中山區中山北路一段56巷2、2之1號,"25.048881,121.520628",1,"176 ",中山分局,
中山區,WMA00165,民安里,臺北市中山區中山北路一段56巷2之2號,"25.048701,121.520529",1,"246 ",中山分局,
中山區,WMA01637,民安里,臺北市中山區長安西路40巷9號,"25.049392,121.520321",1,"113 ",中山分局,
中山區,WMA01638,民安里,臺北市中山區長安西路40巷10弄9-15號,"25.049382,121.519917",1,"102 ",中山分局,
中山區,WMA01639,民安里,臺北市中山區長安西路40巷2弄4、6號,"25.049845,121.520112",1,"29 ",中山分局,
中山區,WMA01640,民安里,臺北市中山區長安西路40巷2弄8號,"25.049845,121.520112",1,"85 ",中山分局,
中山區,WMA01641,民安里,臺北市中山區長安西路40巷4弄8號,"25.049766,121.520061",1,"146 ",中山分局,
中山區,WMA01642,民安里,臺北市中山區長安西路40巷6弄2-6號,"25.049527,121.520193",1,"138 ",中山分局,
中山區,WMA01643,民安里,臺北市中山區長安西路40巷6弄7、9號,"25.049541,121.520061",1,"164 ",中山分局,
中山區,WMA02186,民安里,臺北市中山區華陰街14號,"25.048964,121.520472",1,"40 ",中山分局,
中山區,WMA02187,民安里,臺北市中山區華陰街15號,"25.049191,121.520137",1,"22 ",中山分局,
中山區,WMA02188,民安里,臺北市中山區華陰街18號,"25.04904,121.520135",1,"329 ",中山分局,
中山區,WMA02189,民安里,臺北市中山區華陰街19號,"25.049212,121.520045",1,"66 ",中山分局,
中山區,WMA02190,民安里,臺北市中山區華陰街26號,"25.049167,121.519757",1,"92 ",中山分局,
中山區,WMA02191,民安里,臺北市中山區華陰街24巷3號,"25.048728,121.519749",1,"42 ",中山分局,
中山區,WMA02192,民安里,臺北市中山區華陰街24巷2弄1-5號,"25.048952,121.519735",1,"65 ",中山分局,
中山區,WMA02193,民安里,臺北市中山區華陰街24巷2弄4號,"25.048897,121.519687",1,"17 ",中山分局,
中山區,WMA02194,民安里,臺北市中山區華陰街24巷4弄1號,"25.048853,121.519713",1,"18 ",中山分局,
中山區,WMA00104,民安里,臺北市中山區中山北路一段90、92號,"25.051983,121.522271",1,"453 ",中山分局,
中山區,WMA00121,民安里,臺北市中山區中山北路一段126巷10號,"25.050958,121.521598",1,"49 ",中山分局,
中山區,WMA00130,民安里,臺北市中山區中山北路一段126巷14、14之1號,"25.051055,121.521283",1,"194 ",中山分局,
中山區,WMA00131,民安里,臺北市中山區中山北路一段126巷16號,"25.050968,121.521268",1,"178 ",中山分局,
中山區,WMA01629,民安里,臺北市中山區長安西路19巷2弄5號,"25.050699,121.520382",1,"100 ",中山分局,
中山區,WMA01633,民安里,臺北市中山區長安西路19巷2弄7號,"25.050819,121.520396",1,"66 ",中山分局,
中山區,WMA01634,民安里,臺北市中山區長安西路10-20號,"25.049862,121.521083",3,"1260 ",中山分局,
中山區,WMA01635,民安里,臺北市中山區長安西路19巷2弄9號,"25.050917,121.520481",1,"60 ",中山分局,
中山區,WMA03021,民安里,臺北市中山區長安西路6、6之1號,"25.050065,121.520214",1,"228 ",中山分局,
中山區,WMA03064,民安里,臺北市中山區中山北路一段126巷15號,"25.051055,121.521367",1,"409 ",中山分局,
中山區,WMA00100,民安里,臺北市中山區中山北路一段142號,"25.0515,121.52213",1,"186 ",中山分局,
中山區,WMA00132,民安里,臺北市中山區南京西路12巷12號，10弄4-8號,"25.051262,121.521333",1,"80 ",中山分局,
中山區,WMA00136,民安里,臺北市中山區中山北路一段140巷11號,"25.051515,121.521589",1,"96 ",中山分局,
中山區,WMA00137,民安里,臺北市中山區中山北路一段140巷13號,"25.051515,121.521545",1,"149 ",中山分局,
中山區,WMA00138,民安里,臺北市中山區中山北路一段140巷18之1號,"25.051542,121.521122",1,"94 ",中山分局,
中山區,WMA00139,民安里,臺北市中山區中山北路一段140巷2號,"25.051438,121.521856",1,"24 ",中山分局,
中山區,WMA00140,民安里,臺北市中山區中山北路一段140巷2之4號,"25.051438,121.521742",1,"48 ",中山分局,
中山區,WMA00144,民安里,臺北市中山區中山北路一段140巷8、10號,"25.051451,121.520449",1,"40 ",中山分局,
中山區,WMA01797,民安里,臺北市中山區南京西路10號,"25.052271,121.521541",1,"260 ",中山分局,
中山區,WMA01798,民安里,臺北市中山區南京西路12號,"25.052326,121.521244",1,"1858 ",中山分局,
中山區,WMA01800,民安里,臺北市中山區南京西路14號,"25.052433,121.520664",2,"3617 ",中山分局,
中山區,WMA01801,民安里,臺北市中山區南京西路2號,"25.052143,121.522205",1,"380 ",中山分局,
中山區,WMA01804,民安里,臺北市中山區南京西路6號,"25.052067,121.521849",1,"509 ",中山分局,
中山區,WMA01805,民安里,臺北市中山區南京西路12巷1-7號,"25.052035,121.521482",1,"501 ",中山分局,
中山區,WMA01806,民安里,臺北市中山區南京西路12巷13弄9號,"25.051715,121.521896",1,"601 ",中山分局,
中山區,WMA03349,民安里,臺北市中山區中山北路一段152號,"25.051983,121.522271",1,"550 ",中山分局,
中山區,WMA00188,民安里,臺北市中山區中山北路二段2號,"25.052582,121.522369",2、3,"893 ",中山分局,
中山區,WMA00259,民安里,臺北市中山區中山北路二段16巷1號-1之2號,"25.053118,121.521964",1、2,"988 ",中山分局,
中山區,WMA00261,民安里,臺北市中山區中山北路二段16巷11號,"25.053169,121.521473",1,"233 ",中山分局,
中山區,WMA00262,民安里,臺北市中山區中山北路二段16巷12、12之1號,"25.053008,121.521331",1,"454 ",中山分局,
中山區,WMA00263,民安里,臺北市中山區中山北路二段16巷23、23之1號,"25.053008,121.521331",1,"326 ",中山分局,
中山區,WMA00264,民安里,臺北市中山區中山北路二段16巷26號,"25.053008,121.521331",1,"362 ",中山分局,
中山區,WMA00271,民安里,臺北市中山區中山北路二段20巷11號,"25.053647,121.521174",1,"186 ",中山分局,
中山區,WMA00272,民安里,臺北市中山區中山北路二段20巷15-19號,"25.05365,121.521105",1,"448 ",中山分局,
中山區,WMA00273,民安里,臺北市中山區中山北路二段20巷21、23號,"25.053507,121.520979",1,"122 ",中山分局,
中山區,WMA00274,民安里,臺北市中山區中山北路二段20巷22、24號,"25.053507,121.520979",1,"298 ",中山分局,
中山區,WMA00275,民安里,臺北市中山區中山北路二段20巷25、27號,"25.053507,121.520979",1,"92 ",中山分局,
中山區,WMA00276,民安里,臺北市中山區中山北路二段20巷7、7之1號,"25.053504,121.52103",1,"356 ",中山分局,
中山區,WMA00277,民安里,臺北市中山區中山北路二段20巷8號,"25.053453,121.521576",1,"221 ",中山分局,
中山區,WMA00278,民安里,臺北市中山區中山北路二段20巷9號,"25.053643,121.521289",1,"160 ",中山分局,
中山區,WMA01796,民安里,臺北市中山區南京西路1號,"25.052471,121.522085",3,"625 ",中山分局,
中山區,WMA01799,民安里,臺北市中山區南京西路13號,"25.052668,121.521018",1,"134 ",中山分局,
中山區,WMA01802,民安里,臺北市中山區南京西路3號,"25.052579,121.521562",2,"336 ",中山分局,
中山區,WMA01803,民安里,臺北市中山區南京西路5之1號,"25.052603,121.521373",1,"482 ",中山分局,
中山區,WMA03092,民安里,臺北市中山區南京西路15號,"25.052744,121.520942",3,"2586 ",中山分局,
中山區,WMA03351,民安里,臺北市中山區中山北路二段16巷2號,"25.052997,121.522064",2,"902 ",中山分局,
中山區,WMA03432,民安里,臺北市中山區中山北路二段16巷25號,"25.053211,121.520696",1、2,"197 ",中山分局,
中山區,WMA03702,民安里,臺北市中山區中山北路二段16巷13號,"25.053184,121.521341",1,"146 ",中山分局,
中山區,WMA00279,民安里,臺北市中山區中山北路二段26巷1號,"25.05401,121.52221",1,"137 ",中山分局,
中山區,WMA00280,民安里,臺北市中山區中山北路二段26巷10號,"25.053932,121.521832",1,"201 ",中山分局,
中山區,WMA00281,民安里,臺北市中山區中山北路二段26巷14、16號,"25.053903,121.52112",1,"62 ",中山分局,
中山區,WMA00282,民安里,臺北市中山區中山北路二段26巷2、6號,"25.053903,121.52112",1,"438 ",中山分局,
中山區,WMA00283,民安里,臺北市中山區中山北路二段26巷22號,"25.053901,121.521208",1,"117 ",中山分局,
中山區,WMA00284,民安里,臺北市中山區中山北路二段26巷23號,"25.053982,121.521069",1,"82 ",中山分局,
中山區,WMA00285,民安里,臺北市中山區中山北路二段26巷28、30號,"25.053903,121.52112",1,"54 ",中山分局,
中山區,WMA00291,民安里,臺北市中山區中山北路二段36巷13號,"25.054352,121.521838",1,"64 ",中山分局,
中山區,WMA00292,民安里,臺北市中山區中山北路二段36巷17號,"25.054357,121.521731",1,"28 ",中山分局,
中山區,WMA00293,民安里,臺北市中山區中山北路二段36巷19-23號,"25.0544,121.521562",1,"513 ",中山分局,
中山區,WMA00294,民安里,臺北市中山區中山北路二段36巷24號,"25.054196,121.521198",1,"49 ",中山分局,
中山區,WMA00295,民安里,臺北市中山區中山北路二段36巷25號,"25.054341,121.521252",1,"102 ",中山分局,
中山區,WMA00296,民安里,臺北市中山區中山北路二段36巷27號,"25.054342,121.521188",1,"61 ",中山分局,
中山區,WMA00296,民安里,臺北市中山區中山北路二段36巷29號,"25.054345,121.521097",1,"61 ",中山分局,
中山區,WMA00297,民安里,臺北市中山區中山北路二段36巷28號,"25.054217,121.521103",1,"64 ",中山分局,
中山區,WMA00298,民安里,臺北市中山區中山北路二段36巷30號,"25.054244,121.520954",1,"148 ",中山分局,
中山區,WMA00299,民安里,臺北市中山區中山北路二段36巷34-36之1號,"25.054257,121.520726",1,"201 ",中山分局,
中山區,WMA00300,民安里,臺北市中山區中山北路二段36巷37號,"25.054359,121.520707",1,"137 ",中山分局,
中山區,WMA00301,民安里,臺北市中山區中山北路二段36巷8號,"25.054271,121.522054",1,"101 ",中山分局,
中山區,WMA00309,民安里,臺北市中山區中山北路二段42巷6、8號,"25.054627,121.520698",1,"217 ",中山分局,
中山區,WMA00309,民安里,臺北市中山區中山北路二段42巷16號,"25.054592,121.52184",2,"204 ",中山分局,
中山區,WMA01807,民安里,臺北市中山區南京西路23巷5之3、5之4號,"25.053484,121.520668",1,"68 ",中山分局,
中山區,WMA03081,民安里,臺北市中山區中山北路二段26巷3號,"25.05401,121.522175",1,"114 ",中山分局,
中山區,WMA03231,民安里,臺北市中山區中山北路二段36巷32號,"25.054252,121.52086",1,"102 ",中山分局,
中山區,WMA00200,民安里,臺北市中山區中山北路二段46號,"25.055548,121.522523",1,"1906 ",中山分局,
中山區,WMA00202,民安里,臺北市中山區中山北路二段50號,"25.055903,121.522067",1,"3658 ",中山分局,
中山區,WMA00204,民安里,臺北市中山區中山北路二段52-54號,"25.056339,121.522553",2,"676 ",中山分局,
中山區,WMA00207,民安里,臺北市中山區中山北路二段60號,"25.056571,121.522561",2,"589 ",中山分局,
中山區,WMA00332,民安里,臺北市中山區中山北路二段62巷20-22號,"25.056625,121.521604",1,"290 ",中山分局,
中山區,WMA00333,民安里,臺北市中山區中山北路二段62巷21號,"25.056768,121.521463",1,"209 ",中山分局,
中山區,WMA03206,民安里,臺北市中山區中山北路二段62巷10號,"25.05663,121.521981",1,"102 ",中山分局,
中山區,WMA03221,民安里,臺北市中山區中山北路二段66-68號,"25.056757,121.522585",2,"721 ",中山分局,
中山區,WMA03301,民安里,臺北市中山區中山北路二段44號,"25.055199,121.522507",4,"3526 ",中山分局,
中山區,WMA03459,民安里,臺北市中山區中山北路二段62巷3號,"25.056757,121.522322",1,"153 ",中山分局,
中山區,WMA03457,民安里,臺北市中山區中山北路二段62巷8號,"25.05663,121.522065",1、2,"152 ",中山分局,
中山區,WMA03543,民安里,臺北市中山區中山北路二段62巷9號,"25.056747,121.522034",1,"138 ",中山分局,
中山區,WMA03548,民安里,臺北市中山區中山北路二段44巷25、27、29號,"25.055385,121.520803",3,"1094 ",中山分局,
中山區,WMA03684,民安里,臺北市中山區中山北路二段42號,"25.05481,121.522414",1,"2542 ",中山分局,
中山區,WMA03685,民安里,臺北市中山區中山北路二段62巷7號,"25.05675,121.52211",1,"176 ",中山分局,
中山區,WMA03839,民安里,臺北市中山區中山北路二段50巷39號,"25.056301,121.520945",1,"132 ",中山分局,
中山區,WMA00346,民安里,臺北市中山區中山北路二段72巷24號,"25.057001,121.521385",1,"44 ",中山分局,
中山區,WMA00362,民安里,臺北市中山區中山北路二段84巷1號,"25.057559,121.522435",1,"170 ",中山分局,
中山區,WMA00363,民安里,臺北市中山區中山北路二段84巷10號,"25.057414,121.522233",1,"84 ",中山分局,
中山區,WMA00364,民安里,臺北市中山區中山北路二段84巷17-21號,"25.057523,121.522092",1,"49 ",中山分局,
中山區,WMA00365,民安里,臺北市中山區中山北路二段84巷29號,"25.057306,121.521784",1,"84 ",中山分局,
中山區,WMA00366,民安里,臺北市中山區中山北路二段84巷43號,"25.057185,121.521023",1,"68 ",中山分局,
中山區,WMA00367,民安里,臺北市中山區中山北路二段84巷6號,"25.057448,121.522443",1,"129 ",中山分局,
中山區,WMA00368,民安里,臺北市中山區中山北路二段84巷8號,"25.057427,121.52231",1,"17 ",中山分局,
中山區,WMA00670,民安里,臺北市中山區民生西路10-16號,"25.057704,121.522212",1,"880 ",中山分局,
中山區,WMA00673,民安里,臺北市中山區民生西路26-30號,"25.057656,121.521812",1,"576 ",中山分局,
中山區,WMA00675,民安里,臺北市中山區民生西路38號,"25.057617,121.521418",1,"32 ",中山分局,
中山區,WMA00676,民安里,臺北市中山區民生西路48號,"25.057594,121.521266",1,"109 ",中山分局,
中山區,WMA00677,民安里,臺北市中山區民生西路4-6號,"25.057727,121.522392",1,"374 ",中山分局,
中山區,WMA00678,民安里,臺北市中山區民生西路8號,"25.057713,121.522279",1,"161 ",中山分局,
中山區,WMA01808,民安里,臺北市中山區民生西路66巷25弄3-5號,"25.056488,121.520911",1,"40 ",中山分局,
中山區,WMA03035,民安里,臺北市中山區中山北路二段72巷11號,"25.057116,121.522026",2,"385 ",中山分局,
中山區,WMA03132,民安里,臺北市中山區中山北路二段62巷32號,"25.056667,121.521081",1,"89 ",中山分局,
中山區,WMA03302,民安里,臺北市中山區民生西路54號,"25.057573,121.521086",1,"529 ",中山分局,
中山區,WMA03520,民安里,臺北市中山區中山北路二段72巷9號,"25.057112,121.522188",2,"562 ",中山分局,
中山區,WMA03681,民安里,臺北市中山區中山北路二段72巷17號,"25.057099,121.521637",2,"352 ",中山分局,
中山區,WMA03819,民安里,臺北市中山區中山北路二段62巷35號,"25.056778,121.52091",1、2,"136 ",中山分局,
中山區,WMA01629,民安里,臺北市中山區長安西路3號,"25.050163,121.521201",1,"6562 ",中山分局,
中山區,WMA03732,民安里,臺北市中山區長安西路5巷2號,"25.050505,121.520773",1、2,"2020 ",中山分局,
中山區,WMA03227,民安里,臺北市中山區中山北路二段44巷2號,"25.054843,121.521563",3,"2448 ",中山分局,
中山區,WMA01798,民安里,臺北市中山區南京西路12號,"25.052326,121.521244",1,"1858 ",中山分局,
中山區,WMA01800,民安里,臺北市中山區南京西路14號,"25.052433,121.520664",2,"3617 ",中山分局,
中山區,WMA03092,民安里,臺北市中山區南京西路15號,"25.052744,121.520942",3,"2856 ",中山分局,
