編號,地址,可容納人數,經度,緯度,里別,避難所在之地下樓層數,轄管分局
472.0,臺中市豐原區豐原里9鄰中正路10號,66.0,"120.722275 ","24.253692 ",豐原里,1,豐原分局
473.0,臺中市豐原區豐原里12鄰中正路16號,508.0,"120.722202 ","24.253581 ",豐原里,2,豐原分局
474.0,臺中市豐原區頂街里3鄰中正路114號,33.0,"120.720611 ","24.251882 ",頂街里,1,豐原分局
475.0,臺中市豐原區頂街里3鄰中正路136號,33.0,"120.720091 ","24.251825 ",頂街里,1,豐原分局
476.0,臺中市豐原區頂街里4鄰中正路142號,16.0,"120.719807 ","24.251816 ",頂街里,1,豐原分局
477.0,臺中市豐原區頂街里7鄰中正路182號,25.0,"120.718673 ","24.251856 ",頂街里,1,豐原分局
478.0,臺中市豐原區頂街里7鄰中正路184號,33.0,"120.718632 ","24.251861 ",頂街里,1,豐原分局
479.0,臺中市豐原區頂街里7鄰中正路190號,37.0,"120.718502 ","24.251885 ",頂街里,1,豐原分局
480.0,臺中市豐原區頂街里7鄰中正路198號,33.0,"120.718312 ","24.251918 ",頂街里,1,豐原分局
481.0,臺中市豐原區頂街里7鄰中正路200號,33.0,"120.718269 ","24.251925 ",頂街里,1,豐原分局
482.0,臺中市豐原區頂街里8鄰中正路77號,33.0,"120.721421 ","24.252433 ",頂街里,1,豐原分局
483.0,臺中市豐原區頂街里8鄰中正路81號,20.0,"120.721358 ","24.252372 ",頂街里,1,豐原分局
484.0,臺中市豐原區頂街里8鄰中正路89號,87.0,"120.721262 ","24.252275 ",頂街里,1,豐原分局
485.0,臺中市豐原區頂街里8鄰中正路91號,16.0,"120.721237 ","24.252246 ",頂街里,1,豐原分局
486.0,臺中市豐原區頂街里8鄰中正路95號,25.0,"120.721192 ","24.252203 ",頂街里,1,豐原分局
487.0,臺中市豐原區頂街里9鄰向陽路2號,33.0,"120.721027 ","24.251695 ",頂街里,1,豐原分局
488.0,臺中市豐原區頂街里8鄰向陽路51號,16.0,"120.722089 ","24.252157 ",頂街里,1,豐原分局
489.0,臺中市豐原區頂街里6鄰新生北路64號,33.0,"120.719262 ","24.252481 ",頂街里,1,豐原分局
490.0,臺中市豐原區頂街里6鄰新生北路70號,16.0,"120.719418 ","24.252486 ",頂街里,1,豐原分局
491.0,臺中市豐原區頂街里6鄰新生北路72號,16.0,"120.719461 ","24.252488 ",頂街里,1,豐原分局
492.0,臺中市豐原區頂街里7鄰信義街145號,33.0,"120.718748 ","24.252357 ",頂街里,1,豐原分局
493.0,臺中市豐原區頂街里5鄰信義街124號,16.0,"120.718890 ","24.252113 ",頂街里,1,豐原分局
494.0,臺中市豐原區頂街里6鄰信義街126號,25.0,"120.718880 ","24.252205 ",頂街里,1,豐原分局
495.0,臺中市豐原區頂街里6鄰信義街128號,25.0,"120.718879 ","24.252241 ",頂街里,1,豐原分局
496.0,臺中市豐原區頂街里6鄰和平街13巷16號,16.0,"120.719385 ","24.252217 ",頂街里,1,豐原分局
497.0,臺中市豐原區中山里3鄰復興路2號,125.0,"120.720586 ","24.250768 ",中山里,1,豐原分局
498.0,臺中市豐原區中山里1鄰中正路167巷3號,716.0,"120.719251 ","24.251493 ",中山里,1,豐原分局
499.0,臺中市豐原區中山里1鄰中正路151號,25.0,"120.719533 ","24.251611 ",中山里,1,豐原分局
500.0,臺中市豐原區中山里6鄰府前街34號,41.0,"120.719516 ","24.249628 ",中山里,1,豐原分局
501.0,臺中市豐原區中山里11鄰信義街74號,16.0,"120.718942 ","24.250200 ",中山里,1,豐原分局
502.0,臺中市豐原區中山里2鄰中正路115號,70.0,"120.720654 ","24.251657 ",中山里,1,豐原分局
503.0,臺中市豐原區中山里3鄰中正路167巷4號,506.0,"120.719313 ","24.250996 ",中山里,1,豐原分局
504.0,臺中市豐原區中山里4鄰復興路59號,50.0,"120.719342 ","24.250533 ",中山里,1,豐原分局
505.0,臺中市豐原區中山里9鄰府前街102號,50.0,"120.717856 ","24.249610 ",中山里,1,豐原分局
506.0,臺中市豐原區中山里2鄰中正路123號,50.0,"120.720451 ","24.251650 ",中山里,1,豐原分局
507.0,臺中市豐原區中山里8鄰復興路9號,83.0,"120.720597 ","24.250596 ",中山里,1,豐原分局
508.0,臺中市豐原區中山里14鄰中正路199號,543.0,"120.718389 ","24.251674 ",中山里,1,豐原分局
509.0,臺中市豐原區中山里10鄰信義街75號,33.0,"120.718800 ","24.250380 ",中山里,1,豐原分局
510.0,臺中市豐原區中山里6鄰府前街32號,41.0,"120.719693 ","24.249583 ",中山里,1,豐原分局
511.0,臺中市豐原區中山里2鄰中正路131號,13.0,"120.720709 ","24.251660 ",中山里,1,豐原分局
512.0,臺中市豐原區中山里2鄰中正路113號,41.0,"120.720765 ","24.251667 ",中山里,1,豐原分局
513.0,臺中市豐原區大湳里3鄰源豐路172號,123.0,"120.721395 ","24.258056 ",大湳里,1,豐原分局
514.0,臺中市豐原區大湳里4鄰源豐路200號,47.0,"120.721395 ","24.258056 ",大湳里,1,豐原分局
515.0,臺中市豐原區大湳里5鄰源豐路205號,38.0,"120.720613 ","24.258769 ",大湳里,1,豐原分局
516.0,臺中市豐原區大湳里6鄰源豐路233號,27.0,"120.722157 ","24.256810 ",大湳里,1,豐原分局
517.0,臺中市豐原區大湳里9鄰大昌街51巷2號,17.0,"120.716655 ","24.255991 ",大湳里,1,豐原分局
518.0,臺中市豐原區大湳里9鄰大昌街51巷9號,166.0,"120.716511 ","24.255866 ",大湳里,1,豐原分局
519.0,臺中市豐原區大湳里9鄰圓環北路一段170號,33.0,"120.716767 ","24.256325 ",大湳里,1,豐原分局
520.0,臺中市豐原區大湳里9鄰大昌街55號,16.0,"120.716843 ","24.256087 ",大湳里,1,豐原分局
521.0,臺中市豐原區大湳里9鄰大昌街57號,16.0,"120.716832 ","24.256125 ",大湳里,1,豐原分局
522.0,臺中市豐原區大湳里9鄰大昌街36號,16.0,"120.717003 ","24.255941 ",大湳里,1,豐原分局
523.0,臺中市豐原區大湳里11鄰源豐路243巷2號,16.0,"120.718088 ","24.255839 ",大湳里,1,豐原分局
524.0,臺中市豐原區大湳里11鄰源豐路265號,16.0,"120.722157 ","24.256810 ",大湳里,1,豐原分局
525.0,臺中市豐原區大湳里17鄰源豐路266號,16.0,"120.721395 ","24.258056 ",大湳里,1,豐原分局
526.0,臺中市豐原區大湳里26鄰大湳街51號,21.0,"120.720359 ","24.256226 ",大湳里,1,豐原分局
527.0,臺中市豐原區大湳里19鄰源豐路290號,20.0,"120.721395 ","24.258056 ",大湳里,1,豐原分局
528.0,臺中市豐原區大湳里17鄰源豐路252巷11號,16.0,"120.722067 ","24.256710 ",大湳里,1,豐原分局
529.0,臺中市豐原區大湳里25鄰三豐路一段103巷82號,16.0,"120.721425 ","24.256471 ",大湳里,1,豐原分局
530.0,臺中市豐原區大湳里25鄰大仁街7號,78.0,"120.721464 ","24.257114 ",大湳里,1,豐原分局
531.0,臺中市豐原區大湳里20鄰圓環北路一段355號,125.0,"120.720129 ","24.258978 ",大湳里,1,豐原分局
532.0,臺中市豐原區大湳里20鄰圓環北路一段321號,125.0,"120.719748 ","24.258710 ",大湳里,1,豐原分局
533.0,臺中市豐原區大湳里18鄰源豐路298號,66.0,"120.721395 ","24.258056 ",大湳里,1,豐原分局
534.0,臺中市豐原區大湳里20鄰源豐路329號,16.0,"120.722157 ","24.256810 ",大湳里,1,豐原分局
535.0,臺中市豐原區大湳里20鄰源豐路331號,16.0,"120.722157 ","24.256810 ",大湳里,1,豐原分局
536.0,臺中市豐原區東湳里15鄰三豐路二段272巷146號,250.0,"120.726178 ","24.270385 ",東湳里,1,豐原分局
537.0,臺中市豐原區東湳里26鄰三豐路二段158號,33.0,"120.721089 ","24.267067 ",東湳里,1,豐原分局
538.0,臺中市豐原區東湳里15鄰三豐路二段106號,33.0,120.720437,24.264821,東湳里,1,豐原分局
539.0,臺中市豐原區東湳里15鄰三豐路二段76號,33.0,"120.720552 ","24.265488 ",東湳里,1,豐原分局
540.0,臺中市豐原區東湳里15鄰三豐路二段78號,33.0,"120.720552 ","24.265488 ",東湳里,1,豐原分局
541.0,臺中市豐原區東湳里30鄰三豐路一段382號,333.0,"120.720074 ","24.261606 ",東湳里,1,豐原分局
542.0,臺中市豐原區西湳里3鄰豐北街221號,720.0,"120.717483 ","24.260739 ",西湳里,1,豐原分局
543.0,臺中市豐原區西湳里5鄰葫蘆墩一街250號,1511.0,"120.714374 ","24.261081 ",西湳里,1,豐原分局
544.0,臺中市豐原區西湳里18鄰仁洲街48號,166.0,"120.714567 ","24.258707 ",西湳里,1,豐原分局
545.0,臺中市豐原區北湳里1鄰三豐路一段192號,93.0,120.720936,24.258672,北湳里,1,豐原分局
546.0,臺中市豐原區北湳里1鄰三豐路一段196號,188.0,120.720771,24.258741,北湳里,1,豐原分局
547.0,臺中市豐原區北湳里1鄰三豐路一段200號,71.0,120.721505,24.257988,北湳里,1,豐原分局
548.0,臺中市豐原區北湳里2鄰三豐路一段202號,60.0,120.721031,24.258563,北湳里,1,豐原分局
549.0,臺中市豐原區北湳里8鄰三豐路一段252號,44.0,120.720903,24.258739,北湳里,1,豐原分局
550.0,臺中市豐原區北湳里8鄰三豐路一段246號,82.0,120.720965,24.258683,北湳里,1,豐原分局
551.0,臺中市豐原區北湳里10鄰大順街77號,32.0,"120.722635 ","24.259338 ",北湳里,1,豐原分局
552.0,臺中市豐原區北湳里8鄰大順街35號,17.0,"120.721952 ","24.258725 ",北湳里,1,豐原分局
553.0,臺中市豐原區北湳里8鄰大順街37號,23.0,"120.721985 ","24.258758 ",北湳里,1,豐原分局
554.0,臺中市豐原區北湳里13鄰圓環北路二段204巷46號,76.0,"120.724774 ","24.259353 ",北湳里,1,豐原分局
555.0,臺中市豐原區北湳里13鄰大順街39號,234.0,"120.722024 ","24.258792 ",北湳里,1,豐原分局
556.0,臺中市豐原區北湳里13鄰大順街8巷97弄1號,38.0,120.723644,24.259181,北湳里,1,豐原分局
557.0,臺中市豐原區西湳里7鄰三豐路二段127號,44.0,"120.716971 ","24.268125 ",西湳里,1,豐原分局
558.0,臺中市豐原區西湳里20鄰三豐路一段375巷50號,86.0,"120.718975 ","24.262351 ",西湳里,1,豐原分局
559.0,臺中市豐原區西湳里20鄰三豐路一段377號,18.0,"120.719710 ","24.261588 ",西湳里,1,豐原分局
560.0,臺中市豐原區西湳里20鄰三豐路一段375巷46號,46.0,"120.718975 ","24.262381 ",西湳里,1,豐原分局
561.0,臺中市豐原區西湳里19鄰仁洲街161號,221.0,"120.713251 ","24.261341 ",西湳里,1,豐原分局
562.0,"臺中市豐原區豐原里18鄰東北街 65號",20.0,"120.724044 ","24.256235 ",豐原里,1,豐原分局
563.0,臺中市豐原區豐原里18鄰東北街73號,20.0,"120.724112 ","24.256350 ",豐原里,1,豐原分局
564.0,臺中市豐原區豐原里18鄰東北街69號,20.0,"120.724065 ","24.256266 ",豐原里,1,豐原分局
565.0,臺中市豐原區豐原里14鄰豐勢路一段95號,20.0,"120.723656 ","24.253671 ",豐原里,1,豐原分局
566.0,臺中市豐原區豐原里19鄰隆豐街58巷4號,20.0,"120.723598 ","24.257795 ",豐原里,1,豐原分局
567.0,臺中市豐原區豐原里12鄰隆豐街58巷21號,22.0,"120.724277 ","24.257328 ",豐原里,1,豐原分局
568.0,臺中市豐原區豐原里20鄰隆豐街92號,50.0,"120.724577 ","24.257781 ",豐原里,1,豐原分局
569.0,臺中市豐原區豐原里20鄰隆豐街94號,60.0,"120.724543 ","24.257750 ",豐原里,1,豐原分局
570.0,臺中市豐原區豐原里20鄰隆豐街100號,60.0,"120.724446 ","24.257669 ",豐原里,1,豐原分局
571.0,臺中市豐原區豐原里9鄰三民路8-10號,1107.0,"120.722122 ","24.254563 ",豐原里,3,豐原分局
572.0,臺中市豐原區豐原里6鄰三民路18號,41.0,"120.722286 ","24.254400 ",豐原里,1,豐原分局
573.0,臺中市豐原區豐原里6鄰三民路21號,271.0,"120.721872 ","24.253848 ",豐原里,1,豐原分局
574.0,臺中市豐原區西湳里1鄰三豐路一段321號,1148.0,"120.719682 ","24.261643 ",西湳里,1,豐原分局
575.0,臺中市豐原區中山里1鄰中正路149號,183.0,"120.719752 ","24.251621 ",中山里,1,豐原分局
576.0,臺中市豐原區豐原里5鄰東北街3號,688.0,"120.723225 ","24.254874 ",豐原里,1,豐原分局
577.0,臺中市豐原區豐原里5鄰三豐路一段6號,174.0,120.722976,24.254981,豐原里,1,豐原分局
578.0,臺中市豐原區頂街里10向陽路67之1號,195.0,"120.722126 ","24.252208 ",頂街里,1,豐原分局
579.0,臺中市豐原區豐原里1鄰三豐路一段68號,825.0,"120.722708 ","24.255673 ",豐原里,2,豐原分局
580.0,臺中市豐原區西湳里25鄰豐北街278巷261號,284.0,"120.714579 ","24.260102 ",西湳里,1,豐原分局
581.0,臺中市豐原區大湳里25鄰三豐路一段103巷88號,367.0,"120.719344 ","24.256898 ",大湳里,2,豐原分局
582.0,臺中市豐原區豐原里12鄰豐勢路一段139號,2874.0,120.724994,24.254868,豐原里,1、2,豐原分局
583.0,臺中市豐原區大湳里20鄰圓環北路一段271號,2938.0,120.718614,24.258004,大湳里,3,豐原分局
584.0,臺中市豐原區西湳里20鄰葫蘆墩二街68號,300.0,120.717929,24.263105,西湳里,1,豐原分局
585.0,臺中市豐原區北湳里11鄰圓環北路二段100號,1566.0,"120.722512 ","24.260451 ",北湳里,3,豐原分局
586.0,臺中市豐原區西湳里18鄰仁洲街32號,2619.0,"120.714408 ","24.258841 ",西湳里,2,豐原分局
587.0,臺中市豐原區豐西里6鄰中山路510巷13號,33.0,"120.714406 ","24.251805 ",豐西里,1,豐原分局
588.0,臺中市豐原區豐西里6鄰中山路511巷12號,33.0,"120.713624 ","24.254001 ",豐西里,1,豐原分局
589.0,臺中市豐原區豐西里6鄰中山路512巷4號,33.0,"120.714574 ","24.251579 ",豐西里,1,豐原分局
590.0,臺中市豐原區豐西里7鄰中正路298號,166.0,120.715046,24.251667,豐西里,1,豐原分局
591.0,臺中市豐原區豐西里7鄰中山路455號,222.0,"120.714053 ","24.252416 ",豐西里,1,豐原分局
592.0,臺中市豐原區豐西里8鄰源豐路23號,33.0,"120.715286 ","24.252051 ",豐西里,1,豐原分局
593.0,臺中市豐原區豐西里8鄰源豐路25號,33.0,"120.715310 ","24.252091 ",豐西里,1,豐原分局
594.0,臺中市豐原區豐西里8鄰源豐路37號,33.0,"120.715489 ","24.252260 ",豐西里,1,豐原分局
595.0,臺中市豐原區豐西里8鄰源豐路39號,33.0,"120.715526 ","24.252296 ",豐西里,1,豐原分局
596.0,臺中市豐原區豐西里9鄰忠孝街79巷11號,33.0,"120.715844 ","24.253330 ",豐西里,1,豐原分局
597.0,臺中市豐原區豐西里9鄰忠孝街79巷9號,33.0,"120.715881 ","24.253350 ",豐西里,1,豐原分局
598.0,臺中市豐原區豐西里9鄰忠孝街73號,33.0,"120.716291 ","24.253484 ",豐西里,1,豐原分局
599.0,臺中市豐原區豐西里9鄰忠孝街69號,33.0,"120.716325 ","24.253409 ",豐西里,1,豐原分局
600.0,臺中市豐原區豐西里9鄰忠孝街79巷25號,33.0,"120.715059 ","24.252838 ",豐西里,1,豐原分局
601.0,臺中市豐原區豐西里11鄰忠孝街105巷50弄3-1號,33.0,"120.714642 ","24.253442 ",豐西里,1,豐原分局
602.0,臺中市豐原區豐西里9鄰忠孝街17號,33.0,"120.716393 ","24.253288 ",豐西里,1,豐原分局
603.0,臺中市豐原區豐西里9鄰忠孝街105巷15-2號,33.0,"120.715414 ","24.253627 ",豐西里,1,豐原分局
604.0,臺中市豐原區豐西里11鄰忠孝街105巷15-1號,33.0,"120.715467 ","24.253715 ",豐西里,1,豐原分局
605.0,臺中市豐原區豐西里11鄰忠孝街105巷6號,33.0,"120.715712 ","24.254134 ",豐西里,1,豐原分局
606.0,臺中市豐原區豐西里14鄰忠孝街103號,33.0,"120.715985 ","24.254019 ",豐西里,1,豐原分局
607.0,臺中市豐原區豐西里14鄰忠孝街79巷10號,33.0,"120.715838 ","24.253447 ",豐西里,1,豐原分局
608.0,臺中市豐原區葫蘆里7鄰市前街8號,148.0,"120.715931 ","24.250440 ",葫蘆里,1,豐原分局
609.0,臺中市豐原區葫蘆里7鄰市前街25號,70.0,"120.715518 ","24.248947 ",葫蘆里,1,豐原分局
610.0,臺中市豐原區葫蘆里7鄰市前街27號,73.0,"120.715524 ","24.248985 ",葫蘆里,1,豐原分局
611.0,臺中市豐原區葫蘆里7鄰市前街21號,93.0,"120.715458 ","24.249046 ",葫蘆里,1,豐原分局
612.0,臺中市豐原區葫蘆里7鄰市前街17號,53.0,"120.715483 ","24.248795 ",葫蘆里,1,豐原分局
613.0,臺中市豐原區葫蘆里7鄰市前街11號,66.0,"120.715452 ","24.248674 ",葫蘆里,1,豐原分局
614.0,臺中市豐原區葫蘆里1鄰中正路311號,35.0,"120.715395 ","24.251241 ",葫蘆里,1,豐原分局
615.0,臺中市豐原區葫蘆里1鄰中正路293號,90.0,"120.715940 ","24.251438 ",葫蘆里,1,豐原分局
616.0,臺中市豐原區葫蘆里1鄰中正路291號,92.0,"120.715978 ","24.251455 ",葫蘆里,1,豐原分局
617.0,臺中市豐原區葫蘆里1鄰中正路289號,128.0,"120.716021 ","24.251470 ",葫蘆里,1,豐原分局
618.0,臺中市豐原區葫蘆里1鄰中正路285號,150.0,"120.716084 ","24.251495 ",葫蘆里,1,豐原分局
619.0,臺中市豐原區葫蘆里1鄰中正路283號,75.0,"120.716137 ","24.251518 ",葫蘆里,1,豐原分局
620.0,臺中市豐原區葫蘆里1鄰中正路295號,102.0,"120.715891 ","24.251415 ",葫蘆里,1,豐原分局
621.0,臺中市豐原區葫蘆里4鄰市前街55號,16.0,"120.715705 ","24.249720 ",葫蘆里,1,豐原分局
622.0,臺中市豐原區葫蘆里4鄰中山路508號,66.0,"120.714602 ","24.250881 ",葫蘆里,1,豐原分局
623.0,臺中市豐原區葫蘆里4鄰市前街48號,33.0,"120.715774 ","24.249392 ",葫蘆里,1,豐原分局
624.0,臺中市豐原區葫蘆里4鄰市前街54號,33.0,"120.715815 ","24.249548 ",葫蘆里,1,豐原分局
625.0,臺中市豐原區葫蘆里4鄰市前街59號,123.0,"120.715719 ","24.249776 ",葫蘆里,1,豐原分局
626.0,臺中市豐原區葫蘆里4鄰市前街178號,33.0,"120.715931 ","24.250440 ",葫蘆里,1,豐原分局
627.0,臺中市豐原區葫蘆里4鄰中山路506號,26.0,"120.714842 ","24.250142 ",葫蘆里,1,豐原分局
628.0,臺中市豐原區葫蘆里4鄰中山路498號,948.0,"120.715081 ","24.249469 ",葫蘆里,1,豐原分局
629.0,臺中市豐原區葫蘆里4鄰中山路484號,26.0,"120.715093 ","24.249437 ",葫蘆里,1,豐原分局
630.0,臺中市豐原區葫蘆里4鄰中山路482號,40.0,"120.715093 ","24.249437 ",葫蘆里,1,豐原分局
631.0,臺中市豐原區葫蘆里4鄰中山路480號,76.0,"120.715104 ","24.249403 ",葫蘆里,1,豐原分局
632.0,臺中市豐原區葫蘆里4鄰中山路478號,53.0,"120.715118 ","24.249365 ",葫蘆里,1,豐原分局
633.0,臺中市豐原區葫蘆里4鄰中山路458號,53.0,"120.715300 ","24.248843 ",葫蘆里,1,豐原分局
634.0,臺中市豐原區葫蘆里2鄰市前街106號,62.0,"120.715937 ","24.250799 ",葫蘆里,1,豐原分局
635.0,臺中市豐原區葫蘆里2鄰市前街88號,1803.0,"120.715901 ","24.250240 ",葫蘆里,1,豐原分局
636.0,臺中市豐原區葫蘆里2鄰市前街184號,74.0,"120.715931 ","24.250440 ",葫蘆里,1,豐原分局
637.0,臺中市豐原區葫蘆里2鄰市前街133號,102.0,"120.715610 ","24.251225 ",葫蘆里,1,豐原分局
638.0,臺中市豐原區葫蘆里2鄰市前街125號,108.0,"120.715664 ","24.251083 ",葫蘆里,1,豐原分局
639.0,臺中市豐原區葫蘆里2鄰市前街123號,106.0,"120.715684 ","24.251049 ",葫蘆里,1,豐原分局
640.0,臺中市豐原區葫蘆里3鄰市前街97號,63.0,"120.715788 ","24.250540 ",葫蘆里,1,豐原分局
641.0,臺中市豐原區葫蘆里3鄰市前街89號,155.0,"120.715782 ","24.250351 ",葫蘆里,1,豐原分局
642.0,臺中市豐原區西安里30鄰西安街72號,292.0,"120.710787 ","24.248995 ",西安里,1,豐原分局
643.0,臺中市豐原區西安里30鄰西安街84號,21.0,"120.710378 ","24.248937 ",西安里,1,豐原分局
644.0,臺中市豐原區西安里30鄰西安街86號,25.0,"120.710331 ","24.248930 ",西安里,1,豐原分局
645.0,臺中市豐原區西安里30鄰西安街78號,25.0,"120.710509 ","24.248953 ",西安里,1,豐原分局
646.0,臺中市豐原區西安里30鄰西安街88號,25.0,"120.710290 ","24.248926 ",西安里,1,豐原分局
647.0,臺中市豐原區西安里6鄰西平街31號,28.0,"120.710139 ","24.249701 ",西安里,1,豐原分局
648.0,臺中市豐原區西安里6鄰西平街33號,28.0,"120.710200 ","24.249711 ",西安里,1,豐原分局
649.0,臺中市豐原區西安里16鄰安和路6號,28.0,"120.709147 ","24.248425 ",西安里,1,豐原分局
650.0,臺中市豐原區西安里16鄰安和路12號,28.0,"120.709035 ","24.248366 ",西安里,1,豐原分局
651.0,臺中市豐原區西安里16鄰安和路14號,28.0,"120.709006 ","24.248346 ",西安里,1,豐原分局
652.0,臺中市豐原區西安里2鄰中正路473號,28.0,"120.711444 ","24.250568 ",西安里,1,豐原分局
653.0,臺中市豐原區西安里2鄰中正路475號,28.0,"120.711399 ","24.250556 ",西安里,1,豐原分局
654.0,臺中市豐原區西安里2鄰中正路8弄30號,28.0,"120.713804 ","24.250879 ",西安里,1,豐原分局
655.0,臺中市豐原區西安里30鄰西安街76號,28.0,"120.710556 ","24.248961 ",西安里,1,豐原分局
656.0,臺中市豐原區西安里4鄰圓環南路204號,33.0,120.709521,24.249271,西安里,1,豐原分局
657.0,臺中市豐原區西安里1鄰中正路353巷8弄18號,28.0,120.713513,24.250608,西安里,1,豐原分局
658.0,臺中市豐原區西安里3鄰瑞興路10號,28.0,"120.710689 ","24.250181 ",西安里,1,豐原分局
659.0,臺中市豐原區西安里3鄰瑞興路16號,28.0,"120.710826 ","24.249151 ",西安里,1,豐原分局
660.0,臺中市豐原區西安里3鄰西安街72號,28.0,"120.710787 ","24.248995 ",西安里,1,豐原分局
661.0,臺中市豐原區西安里16鄰安和路10號,28.0,"120.709070 ","24.248384 ",西安里,1,豐原分局
662.0,臺中市豐原區西安里4鄰瑞興路44巷12號,28.0,"120.710340 ","24.249310 ",西安里,1,豐原分局
663.0,臺中市豐原區西安里4鄰西安街92巷20號,25.0,120.710194,24.249531,西安里,1,豐原分局
664.0,臺中市豐原區西安里4鄰西安街92巷26號,25.0,"120.710179 ","24.249293 ",西安里,1,豐原分局
665.0,臺中市豐原區西安里4鄰西平街18號,28.0,"120.709873 ","24.249585 ",西安里,1,豐原分局
666.0,臺中市豐原區西安里4鄰中正路387號,28.0,"120.713223 ","24.250800 ",西安里,1,豐原分局
667.0,臺中市豐原區西安里4鄰西安街72-1號,25.0,"120.710787 ","24.248995 ",西安里,1,豐原分局
668.0,臺中市豐原區西安里2鄰中正路491號,25.0,"120.711037 ","24.250509 ",西安里,1,豐原分局
669.0,臺中市豐原區西安里2鄰中正路433號,25.0,"120.712267 ","24.250688 ",西安里,1,豐原分局
670.0,臺中市豐原區西安里2鄰中正路435號,25.0,"120.712239 ","24.250684 ",西安里,1,豐原分局
671.0,臺中市豐原區西安里4鄰瑞興路36號,28.0,120.710677,24.249811,西安里,1,豐原分局
672.0,臺中市豐原區西安里1鄰中正路353巷8弄29號,28.0,"120.713196 ","24.250308 ",西安里,1,豐原分局
673.0,臺中市豐原區西安里4鄰西安街92巷24號,42.0,"120.710179 ","24.249293 ",西安里,1,豐原分局
674.0,臺中市豐原區西安里12鄰圓環南路130號,83.0,"120.710370 ","24.247396 ",西安里,1,豐原分局
675.0,臺中市豐原區西安里12鄰圓環南路128號,125.0,"120.710468 ","24.247371 ",西安里,1,豐原分局
676.0,臺中市豐原區西安里10鄰瑞興路100巷3號,37.0,120.711055,24.247752,西安里,1,豐原分局
677.0,臺中市豐原區西安里12鄰圓環南路96巷25號,166.0,"120.711270 ","24.247380 ",西安里,1,豐原分局
678.0,臺中市豐原區西安里10鄰瑞興街117號,416.0,120.711912,24.247874,西安里,1,豐原分局
679.0,臺中市豐原區西安里10鄰中興路200號,33.0,"120.712147 ","24.247288 ",西安里,1,豐原分局
680.0,臺中市豐原區西安里10鄰中興路196號,142.0,"120.712239 ","24.247502 ",西安里,1,豐原分局
681.0,臺中市豐原區西安里9鄰西安街91巷5號,50.0,"120.712572 ","24.249263 ",西安里,1,豐原分局
682.0,臺中市豐原區西安里8鄰瑞安街17號,42.0,"120.712622 ","24.247955 ",西安里,1,豐原分局
683.0,臺中市豐原區西安里8鄰瑞安街13號,16.0,"120.712408 ","24.247990 ",西安里,1,豐原分局
684.0,臺中市豐原區西安里15鄰西勢路114巷38號,43.0,"120.707258 ","24.245432 ",西安里,1,豐原分局
685.0,臺中市豐原區西安里15鄰西勢路114巷42弄11號,37.0,"120.707181 ","24.245677 ",西安里,1,豐原分局
686.0,臺中市豐原區西安里15鄰西勢路114巷58號,13.0,"120.706670 ","24.245453 ",西安里,1,豐原分局
687.0,臺中市豐原區西安里15鄰西勢路188號,13.0,"120.707066 ","24.244128 ",西安里,1,豐原分局
688.0,臺中市豐原區西安里15鄰西勢路114巷186號,150.0,"120.707825 ","24.245668 ",西安里,1,豐原分局
689.0,臺中市豐原區西安里15鄰西勢路114巷20號,222.0,"120.707688 ","24.245367 ",西安里,1,豐原分局
690.0,臺中市豐原區西安里15鄰西勢路114巷22號,83.0,"120.707586 ","24.245376 ",西安里,1,豐原分局
691.0,臺中市豐原區西勢里11鄰圓環南路23號,126.0,"120.712801 ","24.245374 ",西勢里,1,豐原分局
692.0,臺中市豐原區西勢里3鄰中山路335號,125.0,"120.715084 ","24.248783 ",西勢里,1,豐原分局
693.0,臺中市豐原區西勢里3鄰中山路329號,83.0,"120.715124 ","24.248671 ",西勢里,1,豐原分局
694.0,臺中市豐原區西勢里3鄰中山路333號,66.0,"120.715096 ","24.248742 ",西勢里,1,豐原分局
695.0,臺中市豐原區西勢里4鄰西安街69巷28號,88.0,"120.713153 ","24.248242 ",西勢里,1,豐原分局
696.0,臺中市豐原區西勢里3鄰中山路323號,55.0,"120.715158 ","24.248559 ",西勢里,1,豐原分局
697.0,臺中市豐原區西勢里3鄰中山路319號,125.0,"120.715189 ","24.248472 ",西勢里,1,豐原分局
698.0,臺中市豐原區西勢里3鄰中興路126號,142.0,"120.714921 ","24.248197 ",西勢里,1,豐原分局
699.0,臺中市豐原區西勢里3鄰興安街8號,116.0,120.714709,24.248736,西勢里,1,豐原分局
700.0,臺中市豐原區西勢里3鄰興安街20號,48.0,120.714535,24.249221,西勢里,1,豐原分局
701.0,臺中市豐原區西勢里4鄰西安街69巷26號,66.0,"120.713061 ","24.248239 ",西勢里,1,豐原分局
702.0,臺中市豐原區西勢里4鄰西安街69巷27號,72.0,"120.713106 ","24.248239 ",西勢里,1,豐原分局
703.0,臺中市豐原區西勢里4鄰西安街69巷15號,66.0,"120.713341 ","24.248529 ",西勢里,1,豐原分局
704.0,臺中市豐原區西勢里3鄰興安街1號,92.0,120.714656,24.248328,西勢里,1,豐原分局
705.0,臺中市豐原區西勢里4鄰西安街48號,83.0,"120.713717 ","24.249389 ",西勢里,1,豐原分局
706.0,臺中市豐原區西勢里2鄰中山路369號,127.0,"120.714772 ","24.249656 ",西勢里,1,豐原分局
