電腦編號,座落,緯度,經度,地下樓層數,可容納人數,管轄分局,placemark_address
TPA0184,宜蘭縣羅東鎮成功里南門路37號,24.6727743,121.769197,1.0,391.0,羅東分局,宜蘭縣羅東鎮成功里南門路37號
TPA0185,宜蘭縣羅東鎮成功里中山路4段143號,24.6734783,121.7603385,1.0,449.0,羅東分局,宜蘭縣羅東鎮成功里中山路4段143號
TPA0186,宜蘭縣羅東鎮成功里中山路3段492號,24.6746075,121.7645035,1.0,233.0,羅東分局,宜蘭縣羅東鎮成功里中山路3段492號
TPA0187,宜蘭縣羅東鎮成功里南門路105號,24.6728451,121.7659631,1.0,257.0,羅東分局,宜蘭縣羅東鎮成功里南門路105號
TPA0188,宜蘭縣羅東鎮國華里公正路575號,24.6787401,121.7557499,1.0,781.0,羅東分局,宜蘭縣羅東鎮國華里公正路575號
TPA0189,宜蘭縣羅東鎮北成里四維路157號,24.686482,121.7521782,1.0,2673.0,羅東分局,宜蘭縣羅東鎮北成里四維路157號
TPA0192,宜蘭縣羅東鎮國華里培英路132號,24.6788748,121.7587293,1.0,226.0,羅東分局,宜蘭縣羅東鎮國華里培英路132號
TPA0194,宜蘭縣羅東鎮北成里四育路83號,24.6783132,121.7601416,1.0,275.0,羅東分局,宜蘭縣羅東鎮北成里四育路83號
TPA0195,宜蘭縣羅東鎮國華里公正路517號,24.6796718,121.7571013,1.0,1114.0,羅東分局,宜蘭縣羅東鎮國華里公正路517號
TPA0196,宜蘭縣羅東鎮國華里公正路561號,24.6787987,121.7556546,1.0,1244.0,羅東分局,宜蘭縣羅東鎮國華里公正路561號
TPA0197,宜蘭縣羅東鎮漢民里純精路2段1號,24.6743846,121.7634365,2.0,452.0,羅東分局,宜蘭縣羅東鎮漢民里純精路2段1號
TPA0198,宜蘭縣羅東鎮漢民里北成路1段59號 ,24.675234,121.761087,1.0,326.0,羅東分局,宜蘭縣羅東鎮漢民里北成路1段59號 
TPA0200,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,151.0,羅東分局,宜蘭縣羅東鎮成功里興東南路201號
TPA0201,宜蘭縣羅東鎮漢民里北成路1段17號 ,24.6748848,121.763302,1.0,870.0,羅東分局,宜蘭縣羅東鎮漢民里北成路1段17號 
TPA0340,宜蘭縣羅東鎮北成里四育路79號,24.6781829,121.76012,1.0,1026.0,羅東分局,宜蘭縣羅東鎮北成里四育路79號
TPA0341,宜蘭縣羅東鎮仁德里興東南路232號,24.6743718,121.7674204,1.0,1027.0,羅東分局,宜蘭縣羅東鎮仁德里興東南路232號
TPA0349,宜蘭縣羅東鎮仁和里民族路75號,24.674149,121.7683454,1.0,229.0,羅東分局,宜蘭縣羅東鎮仁和里民族路75號
TPA0352,宜蘭縣羅東鎮成功里南門路49號,24.672605,121.768542,2.0,2637.0,羅東分局,宜蘭縣羅東鎮成功里南門路49號
TPA0358,宜蘭縣羅東鎮維揚里維揚路55巷16號,24.671522,121.76182,1.0,1133.0,羅東分局,宜蘭縣羅東鎮維揚里維揚路55巷16號
TPA0366,宜蘭縣羅東鎮漢民里南門路71號,24.6727661,121.7676967,1.0,526.0,羅東分局,宜蘭縣羅東鎮漢民里南門路71號
TPA0369,宜蘭縣羅東鎮漢民里純精路2段111號,24.6771084,121.7633213,2.0,1541.0,羅東分局,宜蘭縣羅東鎮漢民里純精路2段111號
TPA0374,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,170.0,羅東分局,宜蘭縣羅東鎮成功里興東南路201號
TPA0382,宜蘭縣羅東鎮西安里南盟路69巷60號,24.667793,121.76387,1.0,2263.0,羅東分局,宜蘭縣羅東鎮西安里南盟路69巷60號
TPA0392,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,955.0,羅東分局,宜蘭縣羅東鎮成功里興東南路201號
TPA0393,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,182.0,羅東分局,宜蘭縣羅東鎮成功里興東南路201號
TPA0397,宜蘭縣羅東鎮北成里北成路一段125號,24.675601,121.7585969,1.0,2557.0,羅東分局,宜蘭縣羅東鎮北成里北成路一段125號
TPA0116,宜蘭縣羅東鎮中山里興東路6號,24.6758447,121.7678739,2.0,880.0,羅東分局,宜蘭縣羅東鎮中山里興東路6號
TPA0126,宜蘭縣羅東鎮中山里中山路三段348號,24.6751508,121.7669927,1.0,247.0,羅東分局,宜蘭縣羅東鎮中山里中山路三段348號
TPA0145,宜蘭縣羅東鎮中山里中山路三段350號,24.6751403,121.7669702,1.0,248.0,羅東分局,宜蘭縣羅東鎮中山里中山路三段350號
TPA0152,宜蘭縣羅東鎮中山里民權路163號,24.6762303,121.7666504,1.0,325.0,羅東分局,宜蘭縣羅東鎮中山里民權路163號
TPA0190,宜蘭縣羅東鎮中山里中山路三段306號,24.6753681,121.7680218,1.0,274.0,羅東分局,宜蘭縣羅東鎮中山里中山路三段306號
TPA0202,宜蘭縣羅東鎮開明里清潭路74號,24.6740258,121.7724189,1.0,119.0,羅東分局,宜蘭縣羅東鎮開明里清潭路74號
TPA0205,宜蘭縣羅東鎮開明里公正路37號,24.677861,121.7732882,1.0,99.0,羅東分局,宜蘭縣羅東鎮開明里公正路37號
TPA0207,宜蘭縣羅東鎮開明里中山路三段59號,24.6744829,121.7726516,1.0,24.0,羅東分局,宜蘭縣羅東鎮開明里中山路三段59號
TPA0210,宜蘭縣羅東鎮開明里中正路186號,24.6772096,121.7719346,1.0,541.0,羅東分局,宜蘭縣羅東鎮開明里中正路186號
TPA0215,宜蘭縣羅東鎮中山里振泰街34號,24.6761401,121.7699621,1.0,117.0,羅東分局,宜蘭縣羅東鎮中山里振泰街34號
TPA0218,宜蘭縣羅東鎮開明里開羅街開羅巷2號 ,24.6740452,121.7739245,1.0,101.0,羅東分局,宜蘭縣羅東鎮開明里開羅街開羅巷2號 
TPA0221,宜蘭縣羅東鎮開明里清潭路148巷13號,24.6728901,121.770768,1.0,86.0,羅東分局,宜蘭縣羅東鎮開明里清潭路148巷13號
TPA0225,宜蘭縣羅東鎮開明里中正路72號,24.6743256,121.770895,1.0,80.0,羅東分局,宜蘭縣羅東鎮開明里中正路72號
TPA0226,宜蘭縣羅東鎮南昌里南昌街79號,24.6710821,121.7735489,2.0,2137.0,羅東分局,宜蘭縣羅東鎮南昌里南昌街79號
TPA0228,宜蘭縣羅東鎮開明里民族路5號,24.6733122,121.7714892,1.0,87.0,羅東分局,宜蘭縣羅東鎮開明里民族路5號
TPA0229,宜蘭縣羅東鎮大新里和平路134號,24.6770145,121.7725489,1.0,222.0,羅東分局,宜蘭縣羅東鎮大新里和平路134號
TPA0231,宜蘭縣羅東鎮南昌里中正南路102號,24.670064,121.771588,1.0,168.0,羅東分局,宜蘭縣羅東鎮南昌里中正南路102號
TPA0232,宜蘭縣羅東鎮南昌里南昌街81號,24.6720393,121.7709577,2.0,2001.0,羅東分局,宜蘭縣羅東鎮南昌里南昌街81號
TPA0234,宜蘭縣羅東鎮南昌里南昌街53巷1號,24.6717825,121.7741325,1.0,446.0,羅東分局,宜蘭縣羅東鎮南昌里南昌街53巷1號
TPA0236,宜蘭縣羅東鎮大新里站前路46巷8號,24.6765069,121.773254,1.0,1017.0,羅東分局,宜蘭縣羅東鎮大新里站前路46巷8號
TPA0237,宜蘭縣羅東鎮南昌里站前南路183巷3號 ,24.6719981,121.77421,1.0,77.0,羅東分局,宜蘭縣羅東鎮南昌里站前南路183巷3號 
TPA0244,宜蘭縣羅東鎮南昌里南昌街61-26號,24.6705872,121.7735409,1.0,255.0,羅東分局,宜蘭縣羅東鎮南昌里南昌街61-26號
TPA0245,宜蘭縣羅東鎮羅莊里站東路86-6號,24.670511,121.775829,1.0,461.0,羅東分局,宜蘭縣羅東鎮羅莊里站東路86-6號
TPA0246,宜蘭縣羅東鎮大新里公正路27號,24.6778704,121.7738193,2.0,380.0,羅東分局,宜蘭縣羅東鎮大新里公正路27號
TPA0253,宜蘭縣羅東鎮南昌里南昌街33-6號,24.672609,121.774046,1.0,289.0,羅東分局,宜蘭縣羅東鎮南昌里南昌街33-6號
TPA0254,宜蘭縣羅東鎮南昌里康莊路79號,24.671709,121.7768815,1.0,660.0,羅東分局,宜蘭縣羅東鎮南昌里康莊路79號
TPA0255,宜蘭縣羅東鎮羅莊里天祥路17號,24.6691482,121.7764076,1.0,604.0,羅東分局,宜蘭縣羅東鎮羅莊里天祥路17號
TPA0256,宜蘭縣羅東鎮東安里陽明路12號,24.6753949,121.7763285,1.0,469.0,羅東分局,宜蘭縣羅東鎮東安里陽明路12號
TPA0257,宜蘭縣羅東鎮大新里公正路65號,24.6779083,121.7724081,1.0,85.0,羅東分局,宜蘭縣羅東鎮大新里公正路65號
TPA0258,宜蘭縣羅東鎮東安里站東路292號,24.6788285,121.7752114,1.0,378.0,羅東分局,宜蘭縣羅東鎮東安里站東路292號
TPA0259,宜蘭縣羅東鎮大新里安平路41號,24.6767286,121.7731464,1.0,1082.0,羅東分局,宜蘭縣羅東鎮大新里安平路41號
TPA0260,宜蘭縣羅東鎮南昌里南昌街5號,24.6723866,121.7741794,1.0,327.0,羅東分局,宜蘭縣羅東鎮南昌里南昌街5號
TPA0261,宜蘭縣羅東鎮南昌里民族路83號,24.674249,121.7680965,2.0,292.0,羅東分局,宜蘭縣羅東鎮南昌里民族路83號
TPA0262,宜蘭縣羅東鎮東安里安康路76號,24.6803331,121.775673,1.0,757.0,羅東分局,宜蘭縣羅東鎮東安里安康路76號
TPA0263,宜蘭縣羅東鎮南昌里站前南路238號,24.6723075,121.774604,1.0,249.0,羅東分局,宜蘭縣羅東鎮南昌里站前南路238號
TPA0264,宜蘭縣羅東鎮東安里禮運路1號,24.6808256,121.7767455,1.0,1529.0,羅東分局,宜蘭縣羅東鎮東安里禮運路1號
TPA0265,宜蘭縣羅東鎮羅莊里天祥路95號,24.670999,121.7760925,1.0,908.0,羅東分局,宜蘭縣羅東鎮羅莊里天祥路95號
TPA0267,宜蘭縣羅東鎮羅莊里天祥路10號,24.6689225,121.7766184,1.0,601.0,羅東分局,宜蘭縣羅東鎮羅莊里天祥路10號
TPA0268,宜蘭縣羅東鎮開明里開羅街17號,24.673682,121.773417,1.0,580.0,羅東分局,宜蘭縣羅東鎮開明里開羅街17號
TPA0270,宜蘭縣羅東鎮東安里陽明路13號,24.6754802,121.776179,1.0,194.0,羅東分局,宜蘭縣羅東鎮東安里陽明路13號
TPA0271,宜蘭縣羅東鎮大新里和平路75-1號,24.6762499,121.7720905,1.0,258.0,羅東分局,宜蘭縣羅東鎮大新里和平路75-1號
TPA0272,宜蘭縣羅東鎮新群里中山路一段137號,24.671865,121.7965838,1.0,1328.0,羅東分局,宜蘭縣羅東鎮新群里中山路一段137號
TPA0273,宜蘭縣羅東鎮南昌里站前南路87號,24.669386,121.774779,1.0,716.0,羅東分局,宜蘭縣羅東鎮南昌里站前南路87號
TPA0275,宜蘭縣羅東鎮羅莊里康莊路100號,24.6715191,121.777044,1.0,454.0,羅東分局,宜蘭縣羅東鎮羅莊里康莊路100號
TPA0276,宜蘭縣羅東鎮東安里光榮路185號,24.6739851,121.77742,1.0,292.0,羅東分局,宜蘭縣羅東鎮東安里光榮路185號
TPA0277,宜蘭縣羅東鎮羅莊里天祥路42巷1號 ,24.669796,121.776631,1.0,1229.0,羅東分局,宜蘭縣羅東鎮羅莊里天祥路42巷1號 
TPA0278,宜蘭縣羅東鎮羅莊里光榮路27號,24.668881,121.777337,1.0,205.0,羅東分局,宜蘭縣羅東鎮羅莊里光榮路27號
TPA0279,宜蘭縣羅東鎮東安里光榮路269號,24.6765329,121.7773285,1.0,1371.0,羅東分局,宜蘭縣羅東鎮東安里光榮路269號
TPA0280,宜蘭縣羅東鎮羅莊里光榮路45號,24.66926,121.7774929,1.0,399.0,羅東分局,宜蘭縣羅東鎮羅莊里光榮路45號
TPA0323,宜蘭縣羅東鎮大新里中正北路30號,24.6793771,121.7719571,1.0,739.0,羅東分局,宜蘭縣羅東鎮大新里中正北路30號
TPA0345,宜蘭縣羅東鎮東安里光榮路491號,24.6811432,121.7776011,2.0,1120.0,羅東分局,宜蘭縣羅東鎮東安里光榮路491號
TPA0357,宜蘭縣羅東鎮東安里光榮路405巷2號 ,24.6801551,121.7773596,1.0,549.0,羅東分局,宜蘭縣羅東鎮東安里光榮路405巷2號 
TPA0360,宜蘭縣羅東鎮開明里民族路1號,24.6732595,121.7729122,1.0,3334.0,羅東分局,宜蘭縣羅東鎮開明里民族路1號
TPA0362,宜蘭縣羅東鎮南昌里中正南路160號,24.6718382,121.7715737,2.0,1344.0,羅東分局,宜蘭縣羅東鎮南昌里中正南路160號
TPA0367,宜蘭縣羅東鎮羅莊里站東路190號,24.6735188,121.7750845,4.0,4647.0,羅東分局,宜蘭縣羅東鎮羅莊里站東路190號
TPA0373,宜蘭縣羅東鎮南昌里博愛路22號,24.6699901,121.7735524,1.0,2045.0,羅東分局,宜蘭縣羅東鎮南昌里博愛路22號
TPA0381,宜蘭縣羅東鎮羅莊里羅莊街130巷1號,24.6679396,121.7840842,1.0,745.0,羅東分局,宜蘭縣羅東鎮羅莊里羅莊街130巷1號
TPA0383,宜蘭縣羅東鎮東安里陽明路88號,24.6780619,121.7765891,1.0,252.0,羅東分局,宜蘭縣羅東鎮東安里陽明路88號
TPA0385,宜蘭縣羅東鎮南豪里和平路100號,24.6761478,121.7724419,1.0,431.0,羅東分局,宜蘭縣羅東鎮南豪里和平路100號
TPA0387,宜蘭縣羅東鎮大新里安平路31號,24.677069,121.7732534,1.0,393.0,羅東分局,宜蘭縣羅東鎮大新里安平路31號
TPA0391,宜蘭縣羅東鎮東安里陽明路13號,24.6754802,121.776179,1.0,130.0,羅東分局,宜蘭縣羅東鎮東安里陽明路13號
TPA0394,宜蘭縣羅東鎮大新里安平路26號,24.6771062,121.7731009,1.0,257.0,羅東分局,宜蘭縣羅東鎮大新里安平路26號
TPA0398,宜蘭縣羅東鎮羅莊里民族路1號,24.6732595,121.7729122,1.0,1060.0,羅東分局,宜蘭縣羅東鎮羅莊里民族路1號
TPA0399,宜蘭縣羅東鎮大新里安平路16號,24.6773287,121.7731343,2.0,737.0,羅東分局,宜蘭縣羅東鎮大新里安平路16號
TPA0414,宜蘭縣羅東鎮東安里東宜一路33號,24.6762475,121.7793794,2.0,900.0,羅東分局,宜蘭縣羅東鎮東安里東宜一路33號
TPA0415,宜蘭縣羅東鎮東安里禮運路58號,24.6806374,121.7753896,2.0,1435.0,羅東分局,宜蘭縣羅東鎮東安里禮運路58號
TPA0022,宜蘭縣五結鄉大吉村五結中路3段38號,24.703411,121.7825,0.0,110.0,羅東分局,宜蘭縣五結鄉大吉村五結中路3段38號
TPA0025,宜蘭縣五結鄉福興村陽明北路2號,24.6809183,121.776431,1.0,844.0,羅東分局,宜蘭縣五結鄉福興村陽明北路2號
TPA0029,宜蘭縣五結鄉福興村五結路3段751號,24.6818339,121.7761998,1.0,172.0,羅東分局,宜蘭縣五結鄉福興村五結路3段751號
TPA0031,宜蘭縣五結鄉福興村協福路62號,24.674692,121.8093311,1.0,848.0,羅東分局,宜蘭縣五結鄉福興村協福路62號
TPA0032,宜蘭縣五結鄉協和村公園三路35號,24.6780448,121.8112436,1.0,605.0,羅東分局,宜蘭縣五結鄉協和村公園三路35號
TPA0033,宜蘭縣五結鄉協和村親河路2段132號,24.6735069,121.8089367,1.0,589.0,羅東分局,宜蘭縣五結鄉協和村親河路2段132號
TPA0351,宜蘭縣五結鄉五結村國民中路20號,24.6939819,121.7939474,1.0,2793.0,羅東分局,宜蘭縣五結鄉五結村國民中路20號
TPA0364,宜蘭縣五結鄉協和村親河路58巷78號,24.6729574,121.8111852,1.0,1141.0,羅東分局,宜蘭縣五結鄉協和村親河路58巷78號
TPA0406,宜蘭縣五結鄉孝威村孝威南路19號,24.6806639,121.8106034,1.0,1825.0,羅東分局,宜蘭縣五結鄉孝威村孝威南路19號
TPA0408,宜蘭縣五結鄉五結村五結中路2段7號,24.6851467,121.7976477,1.0,691.0,羅東分局,宜蘭縣五結鄉五結村五結中路2段7號
TPA0004,宜蘭縣五結鄉三興村五結中路3段507號,24.7032641,121.7780121,1.0,133.0,羅東分局,宜蘭縣五結鄉三興村五結中路3段507號
TPA0005,宜蘭縣五結鄉中興村中里路18號,24.6938034,121.77573,1.0,107.0,羅東分局,宜蘭縣五結鄉中興村中里路18號
TPA0009,宜蘭縣五結鄉上四村中正東路50號,24.698913,121.7708718,1.0,258.0,羅東分局,宜蘭縣五結鄉上四村中正東路50號
TPA0011,宜蘭縣五結鄉鎮安村二結路339號,24.7088235,121.7710303,1.0,516.0,羅東分局,宜蘭縣五結鄉鎮安村二結路339號
TPA0013,宜蘭縣五結鄉上四村中正西路41巷9號,24.7002989,121.7684953,1.0,1687.0,羅東分局,宜蘭縣五結鄉上四村中正西路41巷9號
TPA0014,宜蘭縣五結鄉二結村中正路3段21號,24.7082,121.770961,1.0,527.0,羅東分局,宜蘭縣五結鄉二結村中正路3段21號
TPA0015,宜蘭縣五結鄉中興村台興路117號,24.698878,121.767828,1.0,1777.0,羅東分局,宜蘭縣五結鄉中興村台興路117號
TPA0016,宜蘭縣五結鄉中興村台興路99號,24.698283,121.767965,1.0,2172.0,羅東分局,宜蘭縣五結鄉中興村台興路99號
TPA0017,宜蘭縣五結鄉中興村中興路3段8號,24.692955,121.7743288,0.0,5133.0,羅東分局,宜蘭縣五結鄉中興村中興路3段8號
TPA0346,宜蘭縣五結鄉鎮安村西河一路7號,24.7029072,121.7677193,1.0,749.0,羅東分局,宜蘭縣五結鄉鎮安村西河一路7號
TPA0363,宜蘭縣五結鄉四結村中正路一段172號,24.6908693,121.7703195,2.0,2506.0,羅東分局,宜蘭縣五結鄉四結村中正路一段172號
TPA0405,宜蘭縣五結鄉二結村中正路三段186號,24.7073328,121.7718421,1.0,325.0,羅東分局,宜蘭縣五結鄉二結村中正路三段186號
TPA0412,宜蘭縣五結鄉上四村中正路二段9號,24.6943129,121.7693394,1.0,376.0,羅東分局,宜蘭縣五結鄉上四村中正路二段9號
TPA0001,宜蘭縣五結鄉利澤村利澤西路3-26號,24.664925,121.819889,1.0,1494.0,羅東分局,宜蘭縣五結鄉利澤村利澤西路3-26號
TPA0023,宜蘭縣五結鄉利澤村親河路一段50號,24.6686669,121.8233666,1.0,956.0,羅東分局,宜蘭縣五結鄉利澤村親河路一段50號
TPA0327,宜蘭縣五結鄉成興村五濱路1段136巷22號,24.663157,121.8290849,1.0,889.0,羅東分局,宜蘭縣五結鄉成興村五濱路1段136巷22號
TPA0332,宜蘭縣五結鄉季新村清水一巷1弄13號 ,24.6824447,121.8335911,1.0,3063.0,羅東分局,宜蘭縣五結鄉季新村清水一巷1弄13號 
TPA0333,宜蘭縣五結鄉季新村清水一巷7號 ,24.6824235,121.8333078,1.0,1710.0,羅東分局,宜蘭縣五結鄉季新村清水一巷7號 
TPA0334,宜蘭縣五結鄉季新村清水一巷2弄72號 ,24.6827153,121.8335135,1.0,429.0,羅東分局,宜蘭縣五結鄉季新村清水一巷2弄72號 
TPA0335,宜蘭縣五結鄉季新村清水一巷1弄8號 ,24.6824447,121.8335911,1.0,3715.0,羅東分局,宜蘭縣五結鄉季新村清水一巷1弄8號 
TPA0336,宜蘭縣五結鄉季新村清水一巷1弄1號 ,24.6824447,121.8335911,1.0,465.0,羅東分局,宜蘭縣五結鄉季新村清水一巷1弄1號 
TPA0337,宜蘭縣五結鄉季新村清水一巷2弄16號 ,24.6827153,121.8335135,1.0,1325.0,羅東分局,宜蘭縣五結鄉季新村清水一巷2弄16號 
TPA0338,宜蘭縣五結鄉季新村清水一巷10號 ,24.6826929,121.8332806,1.0,1713.0,羅東分局,宜蘭縣五結鄉季新村清水一巷10號 
TPA0339,宜蘭縣五結鄉成興村五濱路一段136巷21號,24.6679441,121.829157,1.0,889.0,羅東分局,宜蘭縣五結鄉成興村五濱路一段136巷21號
TPA0365,宜蘭縣五結鄉成興村利工二路75號,24.6555112,121.8363546,1.0,453.0,羅東分局,宜蘭縣五結鄉成興村利工二路75號
TPA0404,宜蘭縣五結鄉利澤村利成路二段388號,24.6659559,121.8230702,1.0,218.0,羅東分局,宜蘭縣五結鄉利澤村利成路二段388號
TPA0407,宜蘭縣五結鄉成興村利寶路99號,24.6658633,121.828673,1.0,671.0,羅東分局,宜蘭縣五結鄉成興村利寶路99號
TPA0410,宜蘭縣五結鄉成興村利功二路87號 ,24.6578924,121.8355016,1.0,148.0,羅東分局,宜蘭縣五結鄉成興村利功二路87號 
TPA0314,宜蘭縣冬山鄉順安村永興路一段231號,24.6553566,121.7698176,1.0,322.0,羅東分局,宜蘭縣冬山鄉順安村永興路一段231號
TPA0315,宜蘭縣冬山鄉群英村冬山路五段359號,24.6680818,121.7675265,1.0,277.0,羅東分局,宜蘭縣冬山鄉群英村冬山路五段359號
TPA0316,宜蘭縣冬山鄉群英村冬山路五段353號,24.6679753,121.7677987,1.0,167.0,羅東分局,宜蘭縣冬山鄉群英村冬山路五段353號
TPA0319,宜蘭縣冬山鄉廣興村廣興路117號,24.6702943,121.7509864,1.0,110.0,羅東分局,宜蘭縣冬山鄉廣興村廣興路117號
TPA0321,宜蘭縣冬山鄉廣興村廣興路680巷190號,24.6637794,121.7313212,1.0,156.0,羅東分局,宜蘭縣冬山鄉廣興村廣興路680巷190號
TPA0322,宜蘭縣冬山鄉廣興村廣興路51-4號,24.6709931,121.7527585,1.0,161.0,羅東分局,宜蘭縣冬山鄉廣興村廣興路51-4號
TPA0348,宜蘭縣冬山鄉廣興村廣安路97巷1弄2號,24.6714857,121.7479927,1.0,331.0,羅東分局,宜蘭縣冬山鄉廣興村廣安路97巷1弄2號
TPA0401,宜蘭縣冬山鄉柯林村光華一路318巷6號,24.681557,121.730163,1.0,407.0,羅東分局,宜蘭縣冬山鄉柯林村光華一路318巷6號
TPA0402,宜蘭縣冬山鄉廣興村冬山鄉廣興路117號,24.6702943,121.7509864,1.0,1151.0,羅東分局,宜蘭縣冬山鄉廣興村冬山鄉廣興路117號
TPA0281,宜蘭縣冬山鄉南興村冬山路186號,24.6349399,121.7898687,1.0,381.0,羅東分局,宜蘭縣冬山鄉南興村冬山路186號
TPA0284,宜蘭縣冬山鄉大興村自強路16號,24.6325671,121.819051,1.0,100.0,羅東分局,宜蘭縣冬山鄉大興村自強路16號
TPA0286,宜蘭縣冬山鄉大興村龍祥八路2號,24.634042,121.8169429,1.0,582.0,羅東分局,宜蘭縣冬山鄉大興村龍祥八路2號
TPA0289,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,566.0,羅東分局,宜蘭縣冬山鄉大興村龍祥十路2號
TPA0292,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,558.0,羅東分局,宜蘭縣冬山鄉大興村龍祥十路2號
TPA0294,宜蘭縣冬山鄉香和村香中路1號,24.6311951,121.797754,0.0,970.0,羅東分局,宜蘭縣冬山鄉香和村香中路1號
TPA0300,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,761.0,羅東分局,宜蘭縣冬山鄉大興村龍祥十路2號
TPA0302,宜蘭縣冬山鄉大興村自強路41號,24.632302,121.8190225,1.0,158.0,羅東分局,宜蘭縣冬山鄉大興村自強路41號
TPA0304,宜蘭縣冬山鄉大興村自強路31號,24.6323823,121.8219256,1.0,131.0,羅東分局,宜蘭縣冬山鄉大興村自強路31號
TPA0306,宜蘭縣冬山鄉東城村東福路201號,24.6217571,121.8084077,1.0,125.0,羅東分局,宜蘭縣冬山鄉東城村東福路201號
TPA0308,宜蘭縣冬山鄉南興村照安路26號,24.6318151,121.7912871,1.0,252.0,羅東分局,宜蘭縣冬山鄉南興村照安路26號
TPA0311,宜蘭縣冬山鄉珍珠村幸福二路188號,24.654666,121.785352,1.0,1354.0,羅東分局,宜蘭縣冬山鄉珍珠村幸福二路188號
TPA0331,宜蘭縣冬山鄉南興村冬山路一段879號,24.6321683,121.7940223,2.0,692.0,羅東分局,宜蘭縣冬山鄉南興村冬山路一段879號
TPA0356,宜蘭縣冬山鄉大興村龍祥十路2號,24.6262357,121.8133492,1.0,242.0,羅東分局,宜蘭縣冬山鄉大興村龍祥十路2號
TMH0001,宜蘭縣員山鄉逸仙村12鄰大安路121號,24.7416778,121.6977043,1.0,94.0,羅東分局,宜蘭縣員山鄉逸仙村12鄰大安路121號
TOA0076,宜蘭縣壯圍鄉大福村壯濱路6段235巷11號,24.8016921,121.8168567,2.0,727.0,宜蘭分局,宜蘭縣壯圍鄉大福村壯濱路6段235巷11號
TOA0077,宜蘭縣壯圍鄉大福村壯濱路六段278號,24.8026961,121.817,1.0,424.0,礁溪分局,宜蘭縣壯圍鄉大福村壯濱路六段278號
TQA0087,宜蘭縣南澳鄉澳花村和平路38-1號,24.3326999,121.7450235,1.0,248.0,礁溪分局,宜蘭縣南澳鄉澳花村和平路38-1號
TOA0117,宜蘭縣頭城鎮金面里青雲路二段629巷10號,24.84776,121.8125414,1.0,2302.0,蘇澳分局,宜蘭縣頭城鎮金面里青雲路二段629巷10號
TNA0007,宜蘭縣大同鄉太平村泰雅路四段6號,24.5800534,121.4923843,1.0,161.0,礁溪分局,宜蘭縣大同鄉太平村泰雅路四段6號
