類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
一般建築,RW005,烏林里,高雄市仁武區烏林里仁心路312之1號,"22.69369769367856, 120.37395762153707",1,112.0,
一般建築,RW006,竹後里,高雄市仁武區竹後里永宏巷16號,"22.716005463010536, 120.34125458828066",1,54.0,
一般建築,RW007,仁武里,高雄市仁武區工業一路6之1號,"22.701417863108464, 120.34322885438628",1,43.0,
一般建築,RW008,竹後里,高雄市仁武區鳳仁路330號,"22.71394724957353, 120.33762796077409",1,223.0,
一般建築,RW009,竹後里,高雄市仁武區鳳仁路367號,"22.71495690148436, 120.3362981516487",1,15.0,
一般建築,RW010,考潭里,高雄市仁武區考潭里仁心路211號,"22.6868668360039, 120.36500952650199",1,213.0,
一般建築,RW011,八卦里,高雄市仁武區八卦村高楠公路99號,"22.701356325162333, 120.32332034084142",1,366.0,
一般建築,RW012,仁武里,高雄市仁武區工業二路15號,"22.700296357571798, 120.34380954707646",1,417.0,
一般建築,RW013,竹後里,高雄市仁武區竹後里鳳仁路281號,"22.703643981439384, 120.34334862079577",1,1408.0,
一般建築,RW014,竹後里,高雄市仁武區竹後里鳳仁路398之1號,"22.719861192215117, 120.33386390243977",1,213.0,
一般建築,RW016,竹後里,高雄市仁武區竹後里竹門巷153號,"22.70853804613595, 120.33506590417932",1,173.0,
一般建築,RW017,竹後里,高雄市仁武區竹後里水管路101號,"22.705320539511632, 120.33251637874035",1,111.0,
一般建築,RW018,竹後里,高雄市仁武區鳳仁路304號,"22.709048540581694, 120.34097085546628",1,115.0,
一般建築,RW019,竹後里,高雄市仁武區竹後里水管路21號,"22.70708776755514, 120.32971138992926",1,204.0,
一般建築,RW020,竹後里,高雄市仁武區竹後里鳳仁路364號,"22.717944710708114, 120.33481299825492",1,73.0,
一般建築,RW021,竹後里,高雄市仁武區竹後里竹門巷145號,"22.70853835618422, 120.33506534031541",1,100.0,
一般建築,RW022,竹後里,高雄市仁武區竹後村鳳仁路281號,"22.703645123571288, 120.34335887246978",1,187.0,
一般建築,RW023,竹後里,高雄市仁武區竹後里水管路101號,"22.70532910605122, 120.33291568530576",1,75.0,
一般建築,RW024,仁武里,高雄市仁武區鳳仁路225巷1號,"22.698488438511635, 120.34621174538965",1,43.0,
一般建築,RW025,竹後里,高雄市仁武區竹後里竹門巷148號,"22.708756858656756, 120.33366316592425",1,32.0,
一般建築,RW026,烏林里,高雄市仁武區烏林村仁心路252之1號,"22.68868871557065, 120.36700360839444",1,33.0,
一般建築,RW027,仁武里,高雄市仁武區仁武里工業二路21號,"22.699696987365716, 120.34275737357255",1,89.0,
一般建築,RW028,仁武里,高雄市仁武區中正路111號,"22.701724090217894, 120.34828015009107",1,180.0,
一般建築,RW029,竹後里,高雄市仁武區竹後里水管路100號,"22.705705236876746, 120.3350802932651",1,971.0,
一般建築,RW030,竹後里,高雄市仁武區竹後里水管路100號,"22.705477597697193, 120.33367481580405",1,368.0,
一般建築,RW031,竹後里,高雄市仁武區竹後里水管路100號,"22.705358897116927, 120.33561198470194",1,157.0,
一般建築,RW051,竹後里,高雄市仁武區竹後里水管路100號,"22.705690815906415, 120.33395180608498",1,220.0,
一般建築,RW052,竹後里,高雄市仁武區竹後里鳳仁路358號,"22.71772076333156, 120.33529375858333",1,79.0,
一般建築,RW053,仁武里,高雄市仁武區仁武里工業一路14號,"22.70036884050524, 120.34104069713244",1,154.0,
一般建築,RW054,竹後里,高雄市仁武區竹後里水管路100號,"22.70551741973149, 120.33388235040454",1,468.0,
一般建築,RW055,仁武里,高雄市仁武區仁武里中正路115號,"22.701744911350566, 120.34850697311268",1,137.0,
一般建築,RW056,竹後里,高雄市仁武區竹後里竹門巷150之3號,"22.708756432215697, 120.33366197199223",1,122.0,
一般建築,RW057,竹後里,高雄市仁武區竹後里竹門巷150之6號,"22.708759829058565, 120.33359324843565",1,124.0,
一般建築,RW058,竹後里,高雄市仁武區竹後里竹門巷154號,"22.70870111452122, 120.33364102443328",1,119.0,
一般建築,RW059,竹後里,高雄市仁武區竹後里竹門巷151號,"22.708540162754293, 120.33506511540371",1,109.0,
一般建築,RW060,仁武里,高雄市仁武區仁武工業區工業一路14號,"22.700370783670976, 120.34104109700985",1,241.0,
一般建築,RW061,竹後里,高雄市仁武區竹後里竹門巷150號,"22.708758456112445, 120.33366213761525",1,266.0,
一般建築,RW062,竹後里,高雄市仁武區竹後里鳳仁路319號,"22.71155412647814, 120.33848658811442",1,341.0,
一般建築,RW063,竹後里,高雄市仁武區竹後里竹門巷156號,"22.70870500135538, 120.33354443477766",1,26.0,
一般建築,RW064,竹後里,高雄市仁武區竹後里水管路101號,"22.706564535258284, 120.33276844020598",1,941.0,
一般建築,RW065,竹後里,高雄市仁武區竹後里水管路101號,"22.7066494375217, 120.33289908231265",1,810.0,
一般建築,RW066,赤山里,高雄市仁武區澄清巷36號,"22.67043469926665, 120.34740142027687",1,2068.0,
一般建築,RW067,仁武里,高雄市仁武區工業一路6之1號,"22.70141903712878, 120.34322883845316",1,43.0,
一般建築,RW068,竹後里,高雄市仁武區竹後里竹門巷155號,"22.70853956103408, 120.33506459938388",1,30.0,
一般建築,RW069,文武里,高雄市仁武區水管路24號,"22.70618350391452, 120.33053309617848",1,300.0,
一般建築,RW070,高楠里,高雄市仁武區高楠公路94號,"22.702816844113237, 120.32404003847883",1,170.0,
一般建築,RW071,八卦里,高雄市仁武區八卦里高楠公路16號,"22.691238696888586, 120.32172717141827",1,68.0,
一般建築,RW072,高楠里,高雄市仁武區高楠里高楠路32號,"22.698293059993905, 120.323126003051",1,45.0,
一般建築,RW073,竹後里,高雄市仁武區竹後里水管路87號,"22.706588110049502, 120.33125388722623",1,98.0,
一般建築,RW074,竹後里,高雄市仁武區竹後里竹門158號,"22.708711126630178, 120.33366890611728",1,18.0,
一般建築,RW075,竹後里,高雄市仁武區鳳仁路385之9號,"22.7168183820767, 120.33342342519568",1,38.0,
一般建築,RW076,赤山里,高雄市仁武區澄清巷36號,"22.670455064987724, 120.34745783958103",1,1923.0,
一般建築,RW077,竹後里,高雄市仁武區竹後里竹門巷10號,"22.70757504140347, 120.33992574779018",1,37.0,
一般建築,RW078,竹後里,高雄市仁武區鳳仁路365號,"22.714846345698984, 120.33624701760986",1,856.0,
一般建築,RW079,竹後里,高雄市仁武區竹後里水管路100號,"22.70574631292635, 120.33416805958723",1,1800.0,
一般建築,RW080,仁武里,高雄市仁武區工業一路6之1號,"22.70141910269805, 120.34322968683408",1,68.0,
一般建築,RW081,烏林里,高雄市仁武區烏林里仁林路148號,"22.697689021009047, 120.36927505629204",1,485.0,
一般建築,RW082,竹後里,高雄市仁武區竹後里水管路100號,"22.705842032029135, 120.3348282308556",1,131.0,
一般建築,RW083,竹後里,高雄市仁武區鳳仁路385之2號,"22.71678870176072, 120.3334195561833",1,30.0,
一般建築,RW084,竹後里,高雄市仁武區竹後里水管路81號,"22.70666587282179, 120.32986206533809",1,127.0,
一般建築,RW085,竹後里,高雄市仁武區竹後里鳳仁路329之8號,"22.71269122947682, 120.33535463699818",1,20.0,
一般建築,RW086,竹後里,高雄市仁武區竹後里竹門巷162號,"22.708792077325946, 120.33362608155736",1,91.0,
一般建築,RW087,竹後里,高雄市仁武區竹後里鳳仁路329之10號,"22.71336862164605, 120.33487166569871",1,74.0,
一般建築,RW088,竹後里,高雄市仁武區竹後里鳳仁路329之14號,"22.71272098624557, 120.33380988063026",1,38.0,
一般建築,RW089,竹後里,高雄市仁武區竹後里竹門巷8號,"22.707880301118788, 120.34003140546669",1,65.0,
一般建築,RW090,竹後里,高雄市仁武區竹後里鳳仁路329之9號,"22.71328866157353, 120.33473109017993",1,148.0,
一般建築,RW091,仁武里,高雄市仁武區仁武里工業一路1號,"22.701702805966526, 120.34413798393538",1,117.0,
一般建築,RW092,仁武里,高雄市仁武區工業二路12號,"22.699569887949266, 120.34186255225245",1,78.0,
一般建築,RW093,竹後里,高雄市仁武區竹後里永宏巷12號,"22.71568442856754, 120.34061221760551",1,62.0,
一般建築,RW094,竹後里,高雄市仁武區鳳仁路299之7號,"22.708607250251795, 120.34040321883087",1,38.0,
一般建築,RW095,高楠里,高雄市仁武區高楠公路96號,"22.70453831310503, 120.32593490369332",1,1143.0,
一般建築,RW096,竹後里,高雄市仁武區竹後里鳳仁路329之7號,"22.712917251444175, 120.33519505760168",1,507.0,
一般建築,RW097,仁慈里,高雄市仁武區考潭里澄新街148號,"22.67373213372473, 120.3571131750601",1,86.0,
一般建築,RW098,竹後里,高雄市仁武區竹後里鳳仁路329之15號,"22.71315153008356, 120.33500168030204",1,42.0,
一般建築,RW099,仁武里,高雄市仁武區仁心路201號,"22.686196098289848, 120.36463373089853",1,94.0,
一般建築,RW100,高楠里,高雄市仁武區高楠里高楠公路32號,"22.698288994035675, 120.32312282953757",1,860.0,
一般建築,RW101,烏林里,高雄市仁武區鳥林里仁心路311號,"22.692073446336302, 120.3699649276575",1,347.0,
一般建築,RW102,烏林里,高雄市仁武區烏林里仁林路230之2號,"22.699062930870678, 120.38058719333281",1,266.0,
一般建築,RW103,竹後里,高雄市仁武區鳳仁路330號,"22.713947649752622, 120.33762896418368",1,86.0,
一般建築,RW104,竹後里,高雄市仁武區竹後里鳳仁路329之15號,"22.713165572619157, 120.33497187354088",1,129.0,
一般建築,RW105,竹後里,高雄市仁武區竹後里鳳仁路385號,"22.716819560187858, 120.33342346040028",1,252.0,
一般建築,RW106,竹後里,高雄市仁武區鳳仁路253號,"22.69912544784444, 120.34619380216216",1,265.0,
一般建築,RW107,仁武里,高雄市仁武區仁武里中華路177號,"22.699767688033752, 120.35017415281504",1,2304.0,
一般建築,RW108,仁武里,高雄市仁武區仁武里中華路197巷34號,"22.701180515042854, 120.35037450443609",1,526.0,
一般建築,RW109,仁武里,高雄市仁武區仁武里中華路197巷6號,"22.70050684231826, 120.35052479228824",1,531.0,
一般建築,RW110,後安里,高雄市仁武區後安里後庄巷56之5號,"22.712213244499313, 120.34236616088448",1,38.0,
一般建築,RW111,竹後里,高雄市仁武區竹後里水管路87號,"22.706586205151194, 120.33125540342783",1,289.0,
一般建築,RW112,烏林里,高雄市仁武區烏林里仁心路251號,"22.688700029906386, 120.36685749398082",1,37.0,
一般建築,RW113,高楠里,高雄市仁武區高楠里高楠三街36號,"22.692214847236908, 120.3234021987353",1,32.0,
一般建築,RW114,竹後里,高雄市仁武區竹後里竹門巷161附弄6號,"22.711538314711092, 120.33191738803887",1,43.0,
一般建築,RW115,仁慈里,高雄市仁武區仁慈里澄新九街20號,"22.672811164001775, 120.35664033211448",1,17.0,
一般建築,RW116,仁慈里,高雄市仁武區仁慈里澄新九街18號,"22.672845098509928, 120.35661258869241",1,15.0,
一般建築,RW117,仁慈里,高雄市仁武區仁慈里澄新九街16號,"22.67290177371331, 120.3565975819297",1,15.0,
一般建築,RW118,考潭里,高雄市仁武區仁慈里澄新九街12號,"22.67291119878323, 120.3565971463475",1,17.0,
學校,RW119,仁武里,高雄市仁武區仁林路20號,"22.703066217672596, 120.35595311780472",1,3174.0,
一般建築,RW120,大灣里,高雄市仁武區大灣里仁雄路280號,"22.675250220112726, 120.33682090926327",1,176.0,
一般建築,RW121,灣內里,高雄市仁武區灣村仁孝路14巷1號,"22.677798682626495, 120.3545853153114",1,1046.0,
一般建築,RW122,仁武里,高雄市仁武區仁武村仁信巷203號,"22.703427115130076, 120.34507392387809",1,335.0,
一般建築,RW123,大灣里,高雄市仁武區大灣里八德南路469號,"22.677741184074133, 120.3409542614174",1,38.0,
一般建築,RW124,高楠里,高雄市仁武區高楠公路100號,"22.70384436303964, 120.3242185947338",1,672.0,
一般建築,RW125,竹後里,高雄市仁武區竹後里竹門巷161附弄18之4號,"22.71271183697382, 120.33202907242477",1,43.0,
一般建築,RW126,竹後里,高雄市仁武區鳳仁路329之17號,"22.71268728959256, 120.33533906858591",1,192.0,
一般建築,RW127,仁武里,高雄市仁武區工業一路6之1號,"22.70142023707701, 120.34322937841263",1,71.0,
一般建築,RW128,大灣里,高雄市仁武區大灣村仁雄路330巷1號,"22.67453576433059, 120.33574678670605",1,320.0,
一般建築,RW129,考潭里,高雄市仁武區考潭村22鄰鳳仁路5巷70號,"22.674168130972337, 120.35919420788379",1,1141.0,
一般建築,RW130,仁武里,高雄市仁武區工業一路16號,"22.699826113576613, 120.34086910730397",1,219.0,
一般建築,RW131,赤山里,高雄市仁武區澄清巷36號,"22.670409184289966, 120.3473803268727",1,788.0,
一般建築,RW133,竹後里,高雄市仁武區竹後里竹門巷1619附弄18之6號,"22.712720616498874, 120.33239312683331",1,127.0,
一般建築,RW134,文武里,高雄市仁武區文武里中正路416號,"22.709267089186305, 120.35318507740745",1,2876.0,
學校,RW135,仁武里,高雄市仁武區中正路94號,"22.701764395823748, 120.34947348080365",1,406.0,
一般建築,RW136,大灣里,高雄市仁武區大灣里仁雄路486之7號,"22.673531423820407, 120.3330809997369",1,1305.0,
一般建築,RW137,八卦里,高雄市仁武區八卦里八德一路384巷37號,"22.692501105727633, 120.33398945822047",1,646.0,
一般建築,RW138,灣內里,高雄市仁武區灣內村仁雅街58號,"22.67608707816394, 120.35552480813385",1,1108.0,
一般建築,RW139,竹後里,高雄市仁武區竹後里鳳仁路399號,"22.71870752702309, 120.33348690059259",1,127.0,
行政機關,RW140,仁武里,高雄市仁武區中正路80號,"22.701094386260227, 120.34773508720275",1,1366.0,
一般建築,RW141,仁武里,高雄市仁武區仁武里工業二路2號,"22.701232882505543, 120.34475391950768",1,316.0,
一般建築,RW142,竹後里,高雄市仁武區竹東路32號,"22.706889709522248, 120.33954339755084",1,65.0,
一般建築,RW143,灣內里,高雄市仁武區灣內里澄合一街27號,"22.676847266400525, 120.3523126049794",1,375.0,
一般建築,RW144,竹後里,高雄市仁武區竹後里安樂四街81號,"22.707286802665816, 120.34625470753708",1,2755.0,
一般建築,RW145,竹後里,高雄市仁武區竹後里竹工3巷40號,"22.713991997338212, 120.33173404569392",1,363.0,
一般建築,RW146,灣內里,高雄市仁武區灣內里仁山街52號,"22.67649063858668, 120.35588582553255",1,148.0,
一般建築,RW147,灣內里,高雄市仁武區灣內里仁山街52號,"22.676585782771028, 120.3559012572024",1,172.0,
一般建築,RW148,考潭里,高雄市仁武區考潭里仁心路博愛巷6弄1號,"22.68495838960117, 120.36833489734101",1,2011.0,
行政機關,RW149,文武里,高雄市仁武區文武里中正路451號,"22.713010663252927, 120.35339922179735",1,1344.0,
一般建築,RW150,仁慈里,高雄市仁武區仁慈路35巷62號,"22.670603526604562, 120.35957395177537",1,821.0,
一般建築,RW151,竹後里,高雄市仁武區竹後里鳳仁路397號,"22.717863262535918, 120.33389540451921",1,193.0,
一般建築,RW152,高楠里,高雄市仁武區高楠里高楠公路36號,"22.698509991033593, 120.32310242852365",1,231.0,
一般建築,RW153,灣內里,高雄市仁武區灣內里仁忠路176號,"22.67978990271585, 120.35474273395137",1,402.0,
一般建築,RW154,八卦里,高雄市仁武區八卦村永新四街181號,"22.68536285779095, 120.33371140875737",1,5553.0,
一般建築,RW155,八卦里,高雄市仁武區八卦里永仁街102巷11號,"22.682083134538818, 120.33067432138387",1,1715.0,
一般建築,RW156,八卦里,高雄市仁武區八卦里永仁街106-136號,"22.682212325444613, 120.33089560741534",1,1851.0,
一般建築,RW157,仁武里,高雄市仁武區仁武里中正路94號,"22.701538862313893, 120.34919345022078",1,1438.0,
一般建築,RW158,竹後里,高雄市仁武區竹後里竹楠路250號,"22.71026513959142, 120.33468845944131",1,931.0,
一般建築,RW159,竹後里,高雄市仁武區竹後里鳳仁路299之2號,"22.70862943887811, 120.34042123296449",1,482.0,
一般建築,RW160,竹後里,高雄市仁武區竹後里鳳仁路299之3號,"22.708554483445173, 120.34036551576932",1,388.0,
學校,RW161,仁武里,高雄市仁武區中正路94號,"22.70140962331853, 120.34846428704192",1,1007.0,
一般建築,RW162,竹後里,高雄市仁武區竹後里鳳仁路373號,"22.71550272563603, 120.33586879803866",1,38.0,
一般建築,RW163,烏林里,高雄市仁武區烏林里仁心路310號,"22.69357826202504, 120.37288220957839",1,418.0,
一般建築,RW164,高楠里,高雄市仁武區高楠公路36號,"22.69845922420958, 120.32316107306418",1,451.0,
一般建築,RW165,文武里,高雄市仁武區水管路95號,"22.70642817702354, 120.32619375929819",1,1045.0,
一般建築,RW166,仁武里,高雄市仁武區仁和里鳳仁路15之6號,"22.70440650715978, 120.34239208127497",1,608.0,
一般建築,RW167,赤山里,高雄市仁武區赤山村仁雄路98號,"22.681147576403042, 120.35331382523434",1,2481.0,
一般建築,RW168,烏林里,高雄市仁武區烏林村林森巷23號,"22.69807746483802, 120.373271097927",1,864.0,
一般建築,RW169,文武里,"高雄市仁武區文武村2水管路三段69巷69號 (有2棟)","22.707493880447835, 120.35606371235814",1,197.0,
一般建築,RW170,文武里,"高雄市仁武區文武村2水管路三段69巷69號 (有2棟)","22.707477079243287, 120.35558980811102",1,210.0,
一般建築,RW171,五和里,"高雄市仁武區五和里永昌一街72號 (有2棟)","22.691636435153853, 120.33011797517678",1,640.0,
一般建築,RW172,五和里,"高雄市仁武區五和里永昌一街72號 (有2棟)","22.69169208872398, 120.32999732935588",1,1176.0,
一般建築,RW173,仁武里,高雄市仁武區中正路137號,"22.701912203314542, 120.349443624597",1,579.0,
一般建築,RW174,八卦里,高雄市仁武區澄德路23號,"22.683405075545593, 120.34532166786495",1.2.,6275.0,
一般建築,RW175,八卦里,高雄市仁武區京吉三路103號,"22.684472703463737, 120.34218477662878",1.2.,6464.0,
一般建築,RW176,大灣里,高雄市仁武區大智二街160號,"22.676854680893204, 120.3389943921351",1,145.0,
一般建築,RW177,竹後里,高雄市仁武區竹楠路51號,"22.712320005256643, 120.33686419525228",1,388.0,
一般建築,RW178,大灣里,高雄市仁武區大豐街172號,"22.674168700054548, 120.33728062177578",1.2.,4366.0,
一般建築,RW179,八卦里,高雄市仁武區八德西路2015號,"22.68912099377976, 120.3383322174191",1,152.0,
一般建築,RW180,仁慈里,高雄市仁武區慈惠八街130號,"22.67407912212801, 120.35260668133891",2,2114.0,
一般建築,RW181,灣內里,高雄市仁武區名光街72號,"22.686599549325674, 120.34979761959559",1.2.,5608.0,
一般建築,RW182,赤山里,高雄市仁武區澄仁西街263號,"22.680079912442526, 120.34243618027263",1,1348.0,
一般建築,RW183,五和里,高雄市仁武區五和里八德北路728號,"22.692897152066205, 120.33740595174682",1.2.,2843.0,
一般建築,RW184,八卦里,高雄市仁武區京吉二路39號,"22.683971758534803, 120.343918418361",1,3714.0,
一般建築,RW185,八卦里,高雄市仁武區八德東路188號,"22.68565207440792, 120.34247869046077",1.2.,8461.0,
一般建築,RW186,灣內里,高雄市仁武區灣內里名湖街161號,"22.68604839176893, 120.3473056522955",1,2249.0,
一般建築,RW187,八卦里,高雄市仁武區八卦里同和路12號,"22.692555228045812, 120.334259777174",1.2.,4212.0,
一般建築,RW188,赤山里,高雄市仁武區赤山里勇全路102號,"22.672793442808544, 120.34548562474707",1.2.,7971.0,
一般建築,RW189,八卦里,高雄市仁武區八德南路177號,"22.672305043020295, 120.34301917582432",1.2.3.,6171.0,
一般建築,RW190,赤山里,高雄市仁武區仁勇路516號,"22.671030230335763, 120.34724296163441",1.2.3.,12566.0,
一般建築,RW191,八卦里,高雄市仁武區京吉二路192號,"22.68295070816612, 120.34104200875096",1.2.3.,7421.0,
一般建築,RW192,高楠里,高雄市仁武區霞海中街23號,"22.688209903917947, 120.32422591114513",1,6318.0,
一般建築,RW193,赤山里,高雄市仁武區赤誠街152號,"22.67426754040996, 120.34556832643514",1,600.0,
一般建築,RW194,八卦里,高雄市仁武區八德南路117號,"22.683179423818736, 120.33979771091983",1.2.3.,3924.0,
一般建築,RW195,八卦里,高雄市仁武區八德東路232號,"22.68579897073675, 120.34297083085922",1,6492.0,
一般建築,RW196,大灣里,高雄市仁武區勇全路236號,"22.674191381989242, 120.34165986701315",1.2.,4842.0,
一般建築,RW197,八卦里,高雄市仁武區京文街92號,"22.68069076443392, 120.3343087136827",1.2.3.,11624.0,
一般建築,RW198,大灣里,高雄市仁武區大春街178號,"22.67634306395816, 120.33426710073226",1,3836.0,
一般建築,RW199,八卦里,高雄市仁武區北屋北街169號,"22.682106720093607, 120.33497620833792",1.2.3.,11025.0,
一般建築,RW200,大灣里,高雄市仁武區仁孝路407巷52號,"22.674726771590215, 120.34340104051738",1.2.3.,6171.0,
一般建築,NS001,鳥松里,高雄市鳥松區鳥松里大埤路36號,"22.65877549757438, 120.3609537688026",1,1657.0,
一般建築,NS002,大華里,高雄市鳥松區大華里山腳路21號,"22.6536564023867, 120.34462576415469",1,58.0,
一般建築,NS003,大華里,高雄市鳥松區大華里山腳路23號,"22.653696968453062, 120.34464443032327",1,58.0,
一般建築,NS004,大華里,高雄市鳥松區圓山路7之10號,"22.65250782258643, 120.34676929581295",1,152.0,
一般建築,NS005,大華里,高雄市鳥松區大埤路39號,"22.651977494452247, 120.34956823953523",1,951.0,
一般建築,NS006,鳥松里,高雄市鳥松區鳥松里大埤路29之63號,"22.6574566016292, 120.35987048002653",1,1669.0,
一般建築,NS007,鳥松里,高雄市鳥松區鳥松里大埤路29之273號,"22.65739003970486, 120.35986559480149",1,575.0,
一般建築,NS008,仁美里,高雄市鳥松區仁美里學堂路2之1號,"22.65814280063221, 120.39419104634747",1,93.0,
一般建築,NS009,大華里,高雄市鳥松區大華村球場路168號,"22.657518735609145, 120.34101353162383",1,95.0,
一般建築,NS010,大華里,高雄市鳥松區大華里圓山路1之8號,"22.65118102738762, 120.34751805242341",1,53.0,
一般建築,NS011,大華里,高雄市鳥松區大華里圓山路1之9號,"22.651140858523025, 120.347426418357",1,26.0,
一般建築,NS012,大華里,高雄市鳥松區大華里圓山路1之10號,"22.651098575494977, 120.34732714811841",1,26.0,
一般建築,NS013,大華里,高雄市鳥松區大華里圓山路1之11號,"22.65106052075859, 120.34721718723875",1,43.0,
一般建築,NS014,大華里,高雄市鳥松區大華里圓山路1號,"22.651258895208006, 120.34739303198928",1,211.0,
一般建築,NS015,大華里,高雄市鳥松區大華里圓山路1之7號,"22.651111643931124, 120.34749627265475",1,210.0,
一般建築,NS016,大華里,高雄市鳥松區大埤路涵碧巷13號,"22.65924561972685, 120.36060904918695",1,515.0,
一般建築,NS017,鳥松里,高雄市鳥松區鳥松里大埤路123號,"22.649004445183213, 120.35517009574977",1,213.0,
一般建築,NS018,鳥松里,高雄市鳥松區鳥松里大埤路123號,"22.649735363362772, 120.35614481274153",1,43837.0,
一般建築,NS019,鳥松里,高雄市鳥松區鳥松里大埤南路42號,"22.652172268128425, 120.34960305216404",1,249.0,
一般建築,NS020,鳥松里,高雄市鳥松區鳥松里大埤路123之3號,"22.65018293321235, 120.35681175680305",1,2833.0,
一般建築,NS021,大華里,高雄市鳥松區大華里圓山路25號,"22.655477156006736, 120.34483759526734",1,213.0,
一般建築,NS022,鳥松里,高雄市鳥松區鳥松里大埤路123之4號,"22.64983806856644, 120.35750514633216",1,2436.0,
一般建築,NS023,鳥松里,高雄市鳥松區鳥松里大埤路123號,"22.64928596063284, 120.35435665560216",1,973.0,
一般建築,NS024,鳥松里,高雄市鳥松區鳥松里大埤路123之1號,"22.649000749804287, 120.35653222681775",1,2574.0,
一般建築,NS025,大華里,高雄市鳥松區圓山路2號,"22.65690160969702, 120.34425853353805",1.2.,4795.0,
一般建築,NS026,鳥松里,高雄市鳥松區大埤路27之66號,"22.657720572124507, 120.35974966952247",1,933.0,
一般建築,NS027,鳥松里,高雄市鳥松區鳥松里大仁北路10號,"22.66313072626904, 120.36245621165571",1,276.0,
一般建築,NS028,大華里,高雄市鳥松區澄清路840號,"22.648995884540383, 120.34942600517476",1,519.0,
一般建築,NS029,大華里,高雄市鳥松區大華里澄明街200號,"22.650925460451788, 120.3391087766417",1,698.0,
一般建築,NS030,大華里,高雄市鳥松區大華村1球場路2號,"22.654891881586064, 120.33532635462795",1,3543.0,
一般建築,NS031,鳥松里,高雄市鳥松區鳥松里文海街12號之1,"22.66220197844352, 120.35976274435349",2,1698.0,
一般建築,NS032,大華里,高雄市鳥松區大華里球場路138之1號,"22.657250542036895, 120.33979692193542",1,133.0,
一般建築,NS033,鳥松里,高雄市鳥松區鳥松里松埔北巷11之217號,"22.665813693056425, 120.37155442326392",1,2802.0,
一般建築,NS034,鳥松里,高雄市鳥松區鳥松里松埔北巷9之40號,"22.670395854441054, 120.37910382410324",1,1819.0,
一般建築,NS035,大華里,高雄市鳥松區大埤路32號,"22.65359885385725, 120.35533174686503",1,366.0,
一般建築,NS036,大華里,高雄市鳥松區澄清路840號,"22.64916051488673, 120.34983131275358",1,2883.0,
一般建築,NS037,大華里,高雄市鳥松區大華里本館路46巷3弄3號,"22.65112677000111, 120.34227750817954",1,1239.0,
一般建築,NS038,大華里,高雄市鳥松區大華里本館路46巷4弄2號,"22.651221451036545, 120.34234389285314",1,872.0,
一般建築,NS039,鳥松里,高雄市鳥松區鳥松里大埤路123之6號,"22.647749051208237, 120.35811830704222",1,11512.0,
一般建築,NS040,大華里,高雄市鳥松區大華里圓山路2之12號,"22.656999485702677, 120.3441095831553",1,465.0,
一般建築,NS041,仁美里,高雄市鳥松區仁美里美山路77巷27號,"22.64521795377523, 120.38464210039085",1,60.0,
一般建築,NS042,大華里,高雄市鳥松區大華里本館路19號,"22.649021059542708, 120.34470913264666",1,460.0,
一般建築,NS043,鳥松里,高雄市鳥松區鳥松里大埤路115號,"22.652996000864036, 120.35861455685739",1,3479.0,
一般建築,NS044,鳥松里,高雄市鳥松區鳥松里大埤路117號,"22.652121510265275, 120.35799321344624",1,4282.0,
一般建築,NS045,鳥松里,高雄市鳥松區鳥松村松埔北巷4之181號,"22.666207120771336, 120.37196008855861",1,5109.0,
一般建築,NS046,鳥松里,高雄市鳥松區鳥松里大仁東路18號,"22.66111120260611, 120.36288451650087",1,1102.0,
一般建築,NS047,夢裡里,高雄市鳥松區夢裡里濱湖路323號,"22.66474698069585, 120.35695182083259",2,8101.0,
一般建築,NS048,鳥松里,高雄市鳥松區中正路177巷1之3號,"22.656232103901917, 120.36467860719185",1,1596.0,
一般建築,NS049,鳥松里,高雄市鳥松區鳥松村大仁南路77號,"22.660341138011407, 120.36142735568514",1,916.0,
一般建築,NS050,鳥松里,高雄市鳥松區鳥松村大仁南路77號,"22.660413675259196, 120.3611509901171",1,3130.0,
一般建築,NS051,大華里,高雄市鳥松區澄清路840號,"22.651233764765387, 120.34984611871982",2,1636.0,
一般建築,NS052,大華里,高雄市鳥松區澄清路840號,"22.651338601752894, 120.3498016667905",1,1745.0,
一般建築,NS053,夢裡里,高雄市鳥松區夢裡村明湖路100號,"22.66595532957537, 120.35399926276837",3,2797.0,
一般建築,NS054,夢裡里,高雄市鳥松區夢裡里育英街109巷15號,"22.666537452916508, 120.35903061752157",1,2519.0,
一般建築,NS055,鳥松里,高雄市鳥松區明湖路89之19號,"22.66537367421869, 120.35421647224426",1,17502.0,
一般建築,NS056,夢裡里,高雄市鳥松區夢裡里澄湖路208巷1號,"22.664891775251647, 120.35322920055287",3.4.,18216.0,
一般建築,NS057,夢裡里,高雄市鳥松區夢裡村澄湖路123巷6號,"22.66731790279742, 120.35578152421647",1,6698.0,
一般建築,NS058,鳥松里,高雄市鳥松區濱湖路302號,"22.664205552022253, 120.35760144603887",1,1970.0,
一般建築,NS059,大華里,高雄市鳥松區澄清路840號,"22.65050404643975, 120.34947385992125",2,1822.0,
一般建築,NS060,夢裡里,高雄市鳥松區夢裡里澄湖路217號B,"22.665308776927144, 120.35313276693614",1,4212.0,
一般建築,NS061,大華里,高雄市鳥松區大華里圓山路33號,"22.657368739049563, 120.34299187475146",2.3.,5405.0,
