類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
大福金座,DD02000001,茂林里,新北市石門區茂林里坪林31-1號,1.0,1027.0,乾華派出所,,121.595,25.2609
御園私人住宅大樓,DD03000001,萬里里,新北市萬里區萬里里瑪鋉路30巷30至36號,1.0,802.0,萬里分駐所,,121.6906,25.1765
夏綠蒂社區,DD03000003,龜吼里,新北市萬里區龜吼里新墾丁路162號,1.0,276.0,萬里分駐所,,121.6776,25.1949
仁愛之家,DD03000004,龜吼里,新北市萬里區龜吼里玉田路61號,1.0,627.0,萬里分駐所,,121.6806,25.1935
市立圖書館萬里分館,DD03000005,萬里里,新北市萬里區萬里里瑪鋉路221號,1.0,590.0,萬里分駐所,,121.6897,25.1798
群策翡翠灣飯店,DD03000007,龜吼里,新北市萬里區龜吼里海景路1號,1.0,389.0,萬里分駐所,,121.684,25.1912
群策翡翠灣飯店,DD03000008,龜吼里,新北市萬里區龜吼里海景路1號,1.0,317.0,萬里分駐所,,121.6831,25.191
三普夢想家社區,DD03000009,龜吼里,新北市萬里區龜吼里玉田路2號,1.0,993.0,萬里分駐所,,121.6803,25.1874
公寓,DD03000010,萬里里,新北市萬里區萬里里瑪鋉頂街40號,1.0,162.0,萬里分駐所,,121.6892,25.1786
台北邁阿密,DD03000011,龜吼里,新北市萬里區玉田路79號,1.0,1193.0,萬里分駐所,,121.6799,25.1929
喜凱亞渡假村,DD03000012,龜吼里,新北市萬里區龜吼里新墾丁路42號,1.0,490.0,萬里分駐所,,121.6793,25.1941
喜凱亞渡假村,DD03000013,龜吼里,新北市萬里區龜吼里新墾丁路22號,1.0,1132.0,萬里分駐所,,121.6801,25.1938
萬里國小,DD03000014,萬里里,新北市萬里區萬里里瑪鋉路18號,1.0,442.0,萬里分駐所,,121.6882,25.1762
萬里國小,DD03000015,萬里里,新北市萬里區萬里里瑪鋉路18號,1.0,703.0,萬里分駐所,,121.6882,25.1762
薆悅酒店,DD04000001,野柳里,新北市萬里區野柳里港東路162號之2,1.0,778.0,野柳派出所,,121.6901,25.2041
海洋世界,DD04000002,野柳里,新北市萬里區野柳里港東路167號3,1.0,2220.0,野柳派出所,,121.6911,25.2052
私人住宅大樓,DD04000003,野柳里,新北市萬里區野柳里港東路7號,1.0,273.0,野柳派出所,,121.688,25.2042
私人住宅大樓,DD04000007,野柳里,新北市萬里區野柳里港東路112號1,1.0,138.0,野柳派出所,,121.6909,25.1788
公寓,DD04000008,野柳里,新北市萬里區野柳里港東路3巷1號,1.0,1183.0,野柳派出所,,121.6872,25.2025
野柳漁會,DD04000009,野柳里,新北市萬里區野柳里港西路56號1,1.0,639.0,野柳派出所,,121.6858,25.2032
野柳國小,DD04000010,野柳里,新北市萬里區野柳里港東路167號,1.0,561.0,野柳派出所,,121.6894,25.2056
璟鋒,DD05000001,大鵬里,新北市萬里區大鵬里加投路247號-3,1.0,57.0,大鵬派出所,,121.6447,25.2178
沐舍溫泉酒店,DD05000002,大鵬里,新北市萬里區大鵬里加投路166號1,1.0,963.0,大鵬派出所,,121.6434,25.2153
金緞工業,DD06000001,崁腳里,新北市萬里區崁腳里內中福4號,1.0,46.0,崁腳派出所,,121.6676,25.1652
陽明山國家山莊,DD07000001,重和里,新北市金山區重和里山城路90巷16號,1.0,1859.0,重光派出所,,121.5992,25.2
天籟度假酒店,DD07000002,重和里,新北市金山區重和里名流路1之7號,2.0,1840.0,重光派出所,,121.5952,25.2021
天籟星鑽,DD07000003,重和里,新北市金山區重和里山城路89巷1-6號,1.0,195.0,重光派出所,,121.5987,25.1999
天籟箱根,DD07000004,重和里,新北市金山區重和里山城路91號,1.0,1253.0,重光派出所,,121.5989,25.2
法鼓山,DD07000005,三界里,新北市金山區三界里法鼓路555號,1.0,982.0,重光派出所,,121.615,25.2397
法鼓山,DD07000006,三界里,新北市金山區三界里法鼓路575號,2.0,1735.0,重光派出所,,121.6139,25.2403
中角國小,DD08000001,萬壽里,新北市金山區海興路49號,1.0,98.0,中角派出所,,121.6306,25.2398
法鼓山,DD08000002,西湖里,新北市金山區西湖里法鼓路610號,2.0,1061.0,中角派出所,,121.6162,25.2411
法鼓山,DD08000003,西湖里,新北市金山區西湖里法鼓路650號,1.0,137.0,中角派出所,,121.6148,25.2425
法鼓山,DD08000004,西湖里,新北市金山區西湖里法鼓路620號,1.0,104.0,中角派出所,,121.6155,25.2417
市民活動中心,DD09000001,石門里,新北市石門區石門里石門街1號之1,1.0,96.0,石門分駐所,,121.5659,25.2912
石門國中,DD09000005,石門里,新北市石門區石門里中央路1號9,1.0,76.0,石門分駐所,,121.5645,25.2912
石門國小,DD09000007,尖鹿里,新北市石門區尖鹿里中央路9號,1.0,94.0,石門分駐所,,121.5671,25.2919
石門區老人會,DD0A000003,老梅里,新北市石門區老梅里公地44號,1.0,125.0,老梅派出所,,121.5456,25.2897
嘉祿工業公司,DD0A000004,德茂里,新北市石門區德茂里下員坑路50號1,1.0,121.0,老梅派出所,,121.512,25.2853
老梅國小,DD0A000005,老梅里,新北市石門區老梅里老梅路10號,1.0,192.0,老梅派出所,,121.5438,25.2895
