電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
NS067,太子圓山B棟,鳥松區,大華里,高雄市鳥松區大華里和盛東街21號,1,1427.0,仁武分局
NS068,社區大樓,鳥松區,大華里,高雄市鳥松區大華里圓山路31號,1.2.3.,1296.0,仁武分局
NS069,鳯凰圓山大樓,鳥松區,大華里,高雄市鳥松區大華里圓山北路9號,2,908.0,仁武分局
NS070,正修科大,鳥松區,鳥松里,高雄市鳥松區鳥松里澄清路840號,1,1501.0,仁武分局
NS071,麗鴻科技公司,鳥松區,大華里,高雄市鳥松區大華里本館路76之1號,1,536.0,仁武分局
NS072,湖畔城堡,鳥松區,夢裡里,高雄市鳥松區夢裡里明湖路82號,1,1236.0,仁武分局
NS073,長庚醫院,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路127號,2,5794.0,仁武分局
NS074,澄湖高峰會,鳥松區,夢裡里,高雄市鳥松區夢裡里澄湖路192號,1,1262.0,仁武分局
NS075,社區大樓,鳥松區,大華里,高雄市鳥松區大華里大華路37號,1.2.,4826.0,仁武分局
NS076,圓山大院,鳥松區,大華里,高雄市鳥松區大華里澄明街208號之1,1,3138.0,仁武分局
NS077,頤湖苑,鳥松區,鳥松里,高雄市鳥松區鳥松里公園路1號,1.2.3.,1730.0,仁武分局
RW211,社區大樓,仁武區,灣內里,高雄市仁武區灣內里名山10街165號,1.2,2863.0,仁武分局
RW212,社區大樓,仁武區,八卦里,高雄市仁武區八卦里八德東路236號,1.2.3,12243.0,仁武分局
