類別,編號,里別,防空避難設備地址,Location,地下層數位址,可容納人數,備註
一般建築,D1038,過溪里,高雄市大寮區過溪里過溪路52之4號,"22.57546409,120.417424325017",1,256.0,
一般建築,D1039,過溪里,高雄市大寮區過溪里過溪路5之11號,"22.57553659,120.417163767345",1,1289.0,
一般建築,D1040,過溪里,高雄市大寮區過溪里鳳林二路546號,"22.5768965,120.409147567345",1,240.0,
一般建築,D1041,鳳芸里,高雄市林園區鳳芸里鳳芸二路95巷98號,"22.48831791,120.398671325015",1,430.0,
一般建築,D1042,廣應里,高雄市林園區廣應里東林西路298巷78號,"22.5061536,120.388327925015",1,643.0,
一般建築,D1043,廣應里,高雄市林園區廣應里東林西路360號,"22.503844,120.386635",1,483.0,
一般建築,D1044,廣應里,高雄市林園區王公里東林西路364巷10號,"22.504182,120.386519",1,336.0,
一般建築,D1045,潮寮里,高雄市大寮區大寮里大有一街12號,"22.588826,120.430352",1,192.0,
一般建築,D1046,潮寮里,高雄市大寮區大寮里大有一街13號,"22.588301,120.42797",1,287.0,
一般建築,D1047,潮寮里,高雄市大寮區大寮里大有一街14號,"22.5889726,120.430240167345",1,221.0,
一般建築,D1048,潮寮里,高雄市大寮區大寮里大有一街32號,"22.588995,120.424431",1,412.0,
一般建築,D1049,潮寮里,高雄市大寮區大寮里大有二街1號,"22.587226,120.428473",1,160.0,
一般建築,D1050,潮寮里,高雄市大寮區大寮里大有二街20號,"22.587838,120.425556",1,343.0,
一般建築,D1051,潮寮里,高雄市大寮區大寮里大有二街27號,"22.587149,120.424544",1,135.0,
一般建築,D1052,潮寮里,高雄市大寮區大寮里大有二街4號,"22.587837,120.427812",1,204.0,
一般建築,D1053,潮寮里,高雄市大寮區大寮里大有三街15號,"22.585813,120.425344",1,276.0,
一般建築,D1054,潮寮里,高雄市大寮區大寮里大有三街3號,"22.585753,120.427719",1,190.0,
一般建築,D1055,潮寮里,高雄市大寮區大寮里大有三街5號,"22.58575,120.427295",1,209.0,
一般建築,D1056,潮寮里,高雄市大寮區大寮里大有四街13號,"22.584515,120.424867",1,458.0,
一般建築,D1057,潮寮里,高雄市大寮區大寮里大有四街3號,"22.584534,120.427622",1,219.0,
一般建築,D1058,潮寮里,高雄市大寮區大寮里大有四街7號,"22.584629,120.426078",1,319.0,
一般建築,D1059,潮寮里,高雄市大寮區大寮里大業街19號,"22.58368249,120.430469167345",1,842.0,
一般建築,D1060,潮寮里,高雄市大寮區大寮里大業街38號,"22.586008,120.4314",1,266.0,
一般建築,D1061,潮寮里,高雄市大寮區大寮里大業街42號,"22.587036,120.431368",1,238.0,
一般建築,D1062,潮寮里,高雄市大寮區大寮里利民街22號,"22.587776,120.434635",1,231.0,
一般建築,D1063,潮寮里,高雄市大寮區大寮里華中路44之2號,"22.58686559,120.428870073463",1,373.0,
一般建築,D1064,潮寮里,高雄市大寮區大寮里華東路43號,"22.588246,120.432903",1,213.0,
一般建築,D1065,潮寮里,高雄市大寮區大寮里裕民街30號,"22.590833,120.435334",1,284.0,
一般建築,D1066,潮寮里,高雄市大寮區大寮里裕民街37號,"22.5894,120.435287",1,187.0,
一般建築,D1067,潮寮里,高雄市大寮區潮寮里大有一街20號,"22.588911,120.427446",1,1160.0,
一般建築,D1068,潮寮里,高雄市大寮區潮寮里大有二街11號,"22.587071,120.426741",1,108.0,
一般建築,D1069,潮寮里,高雄市大寮區潮寮里大發工業區興業路40號,"22.589762,120.42413",1,424.0,
一般建築,D1070,潮寮里,高雄市大寮區潮寮里大業街5號,"22.580589,120.430063",2,5586.0,
一般建築,D1071,潮寮里,高雄市大寮區潮寮里田單三街8號,"22.575282,120.43087",1,111.0,
一般建築,D1072,潮寮里,高雄市大寮區潮寮里田單五街6號,"22.5732149,120.431690567345",1,140.0,
一般建築,D1073,潮寮里,高雄市大寮區潮寮里建業路29號,"22.570563,120.421535",1,799.0,
一般建築,D1074,潮寮里,高雄市大寮區潮寮里華中路1號,"22.582401,120.429272",1,245.0,
一般建築,D1075,潮寮里,高雄市大寮區潮寮里華中路1號,"22.58239056393375, 120.42919150417059",1,262.0,
一般建築,D1076,潮寮里,高雄市大寮區潮寮里華東路28號,"22.579488,120.433719",1,1074.0,
一般建築,D1077,潮寮里,高雄市大寮區潮寮里潮寮路51之9號,"22.563414,120.425175",1,347.0,
學校,D1078,潮寮里,高雄市大寮區潮寮里潮寮路61號,"22.565715,120.425144",1,923.0,
一般建築,D1079,廈莊里,高雄市小港區廈莊里9鄰孔鳳路464號,"22.581544,120.360009",1,14.0,
一般建築,D1080,廈莊里,高雄市小港區廈莊里9鄰孔鳳路466號,"22.581544,120.359967",1,14.0,
一般建築,D1081,廈莊里,高雄市小港區廈莊里9鄰孔鳳路468號,"22.581544,120.359905",1,49.0,
一般建築,D1082,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷1號,"22.581679,120.359778",1,12.0,
一般建築,D1083,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷2號,"22.581679,120.359906",1,14.0,
一般建築,D1084,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷3號,"22.581716,120.359781",1,12.0,
一般建築,D1085,廈莊里,高雄市小港區廈莊里9鄰孔鳳路470巷4號,"22.581716,120.359904",1,14.0,
一般建築,D1086,廈莊里,高雄市小港區廈莊里9鄰孔鳳路472號,"22.581544,120.35978",1,43.0,
一般建築,D1087,廈莊里,高雄市小港區廈莊里9鄰孔鳳路474號,"22.581544,120.359725",1,13.0,
一般建築,D1088,廈莊里,高雄市小港區廈莊里9鄰孔鳳路476號,"22.581544,120.359689",1,13.0,
一般建築,D1089,廈莊里,高雄市小港區廈莊里9鄰孔鳳路478號,"22.581551,120.359652",1,13.0,
一般建築,D1090,廈莊里,高雄市小港區廈莊里9鄰孔鳳路480號,"22.581551,120.359612",1,13.0,
一般建築,D1091,廈莊里,高雄市小港區廈莊里9鄰孔鳳路481號,"22.58208,120.358541",1,13.0,
一般建築,D1092,廈莊里,高雄市小港區廈莊里9鄰孔鳳路482號,"22.581551,120.359573",1,13.0,
一般建築,D1093,廈莊里,高雄市小港區廈莊里9鄰孔鳳路484號,"22.581551,120.359534",1,13.0,
一般建築,D1094,廈莊里,高雄市小港區廈莊里9鄰孔鳳路488號,"22.581551,120.359452",1,13.0,
一般建築,D1095,廈莊里,高雄市小港區廈莊里9鄰孔鳳路490號,"22.581551,120.359415",1,17.0,
一般建築,D1096,鳳林里,高雄市小港區鳳林里13鄰鳳林路166巷13號,"22.527016,120.342197",1,22.0,
工廠,D1097,鳳林里,高雄市小港區鳳林里1鄰中林路25號,"22.526683,120.353977",1,3156.0,
一般建築,D1098,鳳林里,高雄市小港區鳳林里1鄰鳳林路138巷10之1號,"22.528046,120.344628",1,16.0,
一般建築,D1099,鳳林里,高雄市小港區鳳林里1鄰鳳林路138巷10之2號,"22.528009,120.344635",1,16.0,
一般建築,D1100,鳳林里,高雄市小港區鳳林里1鄰鳳林路138巷10之3號,"22.527992,120.344678",1,16.0,
一般建築,D1101,鳳林里,高雄市小港區鳳林里1鄰鳳林路138巷10之4號,"22.527964,120.344714",1,16.0,
一般建築,D1102,鳳林里,高雄市小港區鳳林里2鄰鳳林路132之1號,"22.527688,120.345318",1,18.0,
一般建築,D1103,鳳林里,高雄市小港區鳳林里2鄰鳳林路132之2號,"22.527715,120.345284",1,18.0,
一般建築,D1104,鳳林里,高雄市小港區鳳林里2鄰鳳林路132號,"22.52766,120.34535",1,18.0,
一般建築,D1105,鳳林里,高雄市小港區鳳林里2鄰鳳林路134號,"22.52775,120.345257",1,18.0,
一般建築,D1106,鳳林里,高雄市小港區鳳林里2鄰鳳林路136之1號,"22.527805,120.345196",1,18.0,
一般建築,D1107,鳳林里,高雄市小港區鳳林里2鄰鳳林路136之2號,"22.527832,120.34517",1,18.0,
一般建築,D1108,鳳林里,高雄市小港區鳳林里2鄰鳳林路136號,"22.527778,120.345228",1,18.0,
一般建築,D1109,鳳林里,高雄市小港區鳳林里3鄰鳳西街9之1號,"22.523429,120.346705",1,11.0,
一般建築,D1110,鳳林里,高雄市小港區鳳林里8鄰鳳林路93號,"22.526346,120.34636",1,28.0,
一般建築,D1111,鳳宮里,高雄市小港區鳳宮里大業北路162號,"22.561257,120.350081",1,21.0,
一般建築,D1112,鳳宮里,高雄市小港區鳳宮里大業北路166號,"22.561311,120.350026",1,18.0,
工廠,D1113,鳳宮里,高雄市小港區鳳宮里中林路16號,"22.538343,120.367921",1,476.0,
工廠,D1114,鳳宮里,高雄市小港區鳳宮里中林路20號,"22.537654,120.366913",1,171.0,
工廠,D1115,鳳宮里,高雄市小港區鳳宮里中林路26號,"22.536773,120.365874",1,242.0,
工廠,D1116,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.529525,120.354687",1,314.0,
工廠,D1117,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.559557894950288, 120.35622650827369",1,284.0,
工廠,D1118,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.55785382138137, 120.35649710686755",1,6243.0,
工廠,D1119,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.557893453379926, 120.35543495207475",1,372.0,
工廠,D1120,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.55785788200193, 120.35406459243033",1,1287.0,
工廠,D1121,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.55526196132784, 120.35628546148745",1,204.0,
工廠,D1122,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.554508937042804, 120.35745490464319",1,1462.0,
工廠,D1123,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.55515297122522, 120.35715449722706",1,1312.0,
工廠,D1124,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.552569945192662, 120.35784560629054",1,362.0,
工廠,D1125,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.552023462635297, 120.35862878158758",1,556.0,
工廠,D1126,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.5514207220103, 120.35910738871355",1,385.0,
工廠,D1127,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.553406354401872, 120.35208492427277",1,70.0,
工廠,D1128,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.55682318538372, 120.3522819473745",1,1146.0,
工廠,D1129,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.55724923195481, 120.3511661484002",1,229.0,
工廠,D1130,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.557982425327648, 120.35426678204043",1,1087.0,
工廠,D1131,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.556476402326677, 120.35545768283122",1,78.0,
工廠,D1132,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.557011438689212, 120.35697044874829",1,483.0,
工廠,D1133,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.555372348479157, 120.35480104496864",1,308.0,
工廠,D1134,鳳宮里,高雄市小港區鳳宮里台機路15號,"22.556004,120.34114",1,208.0,
工廠,D1135,鳳宮里,高雄市小港區鳳宮里台機路3號,"22.5608,120.34754",1,443.0,
一般建築,D1136,鳳宮里,高雄市小港區鳳宮里店中路198號,"22.562324,120.350728",1.2,1846.0,
一般建築,D1137,鳳宮里,高雄市小港區鳳宮里店中路198號,"22.56228025517849, 120.35080834358965",1.2,1846.0,
一般建築,D1138,鳳宮里,高雄市小港區鳳宮里店北路200號,"22.56341,120.35122",1,2892.0,
一般建築,D1139,鳳宮里,高雄市小港區鳳宮里店北路31號,"22.559643,120.352806",1,2168.0,
一般建築,D1140,鳳宮里,高雄市小港區鳳宮里店北路58號,"22.560139,120.352727",1,670.0,
一般建築,D1141,鳳宮里,高雄市小港區鳳宮里店北路61之1號,"22.560341,120.352169",1,745.0,
一般建築,D1142,鳳宮里,高雄市小港區鳳宮里漢民路8號,"22.562387,120.349377",1.2.3,3267.0,
一般建築,D1143,鳳宮里,高雄市小港區鳳宮里漢民路8號,"22.562254417481775, 120.34922337471009",1.2.3,3267.0,
一般建築,D1144,鳳宮里,高雄市小港區鳳宮里漢民路8號,"22.562191459677944, 120.34921872636373",1.2.3,3267.0,
一般建築,D1145,鳳森里,高雄市小港區鳳森里10鄰鳳林路2之14號,"22.524899,120.348108",1,26.0,
一般建築,D1146,鳳森里,高雄市小港區鳳森里10鄰鳳林路2之15號,"22.524926,120.348072",1,26.0,
一般建築,D1147,鳳森里,高雄市小港區鳳森里10鄰鳳林路2之16號,"22.524953,120.348043",1,27.0,
一般建築,D1148,鳳森里,高雄市小港區鳳森里11鄰鳳城街407號,"22.524324,120.348669",1,99.0,
工廠,D1149,鳳森里,高雄市小港區鳳森里1鄰大業南路45號,"22.531027,120.366254",1,410.0,
工廠,D1150,鳳森里,高雄市小港區鳳森里1鄰中亨街47號,"22.52848,120.362962",1,302.0,
工廠,D1151,鳳森里,高雄市小港區鳳森里1鄰中利街22號,"22.528293,120.357578",1,56.0,
工廠,D1152,鳳森里,高雄市小港區鳳森里1鄰中利街22號,"22.528511755611945, 120.35776898019738",1,179.0,
工廠,D1153,鳳森里,高雄市小港區鳳森里1鄰中利街22號,"22.52843361136913, 120.3578350740622",1,285.0,
工廠,D1154,鳳森里,高雄市小港區鳳森里1鄰中林路34號,"22.535236,120.363712",1,26.0,
工廠,D1155,鳳森里,高雄市小港區鳳森里1鄰中林路36號,"22.534465,120.36279",1,313.0,
工廠,D1156,鳳森里,高雄市小港區鳳森里1鄰中智街25號,"22.532727,120.362779",1,499.0,
工廠,D1157,鳳森里,高雄市小港區鳳森里1鄰中智街5號,"22.53028,120.364937",1,332.0,
工廠,D1158,鳳森里,高雄市小港區鳳森里1鄰中智街7號,"22.530328,120.364898",1,255.0,
工廠,D1159,鳳森里,高雄市小港區鳳森里1鄰中智街9號,"22.530722,120.364585",1,141.0,
一般建築,D1160,鳳森里,高雄市小港區鳳森里4鄰鳳林路80巷1之5號,"22.526727,120.34679",1,220.0,
工廠,D1161,鳳森里,高雄市小港區鳳森里6鄰大林路3號,"22.532463,120.335967",1,200.0,
工廠,D1162,鳳森里,高雄市小港區鳳森里6鄰大林路3號,"22.536931521456584, 120.33202198760922",1,2535.0,
工廠,D1163,鳳森里,高雄市小港區鳳森里6鄰大林路3號,"22.536948675529896, 120.33268595089572",1,3270.0,
工廠,D1164,鳳森里,高雄市小港區鳳森里6鄰大林路3號,"22.537353927783577, 120.33168224108783",1,3270.0,
工廠,D1165,鳳森里,高雄市小港區鳳森里6鄰南星路2800號,"22.549806,120.318601",1,1339.0,
一般建築,D1166,鳳森里,高雄市小港區鳳森里6鄰鳳北路4號,"22.530017,120.341984",1,283.0,
工廠,D1167,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.52944752,120.347369225016",1,433.0,
工廠,D1168,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.52990929150573, 120.34721986907358",1,2516.0,
工廠,D1169,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.529692270421233, 120.34705453206645",1,415.0,
工廠,D1170,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.529153735146014, 120.34825540085525",1,412.0,
工廠,D1171,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.528968864343533, 120.34802044826613",1,248.0,
工廠,D1172,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.530078085446814, 120.34823799695975",1,67.0,
工廠,D1173,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.530359408223553, 120.34779419762475",1,3490.0,
工廠,D1174,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.53050408828561, 120.34723727296908",1,3275.0,
工廠,D1175,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.52931449216442, 120.34883843135414",1,286.0,
政府機關,D1176,鳳森里,高雄市小港區鳳森里鳳林路116號,"22.52707,120.346013",1,535.0,
一般建築,D1177,鳳源里,高雄市小港區鳳源里10鄰鳳北路191巷14弄1號,"22.527633,120.343328",1,92.0,
一般建築,D1178,鳳源里,高雄市小港區鳳源里10鄰鳳北路191巷14弄6號,"22.527823,120.343397",1,19.0,
一般建築,D1179,鳳源里,高雄市小港區鳳源里13鄰鳳林路166巷15號,"22.527052,120.342181",1,21.0,
一般建築,D1180,鳳源里,高雄市小港區鳳源里13鄰鳳林路166巷7之17號,"22.527608,120.342665",1,17.0,
一般建築,D1181,鳳源里,高雄市小港區鳳源里13鄰鳳林路166巷7之21號,"22.527602,120.342509",1,17.0,
一般建築,D1182,鳳源里,高雄市小港區鳳源里18鄰鳳林路166巷5之1號,"22.527425,120.34307",1,16.0,
一般建築,D1183,鳳源里,高雄市小港區鳳源里18鄰鳳林路166巷5之2號,"22.527462,120.343047",1,17.0,
一般建築,D1184,鳳源里,高雄市小港區鳳源里18鄰鳳林路166巷5之3號,"22.527488,120.343016",1,17.0,
一般建築,D1185,鳳源里,高雄市小港區鳳源里18鄰鳳林路166巷5之4號,"22.527515,120.342996",1,30.0,
一般建築,D1186,鳳鳴里,高雄市小港區鳳鳴里11鄰丹山三路18號,"22.513328,120.359278",1,24.0,
一般建築,D1187,鳳鳴里,高雄市小港區鳳鳴里13鄰丹山三路51之1號,"22.511257,120.358124",1,54.0,
一般建築,D1188,鳳鳴里,高雄市小港區鳳鳴里13鄰丹山三路51號,"22.511293,120.358165",1,28.0,
一般建築,D1189,鳳鳴里,高雄市小港區鳳鳴里16鄰丹山一路15之5號,"22.510418,120.360657",1,50.0,
一般建築,D1190,鳳鳴里,高雄市小港區鳳鳴里16鄰丹山一路15之6號,"22.510373,120.36071",1,50.0,
工廠,D1191,鳳鳴里,高雄市小港區鳳鳴里17鄰沿海三路26之3號,"22.526361,120.368301",1,265.0,
工廠,D1192,鳳鳴里,高雄市小港區鳳鳴里17鄰沿海三路36號,"22.523204,120.36675",1,513.0,
工廠,D1193,鳳鳴里,高雄市小港區鳳鳴里1鄰大業南路21號,"22.526147,120.364498",1,150.0,
工廠,D1194,鳳鳴里,高雄市小港區鳳鳴里1鄰大業南路28號,"22.525517,120.364813",1,850.0,
工廠,D1195,鳳鳴里,高雄市小港區鳳鳴里1鄰大業南路32號,"22.527562,120.365862",1,305.0,
工廠,D1196,鳳鳴里,高雄市小港區鳳鳴里1鄰大業南路34號,"22.528793,120.366408",1,171.0,
工廠,D1197,鳳鳴里,高雄市小港區鳳鳴里1鄰大業南路38號,"22.530037,120.367149",1,377.0,
工廠,D1198,鳳鳴里,高雄市小港區鳳鳴里1鄰大業南路40號,"22.530614,120.367414",1,336.0,
工廠,D1199,鳳鳴里,高雄市小港區鳳鳴里1鄰大業南路8號,"22.519597,120.361344",1,274.0,
工廠,D1200,鳳鳴里,高雄市小港區鳳鳴里1鄰中利街8號,"22.522791,120.363189",1,720.0,
一般建築,D1201,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之10號,"22.510811,120.361661",1,18.0,
一般建築,D1202,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之11號,"22.510838,120.361633",1,18.0,
一般建築,D1203,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之12號,"22.510864,120.361605",1,18.0,
一般建築,D1204,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之13號,"22.510901,120.36158",1,18.0,
一般建築,D1205,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之1號,"22.510532,120.36194",1,18.0,
一般建築,D1206,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之2號,"22.51056,120.361911",1,18.0,
一般建築,D1207,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之3號,"22.510591,120.361883",1,18.0,
一般建築,D1208,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之4號,"22.510618,120.361856",1,18.0,
一般建築,D1209,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之5號,"22.510645,120.361831",1,18.0,
一般建築,D1210,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之6號,"22.510673,120.361805",1,18.0,
一般建築,D1211,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之7號,"22.510701,120.361778",1,18.0,
一般建築,D1212,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之8號,"22.510731,120.36175",1,18.0,
一般建築,D1213,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3之9號,"22.510757,120.361721",1,18.0,
一般建築,D1214,鳳鳴里,高雄市小港區鳳鳴里2鄰丹山一路3號,"22.510503,120.361971",1,18.0,
一般建築,D1215,鳳鳴里,高雄市小港區鳳鳴里3鄰丹山二路20之1號,"22.511358,120.360204",1,15.0,
一般建築,D1216,鳳鳴里,高雄市小港區鳳鳴里3鄰丹山二路20之2號,"22.511319,120.360175",1,15.0,
一般建築,D1217,鳳鳴里,高雄市小港區鳳鳴里4鄰丹山二路25之7號,"22.512564,120.359802",1,25.0,
一般建築,D1218,鳳鳴里,高雄市小港區鳳鳴里4鄰丹山二路25之8號,"22.512506,120.359801",1,24.0,
一般建築,D1219,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路16之1號,"22.51149,120.360343",1,16.0,
一般建築,D1220,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之1號,"22.511285,120.358382",1,16.0,
一般建築,D1221,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之2號,"22.511258,120.358412",1,16.0,
一般建築,D1222,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之3號,"22.51124,120.358435",1,16.0,
一般建築,D1223,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之4號,"22.511213,120.358462",1,16.0,
一般建築,D1224,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之5號,"22.511185,120.358485",1,16.0,
一般建築,D1225,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之6號,"22.51116,120.358512",1,16.0,
一般建築,D1226,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之7號,"22.511142,120.358538",1,16.0,
一般建築,D1227,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之8號,"22.511115,120.358569",1,15.0,
一般建築,D1228,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95之9號,"22.511096,120.3586",1,15.0,
一般建築,D1229,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路95號,"22.511312,120.358352",1,16.0,
一般建築,D1230,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路96之1號,"22.511015,120.358465",1,16.0,
一般建築,D1231,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路96之2號,"22.510988,120.358439",1,16.0,
一般建築,D1232,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路96之3號,"22.51096,120.35842",1,15.0,
一般建築,D1233,鳳鳴里,高雄市小港區鳳鳴里9鄰丹山二路96號,"22.511042,120.358492",1,16.0,
一般建築,D1234,鳳興里,高雄市小港區鳳興里10鄰鳳西街18之1號,"22.52449,120.345114",1,14.0,
一般建築,D1235,鳳興里,高雄市小港區鳳興里10鄰鳳西街18之2號,"22.524508,120.345074",1,14.0,
一般建築,D1236,鳳興里,高雄市小港區鳳興里10鄰鳳西街18之3號,"22.524526,120.345034",1,14.0,
一般建築,D1237,鳳興里,高雄市小港區鳳興里10鄰鳳西街18之4號,"22.524543,120.345",1,14.0,
一般建築,D1238,鳳興里,高雄市小港區鳳興里10鄰鳳西街18之5號,"22.52457,120.34496",1,18.0,
一般建築,D1239,鳳興里,高雄市小港區鳳興里10鄰鳳西街18之6號,"22.524588,120.34492",1,18.0,
一般建築,D1240,鳳興里,高雄市小港區鳳興里10鄰鳳西街18號,"22.524463,120.345142",1,13.0,
一般建築,D1241,鳳興里,高雄市小港區鳳興里10鄰鳳興路89之1號,"22.524574,120.345264",1,15.0,
一般建築,D1242,鳳興里,高雄市小港區鳳興里10鄰鳳興路89之2號,"22.524549,120.345239",1,15.0,
一般建築,D1243,鳳興里,高雄市小港區鳳興里10鄰鳳興路89號,"22.524605,120.345287",1,15.0,
一般建築,D1244,鳳興里,高雄市小港區鳳興里11鄰鳳盛街15巷1號,"22.523849,120.347684",1,17.0,
一般建築,D1245,鳳興里,高雄市小港區鳳興里11鄰鳳盛街15巷2號,"22.523768,120.347579",1,23.0,
一般建築,D1246,鳳興里,高雄市小港區鳳興里11鄰鳳盛街15巷3號,"22.523814,120.34771",1,17.0,
一般建築,D1247,鳳興里,高雄市小港區鳳興里11鄰鳳盛街15巷4號,"22.523741,120.347611",1,23.0,
一般建築,D1248,鳳興里,高雄市小港區鳳興里11鄰鳳盛街15巷6號,"22.523713,120.347635",1,22.0,
一般建築,D1249,鳳興里,高雄市小港區鳳興里11鄰鳳盛街17號,"22.523858,120.347516",1,18.0,
一般建築,D1250,鳳興里,高雄市小港區鳳興里11鄰鳳盛街19號,"22.52384,120.347483",1,18.0,
一般建築,D1251,鳳興里,高雄市小港區鳳興里11鄰鳳盛街21號,"22.523813,120.347457",1,18.0,
一般建築,D1252,鳳興里,高雄市小港區鳳興里11鄰鳳盛街23號,"22.523786,120.347421",1,19.0,
一般建築,D1253,鳳興里,高雄市小港區鳳興里11鄰鳳華路100號,"22.523298,120.347493",1,16.0,
一般建築,D1254,鳳興里,高雄市小港區鳳興里11鄰鳳華路56巷2之1號,"22.523886,120.347886",1,21.0,
一般建築,D1255,鳳興里,高雄市小港區鳳興里11鄰鳳華路56巷2之2號,"22.523923,120.347855",1,21.0,
一般建築,D1256,鳳興里,高雄市小港區鳳興里11鄰鳳華路56巷2之3號,"22.523959,120.347828",1,21.0,
一般建築,D1257,鳳興里,高雄市小港區鳳興里11鄰鳳華路96號,"22.523353,120.347571",1,40.0,
一般建築,D1258,鳳興里,高雄市小港區鳳興里11鄰鳳華路98號,"22.523326,120.347522",1,15.0,
學校,D1259,鳳興里,高雄市小港區鳳興里11鄰龍鳳路559號,"22.521671,120.348552",1,1164.0,
一般建築,D1260,鳳興里,高雄市小港區鳳興里2鄰鳳西街10號,"22.523557,120.34687",1,23.0,
一般建築,D1261,鳳興里,高雄市小港區鳳興里2鄰鳳西街12號,"22.523584,120.346827",1,31.0,
一般建築,D1262,鳳興里,高雄市小港區鳳興里3鄰鳳西街7之1號,"22.523313,120.346932",1,22.0,
一般建築,D1263,鳳興里,高雄市小港區鳳興里3鄰鳳西街7之2號,"22.52334,120.346901",1,21.0,
一般建築,D1264,鳳興里,高雄市小港區鳳興里3鄰鳳西街7之3號,"22.523358,120.346862",1,17.0,
一般建築,D1265,鳳興里,高雄市小港區鳳興里3鄰鳳西街7之4號,"22.523377,120.346827",1,21.0,
一般建築,D1266,鳳興里,高雄市小港區鳳興里3鄰鳳西街7之5號,"22.523395,120.346795",1,19.0,
一般建築,D1267,鳳興里,高雄市小港區鳳興里3鄰鳳西街7號,"22.523295,120.346967",1,27.0,
一般建築,D1268,鳳興里,高雄市小港區鳳興里5鄰鳳西街11之1號,"22.523654,120.346265",1,17.0,
一般建築,D1269,鳳興里,高雄市小港區鳳興里5鄰鳳西街11之2號,"22.523672,120.34623",1,20.0,
一般建築,D1270,鳳興里,高雄市小港區鳳興里5鄰鳳西街11之3號,"22.523689,120.346194",1,17.0,
一般建築,D1271,鳳興里,高雄市小港區鳳興里5鄰鳳西街11之4號,"22.523707,120.346164",1,24.0,
一般建築,D1272,鳳興里,高雄市小港區鳳興里5鄰鳳西街11之5號,"22.523726,120.346125",1,20.0,
一般建築,D1273,鳳興里,高雄市小港區鳳興里5鄰鳳西街11之6號,"22.523748,120.346092",1,39.0,
一般建築,D1274,鳳興里,高雄市小港區鳳興里5鄰鳳西街11號,"22.523636,120.346298",1,17.0,
一般建築,D1275,龍鳳里,高雄市小港區龍鳳里15鄰岐山一路14號,"22.516691,120.35503",1,31.0,
