類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,MNA0233,豐年里,嘉義市東區豐年里興業東路145巷44號,"23.47008,120.45203",1.0,32.0,
一般建築,,MNA0234,豐年里,嘉義市東區豐年里興業東路145巷46號,"23.47008,120.45207",1.0,32.0,
大樓,,MNA0235,豐年里,嘉義市東區豐年里吳鳳南路72巷7號,"23.46999,120.45364",1.0,101.0,
一般建築,,MNA0252,新開里,嘉義市東區新開里體育路17號,"23.47171,120.46031",1.0,47.0,
一般建築,,MNA0253,新開里,嘉義市東區新開里市宅街3號,"23.47369,120.46118",1.0,68.0,
一般建築,,MNA0254,新開里,嘉義市東區新開里體育路29號,"23.47184,120.46086",1.0,160.0,
一般建築,,MNA0255,新開里,嘉義市東區新開里體育路31號,"23.47198,120.46086",1.0,43.0,
一般建築,,MNA0256,宣信里,嘉義市東區宣信里和平路15號,"23.47168,120.45804",1.0,20.0,
一般建築,,MNA0257,宣信里,嘉義市東區宣信里和平路19號,"23.47175,120.45803",1.0,14.0,
一般建築,,MNA0258,宣信里,嘉義市東區宣信里和平路63號,"23.47317,120.45786",1.0,93.0,
大樓,,MNA0259,宣信里,嘉義市東區宣信里宣信街350號,"23.47214,120.45728",1.0,84.0,
公寓大廈,和平大樓,MNA0260,宣信里,嘉義市東區宣信里和平路31號之5,"23.47212,120.45797",1.0,384.0,
公寓大廈,長發大樓,MNA0261,宣信里,嘉義市東區宣信里和平路87號,"23.47378,120.45764",1.0,479.0,
一般建築,,MNA0262,宣信里,嘉義市東區宣信里和平路51號,"23.47285,120.45791",1.0,32.0,
一般建築,,MNA0272,新店里,嘉義市東區新店里義教街17號,"23.49318,120.46797",1.0,47.0,
一般建築,,MNA0273,新店里,嘉義市東區新店里義教街36號,"23.49372,120.46768",1.0,80.0,
一般建築,,MNA0274,新店里,嘉義市東區新店里義教街23號,"23.49325,120.46788",1.0,47.0,
公寓大廈,嘉義國寶大廈,MNA0275,太平里,嘉義市東區太平里博東路27號,"23.49016,120.46251",1.0,701.0,
公寓大廈,長億花園廣場,MNA0276,太平里,嘉義市東區太平里博東路107號至167號,"23.49049,120.46146",2.0,4964.0,
公寓大廈,順利雙星堡,MNA0277,東川里,嘉義市東區東川里金龍街28號,"23.47871,120.47199",1.0,766.0,
公寓大廈,春堤山林大樓,MNA0278,東川里,嘉義市東區東川里金龍街56號,"23.47894,120.47154",1.2,1309.0,
一般建築,,MNA0279,王田里,嘉義市東區王田里圓福街2號之1,"23.48463,120.46444",1.0,188.0,
學校,嘉義國中,MNA0280,王田里,嘉義市東區王田里圓福街86號,"23.48695,120.4647",1.0,1634.0,
一般建築,,MNA0281,新店里,嘉義市東區新店里林森東路269巷10號,"23.49032,120.46603",1.0,37.0,
學校,興華中學,MNA0282,新店里,嘉義市東區新店里林森東路239號,"23.48948,120.46481",1.0,593.0,
大樓,,MNA0283,新店里,嘉義市東區新店里林森東路247號,"23.48978,120.46559",1.0,164.0,
大樓,,MNA0284,新店里,嘉義市東區新店里林森東路251號,"23.4898,120.46574",1.0,96.0,
學校,興華中學,MNA0286,新店里,嘉義市東區新店里林森東路239號,"23.48948,120.46481",1.0,327.0,
學校,林森國小,MNA0287,新店里,嘉義市東區新店里林森東路346號,"23.48947,120.4666",1.0,1267.0,
學校,興華中學,MNA0288,新店里,嘉義市東區新店里林森東路239號,"23.48948,120.46481",1.0,615.0,
學校,嘉義大學,MNA0289,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,214.0,
學校,嘉義大學,MNA0290,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,286.0,
學校,嘉義大學,MNA0291,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,711.0,
學校,嘉義大學,MNA0292,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,511.0,
學校,嘉義大學,MNA0293,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,574.0,
學校,嘉義大學,MNA0294,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,904.0,
學校,嘉義大學,MNA0295,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,321.0,
學校,嘉義大學,MNA0296,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,888.0,
學校,嘉義大學,MNA0297,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,666.0,
學校,嘉義大學,MNA0298,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,516.0,
學校,嘉義大學,MNA0299,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,756.0,
學校,嘉義大學,MNA0300,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,552.0,
學校,嘉義大學,MNA0301,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,1293.0,
學校,嘉義大學(圖書資訊館),MNA0302,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.46376,120.48353",1.0,1116.0,
學校,嘉義大學(綜合教學大樓),MNA0303,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.47165,120.48771",1.0,721.0,
一般建築,,MNA0304,豐年里,嘉義市東區豐年里吳鳳南路30號,"23.47127,120.45394",1.0,15.0,
一般建築,,MNA0305,豐年里,嘉義市東區豐年里吳鳳南路16號之2,"23.47174,120.45391",1.0,60.0,
一般建築,,MNA0306,豐年里,嘉義市東區豐年里吳鳳南路48巷40號,"23.47014,120.45245",1.0,38.0,
一般建築,,MNA0307,豐年里,嘉義市東區豐年里吳鳳南路58號,"23.47019,120.45406",1.0,16.0,
公寓大廈,,MNA0308,豐年里,嘉義市東區豐年里吳鳳南路50號之2,"23.47072,120.45389",1.0,125.0,
一般建築,,MNA0309,豐年里,嘉義市東區豐年里吳鳳南路48巷70號之4,"23.47017,120.45303",1.0,13.0,
一般建築,,MNA0310,豐年里,嘉義市東區豐年里吳鳳南路48巷70號,"23.47017,120.45287",1.0,16.0,
一般建築,,MNA0311,豐年里,嘉義市東區豐年里吳鳳南路26號,"23.47135,120.45394",1.0,15.0,
一般建築,,MNA0312,豐年里,嘉義市東區豐年里吳鳳南路28號,"23.47131,120.45394",1.0,15.0,
一般建築,,MNA0313,豐年里,嘉義市東區豐年里吳鳳南路30號之1,"23.47122,120.45395",1.0,13.0,
一般建築,,MNA0314,豐年里,嘉義市東區豐年里吳鳳南路48巷70號之6,"23.47018,120.4531",1.0,12.0,
一般建築,崇文大樓,MNA0315,豐年里,嘉義市東區豐年里崇文街133號之3,"23.47194,120.45281",1.0,446.0,
一般建築,,MNA0316,豐年里,嘉義市東區豐年里吳鳳南路30號之2,"23.47118,120.45395",1.0,15.0,
一般建築,,MNA0317,豐年里,嘉義市東區豐年里吳鳳南路48巷40號之3,"23.47015,120.45259",1.0,23.0,
一般建築,,MNA0318,豐年里,嘉義市東區豐年里崇文街155號,"23.47189,120.45212",1.0,50.0,
一般建築,,MNA0319,豐年里,嘉義市東區豐年里崇文街157號,"23.47196,120.45212",1.0,50.0,
一般建築,,MNA0320,豐年里,嘉義市東區豐年里吳鳳南路48巷55號,"23.47058,120.4529",1.0,17.0,
一般建築,,MNA0321,豐年里,嘉義市東區豐年里吳鳳南路14號,"23.47187,120.45389",1.0,31.0,
一般建築,,MNA0322,豐年里,嘉義市東區豐年里崇文街119巷23號,"23.4715,120.45308",1.0,21.0,
一般建築,,MNA0323,豐年里,嘉義市東區豐年里吳鳳南路48巷53號,"23.47058,120.45283",1.0,23.0,
一般建築,,MNA0324,豐年里,嘉義市東區豐年里吳鳳南路48巷54號之1,"23.47058,120.45287",1.0,23.0,
一般建築,,MNA0325,豐年里,嘉義市東區豐年里吳鳳南路34號之1,"23.47105,120.45379",1.0,50.0,
公寓大廈,金龍書苑,MNA0326,豐年里,嘉義市東區豐年里崇文街137號,"23.47194,120.45249",1.0,275.0,
學校,崇文國小,MNA0329,豐年里,嘉義市東區豐年里垂楊路241號,"23.47349,120.45285",1.0,842.0,
學校,崇文國小,MNA0330,豐年里,嘉義市東區豐年里垂楊路241號,"23.47349,120.45285",1.0,191.0,
學校,崇文國小,MNA0331,豐年里,嘉義市東區豐年里垂楊路241號,"23.47349,120.45285",1.0,100.0,
學校,崇文國小,MNA0332,豐年里,嘉義市東區豐年里垂楊路241號,"23.47349,120.45285",1.0,2258.0,
一般建築,,MNA0333,豐年里,嘉義市東區豐年里吳鳳南路24號,"23.47139,120.45393",1.0,20.0,
一般建築,,MNA0334,芳安里,嘉義市東區芳安里宣信街63號,"23.46602,120.46308",1.0,17.0,
一般建築,,MNA0335,芳安里,嘉義市東區芳安里宣信街61號,"23.46599,120.46311",1.0,15.0,
一般建築,,MNA0336,短竹里,嘉義市東區短竹里彌陀路246號,"23.47371,120.4631",1.0,13.0,
一般建築,,MNA0337,短竹里,嘉義市東區短竹里彌陀路248號,"23.47373,120.46309",1.0,13.0,
一般建築,,MNA0338,短竹里,嘉義市東區短竹里彌陀路250號,"23.47375,120.46304",1.0,13.0,
一般建築,,MNA0339,短竹里,嘉義市東區短竹里彌陀路254號,"23.47381,120.46301",1.0,13.0,
一般建築,,MNA0340,短竹里,嘉義市東區短竹里彌陀路238巷10號,"23.47354,120.46347",1.0,16.0,
一般建築,,MNA0341,短竹里,嘉義市東區短竹里彌陀路238巷18號,"23.47367,120.46374",1.0,21.0,
一般建築,,MNA0342,短竹里,嘉義市東區短竹里彌陀路238巷22號,"23.47371,120.46381",1.0,16.0,
一般建築,,MNA0343,短竹里,嘉義市東區短竹里彌陀路238巷24號,"23.47373,120.46385",1.0,16.0,
一般建築,,MNA0344,短竹里,嘉義市東區短竹里彌陀路238巷26號,"23.47375,120.46388",1.0,16.0,
一般建築,,MNA0345,短竹里,嘉義市東區短竹里彌陀路238巷28號,"23.47377,120.46392",1.0,16.0,
大樓,博愛仁愛之家,MNA0346,太平里,嘉義市東區太平里林森東路235號,"23.48875,120.46311",1.0,393.0,
公寓大廈,嘉義大學進德樓,MNA0348,中山里,嘉義市東區中山里民國路240號,"23.48338,120.45987",2.0,1356.0,
一般建築,,MNA0349,中山里,嘉義市東區中山里民國路231號,"23.48269,120.45978",1.0,32.0,
公寓大廈,哈佛清境,MNA0350,短竹里,嘉義市東區短竹里彌陀路238巷59弄2號,"23.47431,120.46452",1.0,1913.0,
公寓大廈,,MNA0351,短竹里,嘉義市東區短竹里彌陀路240號,"23.47356,120.46318",1.0,352.0,
學校,國立嘉義高工,MNA0352,短竹里,嘉義市東區短竹里彌陀路174號,"23.47212,120.46412",1.0,393.0,
公寓大廈,曼哈頓大樓,MNA0353,短竹里,嘉義市東區短竹里彌陀路264號,"23.47406,120.46303",1.0,831.0,
一般建築,,MNA0354,短竹里,嘉義市東區短竹里彌陀路238巷60號,"23.4741,120.46466",1.0,208.0,
一般建築,愛儷園社區,MNA0355,新店里,嘉義市東區新店里林森東路456號之23,"23.48952,120.46912",1.0,488.0,
一般建築,,MNA0356,新店里,嘉義市東區新店里林森東路456號之55,"23.4892,120.46949",1.0,31.0,
一般建築,,MNA0357,新店里,嘉義市東區新店里林森東路456號之56,"23.48919,120.46955",1.0,65.0,
一般建築,,MNA0358,新店里,嘉義市東區新店里林森東路456號之57,"23.48919,120.46964",1.0,65.0,
一般建築,,MNA0359,新店里,嘉義市東區新店里林森東路456號之58,"23.48919,120.46971",1.0,65.0,
一般建築,,MNA0360,新店里,嘉義市東區新店里林森東路456號之59,"23.48918,120.46977",1.0,65.0,
一般建築,,MNA0361,新店里,嘉義市東區新店里林森東路462號,"23.4911,120.46921",1.0,26.0,
一般建築,,MNA0362,新店里,嘉義市東區新店里林森東路416號,"23.4907,120.46853",1.0,36.0,
一般建築,,MNA0363,新店里,嘉義市東區新店里林森東路414號,"23.49069,120.4685",1.0,36.0,
一般建築,,MNA0364,新店里,嘉義市東區新店里林森東路456號之74,"23.48966,120.4697",1.0,78.0,
一般建築,,MNA0365,新店里,嘉義市東區新店里林森東路456號之75,"23.48971,120.46971",1.0,78.0,
一般建築,,MNA0366,新店里,嘉義市東區新店里林森東路456號之60,"23.48917,120.46985",1.0,65.0,
公寓大廈,集賢樓,MNA0367,新店里,嘉義市東區新店里林森東路456號之8,"23.48989,120.46953",1.0,290.0,
學校,嘉義大學,MNA0368,太平里,嘉義市東區太平里林森東路151號,"23.4875,120.45953",1.0,371.0,
學校,嘉義大學,MNA0369,太平里,嘉義市東區太平里林森東路151號,"23.4875,120.45953",1.0,54.0,
學校,嘉義大學,MNA0371,太平里,嘉義市東區太平里林森東路151號,"23.4875,120.45953",1.0,140.0,
學校,嘉義大學,MNA0372,太平里,嘉義市東區太平里林森東路151號,"23.4875,120.45953",1.0,246.0,
學校,嘉義大學,MNA0373,太平里,嘉義市東區太平里林森東路151號,"23.4875,120.45953",1.0,43.0,
一般建築,,MNA0374,中山里,嘉義市東區中山里民國路233號,"23.48273,120.45977",1.0,20.0,
公有建築,嘉義地方法院宿舍,MNA0376,中山里,嘉義市東區中山里安樂街116巷12號,"23.48311,120.45794",1.0,480.0,
公有建築,行政執行署嘉義分署,MNA0378,中山里,嘉義市東區中山里中山路96號,"23.48222,120.4579",1.0,300.0,
公有建築,國有財產署嘉義辦事處,MNA0379,中山里,嘉義市東區中山里中山路94號,"23.48227,120.45818",1.0,146.0,
大樓,,MNA0380,中山里,嘉義市東區中山里安樂街156號之2,"23.48265,120.45647",1.0,222.0,
一般建築,,MNA0381,中山里,嘉義市東區中山里維忠街7號,"23.48342,120.46203",1.0,42.0,
一般建築,,MNA0382,中山里,嘉義市東區中山里民權路55號,"23.48407,120.46305",1.0,60.0,
一般建築,,MNA0383,中山里,嘉義市東區中山里民權路89號之10,"23.48342,120.46164",1.0,46.0,
一般建築,,MNA0384,中山里,嘉義市東區中山里民權路89號之17,"23.48355,120.46153",1.0,26.0,
一般建築,,MNA0385,中山里,嘉義市東區中山里民權路89號之20,"23.48364,120.46153",1.0,26.0,
一般建築,,MNA0386,中山里,嘉義市東區中山里民權路89號之9,"23.48346,120.46164",1.0,47.0,
一般建築,,MNA0387,中山里,嘉義市東區中山里啟明路257號,"23.48351,120.46313",1.0,16.0,
一般建築,,MNA0388,中山里,嘉義市東區中山里啟明路261號,"23.48359,120.46312",1.0,16.0,
一般建築,,MNA0390,中山里,嘉義市東區中山里中山路18號,"23.48271,120.46265",1.0,43.0,
大樓,,MNA0391,中山里,嘉義市東區中山里啟明路247號,"23.48315,120.46316",1.0,452.0,
大樓,,MNA0392,中山里,嘉義市東區中山里中山路12號,"23.48276,120.46276",1.0,168.0,
公寓大廈,大學堡,MNA0393,中山里,嘉義市東區中山里新生路371號,"23.48479,120.46049",1.0,257.0,
一般建築,,MNA0394,中山里,嘉義市東區中山里民權路87號,"23.48392,120.46179",1.0,28.0,
一般住宅,,MNA0395,中山里,嘉義市東區中山里民權路89號,"23.48391,120.46173",1.0,230.0,
一般建築,,MNA0396,中山里,嘉義市東區中山里民權路89號之18,"23.48361,120.46153",1.0,26.0,
大樓,,MNA0397,中山里,嘉義市東區中山里安樂街30號,"23.48329,120.46202",1.0,286.0,
一般建築,,MNA0398,中山里,嘉義市東區中山里啟明路259號,"23.48355,120.46313",1.0,10.0,
大樓,,MNA0399,中山里,嘉義市東區中山里維忠街13號,"23.48354,120.46201",1.0,166.0,
公寓大廈,富貴人生大廈,MNA0401,短竹里,嘉義市東區短竹里彌陀路194號,"23.47279,120.46378",1.0,272.0,
學校,國立嘉義高工,MNA0402,短竹里,嘉義市東區短竹里彌陀路174號,"23.47212,120.46412",1.0,664.0,
公寓大廈,,MNA0403,短竹里,嘉義市東區短竹里彌陀路238巷74號,"23.47449,120.46553",1.0,126.0,
公有建築,嘉義市政府長青園,MNA0404,短竹里,嘉義市東區短竹里公義路1號,"23.47626,120.46361",1.0,2031.0,
公有建築,嘉義市政府東區衛生所,MNA0405,短竹里,嘉義市東區短竹里大雅路二段625號,"23.47685,120.46629",1.0,265.0,
大樓,飛虹園大樓,MNA0407,興村里,嘉義市東區興村里興村街21號,"23.45525,120.45833",1.0,100.0,
公寓大廈,旭豐傑座,MNA0408,興村里,嘉義市東區興村里溪興街105巷26號,"23.45475,120.458",1.0,966.0,
公寓大廈,天生贏家大樓,MNA0409,興村里,嘉義市東區興村里興村街60號,"23.45497,120.45704",1.0,949.0,
大樓,,MNA0410,短竹里,嘉義市東區短竹里大雅路二段629號,"23.47684,120.46604",1.0,246.0,
學校,國立嘉義高工,MNA0411,短竹里,嘉義市東區短竹里彌陀路174號,"23.47212,120.46412",1.0,980.0,
一般建築,,MNA0412,短竹里,嘉義市東區短竹里彌陀路252號,"23.47378,120.46303",1.0,13.0,
公有建築,嘉義稅捐處,MNA0413,興南里,嘉義市東區興南里崇文街83號,"23.47218,120.45454",1.0,44.0,
大樓,,MNA0414,興南里,嘉義市東區興南里吳鳳南路37巷52號,"23.47281,120.45606",1.0,184.0,
公寓大廈,崇德大樓,MNA0415,興南里,嘉義市東區興南里吳鳳南路17巷1號,"23.47345,120.45419",1.0,261.0,
公有建築,嘉南農田水利會嘉義區管理處,MNA0416,興南里,嘉義市東區興南里垂楊路225號,"23.4739,120.4546",1.0,146.0,
一般建築,,MNA0417,芳安里,嘉義市東區芳安里芳安路197巷62號,"23.46752,120.45987",1.0,12.0,
一般建築,,MNA0418,芳安里,嘉義市東區芳安里芳德街40號,"23.46727,120.46005",1.0,15.0,
一般建築,,MNA0419,芳安里,嘉義市東區芳安里芳德街42號,"23.46727,120.46001",1.0,15.0,
公寓大廈,,MNA0420,芳安里,嘉義市東區芳安里興業新村35號,"23.46896,120.45778",1.0,227.0,
一般建築,,MNA0421,芳安里,嘉義市東區芳安里興業三村100號,"23.46876,120.45887",1.0,37.0,
一般建築,中油公司,MNA0422,芳安里,嘉義市東區芳安里興業新村29號之2,"23.469,120.45868",1.0,72.0,
一般建築,,MNA0423,興南里,嘉義市東區興南里垂楊路199號,"23.47418,120.45603",1.0,46.0,
一般建築,,MNA0424,興南里,嘉義市東區興南里吳鳳南路17巷28號,"23.4734,120.4554",1.0,43.0,
一般建築,,MNA0426,興南里,嘉義市東區興南里吳鳳南路27號,"23.47298,120.45414",1.0,53.0,
一般建築,,MNA0427,興南里,嘉義市東區興南里吳鳳南路25巷46號,"23.47314,120.45554",1.0,22.0,
一般建築,,MNA0428,興南里,嘉義市東區興南里吳鳳南路25巷50號,"23.47312,120.45582",1.0,14.0,
一般建築,,MNA0431,中央里,嘉義市東區中央里民權路323號,"23.48264,120.452",1.0,40.0,
一般建築,,MNA0432,芳安里,嘉義市東區芳安里頂福街38號,"23.46752,120.45791",1.0,26.0,
公寓大廈,,MNA0433,芳安里,嘉義市東區芳安里頂福街16號,"23.46692,120.45858",1.0,404.0,
公有建築,嘉義魚市場(舊),MNA0434,北門里,嘉義市東區北門里博愛路一段109號,"23.48934,120.451",1.0,530.0,
公有建築,嘉義市文化中心,MNA0435,北門里,嘉義市東區北門里忠孝路275號,"23.48768,120.45253",1.0,2248.0,
文康機構,救國團,MNA0436,北門里,嘉義市東區北門里忠孝路307號,"23.4891,120.45257",1.0,904.0,
公寓大廈,雅典公寓大廈,MNA0437,北門里,嘉義市東區北門里林森西路11號,"23.48536,120.45194",1.0,191.0,
公有建築,嘉義果菜市場(舊),MNA0438,北門里,嘉義市東區北門里博愛路一段111號,"23.48912,120.45011",1.0,1100.0,
公有建築,嘉義簡易庭,MNA0439,北門里,嘉義市東區北門里文化路308號之1,"23.48528,120.44907",1.0,636.0,
公有建築,嘉義地方法院宿舍,MNA0440,北門里,嘉義市東區北門里文化路308號之2,"23.48559,120.44971",1.0,332.0,
公有建築,嘉義魚市場(舊),MNA0441,北門里,嘉義市東區北門里博愛路一段109號,"23.48934,120.451",1.0,88.0,
公有建築,阿里山林業鐵路及文化資產管理處,MNA0442,北門里,嘉義市東區北門里文化路308號,"23.48495,120.44862",1.0,255.0,
一般建築,,MNA0446,短竹里,嘉義市東區短竹里彌陀路160號,"23.46831,120.46643",1.0,61.0,
公有建築,自來水公司,MNA0447,短竹里,嘉義市東區短竹里嘉工新村1號之3,"23.47101,120.46786",1.0,80.0,
公寓大廈,南庭書院,MNA0448,短竹里,嘉義市東區短竹里光正街80號,"23.46811,120.46785",1.0,133.0,
公寓大廈,順利世家,MNA0449,短竹里,嘉義市東區短竹里日新街195號,"23.47204,120.46805",1.0,762.0,
一般建築,,MNA0452,頂庄里,嘉義市東區頂庄里台林街242號,"23.49797,120.45533",1.0,62.0,
大樓,,MNA0453,義教里,嘉義市東區義教里保建街151巷26號,"23.49988,120.45149",1.0,94.0,
醫院,嘉義基督教醫院門診大樓,MNA0454,義教里,嘉義市東區義教里忠孝路642號,"23.5,120.45091",1.0,2009.0,
一般建築,,MNA0455,中庄里,嘉義市東區中庄里台斗街219號,"23.4952,120.45097",1.0,37.0,
醫院,嘉義基督教醫院保健大樓,MNA0456,後湖里,嘉義市東區後湖里保建街100號,"23.5006,120.45117",1.0,2495.0,
公寓大廈,濱湖高第,MNA0458,長竹里,嘉義市東區長竹里雅竹路1號,"23.47671,120.4751",1.0,1564.0,
一般建築,,MNA0459,長竹里,嘉義市東區長竹里大雅路二段419巷52號,"23.47654,120.47403",1.0,37.0,
一般建築,,MNA0460,長竹里,嘉義市東區長竹里大雅路二段433巷12弄9號,"23.4769,120.4725",1.0,31.0,
一般建築,,MNA0461,長竹里,嘉義市東區長竹里大雅路二段433巷28弄21號,"23.47646,120.47211",1.0,26.0,
一般建築,,MNA0462,長竹里,嘉義市東區長竹里大雅路二段433巷28弄19號,"23.47646,120.4722",1.0,26.0,
一般建築,,MNA0463,圳頭里,嘉義市東區圳頭里圓福街118巷2弄2號,"23.48836,120.46693",1.0,30.0,
一般建築,,MNA0464,圳頭里,嘉義市東區圳頭里圓福街118巷2弄2號之1,"23.48839,120.46699",1.0,30.0,
一般建築,,MNA0465,圳頭里,嘉義市東區圳頭里圓福街118巷2弄6號,"23.48841,120.46705",1.0,30.0,
一般建築,,MNA0466,圳頭里,嘉義市東區圳頭里圓福街118巷2弄88號,"23.48833,120.4677",1.0,38.0,
一般建築,,MNA0467,圳頭里,嘉義市東區圳頭里圓福街118巷2弄90號,"23.4883,120.46763",1.0,38.0,
一般建築,,MNA0468,圳頭里,嘉義市東區圳頭里圓福街118巷2弄92號,"23.48829,120.46756",1.0,38.0,
公寓大廈,精忠新城,MNA0470,圳頭里,嘉義市東區圳頭里林森東路722號之5,"23.49208,120.47719",1.0,13327.0,
一般建築,,MNA0471,後庄里,嘉義市東區後庄里林森東路739號,"23.49292,120.4798",1.0,47.0,
一般建築,,MNA0472,後庄里,嘉義市東區後庄里林森東路737號,"23.49291,120.47977",1.0,47.0,
一般建築,,MNA0473,後庄里,嘉義市東區後庄里林森東路593號,"23.49244,120.47668",1.0,47.0,
一般建築,,MNA0474,後庄里,嘉義市東區後庄里林森東路597號,"23.49244,120.47676",1.0,47.0,
一般建築,,MNA0475,後庄里,嘉義市東區後庄里林森東路609號,"23.49246,120.47702",1.0,57.0,
一般建築,,MNA0476,後庄里,嘉義市東區後庄里林森東路613號,"23.49249,120.4771",1.0,21.0,
一般建築,,MNA0477,後庄里,嘉義市東區後庄里林森東路585號,"23.4924,120.47645",1.0,42.0,
大樓,,MNA0481,文雅里,嘉義市東區文雅里東洋新邨286號,"23.48443,120.48821",1.0,381.0,
公寓大廈,藝術新村,MNA0482,文雅里,嘉義市東區文雅里藝術新邨6號,"23.4838,120.48435",1.0,890.0,
公寓大廈,蘭潭新境碧園,MNA0483,文雅里,嘉義市東區文雅里文雅街243號,"23.48180,120.48442",1.0,456.0,
公寓大廈,蘭潭新境華園,MNA0484,文雅里,嘉義市東區文雅里文雅街293號,"23.48235,120.4836",1.0,728.0,
一般建築,,MNA0488,圳頭里,嘉義市東區圳頭里林森東路744號,"23.49234,120.47778",1.0,21.0,
一般建築,,MNA0489,圳頭里,嘉義市東區圳頭里林森東路722號,"23.49228,120.4772",1.0,51.0,
一般建築,,MNA0490,圳頭里,嘉義市東區圳頭里林森東路724號,"23.49227,120.47724",1.0,46.0,
一般建築,私立濟美仁愛之家,MNA0491,圳頭里,嘉義市東區圳頭里盧義路361號,"23.49297,120.48332",1.0,921.0,
一般建築,,MNA0492,圳頭里,嘉義市東區圳頭里林森東路806號,"23.49258,120.47927",1.0,46.0,
學校,崇仁護校,MNA0493,盧厝里,嘉義市東區盧厝里紅毛埤217號,"23.47908,120.48259",1.0,222.0,
廟宇,,MNA0494,盧厝里,嘉義市東區盧厝里紅毛埤5號之2,"23.4745,120.50902",1.0,144.0,
大樓,遠東花園,MNA0495,圳頭里,嘉義市東區圳頭里盧厝108號之17,"23.49081,120.47749",1.0,221.0,
學校,崇仁護校,MNA0496,盧厝里,嘉義市東區盧厝里紅毛埤217號,"23.47908,120.48259",1.0,142.0,
一般建築,,MNA0497,圳頭里,嘉義市東區圳頭里圓福街118巷2弄94號,"23.48826,120.46748",1.0,38.0,
一般建築,,MNA0498,圳頭里,嘉義市東區圳頭里圓福街118巷2弄96號,"23.48825,120.46743",1.0,38.0,
一般建築,,MNA0499,圳頭里,嘉義市東區圳頭里圓福街118巷2弄98號,"23.48823,120.46733",1.0,38.0,
一般建築,,MNA0500,圳頭里,嘉義市東區圳頭里圓福街118巷2弄100號,"23.48821,120.46727",1.0,38.0,
一般建築,,MNA0501,圳頭里,嘉義市東區圳頭里圓福街118巷2弄102號,"23.4882,120.46722",1.0,38.0,
一般建築,,MNA0502,圳頭里,嘉義市東區圳頭里圓福街118巷2弄104號,"23.48818,120.46715",1.0,38.0,
一般建築,,MNA0503,圳頭里,嘉義市東區圳頭里圓福街118巷2弄106號,"23.48814,120.46707",1.0,38.0,
一般建築,,MNA0504,圳頭里,嘉義市東區圳頭里圓福街118巷2弄108號,"23.48813,120.467",1.0,38.0,
一般建築,,MNA0505,圳頭里,嘉義市東區圳頭里圓福街118巷2弄84號,"23.48837,120.46785",1.0,38.0,
一般建築,,MNA0506,長竹里,嘉義市東區長竹里金龍街7號,"23.47807,120.47211",1.0,23.0,
一般建築,,MNA0507,圳頭里,嘉義市東區圳頭里林森東路738號,"23.4923,120.47755",1.0,43.0,
一般建築,,MNA0508,圳頭里,嘉義市東區圳頭里林森東路732號,"23.49229,120.47742",1.0,47.0,
學校,崇仁護校,MNA0509,盧厝里,嘉義市東區盧厝里紅毛埤217號,"23.47908,120.48259",1.0,308.0,
學校,崇仁護校,MNA0510,盧厝里,嘉義市東區盧厝里紅毛埤217號,"23.47908,120.48259",1.0,1264.0,
學校,崇仁護校,MNA0511,盧厝里,嘉義市東區盧厝里紅毛埤217號,"23.47908,120.48259",1.0,1209.0,
公寓大廈,山海關大樓,MNA0512,盧厝里,嘉義市東區盧厝里大雅路一段217號,"23.48098,120.49955",1.0,408.0,
一般建築,,MNA0514,長竹里,嘉義市東區長竹里金龍街5號,"23.47799,120.47212",1.0,23.0,
一般建築,,MNA0515,長竹里,嘉義市東區長竹里大雅路二段432號,"23.47779,120.47215",1.0,171.0,
公寓大廈,,MNA0516,長竹里,嘉義市東區長竹里金龍街37號,"23.47875,120.47153",1.0,461.0,
大樓,春堤大樓,MNA0517,長竹里,嘉義市東區長竹里金龍街57號,"23.47861,120.4713",1.0,148.0,
學校,蘭潭國中,MNA0519,長竹里,嘉義市東區長竹里民權東路32號,"23.48224,120.4814",1.0,100.0,
學校,蘭潭國中,MNA0521,長竹里,嘉義市東區長竹里民權東路32號,"23.48361,120.48251",1.0,713.0,
