地址,避難所在之地下樓層數,經度,緯度,里別,可容納人數,轄管分局,編號
臺中市北屯區安順二街75號,1.0,120.6839322,24.17418271,平和里,"  300 ",第五分局,749.0
臺中市北屯區安順東6街50號,1.0,120.6846322,24.17401047,平和里,"  8,356 ",第五分局,750.0
臺中市北屯區安順東五街19號,1.0,120.682642,24.17506599,平和里,"  583 ",第五分局,751.0
臺中市北屯區昌平路1段95-14號,1.0,120.6897652,24.17222934,平心里,"  1,405 ",第五分局,752.0
臺中市北屯區河北路3段16號,1.0,120.6838748,24.17712345,平陽里,"  4,040 ",第五分局,753.0
臺中市北屯區河北路2段1-2號,1.0,120.6828995,24.16877308,平德里,"  656 ",第五分局,754.0
臺中市北屯區河北路2段219號,1.0,120.6835285,24.17510008,平陽里,"  916 ",第五分局,755.0
臺中市北屯區河北路2段8號,1.0,120.6831265,24.16891716,平德里,"  1,033 ",第五分局,756.0
臺中市北屯區青島路3段15號,1.0,120.6795178,24.16863064,平德里,"  729 ",第五分局,757.0
臺中市北屯區柳陽西街8號,1.0,120.688936,24.16813272,平安里,"  588 ",第五分局,758.0
臺中市北屯區柳陽西街92巷2號,1.0,120.6930474,24.1755256,平順里,"  3,791 ",第五分局,759.0
臺中市北屯區旅順路1段138號,1.0,120.6815654,24.17489868,平和里,"  1,791 ",第五分局,760.0
臺中市北屯區旅順路1段14號,1.0,120.676903,24.17542377,平陽里,"  1,306 ",第五分局,761.0
臺中市北屯區旅順路1段150號,1.0,120.6821123,24.17485844,平和里,"  651 ",第五分局,762.0
臺中市北屯區旅順路1段258號,1.0,120.684628,24.17457798,平和里,"  833 ",第五分局,763.0
臺中市北屯區旅順路1段98號,1.0,120.6792864,24.17516158,平陽里,"  1,996 ",第五分局,764.0
臺中市北屯區旅順路2段161號,1.0,120.6946692,24.17369468,平陽里,"  447 ",第五分局,765.0
臺中市北屯區旅順路2段201號,1.0,120.6921926,24.17401806,平順里,"  552 ",第五分局,766.0
臺中市北屯區崇德路2段130號,1.0,120.6855797,24.1710412,平安里,"  1,401 ",第五分局,767.0
臺中市北屯區崇德路2段16號,1.0,120.6854119,24.16882876,平安里,"  1,312 ",第五分局,768.0
臺中市北屯區崇德路2段227號,1.0,120.6854702,24.175185,平陽里,"  1,470 ",第五分局,769.0
臺中市北屯區崇德路2段252號,1.0,120.6858431,24.1749127,平福里,"  1,956 ",第五分局,770.0
臺中市北屯區崇德路2段282號,1.0,120.6859855,24.17587598,平福里,"  4,256 ",第五分局,771.0
臺中市北屯區崇德路2段51號,1.0,120.6851487,24.1703136,平德里,"  718 ",第五分局,772.0
臺中市北屯區梅川西路4段105號,1.0,120.6785171,24.16891626,平和里,"  1,302 ",第五分局,773.0
臺中市北屯區梅川西路4段286號,1.0,120.6795416,24.17429099,平和里,"  1,416 ",第五分局,774.0
臺中市北屯區梅川東路4段106號,2.0,120.680077,24.17443589,平和里,"  1,093 ",第五分局,775.0
臺中市北屯區梅川東路4段50號,1.0,120.6796447,24.17133039,平德里,"  1,875 ",第五分局,776.0
臺中市北屯區綏遠路2段38號,1.0,120.6814544,24.17009768,平德里,"  294 ",第五分局,777.0
臺中市北屯區熱河路2段117號,1.0,120.6874309,24.17099227,平安里,"  1,790 ",第五分局,778.0
臺中市北屯區熱河路2段175號,1.0,120.6876743,24.17286498,平心里,"  138 ",第五分局,779.0
臺中市北屯區熱河路2段196號,1.0,120.6880285,24.17379428,平順里,"  547 ",第五分局,780.0
臺中市北屯區熱河路2段23號,1.0,120.6869577,24.16885946,平安里,"  630 ",第五分局,781.0
臺中市北屯區熱河路2段2號,1.0,120.6871613,24.16836369,平安里,"  552 ",第五分局,782.0
臺中市北屯區熱河路2段65號,1.0,120.6871637,24.16968939,平安里,"  520 ",第五分局,783.0
臺中市北屯區瀋陽路2段148號,1.0,120.6838396,24.17343498,平和里,"  760 ",第五分局,784.0
臺中市北屯區瀋陽路2段33號,1.0,120.6809963,24.17394708,平和里,"  495 ",第五分局,785.0
臺中市北屯區瀋陽路2段42號,1.0,120.681308,24.17371698,平和里,"  1,265 ",第五分局,786.0
臺中市北屯區瀋陽路3段105號,1.0,120.6820813,24.17385398,平心里,"  1,041 ",第五分局,787.0
臺中市北屯區瀋陽路3段112號,1.0,120.6829258,24.1736392,平心里,"  1,406 ",第五分局,788.0
臺中市北屯區瀋陽路3段54號,1.0,120.6872698,24.17306038,平心里,"  1,151 ",第五分局,789.0
臺中市北屯區北屯路419巷52弄2號,1.0,120.69908,24.17611,舊社里,"  859 ",第五分局,790.0
臺中市北屯區北屯路435號,1.0,120.69926,24.17815,舊社里,"  392 ",第五分局,791.0
臺中市北屯區北屯路435號,1.0,120.69926,24.17823,舊社里,"  333 ",第五分局,792.0
臺中市北屯區北屯路435號,1.0,120.69926,24.17823,舊社里,"  111 ",第五分局,793.0
臺中市北屯區北屯路435號,1.0,120.69926,24.17823,舊社里,"  516 ",第五分局,794.0
臺中市北屯區北屯路435號,1.0,120.69926,24.17823,舊社里,"  846 ",第五分局,795.0
臺中市北屯區松勇里006鄰松明街89號,1.0,"120.699316 ","24.185809 ",松勇里,"  148 ",第五分局,796.0
臺中市北屯區東光路926號,1.0,"120.698789 ","24.172830 ",東光里,"  1,612 ",第五分局,797.0
臺中市北屯區東光路926號,1.0,"120.698789 ","24.172830 ",東光里,"  1,540 ",第五分局,798.0
臺中市北屯區松茂里017鄰遼寧路2段108號,1.0,"120.696422 ","24.186074 ",松茂里,"  98 ",第五分局,799.0
臺中市北屯區松竹路36號,1.0,120.70252,24.17810,舊社里,"  1,475 ",第五分局,800.0
臺中市北屯區青島路4段183號,1.0,120.6903902,24.167973,平田里,"  218 ",第五分局,801.0
臺中市北屯區大連路3段122號,1.0,"120.694288 ","24.174702 ",平田里,"  392 ",第五分局,802.0
臺中市北屯區大連路3段139號,1.0,"120.694700 ","24.174830 ",平田里,"  1,006 ",第五分局,803.0
臺中市北屯區天津路4段219號,1.0,120.6915575,24.1689326,平田里,"  302 ",第五分局,804.0
臺中市北屯區太原路3段127號,1.0,120.6895701,24.1652552,平田里,"  1,050 ",第五分局,805.0
臺中市北屯區文心路4段821號,1.0,"120.692065 ","24.171811 ",平田里,"  1,281 ",第五分局,806.0
臺中市北屯區文心路4段845號,1.0,"120.692552 ","24.171826 ",平田里,"  313 ",第五分局,807.0
臺中市北屯區文心路4段875號,1.0,"120.693302 ","24.171737 ",平田里,"  1,130 ",第五分局,808.0
臺中市北屯區文心路4段935號,1.0,"120.694453 ","24.171548 ",平興里,"  1,526 ",第五分局,809.0
臺中市北屯區文心路4段959號,1.0,"120.695350 ","24.171450 ",平田里,"  1,703 ",第五分局,810.0
臺中市北屯區文心路4段989號,1.0,"120.696416 ","24.171108 ",平田里,"  125 ",第五分局,811.0
臺中市北屯區文心路4段993號,1.0,"120.696605 ","24.171129 ",平田里,"  1,339 ",第五分局,812.0
臺中市北屯區文昌東9街30號,1.0,120.6911174,24.17013233,平田里,"  182 ",第五分局,813.0
臺中市北屯區文昌東9街33號,1.0,120.6913019,24.1692994,平田里,"  172 ",第五分局,814.0
臺中市北屯區北屯路290巷1號,1.0,"120.698810 ","24.172490 ",東光里,"  2,156 ",第五分局,815.0
臺中市北屯區北屯路290號,1.0,"120.698886 ","24.172634 ",東光里,"  931 ",第五分局,816.0
臺中市北屯區北屯路298巷8-3號,1.0,"120.699986 ","24.175153 ",東光里,"  399 ",第五分局,817.0
臺中市北屯區北屯路365號,1.0,"120.698001 ","24.171318 ",東光里,"  108 ",第五分局,818.0
臺中市北屯區北屯路370號,1.0,120.69988,24.17644,舊社里,"  2,916 ",第五分局,819.0
臺中市北屯區北屯路385-2號,1.0,"120.698086 ","24.172162 ",東光里,"  165 ",第五分局,820.0
臺中市北屯區北屯路388號,1.0,120.70012,24.17746,舊社里,"  1,250 ",第五分局,821.0
臺中市北屯區北屯路397-1號,1.0,"120.697964 ","24.172435 ",東光里,"  275 ",第五分局,822.0
臺中市北屯區北屯路401號,1.0,"120.698131 ","24.173115 ",東光里,"  583 ",第五分局,823.0
臺中市北屯區北屯路407號,1.0,"120.697832 ","24.173304 ",平興里,"  735 ",第五分局,824.0
臺中市北屯區北屯路409號,1.0,"120.698466 ","24.174738 ",東光里,"  1,993 ",第五分局,825.0
臺中市北屯區北屯路419巷52弄34號,1.0,120.69913,24.17620,舊社里,"  416 ",第五分局,826.0
臺中市北屯區北屯路419巷52弄71號,1.0,120.69909,24.17620,舊社里,"  292 ",第五分局,827.0
臺中市北屯區北屯路426之10號,1.0,120.70089,24.17837,舊社里,"  717 ",第五分局,828.0
臺中市北屯區北屯路437巷7號,1.0,120.70057,24.17971,舊社里,"  583 ",第五分局,829.0
臺中市北屯區北屯路439-11號,1.0,120.70046,24.17919,舊社里,"  937 ",第五分局,830.0
臺中市北屯區松茂里001鄰松義街257巷47號,1.0,"120.697088 ","24.187434 ",松茂里,"  106 ",第五分局,831.0
臺中市北屯區松勇里019鄰北屯路533巷203號,1.0,"120.702293 ","24.187124 ",松勇里,"  982 ",第五分局,832.0
臺中市北屯區北屯路北屯路428號,1.0,120.70085,24.17887,舊社里,"  2,416 ",第五分局,833.0
臺中市北屯區北平路4段107號,1.0,120.6922737,24.1708181,平田里,"  166 ",第五分局,834.0
臺中市北屯區北平路4段112號,1.0,120.6923234,24.1704345,平田里,"  142 ",第五分局,835.0
臺中市北屯區北平路4段121號,1.0,120.6926446,24.1707226,平田里,"  116 ",第五分局,836.0
臺中市北屯區北平路4段123號,1.0,120.6928534,24.1707553,平田里,"  239 ",第五分局,837.0
臺中市北屯區松茂里009鄰北新路2巷2弄2號,1.0,120.6981639,24.18129262,松茂里,"  80 ",第五分局,838.0
臺中市北屯區松茂里009鄰北新路2巷2弄4號,1.0,"120.698058920727 ","24.181242276748 ",松茂里,"  80 ",第五分局,839.0
臺中市北屯區松茂里009鄰北新街13號,1.0,"120.698121250924 ","24.181891017039 ",松茂里,"  219 ",第五分局,840.0
臺中市北屯區平田里昌平路1段198號,1.0,120.6920504,24.1698722,平田里,"  33 ",第五分局,841.0
臺中市北屯區平田里昌平路1段200號,1.0,120.6919196,24.1698451,平田里,"  33 ",第五分局,842.0
臺中市北屯區平田里興安路1段250號,1.0,120.6945296,24.1722691,平田里,"  83 ",第五分局,843.0
臺中市北屯區平田里興安路1段266號,1.0,120.6944764,24.1726693,平田里,"  83 ",第五分局,844.0
臺中市北屯區平田里興安路1段270號,1.0,120.6945537,24.172768,平田里,"  83 ",第五分局,845.0
臺中市北屯區平田里遼陽六街33號,1.0,9120.695323,24.173353,平田里,"  124 ",第五分局,846.0
臺中市北屯區平田里遼陽六街35號,1.0,120.6953081,24.1734755,平田里,"  125 ",第五分局,847.0
臺中市北屯區平田里遼陽北二街11號,1.0,120.6928042,24.1734342,平田里,"  150 ",第五分局,848.0
臺中市北屯區平田里遼陽北二街95號,1.0,120.6954149,24.1730138,平田里,"  158 ",第五分局,849.0
臺中市北屯區平田里遼陽北二街9號,1.0,120.6927851,24.1734401,平田里,"  133 ",第五分局,850.0
臺中市北屯區平田興安路1段264號,1.0,120.6945114,24.1725967,平田里,"  83 ",第五分局,851.0
臺中市北屯區平興里12鄰崇德二路1段148之1號,1.0,120.6953992,24.17635053,平興里,"  773 ",第五分局,852.0
臺中市北屯區竹興街10號,2.0,120.70495,24.17330,舊社里,"  3,391 ",第五分局,853.0
臺中市北屯區旱溪西路3段170號,1.0,120.70447,24.17187,舊社里,"  1,013 ",第五分局,854.0
臺中市北屯區旱溪西路3段280號,2.0,120.70883,24.17409,舊社里,"  617 ",第五分局,855.0
臺中市北屯區旱溪西路三段229號,2.0,120.70730,24.17390,舊社里,"  2,387 ",第五分局,856.0
臺中市北屯區松強里017鄰昌平三街36號,1.0,120.6883316,24.1865351,松強里,"  322 ",第五分局,857.0
臺中市北屯區昌平路1段152號,1.0,120.6925893,24.1689016,平田里,"  182 ",第五分局,858.0
臺中市北屯區昌平路1段212巷15號,1.0,120.6923223,24.1702771,平田里,"  116 ",第五分局,859.0
臺中市北屯區昌平路1段212巷17號,1.0,120.6923858,24.17022946,平田里,"  116 ",第五分局,860.0
臺中市北屯區昌平路1段260號,1.0,120.6912567,24.1713319,平田里,"  125 ",第五分局,861.0
臺中市北屯區昌平路1段82號,1.0,120.6927231,24.168666,平田里,"  130 ",第五分局,862.0
臺中市北屯區松安里015鄰崇德六路一段56號,1.0,120.694732,24.1802335,松安里,"  258 ",第五分局,863.0
臺中市北屯區松和里012鄰昌平路2段10巷72弄101號,1.0,120.692701,24.1794607,松和里,"  129 ",第五分局,864.0
臺中市北屯區松和里011鄰昌平路2段10巷72弄111號,1.0,120.6928107,24.1792408,松和里,"  107 ",第五分局,865.0
臺中市北屯區松和里011鄰昌平路2段10巷72弄119號,1.0,120.6925711,24.17930183,松和里,"  237 ",第五分局,866.0
臺中市北屯區松和里013鄰崇德六路一段151巷21號,1.0,120.692584,24.17915866,松和里,"  116 ",第五分局,867.0
臺中市北屯區松和里013鄰昌平路二段10巷72弄85號,1.0,120.6921093,24.1795953,松和里,"  138 ",第五分局,868.0
臺中市北屯區松和里026鄰昌平路2段12號,3.0,"120.690605 ","24.178291 ",松和里,"  902 ",第五分局,869.0
臺中市北屯區松和里004鄰昌平路2段金谷巷50號,1.0,120.6919059,24.17750471,松和里,"  161 ",第五分局,870.0
臺中市北屯區松安里017鄰松和街12號,1.0,120.69306,24.17683278,松安里,"  563 ",第五分局,871.0
臺中市北屯區松安里018鄰崇德二路一段186巷39號,1.0,120.6935623,24.1778036,松安里,"  86 ",第五分局,872.0
臺中市北屯區松和里004鄰昌平路2段金谷巷62號,1.0,120.6926031,24.1775033,松和里,"  238 ",第五分局,873.0
臺中市北屯區松和里005鄰昌平路2段金谷巷65號,1.0,120.6921555,24.177749,松和里,"  163 ",第五分局,874.0
臺中市北屯區松和里005鄰昌平路2段金谷巷69號,1.0,120.6923497,24.1776773,松和里,"  129 ",第五分局,875.0
臺中市北屯區東山路1段133巷13號,1.0,120.703826,24.1703916,東光里,"  500 ",第五分局,876.0
臺中市北屯區東山路1段133號,1.0,120.7035759,24.1699305,東光里,"  100 ",第五分局,877.0
臺中市北屯區東山路1段143-5號,1.0,120.7041027,24.1699656,東光里,"  216 ",第五分局,878.0
臺中市北屯區東山路1段33巷9弄2號,1.0,120.6985554,24.171007,東光里,"  150 ",第五分局,879.0
臺中市北屯區東山路1段37號,1.0,120.6993296,24.1707849,東光里,"  208 ",第五分局,880.0
臺中市北屯區東山路1段41-5號,1.0,120.6999773,24.1704004,東光里,"  208 ",第五分局,881.0
臺中市北屯區東山路1段57號,1.0,120.7016761,24.170214,東光里,"  100 ",第五分局,882.0
臺中市北屯區東山路1段61號,1.0,120.7017019,24.1700364,東光里,"  100 ",第五分局,883.0
臺中市北屯區東山路1段63號,1.0,120.7017491,24.1703187,東光里,"  100 ",第五分局,884.0
臺中市北屯區東山路1段65號,1.0,120.7018007,24.1703756,東光里,"  100 ",第五分局,885.0
臺中市北屯區東光里4東山路1段59號,1.0,120.7016819,24.1703283,東光里,"  55 ",第五分局,886.0
臺中市北屯區東光里7東山路1段37巷6弄1號,1.0,120.6980905,24.1706066,東光里,"  55 ",第五分局,887.0
臺中市北屯區東光里北屯路282-16號,1.0,120.6989494,24.1719923,東光里,"  77 ",第五分局,888.0
臺中市北屯區東光里東山路1段282-321號,1.0,120.7195653,24.1759616,東光里,"  77 ",第五分局,889.0
臺中市北屯區東光里東山路1段35號,1.0,120.6989705,24.1706618,東光里,"  77 ",第五分局,890.0
臺中市北屯區松茂里001鄰松山街170號,1.0,120.6974398,24.1869495,松茂里,"  2,129 ",第五分局,891.0
臺中市北屯區松和里012鄰昌平路2段10巷72弄105-9號,1.0,120.6928805,24.1794319,松和里,"  617 ",第五分局,892.0
臺中市北屯區松和里020鄰松安街205號,1.0,120.6931758,24.1816658,松和里,"  942 ",第五分局,893.0
臺中市北屯區松和里19鄰松安街328號,1.0,120.6910967,24.1820527,松和里,"  404 ",第五分局,894.0
臺中市北屯區松竹五路1段135號,2.0,120.70851,24.17478,舊社里,"  2,342 ",第五分局,895.0
臺中市北屯區松竹五路1段280號,1.0,120.70729,24.17458,舊社里,"  568 ",第五分局,896.0
臺中市北屯區松竹五路一段223號,1.0,120.70720,24.17497,舊社里,"  2,584 ",第五分局,897.0
臺中市北屯區松茂里012鄰松竹路二段107巷66之2號,1.0,120.6972071,24.18253277,松茂里,"  642 ",第五分局,898.0
臺中市北屯區松勇里003鄰松義街126號,1.0,"120.698398 ","24.183855 ",松勇里,"  237 ",第五分局,899.0
臺中市北屯區松茂里007鄰遼寧路一段602號,1.0,120.6963373,24.18266247,松茂里,"  1,078 ",第五分局,900.0
臺中市北屯區松茂里007鄰遼寧路一段602號,1.0,120.6963373,24.18266247,松茂里,"  416 ",第五分局,901.0
臺中市北屯區松茂里017鄰遼寧路一段532號,1.0,120.6965128,24.1810258,松茂里,"  1,083 ",第五分局,902.0
臺中市北屯區松茂里017鄰松竹北路190號,1.0,120.6971412,24.1856616,松茂里,"  359 ",第五分局,903.0
臺中市北屯區松勇里003鄰松竹北路131號,1.0,120.6985342,24.18529317,松勇里,"  67 ",第五分局,904.0
臺中市北屯區松茂里005鄰松竹北路177號,1.0,120.6967717,24.18549128,松茂里,"  2,445 ",第五分局,905.0
臺中市北屯區松和里021鄰松竹路2段299號,1.0,120.6930778,24.18274958,松和里,"  258 ",第五分局,906.0
臺中市北屯區松茂里011鄰松竹路2段160巷3弄13之1號,1.0,120.6970177,24.18418079,松茂里,"  750 ",第五分局,907.0
臺中市北屯區松茂里016鄰松竹路2段160巷4弄18號,1.0,120.6978276,24.18402622,松茂里,"  518 ",第五分局,908.0
臺中市北屯區松茂里012鄰松竹路2段160巷3弄26號,1.0,120.6966263,24.18454258,松茂里,"  2,151 ",第五分局,909.0
臺中市北屯區松茂里012鄰松竹路2段160巷6號,1.0,120.6975873,24.1844645,松茂里,"  625 ",第五分局,910.0
臺中市北屯區松茂里005鄰松竹路2段166號,1.0,120.6971819,24.1835202,松茂里,"  995 ",第五分局,911.0
臺中市北屯區松強里6鄰松竹路2段178巷33號,1.0,120.6960454,24.183973,松強里,"  986 ",第五分局,912.0
臺中市北屯區松強里006鄰松竹路2段180-1號,1.0,120.6958851,24.1836193,松強里,"  518 ",第五分局,913.0
臺中市北屯區松強里006鄰松竹路2段180號,1.0,120.6958851,24.1836193,松強里,"  2,536 ",第五分局,914.0
臺中市北屯區松強里003鄰松竹路二段314號,1.0,120.6916551,24.1829172,松強里,"  394 ",第五分局,915.0
臺中市北屯區松和里022鄰松竹路二段337巷13號,1.0,120.6924463,24.182183,松和里,"  633 ",第五分局,916.0
臺中市北屯區松和里024鄰松竹路2段337巷28號,1.0,120.6920735,24.1822022,松和里,"  2,882 ",第五分局,917.0
臺中市北屯區松竹路2段34巷16弄26號,1.0,120.70136,24.18363,舊社里,"  525 ",第五分局,918.0
臺中市北屯區松竹路2段34巷6號,1.0,120.70074,24.18298,舊社里,"  421 ",第五分局,919.0
臺中市北屯區松強里001鄰松竹路2段376號,1.0,120.689329,24.1824964,松強里,"  3,828 ",第五分局,920.0
臺中市北屯區松竹路2段5號,1.0,120.69986,24.18246,舊社里,"  653 ",第五分局,921.0
臺中市北屯區松和里023鄰松竹路二段305巷18號,1.0,120.6926157,24.18227831,松和里,"  585 ",第五分局,922.0
臺中市北屯區松和里021鄰松和街215號,1.0,120.6934293,24.18193321,松和里,"  223 ",第五分局,923.0
臺中市北屯區松和里022鄰松竹路二段337巷7號,1.0,120.6922008,24.1824418,松和里,"  245 ",第五分局,924.0
臺中市北屯區松竹路34巷16弄26號,1.0,120.70149,24.18354,舊社里,"  525 ",第五分局,925.0
臺中市北屯區松竹路446號,1.0,120.68857,24.18235,舊社里,"  125 ",第五分局,926.0
臺中市北屯區松竹路455號,1.0,120.68789,24.18189,舊社里,"  1,216 ",第五分局,927.0
臺中市北屯區松茂里010鄰北新路32號,1.0,120.6982571,24.18198638,松茂里,"  294 ",第五分局,928.0
臺中市北屯區松勇里006鄰松竹路二段76巷12弄59號,1.0,120.6999223,24.18541165,松勇里,"  427 ",第五分局,929.0
臺中市北屯區松和里023鄰松竹路二段317號,1.0,120.6925709,24.18279639,松和里,"  701 ",第五分局,930.0
臺中市北屯區松和里006鄰昌平路2段國泰巷12號,1.0,120.6910636,24.17844855,松和里,"  50 ",第五分局,931.0
臺中市北屯區松和里006鄰昌平路2段國泰巷16號,1.0,120.6911339,24.17832727,松和里,"  58 ",第五分局,932.0
臺中市北屯區松和里026鄰松竹路2段387號,1.0,120.6903732,24.18231899,松和里,"  1,565 ",第五分局,933.0
臺中市北屯區松和里崇德6路1段207號,1.0,120.6901515,24.1805612,松和里,"  125 ",第五分局,934.0
臺中市北屯區松和街239號,1.0,120.6932783,24.1825709,松和里,"  1,012 ",第五分局,935.0
臺中市北屯區松和街296號,1.0,120.6934485,24.1828749,松安里,"  1,135 ",第五分局,936.0
臺中市北屯區松勇里北屯路509巷68號,1.0,120.7024125,24.1867725,松勇里,"  33 ",第五分局,937.0
臺中市北屯區松茂里北屯路509巷145弄20號,1.0,120.7023696,24.1866648,松茂里,"  36 ",第五分局,938.0
臺中市北屯區松茂里北屯路509巷145弄30號,1.0,120.702391,24.1866942,松茂里,"  37 ",第五分局,939.0
臺中市北屯區松茂里北屯路509巷145弄32號,1.0,120.7024017,24.1866648,松茂里,"  40 ",第五分局,940.0
臺中市北屯區松茂里北屯路509巷146弄25-20號,1.0,120.7024125,24.1867725,松茂里,"  95 ",第五分局,941.0
臺中市北屯區松茂里北屯路509巷148號,1.0,120.7024232,24.1867431,松茂里,"  83 ",第五分局,942.0
臺中市北屯區松茂里松竹路509巷145弄219號,1.0,120.7014889,24.1811173,松茂里,"  37 ",第五分局,943.0
臺中市北屯區松強里興安路2段461巷50號,1.0,120.694074,24.1843935,松強里,"  98 ",第五分局,944.0
臺中市北屯區松義街125號,1.0,120.698084,24.1841721,松茂里,"  2,083 ",第五分局,945.0
臺中市北屯區松義街157號松義街157號,1.0,120.6982012,24.1849014,松茂里,"  1,041 ",第五分局,946.0
臺中市北屯區松義街182號,1.0,120.6983707,24.1847255,松茂里,"  656 ",第五分局,947.0
臺中市北屯區長富街25號,1.0,120.70960,24.18157,舊社里,"  375 ",第五分局,948.0
臺中市北屯區南興一路26號,1.0,120.70500,24.17304,舊社里,"  2,196 ",第五分局,949.0
臺中市北屯區南興一路88號,1.0,120.70412,24.17318,舊社里,"  318 ",第五分局,950.0
臺中市北屯區南興二路161號,3.0,120.70549,24.17620,舊社里,"  209 ",第五分局,951.0
臺中市北屯區南興北二路8號,1.0,120.70959,24.19289,舊社里,"  2,204 ",第五分局,952.0
臺中市北屯區南興北三路19號,3.0,120.70709,24.19772,舊社里,"  1,743 ",第五分局,953.0
臺中市北屯區南興東路109號,1.0,120.70577,24.17579,舊社里,"  108 ",第五分局,954.0
臺中市北屯區南興東路8號,2.0,120.70599,24.17346,舊社里,"  1,517 ",第五分局,955.0
臺中市北屯區南興路1052號,1.0,120.70556,24.19091,舊社里,"  1,740 ",第五分局,956.0
臺中市北屯區南興路1106號,3.0,120.70582,24.19259,舊社里,"  1,069 ",第五分局,957.0
臺中市北屯區南興路1336號,1.0,120.70637,24.19716,舊社里,"  583 ",第五分局,958.0
臺中市北屯區南興路188號,1.0,120.70397,24.17597,舊社里,"  2,016 ",第五分局,959.0
臺中市北屯區南興路709號,1.0,120.70512,24.18935,舊社里,"  690 ",第五分局,960.0
臺中市北屯區南興路818號,1.0,120.70518,24.18711,舊社里,"  406 ",第五分局,961.0
臺中市北屯區南興路913號,1.0,120.70582,24.19317,舊社里,"  841 ",第五分局,962.0
臺中市北屯區南興路923號,1.0,120.70588,24.19358,舊社里,"  387 ",第五分局,963.0
臺中市北屯區南興路999號,1.0,120.70600,24.19536,舊社里,"  284 ",第五分局,964.0
臺中市北屯區柳陽西街135號,1.0,120.6944186,24.1779937,松安里,"  175 ",第五分局,965.0
臺中市北屯區柳陽東街69巷2號,1.0,120.6934657,24.1758086,平興里,"  808 ",第五分局,966.0
臺中市北屯區柳陽東街81號,1.0,120.6937102,24.1764048,平興里,"  1,906 ",第五分局,967.0
臺中市北屯區修齊巷92弄6號,1.0,120.6941454,24.1805113,松安里,"  530 ",第五分局,968.0
臺中市北屯區旅順路2段259號,1.0,120.6946132,24.1738606,平田里,"  200 ",第五分局,969.0
臺中市北屯區旅順路2段298號,1.0,120.6937276,24.1738062,平田里,"  135 ",第五分局,970.0
臺中市北屯區旅順路2段31號,1.0,120.6874238,24.174673,平田里,"  390 ",第五分局,971.0
臺中市北屯區旅順路2段322號,1.0,120.6948093,24.1736736,平田里,"  1,099 ",第五分局,972.0
臺中市北屯區崇德2路1段159號,1.0,120.6950236,24.17639,平興里,"  1,120 ",第五分局,973.0
臺中市北屯區崇德六路41號,1.0,120.6883585,24.1802661,松安里,"  570 ",第五分局,974.0
臺中市北屯區崇德六路65號,1.0,120.6875349,24.1802224,松安里,"  1,543 ",第五分局,975.0
臺中市北屯區敦富10街115號,1.0,120.70818,24.19405,舊社里,"  581 ",第五分局,976.0
臺中市北屯區敦富一街177號,3.0,120.70588,24.18377,舊社里,"  1,704 ",第五分局,977.0
臺中市北屯區敦富一街200-3號,1.0,120.70592,24.18452,舊社里,"  2,432 ",第五分局,978.0
臺中市北屯區敦富七街55號,3.0,120.70548,24.18926,舊社里,"  1,544 ",第五分局,979.0
臺中市北屯區敦富二街188號,1.0,120.70564,24.18536,舊社里,"  1,748 ",第五分局,980.0
臺中市北屯區敦富十一街8號,1.0,120.70878,24.19466,舊社里,"  400 ",第五分局,981.0
臺中市北屯區敦富六街12號,4.0,120.70667,24.1883,舊社里,"  2,608 ",第五分局,982.0
臺中市北屯區敦富六街21號,1.0,120.70668,24.18792,舊社里,"  474 ",第五分局,983.0
臺中市北屯區敦富路101號,1.0,120.70755,24.18301,舊社里,"  1,554 ",第五分局,984.0
臺中市北屯區敦富路22號,3.0,120.70758,24.18663,舊社里,"  2,577 ",第五分局,985.0
臺中市北屯區敦富路585號,1.0,120.70692,24.19281,舊社里,"  1,914 ",第五分局,986.0
臺中市北屯區敦富路619號,1.0,120.70685,24.19282,舊社里,"  816 ",第五分局,987.0
臺中市北屯區敦富路799號,3.0,120.7073,24.19707,舊社里,"  907 ",第五分局,988.0
臺中市北屯區敦富路二街189號,3.0,120.70774,24.18400,舊社里,"  1,360 ",第五分局,989.0
臺中市北屯區敦富路三街90號,3.0,120.70748,24.18727,舊社里,"  1,398 ",第五分局,990.0
臺中市北屯區詔安街66號,3.0,120.70284,24.18487,舊社里,"  1,681 ",第五分局,991.0
臺中市北屯區溪西路三段522號,1.0,120.71044,24.18191,舊社里,"  928 ",第五分局,992.0
臺中市北屯區綏遠路2段72號,1.0,120.6816349,24.1710657,平田里,"  229 ",第五分局,993.0
臺中市北屯區僑孝街20巷35,1.0,120.70009,24.17957,舊社里,"  443 ",第五分局,994.0
臺中市北屯區僑孝街80號,1.0,120.69857,24.17925,舊社里,"  150 ",第五分局,995.0
臺中市北屯區興安路1段121號,1.0,120.6930798,24.1686563,平田里,"  182 ",第五分局,996.0
臺中市北屯區興安路1段309號,1.0,120.6942519,24.1739678,平田里,"  192 ",第五分局,997.0
臺中市北屯區興安路1段321巷18號,1.0,120.6931649,24.1745279,平田里,"  1,057 ",第五分局,998.0
臺中市北屯區興安路2段15號,1.0,120.6945103,24.1753333,平興里,"  1,574 ",第五分局,999.0
臺中市北屯區興安路2段226巷28弄28號,1.0,120.6949711,24.1801074,松安里,"  104 ",第五分局,1000.0
臺中市北屯區興安路2段33巷10號,1.0,120.6946764,24.175676,平田里,"  3,122 ",第五分局,1001.0
