地址,經度,緯度,避難所在之地下樓層數,可容納人數,村里別,轄區分局,編號
臺中市西屯區協和里工業區三十三路15號,"120.595361 ","24.172271 ",B01,"126 ",協和里,第六分局,FF00128
臺中市西屯區協和里工業區三十四路25號,"120.593357 ","24.169265 ",B01,"143 ",協和里,第六分局,FF00129
臺中市西屯區協和里工業區三十一路12之10號,"120.597930 ","24.170819 ",B01,"400 ",協和里,第六分局,FF00130
臺中市西屯區協和里工業區四十一路12號,"120.585944 ","24.175035 ",B01,"55 ",協和里,第六分局,FF00132
臺中市西屯區協和里工業區三十六路24號,"120.590902 ","24.172448 ",B01,"111 ",協和里,第六分局,FF00133
臺中市西屯區協和里工業區二十八路301號,"120.597019 ","24.165819 ",B01,"64 ",協和里,第六分局,FF00134
臺中市西屯區協和里工業區七路2號,"120.605926 ","24.174153 ",B01,"242 ",協和里,第六分局,FF00135
臺中市西屯區協和里工業區二十八路501號,"120.589755 ","24.172546 ",B01,"182 ",協和里,第六分局,FF00136
臺中市西屯區協和里工業區四十一路17號,"120.586400 ","24.175329 ",B01,"86 ",協和里,第六分局,FF00137
臺中市西屯區協和里工業區三十二路83號,"120.594949 ","24.164453 ",B01,"97 ",協和里,第六分局,FF00138
"臺中市西屯區協和里工業區三十八路153號
0930705門牌整編(工業區三十八路50號)","120.589587 ","24.176802 ",B01,"113 ",協和里,第六分局,FF00143
臺中市西屯區協和里工業區三十六路6號,"120.591906 ","24.175437 ",B01,"79 ",協和里,第六分局,FF00144
臺中市西屯區協和里工業區三十一路26之2號,"120.595843 ","24.165084 ",B01,"72 ",協和里,第六分局,FF00145
臺中市西屯區協和里工業區四十一路32號,"120.584983 ","24.172247 ",B01,"113 ",協和里,第六分局,FF00146
臺中市西屯區協和里工業區三十五路24號,"120.592959 ","24.171967 ",B01,"145 ",協和里,第六分局,FF00148
臺中市西屯區協和里工業區三十四路2號,"120.594664 ","24.173811 ",B01,"179 ",協和里,第六分局,FF00149
臺中市西屯區協和里工業區三十七路34號,"120.588669 ","24.169301 ",B01,"780 ",協和里,第六分局,FF00150
臺中市西屯區協和里工業區五路13之1號,"120.607348 ","24.165018 ",B01,"63 ",協和里,第六分局,FF00151
"臺中市西屯區協和里工業區三十八路30巷61號
0930705門牌整編（順和九街１２１號）","120.586826 ","24.176069 ",B01,"217 ",協和里,第六分局,FF00152
臺中市西屯區協和里工業區十二路1號,"120.599022 ","24.176608 ",B01,"86 ",協和里,第六分局,FF00158
臺中市西屯區協和里工業區三十六路11號,"120.591773 ","24.173945 ",B01,"65 ",協和里,第六分局,FF00159
臺中市西屯區協和里工業區三十六路13號,"120.591450 ","24.173256 ",B01,"98 ",協和里,第六分局,FF00160
"臺中市西屯區協和里工業區三十八路167巷13號
0991225行政區域調整(工業區三十八路38巷2號)","120.589966 ","24.176421 ",B01,"151 ",協和里,第六分局,FF00161
臺中市西屯區協和里工業區三十八路110號,"120.588505 ","24.177431 ",B01,"417 ",協和里,第六分局,FF00162
臺中市西屯區協和里工業區三十三路14號,"120.593509 ","24.165840 ",B01,"84 ",協和里,第六分局,FF00165
臺中市西屯區協和里工業區三十六路48號,"120.589414 ","24.168375 ",B01,"163 ",協和里,第六分局,FF00168
臺中市西屯區協和里工業區三十路8號,"120.596455 ","24.164146 ",B01,"140 ",協和里,第六分局,FF00169
臺中市南屯區寶山里工業區十八路9號,"120.610826 ","24.158912 ",B01,"57 ",寶山里,第六分局,FF00170
臺中市西屯區協和里工業區三十八路117號,"120.587609 ","24.176749 ",B01,"136 ",協和里,第六分局,FF00171
臺中市西屯區協和里工業區三十八路83巷2號,"120.588470 ","24.177102 ",B01,"110 ",協和里,第六分局,FF00172
臺中市西屯區協和里工業區三十一路5號,"120.596534 ","24.165768 ",B01,"59 ",協和里,第六分局,FF00173
臺中市西屯區協和里工業區二十八路333號,"120.595894 ","24.168742 ",B01,"273 ",協和里,第六分局,FF00174
臺中市西屯區協和里工業區三十二路79號,"120.595174 ","24.164811 ",B01,"59 ",協和里,第六分局,FF00175
臺中市西屯區協和里工業區三十五路70號,"120.590203 ","24.166203 ",B01,"472 ",協和里,第六分局,FF00176
臺中市西屯區協和里工業區三十二路13號,"120.597365 ","24.172158 ",B01,"88 ",協和里,第六分局,FF00177
臺中市西屯區協和里工業區三十六路19號,"120.591163 ","24.171837 ",B01,"486 ",協和里,第六分局,FF00179
臺中市西屯區協和里工業區三十三路10號,"120.596187 ","24.172502 ",B01,"159 ",協和里,第六分局,FF00181
臺中市西屯區協和里工業區三十五路63號,"120.590667 ","24.166237 ",B01,"122 ",協和里,第六分局,FF00182
臺中市西屯區協和里工業區十六路2號,"120.593198 ","24.180380 ",B01,"63 ",協和里,第六分局,FF00184
臺中市南屯區寶山里工業區十八路33號,"120.608553 ","24.154662 ",B01,"502 ",寶山里,第六分局,FF00188
臺中市西屯區協和里工業區三十二路85號,"120.594920 ","24.164328 ",B01,"71 ",協和里,第六分局,FF00191
臺中市西屯區協和里工業區三十六路32號,"120.590226 ","24.170603 ",B01,"95 ",協和里,第六分局,FF00192
臺中市西屯區協和里工業區三十二路7號,"120.597123 ","24.171325 ",B01,"115 ",協和里,第六分局,FF00196
臺中市西屯區協和里工業區三十四路56號,"120.591993 ","24.166256 ",B01,"100 ",協和里,第六分局,FF00197
臺中市西屯區協和里工業區三十七路1號,"120.591296 ","24.176201 ",B01,"345 ",協和里,第六分局,FF00199
臺中市西屯區協和里工業區三十六路30之1號,"120.590093 ","24.171089 ",B01,"87 ",協和里,第六分局,FF00201
臺中市西屯區協和里工業區三十九路48號,"120.587394 ","24.173078 ",B01,"129 ",協和里,第六分局,FF00205
臺中市西屯區協和里工業區三十一路26之1號,"120.595872 ","24.165343 ",B01,"200 ",協和里,第六分局,FF00206
"臺中市西屯區協和里工業區三十八路100巷13號
0930705門牌整編（順和七街３８號）","120.587712 ","24.176138 ",B02,"151 ",協和里,第六分局,FF00207
臺中市西屯區協和里工業區三十八路167巷165號,"120.590365 ","24.176428 ",B01,"494 ",協和里,第六分局,FF00209
臺中市西屯區協和里工業區三十路3號,"120.597002 ","24.164221 ",B01,"68 ",協和里,第六分局,FF00210
臺中市西屯區協和里工業區三十八路197號,"120.587782 ","24.170165 ",B01,"86 ",協和里,第六分局,FF00211
臺中市西屯區協和里工業區三十二路73號,"120.595378 ","24.165607 ",B01,"54 ",協和里,第六分局,FF00213
臺中市西屯區協和里工業區三十一路24號,"120.596029 ","24.165808 ",B01,"200 ",協和里,第六分局,FF00216
臺中市西屯區協和里工業區三十八路200號,"120.588753 ","24.174259 ",B01,"6283 ",協和里,第六分局,FF00217
臺中市西屯區協和里工業區四十路32號,"120.586262 ","24.173256 ",B01,"55 ",協和里,第六分局,FF00220
臺中市南屯區寶山里工業區二十七路1號,"120.600082 ","24.163876 ",B01,"200 ",寶山里,第六分局,FF00223
臺中市南屯區寶山里工業區二十三路12號,"120.605185 ","24.163283 ",B01,"438 ",寶山里,第六分局,FF00224
臺中市西屯區協和里工業區三十三路12之2號,"120.593637 ","24.166486 ",B01,"91 ",協和里,第六分局,FF00225
臺中市西屯區協和里工業區二十九路8號,"120.597284 ","24.163647 ",B01,"1300 ",協和里,第六分局,FF00226
臺中市西屯區協和里工業區三十三路12之3號,"120.593604 ","24.166779 ",B01,"1377 ",協和里,第六分局,FF00227
臺中市西屯區協和里工業區三十七路43號,"120.587826 ","24.169043 ",B01,"841 ",協和里,第六分局,FF00228
臺中市西屯區協和里工業區四十一路1號,"120.586568 ","24.175711 ",B01,"748 ",協和里,第六分局,FF00230
臺中市西屯區協和里工業區三十三路12之5號,"120.593759 ","24.166969 ",B01,"1147 ",協和里,第六分局,FF00231
臺中市南屯區寶山里工業區二十二路22號,"120.605258 ","24.159360 ",B01,"1575 ",寶山里,第六分局,FF00232
臺中市西屯區協和里工業區三十八路122號,"120.587957 ","24.177347 ",B01,"418 ",協和里,第六分局,FF00233
臺中市西屯區協和里工業區一路132號,"120.596366 ","24.177104 ",B01,"108 ",協和里,第六分局,FF00234
臺中市西屯區協和里工業區一路120號,"120.602793 ","24.175807 ",B01,"88 ",協和里,第六分局,FF00235
臺中市西屯區協和里工業區十七路6號,"120.589637 ","24.178139 ",B01,"90 ",協和里,第六分局,FF00236
臺中市西屯區協和里工業區十一路15號,"120.599385 ","24.174650 ",B01,"1138 ",協和里,第六分局,FF00238
臺中市西屯區協和里工業區五路13號,"120.607754 ","24.165339 ",B01,"295 ",協和里,第六分局,FF00239
臺中市南屯區寶山里工業區二十三路14號,"120.605123 ","24.162700 ",B01,"138 ",寶山里,第六分局,FF00240
臺中市南屯區寶山里工業區二十四路5號,"120.604518 ","24.164098 ",B01,"97 ",寶山里,第六分局,FF00241
臺中市西屯區協和里工業區五路8號,"120.607524 ","24.167011 ",B01,"2538 ",協和里,第六分局,FF00244
臺中市西屯區協和里順和一街59號,"120.590459 ","24.176629 ",B01,"651 ",協和里,第六分局,FF00245
臺中市西屯區協和里工業區三十四路2號之1,"120.594665 ","24.173813 ",B01,"131 ",協和里,第六分局,FF00246
臺中市西屯區協和里工業區三十七路25號,"120.589085 ","24.172327 ",B01,"172 ",協和里,第六分局,FF00248
臺中市南屯區寶山里工業區二十路23號,"120.608139 ","24.157450 ",B01,"180 ",寶山里,第六分局,FF00249
臺中市南屯區寶山里工業區二十一路35號,"120.605978 ","24.156657 ",B01,"839 ",寶山里,第六分局,FF00251
臺中市西屯區協和里工業區六路6號,"120.607105 ","24.170998 ",B01,"140 ",協和里,第六分局,FF00252
臺中市南屯區寶山里工業區二十三路5號,"120.605569 ","24.163457 ",B01,"251 ",寶山里,第六分局,FF00253
臺中市南屯區寶山里工業區二十三路1號,"120.605946 ","24.163986 ",B01,"251 ",寶山里,第六分局,FF00254
臺中市西屯區協和里工業區七路9號,"120.605727 ","24.170694 ",B01,"3972 ",協和里,第六分局,FF00255
臺中市西屯區協和里工業區十路12號之1,"120.600373 ","24.173567 ",B01,"68 ",協和里,第六分局,FF00256
臺中市西屯區協和里工業區三十七路18號,"120.589871 ","24.171806 ",B01,"224 ",協和里,第六分局,FF00258
臺中市南屯區寶山里工業區二十四路27號,"120.603203 ","24.160844 ",B01,"785 ",寶山里,第六分局,FF00259
臺中市西屯區協和里工業區六路8號,"120.606442 ","24.170216 ",B01,"3954 ",協和里,第六分局,FF00260
臺中市西屯區協和里工業區二十九路2號,"120.597532 ","24.163722 ",B01,"587 ",協和里,第六分局,FF00262
臺中市南屯區寶山里工業區二十七路2號,"120.599172 ","24.163424 ",B01,"3258 ",寶山里,第六分局,FF00263
臺中市西屯區協和里工業區三十八路292號,"120.587628 ","24.171264 ",B01,"1064 ",協和里,第六分局,FF00264
臺中市西屯區協和里工業區十六路6號,"120.592900 ","24.179963 ",B01,"959 ",協和里,第六分局,FF00265
臺中市南屯區寶山里工業區二十路9號,"120.609379 ","24.160448 ",B01,"837 ",寶山里,第六分局,FF00266
臺中市西屯區協和里工業區三十九路52號,"120.587119 ","24.172383 ",B01,"2379 ",協和里,第六分局,FF00267
臺中市西屯區協和里工業區三十七路17之8號,"120.589753 ","24.173854 ",B01,"703 ",協和里,第六分局,FF00268
臺中市西屯區協和里工業區三十九路49號,"120.587615 ","24.172640 ",B01,"469 ",協和里,第六分局,FF00269
臺中市西屯區協和里工業區七路28號,"120.603364 ","24.166012 ",B01,"161 ",協和里,第六分局,FF00270
臺中市西屯區協和里工業區三十三路29號,"120.594087 ","24.166373 ",B01,"1051 ",協和里,第六分局,FF00271
臺中市西屯區協和里工業區一路120號,"120.603110 ","24.175473 ",B01,"90 ",協和里,第六分局,FF00272
臺中市西屯區協和里工業區一路133號,"120.593364 ","24.176949 ",B01,"151 ",協和里,第六分局,FF00273
臺中市南屯區寶山里工業區二十路39號之1,"120.606989 ","24.154932 ",B01,"1684 ",寶山里,第六分局,FF00274
臺中市西屯區協和里工業區三十三路1號之1,"120.595100 ","24.170369 ",B01,"793 ",協和里,第六分局,FF00276
臺中市西屯區協和里工業區三十九路59號,"120.587012 ","24.171271 ",B01,"894 ",協和里,第六分局,FF00278
臺中市西屯區協和里工業區一路98之110號,"120.612705 ","24.172332 ",B01,"1457 ",協和里,第六分局,FF00279
臺中市西屯區協和里工業區三十六路30之1號,"120.590090 ","24.171084 ",B01,"263 ",協和里,第六分局,FF00280
臺中市西屯區協和里工業區三十二路77號,"120.595311 ","24.165047 ",B01,"959 ",協和里,第六分局,FF00281
臺中市西屯區協和里工業區十六路3之42號,"120.592310 ","24.177956 ",B01,"5416 ",協和里,第六分局,FF00282
臺中市南屯區寶山里工業區二十路7號,"120.609123 ","24.160581 ",B01,"93 ",寶山里,第六分局,FF00283
臺中市西屯區協和里工業區六路11號,"120.607290 ","24.170530 ",B01,"133 ",協和里,第六分局,FF00284
臺中市西屯區協和里工業區十四路8號,"120.595151 ","24.177278 ",B01,"1125 ",協和里,第六分局,FF00285
臺中市西屯區協和里工業區一路133號,"120.593424 ","24.176874 ",B01,"274 ",協和里,第六分局,FF00286
臺中市西屯區協和里工業區三十六路20號,"120.590750 ","24.173375 ",B01,"46 ",協和里,第六分局,FF00287
臺中市西屯區協和里工業區三十三路12之8號,"120.594324 ","24.168579 ",B01,"7690 ",協和里,第六分局,FF00288
臺中市西屯區協和里工業區一路98之98號,"120.613596 ","24.173919 ",B01,"188 ",協和里,第六分局,FF00289
臺中市西屯區協和里工業區十路18號,"120.600227 ","24.172448 ",B01,"1172 ",協和里,第六分局,FF00290
臺中市南屯區寶山里工業區二十五路6號,"120.602661 ","24.164175 ",B01,"246 ",寶山里,第六分局,FF00291
臺中市西屯區港尾里中清路二段1250巷93弄9號,"120.659922 ","24.196070 ",B01,"338 ",港尾里,第六分局,FA02176
臺中市西屯區潮洋里馬龍潭路1號3樓之1,"120.635761 ","24.159032 ",B03,"1354 ",潮洋里,第六分局,FD00533
臺中市西屯區大石里中平路239號二樓之1,"120.664475 ","24.177013 ",B02,"628 ",大石里,第六分局,FC01624
臺中市西屯區協和里工業區一路98之112號,"120.613169 ","24.172242 ",B02,"492 ",協和里,第六分局,FF00292
臺中市西屯區福聯里臺灣大道四段1416號,"120.608480 ","24.184411 ",B01,"383 ",福聯里,第六分局,FB00444
臺中市西屯區西安里烈美街75巷1號,"120.642331 ","24.179280 ",B01,"107 ",西安里,第六分局,FA02177
臺中市西屯區福雅里福科路371號,"120.622390 ","24.182410 ",B01,"1967 ",福雅里,第六分局,FE00551
臺中市西屯區福雅里福科路377巷6號8樓之1,"120.621891 ","24.182608 ",B01,"3438 ",福雅里,第六分局,FE00552
臺中市南屯區寶山里五權西路三段439號,"120.601847 ","24.159221 ",B01,"2280 ",寶山里,第六分局,FF00293
臺中市西屯區協和里工業區三十七路46號,"120.588242 ","24.167911 ",B01,"992 ",協和里,第六分局,FF00294
臺中市西屯區逢甲里文華路正煌巷9號七樓之5,"120.645300 ","24.174992 ",B01,"219 ",逢甲里,第六分局,FA02178
臺中市西屯區大河里櫻城一街158號10樓之5,"120.652446 ","24.171575 ",B03,"3210 ",大河里,第六分局,FC01625
臺中市南屯區寶山里17鄰工業區十九路23號地下第1層,"120.609531 ","24.158547 ",B03,"6504 ",寶山里,第六分局,FF00295
臺中市南屯區寶山里17鄰工業區二十二路38號地下第2層,"120.603913 ","24.157017 ",B02,"1466 ",寶山里,第六分局,FF00296
臺中市西屯區福林里27鄰福科路620巷16號地下第1層,"120.612989 ","24.187496 ",B01,"140 ",福林里,第六分局,FE00553
臺中市西屯區港尾里10鄰黎明路3段1000號,"120.650490 ","24.193315 ",B01,"30622 ",港尾里,第六分局,FA02179
臺中市西屯區潮洋里7鄰朝馬七街11號地下第1層,"120.635828 ","24.164911 ",B01,"97 ",潮洋里,第六分局,FD00534
臺中市西屯區潮洋里3環河168地下第1層,"120.630536 ","24.164186 ",B01,"470 ",潮洋里,第六分局,FD00535
