類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
公寓,WUA02150,榮華里,臺北市北投區榮華一路15巷5號,1,74.0
公寓,WUA02151,榮華里,臺北市北投區榮華一路2巷5號,1,184.0
公寓,WUA02152,榮華里,臺北市北投區榮華一路20巷12號,2,384.0
公寓,WUA02153,榮華里,臺北市北投區榮華一路20巷2號,1,282.0
公寓,WUA02154,榮華里,臺北市北投區榮華一路3巷2號,2,325.0
公寓,WUA02155,榮華里,臺北市北投區榮華一路3巷3-1號,2,334.0
公寓,WUA02156,榮華里,臺北市北投區榮華一路3巷5號,1,189.0
公寓,WUA02157,榮華里,臺北市北投區榮華一路3巷8號,1,76.0
公寓,WUA02158,榮華里,臺北市北投區榮華一路4巷1號,1,513.0
公寓,WUA02159,榮華里,臺北市北投區榮華一路4巷12號,1,361.0
公寓,WUA02160,榮華里,臺北市北投區榮華一路4巷2-2號,2,318.0
公寓,WUA02161,榮華里,臺北市北投區榮華一路4巷4號,2,356.0
公寓,WUA02162,榮華里,臺北市北投區榮華一路4巷6號,2,344.0
公寓,WUA02163,榮華里,臺北市北投區榮華一路5巷1號,1,352.0
公寓,WUA02164,榮華里,臺北市北投區榮華一路5巷2號,1,590.0
公寓,WUA02165,榮華里,臺北市北投區榮華一路5巷5號,1,109.0
公寓,WUA02166,榮華里,臺北市北投區榮華一路6巷2號,1,616.0
公寓,WUA02167,榮華里,臺北市北投區榮華一路6巷3號,1,298.0
公寓,WUA02168,榮華里,臺北市北投區榮華一路6巷5號,1,85.0
公寓,WUA02169,榮華里,臺北市北投區榮華一路6巷8號,1,233.0
公寓,WUA02170,榮華里,臺北市北投區榮華一路7巷1號,1,596.0
公寓,WUA02171,榮華里,臺北市北投區榮華一路7巷2號,1,193.0
公寓,WUA02172,榮華里,臺北市北投區榮華一路7巷6號,1,509.0
大廈,WUA02173,榮華里,臺北市北投區榮華二路3號,1,2012.0
公寓,WUA02174,榮華里,臺北市北投區榮華二路19巷8弄12號,2,980.0
公寓,WUA02175,榮華里,臺北市北投區榮華二路19巷8弄2號,1,606.0
大樓,WUA02176,榮華里,臺北市北投區榮華三路2-1號,1,3706.0
公寓,WUA02180,榮華里,臺北市北投區榮華三路3號,1,862.0
公寓,WUA02182,榮華里,臺北市北投區榮華三路6號,1,320.0
公寓,WUA02183,榮華里,臺北市北投區榮華三路7-1號,2,753.0
公寓,WUA02184,榮華里,臺北市北投區榮華三路8號,2,356.0
公寓,WUA02185,榮華里,臺北市北投區榮華三路9號,1,830.0
公寓,WUA02186,榮華里,臺北市北投區榮華三路1巷60號,2,380.0
公寓,WUA02361,榮華里,臺北市北投區榮華一路2巷10號,1,402.0
大樓,WUA02362,榮華里,臺北市北投區明德路286號,1,1288.0
公寓,WUA02364,榮華里,臺北市北投區振興街1921號,1,841.0
公寓,WUA02371,榮華里,臺北市北投區榮華三路15號,1,450.0
公寓,WUA02385,榮華里,臺北市北投區東華街一段50號,3,1160.0
公寓,WUA02386,榮華里,臺北市北投區富貴一路1巷26號,1,173.0
公寓,WUA02397,榮華里,臺北市北投區明德路96號,1,1330.0
公寓,WUA02408,榮華里,臺北市北投區榮華一路16號,2,684.0
公寓,WUA02439,榮華里,臺北市北投區天母西路136號,1,864.0
大樓,WUA02445,榮華里,臺北市北投區天母西路122號,1,2456.0
公寓,WUA02452,榮華里,臺北市北投區榮華一路6巷14號,1,348.0
公寓,WUA02466,榮華里,臺北市北投區東華街一段6號,1,602.0
公寓,WUA02509,榮華里,臺北市北投區榮華三路14巷10號,1,182.0
大樓,WUA02512,榮華里,臺北市北投區天母西路120巷37號,3,2876.0
大樓,WUA02524,榮華里,臺北市北投區明德路208巷5號,2,1390.0
公寓,WUA02539,榮華里,臺北市北投區榮華一路2巷15號,1,182.0
公寓,WUA02551,榮華里,臺北市北投區富貴一路1巷8號,1,224.0
公寓,WUA02557,榮華里,臺北市北投區富貴一路5巷7號,1,369.0
大樓,WUA01407,榮華里,臺北市北投區明德路150巷13號,3,1398.0
公寓,WUA02586,榮華里,臺北市北投區榮華一路4巷8號,1,354.0
公寓,WUA02591,榮華里,臺北市北投區榮華一路3巷6號,1,385.0
公寓,WUA02600,榮華里,臺北市北投區天母西路122之1號,1,141.0
公寓,WUA02639,榮華里,臺北市北投區明德路306號,1,157.0
公寓,WUA02665,榮華里,臺北市北投區榮華一路20巷20號,1,357.0
公寓,WUA02669,榮華里,臺北市北投區明德路267巷10號,1,813.0
公寓,WUA02739,榮華里,臺北市北投區明德路296號,1,432.0
公寓,WUA00439,智仁里,臺北市北投區中和街469號,1,130.0
大樓,WUA00440,智仁里,臺北市北投區中和街491號,1,78.0
大樓,WUA00442,智仁里,臺北市北投區中和街495號,1,222.0
大樓,WUA00443,智仁里,臺北市北投區中和街501號,1,489.0
大樓,WUA00444,智仁里,臺北市北投區中和街509號,2,734.0
大樓,WUA00445,智仁里,臺北市北投區中和街527號,1,514.0
大樓,WUA00475,智仁里,臺北市北投區中和街493巷8號,1,350.0
大樓,WUA00476,智仁里,臺北市北投區中和街493巷1弄2號,1,696.0
大樓,WUA00477,智仁里,臺北市北投區中和街493巷16弄14號,1,134.0
大樓,WUA00478,智仁里,臺北市北投區中和街493巷16弄2號,1,224.0
公寓,WUA00479,智仁里,臺北市北投區中和街493巷3弄15號,1,46.0
大樓,WUA00480,智仁里,臺北市北投區中和街493巷5弄5號,1,1092.0
大樓,WUA00481,智仁里,臺北市北投區中和街493巷7弄14號,1,216.0
大樓,WUA00482,智仁里,臺北市北投區中和街493巷7弄22號,1,264.0
大樓,WUA00488,智仁里,臺北市北投區中和街507巷1號,1,244.0
大樓,WUA00489,智仁里,臺北市北投區中和街507巷10號,1,310.0
大樓,WUA00490,智仁里,臺北市北投區中和街507巷2號,1,401.0
公寓,WUA00491,智仁里,臺北市北投區中和街525巷1號,1,98.0
大樓,WUA00492,智仁里,臺北市北投區中和街525巷3號,1,114.0
大樓,WUA00493,智仁里,臺北市北投區中和街525巷7號,1,610.0
公寓,WUA00494,智仁里,臺北市北投區中和街525巷6弄14號,1,54.0
大樓,WUA00495,智仁里,臺北市北投區中和街525巷6弄21號,1,318.0
公寓,WUA01297,智仁里,臺北市北投區杏林一路10號,1,49.0
公寓,WUA01298,智仁里,臺北市北投區杏林一路12號,1,30.0
公寓,WUA01299,智仁里,臺北市北投區杏林一路13號,2,73.0
大樓,WUA01300,智仁里,臺北市北投區杏林一路2號,1,101.0
大樓,WUA01301,智仁里,臺北市北投區杏林一路22號,1,134.0
大樓,WUA01302,智仁里,臺北市北投區杏林一路28號,1,112.0
大樓,WUA01303,智仁里,臺北市北投區杏林一路3號,2,265.0
大樓,WUA01304,智仁里,臺北市北投區杏林一路31號,1,105.0
公寓,WUA01305,智仁里,臺北市北投區杏林一路41號,1,46.0
公寓,WUA01306,智仁里,臺北市北投區杏林二路1號,1,58.0
公寓,WUA01307,智仁里,臺北市北投區杏林二路10號,1,84.0
公寓,WUA01308,智仁里,臺北市北投區杏林二路11號,1,44.0
大樓,WUA01310,智仁里,臺北市北投區杏林二路13號,1,361.0
大樓,WUA01311,智仁里,臺北市北投區杏林二路14號,1,118.0
大樓,WUA01312,智仁里,臺北市北投區杏林二路18號,2,821.0
公寓,WUA01313,智仁里,臺北市北投區杏林二路2號,1,64.0
公寓,WUA01314,智仁里,臺北市北投區杏林二路21號,1,82.0
公寓,WUA01315,智仁里,臺北市北投區杏林二路22號,1,74.0
大樓,WUA01316,智仁里,臺北市北投區杏林二路30號,2,437.0
大樓,WUA01317,智仁里,臺北市北投區杏林二路4號,1,112.0
公寓,WUA01318,智仁里,臺北市北投區杏林二路5號,1,76.0
公寓,WUA01319,智仁里,臺北市北投區杏林二路57號,1,32.0
公寓,WUA01320,智仁里,臺北市北投區杏林二路6號,1,74.0
大樓,WUA01321,智仁里,臺北市北投區杏林二路64號,1,205.0
大樓,WUA01322,智仁里,臺北市北投區杏林二路7號,1,168.0
大樓,WUA01323,智仁里,臺北市北投區杏林二路70號,1,238.0
大樓,WUA01324,智仁里,臺北市北投區杏林二路76號,1,872.0
大樓,WUA01325,智仁里,臺北市北投區杏林二路74巷8號,1,186.0
公寓,WUA01326,智仁里,臺北市北投區杏林三路12號,1,62.0
公寓,WUA01327,智仁里,臺北市北投區杏林三路12號,1,74.0
公寓,WUA01328,智仁里,臺北市北投區杏林三路16號,1,65.0
大樓,WUA01329,智仁里,臺北市北投區杏林三路21號,1,109.0
公寓,WUA01330,智仁里,臺北市北投區杏林三路25號,1,49.0
大樓,WUA01331,智仁里,臺北市北投區杏林三路27號,1,130.0
公寓,WUA01332,智仁里,臺北市北投區杏林三路29號,1,74.0
公寓,WUA01333,智仁里,臺北市北投區杏林三路10巷10號,1,53.0
公寓,WUA01334,智仁里,臺北市北投區杏林三路10巷15號,1,64.0
大樓,WUA01335,智仁里,臺北市北投區杏林三路10巷2號,1,148.0
公寓,WUA01336,智仁里,臺北市北投區杏林三路10巷26號,1,30.0
公寓,WUA01337,智仁里,臺北市北投區杏林三路10巷8號,1,40.0
公寓,WUA01338,智仁里,臺北市北投區杏林三路40巷1弄10號,1,58.0
公寓,WUA01339,智仁里,臺北市北投區杏林三路70巷14弄19號,1,40.0
大樓,WUA02516,智仁里,臺北市北投區中和街493巷3-1號,1,204.0
大樓,WUA02579,智仁里,臺北市北投區中和街493巷11弄35號,1,316.0
大樓,WUA02680,智仁里,臺北市北投區杏林三路11號,1,281.0
大樓,WUA02740,智仁里,臺北市北投區中和街507巷3弄6號,1,128.0
公寓,WUA00012,開明里,臺北市北投區義方街15號,1,70.0
大樓,WUA00013,開明里,臺北市北投區義方街3號,1,118.0
公寓,WUA00014,開明里,臺北市北投區義方街35號,1,72.0
大樓,WUA00015,開明里,臺北市北投區義方街41號,1,490.0
公寓,WUA00016,開明里,臺北市北投區義方街49號,1,56.0
大樓,WUA00017,開明里,臺北市北投區義方街12號,1,329.0
公寓,WUA00421,開明里,臺北市北投區中和街222號,1,45.0
大樓,WUA00422,開明里,臺北市北投區中和街238號,1,268.0
公寓,WUA00426,開明里,臺北市北投區中和街288號,1,60.0
大樓,WUA00427,開明里,臺北市北投區中和街294號,1,162.0
大樓,WUA00428,開明里,臺北市北投區中和街314號,1,528.0
公寓,WUA00430,開明里,臺北市北投區中和街322號,1,62.0
大樓,WUA00454,開明里,臺北市北投區中和街234巷6號,1,1112.0
大樓,WUA00455,開明里,臺北市北投區中和街292巷1號,1,676.0
大樓,WUA00456,開明里,臺北市北投區中和街292巷13號,1,222.0
大樓,WUA00457,開明里,臺北市北投區中和街292巷22號,1,329.0
公寓,WUA00458,開明里,臺北市北投區中和街292巷20弄1號,1,84.0
公寓,WUA00459,開明里,臺北市北投區中和街292巷20弄2號,1,68.0
公寓,WUA00499,開明里,臺北市北投區中華街11號,1,44.0
公寓,WUA00500,開明里,臺北市北投區中華街12號,1,40.0
公寓,WUA00501,開明里,臺北市北投區中華街16號,1,88.0
大樓,WUA00502,開明里,臺北市北投區中華街21號,1,382.0
大樓,WUA00503,開明里,臺北市北投區中華街5號,1,162.0
大樓,WUA00504,開明里,臺北市北投區中華街7號,1,157.0
公寓,WUA00505,開明里,臺北市北投區中華街9號,1,57.0
大樓,WUA00706,開明里,臺北市北投區永興路二段24號,1,214.0
大樓,WUA00707,開明里,臺北市北投區永興路二段35號,1,625.0
大樓,WUA00708,開明里,臺北市北投區永興路二段4號,1,238.0
大樓,WUA00709,開明里,臺北市北投區永興路二段33巷12弄15號,1,114.0
大樓,WUA01296,開明里,臺北市北投區西園街61號,1,134.0
大樓,WUA01364,開明里,臺北市北投區奉賢路12號,1,180.0
大樓,WUA01365,開明里,臺北市北投區奉賢路4號,1,640.0
大樓,WUA01376,開明里,臺北市北投區宜山路16號,2,808.0
大樓,WUA01377,開明里,臺北市北投區宜山路8-1號,1,206.0
公寓,WUA01562,開明里,臺北市北投區長壽路12號,1,57.0
大樓,WUA01563,開明里,臺北市北投區長壽路13號,1,129.0
大樓,WUA01564,開明里,臺北市北投區長壽路16號,2,1012.0
大樓,WUA01565,開明里,臺北市北投區長壽路27號,2,558.0
大樓,WUA01760,開明里,臺北市北投區珠海路109巷14號,2,838.0
大樓,WUA01761,開明里,臺北市北投區珠海路109巷9號,1,912.0
大樓,WUA01762,開明里,臺北市北投區珠海路113巷14號,1,245.0
大樓,WUA01887,開明里,臺北市北投區復興一路1號,1,689.0
大樓,WUA01888,開明里,臺北市北投區復興一路37號,1,297.0
公寓,WUA01889,開明里,臺北市北投區復興一路39號,1,26.0
公寓,WUA01890,開明里,臺北市北投區復興一路41號,1,46.0
大樓,WUA01891,開明里,臺北市北投區復興一路46號,1,100.0
大樓,WUA01892,開明里,臺北市北投區復興一路50-1號,1,146.0
大樓,WUA01893,開明里,臺北市北投區復興一路57號,1,209.0
公寓,WUA01894,開明里,臺北市北投區復興一路33巷2號,1,37.0
大樓,WUA01895,開明里,臺北市北投區復興一路52巷3弄8號,1,185.0
大樓,WUA01896,開明里,臺北市北投區復興一路62巷2號,2,290.0
大樓,WUA01897,開明里,臺北市北投區復興二路60巷1號,1,1709.0
大樓,WUA01898,開明里,臺北市北投區復興二路60巷2號,1,1154.0
大樓,WUA01906,開明里,臺北市北投區復興三路68號,1,440.0
大樓,WUA01907,開明里,臺北市北投區復興三路68號,2,340.0
公寓,WUA01917,開明里,臺北市北投區復興四路20-3號,1,80.0
大樓,WUA01919,開明里,臺北市北投區復興四路24號,1,101.0
大樓,WUA01925,開明里,臺北市北投區復興四路12巷7號,1,134.0
大樓,WUA01929,開明里,臺北市北投區進賢路12號,1,221.0
大樓,WUA01930,開明里,臺北市北投區開明街12號,1,92.0
大樓,WUA01931,開明里,臺北市北投區開明街15號,1,100.0
大樓,WUA01932,開明里,臺北市北投區開明街16號,1,344.0
大樓,WUA01933,開明里,臺北市北投區開明街17號,1,96.0
公寓,WUA01934,開明里,臺北市北投區開明街18號,1,69.0
公寓,WUA01935,開明里,臺北市北投區開明街20號,1,34.0
公寓,WUA01936,開明里,臺北市北投區開明街32號,1,80.0
公寓,WUA01937,開明里,臺北市北投區開明街36號,1,2074.0
大廈,WUA01938,開明里,臺北市北投區開明街39號,1,96.0
公寓,WUA1939,開明里,臺北市北投區開明街41號,1,156.0
大樓,WUA01940,開明里,臺北市北投區開明街45號,1,1506.0
公寓,WUA01941,開明里,臺北市北投區開明街68號,1,190.0
大樓,WUA01942,開明里,臺北市北投區開明街70-1號,1,112.0
公寓,WUA01943,開明里,臺北市北投區開明街72號,1,37.0
大樓,WUA02064,開明里,臺北市北投區義方街36號,1,206.0
大樓,WUA02188,開明里,臺北市北投區翠宜路2號,1,128.0
大樓,WUA02189,開明里,臺北市北投區翠宜路30號,2,877.0
大樓,WUA02190,開明里,臺北市北投區翠宜路33號,2,728.0
大樓,WUA02191,開明里,臺北市北投區翠宜路9巷4號,1,1630.0
大樓,WUA02192,開明里,臺北市北投區翠宜路9巷4號,2,797.0
公寓,WUA02193,開明里,臺北市北投區翠嶺路13號,1,50.0
大樓,WUA02196,開明里,臺北市北投區翠嶺路6-1號,1,330.0
大樓,WUA02272,開明里,臺北市北投區珠海路109巷18-26號,3,1513.0
大樓,WUA02273,開明里,臺北市北投區珠海路107巷2號,1,116.0
大樓,WUA02274,開明里,臺北市北投區珠海路113巷21-1號,1,196.0
公寓,WUA02275,開明里,臺北市北投區珠海路113巷22號,1,20.0
公寓,WUA02276,開明里,臺北市北投區珠海路113巷23號,1,78.0
公寓,WUA02277,開明里,臺北市北投區珠海路113巷4號,1,44.0
大樓,WUA02325,開明里,臺北市北投區義方路28號,1,460.0
大樓,WUA02455,開明里,臺北市北投區珠海路111號,1,166.0
大樓,WUA02456,開明里,臺北市北投區珠海路112號,1,606.0
大樓,WUA02457,開明里,臺北市北投區珠海路116號,1,336.0
公寓,WUA02458,開明里,臺北市北投區珠海路117號,1,41.0
大樓,WUA02462,開明里,臺北市北投區長壽路6號,1,198.0
大樓,WUA02618,開明里,臺北市北投區永興路二段45號,1,265.0
大樓,WUA02625,開明里,臺北市北投區永興街二段47號,1,252.0
大樓,WUA02647,開明里,臺北市北投區復興四路28號,1、2,146.0
大樓,WUA02656,開明里,臺北市北投區義方街1號,1,262.0
大樓,WUA02695,開明里,臺北市北投區永興路二段36號,1,218.0
公寓,WUA00538,溫泉里,臺北市北投區公館路35號,1,34.0
公寓,WUA00553,溫泉里,臺北市北投區公館路67號,1,77.0
公寓,WUA00554,溫泉里,臺北市北投區公館路69號,1,413.0
公寓,WUA00555,溫泉里,臺北市北投區公館路7號,1,185.0
公寓,WUA00556,溫泉里,臺北市北投區公館路73號,1,445.0
公寓,WUA00567,溫泉里,臺北市北投區公館路45巷2號,1,48.0
公寓,WUA00681,溫泉里,臺北市北投區民族街12號,1,109.0
公寓,WUA00682,溫泉里,臺北市北投區民族街3號,1,93.0
公寓,WUA00683,溫泉里,臺北市北投區民族街3-2號,1,265.0
公寓,WUA00684,溫泉里,臺北市北投區民族街50號,1,284.0
公寓,WUA00685,溫泉里,臺北市北投區民族街11巷2號,1,57.0
公寓,WUA00686,溫泉里,臺北市北投區民族街19巷2號,1,134.0
公寓,WUA00687,溫泉里,臺北市北投區民族街19巷4號,1,77.0
公寓,WUA00688,溫泉里,臺北市北投區民族街42巷2號,1,96.0
公寓,WUA00689,溫泉里,臺北市北投區民族街43巷20號,1,333.0
公寓,WUA00690,溫泉里,臺北市北投區民族街54巷5號,1,61.0
公寓,WUA00691,溫泉里,臺北市北投區民族街60巷1號,1,101.0
公寓,WUA00692,溫泉里,臺北市北投區民族街1號,1,525.0
公寓,WUA00693,溫泉里,臺北市北投區民族街29號,1,232.0
公寓,WUA00694,溫泉里,臺北市北投區民族街44號,1,49.0
公寓,WUA00695,溫泉里,臺北市北投區民族街5號,1,88.0
公寓,WUA00696,溫泉里,臺北市北投區民族街20巷3號,1,72.0
公寓,WUA00697,溫泉里,臺北市北投區民族街43巷13號,1,80.0
公寓,WUA00698,溫泉里,臺北市北投區民族街54巷9號,1,210.0
公寓,WUA00699,溫泉里,臺北市北投區民族街68巷1號,1,242.0
大樓,WUA00997,溫泉里,臺北市北投區光明路240-1號,1,1004.0
大樓,WUA00998,溫泉里,臺北市北投區光明路240-16號,1,434.0
大樓,WUA00999,溫泉里,臺北市北投區光明路246-1號,1,746.0
公寓,WUA01000,溫泉里,臺北市北投區光明路260號,1,594.0
大樓,WUA01001,溫泉里,臺北市北投區光明路276號,1,178.0
公寓,WUA01366,溫泉里,臺北市北投區奇岩路16號,1,109.0
公寓,WUA01367,溫泉里,臺北市北投區奇岩路29號,1,618.0
公寓,WUA01371,溫泉里,臺北市北投區奇岩路39-2號,3,56.0
公寓,WUA01373,溫泉里,臺北市北投區奇岩路6-1號,2,546.0
公寓,WUA02025,溫泉里,臺北市北投區溫泉路20號,1,93.0
大樓,WUA02032,溫泉里,臺北市北投區溫泉路78-1號,1,860.0
大樓,WUA02033,溫泉里,臺北市北投區溫泉路79號,1,820.0
大樓,WUA02034,溫泉里,臺北市北投區溫泉路85號,1,321.0
大樓,WUA02035,溫泉里,臺北市北投區溫泉路87-4號,2,316.0
公寓,WUA02037,溫泉里,臺北市北投區溫泉路30巷23號,1,33.0
公寓,WUA02038,溫泉里,臺北市北投區溫泉路30巷3號,1,92.0
公寓,WUA02039,溫泉里,臺北市北投區溫泉路34巷15號,1,28.0
公寓,WUA02040,溫泉里,臺北市北投區溫泉路34巷17號,1,117.0
公寓,WUA02041,溫泉里,臺北市北投區溫泉路34巷7號,1,38.0
公寓,WUA02042,溫泉里,臺北市北投區溫泉路34巷9弄1號,1,268.0
公寓,WUA02043,溫泉里,臺北市北投區溫泉路34巷9弄2號,1,58.0
公寓,WUA02044,溫泉里,臺北市北投區溫泉路34巷9弄4號,1,177.0
公寓,WUA02045,溫泉里,臺北市北投區溫泉路58巷2號,1,889.0
公寓,WUA02046,溫泉里,臺北市北投區溫泉路58巷3號,1,836.0
公寓,WUA02047,溫泉里,臺北市北投區溫泉路58巷9號,2,733.0
公寓,WUA02051,溫泉里,臺北市北投區溫泉路68巷1號,1,1740.0
公寓,WUA02052,溫泉里,臺北市北投區溫泉路68巷14號,1,124.0
公寓,WUA02053,溫泉里,臺北市北投區溫泉路68巷2-1號,1,110.0
大樓,WUA02054,溫泉里,臺北市北投區溫泉路68巷20號,1,472.0
公寓,WUA02329,溫泉里,臺北市北投區溫泉路58巷9號,1,618.0
大樓,WUA02330,溫泉里,臺北市北投區溫泉路87號,1,516.0
大樓,WUA02368,溫泉里,臺北市北投區溫泉路30巷11號,1,341.0
公寓,WUA02409,溫泉里,臺北市北投區溫泉路68巷10號,1,212.0
公寓,WUA02478,溫泉里,臺北市北投區溫泉路58巷6號,1,488.0
大樓,WUA02525,溫泉里,臺北市北投區民族街11巷12號,1,414.0
大樓,WUA02531,溫泉里,臺北市北投區溫泉路74號,2,756.0
大樓,WUA02542,溫泉里,臺北市北投區民族街15號,1、2,537.0
大樓,WUA02544,溫泉里,臺北市北投區溫泉路68巷12號,1,376.0
大樓,WUA02572,溫泉里,臺北市北投區民族街46號,1,116.0
大樓,WUA02590,溫泉里,臺北市北投區溫泉路73巷8號,1,310.0
大樓,WUA02605,溫泉里,臺北市北投區溫泉路73巷6號,4,564.0
公寓,WUA02614,溫泉里,臺北市北投區溫泉路58巷2弄1號,1、2,165.0
大樓,WUA002616,溫泉里,臺北市北投區溫泉路32號,1,1234.0
大樓,WUA02627,溫泉里,臺北市北投區光明路236號,1,1277.0
大樓,WUA02638,溫泉里,臺北市北投區公館路55號,1,704.0
大樓,WUA02694,溫泉里,臺北市北投區民族街17號,1,198.0
公寓,WUA02710,溫泉里,臺北市北投區溫泉路68巷6弄12號,1,673.0
公寓,WUA02761,溫泉里,臺北市北投區溫泉路68巷6弄6號,3,1242.0
振興醫院,WUA02532,榮華里,臺北市北投區振興街45號,3,3145.0
北投衛生局,WUA02441,福興里,臺北市北投區石牌路一段90號,2,1002.0
關渡派出所,WUA00062,關渡里,臺北市北投區大度路三段305號,1,134.0
榮光公園,WUA02714,榮光里,臺北市北投區石牌路一段188號,4,878.0
陽明山郵局,WUB00004,湖山里,臺北市北投區紗帽路139-1號,1,600.0
公家機關(新北市公務員訓練中心),WUA02303,湖山里,臺北市北投區湖山路一段9及9之2號,1,642.0
振興醫院,WUA02571,榮華里,臺北市北投區振興街45號,2,7785.0
國家安全局,WUA02430,榮光里,臺北市北投區石牌路一段166巷46弄2號,2,2112.0
外交部,WUA02642,稻香里,臺北市北投區秀山路30號,1,3329.0
復興高中,WUA02687,開明里,臺北市北投區復興四路70號,1,2085.0
復興高中,WUA01922,開明里,臺北市北投區復興四路70號,1,1838.0
復興高中,WUA02316,開明里,臺北市北投區復興四路70號,1,801.0
復興高中,WUA02799,開明里,臺北市北投區復興四路70號,1,93.0
湖田國小,WUA02822,湖田里,臺北市北投區竹子湖路17-2號,0,149.0
家樂福超市,WUA01394,裕民里,臺北市北投區明德路161號,4,2412.0
金都精緻溫泉飯店,WUA02598,溫泉里,臺北市北投區光明路240號,2,3445.0
