類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
私人住宅大樓,D403001115,仁義里,新北市三重區仁義里大同南路168號,4.0,1130.0,大同派出所,,121.4967,25.057394
私人住宅大樓,D403001116,平和里,新北市三重區平和里7鄰大同南路109號,1.0,376.0,大同派出所,,121.49626,25.058468
老舊公寓,D404000001,永興里,新北市三重區永興里福德南路15號,1.0,85.0,三重派出所,,121.50263,25.063135
三重麗景,D404000005,永興里,新北市三重區永興里福德南路24巷6號,1.0,1278.0,三重派出所,,121.50352,25.063258
公寓,D404000007,正義里,新北市三重區正義里自強路1段160巷2弄23號,1.0,195.0,三重派出所,,121.49497,25.065937
公寓,D404000011,正義里,新北市三重區正義里自強路1段178號,1.0,167.0,三重派出所,,121.49517,25.066297
私人住宅大樓,D404000014,正義里,新北市三重區正義里信義西街98號,1.0,167.0,三重派出所,,121.49638,25.064302
私人住宅大樓,D404000015,正義里,新北市三重區正義里信義西街90號,1.0,258.0,三重派出所,,121.49665,25.064347
私人住宅大樓,D404000018,大德里,新北市三重區大德里福德北路45號,1.0,765.0,三重派出所,,121.50232,25.065015
私人住宅大樓,D404000028,清和里,新北市三重區清和里中央南路62號之11,1.0,86.0,三重派出所,,121.50152,25.061538
私人住宅大樓,D404000031,開元里,新北市三重區開元里長元街53號,1.0,112.0,三重派出所,,121.5025,25.066482
私人住宅大樓,D404000033,開元里,新北市三重區開元里長元街57號,1.0,176.0,三重派出所,,121.5025,25.066482
寶麗金大廈,D404000038,正德里,新北市三重區正德里正義北路68號,3.0,296.0,三重派出所,,121.49711,25.064292
公寓,D404000040,開元里,新北市三重區開元里三和路1段47巷13號,1.0,112.0,三重派出所,,121.50375,25.065445
私人住宅大樓,D404000041,文化里,新北市三重區文化里重新路2段2號,1.0,847.0,三重派出所,,121.49985,25.063024
公寓,D404000043,錦安里,新北市三重區錦安里文化北路39巷1號,1.0,1082.0,三重派出所,,121.49917,25.065167
私人住宅大樓,D404000044,重新里,新北市三重區重新里正義北路4號,1.0,1236.0,三重派出所,,121.49765,25.062537
私人住宅大樓,D404000047,福星里,新北市三重區福星里和平街6號,1.0,157.0,三重派出所,,121.50051,25.062564
公寓,D404000049,福星里,新北市三重區福星里和平街2號,1.0,287.0,三重派出所,,121.50033,25.062547
私人住宅大樓,D404000055,中央里,新北市三重區中央里自強路1段66號,1.0,383.0,三重派出所,,121.49718,25.066525
私人住宅大樓,D404000062,正安里,新北市三重區正安里雙園街9496號,1.0,142.0,三重派出所,,121.49381,25.067189
私人住宅大樓,D404000063,正安里,新北市三重區正安里大智街451號,1.0,43.0,三重派出所,,121.49341,25.066655
私人住宅大樓,D404000069,正安里,新北市三重區正安里自強路1段81號,1.0,397.0,三重派出所,,121.49622,25.066511
正義寶鑽,D404000070,中央里,新北市三重區中央里正義北路113號,1.0,187.0,三重派出所,,121.49698,25.065789
私人住宅大樓,D404000071,福星里,新北市三重區福星里和平街12號,1.0,47.0,三重派出所,,121.50067,25.062586
彌敦道,D404000072,正安里,新北市三重區正安里長壽西街115號,1.0,811.0,三重派出所,,121.49432,25.0668
聯合商業大樓,D404000073,文化里,新北市三重區文化里重新路2段17號,1.0,891.0,三重派出所,,121.49818,25.062444
九揚金鑽,D404000074,正義里,新北市三重區正義里正義北路136號,3.0,1532.0,三重派出所,,121.49666,25.065866
私人住宅大樓,D404000075,正義里,新北市三重區正義里信義西街100號,1.0,59.0,三重派出所,,121.49631,25.064293
私人住宅大樓,D404000076,正義里,新北市三重區正義里信義西街110號,1.0,713.0,三重派出所,,121.49598,25.064241
私人住宅大樓,D404000077,正義里,新北市三重區正義里信義西街118號,1.0,324.0,三重派出所,,121.49574,25.064208
私人住宅大樓,D404000078,正義里,新北市三重區正義里信義西街102號,1.0,384.0,三重派出所,,121.49625,25.064289
私人住宅大樓,D404000079,福利里,新北市三重區福利里中央南路47號,1.0,412.0,三重派出所,,121.50129,25.061783
私人住宅大樓,D404000080,福利里,新北市三重區福利里文化南路38號之1,1.0,626.0,三重派出所,,121.50035,25.061042
飛龍保齡球,D404000081,福利里,新北市三重區福利里中央南路63號,1.0,2604.0,三重派出所,,121.50141,25.061075
私人住宅大樓,D404000082,福利里,新北市三重區福利里中央南路107號,1.0,157.0,三重派出所,,121.50149,25.060275
私人住宅大樓,D404000083,福利里,新北市三重區福利里中央南路51號,1.0,1236.0,三重派出所,,121.5013,25.061682
麗景豪門,D404000085,清和里,新北市三重區清和里中央南路102號,3.0,998.0,三重派出所,,121.50166,25.060506
私人住宅大樓,D404000087,清和里,新北市三重區清和里福和街1號,1.0,405.0,三重派出所,,121.50293,25.061847
公寓,D404000088,開元里,新北市三重區開元里三和路1段39巷11號,1.0,197.0,三重派出所,,121.50414,25.065232
公寓,D404000090,開元里,新北市三重區開元里三和路1段35號,1.0,195.0,三重派出所,,121.50332,25.065063
私人住宅大樓,D404000094,永興里,新北市三重區永興里重新路1段50號,1.0,677.0,三重派出所,,121.50288,25.063784
私人住宅大樓,D404000095,清和里,新北市三重區清和里中央南路14巷1號,1.0,464.0,三重派出所,,121.50146,25.062816
私人住宅大樓,D404000096,正義里,新北市三重區正義里大智街13號,1.0,138.0,三重派出所,,121.49461,25.065229
私人住宅大樓,D404000097,重新里,新北市三重區重新里正義北路4號,1.0,779.0,三重派出所,,121.49765,25.062537
私人住宅大樓,D404000098,清和里,新北市三重區清和里福和街15號,1.0,32.0,三重派出所,,121.50231,25.061773
私人住宅大樓,D404000099,光華里,新北市三重區光華里中央北路37號,3.0,649.0,三重派出所,,121.50086,25.064817
飛越三重,D404000100,永興里,新北市三重區永興里環河南路9號,1.0,75.0,三重派出所,,121.50374,25.063148
太平洋花園廣場,D404000101,光華里,新北市三重區光華里福德北路36號,1.0,115.0,三重派出所,,121.50183,25.065162
台北橋花園,D404000102,福利里,新北市三重區福利里中央南路111號,1.0,2653.0,三重派出所,,121.50116,25.060193
重新國寶,D404000103,光華里,新北市三重區光華里重新路1段51號,1.0,511.0,三重派出所,,121.50198,25.063819
私人住宅大樓,D404000104,中央里,新北市三重區中央里正義北路115號,1.0,247.0,三重派出所,,121.49692,25.065899
私人住宅大樓,D404000105,福星里,新北市三重區福星里和平街22號,1.0,72.0,三重派出所,,121.501,25.062621
私人住宅大樓,D404000106,光華里,新北市三重區光華里中央北路27巷27號,1.0,470.0,三重派出所,,121.50183,25.064689
公寓,D404000107,正安里,新北市三重區正安里正義北路12號,1.0,172.0,三重派出所,,121.49644,25.066544
私人住宅大樓,D404000108,福利里,新北市三重區福利里中央南路105號,1.0,147.0,三重派出所,,121.50149,25.060313
私人住宅大樓,D404000109,福星里,新北市三重區福星里文化南路2巷15號,1.0,394.0,三重派出所,,121.50091,25.06276
台北橋頭第一讚,D404000110,清和里,新北市三重區清和里福德南路37號,1.0,907.0,三重派出所,,121.50283,25.062384
旺德福,D404000111,光華里,新北市三重區光華里福德北路46號,1.0,711.0,三重派出所,,121.50195,25.065477
私人住宅大樓,D404000112,福星里,新北市三重區福星里文化南路2巷1號,1.0,260.0,三重派出所,,121.50025,25.062686
私人住宅大樓,D404000113,開元里,新北市三重區開元里長元街65巷16弄10號,1.0,298.0,三重派出所,,121.50335,25.066241
荷堤,D404000114,清和里,新北市三重區清和里福德南路32號,3.0,3742.0,三重派出所,,121.50293,25.062871
萊茵賞,D404000115,清和里,新北市三重區清和里環河南路35號,3.0,1163.0,三重派出所,,121.50297,25.061585
寶島曼波,D404000117,清和里,新北市三重區清和里福德南路52號,3.0,498.0,三重派出所,,121.5031,25.062234
私人住宅大樓,D404000118,清和里,新北市三重區清和里福德南路35號,1.0,168.0,三重派出所,,121.50282,25.062424
私人住宅大樓,D404000119,正安里,新北市三重區正安里正義北路218號,1.0,283.0,三重派出所,,121.49615,25.067623
私人住宅大樓,D404000120,光華里,新北市三重區光華里長元街51號之6,1.0,243.0,三重派出所,,121.50075,25.066139
私人住宅大樓,D404000121,光華里,新北市三重區光華里中央北路61號,1.0,82.0,三重派出所,,121.50059,25.065644
美麗河畔,D404000122,清和里,新北市三重區清和里福德南路45號,1.0,2636.0,三重派出所,,121.50293,25.061931
私人住宅大樓,D404000123,光華里,新北市三重區光華里福德北路76號,1.0,284.0,三重派出所,,121.5017,25.06618
台北新境,D404000124,大德里,新北市三重區大德里三和路1段22號,1.0,1524.0,三重派出所,,121.50302,25.064917
私人住宅大樓,D404000125,文化里,新北市三重區文化里大榮街53號,1.0,53.0,三重派出所,,121.4993,25.063564
私人住宅大樓,D404000126,清和里,新北市三重區清和里福和街2號,4.0,257.0,三重派出所,,121.50297,25.061721
私人住宅大樓,D404000128,正義里,新北市三重區正義里信義西街31號,1.0,888.0,三重派出所,,121.49612,25.064444
玖原香榭,D404000192,中央里,新北市三重區中央里正義北路123號,1.0,611.0,三重派出所,,121.49687,25.066127
久保立,D404000193,清和里,新北市三重區清和里中央南路88號,1.0,449.0,三重派出所,,121.50157,25.060844
私人住宅大樓,D404000194,開元里,新北市三重區開元里開元街2號,1.0,104.0,三重派出所,,121.5039,25.065327
璞園春生生,D404000195,光華里,新北市三重區光華里重新路1段61號,1.0,675.0,三重派出所,,121.50172,25.06373
長隆天美,D404000196,重新里,新北市三重區重新里重新路2段35號,1.0,459.0,三重派出所,,121.49744,25.062178
華峰上水,D404000197,永興里,新北市三重區永興里福德南路10號,1.0,2090.0,三重派出所,,121.50276,25.063435
河景站,D404000198,光華里,新北市三重區光華里福德北路18號,1.0,546.0,三重派出所,,121.50222,25.064605
橋峰168社區,D404000199,永興里,新北市三重區永興里重新路1段64號,1.0,270.0,三重派出所,,121.50221,25.063658
觀瀾,D404000200,開元里,新北市三重區開元里三和路1段21號,1.0,832.0,三重派出所,,121.50363,25.064781
公寓,D405000002,奕壽里,新北市三重區奕壽里龍門路27號,1.0,238.0,長泰派出所,,121.4956,25.071917
公寓,D405000006,萬壽里,新北市三重區萬壽里龍濱路124號,1.0,156.0,長泰派出所,,121.50169,25.071443
光榮國小,D405000012,萬壽里,新北市三重區萬壽里介壽路32號,1.0,23.0,長泰派出所,,121.50007,25.070336
公寓,D405000013,承德里,新北市三重區承德里仁和街148號,1.0,201.0,長泰派出所,,121.50149,25.075375
城中城,D405000014,長安里,新北市三重區長安里文化北路131巷3號,1.0,1698.0,長泰派出所,,121.49803,25.068901
公寓,D405000016,順德里,新北市三重區順德里仁義街12號,1.0,115.0,長泰派出所,,121.49986,25.075953
公寓,D405000017,錦江里,新北市三重區錦江里龍濱路173號,1.0,1206.0,長泰派出所,,121.50236,25.070141
公寓,D405000023,龍濱里,新北市三重區龍濱里龍濱路195號,1.0,136.0,長泰派出所,,121.50202,25.071414
公寓,D405000024,龍濱里,新北市三重區龍濱里河邊北街142號,1.0,130.0,長泰派出所,,121.50325,25.072187
公寓,D405000025,龍濱里,新北市三重區龍濱里河邊北街136號,1.0,104.0,長泰派出所,,121.50335,25.071971
公寓,D405000027,秀江里,新北市三重區秀江里仁愛街53巷177號,1.0,148.0,長泰派出所,,121.50012,25.072827
公寓,D405000030,介壽里,新北市三重區介壽里萬壽街33號,1.0,107.0,長泰派出所,,121.50004,25.069478
公寓,D405000046,長泰里,新北市三重區長泰里長壽街58號,1.0,200.0,長泰派出所,,121.50086,25.068336
公寓,D405000054,長泰里,新北市三重區長泰里長樂街102號,1.0,105.0,長泰派出所,,121.50145,25.069791
東和婦產科,D405000057,長泰里,新北市三重區長泰里三和路2段97號,1.0,382.0,長泰派出所,,121.49953,25.068533
公寓,D405000061,長安里,新北市三重區長安里長安街20號,1.0,192.0,長泰派出所,,121.49902,25.066965
公寓,D405000063,長安里,新北市三重區長安里中央北路122巷2號,1.0,157.0,長泰派出所,,121.49962,25.067574
公寓,D405000064,長安里,新北市三重區長安里中央北路110巷2號,1.0,157.0,長泰派出所,,121.49967,25.067299
公寓,D405000065,長安里,新北市三重區長安里長安街28號,1.0,195.0,長泰派出所,,121.49924,25.067019
7-11便利商店,D405000066,長元里,新北市三重區長元里長安街71號,1.0,870.0,長泰派出所,,121.50138,25.067374
公寓,D405000067,長元里,新北市三重區長元里長元街94號,1.0,268.0,長泰派出所,,121.50228,25.066571
私人住宅大樓,D405000068,秀江里,新北市三重區秀江里秀江街185號,1.0,190.0,長泰派出所,,121.49803,25.071799
私人住宅大樓,D405000069,龍濱里,新北市三重區龍濱里秀江街26號,1.0,118.0,長泰派出所,,121.50255,25.073006
私人住宅大樓,D405000070,承德里,新北市三重區承德里龍門路274巷35號,1.0,133.0,長泰派出所,,121.50122,25.075317
湘記手工水餃,D405000071,龍門里,新北市三重區龍門里龍門路68號,1.0,174.0,長泰派出所,,121.49683,25.072696
私人住宅大樓,D405000072,長福里,新北市三重區長福里長安街110號,1.0,443.0,長泰派出所,,121.50261,25.067805
私人住宅大樓,D405000073,萬壽里,新北市三重區萬壽里安和路101號,1.0,457.0,長泰派出所,,121.5009,25.06988
私人住宅大樓,D405000074,長江里,新北市三重區長江里龍濱路6號,1.0,644.0,長泰派出所,,121.50312,25.067102
私人住宅大樓,D405000075,長元里,新北市三重區長元里長壽街33巷2弄20號,1.0,75.0,長泰派出所,,121.50074,25.06819
公寓,D405000076,承德里,新北市三重區承德里龍門路274巷36號,1.0,456.0,長泰派出所,,121.50114,25.075124
私人住宅大樓,D405000077,長安里,新北市三重區長安里自強路1段10號,1.0,2588.0,長泰派出所,,121.49901,25.06824
私人住宅大樓,D405000078,秀江里,新北市三重區秀江里秀江街179號,1.0,126.0,長泰派出所,,121.49815,25.071826
私人住宅大樓,D405000079,承德里,新北市三重區承德里河邊北街236號,1.0,533.0,長泰派出所,,121.50192,25.075555
私人住宅大樓,D405000080,長福里,新北市三重區長福里河邊北街92巷53號,1.0,77.0,長泰派出所,,121.50368,25.0694
私人住宅大樓,D405000081,長元里,新北市三重區長元里長壽街63號,1.0,1202.0,長泰派出所,,121.5016,25.068424
