編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,緯經度,備註,placemark_address
1133.0,崙平里,彰化縣彰化市崙平里平和九街18號,民宅,地下室,1.0,393.0,JMA02150,24.06678626910788，120.53153677146916,,彰化縣彰化市崙平里平和九街18號
1134.0,崙平里,彰化縣彰化市崙平里平和七街99號,民宅,地下室,1.0,1613.0,JMA02152,24.06916972848553，120.53050223523366,,彰化縣彰化市崙平里平和七街99號
1135.0,崙平里,彰化縣彰化市崙平里建和街89巷2弄1-4號,香榭園邸,地下室,1.0,704.0,JMA2167,24.07165519244761，120.53244245481964,,彰化縣彰化市崙平里建和街89巷2弄1-4號
1136.0,崙平里,彰化縣彰化市崙平里建和街34巷10號,名人天下,地下室,1.0,3040.0,JMA2171,24.070522738314097，120.53209837241266,,彰化縣彰化市崙平里建和街34巷10號
1137.0,崙平里,彰化縣彰化市崙平里建和街34巷1號,名人天下,地下室,1.0,3040.0,JMA2172,24.070522738314097，120.53209837241266,,彰化縣彰化市崙平里建和街34巷1號
1138.0,莿桐里,彰化縣彰化市莿桐里彰鹿路105號,祥和傢俱,地下室,1.0,148.0,JMA01998,24.057922534261404，120.5141685370834,,彰化縣彰化市莿桐里彰鹿路105號
1139.0,莿桐里,彰化縣彰化市莿桐里彰秀路141號,民宅,地下室,1.0,67.0,JMA01838,24.052348624885337，120.51534289714785,,彰化縣彰化市莿桐里彰秀路141號
1140.0,莿桐里,彰化縣彰化市莿桐里彰秀路145號,民宅,地下室,1.0,293.0,JMA01845,24.052387814031945，120.51534289714785,,彰化縣彰化市莿桐里彰秀路145號
1141.0,莿桐里,彰化縣彰化市莿桐里彰鹿路93號,民宅,地下室,1.0,20.0,JMA01847,24.05899267854259，120.51438975296944,,彰化縣彰化市莿桐里彰鹿路93號
1142.0,莿桐里,彰化縣彰化市莿桐里彰秀路56號,瑞峰鐵材股份有限公司,地下室,1.0,32.0,JMA01850,24.055323496533056，120.51605767146893,,彰化縣彰化市莿桐里彰秀路56號
1143.0,莿桐里,彰化縣彰化市莿桐里彰鹿路123巷2號,久井製罐廠,地下室,1.0,291.0,JMA01852,24.054922343721096，120.51306909290483,,彰化縣彰化市莿桐里彰鹿路123巷2號
1144.0,莿桐里,彰化縣彰化市莿桐里彰鹿路111號,民宅,地下室,1.0,167.0,JMA01858,24.056941972118967，120.51343299660469,,彰化縣彰化市莿桐里彰鹿路111號
1145.0,莿桐里,彰化縣彰化市莿桐里彰水路183巷13號,來絡彰化二廠,地下室,1.0,33.0,JMA01860,24.056846738619463，120.51746155427615,,彰化縣彰化市莿桐里彰水路183巷13號
1146.0,莿桐里,彰化縣彰化市莿桐里彰鹿路87號,民宅,地下室,1.0,85.0,JMA01862,24.06206413608508，120.51736301064085,,彰化縣彰化市莿桐里彰鹿路87號
1147.0,莿桐里,彰化縣彰化市莿桐里彰水路194巷5號,昇鋒塑膠有限公司,地下室,1.0,48.0,JMA01911,24.054625621060868，120.51455052359043,,彰化縣彰化市莿桐里彰水路194巷5號
1148.0,莿桐里,彰化縣彰化市莿桐里彰水路186號,金豐沖床,地下室,1.0,676.0,JMA01931,24.05525676091706，120.51501146591897,,彰化縣彰化市莿桐里彰水路186號
1149.0,莿桐里,彰化縣彰化市莿桐里彰鹿路2號,民宅,地下室,1.0,40.0,JMA01956,24.064397558956024，120.52117410030482,,彰化縣彰化市莿桐里彰鹿路2號
1150.0,莿桐里,彰化縣彰化市莿桐里彰秀路46號,民宅,地下室,1.0,37.0,JMA01980,24.05434274719462，120.51584752914027,,彰化縣彰化市莿桐里彰秀路46號
1151.0,莿桐里,彰化縣彰化市莿桐里彰水路162號,章興鋼模工業社,地下室,1.0,71.0,JMA01991,24.05874764920415，120.51738755427624,,彰化縣彰化市莿桐里彰水路162號
1152.0,莿桐里,彰化縣彰化市莿桐里彰水路9號之1,民宅,地下室,1.0,23.0,JMA01992,24.063541645175796，120.52079754872645,,彰化縣彰化市莿桐里彰水路9號之1
1153.0,莿桐里,彰化縣彰化市莿桐里彰水路198號,承運企業行,地下室,1.0,289.0,JMA02002,24.054197555871824，120.51413315797606,,彰化縣彰化市莿桐里彰水路198號
1154.0,莿桐里,彰化縣彰化市莿桐里彰鹿路26號,民宅,地下室,1.0,167.0,JMA02011,24.063392034665025，120.51935196406933,,彰化縣彰化市莿桐里彰鹿路26號
1155.0,莿桐里,彰化縣彰化市莿桐里彰水路145號,正德高中,地下室,1.0,2160.0,JMA02035,24.05893287151018，120.51923294078343,,彰化縣彰化市莿桐里彰水路145號
1156.0,莿桐里,彰化縣彰化市莿桐里彰水路85號,民宅,地下室,1.0,88.0,JMA02036,24.06069391419987，120.5191028542763,,彰化縣彰化市莿桐里彰水路85號
1157.0,莿桐里,彰化縣彰化市莿桐里彰水路170巷1弄2號,工廠,地下室,1.0,40.0,JMA02048,24.058187508797072，120.51557895296945,,彰化縣彰化市莿桐里彰水路170巷1弄2號
1158.0,莿桐里,彰化縣彰化市莿桐里彰鹿路91號之1,僑星齒輪,地下室,1.0,79.0,JMA02049,24.058910239457415，120.51596505003313,,彰化縣彰化市莿桐里彰鹿路91號之1
1159.0,莿桐里,彰化縣彰化市莿桐里彰水路170巷3號,大榮物流,地下室,1.0,188.0,JMA02050,24.05775335315601，120.51583603523342,,彰化縣彰化市莿桐里彰水路170巷3號
1160.0,莿桐里,彰化縣彰化市莿桐里彰水路183巷15號,來絡企業股份有限公司,地下室,1.0,260.0,JMA02056,24.056659472205453，120.51786844263331,,彰化縣彰化市莿桐里彰水路183巷15號
1161.0,莿桐里,彰化縣彰化市莿桐里彰水路183巷33號,勤崧針織有限公司,地下室,1.0,57.0,JMA02077,24.056353336178738，120.5184169100976,,彰化縣彰化市莿桐里彰水路183巷33號
1162.0,莿桐里,彰化縣彰化市莿桐里彰水路162號,章興鋼模工業社,地下室,1.0,84.0,JMA02112,24.058865749104907，120.51768010030464,,彰化縣彰化市莿桐里彰水路162號
1163.0,莿桐里,彰化縣彰化市莿桐里彰鹿路35號14,民宅,地下室,1.0,121.0,JMA02114,24.062766231838012，120.51920546961912,,彰化縣彰化市莿桐里彰鹿路35號14
1164.0,莿桐里,彰化縣彰化市莿桐里彰水路145號,正德高中,地下室,1.0,513.0,JMA02122,24.0589720586465，120.51913638126204,,彰化縣彰化市莿桐里彰水路145號
1165.0,莿桐里,彰化縣彰化市莿桐里彰鹿路63號,達鑫汽車股份有限公司,地下室,1.0,51.0,JMA02148,24.060902054108396，120.51709697756213,,彰化縣彰化市莿桐里彰鹿路63號
1166.0,莿桐里,彰化縣彰化市莿桐里彰秀路185巷35號,民宅,地下室,1.0,87.0,JMA02149,24.052319233017542，120.51532143947644,,彰化縣彰化市莿桐里彰秀路185巷35號
1167.0,莿桐里,彰化縣彰化市莿桐里彰水路140巷10號,民宅,地下室,1.0,116.0,JMA02165,24.059832038471868，120.51732270824775,,彰化縣彰化市莿桐里彰水路140巷10號
1168.0,莿桐里,彰化縣彰化市莿桐里彰鹿路194巷27弄27號,民宅,地下室,1.0,184.0,JMA02166,24.05326130677553，120.50948777886873,,彰化縣彰化市莿桐里彰鹿路194巷27弄27號
1169.0,莿桐里,彰化縣彰化市莿桐里彰水路175號,元祥金屬工業股份有限公司,地下室,1.0,300.0,JMA10861,24.05813232458433，120.51768341749747,,彰化縣彰化市莿桐里彰水路175號
1170.0,磚瑤里,彰化縣彰化市磚瑤里彰草路582巷12號,民宅,地下室,1.0,60.0,JMA01859,24.08079826481979，120.51843929475523,,彰化縣彰化市磚瑤里彰草路582巷12號
1171.0,磚瑤里,彰化縣彰化市磚瑤里彰草路394巷17號,乙均塑膠股份有限公司,地下室,1.0,283.0,JMA02070,24.078715252340857，120.52314873099087,,彰化縣彰化市磚瑤里彰草路394巷17號
1172.0,磚瑤里,彰化縣彰化市磚瑤里線東路1段498號,民宅,地下室,1.0,465.0,JMA02153,24.07638909808668，120.51921150639808,,彰化縣彰化市磚瑤里線東路1段498號
1173.0,磚瑤里,彰化縣彰化市磚瑤里彰草路425號,春生堂企業總部(護理之家),地下室,1.0,1064.0,JMA02177,24.077661019401223，120.52256393099078,,彰化縣彰化市磚瑤里彰草路425號
1174.0,古夷里,彰化縣彰化市古夷里泰和路3段26巷57號,勝元社區,地下室,1.0,205.0,JMA00586,24.09403440187591，120.55821327331964,,彰化縣彰化市古夷里泰和路3段26巷57號
1175.0,和調里,彰化縣彰化市和調里工校街1號,國立彰化師大附工,地下室,1.0,227.0,JMA00454,24.082645449190515，120.55706453839073,,彰化縣彰化市和調里工校街1號
1176.0,和調里,彰化縣彰化市和調里工校街1號,國立彰化師大附工,地下室,1.0,512.0,JMA00471,24.082645449190515，120.55706453839073,,彰化縣彰化市和調里工校街1號
1177.0,和調里,彰化縣彰化市和調里工校街1號,國立彰化師大附工,地下室,1.0,1344.0,JMA00517,24.082645449190515，120.55706453839073,,彰化縣彰化市和調里工校街1號
1178.0,和調里,彰化縣彰化市和調里工校街1號,國立彰化師大附工,地下室,1.0,252.0,JMA00537,24.082645449190515，120.55706453839073,,彰化縣彰化市和調里工校街1號
1179.0,和調里,彰化縣彰化市和調里工校街1號,國立彰化師大附工,地下室,1.0,73.0,JMA00566,24.082645449190515，120.55706453839073,,彰化縣彰化市和調里工校街1號
1180.0,和調里,彰化縣彰化市和調里中山路3段159號,崇成剪刀,地下室,1.0,80.0,JMA00462,24.086240872530187，120.55725862743135,,彰化縣彰化市和調里中山路3段159號
1181.0,和調里,彰化縣彰化市和調里中山路3段185巷19號,升富塑膠工業股份有限公司,地下室,1.0,68.0,JMA00469,24.086842046943573，120.55777335612682,,彰化縣彰化市和調里中山路3段185巷19號
1182.0,和調里,彰化縣彰化市和調里中山路3段185巷21號,升富塑膠工業股份有限公司,地下室,1.0,57.0,JMA00481,24.08710993071943，120.55815617886944,,彰化縣彰化市和調里中山路3段185巷21號
1183.0,和調里,彰化縣彰化市和調里中山路3段155號,快樂寵物醫院,地下室,1.0,57.0,JMA00483,24.08590668320121，120.55704266361181,,彰化縣彰化市和調里中山路3段155號
1184.0,和調里,彰化縣彰化市和調里中山路3段2號,內政部移民署中區事務大隊彰化縣服務站,地下室,1.0,165.0,JMA00497,24.084162163790054，120.55450855612675,,彰化縣彰化市和調里中山路3段2號
1185.0,和調里,彰化縣彰化市和調里全福街37號,民宅,地下室,1.0,152.0,JMA00519,24.082515434232604，120.55514594633375,,彰化縣彰化市和調里全福街37號
1186.0,和調里,彰化縣彰化市和調里實踐路1號,民宅,地下室,1.0,252.0,JMA00548,24.08404290232959，120.55446829845528,,彰化縣彰化市和調里實踐路1號
1187.0,和調里,彰化縣彰化市和調里中山路3段121巷11號,公司車庫,地下室,1.0,162.0,JMA00559,24.086093678719404，120.5570606942123,,彰化縣彰化市和調里中山路3段121巷11號
1188.0,和調里,彰化縣彰化市和調里工校街47號,民宅,地下室,1.0,27.0,JMA00563,24.08447127605016，120.55618859290547,,彰化縣彰化市和調里工校街47號
1189.0,和調里,彰化縣彰化市和調里中山路3段63號,泰全輪胎五金有限公司,地下室,1.0,1072.0,JMA00581,24.085466331976324，120.55519180824832,,彰化縣彰化市和調里中山路3段63號
1190.0,和調里,彰化縣彰化市和調里中山路3段85巷22號,怡宏企業有限公司,地下室,1.0,80.0,JMA00647,24.085903331642097，120.55551069845536,,彰化縣彰化市和調里中山路3段85巷22號
1191.0,和調里,彰化縣彰化市和調里竹和路9號,民宅,地下室,1.0,92.0,JMA049,24.084729465299247，120.55598229475545,,彰化縣彰化市和調里竹和路9號
1192.0,和調里,彰化縣彰化市和調里中山路3段131號,京金國際旅行社,地下室,1.0,26.0,JMA00457,24.08576101088094，120.55657524152248,,彰化縣彰化市和調里中山路3段131號
1193.0,阿夷里,彰化縣彰化市阿夷里建國北路170號,星光大樓,地下室,1.0,1287.0,JMA00119,24.095151423123173，120.55036852359135,,彰化縣彰化市阿夷里建國北路170號
1194.0,阿夷里,彰化縣彰化市阿夷里福成街89號,民宅,地下室,1.0,40.0,JMA00480,24.09696568041212，120.55318305982695,,彰化縣彰化市阿夷里福成街89號
1195.0,阿夷里,彰化縣彰化市阿夷里泰和路2段53巷1號,民宅,地下室,1.0,164.0,JMA00520,24.09108941635093，120.55285095003381,,彰化縣彰化市阿夷里泰和路2段53巷1號
1196.0,阿夷里,彰化縣彰化市阿夷里泰和路2段145巷1號,泰和國小,地下室,1.0,131.0,JMA00536,24.09263165717656，120.55279719421245,,彰化縣彰化市阿夷里泰和路2段145巷1號
1197.0,阿夷里,彰化縣彰化市阿夷里彰益街87號,彰化國宅,地下室,1.0,1397.0,JMA00571,24.09592411794547，120.55088074633397,,彰化縣彰化市阿夷里彰益街87號
1198.0,阿夷里,彰化縣彰化市阿夷里泰和路2段145巷1號,泰和國小,地下室,1.0,827.0,JMA00592,24.092514126586362，120.55203544687716,,彰化縣彰化市阿夷里泰和路2段145巷1號
1199.0,阿夷里,彰化縣彰化市阿夷里泰和路2段145巷1號,泰和國小,地下室,1.0,419.0,JMA00597,24.09252392080632，120.55255043099118,,彰化縣彰化市阿夷里泰和路2段145巷1號
1200.0,阿夷里,彰化縣彰化市阿夷里泰和東街76號,立大幼稚園,地下室,1.0,476.0,JMA00600,24.09333192596078，120.55373856352674,,彰化縣彰化市阿夷里泰和東街76號
1201.0,阿夷里,彰化縣彰化市阿夷里金馬路1段513號,海天華廈,地下室,1.0,2040.0,JMA00602,24.098087035621827，120.55342315057712,,彰化縣彰化市阿夷里金馬路1段513號
1202.0,茄南里,彰化縣彰化市茄南里茄苳路1段303巷74號,民宅,地下室,1.0,36.0,JMA00574,24.09700466211075，120.54522326189027,,彰化縣彰化市茄南里茄苳路1段303巷74號
1203.0,茄南里,彰化縣彰化市茄南里茄苳路1段257號,倉庫,地下室,1.0,240.0,JMA00594,24.099524758179534，120.54637301379859,,彰化縣彰化市茄南里茄苳路1段257號
1204.0,茄南里,彰化縣彰化市茄南里金馬路2段21號,世紀如意社區,地下室,1.0,579.0,JMA00595,24.09653063567386，120.54868404687723,,彰化縣彰化市茄南里金馬路2段21號
1205.0,復興里,彰化縣彰化市復興里力行路86之94號,民宅,地下室,1.0,6585.0,JMA00320,24.08437233796313，120.56035515427679,,彰化縣彰化市復興里力行路86之94號
1206.0,復興里,彰化縣彰化市復興里進德路1號,彰化師範大學,地下室,1.0,533.0,JMA00485,24.082764634042054，120.55876891989108,,彰化縣彰化市復興里進德路1號
1207.0,復興里,彰化縣彰化市復興里進德路1號,彰化師範大學,地下室,1.0,125.0,JMA00491,24.082764634042054，120.55876891989108,,彰化縣彰化市復興里進德路1號
1208.0,復興里,彰化縣彰化市復興里進德路49巷15號,民宅,地下室,1.0,57.0,JMA00492,24.085047059549602，120.55865654078393,,彰化縣彰化市復興里進德路49巷15號
1209.0,復興里,彰化縣彰化市復興里進德路1號,彰化師範大學,地下室,1.0,645.0,JMA00506,24.082764634042054，120.55876891989108,,彰化縣彰化市復興里進德路1號
1210.0,復興里,彰化縣彰化市復興里進德路1號,彰化師範大學,地下室,1.0,1119.0,JMA00535,24.082764634042054，120.55876891989108,,彰化縣彰化市復興里進德路1號
1211.0,復興里,彰化縣彰化市復興里竹和路200巷30號,民宅,地下室,1.0,52.0,JMA00538,24.083198142748337，120.56259566406966,,彰化縣彰化市復興里竹和路200巷30號
1212.0,復興里,彰化縣彰化市復興里竹和路200巷30號,民宅,地下室,1.0,52.0,JMA00539,24.08315896301308，120.56329303839073,,彰化縣彰化市復興里竹和路200巷30號
1213.0,復興里,彰化縣彰化市復興里進德路49巷16號,民宅,地下室,1.0,349.0,JMA00572,24.085154606175543，120.55879998496249,,彰化縣彰化市復興里進德路49巷16號
1214.0,復興里,彰化縣彰化市復興里竹和路45巷1號,民宅,地下室,1.0,1829.0,JMA00579,24.08465686026543，120.55661341064142,,彰化縣彰化市復興里竹和路45巷1號
1215.0,復興里,彰化縣彰化市復興里中山3段252號,宜興機械工業社,地下室,1.0,147.0,JMA00584,24.086353467736107，120.56007662729102,,彰化縣彰化市復興里中山3段252號
1216.0,復興里,彰化縣彰化市復興里竹和路165號,耶穌基督後期聖徒教會,地下室,1.0,77.0,JMA00585,24.084938332380013，120.56146778681243,,彰化縣彰化市復興里竹和路165號
1217.0,復興里,彰化縣彰化市復興里進德路1號,彰化師範大學,地下室,1.0,2408.0,JMA00590,24.082764634042054，120.55876891989108,,彰化縣彰化市復興里進德路1號
1218.0,復興里,彰化縣彰化市復興里中山路3段170號,龍邸牙醫診所,地下室,1.0,1016.0,JMA00598,24.085659316087302，120.55807706591983,,彰化縣彰化市復興里中山路3段170號
1219.0,大竹里,彰化縣彰化市大竹里彰南路2段260號,順德工業股份有限公司,地下室,1.0,67.0,JMA00089,24.083496148734923，120.58449229660538,,彰化縣彰化市大竹里彰南路2段260號
1220.0,大竹里,彰化縣彰化市大竹里彰南路2段164巷41號,大竹國小,地下室,1.0,141.0,JMA00096,24.083848658772，120.58070183153413,,彰化縣彰化市大竹里彰南路2段164巷41號
1221.0,大竹里,彰化縣彰化市大竹里彰南路2段260號,順德工業股份有限公司,地下室,1.0,68.0,JMA00098,24.08363327739524，120.58395585482002,,彰化縣彰化市大竹里彰南路2段260號
1222.0,大竹里,彰化縣彰化市大竹里彰南路2段164巷41號,大竹國小,地下室,1.0,240.0,JMA00110,24.083848658772，120.58070183153413,,彰化縣彰化市大竹里彰南路2段164巷41號
1223.0,中庄里,彰化縣彰化市中庄里中山路3段340號,民宅,地下室,1.0,48.0,JMA00091,24.086971341524016，120.56248801564816,,彰化縣彰化市中庄里中山路3段340號
1225.0,中庄里,彰化縣彰化市中庄里中山路3段326號,師範國宅,地下室,1.0,1472.0,JMA02211,24.0868589828822，120.56209979475555,,彰化縣彰化市中庄里中山路3段326號
1228.0,香山里,彰化縣彰化市香山里彰南路2段348巷12-2號,地球村社區,地下室,1.0,2929.0,JMA02206,24.0809420914755，120.58657927756258,,彰化縣彰化市香山里彰南路2段348巷12-2號
1229.0,香山里,彰化縣彰化市香山里彰南路2段320號,順德工業股份有限公司,地下室,1.0,100.0,JMV00088,24.083356972775057，120.58477106831283,,彰化縣彰化市香山里彰南路2段320號
1230.0,香山里,彰化縣彰化市香山里彰南路2段512巷97號,彰德國中,地下室,1.0,120.0,JMV00093,24.079943216959215，120.59044784818369,,彰化縣彰化市香山里彰南路2段512巷97號
1232.0,國聖里,彰化縣彰化市中山路3段708之31號,欣彰瓦斯,地下室,1.0,111.0,JMA00100,24.09483182481352，120.57055930400539,,彰化縣彰化市中山路3段708之31號
1233.0,國聖里,彰化縣彰化市國聖里中山路3段608號,國聖國小,地下室,1.0,83.0,JMA00101,24.092399720910823，120.56899031934823,,彰化縣彰化市國聖里中山路3段608號
1234.0,國聖里,彰化縣彰化市國聖里國聖路175巷121弄59號,佳成公司,地下室,1.0,391.0,JMA02261,24.102188525697322，120.57154200030571,,彰化縣彰化市國聖里國聖路175巷121弄59號
1235.0,福山里,彰化縣彰化市福山里山中街81巷166-1號,民宅,地下室,1.0,125.0,JMA00095,24.085065880290752，120.57523744132706,,彰化縣彰化市福山里山中街81巷166-1號
1236.0,福山里,彰化縣彰化市福山里福東街66巷11號,立晟公司,地下室,1.0,37.0,JMA00097,24.084183307289308，120.57610928126255,,彰化縣彰化市福山里福東街66巷11號
1237.0,福山里,彰化縣彰化市福山里西南莊172號,棟城企業社,地下室,1.0,1208.0,JMA00108,24.081169180355385，120.57115702329729,,彰化縣彰化市福山里西南莊172號
1238.0,福山里,彰化縣彰化市福山里彰南路1段190號,中部汽車公司,地下室,1.0,135.0,JMV00109,24.087082123750502，120.57040725242688,,彰化縣彰化市福山里彰南路1段190號
1239.0,中山里,彰化縣彰化市中山里中山路2段644巷12弄11號,透天民宅,地下室,1.0,67.0,JMA01334,24.080723682065333，120.54822347146946,,彰化縣彰化市中山里中山路2段644巷12弄11號
1240.0,中山里,彰化縣彰化市中山里中山路644巷12弄15號,透天民宅,地下室,1.0,67.0,JMA01336,24.08094843924712，120.5469143600981,,彰化縣彰化市中山里中山路644巷12弄15號
1241.0,中山里,彰化縣彰化市中山里中山路2段644巷12弄17號,透天民宅,地下室,1.0,67.0,JMA01337,24.080682957841134，120.54807814078393,,彰化縣彰化市中山里中山路2段644巷12弄17號
1242.0,中山里,彰化縣彰化市中山里中山路2段644巷12弄9號,透天民宅,地下室,1.0,67.0,JMA01338,24.080796462480738，120.54830444448376,,彰化縣彰化市中山里中山路2段644巷12弄9號
1243.0,中山里,彰化縣彰化市中山里溫泉路35號,國聲廣播電臺,地下室,1.0,377.0,JMA01394,24.079893369003003，120.54810000824823,,彰化縣彰化市中山里溫泉路35號
1244.0,中山里,彰化縣彰化市中山里中山路2段678號,中山國小,地下室,1.0,71.0,JMA0142,24.082085760017335，120.54696697516952,,彰化縣彰化市中山里中山路2段678號
1245.0,中山里,彰化縣彰化市中山里中山路2段678號,中山國小,地下室,1.0,66.0,JMA01484,24.082085760017335，120.54696697516952,,彰化縣彰化市中山里中山路2段678號
1246.0,中山里,彰化縣彰化市中山里中山路2段678號,中山國小,地下室,1.0,2024.0,JMA02209,24.082085760017335，120.54696697516952,,彰化縣彰化市中山里中山路2段678號
1247.0,中山里,彰化縣彰化市中山里溫泉路31號,八卦山大佛寺,地下室,1.0,97.0,JMA01546,24.079515784004013，120.55156472914089,,彰化縣彰化市中山里溫泉路31號
1248.0,中山里,彰化縣彰化市中山里中山路2段644巷12弄13號,透天民宅,地下室,1.0,267.0,JMA0518,24.080772543077895，120.54810921194816,,彰化縣彰化市中山里中山路2段644巷12弄13號
1249.0,介壽里,彰化縣彰化市介壽里介壽北路208號,透天民宅,地下室,1.0,177.0,JMA01300,24.072149483203905，120.54880010824802,,彰化縣彰化市介壽里介壽北路208號
1250.0,介壽里,彰化縣彰化市介壽里中興路87號,透天民宅,地下室,1.0,52.0,JMA10387,24.07077608982321，120.55175495242649,,彰化縣彰化市介壽里中興路87號
1251.0,介壽里,彰化縣彰化市介壽里中興路87號,透天民宅,地下室,1.0,52.0,JMA01388,24.07077608982321，120.55175495242649,,彰化縣彰化市介壽里中興路87號
1252.0,介壽里,彰化縣彰化市介壽里介壽北路184號,透天民宅,地下室,1.0,45.0,JMA01390,24.0717205673048，120.54898734078358,,彰化縣彰化市介壽里介壽北路184號
1253.0,介壽里,彰化縣彰化市介壽里中興路78號,彰化高中,地下室,1.0,1163.0,JMA01395,24.07121148079016，120.55227679105519,,彰化縣彰化市介壽里中興路78號
1254.0,介壽里,彰化縣彰化市南校路19號,南郭國小,地下室,1.0,139.0,JMA01416,24.071675242518985，120.54793806961922,,彰化縣彰化市南校路19號
1255.0,介壽里,彰化縣彰化市介壽里介壽北路226號,民宅,地下室,1.0,64.0,JMA01419,24.07247706991465，120.5492344579765,,彰化縣彰化市介壽里介壽北路226號
1256.0,介壽里,彰化縣彰化市介壽里里中興路91號,審計室,地下室,1.0,384.0,JMA01422,24.070698922085626，120.55147626769104,,彰化縣彰化市介壽里里中興路91號
1257.0,介壽里,彰化縣彰化市介壽里中興路78號,彰化高中,地下室,1.0,1289.0,JMA01426,24.07121148079016，120.55227679105519,,彰化縣彰化市介壽里中興路78號
1258.0,介壽里,彰化縣彰化市介壽里中興路103號,龍邸大樓,地下室,1.0,4812.0,JMA01494,24.07000097906163，120.54890316591938,,彰化縣彰化市介壽里中興路103號
1259.0,介壽里,彰化縣彰化市介壽里中興路86號,公寓,地下室,1.0,761.0,JMA01510,24.070546290227092，120.54876937386243,,彰化縣彰化市介壽里中興路86號
1260.0,介壽里,彰化縣彰化市介壽里中興路73號,溫芝樺透天民宅,地下室,1.0,164.0,JMA01550,24.070953060725383，120.55263535057651,,彰化縣彰化市介壽里中興路73號
1261.0,介壽里,彰化縣彰化市介壽里師大路2號,彰化師範大學,地下室,1.0,267.0,JMA01553,24.065622298878054，120.5584211309906,,彰化縣彰化市介壽里師大路2號
1262.0,介壽里,彰化縣彰化市介壽里中興路65號,透天民宅,地下室,1.0,167.0,JMA01557,24.07091122662259，120.55297049714831,,彰化縣彰化市介壽里中興路65號
1263.0,介壽里,彰化縣彰化市介壽里中興路61號,公寓,地下室,1.0,60.0,JMA0701,24.070973268903277，120.55391171379787,,彰化縣彰化市介壽里中興路61號
1264.0,介壽里,彰化縣彰化市介壽里中興路87號,透天民宅,地下室,1.0,52.0,JMA01389,24.07077608982321，120.55175495242649,,彰化縣彰化市介壽里中興路87號
1265.0,介壽里,彰化縣彰化市介壽里華陽街16巷21號,透天民宅,地下室,1.0,69.0,JMA1485,24.070874697869574，120.54944989660508,,彰化縣彰化市介壽里華陽街16巷21號
1266.0,介壽里,彰化縣彰化市介壽里介壽北路194號,民宅,地下室,1.0,89.0,JMA01409,24.071852829806243，120.5486225603696,,彰化縣彰化市介壽里介壽北路194號
1267.0,光南里,彰化縣彰化市光南里中山路2段224號,透天民宅,地下室,1.0,31.0,JMA01392,24.070560394287668，120.54329294818349,,彰化縣彰化市光南里中山路2段224號
1268.0,光南里,彰化縣彰化市光南里中山路2段226號,透天民宅,地下室,1.0,123.0,JMA01393,24.070678677715495，120.54322882914063,,彰化縣彰化市光南里中山路2段226號
1269.0,光南里,彰化縣彰化市光南里南校路135號,彰化基督教醫院,地下室,1.0,10083.0,JMA01405,24.07162884255446，120.54518685427654,,彰化縣彰化市光南里南校路135號
1270.0,光南里,彰化縣彰化市光南里大埔路708號,公寓,地下室,1.0,413.0,JMA02306,24.069534392005014，120.54315897941228,,彰化縣彰化市光南里大埔路708號
1271.0,光南里,彰化縣彰化市光南里南校路135號,彰化基督教醫院,地下室,1.0,38608.0,JMA1405,24.07162884255446，120.54518685427654,,彰化縣彰化市光南里南校路135號
1272.0,卦山里,彰化縣彰化市卦山里中山路2段500號,縣議會,地下室,1.0,1229.0,JMA01377,24.07887326615497，120.54612466167639,,彰化縣彰化市卦山里中山路2段500號
1273.0,卦山里,彰化縣彰化市卦山里公園路1段79號,新發套房出租,地下室,1.0,40.0,JMA01397,24.076975865206457，120.54717861009799,,彰化縣彰化市卦山里公園路1段79號
1274.0,卦山里,彰化縣彰化市卦山里公園路1段225號,透天民宅,地下室,1.0,35.0,JMA01434,24.075701881167436，120.55015671194798,,彰化縣彰化市卦山里公園路1段225號
1275.0,卦山里,彰化縣彰化市卦山里公園路1段311號,透天民宅,地下室,1.0,575.0,JMA01440,24.075253539784047，120.55271237886919,,彰化縣彰化市卦山里公園路1段311號
1276.0,卦山里,彰化縣彰化市卦山里公園路1段237巷50號,透天民宅,地下室,1.0,171.0,JMA01487,24.07762677315995，120.55060902598404,,彰化縣彰化市卦山里公園路1段237巷50號
1277.0,卦山里,彰化縣彰化市卦山里公園路1段237巷17號,公寓,地下室,1.0,148.0,JMA01488,24.076421975369534，120.55184682914076,,彰化縣彰化市卦山里公園路1段237巷17號
1278.0,卦山里,彰化縣彰化市卦山里公園路1段133巷29號,透天民宅,地下室,1.0,191.0,JMA01496,24.07623902092275，120.54889108256918,,彰化縣彰化市卦山里公園路1段133巷29號
1279.0,卦山里,彰化縣彰化市卦山里公園路1段217號,公寓,地下室,1.0,1185.0,JMA01503,24.07564163948742，120.54996202544082,,彰化縣彰化市卦山里公園路1段217號
1280.0,卦山里,彰化縣彰化市卦山里卦山路12號,調查站,地下室,1.0,180.0,JMA01507,24.079872450674927，120.55399732914096,,彰化縣彰化市卦山里卦山路12號
1281.0,卦山里,彰化縣彰化市卦山里公園路1段237巷12號,透天民宅,地下室,1.0,92.0,JMA01511,24.079882245860972，120.55395441379812,,彰化縣彰化市卦山里公園路1段237巷12號
1282.0,卦山里,彰化縣彰化市卦山里卦山路21號,行政院退輔會,地下室,1.0,180.0,JMA01525,24.078526452744825，120.55917610215504,,彰化縣彰化市卦山里卦山路21號
