編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度,"unnamed (1)"
1471.0,協和里,臺中市西屯區協和里工業區35路3號,1.0,158.0,第六分局,"120.623549 ","24.174140 ",
1472.0,協和里,臺中市西屯區協和里工業區36路50號之2,1.0,138.0,第六分局,"120.588742 ","24.167420 ",
1473.0,協和里,臺中市西屯區協和里工業區34路16號,1.0,485.0,第六分局,"120.604350 ","24.169515 ",
1474.0,協和里,臺中市西屯區協和里工業區3路8號,1.0,4090.0,第六分局,"120.605329 ","24.172502 ",
1475.0,協和里,臺中市西屯區協和里工業區15路10號,1.0,2132.0,第六分局,"120.605391 ","24.172087 ",
1476.0,協和里,臺中市西屯區協和里工業區7路7號,1.0,360.0,第六分局,"120.586372 ","24.174782 ",
1477.0,協和里,臺中市西屯區協和里工業區11路13號,1.0,237.0,第六分局,"120.604140 ","24.171132 ",
1478.0,協和里,臺中市西屯區協和里工業區31路1號,1.0,96.0,第六分局,"120.623408 ","24.173950 ",
1479.0,協和里,臺中市西屯區協和里工業區31路11號,1.0,84.0,第六分局,"120.605442 ","24.170372 ",
1480.0,協和里,臺中市西屯區協和里工業區33路6號,1.0,200.0,第六分局,"120.601937 ","24.172891 ",
1481.0,協和里,臺中市西屯區協和里工業區31路12號之1,1.0,205.0,第六分局,"120.597688 ","24.170458 ",
1482.0,協和里,臺中市西屯區協和里順和八街5號,1.0,251.0,第六分局,"120.586526 ","24.176463 ",
1483.0,協和里,臺中市西屯區協和里工業區36路47號,1.0,98.0,第六分局,"120.589684 ","24.166905 ",
1484.0,協和里,臺中市西屯區協和里工業區36路34號,1.0,115.0,第六分局,"120.589896 ","24.170470 ",
1485.0,協和里,臺中市西屯區協和里工業區36路2號,1.0,243.0,第六分局,"120.605954 ","24.174346 ",
1486.0,協和里,臺中市西屯區協和里順和六街2號,1.0,224.0,第六分局,"120.587731 ","24.175419 ",
1487.0,協和里,臺中市西屯區協和里工業區33路12號之1,1.0,135.0,第六分局,"120.604736 ","24.170483 ",
1488.0,協和里,臺中市西屯區協和里工業區32路71號,1.0,110.0,第六分局,"120.624218 ","24.176127 ",
1489.0,協和里,臺中市西屯區協和里工業區34路13號,1.0,105.0,第六分局,"120.604140 ","24.171132 ",
1490.0,協和里,臺中市西屯區協和里工業區34路11號,1.0,85.0,第六分局,"120.605442 ","24.170372 ",
1491.0,協和里,臺中市西屯區協和里工業區28路406號,1.0,188.0,第六分局,"120.592339 ","24.168576 ",
1492.0,協和里,臺中市西屯區協和里順和三街39號,1.0,685.0,第六分局,"120.589892 ","24.177016 ",
1493.0,協和里,臺中市西屯區協和里工業區32路15號,1.0,2340.0,第六分局,"120.604333 ","24.166466 ",
1494.0,協和里,臺中市西屯區協和里工業區34路1號,1.0,223.0,第六分局,"120.623408 ","24.173950 ",
1495.0,協和里,臺中市西屯區協和里工業區32路8號,1.0,176.0,第六分局,"120.605329 ","24.172502 ",
1496.0,協和里,臺中市西屯區協和里工業區36路15號,1.0,332.0,第六分局,"120.604333 ","24.166466 ",
1497.0,協和里,臺中市西屯區協和里工業區41路10號,1.0,187.0,第六分局,"120.605391 ","24.172087 ",
1498.0,協和里,臺中市西屯區協和里工業區37路3號,1.0,131.0,第六分局,"120.623549 ","24.174140 ",
1499.0,協和里,臺中市西屯區協和里工業區37路5號,1.0,105.0,第六分局,"120.623654 ","24.174363 ",
1500.0,協和里,臺中市西屯區協和里工業區33路15號,1.0,202.0,第六分局,"120.604333 ","24.166466 ",
1501.0,協和里,臺中市西屯區協和里工業區34路25號,1.0,230.0,第六分局,"120.623272 ","24.174484 ",
1502.0,協和里,臺中市西屯區協和里工業區31路12之10號,1.0,641.0,第六分局,"120.597076 ","24.168816 ",
1503.0,協和里,臺中市西屯區協和里工業區41路12號,1.0,88.0,第六分局,"120.604708 ","24.171164 ",
1504.0,協和里,臺中市西屯區協和里工業區36路24號,1.0,178.0,第六分局,"120.605715 ","24.178182 ",
1505.0,協和里,臺中市西屯區協和里工業區28路301號,1.0,103.0,第六分局,"120.597005 ","24.165804 ",
1506.0,協和里,臺中市西屯區協和里工業區7路2號,1.0,387.0,第六分局,"120.605954 ","24.174346 ",
1507.0,協和里,臺中市西屯區協和里工業區28路501號,1.0,292.0,第六分局,"120.589811 ","24.172218 ",
1508.0,協和里,臺中市西屯區協和里工業區41路17號,1.0,137.0,第六分局,"120.603461 ","24.169834 ",
1509.0,協和里,臺中市西屯區協和里工業區32路83號,1.0,155.0,第六分局,"120.595124 ","24.164365 ",
1510.0,協和里,臺中市西屯區協和里工業區38路153號,1.0,182.0,第六分局,"120.588883 ","24.177987 ",
1511.0,協和里,臺中市西屯區協和里工業區36路6號,1.0,126.0,第六分局,"120.601937 ","24.172891 ",
1512.0,協和里,臺中市西屯區協和里工業區31路26號之2,1.0,116.0,第六分局,"120.595808 ","24.165101 ",
1513.0,協和里,臺中市西屯區協和里工業區41路32號,1.0,182.0,第六分局,"120.595294 ","24.163777 ",
1514.0,協和里,臺中市西屯區協和里工業區35路24號,1.0,232.0,第六分局,"120.605715 ","24.178182 ",
1515.0,協和里,臺中市西屯區協和里工業區34路2號,1.0,287.0,第六分局,"120.605954 ","24.174346 ",
1516.0,協和里,臺中市西屯區協和里工業區37路34號,1.0,1248.0,第六分局,"120.588651 ","24.169789 ",
1517.0,協和里,臺中市西屯區協和里工業區5路13號之1,1.0,102.0,第六分局,"120.599757 ","24.174935 ",
1518.0,協和里,臺中市西屯區協和里工業區38路30巷61號,1.0,347.0,第六分局,"120.589785 ","24.176432 ",
1519.0,協和里,臺中市西屯區協和里工業區12路1號,1.0,137.0,第六分局,"120.623408 ","24.173950 ",
1520.0,協和里,臺中市西屯區協和里工業區36路11號,1.0,105.0,第六分局,"120.605442 ","24.170372 ",
1521.0,協和里,臺中市西屯區協和里工業區36路13號,1.0,157.0,第六分局,"120.604140 ","24.171132 ",
1522.0,協和里,臺中市西屯區協和里工業區38路167巷13號,1.0,242.0,第六分局,"120.590411 ","24.176578 ",
1523.0,協和里,臺中市西屯區協和里工業區38路110號,1.0,667.0,第六分局,"120.623442 ","24.173076 ",
1524.0,協和里,臺中市西屯區協和里工業區33路14號,1.0,134.0,第六分局,"120.604477 ","24.170134 ",
1525.0,協和里,臺中市西屯區協和里工業區36路48號,1.0,262.0,第六分局,"120.589085 ","24.168451 ",
1526.0,協和里,臺中市西屯區協和里工業區30路8號,1.0,224.0,第六分局,"120.605329 ","24.172502 ",
1527.0,協和里,臺中市西屯區協和里工業區18路9號,1.0,92.0,第六分局,"120.606061 ","24.171299 ",
1528.0,協和里,臺中市西屯區協和里工業區38路117號,1.0,218.0,第六分局,"120.623221 ","24.176636 ",
1529.0,協和里,臺中市西屯區協和里工業區38路83巷2號,1.0,176.0,第六分局,"120.588424 ","24.177371 ",
1530.0,協和里,臺中市西屯區協和里工業區31路5號,1.0,94.0,第六分局,"120.623654 ","24.174363 ",
1531.0,協和里,臺中市西屯區協和里工業區28路333號,1.0,437.0,第六分局,"120.595680 ","24.168209 ",
1532.0,協和里,臺中市西屯區協和里工業區32路79號,1.0,95.0,第六分局,"120.623683 ","24.175649 ",
1533.0,協和里,臺中市西屯區協和里工業區35路70號,1.0,756.0,第六分局,"120.620206 ","24.169813 ",
1534.0,協和里,臺中市西屯區協和里工業區32路13號,1.0,141.0,第六分局,"120.604140 ","24.171132 ",
1535.0,協和里,臺中市西屯區協和里工業區36路19號,1.0,777.0,第六分局,"120.603581 ","24.169326 ",
1536.0,協和里,臺中市西屯區協和里工業區33路10號,1.0,255.0,第六分局,"120.605391 ","24.172087 ",
1537.0,協和里,臺中市西屯區協和里工業區35路63號,1.0,196.0,第六分局,"120.624033 ","24.175488 ",
1538.0,協和里,臺中市西屯區協和里工業區16路2號,1.0,101.0,第六分局,"120.605954 ","24.174346 ",
1539.0,文山里,臺中市南屯區文山里工業區18路33號,1.0,804.0,第六分局,"120.608607 ","24.154765 ",
1540.0,協和里,臺中市西屯區協和里工業區32路85號,1.0,114.0,第六分局,"120.590581 ","24.177054 ",
1541.0,協和里,臺中市西屯區協和里工業區36路32號,1.0,153.0,第六分局,"120.595294 ","24.163777 ",
1542.0,協和里,臺中市西屯區協和里工業區32路7號,1.0,184.0,第六分局,"120.614458 ","24.171188 ",
1543.0,協和里,臺中市西屯區協和里工業區34路56號,1.0,160.0,第六分局,"120.590587 ","24.167978 ",
1544.0,協和里,臺中市西屯區協和里工業區37路1號,1.0,553.0,第六分局,"120.623408 ","24.173950 ",
1545.0,協和里,臺中市西屯區協和里工業區36路30號之1,1.0,140.0,第六分局,"120.606218 ","24.178381 ",
1546.0,協和里,臺中市西屯區協和里工業區39路48號,1.0,207.0,第六分局,"120.589085 ","24.168451 ",
1547.0,協和里,臺中市西屯區協和里工業區31路26號之1,1.0,320.0,第六分局,"120.595887 ","24.165331 ",
1548.0,協和里,臺中市西屯區協和里工業區38路100巷13號,1.0,242.0,第六分局,"120.588770 ","24.177504 ",
1549.0,協和里,臺中市西屯區協和里工業區3路4號,1.0,574.0,第六分局,"120.605822 ","24.173779 ",
1550.0,協和里,臺中市西屯區協和里工業區38路167巷165號,1.0,791.0,第六分局,"120.589886 ","24.176487 ",
1551.0,協和里,臺中市西屯區協和里工業區30路3號,1.0,110.0,第六分局,"120.623549 ","24.174140 ",
1552.0,協和里,臺中市西屯區協和里工業區38路197號,1.0,137.0,第六分局,"120.603461 ","24.169834 ",
1553.0,協和里,臺中市西屯區協和里工業區32路73號,1.0,87.0,第六分局,"120.624149 ","24.176158 ",
1554.0,協和里,臺中市西屯區協和里工業區31路24號,1.0,320.0,第六分局,"120.605715 ","24.178182 ",
1555.0,協和里,臺中市西屯區協和里工業區38路200號,1.0,10053.0,第六分局,"120.588781 ","24.174160 ",
1556.0,協和里,臺中市西屯區協和里工業區40路32號,1.0,88.0,第六分局,"120.595294 ","24.163777 ",
1557.0,寶山里,臺中市南屯區寶山里工業區27路1號,1.0,321.0,第六分局,"120.599952 ","24.163985 ",
1558.0,寶山里,臺中市南屯區寶山里工業區23路12號,1.0,701.0,第六分局,"120.605464 ","24.163648 ",
1559.0,協和里,臺中市西屯區協和里工業區33路12號之2,1.0,146.0,第六分局,"120.593393 ","24.166530 ",
1560.0,寶山里,臺中市南屯區寶山里工業區29路8號,1.0,2080.0,第六分局,"120.598841 ","24.167409 ",
1561.0,協和里,臺中市西屯區協和里工業區33路12之3號,1.0,2203.0,第六分局,"120.593540 ","24.167540 ",
1562.0,協和里,臺中市西屯區協和里工業區37路43號,1.0,1346.0,第六分局,"120.604579 ","24.178404 ",
1563.0,協和里,臺中市西屯區協和里工業區41路1號,1.0,1197.0,第六分局,"120.623408 ","24.173950 ",
1564.0,協和里,臺中市西屯區協和里工業區33路12號之5,1.0,1835.0,第六分局,"120.597465 ","24.169803 ",
1565.0,協和里,臺中市西屯區協和里工業區22路22號,1.0,2521.0,第六分局,"120.603446 ","24.167345 ",
1566.0,協和里,臺中市西屯區協和里工業區38路122號,1.0,670.0,第六分局,"120.620794 ","24.177180 ",
1567.0,協和里,臺中市西屯區協和里工業區1路132號,1.0,108.0,第六分局,"120.596366 ","24.177104 ",
1568.0,協和里,臺中市西屯區協和里工業區1路120號,1.0,88.0,第六分局,"120.602793 ","24.175807 ",
1569.0,協和里,臺中市西屯區協和里工業17路6號,1.0,145.0,第六分局,"120.589649 ","24.178207 ",
1570.0,協和里,臺中市西屯區協和里工業區11路15號,1.0,1138.0,第六分局,"120.616911 ","24.163485 ",
1571.0,協和里,臺中市西屯區協和里工業區5路13號,1.0,295.0,第六分局,"120.607372 ","24.164881 ",
1572.0,寶山里,臺中市南屯區寶山里工業23路14號,1.0,222.0,第六分局,"120.605138 ","24.162920 ",
1573.0,寶山里,臺中市南屯區寶山里工業24路5號,1.0,155.0,第六分局,"120.604501 ","24.164235 ",
1574.0,協和里,臺中市西屯區協和里工業五路8號,1.0,4062.0,第六分局,"120.607757 ","24.167660 ",
1575.0,協和里,臺中市西屯區協和里順和一街59號,1.0,1042.0,第六分局,"120.590459 ","24.176629 ",
1576.0,協和里,臺中市西屯區協和里工業34路2號之1,1.0,211.0,第六分局,"120.594719 ","24.173981 ",
1577.0,協和里,臺中市西屯區協和里工業三十七路25號,1.0,276.0,第六分局,"120.623272 ","24.174484 ",
1578.0,寶山里,臺中市西屯區寶山里工業二十路23號,1.0,288.0,第六分局,"120.607946 ","24.157559 ",
1579.0,寶山里,臺中市南屯區寶山里工業區21路35號,1.0,1343.0,第六分局,"120.605926 ","24.156835 ",
1580.0,協和里,臺中市西屯區協和里工業區六路6號,1.0,225.0,第六分局,"120.606752 ","24.171410 ",
1581.0,寶山里,臺中市南屯區寶山里工業區23路1號,1.0,402.0,第六分局,"120.606036 ","24.164177 ",
1582.0,寶山里,臺中市南屯區寶山里工業區23路1號,1.0,402.0,第六分局,"120.606036 ","24.164177 ",
1583.0,協和里,臺中市西屯區協和里工業區七路9號,1.0,3972.0,第六分局,"120.606061 ","24.171299 ",
1584.0,協和里,臺中市西屯區協和里工業區十路12號之1,1.0,108.0,第六分局,"120.600285 ","24.173466 ",
1585.0,協和里,臺中市西屯區協和里工業區37路18號,1.0,358.0,第六分局,"120.588865 ","24.175917 ",
1586.0,寶山里,臺中市南屯區寶山里工業區24路27號,1.0,1256.0,第六分局,"120.603175 ","24.160978 ",
1587.0,協和里,臺中市西屯區協和里工業區6路8號,1.0,3954.0,第六分局,"120.605329 ","24.172502 ",
1588.0,協和里,臺中市西屯區協和里工業29路2號,1.0,940.0,第六分局,"120.605954 ","24.174346 ",
1589.0,寶山里,臺中市南屯區寶山里工業區27路2號,1.0,5213.0,第六分局,"120.599604 ","24.163530 ",
1590.0,協和里,臺中市西屯區協和里工業區38路292號,1.0,1703.0,第六分局,"120.587628 ","24.171264 ",
1591.0,協和里,臺中市西屯區協和里工業區16路6號,1.0,1534.0,第六分局,"120.601937 ","24.172891 ",
1592.0,寶山里,臺中市南屯區寶山里工業區20路9號,1.0,1340.0,第六分局,"120.609317 ","24.160660 ",
1593.0,協和里,臺中市西屯區協和里工業區39路52號,1.0,3806.0,第六分局,"120.590832 ","24.168579 ",
1594.0,協和里,臺中市西屯區協和里工業區37路17號之8,1.0,703.0,第六分局,"120.589668 ","24.173959 ",
1595.0,協和里,臺中市西屯區協和里工業39路49號,1.0,469.0,第六分局,"120.587635 ","24.167826 ",
1596.0,協和里,臺中市西屯區協和里工業區七路28號,1.0,161.0,第六分局,"120.603059 ","24.166319 ",
1597.0,協和里,臺中市西屯區協和里工業區33路29號,1.0,1051.0,第六分局,"120.594227 ","24.166229 ",
1598.0,協和里,臺中市西屯區協和里工業一路120號,1.0,90.0,第六分局,"120.602793 ","24.175807 ",
1599.0,協和里,臺中市西屯區協和里工業區一路133號,1.0,151.0,第六分局,"120.593424 ","24.176874 ",
1600.0,寶山里,臺中市南屯區寶山里工業20路39號之1,1.0,1684.0,第六分局,"120.606901 ","24.155399 ",
1601.0,協和里,臺中市西屯區協和里工業區三十三路1號之1,1.0,793.0,第六分局,"120.595047 ","24.170566 ",
1602.0,協和里,臺中市西屯區協和里工業區三十九路59號,1.0,894.0,第六分局,"120.624099 ","24.176518 ",
1603.0,協和里,臺中市西屯區協和里工業區一路98之110號,1.0,1457.0,第六分局,"120.613639 ","24.173959 ",
1604.0,協和里,臺中市西屯區協和里工業區36路30之1號,1.0,263.0,第六分局,"120.606218 ","24.178381 ",
1605.0,協和里,臺中市西屯區協和里工業區三十二路77號,1.0,959.0,第六分局,"120.595311 ","24.165047 ",
1606.0,協和里,臺中市西屯區協和里工業區十六路3之42號,1.0,5416.0,第六分局,"120.593880 ","24.179940 ",
1607.0,寶山里,臺中市南屯區寶山里工業二十路7號,1.0,93.0,第六分局,"120.609123 ","24.160581 ",
1608.0,協和里,臺中市西屯區協和里工業區六路11號,1.0,133.0,第六分局,"120.607290 ","24.170530 ",
1609.0,協和里,臺中市西屯區協和里工業區十四路8號,1.0,1125.0,第六分局,"120.595152 ","24.177278 ",
1610.0,協和里,臺中市西屯區協和里工業區一路133號,1.0,274.0,第六分局,"120.593424 ","24.176874 ",
1611.0,協和里,臺中市西屯區協和里工業區36路20號,1.0,46.0,第六分局,"120.590750 ","24.173375 ",
1612.0,何仁里,臺中市西屯區天水東一街8號,1.0,175.0,第六分局,"120.656045 ","24.169145 ",
1613.0,福林里,臺中市西屯區臺灣大道四段966號,3.0,2087.0,第六分局,"120.617021 ","24.183138 ",
1614.0,上德里,臺中市西屯區智惠街131巷25號,3.0,461.0,第六分局,"120.643344 ","24.169586 ",
1615.0,港尾里,臺中市西屯區廣吉一街6號,2.0,821.0,第六分局,"120.657880 ","24.194809 ",
1616.0,上德里,臺中市西屯區上石路36號,1.0,163.0,第六分局,"120.643558 ","24.168116 ",
1617.0,潮洋里,臺中市西屯區臺灣大道三段789之5號,1.0,1001.0,第六分局,"120.634385 ","24.172723 ",
1618.0,西墩里,臺中市西屯區西墩里20鄰福科一路98號,1.0,216.0,第六分局,"120.636900 ","24.178769 ",
1619.0,潮洋里,臺中市西屯區潮洋里1鄰臺灣大道三段808號,1.0,1595.0,第六分局,"120.635660 ","24.172356 ",
1620.0,林厝里,臺中市西屯區林厝里11鄰東大路一段888號,1.0,651.0,第六分局,"120.607775 ","24.195789 ",
1621.0,何厝里,臺中市西屯區何厝里2鄰何厝街6巷7號,1.0,441.0,第六分局,"120.654237 ","24.161071 ",
1622.0,鵬程里,臺中市西屯區鵬程里2鄰逢大路79號,1.0,36496.0,第六分局,"120.649846 ","24.177960 ",
1623.0,西墩里,臺中市西屯區西墩里9鄰漢翔路288號,1.0,943.0,第六分局,"120.640122 ","24.185319 ",
