類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
一般建築,A0848,日中里,高雄市苓雅區日中里忠孝二路63號,"22.618223,120.308533",1,204,
一般建築,A0849,日中里,高雄市苓雅區日中里林森二路10號,"22.615938,120.308471",1,1230,
一般建築,A0850,日中里,高雄市苓雅區日中里林森二路48號,"22.617182,120.307937",1,1738,
一般建築,A0851,日中里,高雄市苓雅區日中里興中一路212號,"22.617139,120.308285",1,620,
一般建築,A0852,正大里,高雄市苓雅區正大里中正一路100號,"22.627953,120.333321",4,2210,
一般建築,A0853,正大里,高雄市苓雅區正大里中正一路120號,"22.62816,120.332641",2,1757,
一般建築,A0854,正大里,高雄市苓雅區正大里中正一路134號,"22.628419,120.331898",1.2,1894,
一般建築,A0855,正大里,高雄市苓雅區正大里中正一路188號,"22.628691,120.331078",2,746,
一般建築,A0856,正大里,高雄市苓雅區正大里中正一路192號,"22.628785,120.330869",2,1421,
一般建築,A0857,正大里,高雄市苓雅區正大里中正一路226之2號,"22.629114,120.329803",1,1879,
一般建築,A0858,正大里,高雄市苓雅區正大里中正一路230號,"22.629197,120.32955",2,576,
一般建築,A0859,正大里,高雄市苓雅區正大里中正一路256號之B1,"22.6294438,120.328854025019",1,212,
一般建築,A0860,正大里,高雄市苓雅區正大里中正一路258號,"22.629445,120.328838",1,75,
一般建築,A0861,正大里,高雄市苓雅區正大里中正一路284號,"22.629694,120.328081",1,674,
一般建築,A0862,正大里,高雄市苓雅區正大里心正路28號,"22.629868,120.331021",1,164,
一般建築,A0863,正大里,高雄市苓雅區正大里心正路5號,"22.629795,120.330735",1.2,3193,
一般建築,A0864,正大里,高雄市苓雅區正大里正言路46之1號,"22.630451,120.330033",2,89,
一般建築,A0865,正大里,高雄市苓雅區正大里正言路73號,"22.631451,120.330101",1.2.3.4,7348,
一般建築,A0866,正大里,高雄市苓雅區正大里武廟路66號,"22.630403,120.331172",1,363,
一般建築,A0867,正大里,高雄市苓雅區正大里武廟路69之1號,"22.630372,120.330419",2,1489,
一般建築,A0868,正大里,高雄市苓雅區正大里武廟路73號,"22.630407,120.330327",1,582,
一般建築,A0869,正大里,高雄市苓雅區正大里武廟路95號,"22.630786,120.328878",1,336,
一般建築,A0870,正大里,高雄市苓雅區正大里建民路26號,"22.629158,120.331479",2,845,
一般建築,A0871,正大里,高雄市苓雅區正大里建民路37號,"22.628523,120.333125",1,305,
一般建築,A0872,正大里,高雄市苓雅區正大里建民路76號,"22.629657,120.329921",1,471,
一般建築,A0873,正大里,高雄市苓雅區正大里建國一路109號,"22.630949,120.334427",1,707,
一般建築,A0874,正大里,高雄市苓雅區正大里建國一路113之2號,"22.631322,120.33324",2,1160,
一般建築,A0875,正大里,高雄市苓雅區正大里建國一路113號之1,"22.6313654,120.333355625019",1,2162,
一般建築,A0876,正大里,高雄市苓雅區正大里建國一路121之2號,"22.631661,120.332176",1,651,
學校,A0877,正大里,高雄市苓雅區正大里輔仁路100號,"22.630177,120.33331",1,2261,
學校,A0878,正大里,高雄市苓雅區正大里輔仁路100號,"22.629139713559475, 120.33338085614687",1,2050,
一般建築,A0879,正大里,高雄市苓雅區正大里輔仁路128號,"22.631022,120.33365",1,1550,
一般建築,A0880,正大里,高雄市苓雅區正大里輔仁路155號,"22.63041,120.333093",1,2484,
一般建築,A0881,正大里,高雄市苓雅區正大里輔仁路175號,"22.630645,120.333188",1,209,
一般建築,A0882,正仁里,高雄市苓雅區正仁里正義路172巷8弄1號之1,"22.63123479,120.340597125019",1,2487,
一般建築,A0883,正心里,高雄市苓雅區正心里正大路117號,"22.63322,120.332609",3,490,
一般建築,A0884,正心里,高雄市苓雅區正心里正大路79號,"22.632807,120.33393",1,210,
一般建築,A0885,正心里,高雄市苓雅區正心里正言路111號,"22.633265,120.331104",1,2507,
一般建築,A0886,正心里,高雄市苓雅區正心里正言路95號,"22.632549,120.330765",1,4964,
一般建築,A0887,正心里,高雄市苓雅區正心里建國一路90之15號,"22.632006,120.332244",1,2108,
一般建築,A0888,正心里,高雄市苓雅區正心里輔仁路345號,"22.633382,120.334183",1.2,3598,
一般建築,A0889,正心里,高雄市苓雅區正心里輔仁路357巷120號,"22.634284,120.33301",2,3467,
一般建築,A0890,正文里,高雄市苓雅區正文里身修路31號,"22.63136,120.328973",1,358,
一般建築,A0891,正文里,高雄市苓雅區正文里身修路47號,"22.631851,120.328864",3,4483,
一般建築,A0892,正文里,高雄市苓雅區正文里武廟路122號,"22.631079,120.328796",1,154,
一般建築,A0893,正文里,高雄市苓雅區正文里武廟路124號,"22.631087,120.32872",1,212,
一般建築,A0894,正文里,高雄市苓雅區正文里武廟路178號,"22.631373,120.32637",1.2.3,2343,
一般建築,A0895,正文里,高雄市苓雅區正文里建國一路167之2號,"22.632764,120.327408",3,1578,
一般建築,A0896,正文里,高雄市苓雅區正文里建國一路171號,"22.632642,120.326752",1,456,
一般建築,A0897,正文里,高雄市苓雅區正文里建國一路175之3號,"22.632639,120.326295",1,284,
一般建築,A0898,正文里,高雄市苓雅區正文里建國一路175之5號,"22.632639,120.326216",1,335,
一般建築,A0899,正文里,高雄市苓雅區正文里建國一路175號,"22.632641,120.326488",1,265,
一般建築,A0900,正文里,高雄市苓雅區正文里家齊路49號,"22.632037,120.327098",3,3633,
一般建築,A0901,正文里,高雄市苓雅區正文里福德二路75巷11號,"22.631931,120.327472",1,337,
一般建築,A0902,正文里,高雄市苓雅區正文里褔德二路20之4號,"22.63069059,120.328068596182",2,877,
一般建築,A0903,正文里,高雄市苓雅區正文里褔德二路61號,"22.63182729,120.327928696183",1,472,
一般建築,A0904,正言里,高雄市苓雅區正言里中正一路304號,"22.629818,120.327281",2,1123,
一般建築,A0905,正言里,高雄市苓雅區正言里中正一路326號,"22.62986,120.326651",1,1139,
一般建築,A0906,正言里,高雄市苓雅區正言里中正一路372號,"22.629928,120.32566",1,812,
一般建築,A0907,正言里,高雄市苓雅區正言里中正一路478號,"22.630064,120.32365",1,258,
一般建築,A0908,正言里,高雄市苓雅區正言里正言路37號,"22.630406,120.329708",1,1532,
一般建築,A0909,正言里,高雄市苓雅區正言里正言路39號,"22.630469,120.329739",1,167,
一般建築,A0910,正言里,高雄市苓雅區正言里武廟路129號,"22.630955,120.327262",1,541,
一般建築,A0911,正言里,高雄市苓雅區正言里武廟路129號之1,"22.630963,120.327219",1,1280,
一般建築,A0912,正言里,高雄市苓雅區正言里武廟路83之1號,"22.63055,120.329617",1,586,
一般建築,A0913,正言里,高雄市苓雅區正言里建民路171號,"22.629762,120.328976",1,407,
醫院照護,A0914,正義里,高雄市苓雅區正義里中正一路2號,"22.625871,120.341029",2,3377,
學校,A0915,正義里,高雄市苓雅區正義里中正一路8號,"22.626491,120.338791",1,2739,
一般建築,A0916,正義里,高雄市苓雅區正義里正義路17號,"22.628136,120.337694",1,575,
一般建築,A0917,正義里,高雄市苓雅區正義里正義路1號,"22.62782,120.337773",1,135,
一般建築,A0918,正義里,高雄市苓雅區正義里建國一路19號之1,"22.62912,120.339828",1,1135,
一般建築,A0919,正義里,高雄市苓雅區正義里建國一路55號,"22.629477,120.339014",1,554,
一般建築,A0920,正義里,高雄市苓雅區正義里建國一路57號,"22.629487,120.338953",1,188,
一般建築,A0921,正義里,高雄市苓雅區正義里建國一路73號,"22.629947,120.337436",1,2679,
一般建築,A0922,正道里,高雄市苓雅區正道里正大路33號,"22.632532,120.334936",1,344,
一般建築,A0923,正道里,高雄市苓雅區正道里建國一路64巷56號,"22.634287,120.336175",1,882,
一般建築,A0924,正道里,高雄市苓雅區正道里福德一路48巷1號,"22.634491,120.33498",1,1492,
一般建築,A0925,正道里,高雄市苓雅區正道里福德一路56號,"22.634426,120.33461",1,153,
一般建築,A0926,正道里,高雄市苓雅區正道里福德一路63巷2號,"22.633877,120.335051",1,835,
一般建築,A0927,正道里,高雄市苓雅區正道里輔仁路186號,"22.63251,120.334205",1,2835,
一般建築,A0928,民主里,高雄市苓雅區民主里行信路5號,"22.634315,120.325059",1,191,
一般建築,A0929,民主里,高雄市苓雅區民主里建國一路348號,"22.633022,120.324404",1,198,
醫院照護,A0930,民主里,高雄市苓雅區民主里建國一路352號,"22.633118,120.323927",2,3261,
學校,A0931,民主里,高雄市苓雅區民主里建國一路354號,"22.633375,120.323099",1,1395,
一般建築,A0932,民主里,高雄市苓雅區民主里樂仁路107號,"22.635877,120.324966",2,1957,
一般建築,A0933,民主里,高雄市苓雅區民主里樂仁路118號,"22.635887,120.325308",2,233,
一般建築,A0934,民主里,高雄市苓雅區民主里樂仁路122之1號,"22.63605,120.32535",1,200,
一般建築,A0935,民主里,高雄市苓雅區民主里憲昌路41號,"22.636894,120.32415",1,131,
一般建築,A0936,民主里,高雄市苓雅區民主里憲昌路53巷1之1號,"22.637163,120.324123",1,504,
一般建築,A0937,民主里,高雄市苓雅區民主里憲法路8之4號,"22.636887,120.322971",1,158,
一般建築,A0938,民主里,高雄市苓雅區民主里憲政路233巷1號,"22.636455,120.32113",1,2130,
一般建築,A0939,永康里,高雄市苓雅區永康里中正一路177之2號,"22.62856,120.330074",1,348,
一般建築,A0940,永康里,高雄市苓雅區永康里四維一路57之1號,"22.625702,120.329615",1,685,
一般建築,A0941,永康里,高雄市苓雅區永康里四維一路78號,"22.626162,120.330232",1,109,
一般建築,A0942,永康里,高雄市苓雅區永康里四維一路92號,"22.626052,120.329896",1,558,
一般建築,A0943,永康里,高雄市苓雅區永康里福安路21號,"22.6251,120.330844",1,169,
一般建築,A0944,永康里,高雄市苓雅區永康里福安路33號,"22.625326,120.330762",2,1664,
一般建築,A0945,田西里,高雄市苓雅區田西里中華四路159號,"22.618041,120.299958",1,557,
一般建築,A0946,田西里,高雄市苓雅區田西里中華四路193號,"22.618942,120.299629",1,183,
一般建築,A0947,田西里,高雄市苓雅區田西里自強三路177號,"22.618048,120.29798",1,710,
一般建築,A0948,田西里,高雄市苓雅區田西里青年二路101號,"22.618486,120.298244",1,611,
一般建築,A0949,田西里,高雄市苓雅區田西里青年二路75號,"22.618891,120.299286",1,1236,
一般建築,A0950,同慶里,高雄市苓雅區同慶里四維二路28號,"22.623822,120.323117",1,1967,
一般建築,A0951,同慶里,高雄市苓雅區同慶里四維二路52號,"22.623574,120.322391",1,3700,
一般建築,A0952,同慶里,高雄市苓雅區同慶里同慶路82號,"22.627497,120.320573",2,4329,
一般建築,A0953,同慶里,高雄市苓雅區同慶里同慶路90號,"22.627435,120.320393",1,111,
學校,A0954,同慶里,高雄市苓雅區同慶里和平一路116號,"22.625921,120.320801",1,4174,
學校,A0955,同慶里,高雄市苓雅區同慶里和平一路116號,"22.625322369814562, 120.32047596310385",,5402,
一般建築,A0956,同慶里,高雄市苓雅區同慶里和平一路138號,"22.627389,120.319293",2,7350,
一般建築,A0957,同慶里,高雄市苓雅區同慶里和平一路144巷21號,"22.627907,120.320156",3,1277,
一般建築,A0958,同慶里,高雄市苓雅區同慶里凱旋二路55號,"22.624103,120.323729",1,149,
一般建築,A0959,同慶里,高雄市苓雅區同慶里凱旋二路75號,"22.624365,120.323635",1,80,
學校,A0960,同慶里,高雄市苓雅區同慶里凱旋二路89號,"22.626515,120.322109",1,1268,
學校,A0961,同慶里,高雄市苓雅區同慶里凱旋二路89號,"22.626310523115873, 120.32258334409839",1,2595,
一般建築,A0962,安祥里,高雄市苓雅區安祥里中正二路20號,"22.630243,120.321111",2,982,
一般建築,A0963,安祥里,高雄市苓雅區安祥里中正二路22號,"22.630251,120.320974",1,485,
一般建築,A0964,安祥里,高雄市苓雅區安祥里中正二路30號,"22.63032,120.320263",2.3.4,4710,
一般建築,A0965,安祥里,高雄市苓雅區安祥里中正二路56巷25號,"22.631489,120.319063",1,340,
一般建築,A0966,安祥里,高雄市苓雅區安祥里中正二路56巷33弄8號,"22.631975,120.318408",1,1917,
一般建築,A0967,安祥里,高雄市苓雅區安祥里中正二路56巷3號,"22.630659,120.319372",1,281,
一般建築,A0968,安祥里,高雄市苓雅區安祥里中正二路56巷4號,"22.630572,120.319856",1,907,
一般建築,A0969,安祥里,高雄市苓雅區安祥里中正二路56巷5號,"22.630704,120.319357",2,650,
一般建築,A0970,安祥里,高雄市苓雅區安祥里中正二路56巷7號,"22.630749,120.319339",1,288,
一般建築,A0971,安祥里,高雄市苓雅區安祥里中正二路56巷8號,"22.630697,120.31981",1,1110,
一般建築,A0972,安祥里,高雄市苓雅區安祥里中正二路58號,"22.630389,120.31941",2,944,
一般建築,A0973,安祥里,高雄市苓雅區安祥里中正二路72號,"22.630466,120.31849",1,935,
一般建築,A0974,安祥里,高雄市苓雅區安祥里和平一路218號,"22.631135,120.317798",5,3753,
一般建築,A0975,安祥里,高雄市苓雅區安祥里和平一路256之1號,"22.632286,120.317372",1,381,
一般建築,A0976,安祥里,高雄市苓雅區安祥里和平一路302號,"22.633659,120.317177",6,9725,
一般建築,A0977,安祥里,高雄市苓雅區安祥里河南路228號,"22.631367,120.320193",2,4058,
一般建築,A0978,安祥里,高雄市苓雅區安祥里泰順街3號十之1,"22.63178499,120.319543725019",1,2013,
一般建築,A0979,安祥里,高雄市苓雅區安祥里泰豐街40號,"22.631316,120.318701",1,239,
一般建築,A0980,安祥里,高雄市苓雅區安祥里凱旋一路1號,"22.630424,120.321296",2,372,
一般建築,A0981,安祥里,高雄市苓雅區安祥里凱旋一路45號,"22.631679,120.320809",4,5410,
一般建築,A0982,和煦里,高雄市苓雅區和煦里仁愛三街308之1號,"22.619755,120.309704",1,5495,
一般建築,A0983,和煦里,高雄市苓雅區和煦里四維三路80號,"22.619494,120.309963",2,1167,
一般建築,A0984,和煦里,高雄市苓雅區和煦里忠孝二路118號,"22.620723,120.307969",1,205,
一般建築,A0985,和煦里,高雄市苓雅區和煦里復興二路91號,"22.622011,120.309316",1,509,
一般建築,A0986,尚義里,高雄市苓雅區尚義里中正二路101號,"22.630123,120.316416",1,467,
一般建築,A0987,尚義里,高雄市苓雅區尚義里中正二路105號之1,"22.63018479,120.316111725019",1,1102,
一般建築,A0988,尚義里,高雄市苓雅區尚義里中正二路175號,"22.630302,120.313715",2,2021,
一般建築,A0989,尚義里,高雄市苓雅區尚義里中正二路81號,"22.630054,120.317145",1,257,
一般建築,A0990,尚義里,高雄市苓雅區尚義里中正二路83號,"22.630063,120.317063",1,274,
一般建築,A0991,尚義里,高雄市苓雅區尚義里中正二路89號,"22.630089,120.316693",1,546,
一般建築,A0992,尚義里,高雄市苓雅區尚義里中正二路91號,"22.630106,120.316585",1,933,
學校,A0993,尚義里,高雄市苓雅區尚義里五福一路12號,"22.628997,120.3181",1,3020,
一般建築,A0994,尚義里,高雄市苓雅區尚義里民族二路2號,"22.629877,120.313565",1,149,
一般建築,A0995,尚義里,高雄市苓雅區尚義里光華一路204號,"22.628912,120.313902",1.2,4230,
一般建築,A0996,尚義里,高雄市苓雅區尚義里光華一路210號,"22.629346,120.313704",1.2.3.4,2628,
一般建築,A0997,尚義里,高雄市苓雅區尚義里光華一路226號,"22.629507,120.31366",2,500,
一般建築,A0998,尚義里,高雄市苓雅區尚義里光華一路232號,"22.62975,120.313585",2,748,
一般建築,A0999,尚義里,高雄市苓雅區尚義里和平一路169號,"22.629784,120.317971",1.2.3.4,6664,
一般建築,A1000,尚義里,高雄市苓雅區尚義里尚志街17號,"22.628278,120.31459",1,270,
一般建築,A1001,尚義里,高雄市苓雅區尚義里尚志街4號,"22.628764,120.315096",1,245,
一般建築,A1002,尚義里,高雄市苓雅區尚義里尚志街8號,"22.628717,120.314908",1,498,
一般建築,A1003,林中里,高雄市苓雅區林中里五權街200號,"22.620481,120.319506",1,27,
一般建築,A1004,林中里,高雄市苓雅區林中里五權街230號,"22.620294,120.318893",1,217,
一般建築,A1005,林中里,高雄市苓雅區林中里五權街240之4號,"22.620077,120.318285",1,267,
一般建築,A1006,林中里,高雄市苓雅區林中里五權街244號,"22.620062,120.318139",1,269,
一般建築,A1007,林中里,高雄市苓雅區林中里光華一路100巷13號,"22.620754,120.317421",1,118,
一般建築,A1008,林中里,高雄市苓雅區林中里光華一路146號,"22.62141,120.316768",1,85,
一般建築,A1009,林中里,高雄市苓雅區林中里和平一路131號,"22.622375,120.320847",1,503,
一般建築,A1010,林中里,高雄市苓雅區林中里和平一路87號,"22.621231,120.321284",2,3648,
一般建築,A1011,林中里,高雄市苓雅區林中里廣東一街35號,"22.620674,120.319941",1,138,
一般建築,A1012,林中里,高雄市苓雅區林中里廣東一街70號,"22.621406,120.319864",1,857,
一般建築,A1013,林安里,高雄市苓雅區林安里五福一路105號,"22.627113,120.31379",4,2031,
一般建築,A1014,林安里,高雄市苓雅區林安里民權一路92號,"22.625128,120.311773",1,311,
一般建築,A1015,林安里,高雄市苓雅區林安里光華一路321號,"22.626484,120.314358",1,347,
一般建築,A1016,林安里,高雄市苓雅區林安里金門街53號,"22.625945,120.312665",1,166,
一般建築,A1017,林安里,高雄市苓雅區林安里金門街88號,"22.62655,120.312665",1,149,
一般建築,A1018,林安里,高雄市苓雅區林安里金門街93號,"22.626515,120.312449",1,270,
一般建築,A1019,林安里,高雄市苓雅區林安里惠安街48號,"22.62628,120.312862",1,942,
一般建築,A1020,林西里,高雄市苓雅區林西里三多二路224號,"22.618865,120.319074",1,760,
一般建築,A1021,林西里,高雄市苓雅區林西里五權街113號,"22.620348,120.319655",1,188,
一般建築,A1022,林西里,高雄市苓雅區林西里五權街117號,"22.620321,120.319594",1,181,
一般建築,A1023,林西里,高雄市苓雅區林西里五權街121號,"22.620275,120.319464",1,470,
一般建築,A1024,林西里,高雄市苓雅區林西里五權街133之2號,"22.620138,120.319107",1,89,
一般建築,A1025,林西里,高雄市苓雅區林西里五權街137號,"22.619872,120.318347",1,2256,
一般建築,A1026,林西里,高雄市苓雅區林西里五權街65號,"22.62074,120.320856",1,475,
一般建築,A1027,林西里,高雄市苓雅區林西里光華一路12號,"22.618632,120.317839",2,583,
一般建築,A1028,林南里,高雄市苓雅區林南里光華一路148之38號,"22.623241,120.31613",1,482,
一般建築,A1029,林南里,高雄市苓雅區林南里光華一路148之42號,"22.623429,120.316045",1,225,
一般建築,A1030,林南里,高雄市苓雅區林南里和平一路149之15號,"22.624797,120.319892",1,1366,
一般建築,A1031,林南里,高雄市苓雅區林南里和平一路149之6號,"22.624116,120.320168",2,626,
一般建築,A1032,林南里,高雄市苓雅區林南里林泉街36號,"22.623329,120.31869",1,1894,
一般建築,A1033,林南里,高雄市苓雅區林南里林泉街38巷7之1號,"22.623756,120.318358",1,3958,
一般建築,A1034,林南里,高雄市苓雅區林南里林泉街80巷15號,"22.62332,120.31683",1,220,
一般建築,A1035,林南里,高雄市苓雅區林南里林德街39號,"22.624023,120.317429",1,6948,
政府機關,A1036,林南里,高雄市苓雅區林南里廣州一街148號,"22.623263,120.317635",3,2767,
一般建築,A1037,林泉里,高雄市苓雅區林泉里四維二路110之5號,"22.621897,120.317192",1,175,
一般建築,A1038,林泉里,高雄市苓雅區林泉里四維二路110之6號,"22.621873,120.317117",1,250,
一般建築,A1039,林泉里,高雄市苓雅區林泉里四維二路94之18號,"22.622713,120.319622",1,2097,
一般建築,A1040,林泉里,高雄市苓雅區林泉里四維二路94之1號,"22.622942,120.320283",1,612,
一般建築,A1041,林泉里,高雄市苓雅區林泉里四維二路94之21號,"22.622677,120.319438",1,148,
一般建築,A1042,林泉里,高雄市苓雅區林泉里四維二路96之4號,"22.62253,120.319066",1,559,
一般建築,A1043,林泉里,高雄市苓雅區林泉里四維二路96之5號,"22.622503,120.318979",1,215,
一般建築,A1044,林泉里,高雄市苓雅區林泉里和平一路147之5號,"22.623638,120.320373",1,248,
一般建築,A1045,林泉里,高雄市苓雅區林泉里林泉街15號,"22.623456,120.319902",1,215,
一般建築,A1046,林泉里,高雄市苓雅區林泉里林泉街179號,"22.622412,120.316522",2,1343,
一般建築,A1047,林泉里,高雄市苓雅區林泉里林泉街19號,"22.62341,120.319766",1,257,
一般建築,A1048,林泉里,高雄市苓雅區林泉里林泉街23號,"22.623363,120.319623",1,257,
一般建築,A1049,林泉里,高雄市苓雅區林泉里林泉街27號,"22.623308,120.319486",1,257,
一般建築,A1050,林泉里,高雄市苓雅區林泉里林泉街31號,"22.623273,120.319349",1,257,
一般建築,A1051,林泉里,高雄市苓雅區林泉里林泉街35號,"22.623227,120.319211",1,237,
一般建築,A1052,林泉里,高雄市苓雅區林泉里林泉街57號,"22.623006,120.318305",1,1514,
一般建築,A1053,林泉里,高雄市苓雅區林泉里林泉街65號,"22.622952,120.318161",1,533,
一般建築,A1054,林泉里,高雄市苓雅區林泉里林泉街73號,"22.622886,120.317936",1,367,
一般建築,A1055,林泉里,高雄市苓雅區林泉里廣州一街121號,"22.622273,120.317763",1,309,
一般建築,A1056,林泉里,高雄市苓雅區林泉里廣州一街123號,"22.622404,120.317702",1,241,
一般建築,A1057,林泉里,高雄市苓雅區林泉里廣東一街111號,"22.622765,120.319137",1,267,
一般建築,A1058,林圍里,高雄市苓雅區林圍里民權一路90之1號,"22.624866,120.311868",2,469,
一般建築,A1059,林圍里,高雄市苓雅區林圍里光華一路259號,"22.624915,120.314972",2,225,
一般建築,A1060,林圍里,高雄市苓雅區林圍里光華一路261號,"22.62515,120.314888",1.2,3618,
一般建築,A1061,林圍里,高雄市苓雅區林圍里青年一路32號,"22.62416,120.313535",1,2502,
一般建築,A1062,林圍里,高雄市苓雅區林圍里青年一路8之4號,"22.624572,120.314896",1,909,
一般建築,A1063,林圍里,高雄市苓雅區林圍里青年一路98號,"22.623749,120.312304",1,124,
一般建築,A1064,林圍里,高雄市苓雅區林圍里泉州街81號地下層,"22.624265,120.312715",1,394,
一般建築,A1065,林圍里,高雄市苓雅區林圍里廈門街23號,"22.625558,120.313987",1,3335,
一般建築,A1066,林圍里,高雄市苓雅區林圍里福建街308號,"22.625139,120.314346",1,1506,
一般建築,A1067,林富里,高雄市苓雅區林富里四維二路118號,"22.621597,120.31619",1,430,
一般建築,A1068,林富里,高雄市苓雅區林富里四維二路124號,"22.621478,120.315893",1,862,
一般建築,A1069,林富里,高雄市苓雅區林富里四維二路146號,"22.621267,120.315111",1,2055,
一般建築,A1070,林富里,高雄市苓雅區林富里光華一路129號,"22.621763,120.316199",1,393,
一般建築,A1071,林富里,高雄市苓雅區林富里光華一路131號,"22.621834,120.316165",1,158,
一般建築,A1072,林富里,高雄市苓雅區林富里光華一路209號,"22.623512,120.31556",1,7818,
一般建築,A1073,林富里,高雄市苓雅區林富里林富街10號,"22.621748,120.314796",1.2,2844,
一般建築,A1074,林富里,高雄市苓雅區林富里林富街11號,"22.621565,120.314871",1.2,2056,
學校,A1075,林富里,高雄市苓雅區林富里青年一路103號,"22.623092,120.312653",1,2414,
學校,A1076,林富里,高雄市苓雅區林富里青年一路103號,"22.62324808674026, 120.31361173991134",1,746,
一般建築,A1077,林富里,高雄市苓雅區林富里青年一路15號,"22.62387,120.314832",1,5328,
一般建築,A1078,林富里,高雄市苓雅區林富里青年一路29號,"22.623726,120.314483",4,4116,
一般建築,A1079,林富里,高雄市苓雅區林富里青年一路3號,"22.62405,120.315348",6,7017,
一般建築,A1080,林富里,高雄市苓雅區林富里苓雅一路27號,"22.622378,120.314864",1,898,
一般建築,A1081,林富里,高雄市苓雅區林富里苓雅一路29號,"22.622367,120.31482",1,1180,
一般建築,A1082,林富里,高雄市苓雅區林富里苓雅一路35號,"22.622267,120.314522",1,329,
一般建築,A1083,林富里,高雄市苓雅區林富里福建街194號,"22.621825,120.315634",1,106,
一般建築,A1084,林富里,高雄市苓雅區林富里福建街207之1號,"22.62177,120.315396",1,150,
一般建築,A1085,林富里,高雄市苓雅區林富里福建街223巷4號,"22.622233,120.315059",1,776,
一般建築,A1086,林富里,高雄市苓雅區林富里福建街225號,"22.622268,120.315254",1,330,
一般建築,A1087,林華里,高雄市苓雅區林華里三多二路249號,"22.619098,120.320795",1,407,
一般建築,A1088,林華里,高雄市苓雅區林華里和平二路305號,"22.615835,120.322391",1,704,
一般建築,A1089,林華里,高雄市苓雅區林華里和平二路307號,"22.616033,120.322389",1,1148,
一般建築,A1090,林華里,高雄市苓雅區林華里和平二路365號,"22.616918,120.322396",1,173,
一般建築,A1091,林華里,高雄市苓雅區林華里和平二路369號,"22.617025,120.322446",1,265,
一般建築,A1092,林華里,高雄市苓雅區林華里和平二路373號,"22.617118,120.322402",1,366,
一般建築,A1093,林華里,高雄市苓雅區林華里和平二路431號,"22.61853799,120.322304067346",1,584,
宗教設施,A1094,林華里,高雄市苓雅區林華里和平二路437號,"22.61890829,120.322186767346",1,827,
一般建築,A1095,林華里,高雄市苓雅區林華里廣東二街76號,"22.617374,120.321205",1,293,
一般建築,A1096,林華里,高雄市苓雅區林華里廣東二街83號,"22.617505,120.321003",1,619,
一般建築,A1097,林貴里,高雄市苓雅區林貴里三多二路171號,"22.619861,120.323329",2,494,
一般建築,A1098,林貴里,高雄市苓雅區林貴里和平二路324號,"22.615891,120.322802",1,113,
一般建築,A1099,林貴里,高雄市苓雅區林貴里和平二路336號,"22.616517,120.322751",1,3141,
學校,A1100,林貴里,高雄市苓雅區林貴里英明路147號,"22.615251,120.324395",2,4064,
一般建築,A1101,林貴里,高雄市苓雅區林貴里英明路273號,"22.619316,120.323455",1,337,
一般建築,A1102,林貴里,高雄市苓雅區林貴里英祥街42號,"22.61675,120.324443",1,7929,
一般建築,A1103,林貴里,高雄市苓雅區林貴里英祥街46號,"22.61664,120.324236",1,7443,
一般建築,A1104,林靖里,高雄市苓雅區林靖里三多二路62號,"22.621628,120.327507",1,260,
學校,A1105,林靖里,高雄市苓雅區林靖里三多二路84號,"22.62125449,120.326301996182",1,1453,
一般建築,A1106,林靖里,高雄市苓雅區林靖里四維一路157號,"22.624008,120.324475",2,2581,
一般建築,A1107,林靖里,高雄市苓雅區林靖里德安街3巷12號,"22.623197,120.325075",2,4974,
一般建築,A1108,林靖里,高雄市苓雅區林靖里德安街7巷11號,"22.623774,120.324991",2,5314,
一般建築,A1109,林榮里,高雄市苓雅區林榮里英明路176號,"22.616145,120.325154",2,2820,
一般建築,A1110,林榮里,高雄市苓雅區林榮里英明路200號,"22.617526,120.324563",1,2002,
一般建築,A1111,林榮里,高雄市苓雅區林榮里英明路258號,"22.619201,120.323824",1,2286,
一般建築,A1112,林榮里,高雄市苓雅區林榮里英祥街19號,"22.616779,120.325702",1,330,
一般建築,A1113,林榮里,高雄市苓雅區林榮里英祥街24號,"22.616886,120.325464",1,994,
一般建築,A1114,林榮里,高雄市苓雅區林榮里英義街113號,"22.6151,120.326026",1,1829,
一般建築,A1115,林榮里,高雄市苓雅區林榮里英義街160號,"22.615552,120.326217",1,431,
一般建築,A1116,林榮里,高雄市苓雅區林榮里英義街240號,"22.616492,120.326055",1,261,
一般建築,A1117,林榮里,高雄市苓雅區林榮里英義街301號,"22.617654,120.32547",1,1050,
一般建築,A1118,林榮里,高雄市苓雅區林榮里英義街306號,"22.617826,120.325632",1,607,
一般建築,A1119,林榮里,高雄市苓雅區林榮里英義街328號,"22.618196,120.325483",1,450,
一般建築,A1120,林榮里,高雄市苓雅區林榮里凱旋三路631巷2弄24號,"22.616727,120.326374",1,376,
學校,A1121,林德里,高雄市苓雅區林德里三多二路100號,"22.620619,120.324166",1,1695,
一般建築,A1122,林德里,高雄市苓雅區林德里五權街30號,"22.622028,120.323908",1,507,
一般建築,A1123,林德里,高雄市苓雅區林德里五權街59號,"22.621068,120.321943",1,612,
一般建築,A1124,林德里,高雄市苓雅區林德里四維二路29號,"22.623477,120.322989",1,507,
一般建築,A1125,林德里,高雄市苓雅區林德里四維二路51號,"22.622985,120.321664",2,3198,
一般建築,A1126,林德里,高雄市苓雅區林德里四維二路53號,"22.622935,120.321329",2,6252,
