建築物名稱,里別,地址,緯度,經度,避難樓層,防空避難設備面積,可容納人數,轄管分局,備註
昶維實業公司,大樹里,桃園市桃園區大樹里5鄰興隆路3號,"24.985561 ","121.320991 ",B01,127,88.0,桃園分局,
正洸股份有限公司,大樹里,桃園市桃園區大樹里5鄰建國東路26號,"24.985993 ","121.321622 ",B01,26,18.0,桃園分局,
公寓,雲林里,桃園市桃園區雲林里10鄰延平路115號,"24.984291 ","121.314822 ",B01,38,26.0,桃園分局,
公寓,雲林里,桃園市桃園區雲林里10鄰延平路107號,"24.984439 ","121.314856 ",B01,20,13.0,桃園分局,
公寓,雲林里,桃園市桃園區雲林里6鄰建國路19號,"24.985624 ","121.317388 ",B01,14,9.0,桃園分局,
可口可樂世界,大樹里,桃園市桃園區大樹里5鄰興邦路46號,"24.980094 ","121.325208 ",B01,100,69.0,桃園分局,
 台灣富士全錄股份有限公司,大樹里,桃園市桃園區大樹里5鄰興邦路40號,"24.981925 ","121.324656 ",B01,36,25.0,桃園分局,
豐林國宅,豐林里,桃園市桃園區豐林里15鄰介壽路318號,"24.981171 ","121.306405 ",B01B02,96,66.0,桃園分局,
公寓,大豐里,桃園市桃園區大豐里金門四街38號,"24.982399 ","121.313742 ",B01,26,28.0,桃園分局,
昭安國際股份有限公司,大林里,桃園市桃園區大林里18鄰興邦路43巷2號,"24.979491 ","121.329021 ",B01,38.5,26.0,桃園分局,
住都境廈社區,雲林里,桃園市桃園區雲林里12鄰昆明路15號,"24.983821 ","121.317995 ",B01B02,140,97.0,桃園分局,
利百代公司,大樹里,桃園市桃園區大樹里5鄰大誠路2號,"24.981712 ","121.319927 ",B01,160,111.0,桃園分局,
公寓,雲林里,桃園市桃園區雲林里9鄰桃鶯路104巷47號之1,"24.984196 ","121.316897 ",B01,180,125.0,桃園分局,
公寓,建國里,桃園市桃園區建國里2鄰林森路41號,"24.988946 ","121.319234 ",B01,24,26.0,桃園分局,
公寓,建國里,桃園市桃園區建國里20鄰林森路71巷1弄20號之1,"24.989300 ","121.319473 ",B01,180,125.0,桃園分局,
大林集會所,雲林里,桃園市桃園區雲林里2鄰大原路31號之1,"24.977798 ","121.320226 ",B01,20,22.0,桃園分局,
公寓,建國里,桃園市桃園區建國里18鄰林森路103巷31弄7號之1,"24.988365 ","121.320723 ",B01,24,16.0,桃園分局,
浪漫貴族大廈,雲林里,桃園市桃園區雲林里2鄰桃鶯路231巷12號,"24.984459 ","121.318540 ",B01B02,80,55.0,桃園分局,
桃園市政府警察局,大林里,桃園市桃園區大林里27鄰樹仁二街41號,24.978051,121.320494,B01,30,33.0,桃園分局,不對外開放
公寓,建國里,桃園市桃園區建國里桃鶯路70號之1,"24.986298 ","121.317874 ",B01,30,20.0,桃園分局,
金融機構,大樹里,桃園市桃園區大樹里5鄰桃鶯路445號之1,"24.976925 ","121.323005 ",B01,145,100.0,桃園分局,
學仕名邸社區,福安里,桃園市桃園區福安里19鄰金門二街306號,"24.981835 ","121.312197 ",B01,22,24.0,桃園分局,
名人新宿社區,大豐里,桃園市桃園區大豐里24鄰樹仁一街71號,"24.978725 ","121.315232 ",B01,24,16.0,桃園分局,
名人新宿社區,大豐里,桃園市桃園區大豐里24鄰樹仁一街32號,"24.979078 ","121.314967 ",B01,118,81.0,桃園分局,
豪門社區,大林里,桃園市桃園區大林里4鄰大仁路20巷3弄18號,"24.973942 ","121.323484 ",B01,228,158.0,桃園分局,
三年甲班社區,大豐里,桃園市桃園區大豐里16鄰大豐路111號,"24.980524 ","121.316905 ",B01,25,17.0,桃園分局,
台灣富仕全錄社區,大樹里,桃園市桃園區大樹里5鄰興邦路40號,"24.981925 ","121.324656 ",B01,20,13.0,桃園分局,
台灣力凱電能科技股份有限公司,大樹里,桃園市桃園區大樹里5鄰興華路2號之1,"24.980032 ","121.323354 ",B01,60,41.0,桃園分局,
勝品電通股份有限社區,大樹里,桃園市桃園區大樹里5鄰大誠路10號,"24.983316 ","121.322598 ",B01,20,13.0,桃園分局,
天主教聖保祿醫院,福安里,桃園市桃園區福安里19鄰建新街123號,"24.982321 ","121.312254 ",B01,135,93.0,桃園分局,
百年溫莎社區,雲林里,桃園市桃園區雲林里16鄰大豐路68巷8弄2號之1,"24.981182 ","121.317737 ",B01B02,271,188.0,桃園分局,
信東生技股份有限公司,豐林里,桃園市桃園區豐林里介壽路22號,"24.987059 ","121.310867 ",B01,24,16.0,桃園分局,
翔新企業股份有限公司,大林里,桃園市桃園區大林里18鄰興邦路43巷1號,"24.980139 ","121.328000 ",B01,224,155.0,桃園分局,
高技企業股份有限公司,大林里,桃園市桃園區大林里18鄰興邦路43巷3號,"24.980139 ","121.328000 ",B01,176,122.0,桃園分局,
群浤科技股份公司,大樹里,桃園市桃園區大樹里5鄰興邦路38號,"24.982262 ","121.324493 ",B01,121,84.0,桃園分局,
公寓,雲林里,桃園市桃園區雲林里7鄰桃鶯路136號,"24.984046 ","121.318312 ",B01,17,11.0,桃園分局,
公寓,大豐里,桃園市桃園區大豐里21鄰樹林八街19巷2弄1號,"24.979477 ","121.317627 ",B01,130,90.0,桃園分局,
公寓,建國里,桃園市桃園區建國里10鄰南京街13號,"24.986490 ","121.316953 ",B01,79,54.0,桃園分局,
陽明ONE社區,大豐里,桃園市桃園區大豐里樹林一街10號,"24.979896 ","121.311522 ",B01,124,86.0,桃園分局,
" 公寓",雲林里,桃園市桃園區雲林里21鄰桃鶯路249巷11號,"24.984144 ","121.318930 ",B01,426,295.0,桃園分局,
住都境廈社區,雲林里,桃園市桃園區雲林里12鄰昆明路21號,"24.983812 ","121.317909 ",B01,124,86.0,桃園分局,
琴韻軒社區,大豐里,桃園市桃園區大豐里樹仁街133號,"24.978923 ","121.313246 ",B01,276,191.0,桃園分局,
克絡耐股份有限公司,大樹里,桃園市桃園區大樹里5鄰興華路8號,"24.978908 ","121.324027 ",B01,1746,1212.0,桃園分局,
公園世界社區,雲林里,桃園市桃園區雲林里18鄰大豐路18號,"24.980818 ","121.319030 ",B01,739,513.0,桃園分局,
" 公寓",雲林里,桃園市桃園區雲林里14鄰樹林九街41號,"24.982390 ","121.316757 ",B01,358,248.0,桃園分局,
美麗殿社區,豐林里,"桃園市桃園區豐林里7鄰建國路188號之1 ","24.985256 ","121.308756 ",B01,704,488.0,桃園分局,
住都大飯店,大林里,桃園市桃園區大林里15鄰桃鶯路398號,"24.975697 ","121.323312 ",B01B02,2432,1688.0,桃園分局,
建國大帝社區,豐林里,桃園市桃園區豐林里12鄰南豐街117巷1號,"24.978664 ","121.303058 ",B01,2924,2030.0,桃園分局,
桃園市桃園區建德國民小學,福林里,桃園市桃園區福林里延平路265號,"24.977264 ","121.314866 ",B01,7264,5044.0,桃園分局,
桃園市立福豐國民中學,福林里,桃園市桃園區福林里延平路326號,"24.976572 ","121.314519 ",B01,4413,3064.0,桃園分局,
宏達國際電子股份有限公司,大林里,桃園市桃園區大林里18鄰興華路23號,"24.975780 ","121.326987 ",B01,5592,3883.0,桃園分局,
崑益企業股份有限公司,大樹里,桃園市桃園區大樹里5鄰興華路8號之3,"24.978908 ","121.324027 ",B01,290,201.0,桃園分局,
公寓,大林里,桃園市桃園區大林里18鄰興邦路41號之8,"24.980144 ","121.326453 ",B01,269,186.0,桃園分局,
富萊悅社區,雲林里,桃園市桃園區雲林里21鄰桃鶯路249巷24號,"24.983925 ","121.319490 ",B01B02,937,650.0,桃園分局,
公寓,大豐里,桃園市桃園區大豐里21鄰大豐路73號,"24.980419 ","121.317346 ",B01B02,1458,1012.0,桃園分局,
公寓,大林里,桃園市桃園區大林里18鄰興邦路41號,"24.980144 ","121.326453 ",B01B02,85,59.0,桃園分局,
杉信實業股份有限公司,建國里,桃園市桃園區建國里建國東路17號,"24.986257 ","121.319667 ",B01B02,1041,722.0,桃園分局,
天主教聖保祿醫院,福安里,桃園市桃園區福安里19鄰建新街123號,"24.982321 ","121.312254 ",B01B02B03,10647,7393.0,桃園分局,
正洸股份有限公司,大樹里,桃園市桃園區大樹里5鄰建國東路26號,"24.985993 ","121.321622 ",B01,1783,1238.0,桃園分局,
全漢企業股份有限公司,大樹里,桃園市桃園區大樹里5鄰建國東路22號,"24.985789 ","121.320632 ",B01B02,1973,1370.0,桃園分局,
公園臻品社區,雲林里,桃園市桃園區雲林里23鄰樹林九街63號,"24.981467 ","121.316757 ",B01B02B03,4294,2981.0,桃園分局,
桃園汽車客運股份有限公司,福安里,桃園市桃園區福安里4鄰延平路28號,"24.986890 ","121.314120 ",B01B02,2037,1414.0,桃園分局,
宏達國際電子股份有限公司,大林里,桃園市桃園區大林里18鄰興華路23號,"24.975780 ","121.326987 ",B01B02,7502,5209.0,桃園分局,
公寓,大豐里,桃園市桃園區大豐里17鄰延平路205號,"24.976381 ","121.313652 ",B01,430,298.0,桃園分局,
山九昭安國際物流股份有限公司,大林里,桃園市桃園區大林里18鄰興邦路43巷2號,"24.979491 ","121.329021 ",B01,13220,9180.0,桃園分局,
桃園市婦女館,雲林里,桃園市桃園區雲林里14鄰延平路147號,"24.981402 ","121.315387 ",B01B02,4482,3112.0,桃園分局,
公寓,雲林里,桃園市桃園區雲林里22鄰建國路53號,"24.985841 ","121.316131 ",B01B02B03,4711,3271.0,桃園分局,
宏達國際電子股份有限公司,大林里,桃園市桃園區大林里18鄰興華路21巷1號,"24.975845 ","121.326534 ",B01B02,1158,804.0,桃園分局,
滕品電通股份有限公司,大樹里,桃園市桃園區大樹里5鄰大誠路10號,"24.983316 ","121.322598 ",B01B02,3845,2670.0,桃園分局,
富爺社區,福安里,桃園市桃園區福安里6鄰大林路100號,"24.987494 ","121.313263 ",B01B02,1078,748.0,桃園分局,
御庭苑社區,雲林里,"桃園市桃園區雲林里大豐路76號之1 ","24.980599 ","121.317300 ",B01B02B03,11705.8,8129.0,桃園分局,
新站風華社區,大豐里,桃園市桃園區大豐里13鄰金門二街177號,"24.981388 ","121.314475 ",B01B02B03,1381,959.0,桃園分局,
住都大飯店,大林里,桃園市桃園區大林里15鄰桃鶯路398號,"24.975697 ","121.323312 ",B01B02,1891,1313.0,桃園分局,
住都大飯店,大林里,"桃園市桃園區大林里15鄰桃鶯路398號之1 ","24.975697 ","121.323312 ",B01B02,1389,964.0,桃園分局,
新站公園社區,建國里,桃園市桃園區建國里11鄰建國路46號,"24.987652 ","121.320576 ",B01B02B03,5785,4017.0,桃園分局,
新站E生活,建國里,桃園市桃園區建國里14鄰大林路31號,"24.987823 ","121.316632 ",B01,835,579.0,桃園分局,
大來賞社區,豐林里,桃園市桃園區豐林里20鄰青田街206號,"24.984200 ","121.306838 ",B01B02,4507,3129.0,桃園分局,
龍鳳天地社區,大林里,桃園市桃園區大林里13鄰樹仁三街103巷5號,"24.974104 ","121.321585 ",B01,3019,2096.0,桃園分局,
新站水花園社區,建國里,桃園市桃園區建國里23鄰建明街23號,"24.986940 ","121.316579 ",B01B02,2165,1503.0,桃園分局,
佳瑞綠灣社區,福林里,"桃園市桃園區福林里9鄰陽明十街2號 ","24.979072 ","121.309727 ",B01B02,2064,1433.0,桃園分局,
公寓,建國里,桃園市桃園區建國里015鄰大林路22號,"24.988254 ","121.315706 ",B01B02,2064,1433.0,桃園分局,
宜誠花園廣場社區,大林里,桃園市桃園區大林里16鄰榮華街63巷17號,"24.974679 ","121.320966 ",B01B02,7993,5550.0,桃園分局,
麗池香榭社區,大林里,桃園市桃園區大林里23鄰榮華街64巷40號,"24.977388 ","121.321634 ",B01B02B03,2988,2075.0,桃園分局,
住都大飯店,大林里,桃園市桃園區大林里18鄰桃鶯路388-5號,"24.976298 ","121.322905 ",B01B02,2902,2015.0,桃園分局,
尊貴學俯社區,豐林里,桃園市桃園區豐林里21鄰永美街55號,"24.983021 ","121.307067 ",B01,1865,1295.0,桃園分局,
藝術名廈社區,龍安里,桃園市桃園區龍安里7鄰國豐六街209號之1,"24.992245 ","121.276626 ",B01B02,28,19.0,桃園分局,
龍安牙醫診所,龍鳳里,桃園市桃園區龍鳳里2鄰龍安街62號,"24.988373 ","121.280952 ",B01,75,52.0,桃園分局,
邦立醫療器材,龍壽里,桃園市桃園區龍壽里3鄰龍壽街10號,"24.978030 ","121.269887 ",B01,53,36.0,桃園分局,
杏一醫療用品,龍壽里,桃園市桃園區龍壽里3鄰龍壽街12號,"24.980221 ","121.267906 ",B01,1691,1174.0,桃園分局,
公寓,龍壽里,桃園市桃園區龍壽里3鄰龍壽街38號,"24.978081 ","121.269853 ",B01,444,308.0,桃園分局,
龍之鄉,龍祥里,桃園市桃園區龍祥里14鄰龍祥街50號,"24.980954 ","121.271581 ",B01,641,445.0,桃園分局,
椰林特區,龍祥里,桃園市桃園區龍祥里11鄰中山路1216巷130號,"24.985064 ","121.274445 ",B01,363,403.0,桃園分局,
中華賓士桃園展示中心,龍祥里,桃園市桃園區龍祥里11鄰中山路1312號,"24.979531 ","121.272915 ",B01,18,12.0,桃園分局,
綠光大道水悅,龍祥里,桃園市桃園區龍祥里11鄰中山路1216巷90號,"24.985387 ","121.274317 ",B01,21,14.0,桃園分局,
縣府清境,龍祥里,桃園市桃園區龍祥里11鄰中山路1308巷261號,"24.985267 ","121.274196 ",B01,43,29.0,桃園分局,
公寓,龍山里,桃園市桃園區龍山里8鄰雙龍街8巷16弄1號之1,"24.979436 ","121.266782 ",B01,831,577.0,桃園分局,
衛生福利部桃園醫院,龍山里,桃園市桃園區龍山里11鄰中山路1492號,"24.978186 ","121.268588 ",B01,730,506.0,桃園分局,
衛生福利部桃園療養院,龍山里,桃園市桃園區龍山里11鄰龍壽街71號,"24.979286 ","121.268156 ",B01,94,65.0,桃園分局,
宏國第一選,龍鳳里,桃園市桃園區龍鳳里國強七街11-2號,"24.988777 ","121.280128 ",B01B02,2053.76,1426.0,桃園分局,
寶祥縣寶,中信里,桃園市桃園區中信里27鄰中山路996號,"24.988697 ","121.285634 ",B01B02,1028,713.0,桃園分局,
公寓,中信里,桃園市桃園區中信里6鄰中山路1058號,"24.987879 ","121.283819 ",B01,171,118.0,桃園分局,
彩虹魚,中信里,桃園市桃園區中信里1鄰國際路二段57號,"24.991376 ","121.288168 ",B01,21,14.0,桃園分局,
中興富第,中信里,桃園市桃園區中信里國強一街156號,"24.992694 ","121.285605 ",B01,817,567.0,桃園分局,
逸林新貴A,中信里,桃園市桃園區中信里7鄰逸林街101巷01號,"24.993775 ","121.287156 ",B01,1837,1275.0,桃園分局,
逸林新貴B,中信里,桃園市桃園區中信里3鄰逸林街102號,"24.993829 ","121.287349 ",B01,155,107.0,桃園分局,
北海人力派遣公司,中信里,桃園市桃園區中信里國際路二段111巷80弄90號,"24.994211 ","121.285847 ",B01,66,45.0,桃園分局,
福麗舍大廈,龍壽里,桃園市桃園區龍壽里9鄰龍泉五街126號,"24.982178 ","121.269972 ",B01,641,445.0,桃園分局,
雙星報喜,龍鳳里,桃園市桃園區龍鳳里19鄰龍安街6號,"24.987093 ","121.282175 ",B01,260,180.0,桃園分局,
香格里拉,中聖里,桃園市桃園區中聖里9鄰中山路847巷25號,"24.988595 ","121.287581 ",B01,295,204.0,桃園分局,
公寓,中聖里,桃園市桃園區中聖里9鄰吉昌街230號,"24.988573 ","121.287757 ",B01,115,79.0,桃園分局,
縣府市寶,中信里,桃園市桃園區中信里17鄰德華街122號,"24.991443 ","121.286405 ",B01B02,2491,1729.0,桃園分局,
巴黎花都,中聖里,桃園市桃園區中聖里14鄰國鼎一街19號,"24.987198 ","121.287471 ",B01B02B03B04,8223,5710.0,桃園分局,
必富邑A區,龍壽里,桃園市桃園區龍壽里14鄰龍泉六街55號,"24.983722 ","121.271853 ",B01B02,583,404.0,桃園分局,
公寓,龍鳳里,桃園市桃園區龍鳳里27鄰國豐六街28號,"24.987839 ","121.278708 ",B01,828,575.0,桃園分局,
公寓,中信里,桃園市桃園區中信里2鄰國強一街94號,"24.992917 ","121.287297 ",B01,423,293.0,桃園分局,
瑞士花園,中泰里,桃園市桃園區中泰里12鄰國聖一街127號,"24.986233 ","121.288758 ",B01,2113,1467.0,桃園分局,
必富邑E區,龍祥里,桃園市桃園區龍祥里16鄰龍泉五街41號,"24.982311 ","121.271857 ",B01B02,340,236.0,桃園分局,
必富邑B區,龍壽里,桃園市桃園區龍壽里13鄰龍城二街49巷1號,"24.983116 ","121.271568 ",B01B02,828,575.0,桃園分局,
桃園市桃園區龍山國民小學,龍壽里,桃園市桃園區龍壽里3鄰龍泉二街36號,"24.980357 ","121.269903 ",B01,1172,813.0,桃園分局,
必富邑C區,龍壽里,桃園市桃園區龍壽里11鄰龍城二街47號,"24.982861 ","121.271712 ",B01,1526,1059.0,桃園分局,
宏國真愛F區,龍鳳里,桃園市桃園區龍鳳里20鄰龍鳳三街65巷15號,"24.987002 ","121.279332 ",B01,1419,985.0,桃園分局,
宏國真愛D區,龍鳳里,桃園市桃園區龍鳳里28鄰國強七街111號,"24.988113 ","121.278234 ",B01,1281,889.0,桃園分局,
宏國真愛C區,龍鳳里,桃園市桃園區龍鳳里26鄰國強六街15號,"24.987618 ","121.278985 ",B01B02,2134,1481.0,桃園分局,
波特曼社區,龍安里,桃園市桃園區龍安里17鄰文中路745號,"24.992928 ","121.275241 ",B01B02B03,2724,1891.0,桃園分局,
幸福社區,龍鳳里,桃園市桃園區龍鳳里25鄰國強六街1號,"24.987937 ","121.279575 ",B01,2048,1422.0,桃園分局,
必富邑G區,龍壽里,桃園市桃園區龍壽里15鄰龍泉六街58號,"24.983937 ","121.271877 ",B01B02,1134,787.0,桃園分局,
宏國真愛E區,龍鳳里,桃園市桃園區龍鳳里21鄰龍鳳三街65巷2號,"24.987038 ","121.279059 ",B01B02,5189,3603.0,桃園分局,
必富邑F區,龍祥里,桃園市桃園區龍祥里15鄰龍祥街92號,"24.980961 ","121.271592 ",B01B02,1134,787.0,桃園分局,
維也納B區,中泰里,桃園市桃園區中泰里7鄰宏昌八街97號,"24.985417 ","121.288379 ",B01B02,1418,984.0,桃園分局,
