電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
YC0051,燕巢區,鳳雄里,高雄市燕巢區鳳雄里大學路1號,"120.338027 ","22.758409 ",B1,848.0,岡山分局
YC0052,燕巢區,鳳雄里,高雄市燕巢區鳳雄里大學路1號,"120.338027 ","22.758409 ",B1,1244.0,岡山分局
YC0064,燕巢區,角宿里,高雄市燕巢區角宿里四林路108號,"120.349236 ","22.778603 ",B1,124.0,岡山分局
YC0020,燕巢區,橫山里,高雄市燕巢區橫山里正德新村1號,"120.371591 ","22.759419 ",B1,445.0,岡山分局
YC0024,燕巢區,深水里,高雄市燕巢區深水里深水路1號,"120.418893 ","22.780995 ",B1,199.0,岡山分局
YC0034,燕巢區,深水里,高雄市燕巢區深水里臥牛巷5號,"120.383305 ","22.774889 ",B1,240.0,岡山分局
YC0036,燕巢區,橫山里,高雄市燕巢區橫山里橫山路75號,"120.372378 ","22.763000 ",B1,778.0,岡山分局
YC0048,燕巢區,橫山里,高雄市燕巢區橫山里正德新村6號,"120.372230 ","22.760221 ",B1,1200.0,岡山分局
YC0049,燕巢區,橫山里,高雄市燕巢區橫山里正德新村12號,"120.373712 ","22.761019 ",B1,178.0,岡山分局
YC0050,燕巢區,橫山里,高雄市燕巢區橫山里正德新村4號,"120.369596 ","22.761167 ",B1,272.0,岡山分局
YC0054,燕巢區,深水里,高雄市燕巢區深水里深中路62號,"120.404405 ","22.781783 ",B1,1492.0,岡山分局
YC0055,燕巢區,橫山里,高雄市燕巢區橫山里橫山路59號,"120.374968 ","22.764627 ",B1,1583.0,岡山分局
YC0061,燕巢區,深水里,高雄市燕巢區深水里深水路3之20號,"120.416714 ","22.781645 ",B1,2688.0,岡山分局
YC0065,燕巢區,深水里,高雄市燕巢區深水里深中路58號,"120.405463 ","22.792590 ",B1,998.0,岡山分局
ZG0001,梓官區,梓義里,高雄市梓官區梓義里梓官路258號,"120.267316 ","22.760645 ",B1,113.0,岡山分局
ZG0007,梓官區,梓信里,高雄市梓官區梓信里公館路45號,"120.267641 ","22.764651 ",B1,89.0,岡山分局
ZG0009,梓官區,梓義里,高雄市梓官區梓義里進學路80號,"120.264532 ","22.760732 ",B1,88.0,岡山分局
ZG0011,梓官區,梓信里,高雄市梓官區梓信里信德街6號,"120.255163 ","22.765577 ",B1,81.0,岡山分局
ZG0014,梓官區,梓信里,高雄市梓官區梓信里信德路12號,"120.255474 ","22.765042 ",B1,67.0,岡山分局
ZG0015,梓官區,梓和里,高雄市梓官區梓和里進學路61號,"120.264663 ","22.759594 ",B1,535.0,岡山分局
ZG0016,梓官區,梓信里,高雄市梓官區梓信里信德街17號,"120.255949 ","22.765166 ",B1,168.0,岡山分局
ZG0002,梓官區,典寶里,高雄市梓官區典寶里嘉展路152號,"120.260690 ","22.737829 ",B1,61.0,岡山分局
ZG0003,梓官區,禮蚵里,高雄市梓官區禮蚵里光明路152號,"120.250381 ","22.733117 ",B1,88.0,岡山分局
ZG0006,梓官區,茄苳里,高雄市梓官區茄苳里嘉展路467之1號,"120.253488 ","22.734643 ",B1,115.0,岡山分局
ZG0008,梓官區,赤崁里,高雄市梓官區赤崁里赤崁北路336號,"120.246510 ","22.745020 ",B1,118.0,岡山分局
ZG0013,梓官區,信蚵里,高雄市梓官區信蚵里中正路77號,"120.257195 ","22.727672 ",B1,904.0,岡山分局
MT0003,彌陀區,彌仁里,高雄市彌陀區彌仁里中華路4號,"120.250639 ","22.781655 ",B1,223.0,岡山分局
MT0004,彌陀區,彌陀里,高雄市彌陀區彌陀里中華路55號,"120.249436 ","22.781008 ",B1,840.0,岡山分局
MT0007,彌陀區,鹽埕里,高雄市彌陀區鹽埕里鹽埕大路231號,"120.243675 ","22.793835 ",B1,82.0,岡山分局
MT0008,彌陀區,漯底里,高雄市彌陀區漯底里四維路1之1號,"120.244399 ","22.763302 ",B1,141.0,岡山分局
MT0009,彌陀區,南寮里,高雄市彌陀區南寮里新莊路107號,"120.244438 ","22.758868 ",B1,120.0,岡山分局
MT0014,彌陀區,鹽埕里,高雄市彌陀區鹽埕里產業路172號,"120.242210 ","22.793348 ",B1,184.0,岡山分局
MT0002,彌陀區,文安里,高雄市彌陀區文安里文安路154號,"120.234667 ","22.794889 ",B1,40.0,岡山分局
YA0001,永安區,維新里,高雄市永安區維新里永工二路19號,"120.251833 ","22.815657 ",B1,40.0,岡山分局
YA0002,永安區,維新里,高雄市永安區維新里永工一路15號,"120.253570 ","22.814879 ",B1,54.0,岡山分局
YA0003,永安區,維新里,高雄市永安區維新里永工二路21號,"120.251818 ","22.816265 ",B1,60.0,岡山分局
YA0004,永安區,維新里,高雄市永安區維新里永工三路18號,"120.249946 ","22.813591 ",B1,68.0,岡山分局
YA0005,永安區,維新里,高雄市永安區維新里永工二路7號,"120.251532 ","22.811544 ",B1,394.0,岡山分局
YA0007,永安區,維新里,高雄市永安區維新里永工二路16號,"120.252729 ","22.814781 ",B1,40.0,岡山分局
YA0008,永安區,維新里,高雄市永安區維新里永工三路8號,"120.250623 ","22.813030 ",B1,110.0,岡山分局
YA0010,永安區,維新里,高雄市永安區維新里永工一路6號,"120.254784 ","22.812259 ",B1,179.0,岡山分局
YA0012,永安區,維新里,高雄市永安區維新里永工九路3號,"120.250789 ","22.815676 ",B1,25.0,岡山分局
YA0013,永安區,維新里,高雄市永安區維新里永工二路22號,"120.252368 ","22.816389 ",B1,137.0,岡山分局
YA0014,永安區,維新里,高雄市永安區維新里永工九路2號,"120.251328 ","22.816258 ",B1,56.0,岡山分局
YA0015,永安區,維新里,高雄市永安區維新里永工五路7號,"120.250279 ","22.808527 ",B1,409.0,岡山分局
YA0018,永安區,維新里,高雄市永安區維新里永工一路19號,"120.254252 ","22.816202 ",B1,464.0,岡山分局
YA0019,永安區,維新里,高雄市永安區維新里永工三路2號,"120.250444 ","22.810025 ",B1,81.0,岡山分局
YA0020,永安區,維新里,高雄市永安區維新里永工三路13號,"120.249082 ","22.814758 ",B1,106.0,岡山分局
YA0021,永安區,維新里,高雄市永安區維新里永工五路3號,"120.254521 ","22.809145 ",B1,95.0,岡山分局
YA0023,永安區,維新里,高雄市永安區維新里永工一路19號,"120.254252 ","22.816202 ",B1,157.0,岡山分局
YA0024,永安區,維新里,高雄市永安區維新里永工一路3號,"120.254039 ","22.810687 ",B1,60.0,岡山分局
YA0025,永安區,維新里,高雄市永安區維新里永工三路3號,"120.249748 ","22.810922 ",B1,543.0,岡山分局
YA0026,永安區,維新里,高雄市永安區維新里永工一路11號,"120.253648 ","22.814229 ",B1,50.0,岡山分局
YA0028,永安區,維新里,高雄市永安區維新里永工九路6號,"120.250221 ","22.816486 ",B1,90.0,岡山分局
YA0029,永安區,維新里,高雄市永安區維新里永工三路15號,"120.249450 ","22.815902 ",B1,354.0,岡山分局
YA0030,永安區,維新里,高雄市永安區維新里永工三路7號,"120.249532 ","22.813179 ",B1,75.0,岡山分局
YA0032,永安區,維新里,高雄市永安區維新里永工三路6號,"120.250476 ","22.812080 ",B1,107.0,岡山分局
YA0033,永安區,維新里,高雄市永安區維新里永工二路6號,"120.252348 ","22.809550 ",B1,583.0,岡山分局
YA0035,永安區,維新里,高雄市永安區維新里永安工業區永工三路4號,"120.250142 ","22.811257 ",B1,390.0,岡山分局
YA0036,永安區,維新里,高雄市永安區維新里永工一路10號,"120.254701 ","22.814674 ",B1,57.0,岡山分局
YA0037,永安區,維新里,高雄市永安區維新里永工一路5號,"120.253938 ","22.811754 ",B1,426.0,岡山分局
YA0038,永安區,維新里,高雄市永安區維新里永工三路13號,"120.249082 ","22.814758 ",B1,91.0,岡山分局
YA0039,永安區,維新里,高雄市永安區維新里維新村永工三路7號,"120.249805 ","22.813227 ",B1,101.0,岡山分局
YA0042,永安區,維新里,高雄市永安區維新里永工三路15號,"120.249450 ","22.815902 ",B1,749.0,岡山分局
YA0044,永安區,保安里,高雄市永安區保安里保興二路10號,"120.251140 ","22.825534 ",B1,45.0,岡山分局
YA0047,永安區,新港里,高雄市永安區新港里新興路1之21號,"120.209860 ","22.816244 ",B1,55.0,岡山分局
YA0049,永安區,維新里,高雄市永安區維新里永工三路9號,"120.249736 ","22.813485 ",B1,102.0,岡山分局
YA0051,永安區,維新里,高雄市永安區維新里永工三路9號,"120.249736 ","22.813485 ",B1,588.0,岡山分局
QT0061,橋頭區,新莊里,高雄市橋頭區新莊里橋新一路680號,"120.309284 ","22.736616 ",B1,3301.0,岡山分局
DX001,大社區,三奶里,高雄市大社區三奶里興工路5號,"120.343398 ","22.717240 ",B1,653.0,仁武分局
DX002,大社區,三奶里,高雄市大社區三奶里興工路4號,"120.341792 ","22.721023 ",B1,59.0,仁武分局
DX003,大社區,三奶里,高雄市大社區三奶里興工路2號,"120.340267 ","22.724110 ",B1,577.0,仁武分局
DX004,大社區,大社里,高雄市大社區大社里三民路336之2號,"120.345397 ","22.731166 ",B1,155.0,仁武分局
DX005,大社區,三奶里,高雄市大社區三奶里興工路1號,"120.342436 ","22.720161 ",B1,20.0,仁武分局
DX006,大社區,大社里,高雄市大社區大社里大社路109號,"120.353100 ","22.734679 ",B1,59.0,仁武分局
DX007,大社區,保社里,高雄市大社區保社里旗楠路39號,"120.343336 ","22.745890 ",B1,110.0,仁武分局
DX008,大社區,保社里,高雄市大社區保社里旗楠路62號,"120.343079 ","22.745050 ",B1,20.0,仁武分局
DX009,大社區,保社里,高雄市大社區保社里旗楠路99號,"120.345524 ","22.749382 ",B1,94.0,仁武分局
DX010,大社區,三奶里,高雄市大社區三奶里大社石化工業區興工路2號,"120.340216 ","22.724220 ",B1,173.0,仁武分局
DX011,大社區,大社里,高雄市大社區大社里自強街5號,"120.346857 ","22.730852 ",B1,577.0,仁武分局
DX012,大社區,三奶里,高雄市大社區三奶里經建路8號,"120.336041 ","22.724743 ",B1,235.0,仁武分局
DX013,大社區,翠屏里,高雄市大社區翠屏里中山路462號,"120.354431 ","22.730900 ",B1,57.0,仁武分局
DX014,大社區,三奶里,高雄市大社區三奶里經建路10號,"120.334196 ","22.724013 ",B1,287.0,仁武分局
DX015,大社區,三奶里,高雄市大社區三奶里興工路3號,"120.342907 ","22.719185 ",B1,225.0,仁武分局
DX016,大社區,三奶里,高雄市大社區三奶里興工路1之3號,"120.339969 ","22.726971 ",B1,104.0,仁武分局
DX017,大社區,三奶里,高雄市大社區三奶里永宏巷35號,"120.344707 ","22.717343 ",B1,155.0,仁武分局
DX018,大社區,三奶里,高雄市大社區三奶里經建路8之1號,"120.336004 ","22.724737 ",B1,50.0,仁武分局
DX019,大社區,三奶里,高雄市大社區三奶里興工路4號,"120.341629 ","22.720998 ",B1,489.0,仁武分局
DX021,大社區,保社里,高雄市大社區保社里旗楠路23號,"120.342272 ","22.746477 ",B1,18.0,仁武分局
DX023,大社區,三奶里,高雄市大社區三奶里興工路1之1號,"120.341118 ","22.724121 ",B1,106.0,仁武分局
DX024,大社區,保社里,高雄市大社區保社里中正路560巷19號,"120.352391 ","22.748296 ",B1,50.0,仁武分局
DX025,大社區,保社里,高雄市大社區保社里旗楠路96號,"120.350331 ","22.749841 ",B1,152.0,仁武分局
DX026,大社區,三奶里,高雄市大社區三奶里31巷1之2號,"120.346917 ","22.728221 ",B1,28.0,仁武分局
DX027,大社區,保社里,高雄市大社區保社里旗楠路27號,"120.341943 ","22.746849 ",B1,53.0,仁武分局
DX028,大社區,大社里,高雄市大社區大社里中山路260號,"120.349088 ","22.731699 ",B1,244.0,仁武分局
DX029,大社區,保社里,高雄市大社區保社里萬金路8之6號,"120.344431 ","22.749039 ",B1,866.0,仁武分局
DX030,大社區,保社里,高雄市大社區保社里旗楠路80巷212號,"120.345052 ","22.743832 ",B1,58.0,仁武分局
DX031,大社區,保社里,高雄市大社區保社里萬金巷56號,"120.343123 ","22.751612 ",B1,148.0,仁武分局
DX032,大社區,三奶里,高雄市大社區三奶里經建路2號,"120.342634 ","22.727454 ",B1,263.0,仁武分局
DX033,大社區,大社里,高雄市大社區大社里自強街11號,"120.347092 ","22.731635 ",B1,113.0,仁武分局
DX034,大社區,觀音里,高雄市大社區觀音里三民路232號,"120.348786 ","22.726960 ",B1,196.0,仁武分局
DX035,大社區,保社里,高雄市大社區保社里旗楠路80巷210號,"120.345670 ","22.744632 ",B1,230.0,仁武分局
DX036,大社區,保社里,高雄市大社區保社里旗楠路80巷60號,"120.346634 ","22.746016 ",B1,362.0,仁武分局
DX037,大社區,觀音里,高雄市大社區觀音里中華路8巷137號,"120.350902 ","22.724477 ",B1,177.0,仁武分局
DX038,大社區,神農里,高雄市大社區神農里翠屏路84巷3號,"120.351398 ","22.729722 ",B1,483.0,仁武分局
DX039,大社區,三奶里,高雄市大社區三奶里經建路5號,"120.334861 ","22.723784 ",B1,283.0,仁武分局
DX040,大社區,大社里,高雄市大社區大社里大社路140號,"120.352885 ","22.733611 ",B1,165.0,仁武分局
DX041,大社區,大社里,高雄市大社區大社里中山路274號,"120.349409 ","22.731592 ",B1,299.0,仁武分局
DX042,大社區,大社里,高雄市大社區大社里大社路39之4號,"120.373377 ","22.738845 ",B1,1262.0,仁武分局
DX043,大社區,觀音里,高雄市大社區觀音里大新路55巷32號,"120.351041 ","22.725843 ",B1,501.0,仁武分局
DX044,大社區,三奶里,高雄市大社區三奶里民生路177號,"120.346373 ","22.724540 ",B1,624.0,仁武分局
DX045,大社區,神農里,高雄市大社區神農里翠屏路84巷87號,"120.352219 ","22.728763 ",B1,361.0,仁武分局
DX046,大社區,大社里,高雄市大社區大社里大吉路186巷10號,"120.354108 ","22.735016 ",B1,438.0,仁武分局
DX047,大社區,保社里,高雄市大社區保社里萬金巷8之7-15號,"120.344574 ","22.749251 ",B1,541.0,仁武分局
DX048,大社區,保安里,高雄市大社區保安里中正路207號,"120.348293 ","22.735541 ",B1,366.0,仁武分局
DX049,大社區,保社里,高雄市大社區保社里光華路11巷11之3號,"120.348788 ","22.745040 ",B1,210.0,仁武分局
DX050,大社區,保社里,高雄市大社區保社里光華路11巷11之1號,"120.348788 ","22.745040 ",B1,223.0,仁武分局
DX051,大社區,神農里,高雄市大社區神農里中華路20巷30號,"120.354248 ","22.726279 ",B1,364.0,仁武分局
DX052,大社區,觀音里,高雄市大社區觀音里文明路100號,"120.353211 ","22.723145 ",B1,1124.0,仁武分局
DX053,大社區,保社里,高雄市大社區保社里民族路13之5號,"120.353660 ","22.747518 ",B1,184.0,仁武分局
DX054,大社區,保社里,高雄市大社區保社里萬金巷171號,"120.342435 ","22.752314 ",B1,2371.0,仁武分局
DX055,大社區,大社里,高雄市大社區大社里中正路60之1號,"120.348766 ","22.730832 ",B1,247.0,仁武分局
DX056,大社區,神農里,高雄市大社區神農里翠屏路90之8號,"120.351812 ","22.729970 ",B1,371.0,仁武分局
DX057,大社區,觀音里,高雄市大社區觀音里文明路17號,"120.352457 ","22.723230 ",B1,1000.0,仁武分局
DX058,大社區,三奶里,高雄市大社區三奶里民生路14之7號,"120.347114 ","22.728791 ",B1,14043.0,仁武分局
DX059,大社區,神農里,高雄市大社區神農里中華路258巷27號,"120.355095 ","22.726819 ",B1,1071.0,仁武分局
DX060,大社區,大社里,高雄市大社區大社里學府路200巷2號,"120.382305 ","22.739125 ",B1,252.0,仁武分局
DX061,大社區,保社里,高雄市大社區保社里旗楠路80巷2號,"120.347799 ","22.747021 ",B1,252.0,仁武分局
DX062,大社區,神農里,高雄市大社區神農里翠屏路112巷1之12號,"120.371898 ","22.730958 ",B1、B2,4279.0,仁武分局
DX063,大社區,翠屏里,高雄市大社區翠屏里學府路225巷5弄2號,"120.385007 ","22.738703 ",B2,2960.0,仁武分局
DX064,大社區,神農里,高雄市大社區神農里成功一巷62號,"120.356341 ","22.728923 ",B1,1525.0,仁武分局
DX065,大社區,三奶里,高雄市大社區三奶里經建路8號,"120.336010 ","22.724734 ",B1,235.0,仁武分局
DX066,大社區,保社里,高雄市大社區保社里中正路350號,"120.348680 ","22.739639 ",B2,1929.0,仁武分局
DX067,大社區,保社里,高雄市大社區保社里中正路315巷2號,"120.349068 ","22.742538 ",B1,27.0,仁武分局
DX068,大社區,翠屏里,高雄市大社區翠屏里翠屏路147號,"120.350632 ","22.730099 ",B1,506.0,仁武分局
DX069,大社區,翠屏里,高雄市大社區翠屏里翠屏路163號,"120.350781 ","22.730573 ",B1,353.0,仁武分局
DX070,大社區,中里里,高雄市大社區中里里三民路62巷187號,"120.353964 ","22.722790 ",B1,855.0,仁武分局
DX071,大社區,保安里,高雄市大社區保安里大社路349號,"120.364408 ","22.738768 ",B1,116.0,仁武分局
DX072,大社區,翠屏里,高雄市大社區翠屏里中山路364號,"120.351470 ","22.731385 ",B1,785.0,仁武分局
DX073,大社區,保社里,高雄市大社區保社里旗楠路80巷220之12號,"120.345220 ","22.743741 ",B1,9.0,仁武分局
DX074,大社區,保社里,高雄市大社區保社里旗楠路101之2號,"120.348015 ","22.749237 ",B1,1164.0,仁武分局
DX075,大社區,大社里,高雄市大社區大社里三民路336號,"120.345719 ","22.730119 ",B1,1164.0,仁武分局
DX076,大社區,三奶里,高雄市大社區三奶里經建路8之1號,"120.336058 ","22.724808 ",B1,50.0,仁武分局
DS001,大樹區,興田里,高雄市大樹區興田里興田路153號,"120.446613 ","22.751649 ",B1,876.0,仁武分局
DS002,大樹區,九曲里,高雄市大樹區九曲里九曲路3之1號,"120.419356 ","22.646334 ",B1,513.0,仁武分局
DS003,大樹區,九曲里,高雄市大樹區九曲里九曲路3之10號,"120.419355 ","22.646333 ",B1,638.0,仁武分局
DS004,大樹區,姑山里,高雄市大樹區姑山里姑山路82之1號,"120.434015 ","22.703943 ",B1,117.0,仁武分局
DS005,大樹區,檨腳里,高雄市大樹區檨腳里中興北路227號,"120.432085 ","22.696329 ",B1,265.0,仁武分局
DS006,大樹區,和山里,高雄市大樹區和山里和山路469號,"120.403353 ","22.701873 ",B1,83.0,仁武分局
DS007,大樹區,久堂里,高雄市大樹區久堂里久堂路112號,"120.418597 ","22.658383 ",B1,220.0,仁武分局
DS008,大樹區,溪埔里,高雄市大樹區溪埔里溪埔路3巷60之1號,"120.443869 ","22.729280 ",B1,350.0,仁武分局
DS010,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路174號,"120.425922 ","22.668202 ",B1,55.0,仁武分局
DS011,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路219號,"120.423889 ","22.665108 ",B1,56.0,仁武分局
DS012,大樹區,統嶺里,高雄市大樹區統嶺里信誼路1號,"120.419061 ","22.765707 ",B1,570.0,仁武分局
DS013,大樹區,久堂里,高雄市大樹區久堂里久堂路鐵路巷15號,"120.421568 ","22.658356 ",B1,202.0,仁武分局
DS014,大樹區,三和里,高雄市大樹區三和里學城路1段11號,"120.407614 ","22.726865 ",B1,630.0,仁武分局
DS015,大樹區,三和里,高雄市大樹區三和里學城路1段11號,"120.407264 ","22.727002 ",B1,14044.0,仁武分局
DS016,大樹區,三和里,高雄市大樹區三和里學城路1段11號,"120.407807 ","22.726911 ",B1,802.0,仁武分局
DS017,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路392號,"120.423310 ","22.662633 ",B1,47.0,仁武分局
DS018,大樹區,三和里,高雄市大樹區三和里三和路138之18號之12,"120.410088 ","22.732378 ",B1,930.0,仁武分局
DS019,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路6之1號,"120.426979 ","22.676038 ",B1,714.0,仁武分局
DS020,大樹區,檨腳里,高雄市大樹區檨腳里中興北路168號之1,"120.433420 ","22.695961 ",B1,157.0,仁武分局
DS021,大樹區,三和里,高雄市大樹區三和里學城路1段1號,"120.405823 ","22.727141 ",B1,1046.0,仁武分局
DS022,大樹區,三和里,高雄市大樹區三和里學城路1段1號,"120.405863 ","22.727019 ",B2,1046.0,仁武分局
DS023,大樹區,久堂里,高雄市大樹區久堂里久堂路城隍巷7之10號,"120.420463 ","22.660866 ",B1,858.0,仁武分局
DS024,大樹區,九曲里,高雄市大樹區九曲里九曲路266之4號,"120.422387 ","22.650663 ",B1,1002.0,仁武分局
DS025,大樹區,九曲里,高雄市大樹區九曲里九大路686巷18號,"120.425378 ","22.657099 ",B1,872.0,仁武分局
DS026,大樹區,九曲里,高雄市大樹區九曲里九曲路112號,"120.421227 ","22.648080 ",B1,137.0,仁武分局
DS027,大樹區,九曲里,高雄市大樹區九曲里新鎮路26號,"120.421459 ","22.647495 ",B1,220.0,仁武分局
DS028,大樹區,三和里,高雄市大樹區三和里學城路1段1號,"120.405739 ","22.727107 ",B1、B2、B3,1046.0,仁武分局
DS029,大樹區,九曲里,高雄市大樹區九曲里九大路183號,"120.422881 ","22.648405 ",B1,531.0,仁武分局
DS030,大樹區,檨腳里,高雄市大樹區檨腳里中正一路459號,"120.433990 ","22.695766 ",B1,427.0,仁武分局
DS031,大樹區,大樹里,高雄市大樹區大樹里中正一路249號,"120.434553 ","22.687759 ",B1,512.0,仁武分局
DS032,大樹區,九曲里,高雄市大樹區九曲里九大路179號,"120.422731 ","22.648377 ",B1,599.0,仁武分局
DS033,大樹區,興田里,高雄市大樹區興田里興田路153號,"120.446609 ","22.751646 ",B1,2740.0,仁武分局
DS034,大樹區,九曲里,高雄市大樹區九曲里九曲路500號,"120.422946 ","22.657503 ",B1,807.0,仁武分局
DS035,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路74號,"120.425820 ","22.668256 ",B2,1774.0,仁武分局
DS036,大樹區,三和里,高雄市大樹區三和里學城路一段131號之1,"120.403105 ","22.729486 ",B1,1613.0,仁武分局
RW001,仁武區,仁武里,高雄市仁武區仁武里工業一路3號,"120.343445 ","22.701369 ",B1,47.0,仁武分局
RW002,仁武區,考潭里,高雄市仁武區考潭里仁心路193號,"120.364064 ","22.685847 ",B1,16.0,仁武分局
RW003,仁武區,仁武里,高雄市仁武區仁武里中正路94之1號,"120.348464 ","22.701397 ",B1,213.0,仁武分局
RW004,仁武區,仁武里,高雄市仁武區仁武里工業二路6號,"120.343208 ","22.700142 ",B1,60.0,仁武分局
RW005,仁武區,烏林里,高雄市仁武區烏林里仁心路312之1號,"120.373958 ","22.693698 ",B1,93.0,仁武分局
RW006,仁武區,竹後里,高雄市仁武區竹後里永宏巷16號,"120.341255 ","22.716005 ",B1,45.0,仁武分局
RW007,仁武區,仁武里,高雄市仁武區仁武里工業一路6之1號,"120.343229 ","22.701418 ",B1,36.0,仁武分局
RW008,仁武區,後安里,高雄市仁武區後安里鳳仁路330號,"120.337628 ","22.713947 ",B1,186.0,仁武分局
RW009,仁武區,竹後里,高雄市仁武區竹後里鳳仁路367號,"120.336298 ","22.714957 ",B1,13.0,仁武分局
RW010,仁武區,考潭里,高雄市仁武區考潭里仁心路211號,"120.365010 ","22.686867 ",B1,128.0,仁武分局
RW011,仁武區,八卦里,高雄市仁武區八卦里高楠公路99號,"120.323320 ","22.701356 ",B1,133.0,仁武分局
RW012,仁武區,仁武里,高雄市仁武區仁武里工業二路15號,"120.343810 ","22.700296 ",B1,347.0,仁武分局
RW013,仁武區,竹後里,高雄市仁武區竹後里鳳仁路281號,"120.343349 ","22.703644 ",B1,156.0,仁武分局
RW014,仁武區,竹後里,高雄市仁武區竹後里鳳仁路398之1號,"120.333864 ","22.719861 ",B1,166.0,仁武分局
RW016,仁武區,竹後里,高雄市仁武區竹後里竹門巷153號,"120.335066 ","22.708538 ",B1,78.0,仁武分局
RW017,仁武區,竹後里,高雄市仁武區竹後里水管路101號,"120.332516 ","22.705321 ",B1,675.0,仁武分局
RW018,仁武區,後安里,高雄市仁武區後安里鳳仁路304號,"120.340971 ","22.709049 ",B1,96.0,仁武分局
RW019,仁武區,竹後里,高雄市仁武區竹後里水管路21號,"120.329711 ","22.707088 ",B1,163.0,仁武分局
RW020,仁武區,竹後里,高雄市仁武區竹後里鳳仁路364號,"120.334813 ","22.717945 ",B1,61.0,仁武分局
RW021,仁武區,竹後里,高雄市仁武區竹後里竹門巷145號,"120.335065 ","22.708538 ",B1,84.0,仁武分局
RW022,仁武區,竹後里,高雄市仁武區竹後里鳳仁路281號,"120.343359 ","22.703645 ",B1,1173.0,仁武分局
RW023,仁武區,竹後里,高雄市仁武區竹後里水管路101號,"120.332916 ","22.705329 ",B1,704.0,仁武分局
RW024,仁武區,仁武里,高雄市仁武區仁武里鳳仁路225巷1號,"120.346212 ","22.698488 ",B1,35.0,仁武分局
RW025,仁武區,竹後里,高雄市仁武區竹後里竹門巷148號,"120.333663 ","22.708757 ",B1,26.0,仁武分局
RW026,仁武區,烏林里,高雄市仁武區烏林里仁心路252之1號,"120.367004 ","22.688689 ",B1,28.0,仁武分局
RW027,仁武區,仁武里,高雄市仁武區仁武里工業二路21號,"120.342757 ","22.699697 ",B1,74.0,仁武分局
RW028,仁武區,仁武里,高雄市仁武區仁武里中正路111號,"120.348237 ","22.701815 ",B1,150.0,仁武分局
RW029,仁武區,竹後里,高雄市仁武區竹後里水管路100號,"120.335080 ","22.705705 ",B1,109.0,仁武分局
RW030,仁武區,竹後里,高雄市仁武區竹後里水管路100號,"120.333675 ","22.705478 ",B1,183.0,仁武分局
RW031,仁武區,竹後里,高雄市仁武區竹後里水管路100號,"120.335612 ","22.705359 ",B1,307.0,仁武分局
RW051,仁武區,竹後里,高雄市仁武區竹後里水管路100號,"120.333952 ","22.705691 ",B1,131.0,仁武分局
RW052,仁武區,竹後里,高雄市仁武區竹後里鳳仁路358號,"120.335294 ","22.717721 ",B1,66.0,仁武分局
RW053,仁武區,仁武里,高雄市仁武區仁武里工業一路14號,"120.341041 ","22.700369 ",B1,129.0,仁武分局
RW054,仁武區,竹後里,高雄市仁武區竹後里水管路100號,"120.333882 ","22.705517 ",B1,506.0,仁武分局
RW056,仁武區,竹後里,高雄市仁武區竹後里竹門巷150之3號,"120.333662 ","22.708756 ",B1,21.0,仁武分局
RW057,仁武區,竹後里,高雄市仁武區竹後里竹門巷150之6號,"120.333593 ","22.708760 ",B1,103.0,仁武分局
RW058,仁武區,竹後里,高雄市仁武區竹後里竹門巷154號,"120.333641 ","22.708701 ",B1,99.0,仁武分局
RW059,仁武區,竹後里,高雄市仁武區竹後里竹門巷151號,"120.335065 ","22.708540 ",B1,91.0,仁武分局
RW060,仁武區,仁武里,高雄市仁武區仁武里仁武工業區工業一路14號,"120.341041 ","22.700371 ",B1,150.0,仁武分局
RW061,仁武區,竹後里,高雄市仁武區竹後里竹門巷150號,"120.333662 ","22.708758 ",B1,222.0,仁武分局
RW062,仁武區,竹後里,高雄市仁武區竹後里鳳仁路319號,"120.338487 ","22.711554 ",B1,284.0,仁武分局
RW063,仁武區,竹後里,高雄市仁武區竹後里竹門巷156號,"120.333544 ","22.708705 ",B1,22.0,仁武分局
RW064,仁武區,竹後里,高雄市仁武區竹後里水管路101號,"120.332768 ","22.706565 ",B1,62.0,仁武分局
RW065,仁武區,竹後里,高雄市仁武區竹後里水管路101號,"120.332899 ","22.706649 ",B1,92.0,仁武分局
RW066,仁武區,赤山里,高雄市仁武區赤山里澄清巷36號,"120.347401 ","22.670435 ",B1,657.0,仁武分局
RW067,仁武區,仁武里,高雄市仁武區仁武里工業一路6之1號,"120.343229 ","22.701419 ",B1,57.0,仁武分局
RW068,仁武區,竹後里,高雄市仁武區竹後里竹門巷155號,"120.335065 ","22.708540 ",B1,23.0,仁武分局
RW069,仁武區,竹後里,高雄市仁武區竹後里水管路24號,"120.330533 ","22.706184 ",B1,250.0,仁武分局
RW070,仁武區,五和里,高雄市仁武區五和里高楠公路94號,"120.324040 ","22.702817 ",B1,65.0,仁武分局
RW071,仁武區,八卦里,高雄市仁武區八卦里高楠公路16號,"120.321727 ","22.691239 ",B1,56.0,仁武分局
