行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
萬華區,WZA00854,福音里,臺北市萬華區康定路223號,"25.03942,121.502732",1,"400 ",萬華分局,
萬華區,WZA00855,福音里,臺北市萬華區康定路229號,"25.03555,121.50139",1,"66 ",萬華分局,
萬華區,WZA00856,福音里,臺北市萬華區康定路93號,"25.035429,121.501369",1,"66 ",萬華分局,
萬華區,WZA00857,福音里,臺北市萬華區康定路97號,"25.039771,121.502053",1,"66 ",萬華分局,
萬華區,WZA00852,福音里,臺北市萬華區康定路221號,"25.03966,121.502042",1,"66 ",萬華分局,
萬華區,WZA00014,福音里,臺北市萬華區三水街62號,"25.035623,121.501384",1,"190 ",萬華分局,
萬華區,WZA01006,福音里,臺北市萬華區貴陽街二段82巷18-4號,"25.036,121.50237",1,"66 ",萬華分局,
萬華區,WZA01007,福音里,臺北市萬華區貴陽街二段82巷29-1號,"25.039059,121.503557",1,"66 ",萬華分局,
萬華區,WZA01009,福音里,臺北市萬華區貴陽街二段82巷31號,"25.038868,121.503626",1,"149 ",萬華分局,
萬華區,WZA01020,福音里,臺北市萬華區貴陽街二段82巷5號,"25.038803,121.503604",1,"74 ",萬華分局,
萬華區,WZA01021,福音里,臺北市萬華區貴陽街二段82巷7.9號,"25.039456,121.503715",1,"66 ",萬華分局,
萬華區,WZA01022,福音里,臺北市萬華區貴陽街二段82巷22弄2號,"25.038803,121.503604",1,"66 ",萬華分局,
萬華區,WZA01023,福音里,臺北市萬華區貴陽街二段96巷10號,"25.038941,121.50336",1,"450 ",萬華分局,
萬華區,WZA01024,福音里,臺北市萬華區貴陽街二段96巷6號,"25.03937,121.503169",1,"66 ",萬華分局,
萬華區,WZA01025,福音里,臺北市萬華區貴陽街二段96巷8號,"25.03948,121.503169",1,"749 ",萬華分局,
萬華區,WZA01238,福音里,臺北市萬華區廣州街106號,"25.039415,121.503169",1,"94 ",萬華分局,
萬華區,WZA01239,福音里,臺北市萬華區廣州街114-11號,"25.036525,121.50211",1,"881 ",萬華分局,
萬華區,WZA01005,福音里,臺北市萬華區貴陽街二段82巷12號,"25.036529,121.501897",1,"81 ",萬華分局,
萬華區,WZA02327,福音里,臺北市萬華區桂林路77號,"25.039244,121.50359",1,"62 ",萬華分局,
萬華區,WZA02314,福音里,臺北市萬華區桂林路64號,"25.038463,121.502064",1,"240 ",萬華分局,
萬華區,WZA00824,福音里,臺北市萬華區康定路101巷2號,"25.038063,121.502762",1,"164 ",萬華分局,
萬華區,WZA00836,福音里,臺北市萬華區康定路101巷9-1號,"25.039539,121.502395",1,"233 ",萬華分局,
萬華區,WZA00852,福音里,臺北市萬華區康定路121巷1號,"25.039532,121.502443",1,"86 ",萬華分局,
萬華區,WZA00853,福音里,臺北市萬華區貴陽街二段102-104號,"25.040824,121.502019",1,"113 ",萬華分局,
萬華區,WZA00967,福音里,臺北市萬華區貴陽街二段122號,"25.03985,121.503035",1,"2152 ",萬華分局,
萬華區,WZA00961,福音里,"臺北市萬華區福音里貴陽街二段116 號","25.039549,121.504953",1,"116 ",萬華分局,
萬華區,WZA01002,福音里,臺北市萬華區貴陽街二段76號,"25.039895,121.502716",1,"145 ",萬華分局,
萬華區,WZA00979,福音里,臺北市萬華區康定路103號,"25.039726,121.503872",1,"145 ",萬華分局,
萬華區,WZA00989,福音里,臺北市萬華區康定路113號,"25.039453,121.502041",1,"92 ",萬華分局,
萬華區,WZA00990,福音里,臺北市萬華區康定路151號,"25.041084,121.502069",1,"92 ",萬華分局,
萬華區,WZA01260,福音里,臺北市萬華區康定路195號,"25.038491,121.501913",1,"22 ",萬華分局,
萬華區,WZA01261,福音里,臺北市萬華區康定路199號,"25.036294,121.501521",1,"57 ",萬華分局,
萬華區,WZA00963,福音里,臺北市萬華區康定路87號,"25.036211,121.501507",1,"81 ",萬華分局,
萬華區,WZA01257,福音里,臺北市萬華區康定路195號,"25.03996,121.502134",1,"117 ",萬華分局,
萬華區,WZA01261,福音里,臺北市萬華區康定路199號,"25.036294,121.501521",1,"117 ",萬華分局,
萬華區,WZA00854,福音里,臺北市萬華區康定路223號,"25.036211,121.501507",1,"137 ",萬華分局,
萬華區,WZA00015,福音里,臺北市萬華區三水街64號,"25.03555,121.50139",1,"61 ",萬華分局,
萬華區,WZA00961,福音里,臺北市萬華區貴陽街二段104號,"25.036,121.502281",1,"409 ",萬華分局,
萬華區,WZA00951,福音里,臺北市萬華區貴陽街二段106號,"25.039857,121.502978",1,"25 ",萬華分局,
萬華區,WZA00855,福音里,臺北市萬華區康定路229號,"25.039871,121.5029",1,"477 ",萬華分局,
萬華區,WZA00856,福音里,臺北市萬華區康定路93號,"25.035429,121.501369",1,"120 ",萬華分局,
萬華區,WZA02314,福音里,臺北市萬華區桂林路64號,"25.039771,121.502053",1、2,"49 ",萬華分局,
萬華區,WZA00835,福音里,臺北市萬華區康定路101巷2號,"25.038063,121.502762",1,"118 ",萬華分局,
萬華區,WZA00836,福音里,臺北市萬華區康定路101巷9-1號,"25.039539,121.502395",1,"149 ",萬華分局,
萬華區,WZA00852,福音里,臺北市萬華區康定路121巷1號,"25.039532,121.502443",1,"74 ",萬華分局,
萬華區,WZA00853,福音里,臺北市萬華區貴陽街二段102-104號,"25.040824,121.502019",1,"66 ",萬華分局,
萬華區,WZA00967,福音里,臺北市萬華區貴陽街二段122號,"25.03985,121.503035",1,"66 ",萬華分局,
萬華區,WZA00961,福音里,"臺北市萬華區貴陽街二段116 號","25.039923,121.502548",1,"94 ",萬華分局,
萬華區,WZA01002,福音里,臺北市萬華區貴陽街二段76號,"25.039895,121.502716",1,"881 ",萬華分局,
萬華區,WZA01005,福音里,臺北市萬華區貴陽街二段82巷12號,"25.039726,121.503872",1,"370 ",萬華分局,
萬華區,WZA01003,福音里,臺北市萬華區貴陽街二段76.78號,"25.039244,121.50359",1、2,"424 ",萬華分局,
萬華區,WZA01000,福音里,臺北市萬華區貴陽街二段84號,"25.039981,121.498105",1,"160 ",萬華分局,
萬華區,WZA01001,福音里,臺北市萬華區貴陽街二段94號,"25.039747,121.503686",1,"704 ",萬華分局,
萬華區,WZA00562,福音里,臺北市萬華區貴陽街二段114巷10號,"25.039671,121.503315",1,"73 ",萬華分局,
萬華區,WZA00564,福音里,臺北市萬華區貴陽街二段114巷15號,"25.039527,121.502668",1,"244 ",萬華分局,
萬華區,WZA01005,福音里,臺北市萬華區貴陽街二段114巷18號,"25.039446,121.502759",1,"94 ",萬華分局,
萬華區,WZA01006,福音里,臺北市萬華區貴陽街二段114巷19號,"25.039446,121.502759",1,"74 ",萬華分局,
萬華區,WZA01008,福音里,臺北市萬華區貴陽街二段114巷21號,"25.039373,121.502751",1,"46 ",萬華分局,
萬華區,WZA01003,福音里,臺北市萬華區貴陽街二段76.78號,"25.039327,121.502746",1、2,"400 ",萬華分局,
萬華區,WZA01000,福音里,臺北市萬華區貴陽街二段84號,"25.039981,121.498105",1,"66 ",萬華分局,
萬華區,WZA01001,福音里,臺北市萬華區貴陽街二段94號,"25.039747,121.503686",1,"66 ",萬華分局,
萬華區,WZA01010,福音里,臺北市萬華區貴陽街二段114巷10號,"25.039671,121.503315",1,"66 ",萬華分局,
萬華區,WZA00854,福音里,臺北市萬華區康定路223號,"25.039527,121.502668",1,"370 ",萬華分局,
萬華區,WZA00861,福音里,臺北市萬華區康定路231號,"25.03555,121.50139",1,"424 ",萬華分局,
萬華區,WZA01002,福音里,臺北市萬華區貴陽街二段78號,"25.035385,121.501362",1、2,"160 ",萬華分局,
萬華區,WZA01000,福音里,臺北市萬華區貴陽街二段84號,"25.039733,121.503829",1,"704 ",萬華分局,
萬華區,WZA01001,福音里,臺北市萬華區貴陽街二段94號,"25.039747,121.503686",1,"73 ",萬華分局,
萬華區,WZA01009,福音里,臺北市萬華區貴陽街二段114巷10號,"25.039671,121.503315",1,"244 ",萬華分局,
萬華區,WZA00854,福音里,臺北市萬華區康定路223號,"25.039527,121.502668",1,"370 ",萬華分局,
萬華區,WZA00861,福音里,臺北市萬華區康定路231號,"25.03555,121.50139",1,"424 ",萬華分局,
萬華區,WZA01002,福音里,臺北市萬華區貴陽街二段78號,"25.035385,121.501362",1,"160 ",萬華分局,
萬華區,WZA01000,福音里,臺北市萬華區貴陽街二段84號,"25.039733,121.503829",1、2,"704 ",萬華分局,
萬華區,WZA01001,福音里,臺北市萬華區貴陽街二段94號,"25.039747,121.503686",1,"73 ",萬華分局,
萬華區,WZA00562,福音里,臺北市萬華區貴陽街二段114巷10號,"25.039671,121.503315",1,"244 ",萬華分局,
萬華區,WZA00564,福音里,臺北市萬華區貴陽街二段114巷15號,"25.039527,121.502668",1,"94 ",萬華分局,
萬華區,WZA01005,福音里,臺北市萬華區貴陽街二段114巷18號,"25.039446,121.502759",1,"74 ",萬華分局,
萬華區,WZA01006,福音里,臺北市萬華區貴陽街二段114巷19號,"25.039446,121.502759",1,"46 ",萬華分局,
萬華區,WZA01008,福音里,臺北市萬華區貴陽街二段114巷21號,"25.039373,121.502751",1,"400 ",萬華分局,
萬華區,WZA00854,福音里,臺北市萬華區康定路223號,"25.039327,121.502746",1,"66 ",萬華分局,
萬華區,WZA00855,福音里,臺北市萬華區康定路229號,"25.03555,121.50139",1,"66 ",萬華分局,
萬華區,WZA00856,福音里,臺北市萬華區康定路93號,"25.035429,121.501369",1,"66 ",萬華分局,
萬華區,WZA01431,福音里,臺北市萬華區昆明街217號,"25.039771,121.502053",1,"208 ",萬華分局,
萬華區,WZA00820,福音里,臺北市萬華區桂林路71號,"25.037804,121.504416",1,"73 ",萬華分局,
萬華區,WZA00980,福音里,臺北市萬華區康定路105號,"25.037251,121.505484",1、2,"94 ",萬華分局,
萬華區,WZA00164,福音里,臺北市萬華區永福街114號,"25.038219,121.50576",1,"56 ",萬華分局,
萬華區,WZA00564,福音里,臺北市萬華區昆明街260號,"25.037876,121.503891",1,"192 ",萬華分局,
萬華區,WZA01476,綠堤里,臺北市萬華區雙園街122巷16號,"25.030906,121.492126",1,"20 ",萬華分局,
萬華區,WZA01399,綠堤里,"臺北市萬華區雙園街122巷19號 ","25.030801,121.492339",1,"392 ",萬華分局,
萬華區,WZA01396,綠堤里,"臺北市萬華區雙園街152巷10號 ","25.031471,121.491539",1,"50 ",萬華分局,
萬華區,WZA01397,綠堤里,"臺北市萬華區雙園街152巷2號 ","25.031606,121.491679",1,"25 ",萬華分局,
萬華區,WZA01398,綠堤里,"臺北市萬華區雙園街152巷4號 ","25.031559,121.491637",1,"25 ",萬華分局,
萬華區,WZA00461,綠堤里,"臺北市萬華區雙園街152巷6號 ","25.031538,121.491619",1,"56 ",萬華分局,
萬華區,WZA01382,綠堤里,"臺北市萬華區雙園街152巷8號 ","25.031496,121.49158",1,"18 ",萬華分局,
萬華區,WZA01384,綠堤里,"臺北市萬華區長順街街19-25號 ","25.030573,121.492279",1,"73 ",萬華分局,
萬華區,WZA02429,綠堤里,臺北市萬華區環河南路二段245號,"25.029852,121.48978",1,"14640 ",萬華分局,
萬華區,WZA00458,綠堤里,"臺北市萬華區環河南路二段247號 ","25.030712,121.490474",1,"1333 ",萬華分局,
萬華區,WZA00459,綠堤里,"臺北市萬華區環河南路二段249號 ","25.030571,121.490359",1,"1333 ",萬華分局,
萬華區,WZA00460,綠堤里,臺北市萬華區環河南路二段177號,"25.032592,121.492039",1,"712 ",萬華分局,
萬華區,WZA01400,綠堤里,臺北市萬華區環河南路二段179號,"25.032574,121.492022",1,"25 ",萬華分局,
萬華區,WZA01401,綠堤里,臺北市萬華區環河南路二段183號,"25.032489,121.491944",1,"26 ",萬華分局,
萬華區,WZA01477,綠堤里,臺北市萬華區環河南路二段181號,"25.03252,121.491973",1,"33 ",萬華分局,
萬華區,WZA01386,綠堤里,臺北市萬華區環河南路二段191號,"25.034455,121.493333",1,"33 ",萬華分局,
萬華區,WZA00457,綠堤里,臺北市萬華區環河南路二段193號,"25.032336,121.491822",1,"26 ",萬華分局,
萬華區,WZA02272,綠堤里,臺北市萬華區環河南路二段201號,"25.032146,121.491639",1,"34 ",萬華分局,
萬華區,WZA01338,綠堤里,臺北市萬華區環河南路二段203號,"25.032119,121.491615",1,"20 ",萬華分局,
萬華區,WZA01409,綠堤里,臺北市萬華區雙園街89巷1號,"25.031769,121.49238",1,"141 ",萬華分局,
萬華區,WZA01654,綠堤里,臺北市萬華區大理街160巷23弄7-25號,"25.032288,121.493629",1,"46 ",萬華分局,
萬華區,WZA01655,綠堤里,臺北市萬華區環河南路二段175巷1-3號,"25.032798,121.492447",1,"66 ",萬華分局,
萬華區,WZA02241,綠堤里,臺北市萬華區環河南路二段175巷16-26號,"25.031866,121.493964",1,"162 ",萬華分局,
萬華區,WZA01656,綠堤里,臺北市萬華區環河南路二段147號,"25.03367,121.492992",1,"160 ",萬華分局,
萬華區,WZA01657,綠堤里,臺北市萬華區環河南路二段161號,"25.033225,121.492604",1,"133 ",萬華分局,
萬華區,WZA01658,綠堤里,臺北市萬華區環河南路二段147號,"25.03367,121.492992",1,"40 ",萬華分局,
萬華區,WZA00059,綠堤里,臺北市萬華區大理街160巷21弄2-24號,"25.032381,121.493726",1,"2153 ",萬華分局,
萬華區,WZA00739,綠堤里,臺北市萬華區長順街2號,"25.030892,121.491299",1,"641 ",萬華分局,
萬華區,WZA01383,綠堤里,臺北市萬華區雙園街114號,"25.031182,121.492521",1,"200 ",萬華分局,
萬華區,WZA00711,銘德里,臺北市萬華區長泰街203號,"25.021688,121.495622",1,"34 ",萬華分局,
萬華區,WZA00712,銘德里,臺北市萬華區長泰街226號,"25.02178,121.495458",1,"282 ",萬華分局,
萬華區,WZA01142,銘德里,臺北市萬華區萬大路424巷102號,"25.021505,121.495535",1,"282 ",萬華分局,
萬華區,WZA01143,銘德里,臺北市萬華區萬大路424巷112-1號,"25.021409,121.495233",1,"280 ",萬華分局,
萬華區,WZA01144,銘德里,臺北市萬華區萬大路424巷112-6號,"25.021183,121.494941",1,"166 ",萬華分局,
萬華區,WZA01152,銘德里,臺北市萬華區萬大路424巷98號,"25.021325,121.495699",1,"138 ",萬華分局,
萬華區,WZA01985,銘德里,臺北市萬華區長泰街207號,"25.021659,121.495473",1,"37 ",萬華分局,
萬華區,WZA01986,銘德里,臺北市萬華區長泰街211號,"25.021637,121.495362",1,"46 ",萬華分局,
萬華區,WZA01987,銘德里,臺北市萬華區長泰街215號,"25.021618,121.495255",1,"40 ",萬華分局,
萬華區,WZA01988,銘德里,臺北市萬華區長泰街219號,"25.021597,121.495144",1,"46 ",萬華分局,
萬華區,WZA01989,銘德里,臺北市萬華區長泰街221號,"25.021591,121.495118",1,"40 ",萬華分局,
萬華區,WZA01990,銘德里,臺北市萬華區長泰街223號,"25.02158,121.495053",1,"40 ",萬華分局,
萬華區,WZA01991,銘德里,臺北市萬華區長泰街230號,"25.021753,121.495315",1,"40 ",萬華分局,
萬華區,WZA01992,銘德里,臺北市萬華區長泰街238號,"25.021712,121.495088",1,"40 ",萬華分局,
萬華區,WZA01993,銘德里,臺北市萬華區萬大路424巷108號,"25.02126,121.495478",1,"66 ",萬華分局,
萬華區,WZA00616,銘德里,臺北市萬華區寶興街222巷21號,"25.022029,121.494501",1,"69 ",萬華分局,
萬華區,WZA06617,銘德里,臺北市萬華區寶興街222巷16號,"25.022255,121.495208",1,"61 ",萬華分局,
萬華區,WZA00618,銘德里,臺北市萬華區寶興街222巷20號,"25.022234,121.495084",1,"28 ",萬華分局,
萬華區,WZA01290,銘德里,臺北市萬華區德昌街185巷27弄1號,"25.022355,121.494463",1,"82 ",萬華分局,
萬華區,WZA01416,銘德里,臺北市萬華區寶興街222巷3號,"25.022124,121.495456",1,"308 ",萬華分局,
萬華區,WZA01994,銘德里,臺北市萬華區寶興街210巷17號,"25.022635,121.495168",1,"26 ",萬華分局,
萬華區,WZA01995,銘德里,臺北市萬華區寶興街222巷27號,"25.021989,121.494221",1,"26 ",萬華分局,
萬華區,WZA01997,銘德里,臺北市萬華區寶興街210巷33號,"25.022548,121.494491",1,"37 ",萬華分局,
萬華區,WZA01998,銘德里,臺北市萬華區德昌街185巷27弄3號,"25.022324,121.494533",1,"29 ",萬華分局,
萬華區,WZA01999,銘德里,臺北市萬華區寶興街222巷29號,"25.021982,121.494176",1,"40 ",萬華分局,
萬華區,WZA2000,銘德里,臺北市萬華區寶興街222巷33號,"25.021961,121.494033",1,"40 ",萬華分局,
萬華區,WZA02001,銘德里,臺北市萬華區寶興街222巷39號,"25.021923,121.493771",1,"40 ",萬華分局,
萬華區,WZA02002,銘德里,臺北市萬華區寶興街222巷43號,"25.021906,121.493649",1,"40 ",萬華分局,
萬華區,WZA02003,銘德里,臺北市萬華區寶興街222巷17號,"25.022044,121.494615",1,"40 ",萬華分局,
萬華區,WZA02004,銘德里,臺北市萬華區寶興街222巷19號,"25.022034,121.494538",1,"40 ",萬華分局,
萬華區,WZA02005,銘德里,臺北市萬華區寶興街222巷21號,"25.022029,121.494501",1,"40 ",萬華分局,
萬華區,WZA02006,銘德里,臺北市萬華區寶興街222巷34號,"25.022368,121.494676",1,"512 ",萬華分局,
萬華區,WZA02243,銘德里,臺北市萬華區寶興街224號,"25.022136,121.495778",1,"704 ",萬華分局,
萬華區,WZA01415,銘德里,臺北市萬華區寶興街222巷22號,"25.022228,121.495051",1,"377 ",萬華分局,
萬華區,WZA00731,銘德里,臺北市萬華區長泰街279巷6號,"25.021049,121.493724",1,"477 ",萬華分局,
萬華區,WZA01374,銘德里,臺北市萬華區環河南路三段231號,"25.020858,121.492593",1,"660 ",萬華分局,
萬華區,WZA01375,銘德里,臺北市萬華區環河南路三段237號,"25.020657,121.492681",1,"1620 ",萬華分局,
萬華區,WZA02007,銘德里,臺北市萬華區萬大路424巷156號,"25.020751,121.493781",1,"40 ",萬華分局,
萬華區,WZA02008,銘德里,臺北市萬華區萬大路424巷158號,"25.020733,121.49372",1,"40 ",萬華分局,
萬華區,WZA02009,銘德里,臺北市萬華區萬大路424巷168號,"25.020672,121.493522",1,"60 ",萬華分局,
萬華區,WZA02010,銘德里,臺北市萬華區萬大路424巷174號,"25.020627,121.493375",1,"40 ",萬華分局,
萬華區,WZA02011,銘德里,臺北市萬華區長泰街281號,"25.021182,121.493647",1,"60 ",萬華分局,
萬華區,WZA02012,銘德里,臺北市萬華區長泰街283號,"25.021153,121.493555",1,"20 ",萬華分局,
萬華區,WZA02013,銘德里,臺北市萬華區長泰街297巷4號,"25.020917,121.492836",1,"18 ",萬華分局,
萬華區,WZA00732,銘德里,臺北市萬華區長泰街308巷27號,"25.021715,121.492624",1,"92 ",萬華分局,
萬華區,WZA00733,銘德里,臺北市萬華區長泰街308巷39號,"25.021954,121.492349",1,"38 ",萬華分局,
萬華區,WZA02119,銘德里,臺北市萬華區長泰街282巷11弄10號,"25.021616,121.493311",1,"20 ",萬華分局,
萬華區,WZA02120,銘德里,臺北市萬華區長泰街282巷13弄5號,"25.021816,121.493365",1,"20 ",萬華分局,
萬華區,WZA02121,銘德里,臺北市萬華區長泰街233號,"25.021533,121.49484",1,"33 ",萬華分局,
萬華區,WZA02122,銘德里,臺北市萬華區長泰街239號,"25.021491,121.49469",1,"48 ",萬華分局,
萬華區,WZA02123,銘德里,臺北市萬華區長泰街241號,"25.021467,121.494612",1,"40 ",萬華分局,
萬華區,WZA02124,銘德里,臺北市萬華區長泰街245號,"25.021436,121.494507",1,"29 ",萬華分局,
萬華區,WZA02125,銘德里,臺北市萬華區長泰街251號,"25.021398,121.49438",1,"29 ",萬華分局,
萬華區,WZA02126,銘德里,臺北市萬華區長泰街259號,"25.021345,121.494198",1,"40 ",萬華分局,
萬華區,WZA02127,銘德里,臺北市萬華區長泰街263號,"25.021317,121.494101",1,"40 ",萬華分局,
萬華區,WZA02128,銘德里,臺北市萬華區長泰街267號,"25.021291,121.494015",1,"40 ",萬華分局,
萬華區,WZA02129,銘德里,臺北市萬華區長泰街271號,"25.021266,121.493928",1,"40 ",萬華分局,
萬華區,WZA02130,銘德里,臺北市萬華區長泰街275號,"25.021242,121.493848",1,"40 ",萬華分局,
萬華區,WZA02131,銘德里,臺北市萬華區長泰街248號,"25.021646,121.494791",1,"40 ",萬華分局,
萬華區,WZA02132,銘德里,臺北市萬華區長泰街254號,"25.021602,121.494643",1,"29 ",萬華分局,
萬華區,WZA02133,銘德里,臺北市萬華區長泰街266號,"25.021501,121.4943",1,"29 ",萬華分局,
萬華區,WZA02134,銘德里,臺北市萬華區長泰街270號,"25.021467,121.494192",1,"29 ",萬華分局,
萬華區,WZA01514,糖廍里,臺北市萬華區大理街121-127號,"25.034326,121.497643",1,"266 ",萬華分局,
萬華區,WZA01516,糖廍里,臺北市萬華區大理街133巷1-3號,"25.03462,121.497667",1,"200 ",萬華分局,
萬華區,WZA02293,糖廍里,臺北市萬華區大理街145號,"25.034247,121.497063",1,"901 ",萬華分局,
萬華區,WZA00017,糖廍里,臺北市萬華區大理街119號,"25.034362,121.497696",1,"109 ",萬華分局,
萬華區,WZA00279,糖廍里,臺北市萬華區西園路一段246號,"25.034617,121.498703",1,"317 ",萬華分局,
萬華區,WZA00052,糖廍里,臺北市萬華區大理街133巷1號,"25.034552,121.497395",1,"248 ",萬華分局,
萬華區,WZA00027,糖廍里,"臺北市萬華區大理街157號
","25.034157,121.496325",1,"2354 ",萬華分局,
萬華區,WZA00019,糖廍里,臺北市萬華區大理街123號,"25.034319,121.49758",1,"264 ",萬華分局,
萬華區,WZA02313,糖廍里,臺北市萬華區大理街101號,"25.034382,121.498057",1,"1386 ",萬華分局,
萬華區,WZA02395,糖廍里,臺北市萬華區大理街129號,"25.034296,121.497456",1,"188 ",萬華分局,
萬華區,WZA00028,糖廍里,臺北市萬華區大理街161號,"25.034123,121.496018",1,"216 ",萬華分局,
萬華區,WZA00029,糖廍里,臺北市萬華區大理街161-2號,"25.034105,121.49585",1,"105 ",萬華分局,
萬華區,WZA00030,糖廍里,臺北市萬華區大理街161-4號,"25.034087,121.495662",1,"216 ",萬華分局,
萬華區,WZA00032,糖廍里,臺北市萬華區大理街167號,"25.034033,121.495293",1,"202 ",萬華分局,
萬華區,WZA00034,糖廍里,臺北市萬華區大理街169號,"25.034023,121.495143",1,"204 ",萬華分局,
萬華區,WZA00035,糖廍里,臺北市萬華區大理街171號,"25.033988,121.494981",1,"117 ",萬華分局,
萬華區,WZA00036,糖廍里,臺北市萬華區大理街173號,"25.033967,121.494829",1,"137 ",萬華分局,
萬華區,WZA00037,糖廍里,臺北市萬華區大理街185號,"25.034002,121.494095",1,"121 ",萬華分局,
萬華區,WZA00056,糖廍里,臺北市萬華區大理街159巷2弄1號,"25.034288,121.495934",1,"238 ",萬華分局,
萬華區,WZA00057,糖廍里,臺北市萬華區大理街159巷2弄5號,"25.034265,121.495749",1,"205 ",萬華分局,
萬華區,WZA00058,糖廍里,臺北市萬華區大理街159巷2弄9號,"25.034234,121.495586",1,"148 ",萬華分局,
萬華區,WZA00060,糖廍里,臺北市萬華區大理街160巷20弄9號,"25.03298,121.494508",1,"896 ",萬華分局,
萬華區,WZA00061,糖廍里,臺北市萬華區大理街160巷22弄1號,"25.032689,121.493996",1,"896 ",萬華分局,
萬華區,WZA00062,糖廍里,臺北市萬華區大理街160巷24弄7號,"25.032215,121.494634",1,"192 ",萬華分局,
萬華區,WZA00063,糖廍里,臺北市萬華區大理街160巷26弄1號,"25.032128,121.493838",1,"1321 ",萬華分局,
萬華區,WZA00064,糖廍里,臺北市萬華區大理街175巷1號,"25.034053,121.494567",1,"312 ",萬華分局,
萬華區,WZA00065,糖廍里,臺北市萬華區大理街175巷12號,"25.034333,121.49515",1,"93 ",萬華分局,
萬華區,WZA00066,糖廍里,臺北市萬華區大理街175巷15-1號,"25.034416,121.494882",1,"270 ",萬華分局,
萬華區,WZA00067,糖廍里,臺北市萬華區大理街175巷16號,"25.034365,121.495305",1,"105 ",萬華分局,
萬華區,WZA00069,糖廍里,臺北市萬華區大理街175巷20號,"25.034403,121.495476",1,"148 ",萬華分局,
萬華區,WZA00071,糖廍里,臺北市萬華區大理街175巷4號,"25.034268,121.494842",1,"129 ",萬華分局,
萬華區,WZA00072,糖廍里,臺北市萬華區大理街175巷5號,"25.03422,121.494541",1,"520 ",萬華分局,
萬華區,WZA00073,糖廍里,臺北市萬華區大理街175巷8號,"25.034303,121.495003",1,"100 ",萬華分局,
萬華區,WZA01353,糖廍里,臺北市萬華區環河南路二段125巷15弄2號,"25.034009,121.494105",1,"88 ",萬華分局,
萬華區,WZA01444,糖廍里,臺北市萬華區大理街175巷28號,"25.034465,121.495757",1,"110 ",萬華分局,
萬華區,WZA01445,糖廍里,臺北市萬華區大理街175巷13號,"25.034375,121.494463",1,"110 ",萬華分局,
萬華區,WZA01446,糖廍里,臺北市萬華區大理街175巷15-1號,"25.034416,121.494882",1,"109 ",萬華分局,
萬華區,WZA02321,糖廍里,臺北市萬華區大理街175巷27號,"25.034541,121.495563",1,"1528 ",萬華分局,
萬華區,WZA02232,糖廍里,臺北市萬華區大理街170巷27號,"25.03366,121.493534",1,"533 ",萬華分局,
萬華區,WZA00483,糖廍里,臺北市萬華區大理街170巷8號,"25.033746,121.493612",1,"174 ",萬華分局,
萬華區,WZA01447,糖廍里,臺北市萬華區環河南路二段135-145號,"25.034044,121.493331",1,"288 ",萬華分局,
萬華區,WZA01327,糖廍里,臺北市萬華區環河南路二段121號,"25.034443,121.493681",1,"1849 ",萬華分局,
萬華區,WZA00482,糖廍里,臺北市萬華區和平西路三段240號,"25.035207,121.496",1,"630 ",萬華分局,
萬華區,WZA00507,糖廍里,臺北市萬華區和平西路三段218巷12號,"25.034884,121.496281",1,"82 ",萬華分局,
萬華區,WZA01326,糖廍里,臺北市萬華區環河南路二段117號,"25.034516,121.493747",1,"2985 ",萬華分局,
萬華區,WZA02342,糖廍里,臺北市萬華區和平西路三段286巷1弄2號,"25.034835,121.495016",1,"654 ",萬華分局,
萬華區,WZA00015,糖廍里,臺北市萬華區大理街112號,"25.034205,121.497736",1,"300 ",萬華分局,
萬華區,WZA00016,糖廍里,臺北市萬華區大理街114號,"25.034196,121.497534",1,"290 ",萬華分局,
萬華區,WZA00020,糖廍里,臺北市萬華區大理街160巷1號,"25.033434,121.494114",1,"460 ",萬華分局,
萬華區,WZA00021,糖廍里,臺北市萬華區大理街76巷2弄2號,"25.034295,121.500125",1,"288 ",萬華分局,
萬華區,WZA00022,糖廍里,臺北市萬華區大理街132號,"25.034039,121.496645",1,"961 ",萬華分局,
萬華區,WZA00024,糖廍里,臺北市萬華區大理街132號,"25.034039,121.496645",1,"4533 ",萬華分局,
萬華區,WZA00023,糖廍里,臺北市萬華區大理街170巷1弄1號,"25.03358,121.493762",1,"4533 ",萬華分局,
萬華區,WZA00026,糖廍里,臺北市萬華區大理街152號,"25.03386,121.495099",1,"196 ",萬華分局,
萬華區,WZA00033,糖廍里,臺北市萬華區大理街76巷2弄23-29號,"25.034295,121.500125",1,"250 ",萬華分局,
萬華區,WZA00047,糖廍里,臺北市萬華區大理街90-96號,"25.034271,121.498238",1,"237 ",萬華分局,
萬華區,WZA00050,糖廍里,臺北市萬華區大理街156巷1號,"25.033608,121.495054",1,"444 ",萬華分局,
萬華區,WZA00052,糖廍里,臺北市萬華區大理街133巷1號,"25.034552,121.497395",1,"248 ",萬華分局,
萬華區,WZA00053,糖廍里,臺北市萬華區大理街130巷1號,"25.033688,121.496872",1,"237 ",萬華分局,
萬華區,WZA00054,糖廍里,臺北市萬華區大理街156巷9號,"25.033664,121.495446",1,"265 ",萬華分局,
萬華區,WZA00055,糖廍里,臺北市萬華區大理街156巷5號,"25.033638,121.495259",1,"288 ",萬華分局,
